input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Northia,AGUA DESTILADA NORTHIA,Northia,AGUA DESTILADA NORTHIA,soluc.parent/fisiol/glucos/otras,Agua destilada,a.x 25 x 5 ml,97509.99,2025-10-16,2026-01-02T17:16:27,,,,,,,{}
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,soluc.parent/fisiol/glucos/otras,Agua destilada,a.plást.x 10 ml,9890.25,2025-05-28,2026-01-02T17:16:37,,,,,,Importado,{}
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,soluc.parent/fisiol/glucos/otras,Agua destilada,a.plást.x 5 ml,7148.26,2025-05-28,2026-01-02T17:16:37,,,,,,Importado,{}
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,soluc.parent/fisiol/glucos/otras,Agua destilada,env. flex.x 500 ml,19158.47,2025-04-10,2026-01-02T17:16:37,,,,,,,{}
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,soluc.parent/fisiol/glucos/otras,Agua destilada,env.flex.x 1000 ml,18243.56,2025-08-01,2026-01-02T17:16:37,,,,,,,{}
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,soluc.parent/fisiol/glucos/otras,Agua destilada,env.flex.x1000ml dob.bol,18248.65,2025-08-01,2026-01-02T17:16:37,,,,,,,{}
Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,Laboratorios Tecsolpar,AGUA ESTERIL PARA INYECTABLES,soluc.parent/fisiol/glucos/otras,Agua destilada,env.flex.x500ml dob.bol.,19350.06,2025-04-10,2026-01-02T17:16:37,,,,,,,{}
B. Braun,AGUA INYECTABLE BP,B. Braun,AGUA INYECTABLE BP,soluc.parent/fisiol/glucos/otras,Agua destilada,a.plást.x 10 ml,3714.2,2024-11-15,2026-01-02T17:16:48,,,,,,Importado,{}
B. Braun,AGUA INYECTABLE BP,B. Braun,AGUA INYECTABLE BP,soluc.parent/fisiol/glucos/otras,Agua destilada,a.plást.x 5 ml,2807.3,2024-11-15,2026-01-02T17:16:48,,,,,,Importado,{}
Celtyc,AGUA PARA INYECTABLE CELTYC,Celtyc,AGUA PARA INYECTABLE CELTYC,soluc.parent/fisiol/glucos/otras,Agua destilada,a.x 100 x 5 ml,465360.0,2025-08-13,2026-01-02T17:16:58,,,,,,,{}
LKM,AGUCORT,LKM,AGUCORT,oseltamivir,Trat.gripe/Inhib.oral neuramin.,cáps.x 10,175870.0,2025-12-12,2026-01-02T17:17:07,,,,,,,"{""PAMI"": {}}"
Roche Diabetes,AGUJAS ACCU-FINE,,,,,,,,2026-01-02T17:17:17,,,,,,,{}
Celnova Argentina,AGUJAS BD ULTRAFINE 4MM 32G (EF),,,,,,,,2026-01-02T17:17:27,,,,,,,{}
Celnova Argentina,AGUJAS BD ULTRAFINE 5MM 31G,Celnova Argentina,AGUJAS BD ULTRAFINE 5MM 31G,dispositivo para aplic.insulina,Aguja p/aplicador de insulina,31G x 5mm caja x 100 (VL),50602.31,2025-12-23,2026-01-02T17:17:37,,,,,,,"{""PAMI"": {}}"
Celnova Argentina,AGUJAS BD ULTRAFINE 8MM 31G,Celnova Argentina,AGUJAS BD ULTRAFINE 8MM 31G,dispositivo para aplic.insulina,Aguja p/aplicador de insulina,31G x 8mm caja x 100 (VL),50602.31,2025-12-23,2026-01-02T17:17:48,,,,,,,"{""PAMI"": {}}"
Novo Nordisk,AGUJAS NOVOFINE 30 G,Novo Nordisk,AGUJAS NOVOFINE 30 G,dispositivo para aplic.insulina,Aguja p/aplicador de insulina,agujas x 100 (VL),52181.77,2025-12-30,2026-01-02T17:17:57,,,,,,Importado,"{""PAMI"": {}}"
Novo Nordisk,AGUJAS NOVOFINE 32 G,Novo Nordisk,AGUJAS NOVOFINE 32 G,dispositivo para aplic.insulina,Aguja p/aplicador de insulina,4 mm agujas x 100 (VL),52181.77,2025-12-30,2026-01-02T17:18:07,,,,,,Importado,{}
Novo Nordisk,AGUJAS NOVOFINE 32 G TIP,Novo Nordisk,AGUJAS NOVOFINE 32 G TIP,dispositivo para aplic.insulina,Aguja p/aplicador de insulina,agujas x 100 (VL),52181.77,2025-12-30,2026-01-02T17:18:17,,,,,,Importado,"{""PAMI"": {}}"
Biofactor,AIMAFIX,Biofactor,AIMAFIX,factor IX,Antihemofílico,1000 UI f.a.x 1,2616481.91,2024-11-01,2026-01-02T17:18:27,,,,,,Importado,{}
Biofactor,AIMAFIX,Biofactor,AIMAFIX,factor IX,Antihemofílico,500 UI f.a.x 1,1308240.87,2024-11-01,2026-01-02T17:18:27,,,,,,Importado,{}
Novartis,AIMOVIG,Novartis,AIMOVIG,erenumab,Anticuerpo monoclonal,140 mg autoiny. x 1,1003659.04,2025-12-26,2026-01-02T17:18:38,,,,,,Importado,{}
Novartis,AIMOVIG,Novartis,AIMOVIG,erenumab,Anticuerpo monoclonal,70 mg autoiny. x 1,1003659.04,2025-12-26,2026-01-02T17:18:38,,,,,,Importado,{}
Biofactor,AIRBUDE ADULTOS HFA,Biofactor,AIRBUDE ADULTOS HFA,budesonide,Antiasmático,aer.x 10 ml/200 dosis,24810.38,2024-11-01,2026-01-02T17:18:49,,,Cobertura Monto Fijo,,,Importado,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biofactor,AIRBUDE INFANTIL HFA,Biofactor,AIRBUDE INFANTIL HFA,budesonide,Antiasmático,aer.x 10 ml/200 dosis,30020.41,2024-11-01,2026-01-02T17:18:57,,,Cobertura Monto Fijo,,,Importado,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biofactor,AIRBUDE INFANTIL HFA + MAXAIR PED,,,,,,,,2026-01-02T17:19:06,,,,,,,{}
Lab Internacional Argentino,AIRCOSALM,Lab Internacional Argentino,AIRCOSALM,salbutamol,Broncodilatador,fco.x 20 ml,181.17,2018-10-11,2026-01-02T17:19:17,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lab Internacional Argentino,AIRCOSALM HFA,Lab Internacional Argentino,AIRCOSALM HFA,salbutamol,Broncodilatador,aer.inh.c/adap.x 200ds.,11199.18,2025-10-06,2026-01-02T17:19:27,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lab Internacional Argentino,AIRCOSALM HFA,Lab Internacional Argentino,AIRCOSALM HFA,salbutamol,Broncodilatador,aer.inh.c/adap.x 250ds.,14332.52,2025-10-06,2026-01-02T17:19:27,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL 10,Siegfried,AIREAL 10,montelukast,Antiasmático,10 mg comp.rec.x 30,38317.17,2025-12-12,2026-01-02T17:19:37,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL 10,Siegfried,AIREAL 10,montelukast,Antiasmático,10 mg comp.rec.x 60,73380.62,2025-12-12,2026-01-02T17:19:37,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL 4,Siegfried,AIREAL 4,montelukast,Antiasmático,4 mg comp.mast.x 30,34778.71,2025-12-12,2026-01-02T17:19:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL 4,Siegfried,AIREAL 4,montelukast,Antiasmático,4 mg comp.mast.x 60,61408.88,2025-12-12,2026-01-02T17:19:47,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL 5,Siegfried,AIREAL 5,montelukast,Antiasmático,5 mg comp.mast.x 30,37276.75,2025-12-12,2026-01-02T17:19:57,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL 5,Siegfried,AIREAL 5,montelukast,Antiasmático,5 mg comp.mast.x 60,65819.66,2025-12-12,2026-01-02T17:19:57,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,AIREAL PLUS,Siegfried,AIREAL PLUS,montelukast+levocetirizina,Antihistamínico Antileucotrieno,10/5 mg comp.rec.x 30,37398.36,2025-12-12,2026-01-02T17:20:08,,,,,,,"{""PAMI"": {}}"
Siegfried,AIREAL PLUS,Siegfried,AIREAL PLUS,montelukast+levocetirizina,Antihistamínico Antileucotrieno,10/5 mg comp.rec.x 60,65800.0,2025-12-11,2026-01-02T17:20:08,,,,,,,{}
Biofactor,AIRSALBU,Biofactor,AIRSALBU,salbutamol,Broncodilatador,aer.x 10 ml/200 dosis,12846.9,2024-11-01,2026-01-02T17:20:17,Producto Reconocido,,Cobertura Monto Fijo,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biofactor,AIRSALBU HFA,Biofactor,AIRSALBU HFA,salbutamol,Antiasmático,aer.x 12.5 ml/250 dosis,16058.62,2024-11-01,2026-01-02T17:20:27,,,,,,Importado,{}
Provefarma,AJO 1000,Provefarma,AJO 1000,ajo+vit.c,Suplemento dietario,comp.rec.x 30 (VL),11500.0,2025-09-22,2026-01-02T17:20:37,,,,,,Importado,{}
Garden House Argentina,AJO 1000+C GARDEN HOUSE,,,,,,,,2026-01-02T17:20:47,,,,,,,{}
Lafarmen,AJO MAS VITAMINA C,Lafarmen,AJO MAS VITAMINA C,ajo+vit.c,Hipolipemiante Antihipertens.,blíster comp.x 150 (VL),28500.0,2025-10-29,2026-01-02T17:20:57,,,,,,,{}
Lafarmen,AJO MAS VITAMINA C,Lafarmen,AJO MAS VITAMINA C,ajo+vit.c,Hipolipemiante Antihipertens.,blíster comp.x 30 (VL),6600.0,2025-10-29,2026-01-02T17:20:57,,,,,,,{}
Lafarmen,AJO MAS VITAMINA C,Lafarmen,AJO MAS VITAMINA C,ajo+vit.c,Hipolipemiante Antihipertens.,blíster comp.x 60 (VL),10000.0,2025-10-29,2026-01-02T17:20:57,,,,,,,{}
Provefarma,AJO NEGRO,Provefarma,AJO NEGRO,ajo+vit.c,Suplemento dietario,comp.rec.x 30 (VL),10700.0,2025-09-22,2026-01-02T17:21:07,,,,,,Importado,{}
A.M. Farma Activ,AJO VITAL,A.M. Farma Activ,AJO VITAL,extracto de ajo,Suplemento dietario,comp.x 90 (VL),8500.0,2025-08-21,2026-01-02T17:21:17,,,,,,,{}
Natufarma,AJOLIP,Natufarma,AJOLIP,ajo,Suplemento dietario,comp.x 90 (VL),13681.0,2025-11-01,2026-01-02T17:21:27,,,,,,,{}
Monserrat,AJOMAST,Monserrat,AJOMAST,extracto de ajo,Hipolipemiante Antihipertens.,comp.rec.x 60 (VL),16760.0,2025-12-27,2026-01-02T17:21:37,,,,,,,{}
Teva Argentina,AJOVY,Teva Argentina,AJOVY,fremanezumab-vfrm,Antagonista CGRP,225 mg jga.prell. x 1,663196.74,2025-12-01,2026-01-02T17:21:47,,,,,,Importado,{}
Bagó,AKINETON,Bagó,AKINETON,biperideno,Antiparkinsoniano,comp.x 20,9814.02,2025-12-27,2026-01-02T17:21:59,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Bagó,AKINETON,Bagó,AKINETON,biperideno,Antiparkinsoniano,comp.x 60,26373.87,2025-12-27,2026-01-02T17:21:59,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Kilab,AKITROPIO,Kilab,AKITROPIO,"ipratropio,bromuro",Broncodilatador,sol.x 20 ml,11343.64,2025-12-12,2026-01-02T17:22:08,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Kilab,AKITROPIO,Kilab,AKITROPIO,"ipratropio,bromuro",Broncodilatador,sol.x 25 x 20 ml (EH),283591.0,2025-12-12,2026-01-02T17:22:08,,,,,,,{}
Galderma,AKLIEF,Galderma,AKLIEF,trifaroteno,Antiacneico,crema x 30 g,73698.71,2025-12-29,2026-01-02T17:22:18,,,,,,Importado,{}
LKM,AKYNZEO,LKM,AKYNZEO,netupitant+palonosetrón,Antiemético Antinauseoso,cáps. x 1,352349.0,2025-12-12,2026-01-02T17:22:29,,,,,,Importado,{}
Megalabs Argentina,ALACIR,Megalabs Argentina,ALACIR,duloxetina,Antidepresivo,30 mg comp.rec.x 10,22565.45,2025-12-01,2026-01-02T17:22:37,,,,,,,{}
Megalabs Argentina,ALACIR,Megalabs Argentina,ALACIR,duloxetina,Antidepresivo,60 mg comp.rec.x 30,68447.86,2025-12-01,2026-01-02T17:22:37,,,,,,,{}
Casasco,ALAGIN DUO,Casasco,ALAGIN DUO,clindamicina+ketoconazol,Antimicótico Antibacteriano,óvulos x 7,21814.05,2025-12-18,2026-01-02T17:22:47,,,,,,,{}
Tuteur,ALAMUR,Tuteur,ALAMUR,"zoledrónico,ác.",Inhibidor resorc.osteoclástica,4mg/5ml fco.a.x 1,835357.98,2026-01-01,2026-01-02T17:22:57,,,,,,,{}
Everex,ALAPIDIUM,Everex,ALAPIDIUM,procarbazina,Antineoplásico,50 mg cáps.x 50,8673714.42,2025-12-23,2026-01-02T17:23:08,,,,,,,{}
Casasco,ALBICAR,Casasco,ALBICAR,carnitina,Activador metabólico muscular,iny.a.x 5,36515.32,2025-12-18,2026-01-02T17:23:17,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Casasco,ALBICAR,Casasco,ALBICAR,carnitina,Activador metabólico muscular,sol.a.beb.x 30,155474.79,2025-12-18,2026-01-02T17:23:17,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Hemoderivados,ALBUMINA SERICA,Hemoderivados,ALBUMINA SERICA,albúmina humana,Expansor coloidal,20% iny.x 10 ml,33277.0,2025-11-10,2026-01-02T17:23:27,,,,,,,{}
Hemoderivados,ALBUMINA SERICA,Hemoderivados,ALBUMINA SERICA,albúmina humana,Expansor coloidal,20% iny.x 20 ml,66554.0,2025-11-10,2026-01-02T17:23:27,,,,,,,{}
Hemoderivados,ALBUMINA SERICA,Hemoderivados,ALBUMINA SERICA,albúmina humana,Expansor coloidal,20% iny.x 50ml c/eq.perf,166383.0,2025-11-10,2026-01-02T17:23:27,,,,,,,{}
Infinity Pharma,ALBUNORM,Infinity Pharma,ALBUNORM,albúmina humana,Expansor coloidal,f.a. x 50 ml,546783.33,2025-12-19,2026-01-02T17:23:37,,,,,,Importado,{}
CSL Behring,ALBUREX,CSL Behring,ALBUREX,albúmina humana,Expansor coloidal,f.a.x 1 x 50 ml,192263.83,2025-12-30,2026-01-02T17:23:47,,,,,,Importado,{}
Elea,ALCAF,Elea,ALCAF,carfilzomib,Antineoplásico,60 mg fco.a.pvo.liof.x 1,9314353.29,2025-12-05,2026-01-02T17:23:57,,,,,,Importado,{}
Sanitas,ALCOHOL 70 SPRAY EWE,Sanitas,ALCOHOL 70 SPRAY EWE,alcohol etílico,Antibacteriano,fco.x 200 ml (VL),5320.0,2025-12-15,2026-01-02T17:24:07,,,,,,,{}
Sanitas,ALCOHOL 70 SPRAY EWE,Sanitas,ALCOHOL 70 SPRAY EWE,alcohol etílico,Antibacteriano,fco.x 75 ml (VL),3470.0,2025-12-15,2026-01-02T17:24:07,,,,,,,{}
Sanitas,ALCOHOL EN GEL EWE,Sanitas,ALCOHOL EN GEL EWE,alcohol etílico+asoc.,Antibacteriano,fco.x 100 ml (VL),3640.0,2025-12-15,2026-01-02T17:24:17,,,,,,,{}
Sanitas,ALCOHOL EN GEL EWE,Sanitas,ALCOHOL EN GEL EWE,alcohol etílico+asoc.,Antibacteriano,fco.x 60 ml (VL),2430.0,2025-12-15,2026-01-02T17:24:17,,,,,,,{}
Sanitas,ALCOHOL EN GEL EWE C/BOMBA,,,,,,,,2026-01-02T17:24:27,,,,,,,{}
Sanitas,ALCOHOL EN GEL EWE REP. S/BOMBA,,,,,,,,2026-01-02T17:24:37,,,,,,,{}
E. J. Gezzi,ALCOHOL EN GEL GEZZI,E. J. Gezzi,ALCOHOL EN GEL GEZZI,alcohol etílico,Antibacteriano,env.x 100 g (VL),2599.9,2025-07-11,2026-01-02T17:24:47,,,,,,,{}
E. J. Gezzi,ALCOHOL EN GEL GEZZI,E. J. Gezzi,ALCOHOL EN GEL GEZZI,alcohol etílico,Antibacteriano,env.x 50 g (VL),1899.9,2025-07-11,2026-01-02T17:24:47,,,,,,,{}
E. J. Gezzi,ALCOHOL EN SPRAY GEZZI,E. J. Gezzi,ALCOHOL EN SPRAY GEZZI,alcohol etílico,Antibacteriano,env.x 120 ml (VL),2999.9,2024-03-05,2026-01-02T17:24:57,,,,,,,{}
Alcon,ALCON ATROPINA 1%,,,,,,,,2026-01-02T17:25:16,,,,,,,{}
Alcon,ALCON LAGRIMAS,Alcon,ALCON LAGRIMAS,vaselina+lanolina,Lubricante ocular,ung.oft.x 3.5 g (VL),28469.0,2026-01-01,2026-01-02T17:25:18,,,Cobertura Monto Fijo,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Alcon,ALCON LAGRIMAS II,Alcon,ALCON LAGRIMAS II,dextrán+hidroxipropilmetilcel,Lubricante ocular,fco.x 15 ml (VL),15034.0,2026-01-01,2026-01-02T17:25:28,,,Cobertura Monto Fijo,,,Importado,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Alcon,ALCON MYDRIL,Alcon,ALCON MYDRIL,tropicamida,Midriático,1% sol.oft.x 5 ml,17431.0,2026-01-01,2026-01-02T17:25:38,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE A,Pfizer,ALDACTONE A,espironolactona,Diurético,100 mg comp.x 30,40256.87,2025-12-23,2026-01-02T17:25:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE A,Pfizer,ALDACTONE A,espironolactona,Diurético,100 mg comp.x 60,9278.04,2024-07-29,2026-01-02T17:25:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE A,Pfizer,ALDACTONE A,espironolactona,Diurético,25 mg comp.x 20,25030.89,2025-12-23,2026-01-02T17:25:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE A,Pfizer,ALDACTONE A,espironolactona,Diurético,25 mg comp.x 30,33955.54,2025-12-23,2026-01-02T17:25:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE A,Pfizer,ALDACTONE A,espironolactona,Diurético,25 mg comp.x 60,61199.28,2025-12-23,2026-01-02T17:25:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE A,Pfizer,ALDACTONE A,espironolactona,Diurético,50 mg comp.x 30,52401.3,2025-12-23,2026-01-02T17:25:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Pfizer,ALDACTONE D 25/20,,,,,,,,2026-01-02T17:25:57,,,,,,,{}
Pfizer,ALDACTONE D 25/40,,,,,,,,2026-01-02T17:26:08,,,,,,,{}
Aspen Pharma,ALDACTONE EP 25 MG,Aspen Pharma,ALDACTONE EP 25 MG,eplerenona,Antialdosterónico,comp.x 30,33849.6,2026-01-01,2026-01-02T17:26:18,Producto Reconocido,,,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Roche,ALECENSA,Roche,ALECENSA,alectinib,Inhib.de la proteína quinasa,150 mg cáps.x 224,18360796.62,2025-12-01,2026-01-02T17:26:37,,,,,,Importado,{}
Alef Medical Argentina,ALEFDONA,Alef Medical Argentina,ALEFDONA,metadona,Analgésico,5 mg/ml fco.x 20 ml,60000.0,2025-09-23,2026-01-02T17:26:47,,,,,,Importado,{}
Laboratorios Bernabó,ALELI,Laboratorios Bernabó,ALELI,etinilestradiol+gestodeno,Anticonceptivo,comp.rec.x 28,24836.42,2025-12-22,2026-01-02T17:26:57,,,Producto Reconocido,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Producto Reconocido""}}"
Siegfried,ALENATO,Siegfried,ALENATO,alendronato,Antiosteoporótico,70 mg comp.x 4,13865.62,2025-12-12,2026-01-02T17:27:07,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Siegfried,ALENATO,Siegfried,ALENATO,alendronato,Antiosteoporótico,70 mg comp.x 8,25021.21,2025-12-12,2026-01-02T17:27:07,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Soubeiran Chobet,ALENTAL,Soubeiran Chobet,ALENTAL,fluoxetina,Antidepresivo,20 mg comp.rec.x 20,18097.19,2025-12-08,2026-01-02T17:27:17,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Soubeiran Chobet,ALENTAL,Soubeiran Chobet,ALENTAL,fluoxetina,Antidepresivo,20 mg comp.rec.x 30,28578.58,2025-12-08,2026-01-02T17:27:17,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Soubeiran Chobet,ALENTAL,Soubeiran Chobet,ALENTAL,fluoxetina,Antidepresivo,20 mg comp.rec.x 4,6893.2,2025-12-08,2026-01-02T17:27:17,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Soubeiran Chobet,ALENTAL,Soubeiran Chobet,ALENTAL,fluoxetina,Antidepresivo,20 mg comp.rec.x 40,36426.31,2025-12-08,2026-01-02T17:27:17,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Soubeiran Chobet,ALENTAL,Soubeiran Chobet,ALENTAL,fluoxetina,Antidepresivo,20 mg comp.rec.x 60,52843.75,2025-12-08,2026-01-02T17:27:17,,,Cobertura Monto Fijo,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
GlaxoSmithKline Biopharma,ALENYS,GlaxoSmithKline Biopharma,ALENYS,"fluticasona,furoato",Corticosteroide nasal uso tópico,inh.nasal ds.x 120,23381.34,2025-12-29,2026-01-02T17:27:27,Producto Reconocido,,Cobertura Monto Fijo,,,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Ariston,ALEPSAL,Ariston,ALEPSAL,fenobarbital,Hipnótico,comp.x 20,12934.9,2025-11-01,2026-01-02T17:27:38,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Ariston,ALEPSAL,Ariston,ALEPSAL,fenobarbital,Hipnótico,comp.x 60,25728.12,2025-12-03,2026-01-02T17:27:38,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,ALERCAS,Casasco,ALERCAS,fexofenadina,Antihistamínico,120 mg comp.x 10,10285.04,2025-12-18,2026-01-02T17:27:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,ALERCAS,Casasco,ALERCAS,fexofenadina,Antihistamínico,120 mg comp.x 30,28130.85,2025-12-18,2026-01-02T17:27:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,ALERCAS,Casasco,ALERCAS,fexofenadina,Antihistamínico,180 mg comp.x 10,18535.98,2025-12-18,2026-01-02T17:27:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,ALERCAS,Casasco,ALERCAS,fexofenadina,Antihistamínico,180 mg comp.x 30,41552.23,2025-12-18,2026-01-02T17:27:47,,,,,,,{}
Casasco,ALERCAS,Casasco,ALERCAS,fexofenadina,Antihistamínico,60 mg comp.x 10,6647.22,2025-12-18,2026-01-02T17:27:47,Producto Reconocido,,Cobertura Monto Fijo,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
