input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Lepetit,CIPROMED,Lepetit,CIPROMED,ciprofloxacina,Antibiótico,500 mg comp.rec.x 20,30070.0,2025-12-29,2026-01-08T19:15:09,,,Cobertura Monto Fijo,20556.4,9513.6,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9513.6, ""AF"": 20556.4}}"
Celnova Argentina,CIPRONOVA,Celnova Argentina,CIPRONOVA,ciproterona,Antiandrógeno,50 mg comp.rec.x 50,181416.32,2025-12-23,2026-01-08T19:15:10,,,,,,,{}
Biotenk,CIPROTENK,Biotenk,CIPROTENK,ciprofloxacina,Antibiótico,500 mg comp.rec.x 10,15566.07,2025-12-20,2026-01-08T19:15:18,Producto Reconocido,6226.36,Cobertura Monto Fijo,10605.87,4960.2,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6226.36}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4960.2, ""AF"": 10605.87}}"
Biotenk,CIPROTERONA BIOTENK,Biotenk,CIPROTERONA BIOTENK,ciproterona,Antiandrógeno,50 mg comp.x 50,175796.32,2025-12-20,2026-01-08T19:15:19,,,,,,,{}
Microsules Arg.,CIPROTERONA MICROSULES,Microsules Arg.,CIPROTERONA MICROSULES,ciproterona,Antiandrógeno,50 mg comp.x 50,210824.53,2026-01-01,2026-01-08T19:15:20,,,,,,,{}
Techsphere,CIPROTERONA TECHSPERE,Techsphere,CIPROTERONA TECHSPERE,ciproterona,Antiandrógeno,50 mg comp.x 50,153740.32,2025-07-04,2026-01-08T19:15:28,,,,,,,{}
Beta,CIPROVIT CALCICO,Beta,CIPROVIT CALCICO,ciproheptadina+calcio+asoc.,Orexígeno,comp.blíst.x 60,47630.3,2025-12-15,2026-01-08T19:15:29,Producto Reconocido,23423.51,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 23423.51}}"
Beta,CIPROVIT CALCICO,Beta,CIPROVIT CALCICO,ciproheptadina+calcio+asoc.,Orexígeno,jbe.x 150 ml,58855.17,2025-12-15,2026-01-08T19:15:29,Producto Reconocido,28943.63,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 28943.63}}"
Beta,CIPROVIT MAGNESICO,Beta,CIPROVIT MAGNESICO,ciproheptadina+vit.+asoc.,Orexígeno,gran.sob.x 20,38281.07,2025-12-15,2026-01-08T19:15:30,Producto Reconocido,22968.64,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 15312.43, ""AF"": 22968.64}}"
Biopas Argentina,CIRCADIN,Biopas Argentina,CIRCADIN,melatonina,Regulador sueño-vigilia,2 mg comp.lib.prol.x 30,64761.81,2026-01-02,2026-01-08T19:15:38,,,,,,,{}
Trb-Pharma,CIRCONYL,Trb-Pharma,CIRCONYL,"quinina,sulfato",Relajante muscular,200 mg comp.x 30,18900.0,2025-12-01,2026-01-08T19:15:40,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Provefarma,CIRCULAC DIATES,Provefarma,CIRCULAC DIATES,ginkgo biloba+asoc.,Suplemento dietario,comp.rec.x 60 (VL),13125.0,2026-01-02,2026-01-08T19:15:48,,,,,,,{}
Ariston,CIRCUVIT,Ariston,CIRCUVIT,warfarina,Anticoagulante,2 mg comp.x 20,15982.56,2026-01-05,2026-01-08T19:15:50,Producto Reconocido,1620.04,Cobertura Monto Fijo,9072.58,6909.98,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 1620.04}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6909.98, ""AF"": 9072.58}}"
Ariston,CIRCUVIT,Ariston,CIRCUVIT,warfarina,Anticoagulante,2 mg comp.x 50,38071.77,2026-01-05,2026-01-08T19:15:51,Producto Reconocido,3667.26,Cobertura Monto Fijo,21385.92,16685.85,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3667.26}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 16685.85, ""AF"": 21385.92}}"
Ariston,CIRCUVIT,Ariston,CIRCUVIT,warfarina,Anticoagulante,5 mg comp.x 20,19159.29,2026-01-05,2026-01-08T19:15:51,Producto Reconocido,1859.13,Cobertura Monto Fijo,10875.86,8283.43,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 1859.13}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8283.43, ""AF"": 10875.86}}"
Ariston,CIRCUVIT,Ariston,CIRCUVIT,warfarina,Anticoagulante,5 mg comp.x 50,42541.1,2026-01-05,2026-01-08T19:15:51,Producto Reconocido,3923.51,Cobertura Monto Fijo,23896.46,18644.64,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3923.51}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 18644.64, ""AF"": 23896.46}}"
Klonal,CIRFLOX OFTAL,Klonal,CIRFLOX OFTAL,ciprofloxacina+dexametasona,Antibiótico Antiinfl.,susp.oft.x 5 ml,10726.98,2025-10-30,2026-01-08T19:15:52,Producto Reconocido,4973.12,Cobertura Monto Fijo,7268.4,3458.58,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4973.12}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3458.58, ""AF"": 7268.4}}"
Klonal,CIRFLOX-G,Klonal,CIRFLOX-G,ciprofloxacina,Antibiótico,500 mg comp.x 10,12032.46,2025-10-30,2026-01-08T19:15:58,Producto Reconocido,4812.98,Cobertura Monto Fijo,7072.26,4960.2,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4812.98}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4960.2, ""AF"": 7072.26}}"
Roemmers,CIRIAX,Roemmers,CIRIAX,ciprofloxacina,Antibiótico,200 mg iny.a.x 5 x 10 ml,16593.0,2025-12-16,2026-01-08T19:16:00,,,,,,,{}
Roemmers,CIRIAX,Roemmers,CIRIAX,ciprofloxacina,Antibiótico,500 mg comp.x 10,18272.0,2025-12-16,2026-01-08T19:16:01,Producto Reconocido,7308.8,Cobertura Monto Fijo,13311.8,4960.2,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7308.8}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4960.2, ""AF"": 13311.8}}"
Roemmers,CIRIAX,Roemmers,CIRIAX,ciprofloxacina,Antibiótico,500 mg comp.x 20,33492.0,2025-12-16,2026-01-08T19:16:01,Producto Reconocido,13396.8,Cobertura Monto Fijo,23978.4,9513.6,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 13396.8}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9513.6, ""AF"": 23978.4}}"
Roemmers,CIRIAX OTIC,Roemmers,CIRIAX OTIC,ciprofloxacina+hidrocortisona,Antibiótico Antiinfl.,gts.óticas x 5 ml,5024.0,2025-12-16,2026-01-08T19:16:02,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Roemmers,CIRIAX OTIC L,Roemmers,CIRIAX OTIC L,ciproflox.+hidrocort.+lidocaina,Antibiótico Antiinfl.Anest.,gts.óticas x 5 ml,6234.0,2025-12-16,2026-01-08T19:16:08,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Argenfarma,CIRUELA FIBRA,Argenfarma,CIRUELA FIBRA,ciruela+asoc.,Laxante,env. x 300 g (VL),13405.0,2025-09-08,2026-01-08T19:16:11,,,,,,,{}
Megalabs Argentina,CIRUELAX FORTE,Megalabs Argentina,CIRUELAX FORTE,cassia angustifolia,Laxante,comp.rec.x 24 (VL),32593.27,2026-01-06,2026-01-08T19:16:21,,,,,,Importado,{}
Megalabs Argentina,CIRUELAX JALEA,Megalabs Argentina,CIRUELAX JALEA,fibra+asoc.,Laxante,env. x 300 g (VL),31678.14,2026-01-06,2026-01-08T19:16:31,,,,,,Importado,{}
Megalabs Argentina,CIRUELAX JALEA,Megalabs Argentina,CIRUELAX JALEA,fibra+asoc.,Laxante,env. x 600 g (VL),53528.74,2026-01-06,2026-01-08T19:16:31,,,,,,Importado,{}
Megalabs Argentina,CIRUELAX MINITABS,Megalabs Argentina,CIRUELAX MINITABS,cassia angustifolia,Laxante,comp.rec.x 20 (VL),24264.5,2026-01-06,2026-01-08T19:16:41,,,,,,Importado,{}
Megalabs Argentina,CIRUELAX MINITABS,Megalabs Argentina,CIRUELAX MINITABS,cassia angustifolia,Laxante,comp.rec.x 60 (VL),59405.31,2026-01-06,2026-01-08T19:16:41,,,,,,Importado,{}
Sidus,CISPLATINO DELTA FARMA,Sidus,CISPLATINO DELTA FARMA,cisplatino,Citostático,50 mg iny.f.a.x 1,63466.1,2025-09-15,2026-01-08T19:16:43,,,,,,,{}
Filaxis Farmacéutica,CISPLATINO FILAXIS,Filaxis Farmacéutica,CISPLATINO FILAXIS,cisplatino,Antineoplásico,50 mg iny.liof.x 1,145000.0,2025-12-30,2026-01-08T19:16:50,,,,,,,{}
Glenmark,CISPLATINO GLENMARK,Glenmark,CISPLATINO GLENMARK,cisplatino,Citostático,50 mg iny.liof.f.a.x 1,137436.56,2025-11-17,2026-01-08T19:16:51,,,,,,,{}
Kemex,CISPLATINO KEMEX,Kemex,CISPLATINO KEMEX,cisplatino,Citostático,50 mg iny.f.a.x 1,145018.97,2026-01-05,2026-01-08T19:16:53,,,,,,,{}
LKM,CISPLATINO LKM,LKM,CISPLATINO LKM,cisplatino,Citostático,50 mg f.a.x 1,149058.0,2025-12-12,2026-01-08T19:17:00,,,,,,,{}
Microsules Arg.,CISPLATINO MICROSULES,Microsules Arg.,CISPLATINO MICROSULES,cisplatino,Citostático,50 mg f.a.x 1,156268.73,2026-01-01,2026-01-08T19:17:01,,,,,,,{}
Tuteur,CISPLATINO TUTEUR,Tuteur,CISPLATINO TUTEUR,cisplatino,Citostático,10 mg/20 ml f.a.x 1,76084.66,2026-01-01,2026-01-08T19:17:03,,,,,,,{}
Tuteur,CISPLATINO TUTEUR,Tuteur,CISPLATINO TUTEUR,cisplatino,Citostático,50 mg/100 ml f.a.x 1,164224.33,2026-01-01,2026-01-08T19:17:03,,,,,,,{}
Varifarma,CISTADINE,Varifarma,CISTADINE,clofarabina,Antineoplásico,20 mg f.a.x 20 ml,3095247.48,2025-12-26,2026-01-08T19:17:10,,,,,,,{}
Fortbenton,CISTALGINA,Fortbenton,CISTALGINA,fenazopiridina,Analgésico urinario,200 mg comp.rec.x 10,27236.83,2025-12-19,2026-01-08T19:17:11,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Fortbenton,CISTEFORT,Fortbenton,CISTEFORT,acetilcisteína,Mucolítico,600 mg sob.x 10,14756.35,2025-12-19,2026-01-08T19:17:13,Producto Reconocido,,Cobertura Monto Fijo,9975.87,4780.48,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 9975.87}}"
Fortbenton,CISTEFORT,Fortbenton,CISTEFORT,acetilcisteína,Mucolítico,600 mg sob.x 20,23966.66,2025-12-19,2026-01-08T19:17:14,Producto Reconocido,,Cobertura Monto Fijo,16190.62,7776.04,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7776.04, ""AF"": 16190.62}}"
Fortbenton,CISTEFORT DUO,Fortbenton,CISTEFORT DUO,amoxicilina+acetilcisteína,Antibiótico Mucolítico,875/300 mg comp.x 14,1706.89,2022-12-19,2026-01-08T19:17:20,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Rivero,CISTEINA RIVERO,Rivero,CISTEINA RIVERO,cisteína,Nutrición parenteral,5% a.x 1 x 10 ml,20172.79,2024-09-02,2026-01-08T19:17:21,,,,,,,{}
Eurolab,CISTIDAC,Eurolab,CISTIDAC,cistina+asoc.,Suplemento dietario,cáps.x 32 (VL),23720.0,2025-12-16,2026-01-08T19:17:23,,,,,,El precio publicado no incluye gravámenes u otros,{}
Eurolab,CISTIDAC,Eurolab,CISTIDAC,cistina+asoc.,Suplemento dietario,cáps.x 96 (VL),51680.0,2025-12-16,2026-01-08T19:17:23,,,,,,El precio publicado no incluye gravámenes u otros,{}
Eurolab,CISTIDAC MAX,Eurolab,CISTIDAC MAX,cistina+asoc.,Suplemento dietario,cáps.x 40 (VL),23750.0,2025-12-16,2026-01-08T19:17:30,,,,,,El precio publicado no incluye gravámenes u otros,{}
Temis-Lostaló,CISTIL,Temis-Lostaló,CISTIL,solifenacina,Anticolinérgico,10 mg comp.rec.x 30,61992.99,2025-12-23,2026-01-08T19:17:32,,22238.07,Cobertura Monto Fijo,32681.32,29311.67,,"{""PAMI"": {""AF"": 22238.07}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 29311.67, ""AF"": 32681.32}}"
Temis-Lostaló,CISTIL,Temis-Lostaló,CISTIL,solifenacina,Anticolinérgico,5 mg comp.rec.x 30,54989.92,2025-12-23,2026-01-08T19:17:32,,19679.11,Cobertura Monto Fijo,25678.25,29311.67,,"{""PAMI"": {""AF"": 19679.11}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 29311.67, ""AF"": 25678.25}}"
Fortbenton,CISTIMAX,Fortbenton,CISTIMAX,cistina+asoc.,Suplemento dietario,comp.x 60 (VL),2837.38,2021-06-18,2026-01-08T19:17:33,,,,,,El precio publicado no incluye gravámenes u otros,{}
Fortbenton,CISTIMAX GEL UNGUEAL,Fortbenton,CISTIMAX GEL UNGUEAL,biotina+asoc.,Crema ungueal,fco.c/pincel aplic.x 5ml (VL),14831.83,2025-12-19,2026-01-08T19:18:41,,,,,,El precio publicado no incluye gravámenes u otros,{}
Savant Consumer,CISTINA B6,Savant Consumer,CISTINA B6,"glicólico,ác.+asoc.",Regenerador capilar,renovador x 150 cc (VL),18524.03,2025-04-15,2026-01-08T19:18:42,,,,,,,{}
Savant Consumer,CISTINA B6,Savant Consumer,CISTINA B6,"glicólico,ác.+asoc.",Regenerador capilar,shamp.x 150 ml (VL),24027.97,2025-12-03,2026-01-08T19:18:42,,14416.78,,,,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 9611.19, ""AF"": 14416.78}}"
Savant Consumer,CISTINA B6,Savant Consumer,CISTINA B6,"glicólico,ác.+asoc.",Regenerador capilar,ungueal x 10 g (VL),16312.21,2025-04-15,2026-01-08T19:18:43,,,,,,,{}
Savant Consumer,CISTINA-B6 SZAMA,Savant Consumer,CISTINA-B6 SZAMA,cistina+asoc.,Trat.fragilidad cabellos/uñas,comp. x 60,24027.97,2025-12-03,2026-01-08T19:18:44,,,,,,,{}
Kemex,CITARABINA KEMEX,Kemex,CITARABINA KEMEX,citarabina,Antineoplásico,1 g f.a.x 1,96131.96,2026-01-05,2026-01-08T19:18:51,,,,,,,{}
Kemex,CITARABINA KEMEX,Kemex,CITARABINA KEMEX,citarabina,Antineoplásico,100 mg f.a.x 1,47400.12,2026-01-05,2026-01-08T19:18:51,,,,,,,{}
Kemex,CITARABINA KEMEX,Kemex,CITARABINA KEMEX,citarabina,Antineoplásico,500 mg iny.f.a.x 1,61996.24,2026-01-05,2026-01-08T19:18:51,,,,,,,{}
LKM,CITARABINA LKM 100,LKM,CITARABINA LKM 100,citarabina,Antineoplásico,iny.liof.f.a.x 1,8313.0,2023-08-15,2026-01-08T19:18:52,,,,,,,{}
LKM,CITARABINA LKM 1000,LKM,CITARABINA LKM 1000,citarabina,Antineoplásico,iny.liof.f.a.x 1,82855.0,2025-11-10,2026-01-08T19:18:54,,,,,,,{}
Microsules Arg.,CITARABINA MICROSULES,Microsules Arg.,CITARABINA MICROSULES,citarabina,Antineoplásico,100 mg liof.f.a.x 1,50423.72,2026-01-01,2026-01-08T19:19:01,,,,,,,{}
Microsules Arg.,CITARABINA MICROSULES,Microsules Arg.,CITARABINA MICROSULES,citarabina,Antineoplásico,1000 mg liof.f.a.x 1,102264.9,2026-01-01,2026-01-08T19:19:01,,,,,,,{}
Filaxis Farmacéutica,CITOFIN,Filaxis Farmacéutica,CITOFIN,azacitidina,Antineoplásico,100 mg f.a.x 1,5643650.0,2025-12-30,2026-01-08T19:19:02,,,,,,,{}
Provefarma,CITRATO DE MAGNESIO + K2 + D3,Provefarma,CITRATO DE MAGNESIO + K2 + D3,vit.+asoc.,Suplemento dietario,fco. x 90 gomitas (VL),13125.0,2026-01-02,2026-01-08T19:19:04,,,,,,,{}
Calihepat,CITRATO DE MAGNESIO 400 CON FIBRA FUNCIONAL,Calihepat,CITRATO DE MAGNESIO 400 CON FIBRA FUNCIONAL,magnesio citrato+asoc.,Suplemento dietario,frasco x 105 g (VL),18830.94,2025-10-08,2026-01-08T19:19:11,,,,,,,{}
Donato Zurlo,CITRATO DE MAGNESIO 400 INCAICO,Donato Zurlo,CITRATO DE MAGNESIO 400 INCAICO,magnesio+asoc.,Suplemento dietario,blistera cáps.x 200 (VL),79000.0,2025-12-01,2026-01-08T19:19:12,,,,,,,{}
Donato Zurlo,CITRATO DE MAGNESIO 400 INCAICO,Donato Zurlo,CITRATO DE MAGNESIO 400 INCAICO,magnesio+asoc.,Suplemento dietario,cáps. x 30 (VL),12500.0,2025-12-01,2026-01-08T19:19:12,,,,,,,{}
Provefarma,CITRATO DE MAGNESIO 500,Provefarma,CITRATO DE MAGNESIO 500,magnesio,Suplemento dietario,comp.x 30 (VL),10033.0,2026-01-02,2026-01-08T19:19:14,,,,,,,{}
Calihepat,CITRATO DE MAGNESIO CALIHEPAT+,Calihepat,CITRATO DE MAGNESIO CALIHEPAT+,magnesio citrato,Suplemento dietario,cáps.x 60 (VL),22047.0,2025-08-19,2026-01-08T19:19:21,,,,,,,{}
Laboratorio ENA,CITRATO DE MAGNESIO ENA LEMONADE,Laboratorio ENA,CITRATO DE MAGNESIO ENA LEMONADE,magnesio citrato+asoc.,Suplemento dietario,env. x 192 g (VL),22000.0,2025-07-31,2026-01-08T19:19:22,,,,,,,{}
Laboratorio ENA,CITRATO DE MAGNESIO LIMONADA NATULIV,Laboratorio ENA,CITRATO DE MAGNESIO LIMONADA NATULIV,magnesio citrato,Suplemento dietario,env. x 105 g (VL),14000.0,2025-08-01,2026-01-08T19:19:24,,,,,,,{}
Laboratorio ENA,CITRATO DE MAGNESIO NATULIV,Laboratorio ENA,CITRATO DE MAGNESIO NATULIV,magnesio citrato,Suplemento dietario,cáps.x 30 (VL),13000.0,2025-08-01,2026-01-08T19:19:30,,,,,,,{}
Laboratorio ENA,CITRATO DE MAGNESIO POMELO NATULIV,Laboratorio ENA,CITRATO DE MAGNESIO POMELO NATULIV,magnesio+asoc.,Suplemento dietario,114 g (VL),14000.0,2025-08-01,2026-01-08T19:19:32,,,,,,,{}
Pharmamerican S.R.L.,CITRATO DE MAGNESIO SLEEP + CALM VW,Pharmamerican S.R.L.,CITRATO DE MAGNESIO SLEEP + CALM VW,magnesio+asoc.,Suplemento dietario,cáps. x 30 (VL),13520.0,2025-12-12,2026-01-08T19:19:35,,,,,,,{}
Pharmamerican S.R.L.,CITRATO DE MAGNESIO VITAMIN WAY,Pharmamerican S.R.L.,CITRATO DE MAGNESIO VITAMIN WAY,magnesio+asoc.,Suplemento dietario,naranja polvo x 180 g (VL),19347.0,2025-11-04,2026-01-08T19:19:41,,,,,,,{}
Pharmamerican S.R.L.,CITRATO DE MAGNESIO VITAMIN WAY,Pharmamerican S.R.L.,CITRATO DE MAGNESIO VITAMIN WAY,magnesio+asoc.,Suplemento dietario,polvo x 180 g (VL),21121.0,2025-11-04,2026-01-08T19:19:41,,,,,,,{}
Pharmamerican S.R.L.,CITRATO DE MAGNESIO VITAMIN WAY,Pharmamerican S.R.L.,CITRATO DE MAGNESIO VITAMIN WAY,magnesio+asoc.,Suplemento dietario,polvo x 360 g (VL),31457.0,2025-11-04,2026-01-08T19:19:41,,,,,,,{}
Pharmamerican S.R.L.,CITRATO DE POTASIO VW,Pharmamerican S.R.L.,CITRATO DE POTASIO VW,"potasio,citrato+asoc.",Suplemento dietario,cáps. x 30 (VL),10238.0,2025-12-12,2026-01-08T19:19:43,,,,,,,{}
Eurolab,CLA NUTRACEUTIC,Eurolab,CLA NUTRACEUTIC,"linoleico,ác.conjugado",Suplemento dietario,cáps.blandas x 40 (VL),3200.0,2023-11-16,2026-01-08T19:19:45,,,,,,El precio publicado no incluye gravámenes u otros,{}
Baliarda,CLARIBIOTIC 125,Baliarda,CLARIBIOTIC 125,claritromicina,Antibiótico,125mg/5ml susp.x 60 ml,13608.28,2025-12-17,2026-01-08T19:19:51,Producto Reconocido,,Cobertura Monto Fijo,9446.03,4162.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4162.25, ""AF"": 9446.03}}"
Baliarda,CLARIBIOTIC 250,Baliarda,CLARIBIOTIC 250,claritromicina,Antibiótico,250mg/5ml susp.x 60 ml,26649.43,2025-12-17,2026-01-08T19:19:53,Producto Reconocido,,Cobertura Monto Fijo,18731.45,7917.98,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7917.98, ""AF"": 18731.45}}"
Baliarda,CLARIBIOTIC 500,Baliarda,CLARIBIOTIC 500,claritromicina,Antibiótico,500 mg comp.rec.x 16,30931.07,2025-12-17,2026-01-08T19:19:55,Producto Reconocido,11468.01,Cobertura Monto Fijo,21439.73,9491.34,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 11468.01}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9491.34, ""AF"": 21439.73}}"
Baliarda,CLARIBIOTIC U.D.,Baliarda,CLARIBIOTIC U.D.,claritromicina,Antibiótico,500 mg comp.lib.prol.x 4,9092.38,2025-12-17,2026-01-08T19:20:01,Producto Reconocido,3316.36,Cobertura Monto Fijo,6246.08,2846.3,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3316.36}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2846.3, ""AF"": 6246.08}}"
Baliarda,CLARIBIOTIC U.D.,Baliarda,CLARIBIOTIC U.D.,claritromicina,Antibiótico,500 mg comp.lib.prol.x 8,17791.69,2025-12-17,2026-01-08T19:20:02,Producto Reconocido,6481.29,Cobertura Monto Fijo,12130.23,5661.46,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6481.29}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5661.46, ""AF"": 12130.23}}"
Lafedar,CLARICINA,Lafedar,CLARICINA,claritromicina,Antibiótico,125 mg/5 ml jbe.x 60 ml,13405.51,2025-12-16,2026-01-08T19:20:02,Producto Reconocido,,Cobertura Monto Fijo,9243.26,4162.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4162.25, ""AF"": 9243.26}}"
Lafedar,CLARICINA,Lafedar,CLARICINA,claritromicina,Antibiótico,250 mg/5 ml jbe.x 60 ml,30400.73,2025-12-16,2026-01-08T19:20:02,Producto Reconocido,,Cobertura Monto Fijo,22482.75,7917.98,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7917.98, ""AF"": 22482.75}}"
Lafedar,CLARICINA,Lafedar,CLARICINA,claritromicina,Antibiótico,500 mg comp.x 16,30781.73,2025-12-16,2026-01-08T19:20:03,Producto Reconocido,,Cobertura Monto Fijo,21290.39,9491.34,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9491.34, ""AF"": 21290.39}}"
Lafedar,CLARICINA,Lafedar,CLARICINA,claritromicina,Antibiótico,500 mg comp.x 8,19980.74,2025-12-16,2026-01-08T19:20:03,Producto Reconocido,,Cobertura Monto Fijo,14319.28,5661.46,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5661.46, ""AF"": 14319.28}}"
Lafedar,CLARICINA,Lafedar,CLARICINA,claritromicina,Antibiótico,500 mg iny.liof.x 1,42772.01,2025-12-16,2026-01-08T19:20:03,,,,,,,{}
Montpellier,CLARIMAX 125,Montpellier,CLARIMAX 125,claritromicina,Antibiótico,125 mg susp.x 60 ml,13050.48,2025-12-19,2026-01-08T19:20:05,Producto Reconocido,4899.02,Cobertura Monto Fijo,8888.23,4162.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4899.02}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4162.25, ""AF"": 8888.23}}"
Montpellier,CLARIMAX 250,Montpellier,CLARIMAX 250,claritromicina,Antibiótico,250 mg susp.x 60 ml,25501.34,2025-12-19,2026-01-08T19:20:12,Producto Reconocido,9756.54,Cobertura Monto Fijo,17583.36,7917.98,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9756.54}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7917.98, ""AF"": 17583.36}}"
Montpellier,CLARIMAX 500,Montpellier,CLARIMAX 500,claritromicina,Antibiótico,500 mg comp.rec.x 16,30509.07,2025-12-19,2026-01-08T19:20:13,Producto Reconocido,11500.67,Cobertura Monto Fijo,21017.73,9491.34,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 11500.67}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9491.34, ""AF"": 21017.73}}"
Montpellier,CLARIMAX 500,Montpellier,CLARIMAX 500,claritromicina,Antibiótico,500 mg comp.rec.x 8,18279.54,2025-12-19,2026-01-08T19:20:14,Producto Reconocido,6674.28,Cobertura Monto Fijo,12618.08,5661.46,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6674.28}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5661.46, ""AF"": 12618.08}}"
Montpellier,CLARIMAX UD,Montpellier,CLARIMAX UD,claritromicina,Antibiótico,500 mg comp.rec.AP.x 4,8833.05,2025-12-19,2026-01-08T19:20:15,Producto Reconocido,3305.58,Cobertura Monto Fijo,5986.75,2846.3,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3305.58}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2846.3, ""AF"": 5986.75}}"
