Product,Company,Source,URL,IsDuplicate
CARBAMAT,Rontag,selenium,https://www.alfabeta.net/precio/carbamat.html,false
CARBAMAZEPINA DENVER FARMA,Denver Farma,selenium,https://www.alfabeta.net/precio/carbamazepina-denver-farma.html,false
CARBAMAZEPINA FABRA,Fabra,selenium,https://www.alfabeta.net/precio/carbamazepina-fabra.html,false
CARBETOCIN TA,Domínguez,selenium,https://www.alfabeta.net/precio/carbetocin-ta.html,false
CARBO ENERGY,Laboratorio ENA,selenium,https://www.alfabeta.net/precio/carbo-energy.html,false
CARBOGASOL,Montpellier,selenium,https://www.alfabeta.net/precio/carbogasol.html,false
CARBOGASOL FORTE,Montpellier,selenium,https://www.alfabeta.net/precio/carbogasol-forte.html,false
CARBOKEBIR,Aspen,selenium,https://www.alfabeta.net/precio/carbokebir.html,false
CARBOMAX,Eczane,selenium,https://www.alfabeta.net/precio/carbomax.html,false
CARBON ACTIVADO DZ 0.50,Donato Zurlo,selenium,https://www.alfabeta.net/precio/carbon-activado-dz-050.html,false
CARBON ACTIVADO ECZANE 250 MG,Eczane,selenium,https://www.alfabeta.net/precio/carbon-activado-eczane-250-mg.html,false
CARBON ACTIVADO ECZANE 500 MG,Eczane,selenium,https://www.alfabeta.net/precio/carbon-activado-eczane-500-mg.html,false
CARBON BELLOC,Schafer,selenium,https://www.alfabeta.net/precio/carbon-belloc.html,false
CARBON BELLOC FORTE,Schafer,selenium,https://www.alfabeta.net/precio/carbon-belloc-forte.html,false
CARBON VEGETAL ACTIVADO,Vent 3,selenium,https://www.alfabeta.net/precio/carbon-vegetal-activado.html,false
CARBOPLATINO DELTA FARMA,Sidus,selenium,https://www.alfabeta.net/precio/carboplatino-delta-farma.html,false
CARBOPLATINO GLENMARK,Glenmark,selenium,https://www.alfabeta.net/precio/carboplatino-glenmark.html,false
CARBOPLATINO GP PHARM,Filaxis Farmacéutica,selenium,https://www.alfabeta.net/precio/carboplatino-gp-pharm.html,false
CARBOPLATINO KEMEX,Kemex,selenium,https://www.alfabeta.net/precio/carboplatino-kemex.html,false
CARBOPLATINO MARTIAN,LKM,selenium,https://www.alfabeta.net/precio/carboplatino-martian.html,false
CARBOPLATINO MICROSULES,Microsules Arg.,selenium,https://www.alfabeta.net/precio/carboplatino-microsules.html,false
CARBOPLATINO TUTEUR,Tuteur,selenium,https://www.alfabeta.net/precio/carboplatino-tuteur.html,false
CARBOPLATINO VARIFARMA,Varifarma,selenium,https://www.alfabeta.net/precio/carboplatino-varifarma.html,false
CARBOXTIE,Bioprofarma Bagó,selenium,https://www.alfabeta.net/precio/carboxtie.html,false
CARCIVAC,Bioprofarma Bagó,selenium,https://www.alfabeta.net/precio/carcivac.html,false
CARDIAX,Roemmers,selenium,https://www.alfabeta.net/precio/cardiax.html,false
CARDIO MAGNESIO,PGN,selenium,https://www.alfabeta.net/precio/cardio-magnesio.html,false
CARDIOGOXIN,Medipharma,selenium,https://www.alfabeta.net/precio/cardiogoxin.html,false
CARDIONORM,Denver Farma,selenium,https://www.alfabeta.net/precio/cardionorm.html,false
CARDIOPIL 10,Bagó,selenium,https://www.alfabeta.net/precio/cardiopil-10.html,false
CARDIOPIL 2.5,Bagó,selenium,https://www.alfabeta.net/precio/cardiopil-25.html,false
CARDIOPIL 5,Bagó,selenium,https://www.alfabeta.net/precio/cardiopil-5.html,false
CARDIOREX 10,Bagó,selenium,https://www.alfabeta.net/precio/cardiorex-10.html,false
CARDIOREX 5,Bagó,selenium,https://www.alfabeta.net/precio/cardiorex-5.html,false
CARDIOTEIN,Teingro,selenium,https://www.alfabeta.net/precio/cardiotein.html,false
CARDIPLEN,Casasco,selenium,https://www.alfabeta.net/precio/cardiplen.html,false
CARDIPLEN D,Casasco,selenium,https://www.alfabeta.net/precio/cardiplen-d.html,false
CARDIVAS,Sidus,selenium,https://www.alfabeta.net/precio/cardivas.html,false
CARDURA,Aspen Pharma,selenium,https://www.alfabeta.net/precio/cardura.html,false
CARFILZOMIB GLENMARK,Glenmark,selenium,https://www.alfabeta.net/precio/carfilzomib-glenmark.html,false
CARFIZOL,Gador,selenium,https://www.alfabeta.net/precio/carfizol.html,false
CARFLAX,Lazar,selenium,https://www.alfabeta.net/precio/carflax.html,false
CARFLAX MET,Lazar,selenium,https://www.alfabeta.net/precio/carflax-met.html,false
CARIBOU,Eczane,selenium,https://www.alfabeta.net/precio/caribou.html,false
CARIPRAL,Baliarda,selenium,https://www.alfabeta.net/precio/caripral.html,false
CARLFIX,IMA,selenium,https://www.alfabeta.net/precio/carlfix.html,false
CARMIN,Elea,selenium,https://www.alfabeta.net/precio/carmin.html,false
CARNITINA,Teingro,selenium,https://www.alfabeta.net/precio/carnitina.html,false
CARNITINA INOSITOL COLINA LAFARMEN,Lafarmen,selenium,https://www.alfabeta.net/precio/carnitina-inositol-colina-lafarmen.html,false
CARNITINA PRO BURN,Laboratorio ENA,selenium,https://www.alfabeta.net/precio/carnitina-pro-burn.html,false
CARNITINE 1500,Pharmamerican S.R.L.,selenium,https://www.alfabeta.net/precio/carnitine-1500.html,false
CAROTENOS,Natufarma,selenium,https://www.alfabeta.net/precio/carotenos.html,false
CARPLEX,Elea,selenium,https://www.alfabeta.net/precio/carplex.html,false
CARQUEJA TROP,Olbia Pharma,selenium,https://www.alfabeta.net/precio/carqueja-trop.html,false
CARRIER,Casasco,selenium,https://www.alfabeta.net/precio/carrier.html,false
CARRIER PLUS,Casasco,selenium,https://www.alfabeta.net/precio/carrier-plus.html,false
CARRIER XR,Casasco,selenium,https://www.alfabeta.net/precio/carrier-xr.html,false
CARTAN,Eurofarma,selenium,https://www.alfabeta.net/precio/cartan.html,false
CARTAN D,Eurofarma,selenium,https://www.alfabeta.net/precio/cartan-d.html,false
CARTAN D 100,Eurofarma,selenium,https://www.alfabeta.net/precio/cartan-d-100.html,false
CARTENS,Lab Internacional Argentino,selenium,https://www.alfabeta.net/precio/cartens.html,false
CARTIATO,Savant Generic,selenium,https://www.alfabeta.net/precio/cartiato.html,false
CARTICAPS,Argenfarma,selenium,https://www.alfabeta.net/precio/carticaps.html,false
CARTICAPS CON CURCUMA,Argenfarma,selenium,https://www.alfabeta.net/precio/carticaps-con-curcuma.html,false
CARTIFLEX,ISA,selenium,https://www.alfabeta.net/precio/cartiflex.html,false
CARTILAGO DE TIBURON,Provefarma,selenium,https://www.alfabeta.net/precio/cartilago-de-tiburon.html,false
CARTILAGO DE TIBURON G.HOUSE,Garden House Argentina,selenium,https://www.alfabeta.net/precio/cartilago-de-tiburon-ghouse.html,false
CARTILAGO DE TIBURON LAFARMEN,Lafarmen,selenium,https://www.alfabeta.net/precio/cartilago-de-tiburon-lafarmen.html,false
CARTILAGO DE TIBURON+CALCIO DE OSTRA,Lafarmen,selenium,https://www.alfabeta.net/precio/cartilago-de-tiburoncalcio-de-ostra.html,false
CARTILAGO VITAL A.M.,A.M. Farma Activ,selenium,https://www.alfabeta.net/precio/cartilago-vital-am.html,false
CARTREXAN,Panalab,selenium,https://www.alfabeta.net/precio/cartrexan.html,false
CARVEDIL 12.5,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-125.html,false
CARVEDIL 25,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-25.html,false
CARVEDIL 3.125,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-3125.html,false
CARVEDIL 50,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-50.html,false
CARVEDIL 6.25,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-625.html,false
CARVEDIL D,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-d.html,false
CARVEDIL RETARD 10,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-retard-10.html,false
CARVEDIL RETARD 20,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-retard-20.html,false
CARVEDIL RETARD 40,Bagó,selenium,https://www.alfabeta.net/precio/carvedil-retard-40.html,false
CARVEDILOL BIOTENK,Biotenk,selenium,https://www.alfabeta.net/precio/carvedilol-biotenk.html,false
CARVEDILOL RICHET,Richet,selenium,https://www.alfabeta.net/precio/carvedilol-richet.html,false
CARVEDILOL VANNIER 12.5,Vannier,selenium,https://www.alfabeta.net/precio/carvedilol-vannier-125.html,false
CARVEDILOL VANNIER 25,Vannier,selenium,https://www.alfabeta.net/precio/carvedilol-vannier-25.html,false
CARVEDILOL VANNIER 6.25,Vannier,selenium,https://www.alfabeta.net/precio/carvedilol-vannier-625.html,false
CARVICORD,Géminis Farmacéutica,selenium,https://www.alfabeta.net/precio/carvicord.html,false
CARVIPAW,Rospaw,selenium,https://www.alfabeta.net/precio/carvipaw.html,false
CASCARA SAGRADA + ALOE INCAICO,Donato Zurlo,selenium,https://www.alfabeta.net/precio/cascara-sagrada--aloe-incaico.html,false
CASCARA SAGRADA OLIGOPLEX,Dr. Madaus,selenium,https://www.alfabeta.net/precio/cascara-sagrada-oligoplex.html,false
CASCARA SAGRADA+ALOE VITAMIN WAY,Pharmamerican S.R.L.,selenium,https://www.alfabeta.net/precio/cascara-sagradaaloe-vitamin-way.html,false
CASODEX,AstraZeneca,selenium,https://www.alfabeta.net/precio/casodex.html,false
CASPOFUNGINA SANDOZ,Biosidus S.A.U.,selenium,https://www.alfabeta.net/precio/caspofungina-sandoz.html,false
CASTAÑA DE INDIA S.C.,Ariston,selenium,https://www.alfabeta.net/precio/castana-de-india-sc.html,false
CATARROSINE N.F.,Fecofar,selenium,https://www.alfabeta.net/precio/catarrosine-nf.html,false
CATEPEN,Aspen,selenium,https://www.alfabeta.net/precio/catepen.html,false
CATETER INTERM. INSTANT. 10FR. HOM.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-10fr-hom.html,false
CATETER INTERM. INSTANT. 10FR. MUJ.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-10fr-muj.html,false
CATETER INTERM. INSTANT. 10FR. PED.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-10fr-ped.html,false
CATETER INTERM. INSTANT. 12FR. HOM.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-12fr-hom.html,false
CATETER INTERM. INSTANT. 12FR. MUJ.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-12fr-muj.html,false
CATETER INTERM. INSTANT. 14FR. HOM.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-14fr-hom.html,false
CATETER INTERM. INSTANT. 14FR. MUJ.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-14fr-muj.html,false
CATETER INTERM. INSTANT. 16FR. HOM.,Hollister,selenium,https://www.alfabeta.net/precio/cateter-interm-instant-16fr-hom.html,false
CATETER NELATON PRELU CH/FR 10 L.ORIGO 40 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-10-lorigo-40-cm.html,false
CATETER NELATON PRELU CH/FR 12 L.ORIGO 30 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-12-lorigo-30-cm.html,false
CATETER NELATON PRELU CH/FR 12 L.ORIGO 40 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-12-lorigo-40-cm.html,false
CATETER NELATON PRELU CH/FR 14 L.ORIGO 40 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-14-lorigo-40-cm.html,false
CATETER NELATON PRELU CH/FR 8 L.ORIGO 30 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-8-lorigo-30-cm.html,false
CATETER NELATON PRELU CH/FR L.ORIGO 30 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-lorigo-30-cm.html,false
CATETER NELATON PRELU. CH/FR 10 L.SENCE 15CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-10-lsence-15cm.html,false
CATETER NELATON PRELU. CH/FR 12 L.SENCE 15CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-12-lsence-15cm.html,false
CATETER NELATON PRELU. CH/FR 14 L.SENCE 15CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-14-lsence-15cm.html,false
CATETER NELATON PRELU. CH/FR 8 L.SENCE 15 CM,Wellspect,selenium,https://www.alfabeta.net/precio/cateter-nelaton-prelu-chfr-8-lsence-15-cm.html,false
CATIRA,Synthon Bagó,selenium,https://www.alfabeta.net/precio/catira.html,false
CATIZ,Elea,selenium,https://www.alfabeta.net/precio/catiz.html,false
CATZEN,Kemex,selenium,https://www.alfabeta.net/precio/catzen.html,false
CAZMAR,Fucus,selenium,https://www.alfabeta.net/precio/cazmar.html,false
CBD 10,Cannava S.E.,selenium,https://www.alfabeta.net/precio/cbd-10.html,false
CBD CREAM KILAB CANNABIDIOL,Kilab,selenium,https://www.alfabeta.net/precio/cbd-cream-kilab-cannabidiol.html,false
CEBION VITAMINA C EFERVESCENTE,Procter & Gamble,selenium,https://www.alfabeta.net/precio/cebion-vitamina-c-efervescente.html,false
CEBION VITAMINA C MASTICABLE,Procter & Gamble,selenium,https://www.alfabeta.net/precio/cebion-vitamina-c-masticable.html,false
CEBIÓN VITAMINA C EFERVESCENTE FORTE,Procter & Gamble,selenium,https://www.alfabeta.net/precio/cebion-vitamina-c-efervescente-forte.html,false
CEBROCAL,Temis-Lostaló,selenium,https://www.alfabeta.net/precio/cebrocal.html,false
CECALTER,Tuteur,selenium,https://www.alfabeta.net/precio/cecalter.html,false
CEDRIC BALSAMICO FORMULA CONCENTRADA,Elea,selenium,https://www.alfabeta.net/precio/cedric-balsamico-formula-concentrada.html,false
CEDRIC JARABE,Elea,selenium,https://www.alfabeta.net/precio/cedric-jarabe.html,false
CEDRIC POCKET,Elea,selenium,https://www.alfabeta.net/precio/cedric-pocket.html,false
CEDRIMUC,Elea,selenium,https://www.alfabeta.net/precio/cedrimuc.html,false
CEFACAR,Siegfried,selenium,https://www.alfabeta.net/precio/cefacar.html,false
CEFACOLIN,Northia,selenium,https://www.alfabeta.net/precio/cefacolin.html,false
CEFADE,Klonal,selenium,https://www.alfabeta.net/precio/cefade.html,false
CEFADROX,Medisol,selenium,https://www.alfabeta.net/precio/cefadrox.html,false
CEFADROX 250,Cassará,selenium,https://www.alfabeta.net/precio/cefadrox-250.html,false
CEFADROXILO FABRA,Fabra,selenium,https://www.alfabeta.net/precio/cefadroxilo-fabra.html,false
CEFADUO,Medisol,selenium,https://www.alfabeta.net/precio/cefaduo.html,false
CEFAGRAND,Biosintex Retail,selenium,https://www.alfabeta.net/precio/cefagrand.html,false
CEFALEX VL,Bagó,selenium,https://www.alfabeta.net/precio/cefalex-vl.html,false
CEFALEXINA ARGENTIA,Siegfried,selenium,https://www.alfabeta.net/precio/cefalexina-argentia.html,false
CEFALEXINA ARGENTIA DUO,Siegfried,selenium,https://www.alfabeta.net/precio/cefalexina-argentia-duo.html,false
CEFALEXINA FABRA,Fabra,selenium,https://www.alfabeta.net/precio/cefalexina-fabra.html,false
CEFALEXINA FECOFAR,Fecofar,selenium,https://www.alfabeta.net/precio/cefalexina-fecofar.html,false
CEFALEXINA LABSA,Labsa,selenium,https://www.alfabeta.net/precio/cefalexina-labsa.html,false
CEFALEXINA RICHET,Richet,selenium,https://www.alfabeta.net/precio/cefalexina-richet.html,false
CEFALEXINA SANT GALL FRIBURG,Sant Gall,selenium,https://www.alfabeta.net/precio/cefalexina-sant-gall-friburg.html,false
CEFALOMICINA,Bagó,selenium,https://www.alfabeta.net/precio/cefalomicina.html,false
CEFALOTINA DRAWER,Drawer,selenium,https://www.alfabeta.net/precio/cefalotina-drawer.html,false
CEFALOTINA GEMEPE,Gemepe,selenium,https://www.alfabeta.net/precio/cefalotina-gemepe.html,false
CEFALOTINA KILAB,Kilab,selenium,https://www.alfabeta.net/precio/cefalotina-kilab.html,false
CEFALOTINA LARJAN,Veinfar,selenium,https://www.alfabeta.net/precio/cefalotina-larjan.html,false
CEFALOTINA PHARMAVIAL,IBC,selenium,https://www.alfabeta.net/precio/cefalotina-pharmavial.html,false
CEFALOTINA RICHET (SAL SODICA BUFERIZADA),Richet,selenium,https://www.alfabeta.net/precio/cefalotina-richet-sal-sodica-buferizada.html,false
CEFAMAR,Mar,selenium,https://www.alfabeta.net/precio/cefamar.html,false
CEFAZOLINA DRAWER,Drawer,selenium,https://www.alfabeta.net/precio/cefazolina-drawer.html,false
CEFAZOLINA KILAB,Kilab,selenium,https://www.alfabeta.net/precio/cefazolina-kilab.html,false
CEFAZOLINA NORTHIA,Northia,selenium,https://www.alfabeta.net/precio/cefazolina-northia.html,false
CEFAZOLINA PHARMAVIAL,IBC,selenium,https://www.alfabeta.net/precio/cefazolina-pharmavial.html,false
CEFAZOLINA RICHET,Richet,selenium,https://www.alfabeta.net/precio/cefazolina-richet.html,false
CEFEPIME,Northia,selenium,https://www.alfabeta.net/precio/cefepime.html,false
CEFEPIME CELTYC,Celtyc,selenium,https://www.alfabeta.net/precio/cefepime-celtyc.html,false
CEFEPIME KILAB,Kilab,selenium,https://www.alfabeta.net/precio/cefepime-kilab.html,false
CEFEPIME PHARMAVIAL,IBC,selenium,https://www.alfabeta.net/precio/cefepime-pharmavial.html,false
CEFEPIME RICHET,Richet,selenium,https://www.alfabeta.net/precio/cefepime-richet.html,false
CEFER,Biotenk,selenium,https://www.alfabeta.net/precio/cefer.html,false
CEFIMEN-K,Klonal,selenium,https://www.alfabeta.net/precio/cefimen-k.html,false
CEFIXIMA RICHET,Richet,selenium,https://www.alfabeta.net/precio/cefixima-richet.html,false
CEFOSPOREN,Trb-Pharma,selenium,https://www.alfabeta.net/precio/cefosporen.html,false
CEFOTAXIMA KILAB,Kilab,selenium,https://www.alfabeta.net/precio/cefotaxima-kilab.html,false
CEFOTAXIMA KLONAL,Klonal,selenium,https://www.alfabeta.net/precio/cefotaxima-klonal.html,false
CEFOXITINA RICHET,Richet,selenium,https://www.alfabeta.net/precio/cefoxitina-richet.html,false
CEFTAAVI,Bagó,selenium,https://www.alfabeta.net/precio/ceftaavi.html,false
CEFTAZIDIMA,Klonal,selenium,https://www.alfabeta.net/precio/ceftazidima.html,true
CEFTAZIDIMA,Veinfar,selenium,https://www.alfabeta.net/precio/ceftazidima.html,true
CEFTAZIDIMA FABRA,Fabra,selenium,https://www.alfabeta.net/precio/ceftazidima-fabra.html,false
CEFTAZIDIMA KILAB,Kilab,selenium,https://www.alfabeta.net/precio/ceftazidima-kilab.html,false
CEFTAZIDIMA NORTHIA,Northia,selenium,https://www.alfabeta.net/precio/ceftazidima-northia.html,false
CEFTAZIDIMA PHARMAVIAL,IBC,selenium,https://www.alfabeta.net/precio/ceftazidima-pharmavial.html,false
CEFTAZIDIMA RICHET,Richet,selenium,https://www.alfabeta.net/precio/ceftazidima-richet.html,false
CEFTRIAXONA DRAWER,Drawer,selenium,https://www.alfabeta.net/precio/ceftriaxona-drawer.html,false
CEFTRIAXONA DUNCAN,Duncan,selenium,https://www.alfabeta.net/precio/ceftriaxona-duncan.html,false
CEFTRIAXONA FABRA,Fabra,selenium,https://www.alfabeta.net/precio/ceftriaxona-fabra.html,false
CEFTRIAXONA GEMEPE,Gemepe,selenium,https://www.alfabeta.net/precio/ceftriaxona-gemepe.html,false
CEFTRIAXONA LARJAN,Veinfar,selenium,https://www.alfabeta.net/precio/ceftriaxona-larjan.html,false
CEFTRIAXONA MORGAN,Schafer,selenium,https://www.alfabeta.net/precio/ceftriaxona-morgan.html,false
CEFTRIAXONA PHARMAVIAL,IBC,selenium,https://www.alfabeta.net/precio/ceftriaxona-pharmavial.html,false
CEFTRIAXONA RICHET,Richet,selenium,https://www.alfabeta.net/precio/ceftriaxona-richet.html,false
CEFTRIAZ,Klonal,selenium,https://www.alfabeta.net/precio/ceftriaz.html,false
CEFUROXIMA RICHET,Richet,selenium,https://www.alfabeta.net/precio/cefuroxima-richet.html,false
CEFUROXIMA RICHET SUSPENSION 125 MG,Richet,selenium,https://www.alfabeta.net/precio/cefuroxima-richet-suspension-125-mg.html,false
CEGLUTION 300,Ariston,selenium,https://www.alfabeta.net/precio/ceglution-300.html,false
CEGLUTION XR,Ariston,selenium,https://www.alfabeta.net/precio/ceglution-xr.html,false
CELAZA,Varifarma,selenium,https://www.alfabeta.net/precio/celaza.html,false
CELEBREX,Aspen Pharma,selenium,https://www.alfabeta.net/precio/celebrex.html,false
CELESTONE,Organon Arg.,selenium,https://www.alfabeta.net/precio/celestone.html,false
CELESTONE CRONODOSE,Organon Arg.,selenium,https://www.alfabeta.net/precio/celestone-cronodose.html,false
CELIXAFOR,Varifarma,selenium,https://www.alfabeta.net/precio/celixafor.html,false
CELLASENE GOLD,Cinetic,selenium,https://www.alfabeta.net/precio/cellasene-gold.html,false
CELLCEPT,Roche,selenium,https://www.alfabeta.net/precio/cellcept.html,false
CELSENTRI,GlaxoSmithKline Biopharma,selenium,https://www.alfabeta.net/precio/celsentri.html,false
CELU-ATLAS,Lab Internacional Argentino,selenium,https://www.alfabeta.net/precio/celu-atlas.html,false
CELU-RED,Valuge,selenium,https://www.alfabeta.net/precio/celu-red.html,false
CELUFEM,Argenfarma,selenium,https://www.alfabeta.net/precio/celufem.html,false
CELUFLEX AR,Lagos,selenium,https://www.alfabeta.net/precio/celuflex-ar.html,false
CELUFLEX C,Lagos,selenium,https://www.alfabeta.net/precio/celuflex-c.html,false
CELUFLEX DMAE,Lagos,selenium,https://www.alfabeta.net/precio/celuflex-dmae.html,false
CELUFLEX H,Lagos,selenium,https://www.alfabeta.net/precio/celuflex-h.html,false
CELUVECTIN,Lagos,selenium,https://www.alfabeta.net/precio/celuvectin.html,false
CELUVECTIN Q10,Lagos,selenium,https://www.alfabeta.net/precio/celuvectin-q10.html,false
CENDALON,Tuteur,selenium,https://www.alfabeta.net/precio/cendalon.html,false
CENTELLA ASIATICA + B3,Lafarmen,selenium,https://www.alfabeta.net/precio/centella-asiatica--b3.html,false
CENTELLA ASIATICA A.M.,A.M. Farma Activ,selenium,https://www.alfabeta.net/precio/centella-asiatica-am.html,false
CENTELLA ASIATICA COMPUESTA,Lafarmen,selenium,https://www.alfabeta.net/precio/centella-asiatica-compuesta.html,false
CENTELLA ASIATICA GARDEN HOUSE,Garden House Argentina,selenium,https://www.alfabeta.net/precio/centella-asiatica-garden-house.html,false
CENTELLA ASIATICA GINKO ZINC Y VIT B3,Lafarmen,selenium,https://www.alfabeta.net/precio/centella-asiatica-ginko-zinc-y-vit-b3.html,false
CENTELLA FORTE,Provefarma,selenium,https://www.alfabeta.net/precio/centella-forte.html,false
CENTRUM BASE,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-base.html,false
CENTRUM DEFENSAS,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-defensas.html,false
CENTRUM ESSENCIAL,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-essencial.html,false
CENTRUM HOMBRE,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-hombre.html,false
CENTRUM MUJER,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-mujer.html,false
CENTRUM SILVER,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-silver.html,false
CENTRUM SILVER HOMBRE,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-silver-hombre.html,false
CENTRUM SILVER MUJER,Haleon Argentina,selenium,https://www.alfabeta.net/precio/centrum-silver-mujer.html,false
CEPAGE CHAMPU ANTICAIDA,Cepage,selenium,https://www.alfabeta.net/precio/cepage-champu-anticaida.html,false
CEPAGE CHAMPU CASPA G,Cepage,selenium,https://www.alfabeta.net/precio/cepage-champu-caspa-g.html,false
CEPAGE CHAMPU CASPA S,Cepage,selenium,https://www.alfabeta.net/precio/cepage-champu-caspa-s.html,false
CEPAGE CORPS,Cepage,selenium,https://www.alfabeta.net/precio/cepage-corps.html,false
CEPAGE FILTRES FLUIDE COLOR,Cepage,selenium,https://www.alfabeta.net/precio/cepage-filtres-fluide-color.html,false
CEPAGE FPS 50+ COLOR,Cepage,selenium,https://www.alfabeta.net/precio/cepage-fps-50-color.html,false
CEPAGE MAINS,Cepage,selenium,https://www.alfabeta.net/precio/cepage-mains.html,false
CEPLENE PLUS,Duncan,selenium,https://www.alfabeta.net/precio/ceplene-plus.html,false
CEPOREXIN,Roemmers,selenium,https://www.alfabeta.net/precio/ceporexin.html,false
CEPOREXIN DUO 1 GR,Roemmers,selenium,https://www.alfabeta.net/precio/ceporexin-duo-1-gr.html,false
CEPOREXIN DUO 750,Roemmers,selenium,https://www.alfabeta.net/precio/ceporexin-duo-750.html,false
CERAPLUS EXTENSORES DE BARRERAS FLEXIBLES,Hollister,selenium,https://www.alfabeta.net/precio/ceraplus-extensores-de-barreras-flexibles.html,false
CERAX,Laboratorio Millet,selenium,https://www.alfabeta.net/precio/cerax.html,false
CERAZETTE,Organon Arg.,selenium,https://www.alfabeta.net/precio/cerazette.html,false
CERELUC,Beta,selenium,https://www.alfabeta.net/precio/cereluc.html,false
CERELUC MET,Beta,selenium,https://www.alfabeta.net/precio/cereluc-met.html,false
CERNILTON PLUS,Temis-Lostaló,selenium,https://www.alfabeta.net/precio/cernilton-plus.html,false
CEROSPORIN,Siegfried,selenium,https://www.alfabeta.net/precio/cerosporin.html,false
CERTICAN,Novartis,selenium,https://www.alfabeta.net/precio/certican.html,false
CERUMEX,Medisol,selenium,https://www.alfabeta.net/precio/cerumex.html,false
CERVEP,Siegfried,selenium,https://www.alfabeta.net/precio/cervep.html,false
CERVILANE,PharmaDorf,selenium,https://www.alfabeta.net/precio/cervilane.html,false
CESAMET,Siegfried,selenium,https://www.alfabeta.net/precio/cesamet.html,false
CESTROPAN,Ronnet,selenium,https://www.alfabeta.net/precio/cestropan.html,false
CETAPHIL,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil.html,false
CETAPHIL BABY,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-baby.html,false
CETAPHIL BARRA LIMPIEZA PROFUNDA,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-barra-limpieza-profunda.html,false
CETAPHIL CALMANTE,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-calmante.html,false
CETAPHIL CREMA PARA MANOS,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-crema-para-manos.html,false
CETAPHIL DESMAQUILLANTE SUAVE,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-desmaquillante-suave.html,false
CETAPHIL ESPUMA LIMPIEZA FACIAL,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-espuma-limpieza-facial.html,false
CETAPHIL EXFOLIANTE ULTRA SUAVE,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-exfoliante-ultra-suave.html,false
CETAPHIL GEL BAÑO ULTRA SUAVE,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-gel-bano-ultra-suave.html,false
CETAPHIL HEALTHY RENEW CREMA DIA,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-healthy-renew-crema-dia.html,false
CETAPHIL HEALTHY RENEW CREMA NOCHE,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-healthy-renew-crema-noche.html,false
CETAPHIL HEALTHY RENEW SERUM FACIAL,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-healthy-renew-serum-facial.html,false
CETAPHIL HEALTHY RENEW SERUM OJOS,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-healthy-renew-serum-ojos.html,false
CETAPHIL HIDRATANTE FACIAL DIA,Galderma,selenium,https://www.alfabeta.net/precio/cetaphil-hidratante-facial-dia.html,false
