"#","Registration No / Notification No","Product Name","Holder"
"267","MAL08051759AZ","Betasolve 0.1% Cream","WINWA MEDICAL SDN. BHD."
"268","MAL07122846AZ","Melomet Cream 0.1% W/W","Y.S.P. INDUSTRIES (M) SDN. BHD."
"269","MAL10053665ACZ","RACSER CREAM 5%","APEX PHARMACY MARKETING SDN. BHD."
"270","MAL11030009AZ","Clonate  Cream 0.05%w/w","MEDISPEC (M) SDN. BHD."
"271","MAL10080052AZ","Melaquin Cream 4%w/w","Y.S.P. INDUSTRIES (M) SDN. BHD."
"272","MAL12020013AZ","Estrin Vaginal Cream 0.625mg/g","CIPLA MALAYSIA SDN BHD"
"273","MAL13010002AZ","Konzert Cream 2%w/w","Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd."
"274","MAL20122247AEZ","ELOLO CREAM 0.1% w/w","HOE PHARMACEUTICALS SDN. BHD."
"275","MAL20132334AEZ","TRISILON CREAM","HOVID BERHAD"
"276","MAL19911117XZ","SIMPLE CREAM","HOVID BERHAD"
"277","MAL19912885XZ","BACIDIN ANTISEPTIC CREAM 1%","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"278","MAL19911150XZ","CALAZIN CREAM","HOVID BERHAD"
"279","MAL19911697X","FLANIL, CREAM","MEDISPEC (M) SDN. BHD."
"280","MAL19912379XR","EGODERM CREAM","EGO PHARM MALAYSIA SDN. BHD."
"281","MAL19940185XCZ","FLAVISEPT CREAM 0.1%W/W","ZONTRON PHARMACEUTICALS SDN. BHD."
"282","MAL19900279XCZ","CANDINIL CREAM 1%W/W","ZONTRON PHARMACEUTICALS SDN. BHD."
"283","MAL19920896X","DICOMET CZ CREAM","SUNWARD PHARMACEUTICAL SDN. BHD."
"284","MAL19912795XZ","JUYANKO CREAM","WINWA MEDICAL SDN. BHD."
"285","MAL19900296XZ","CANDID CREAM 1%W/W","Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd."
"286","MAL19900294XZ","CLOMAZOL CREAM 1%W/W","PRIME PHARMACEUTICAL SDN. BHD."
"287","MAL19912108X","TINALITE CREAM 1%W/W","PRIME PHARMACEUTICAL SDN. BHD."
"288","MAL19912082XZ","PRITARAX CREAM","PRIME PHARMACEUTICAL SDN. BHD."
"289","MAL19900278XZ","CANDAZOLE CREAM 1% W/W","HOE PHARMACEUTICALS SDN. BHD."
"290","MAL19911472X","MENZZA CREAM","HOE PHARMACEUTICALS SDN. BHD."
"291","MAL19911476XZ","A-Bite Cream","HOE PHARMACEUTICALS SDN. BHD."
"292","MAL19913028XCR","DRAPOLENE CREAM","Haleon Malaysia Sdn. Bhd."
"293","MAL19911145X","WINTOSAL CREAM","HOVID BERHAD"
"294","MAL19910644X","DYNA TOLNAFTATE CREAM","DYNAPHARM (M) SDN. BHD."
"295","MAL19920355XZ","PRIME'S CALAMINE CREAM","PRIME PHARMACEUTICAL SDN. BHD."
"296","MAL19921472XZ","CREOBIC CREAM","KOTRA PHARMA (M) SDN. BHD."
"297","MAL19921306X","TOLNADERM CREAM 1%","HOE PHARMACEUTICALS SDN. BHD."
"298","MAL19930439XZ","HOE ZINC CREAM","HOE PHARMACEUTICALS SDN. BHD."
"299","MAL19930279X","HEXIDERM CREAM","PRIME PHARMACEUTICAL SDN. BHD."
"300","MAL19940562X","ELAN-FORTE CREAM","Y.S.P. INDUSTRIES (M) SDN. BHD."
"301","MAL19950085XZ","CLOZOLE CREAM 1%","SM PHARMACEUTICALS SDN. BHD."
"302","MAL19961017X","WINTINEA CREAM (10G,20G AL TUBE)","WINWA MEDICAL SDN. BHD."
"303","MAL19962883XZ","OXY COVER CREAM","ROHTO-MENTHOLATUM (MALAYSIA) SDN. BHD."
"304","MAL19971346XZ","CROTOCORT CREAM 10% W/W","SM PHARMACEUTICALS SDN. BHD."
"305","MAL19972556X","AXCEL UREA CREAM","KOTRA PHARMA (M) SDN. BHD."
"306","MAL19973717X","Three Legs Tolnaftate Cream 1%w/w","SYARIKAT WEN KEN DRUG SDN. BHD."
"307","MAL19992759XZ","CLOSTEN CREAM 1%","PAHANG PHARMACY SDN. BHD."
"308","MAL20033960XZ","CLOMAZ (CLOTRIMAZOLE 1% CREAM)","HEALOL PHARMACEUTICALS SDN. BHD."
"309","MAL20040748X","TERNAFIN CREAM","PAHANG PHARMACY SDN. BHD."
"310","MAL20061492X","EXODERIL  CREAM 1 %","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"311","MAL20040824X","DERMAFIN CREAM","Y.S.P. INDUSTRIES (M) SDN. BHD."
"312","MAL20041074X","HUXLEY'S WINTOGENO MENTHOL-WINTERGREEN CREAM","DCH AURIGA (MALAYSIA) SDN. BHD."
"313","MAL05092235XR","LAMISIL CREAM 1%","ZUELLIG PHARMA SDN. BHD."
"314","MAL06051301XZ","CANEZIN CREAM 1%W/W","MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD."
"315","MAL06111364X","Naftate Cream","SUNWARD PHARMACEUTICAL SDN. BHD."
"316","MAL07010970X","Nafine cream 1%w/w","PRIME PHARMACEUTICAL SDN. BHD."
"317","MAL07125187X","Dermasolve Cream","WINWA MEDICAL SDN. BHD."
"318","MAL08042384X","Creobic Gold Cream 1% w/w","KOTRA PHARMA (M) SDN. BHD."
"319","MAL09100008X","Terbin Cream 1%","SM PHARMACEUTICALS SDN. BHD."
"320","MAL20091889XEZ","Itch-Soothe Topical Cream 10% w/w","HOE PHARMACEUTICALS SDN. BHD."
"321","MAL11070014X","Hirudoid� Cream 0.3g/ 100g","DKSH MALAYSIA SDN. BHD."
"322","MAL12010009X","Finab Cream 1% w/w","HOVID BERHAD"
"323","MAL16110072TC","Hurix's Itchy Cream","JIN BIN CORPORATION SDN. BHD."
"324","MAL19910856AZ","TRINOLONE CREAM 0.1% W/W","SUNWARD PHARMACEUTICAL SDN. BHD."
"325","MAL06051319AZ","Glevate Cream 0.05%","Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd."
"326","MAL19860243AZ","BETA-N CREAM","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"327","MAL20172844X","Natural Wellness Aqueous Cream","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"328","MAL20172959TC","Peanut King OK Cream","Tong Herbs Consultation Centre"
"329","MAL19961363AZ","AVORAX CREAM","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"330","MAL17107035AZ","Fusate-H Cream","Noripharma Sdn. Bhd."
"331","MAL18116070ACZ","Mefurosan Cream 0.1% w/w","MEDISPEC (M) SDN. BHD."
"332","MAL18026175AZ","CLOBUTRATE CREAM 0.05% W/W","MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD."
"333","MAL17107046AEZ","Tinacort Cream","HOVID BERHAD"
"334","MAL17086051X","NW SULPHUR 2%W/W AND SALICYLIC ACID 2%W/W CREAM","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"335","MAL18046132X","NW CALAMINE CREAM WITH PHENOL","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"336","MAL17076014XZ","NW SALICYLIC ACID 2%W/W CREAM","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"337","MAL17086001XZ","NW SALICYLIC ACID 20%W/W CREAM","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"338","MAL17096030T","NABISAR Phytocool 50g cream","CAMBRIDGE BIOTEK SDN BHD"
"339","MAL17126061T","Nabisar Phytoheat cream 50g","CAMBRIDGE BIOTEK SDN BHD"
"340","MAL18016008T","Nabisar SOREA Cream","CAMBRIDGE BIOTEK SDN BHD"
"341","MAL18036197T","NABISAR DENPRO CREAM","CAMBRIDGE BIOTEK SDN BHD"
"342","MAL18036138T","Nabisar WOUNDCARE Cream","CAMBRIDGE BIOTEK SDN BHD"
"343","MAL18016098T","Nabisar HAIR TONIC Cream 50g","CAMBRIDGE BIOTEK SDN BHD"
"344","MAL17096028T","Mukara Secret Alami Cream","SARI TANI DESA"
"345","MAL17116078XR","QV Flare Up Cream 10%w/w","EGO PHARM MALAYSIA SDN. BHD."
"346","MAL18046126X","NW BENZALKONIUM AND CETRIMIDE CREAM","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"347","MAL18076035TC","Hurix's Cream For Mouth Ulcer Plus (With Aloe Vera) Improved","JIN BIN CORPORATION SDN. BHD."
"348","MAL19076024AZ","Fuderm 2%w/w Cream","WINWA MEDICAL SDN. BHD."
"349","MAL19056116ACZ","BACTAFUZ Fusidic Acid Cream 2% w/w","PAHANG PHARMACY SDN. BHD."
"350","MAL19056035ACZ","BACTAFUZ-B Fusidic Acid and Betamethasone Valerate Cream","PAHANG PHARMACY SDN. BHD."
"351","MAL18066010T","NABISAR ITCH Cream","CAMBRIDGE BIOTEK SDN BHD"
"352","MAL19076019ACZ","Medisone Cream 0.1% W/W","World Medicare Supplies Sdn Bhd"
"353","MAL18056182AE","WINDERM CREAM 1%W/W","WINWA MEDICAL SDN. BHD."
"354","MAL19046060TC","Hurix's Pimple Beauty Cream","JIN BIN CORPORATION SDN. BHD."
"355","MAL19056126AE","TOPIDERM HYDROCORTISONE 0.5% W/W CREAM","HOE PHARMACEUTICALS SDN. BHD."
"356","MAL19056127AE","TOPIDERM HYDROCORTISONE ACETATE 1% W/W CREAM","HOE PHARMACEUTICALS SDN. BHD."
"357","MAL20046113AZ","""PBF"" FUSIDIC ACID CREAM 2% w/w","SUNWARD PHARMACEUTICAL SDN. BHD."
"358","MAL19096022AZ","CP Pharma Betamethasone Cream 0.1% w/w","Hovid Pharmacy Sdn. Bhd."
"359","MAL19036014XC","guardian ANTISEPTIC WOUND CARE CREAM","GUARDIAN HEALTH AND BEAUTY SDN. BHD."
"360","MAL19036015XC","guardian BuzzAway bite relief cream","GUARDIAN HEALTH AND BEAUTY SDN. BHD."
"361","MAL18116049X","BIO-MUSCLAX CREAM","Top Biopharma Sdn Bhd"
"362","MAL19126133T","TUL-C HERBAL CREAM","PERNIAGAAN NORMAHAS SDN. BHD."
"363","MAL19126023AZ","Imiquad Cream (Imiquimod Cream USP 5% w/w)","Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd."
"364","MAL19116112TC","DOXTEJOINT CREAM","EMZI HOLDING SDN. BHD."
"365","MAL20046058TC","Truelifesciences WOUND AID CREAM","Symphonynutraceuticals Sdn Bhd"
"366","MAL19106002X","COVEE CREAM 1% W/W","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"367","MAL20076045ACZ","CP Pharma Fusidic Acid Cream 2% w/w","Hovid Pharmacy Sdn. Bhd."
"368","MAL20076037AZ","Mecort (Hydrocortisone Acetate Cream 1% w/w)","Synercam (M) Sdn Bhd"
"369","MAL20096015AZ","Mecort C (Clotrimazole and Hydrocortisone Acetate Cream)","Synercam (M) Sdn Bhd"
"370","MAL20106105TC","Hurix's Aloe Vera Plus HaemoAid Cream","JIN BIN CORPORATION SDN. BHD."
"371","MAL20096106TC","Hurix's Haemo Cream (With Aloe Vera Extract Plus)","JIN BIN CORPORATION SDN. BHD."
"372","MAL20076089T","TROPIKA TMED Kool Rub Cream","Tropika TMed Sdn. Bhd."
"373","MAL20016156XE","Winlykah Anti- Itch Cream","SYARIKAT WEN KEN DRUG SDN. BHD."
"374","MAL21076009AZ","COMOZOL CREAM 2% w/w","EUCOGEN SDN BHD"
"375","MAL20126023XC","NR Heat Tone Cream","NR HOUSE OF HERBS SDN. BHD."
"376","MAL21056111TC","KUNG FU RUB - PAIN & INJURY RELIEF (MUSCLE & JOINT PAIN) CREAM","KUNG FU WORLD SDN. BHD."
"377","MAL22036009ACZ","ALDARA CREAM 5% w/w","iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch"
"378","MAL21036037AE","HOETRAMSONE CREAM 0.1% w/w","HOE PHARMACEUTICALS SDN. BHD."
"379","MAL22036018AZ","Uniqler Cream 0.05% w/w","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"380","MAL21036018XE","Panda Brand Anti- Itch Cream","SYARIKAT WEN KEN DRUG SDN. BHD."
"381","MAL22046017AZ","DYNAMIZOLE CREAM 2% W/W","DYNAPHARM (M) SDN. BHD."
"382","MAL22096025AZ","Vivere Cream 5 % w/w","SPG PHARMA (MALAYSIA) SDN BHD"
"383","MAL22036016AZ","Bencovee Cream","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"384","MAL21086097TC","Hurix's Cream For Mouth Ulcer Plus (With Aloe Vera)","JIN BIN CORPORATION SDN. BHD."
"385","MAL21096088TC","Hurix's Aloe Vera Plus Cream","J. B. M. H. SDN. BHD."
"386","MAL21116011XC","PUREEN NAPPY RASH CREAM","SUMMIT COMPANY (MALAYSIA) SENDIRIAN BERHAD"
"387","MAL21126073TC","Hurix's Gamamas Cream For Mouth Ulcer","JIN BIN CORPORATION SDN. BHD."
"388","MAL24016027AZ","Izocort Cream","HOE PHARMACEUTICALS SDN. BHD."
"389","MAL21106034XC","MK essentia healthcare series Pain Relief cream","MegaLive BioSciences Sdn Bhd"
"390","MAL22096032AZ","Beclovid-C Cream","HOVID BERHAD"
"391","MAL22036065TC","PainFix Relief Cream for Muscles & Joints","RELIVIUM SCIENCES SDN. BHD."
"392","MAL23026017ACZ","BioWell Bconazine Cream","SSJ PHARMA SDN BHD"
"393","MAL22036067T","DS PHARMA CREAM BUASIR","DS Pharma Herbs Sdn. Bhd."
"394","MAL23016016ACZ","Aetos Trimecon Plus Cream","AETOS PHARMA SDN BHD"
"395","MAL22106026XZ","CLOTRISURE (CLOTRIMAZOLE 1% CREAM)","HEALOL PHARMACEUTICALS SDN. BHD."
"396","MAL23076025B","FESPIXON® cream","PE PHARMA SDN. BHD."
"397","MAL23046043XCZ","Candione Clotrimazole Anti-Fungal Cream 1%w/w","Wen Ken Marketing (M) Sdn Bhd"
"398","MAL23116007ACZ","Aetos Kenazor Cream 2% w/w","ABIOTIDE SDN. BHD."
"399","MAL22076165TC","DERMICHAN CREAM","SF REMEDIES SDN. BHD."
"400","MAL22096135T","CENTIS CREAM","Vital & Living Pharmacy Sdn Bhd"
"401","MAL23086015ACZ","Acyclovir Auxilto Cream 5% w/w","STADPHARM SDN. BHD."
"402","MAL23036028XCZ","MSA Zinc Oxide Cream 32% w/w","M.S. ALLY PHARMA SDN BHD"
"403","MAL24036032ACZ","Medinazole Plus Cream","World Medicare Supplies Sdn Bhd"
"404","MAL22126060X","Three Legs Antiseptic Cream","SYARIKAT WEN KEN DRUG SDN. BHD."
"405","MAL22116083TC","Yokoline Skinliv Cream","JIN BIN CORPORATION SDN. BHD."
"406","MAL22126061XC","FlexiMed Pain Relief Cream","SBL HEALTHCARE SDN BHD"
"407","MAL23046154TC","Hurix's AntiRash Cream For Kids","JIN BIN CORPORATION SDN. BHD."
"408","MAL24066016AZ","Axcel Lignocaine-P Cream","KOTRA PHARMA (M) SDN. BHD."
"409","MAL24046017AZ","Axcel Fusidic Acid-B Cream (New Formula)","KOTRA PHARMA (M) SDN. BHD."
"410","MAL23036106TC","DZR PHARMA GO-JO CREAM","DZR PHARMA MANUFACTURE SDN. BHD."
"411","MAL24106134AZ","FUSISURE (Fusidic acid cream 2%w/w)","HEALOL PHARMACEUTICALS SDN. BHD."
"412","MAL25036010AZ","IDAMAN SILVER SULFADIAZINE CREAM 1% W/W","INSPIRAPHARMA SDN. BHD."
"413","MAL23056038AZ","Beta Fusidic Cream","DYNAPHARM (M) SDN. BHD."
"414","MAL24076001ARZ","AKLIEF CREAM 50MCG/G","Galderma Malaysia Sdn Bhd"
"415","MAL23096117TC","Hurix's Gamamas B-Relief Cream","JIN BIN CORPORATION SDN. BHD."
"416","MAL23116020X","HOTIN CREAM STRONG","KARA MARKETING (M) SDN. BHD."
"417","MAL23116019X","HOTIN CREAM","KARA MARKETING (M) SDN. BHD."
"418","MAL23096129TC","LUMIMAXX CREAM","Truelifesciences Holdings Sdn Bhd"
"419","MAL24096048AZ","KONAZOL (Ketoconazole Cream BP 2 % W/W)","HEALOL PHARMACEUTICALS SDN. BHD."
"420","MAL25056007ARZ","Zalain® Cream (Sertaconazole nitrate 2%)","EURODRUG LABORATORIES (M) SDN. BHD."
"421","MAL24016037XC","LPM Pain Relief Cream","LPM BIO SCIENCE SDN. BHD."
"422","MAL24096075XZ","CLOTRILIN (CLOTRIMAZOLE CREAM BP 1% W/W)","HEALOL PHARMACEUTICALS SDN. BHD."
"423","MAL24066038XCZ","FUNOMOR ANTIFUNGAL CREAM 1%W/W","HL PHARMACEUTICALS SDN. BHD."
"424","MAL24066036XCZ","MK essentia healthcare series Clotriderm Anti Fungal Cream 1%w/w","MegaLive BioSciences Sdn Bhd"
"425","MAL24116006XCZ","Avobic Cream 1% w/w","Abio Marketing Sdn Bhd"
"426","MAL24066037XCZ","PYP Antifungal Cream 1%w/w","San Jiu Bio-Pharma Sdn. Bhd."
"427","MAL24016035X","UniMoist Aqueous Cream BP","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"428","MAL25026031XC","guardian ANTISEPTIC FIRST AID CREAM","GUARDIAN HEALTH AND BEAUTY SDN. BHD."
"429","MAL24086035XC","guardian PAIN RELIEF Cream","GUARDIAN HEALTH AND BEAUTY SDN. BHD."
"430","MAL24106007X","Three Legs Wound-Kare Antiseptic Cream","SYARIKAT WEN KEN DRUG SDN. BHD."
"431","MAL24116005XC","Avenex Antiseptic Cream","OPTIMIST VICTORY SDN. BHD."
"432","MAL24076025XC","Avenex Pain Relief Cream","OPTIMIST VICTORY SDN. BHD."
"433","MAL24096151T","Emicom Cream","BETELGEUSE HEALTH SDN. BHD."
"434","MAL24086100TC","Tinefcon Cream","Wellesta Healthcare Sdn. Bhd."
"435","MAL24116004XZ","BIOWELL BBZINE CREAM","Hovid Nutriworld Sdn Bhd"
"436","MAL25016001ACZ","Winlevi (Clascoterone) Cream 1%","HYPHENS PHARMA SDN. BHD."
"437","MAL25036144XC","Cortal Analgesic Cream","Aspen Medical Products Malaysia Sdn Bhd"
"438","MAL25016029XCZ","MSA Zinc Oxide Cream 15% w/w","M.S. ALLY PHARMA SDN BHD"
"439","MAL24096188T","VIRGO FLEXNIL Cream","UNITED HERBAL SDN BHD"
"440","MAL25016030X","Avenex Itch Relief Cream","OPTIMIST VICTORY SDN. BHD."
"441","MAL25026033XC","BIOWELL B-FLAM CREAM","Hovid Nutriworld Sdn Bhd"
"442","MAL25036024XCZ","WAN FU SHUANG CREAM","WFS WORLDWIDE SDN. BHD."
"443","MAL25056042XZ","Jardin Aquadin Cream (Aqueous Cream)","JARDIN MANUFACTURING SDN. BHD."
"444","MAL25116012AZ","Jardin Betacream 0.05% w/w","JARDIN MANUFACTURING SDN. BHD."
"445","MAL25116013AZ","Jardin Betacream 0.025% w/w","JARDIN MANUFACTURING SDN. BHD."
"446","MAL25016033XCZ","Vi Prolabs Clotrimazole Cream 1 % w/w","VI PROLABS SOLUTION SDN. BHD."
"447","MAL25016032XCZ","Avenex Clotrimazole Cream 1% w/w","OPTIMIST VICTORY SDN. BHD."
"448","MAL25056043XZ","Jardin Aquadin G25 Cream (Glycerine 25% w/w in Aqueous Cream)","JARDIN MANUFACTURING SDN. BHD."
"449","MAL25086028XZ","JARDIN ZINCOX 15 (ZINC OXIDE 15 % W/W CREAM)","JARDIN MANUFACTURING SDN. BHD."
"450","MAL25036140XC","WeKare Pain Relief Cream","Wen Ken Marketing (M) Sdn Bhd"
"451","MAL25056041XCZ","Calasoft Cream","JAVID SDN. BHD."
"452","MAL25036235TC","KUANG EIK HERBS CREAM","KUANG EIK ACUPUNCTURE TCM AND ACADEMY SDN. BHD."
"453","MAL25036237TC","M-RELIV Back2Motion Cream","GAIA BIOTECH SDN. BHD."
"454","MAL25086031XSZ","Wina Aqueous Cream","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"455","MAL25086030XSZ","UniMoist Aqueous Cream BP","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"456","MAL25126038XZ","Three Legs TineaMed Anti-Fungal Cream 1%w/w","SYARIKAT WEN KEN DRUG SDN. BHD."
"457","MAL25126039XCZ","WeKare Terbinafine Cream 1%w/w","Wen Ken Marketing (M) Sdn Bhd"
"458","MAL25086171TC","Hurix's Insect Bites Cream","JIN BIN CORPORATION SDN. BHD."
"459","MAL25126037XCZ","PRESKARE CLOTRIVEX CREAM 1%w/w","SUNRISE PHARMA SDN BHD"
"460","MAL25096112TC","DA'LEJA CREAM CHANNA 0.2g/g","IWEALTH GLOBAL GROUP SDN BHD"
