"#","Registration No / Notification No","Product Name","Holder"
"230","MAL11070051HAR","Rheumocam 1.5mg/ml oral suspension for dogs","Rhone Ma Malaysia Sdn Bhd"
"231","MAL15010005HAC","Clamoxyl Long Acting 150 mg/ml Suspension For Injection","Zoetis Malaysia Sdn. Bhd."
"232","MAL14070081HA","INVEMOX 15%W/V LA  Amoxicillin Long-Acting Injectable Suspension","Taseen Trading Sdn Bhd"
"233","MAL15050042HA","ETHO-480 ORAL SUSPENSION","PAHANG PHARMACY SDN. BHD."
"234","MAL15070056HA","TRIMESUL 480 ORAL SUSPENSION","Vemedim Sdn Bhd"
"235","MAL14070116HAR","Vetrimoxin L.A. Injectable Suspension Amoxicillin 15%","Ceva Animal Health Malaysia Sdn. Bhd."
"236","MAL11030013HA","Sulfatrim 48% Oral Suspension","VISION BIOTECH SDN BHD"
"237","MAL11120049HA","Sultrim Suspension","Y.S.P. INDUSTRIES (M) SDN. BHD."
"238","MAL13100033HA","Betamox LA 150mg/ml Suspension for Injection","Borneosew Medical Trading (M) Sdn Bhd"
"239","MAL13110036HA","TRIDIASOL 48% SUSPENSION","RANGE PHARMA SDN. BHD."
"240","MAL14090122HA","Pen & Strep suspension for injection","Borneosew Medical Trading (M) Sdn Bhd"
"241","MAL06061693AZ","Fleming Oral Suspension 228.5mg/5mL","HEALOL PHARMACEUTICALS SDN. BHD."
"242","MAL11030101AZ","Zefu Powder for Oral Suspension125 mg/5 mL","UNIMED SDN. BHD."
"243","MAL19962482XZ","MILI SUSPENSION 250MG/5ML (RASPBERRY FLAVOUR)","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"244","MAL20162670HA","EXCEDE FOR SWINE Sterile Suspension for Injection 100mg/ML","Zoetis Malaysia Sdn. Bhd."
"245","MAL18086125ARZ","Vaxigrip Tetra, Suspension for Injection in Pre-filled Syringe","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"246","MAL20172888XCE","hovid Diosmectite Oral Suspension 1g/10mL","HOVID BERHAD"
"247","MAL20172991XZ","PORO SUSPENSION 250mg/5ml (ORANGE FLAVOUR)","Y.S.P. INDUSTRIES (M) SDN. BHD."
"248","MAL19081002HA","PVP- CLOSENTAL 3.75% w/v SUSPENSION","Pelangi Vet Pharma Sdn. Bhd."
"249","MAL17111004HA","PVP-Toltrazuril 5% w/v Suspension","Pelangi Vet Pharma Sdn. Bhd."
"250","MAL17111016HA","PVP-IVERMECTIN 1% W/V SUSPENSION","Pelangi Vet Pharma Sdn. Bhd."
"251","MAL19071001HA","LEVOXY SUSPENSION","Pelangi Vet Pharma Sdn. Bhd."
"252","MAL17116084HA","OMS TRIZINE ORAL SUSPENSION","Osmosis Nutrition Sdn Bhd"
"253","MAL17076013HA","T-Z 5% W/V ORAL SUSPENSION","Nam Pharma Sdn. Bhd."
"254","MAL17106058HA","Ceptifur AP 5% (w/v) Suspension for Injection","Sunzen Corporation Sdn Bhd"
"255","MAL18116067ACRZ","Talgan Nebulizer suspension 1mg/2ml","AVERROES PHARMACEUTICALS SDN. BHD."
"256","MAL18046003X","Homecare BAROSCON DOUBLE ACTION Suspension","Y.S.P. INDUSTRIES (M) SDN. BHD."
"257","MAL18116066ACRZ","Talgan Nebulizer suspension 0.5mg/2ml","AVERROES PHARMACEUTICALS SDN. BHD."
"258","MAL17116081HA","AMOXI 15% W/V SUSPENSION FOR INJECTION","Vemedim Sdn Bhd"
"259","MAL18086146HA","Tolcoxin 5% w/v Suspension","Nutri Pharmax Sdn Bhd"
"260","MAL21026145XZ","IKOP PARACETAMOL HONEY SUSPENSION 250MG/5ML","IKOP SDN BHD"
"261","MAL19036009AZ","MILOXY Granules for Oral Suspension 125MG/5ML","AVERROES PHARMACEUTICALS SDN. BHD."
"262","MAL18086096XZ","AVAMOL SUSPENSION 250MG/5ML","Abio Marketing Sdn Bhd"
"263","MAL20057001ACZ","KIDIMAC (Azithromycin for Oral Suspension USP 200 mg/5 ml)","HEALOL PHARMACEUTICALS SDN. BHD."
"264","MAL20056085AZ","KALQUEST® Powder for Oral Suspension 5g/sachet","AVERROES PHARMACEUTICALS SDN. BHD."
"265","MAL19056104AZ","BEVESPI AEROSPHERE 7.2 / 5.0 micrograms pressurised inhalation, suspension","ASTRAZENECA SDN. BHD."
"266","MAL18126006HAC","Surolan Topical Suspension","ELANCO MALAYSIA SDN BHD"
"267","MAL19086009AZ","AZADINE (Azacitidine Powder for Suspension for Injection 100mg/vial)","ACCORD HEALTHCARE SDN.BHD."
"268","MAL20076019AZ","Zithronam Powder for Oral Suspension 200mg/5ml","MEDISPEC (M) SDN. BHD."
"269","MAL18106033HA","Baycox 5% w/v Oral Suspension","ELANCO MALAYSIA SDN BHD"
"270","MAL19056125X","Belcid Forte Suspension","MEDISPEC (M) SDN. BHD."
"271","MAL19036016X","Smecta Strawberry Flavour Powder for Oral Suspension 3g","ZUELLIG PHARMA SDN. BHD."
"272","MAL19096033X","FlameX Forte Oral Suspension","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"273","MAL19056128XCZ","Biogesic 120mg/5mL Suspension (Strawberry)","Zuellig Pharma Sdn. Bhd"
"274","MAL20046067AZ","INVEGA TRINZA 175mg/0.875mL Prolonged-Release Suspension for Intramuscular Injection","JOHNSON & JOHNSON SDN. BHD."
"275","MAL19056014XCZ","Biogesic 250mg/5mL Suspension (Strawberry)","Zuellig Pharma Sdn. Bhd"
"276","MAL19126001AZ","Euvichol-Plus Suspension Oral Cholera Vaccine","AVERROES PHARMACEUTICALS SDN. BHD."
"277","MAL20016220AZ","Influvac Tetra, suspension for injection in pre-filled syringe","ABBOTT LABORATORIES (M) SDN. BHD."
"278","MAL20026050AZ","Symbicort Rapihaler 80/4.5 micrograms/actuation, pressurised inhalation, suspension","ASTRAZENECA SDN. BHD."
"279","MAL20026051AZ","Symbicort Rapihaler 160/4.5 micrograms/actuation, pressurised inhalation, suspension","ASTRAZENECA SDN. BHD."
"280","MAL19086018HA","Amoxi 20% w/v Suspension for Injection","Vemedim Sdn Bhd"
"281","MAL19106036HA","Ceftionel 50mg/ml Suspension for Injection","Danberg (m) Sdn Bhd"
"282","MAL19116027XZ","Lotemp Kids Suspension 120mg/5ml","MEDISPEC (M) SDN. BHD."
"283","MAL19126028XCZ","K-Worm Choc Suspension 400mg/10ml","Powerlife (M) Sdn. Bhd."
"284","MAL20046152XZ","PARACAP PARACETAMOL 250MG/5ML ORAL SUSPENSION","Health Pharm Marketing Sdn Bhd"
"285","MAL21016012ACZ","hovid-Megestrol Oral Suspension 40mg/ml","HOVID BERHAD"
"286","MAL20046164HA","ESPACOX 50mg/ml Oral Suspension","Yenher Agro-products Sdn. Bhd."
"287","MAL20086020XZ","Panadol Children Suspension 250mg/5ml","Haleon Malaysia Sdn. Bhd."
"288","MAL20046169HA","Biocillin 150mg/ml LA Suspension for Injection","Danberg (m) Sdn Bhd"
"289","MAL20026075XCZ","Fasdol Suspension 250mg/5ml (Strawberry)","Advance Pharma Sdn Bhd"
"290","MAL20026074XCZ","Fasdol Suspension 250mg/5ml (Orange)","Advance Pharma Sdn Bhd"
"291","MAL20046158HX","Gallifen 200mg/ml suspension for use in drinking water for chicken","PAHANG PHARMACY SDN. BHD."
"292","MAL20046151XZ","ACTIMOL SUSPENSION 250MG/5ML","INSPIRAPHARMA SDN. BHD."
"293","MAL21066012ASZ","NovoMix� 30 FlexPen�  100 U/ml Suspension for Injection in Pre-filled Pen","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"294","MAL21066008ASZ","Mixtard� 30 FlexPen�  100 IU/ml Suspension for Injection in Pre-filled Pen","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"295","MAL21066009ASZ","Insulatard� FlexPen�  100 IU/ml Suspension for Injection in Pre-filled Pen","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"296","MAL20046068AZ","INVEGA TRINZA 263mg/1.315mL Prolonged-Release Suspension for Intramuscular Injection","JOHNSON & JOHNSON SDN. BHD."
"297","MAL20046069AZ","INVEGA TRINZA 350mg/1.750mL Prolonged-Release Suspension for Intramuscular Injection","JOHNSON & JOHNSON SDN. BHD."
"298","MAL20046070AZ","INVEGA TRINZA 525mg/2.625mL Prolonged-Release Suspension for Intramuscular Injection","JOHNSON & JOHNSON SDN. BHD."
"299","MAL21036016XC","DIMECTAL Powder for Oral Suspension 3g","PAHANG PHARMACY SDN. BHD."
"300","MAL20076002AZ","SII PNEUMOSIL Pneumococcal Polysaccharide Conjugate Vaccine (Adsorbed) (10-Valent) SUSPENSION FOR INJECTION (SINGLE DOSE - 1 DOSE)","PHARMANIAGA LIFESCIENCE SDN. BHD."
"301","MAL20076001AZ","SII PNEUMOSIL Pneumococcal Polysaccharide Conjugate Vaccine (Adsorbed) (10-Valent) SUSPENSION FOR INJECTION (MULTIDOSE - 5 DOSE)","PHARMANIAGA LIFESCIENCE SDN. BHD."
"302","MAL20076067HA","Amogen Suspension for Injection","Vemedim Sdn Bhd"
"303","MAL20076065HAC","S-Trim 480 Oral Suspension","F.E. VENTURE SDN. BHD."
"304","MAL22026005AZ","ERYTHROMED GRANULES 200 (Erythromycin 200mg/5ml Granules for Oral Suspension)","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"305","MAL22026006AZ","ERYTHROMED GRANULES 400 (Erythromycin 400mg/5ml Granules for Oral Suspension)","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"306","MAL21076022XCZ","AETOS PARACETAMOL 250MG / 5ML SUSPENSION","ABIOTIDE SDN. BHD."
"307","MAL21066043HA","TRIMETOSOL 80/400 MG/ML SUSPENSION","RANGE PHARMA SDN. BHD."
"308","MAL21066045HA","ZURIL EMV 5.0% w/v Oral Suspension","F.E. VENTURE SDN. BHD."
"309","MAL22066020AZ","Ziromin 200 mg/5 mL Powder for Oral Suspension","MEDISPEC (M) SDN. BHD."
"310","MAL21116032XCZ","Presmedic Paracetamol Suspension 250mg / 5ml","Hovid Pharmacy Sdn. Bhd."
"311","MAL21086016X","GASTRACID Suspension","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"312","MAL22016026XZ","Palavo Suspension 120mg/5ml","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"313","MAL23086005X","Gaviscon Infant Powder for Oral Suspension","RB (HEALTH) MALAYSIA SDN BHD"
"314","MAL22096007ARZ","Synflorix 4-Dose Vaccine Suspension for Injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"315","MAL21066047HA","CO-MAXAZOL, 80/400 mg/ml, Liquid suspension","N.S. LABORATORY SDN. BHD."
"316","MAL21116033HAR","Forceris (Toltrazuril 30mg/ml + Iron 133mg/ml) Suspension for injection","Ceva Animal Health Malaysia Sdn. Bhd."
"317","MAL21036010ARZ","CoronaVac Suspension for Injection COVID-19 Vaccine (Vero Cell), Inactivated","PHARMANIAGA LIFESCIENCE SDN. BHD."
"318","MAL22126024AZ","AZADUAL 100 (Azacitidine Powder for Suspension for Injection 100mg/vial)","MEGA LIFESCIENCES SDN. BHD."
"319","MAL22096011AZ","SKYVaricella powder and solvent for suspension for injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"320","MAL21046125ACSZ","CoronaVac Suspension for Injection COVID-19 Vaccine (Vero Cell), Inactivated","PHARMANIAGA LIFESCIENCE SDN. BHD."
"321","MAL25016002ACRZ","Fycompa 0.5 mg/mL oral suspension","EISAI (MALAYSIA) SDN. BHD."
"322","MAL23036003ACZ","Azacitidine Seacross 100 mg/vial powder for suspension for injection","MEDISPEC (M) SDN. BHD."
"323","MAL22096028AZ","Azith (Powder for Oral Suspension 200mg/5mL)","SPG PHARMA (MALAYSIA) SDN BHD"
"324","MAL22126019AZ","SKYZoster powder and solvent for suspension for injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"325","MAL22026023HA","Penstrep-400 Suspension for Injection","Danberg (m) Sdn Bhd"
"326","MAL23026001ACZ","Lokelma 5g Powder for Oral Suspension","ASTRAZENECA SDN. BHD."
"327","MAL23026002ACZ","Lokelma 10g Powder for Oral Suspension","ASTRAZENECA SDN. BHD."
"328","MAL22046032X","BELCID FORTE SACHET (ORAL SUSPENSION)","MEDISPEC (M) SDN. BHD."
"329","MAL22016031HAR","Rheumocam 0.5mg/ml Oral Suspension for Cats","Rhone Ma Malaysia Sdn Bhd"
"330","MAL23076010AZ","Zithrolide Powder for Oral Suspension 200mg/5ml","INSPIRAPHARMA SDN. BHD."
"331","MAL22026022HX","ABZOLE, 100mg/ml, Liquid suspension","N.S. LABORATORY SDN. BHD."
"332","MAL22066047NC","CALCIUP-D3 PLUS SUSPENSION","HEALOL PHARMACEUTICALS SDN. BHD."
"333","MAL23126017AZ","AZAPAN (Azacitidine Lyophilised Powder for suspension for Injection) 100mg/vial","BioCare Pharmaceutical (M) Sdn. Bhd."
"334","MAL23126010AZ","VAXNEUVANCE (Pneumococcal 15-Valent Conjugate Vaccine) Suspension For Injection Prefilled Syringe","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"335","MAL24056071AZ","SANFUR - DS 125 (CEFUROXIME AXETIL POWDER FOR ORAL SUSPENSION USP 125mg/5ml)","PERNIAGAAN NORMAHAS SDN. BHD."
"336","MAL23116013AZ","Retorin Powder for Suspension 125mg / 5ml","SM PHARMACEUTICALS SDN. BHD."
"337","MAL22106025XZ","PORO SUSPENSION 250MG/5ML (PINEAPPLE FLAVOUR)","Y.S.P. INDUSTRIES (M) SDN. BHD."
"338","MAL22126066HA","MALASONE EAR DROPS, SUSPENSION","Vemedim Sdn Bhd"
"339","MAL23126007AZ","INVEGA HAFYERA 700 mg/3.5 mL Prolonged-Release Suspension for Intramuscular Injection","JOHNSON & JOHNSON SDN. BHD."
"340","MAL23126006AZ","INVEGA HAFYERA 1000 mg/5.0 mL Prolonged-Release Suspension for Intramuscular Injection","JOHNSON & JOHNSON SDN. BHD."
"341","MAL25046007ACRZ","Alveofact 45 mg/ml, 108 mg PHOSPHOLIPID FRACTION FROM BOVINE LUNG (SURFACTANT) POWDER AND SOLVENT FOR PREPARATION OF SUSPENSION INTRATRACHEAL","IDAMAN PHARMA SDN. BHD."
"342","MAL25046006ACRZ","Alveofact 45 mg/ml, 54 mg PHOSPHOLIPID FRACTION FROM BOVINE LUNG (SURFACTANT) POWDER AND SOLVENT FOR PREPARATION OF SUSPENSION INTRATRACHEAL","IDAMAN PHARMA SDN. BHD."
"343","MAL24016016AZ","AZACT SPAL-P 100 (Azacitidine powder for suspension for injection, 100 mg/vial)","HEALOL PHARMACEUTICALS SDN. BHD."
"344","MAL23046045HA","Vime Penstrep Suspension Injectable","Vemedim Sdn Bhd"
"345","MAL24036023ACZ","Andason Lyophilized Powder for Suspension for Injection 100mg/vial","Nano Medic Care Sdn. Bhd."
"346","MAL25016014AZ","AZASQUARE (Azacitidine Powder for Suspension for Injection 25mg/mL (100 mg/vial))","SYNERRV SDN BHD"
"347","MAL26016029AZ","HEMAZA (Azacitidine Powder for Suspension for Injection 100mg/vial)","CAMBER LABORATORIES SDN. BHD."
"348","MAL23116023XC","Remeco PEPTICON Double Action Oral Suspension","Abio Marketing Sdn Bhd"
"349","MAL23066032XZ","MILI SUSPENSION 250MG/5ML (ORANGE FLAVOUR)","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
"350","MAL24086015AZ","MYCLAV (Amoxicillin and Clavulanic acid Powder for Oral Suspension USP 228.5mg/5ml)","HEALOL PHARMACEUTICALS SDN. BHD."
"351","MAL24056002ARZ","Shingrix Powder and Suspension for Suspension for Injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"352","MAL24036017ACZ","RACETASH CHILDREN (Racecadotril 30 mg granules for Oral Suspension)","Synercam (M) Sdn Bhd"
"353","MAL24036016ACZ","RACETASH INFANT (Racecadotril 10 mg granules for Oral Suspension)","Synercam (M) Sdn Bhd"
"354","MAL23086027HA","PIGICOX 5% SUSPENSION","RANGE PHARMA SDN. BHD."
"355","MAL24086020AZ","Claritrox Granules for Oral suspension 125mg/5ml","SM PHARMACEUTICALS SDN. BHD."
"356","MAL24086021AZ","Claritrox Granules for Oral suspension 250mg/5ml","SM PHARMACEUTICALS SDN. BHD."
"357","MAL24026006AZ","Zolgensma 2 x 10^13 vg/mL Suspension for Intravenous Infusion","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"358","MAL25056023AZ","FENA SUSPENSION 30MG/5ML","PRIME PHARMACEUTICAL SDN. BHD."
"359","MAL24116051HX","PVP- Wormfree Suspension 250mg/5ml","Pelangi Vet Pharma Sdn. Bhd."
"360","MAL24096022AZ","BREZTRI AEROSPHERE 160/7.2/5 MICROGRAMS/ACTUATION, PRESSURISED INHALATION, SUSPENSION","ASTRAZENECA SDN. BHD."
"361","MAL23096002ARZ","Apretude 600mg Prolonged-release suspension for injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"362","MAL24086005AZ","Xarelto Granules for Oral Suspension 1mg/ml","BAYER CO. (MALAYSIA) SDN. BHD."
"363","MAL24096076X","SmectaGo 3g Oral Suspension In Sachet","ZUELLIG PHARMA SDN. BHD."
"364","MAL24126028AZ","Zithracin Powder For Oral Suspension 200mg/5ml","Y.S.P. INDUSTRIES (M) SDN. BHD."
"365","MAL24076030X","GastroRelief Reflux Double Action Suspension (Peppermint)","WINWA MEDICAL SDN. BHD."
"366","MAL24086007ARZ","Arexvy Powder and suspension for suspension for injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"367","MAL24106133HA","AMOXEL 50MG/ML POWDER FOR ORAL SUSPENSION","RANGE PHARMA SDN. BHD."
"368","MAL24106132HX","Alzole (Albendazole oral suspension 10% w/v)","KM Vet Pharm Sdn. Bhd."
"369","MAL24086158HX","Fenzole (Fenbendazole Oral Suspension 10% w/v)","KM Vet Pharm Sdn. Bhd."
"370","MAL24096129HA","ENROLOX 25MG/ML SUSPENSION","RANGE PHARMA SDN. BHD."
"371","MAL24076013ACE","Deprim Oral Suspension 40mg/200mg per 5ml","Y.S.P. INDUSTRIES (M) SDN. BHD."
"372","MAL24086157HA","MELOX 1.5MG/ML SUSPENSION","RANGE PHARMA SDN. BHD."
"373","MAL24116039AZ","Wosulin N Suspension for Injection 100 IU/mL","PHARMANIAGA LIFESCIENCE SDN. BHD."
"374","MAL24116040AZ","Wosulin 30/70 Suspension for Injection 100 IU/mL","PHARMANIAGA LIFESCIENCE SDN. BHD."
"375","MAL24116007XZ","Homecare Zenmox Suspension 400mg/10ml","Y.S.P. INDUSTRIES (M) SDN. BHD."
"376","MAL25046041XC","Remeco PEPTICON Advance Oral Suspension","Abio Marketing Sdn Bhd"
"377","MAL25036032XC","Remeco PEPTICON Liquid Oral Suspension","Abio Marketing Sdn Bhd"
"378","MAL25046042X","RefluxD Suspension","AIPHARMA HEALTHCARE SDN BHD"
"379","MAL25056015AZ","Prevenar 20 (Pneumococcal polysaccharide conjugate vaccine 20-valent, adsorbed) Suspension for Injection in Pre-filled Syringe","PFIZER (MALAYSIA) SDN. BHD."
"380","MAL25086048HAR","Chanear Ear Drops and Cutaneous Suspension for Cats and Dogs","Rhone Ma Malaysia Sdn Bhd"
"381","MAL25076001AZ","Insulinagypt N (NPH Human Insulin Isophane suspension) 100 IU/ml in 3 ml Cartridge","DMW INTERNATIONAL SDN. BHD."
"382","MAL25116058X","Nova Gastrix Suspension","NOVA LABORATORIES SDN. BHD."
"383","MAL26016037AZ","Kenarx Triamcinolone Acetonide Injectable Suspension USP, 40mg/ml","UNIMED SDN. BHD."
"384","MAL25126002ACZ","Abilify Maintena 400 mg powder and solvent for prolonged-release suspension for injection in pre-filled syringe","Lundbeck Malaysia Sdn. Bhd."
"385","MAL25036017AZ","Rapilin 30 Insulin Aspart Mix 30/70 100 U/mL Suspension for Injection","GoodScience Sdn. Bhd."
"386","MAL25016008AZ","Gensulin M30 (30/70) 100 IU/ml suspension for injection","Pharmaniaga Marketing Sdn Bhd"
"387","MAL25016007AZ","Gensulin N 100 IU/ml suspension for injection","Pharmaniaga Marketing Sdn Bhd"
"388","MAL25116062HX","PYRANOX 4.54MG/ML SUSPENSION","RANGE PHARMA SDN. BHD."
"389","MAL25126142HAC","MEDI-COC 50 (Toltrazuril 5% Oral Suspension)","GNC Agritech Sdn Bhd"
"390","MAL25106023AE","CP-Cotrimoxazole Powder for Suspension","SM PHARMACEUTICALS SDN. BHD."
"391","MAL26016046NC","VALENS ZnGARD Oral Suspension","PHARM-D SDN. BHD."
"392","MAL25116049XE","Antamac Suspension","KCK PHARMACEUTICAL INDUSTRIES SDN. BHD."
