"#","Registration No / Notification No","Product Name","Holder"
"216","MAL17085060AZ","Lipo-Dox Liposome Injection 2mg/ml Concentrate for Infusion","PHARM-D SDN. BHD."
"217","MAL17075023ACRZ","BRIDION 100MG/ML SOLUTION FOR INJECTION","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"218","MAL17085008AZ","Pharmaniaga Phenytoin Sodium 250mg/5ml Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"219","MAL18106140ACZ","Cisatracurium-hameln 2 mg/ml solution for injection/infusion","IMEKS PHARMA SDN. BHD."
"220","MAL17065002AZ","Pharmaniaga Leucovorin Calcium 50mg/5ml Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"221","MAL18116126AZ","Pharmaniaga Flumazenil 0.1mg/mL Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"222","MAL18056067AZ","POLY-MxB for Injection U.S.P. 500,000 Units (Lyophilized)","PAHANG PHARMACY SDN. BHD."
"223","MAL17075027ACSZ","Methycobal Injection 500mcg/ml","EISAI (MALAYSIA) SDN. BHD."
"224","MAL18056169AZ","HEAMIC-T (Tranexamic Acid Injection 100mg/mL)","UNIMED SDN. BHD."
"225","MAL19011002AZ","Pharmaniaga Midazolam 5mg/ml Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"226","MAL18106109AZ","Pharmaniaga Fentanyl 50mcg/ml Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"227","MAL17065009AZ","Praluent 75 mg solution for injection in pre-filled pen","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"228","MAL19021009AZ","Pharmaniaga Noradrenaline 1mg/mL Injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"229","MAL18016051AZ","Avoxred (Azacitidine) powder for suspension for injection 100 mg/vial","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"230","MAL18116082ARZ","Pamorelin 11.25 mg powder for suspension for injection.","Orient Europharma (M) Sdn Bhd"
"231","MAL18026178AZ","MYBORTE 3.5mg (Bortezomib Powder For Solution for Injection 3.5mg/vial)","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"232","MAL17085003AZ","Saxenda 6mg/ml Solution for Injection in Pre-filled Pen","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"233","MAL18056161AZ","Redtibin (Decitabine) Powder for Injection 50mg/vial","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"234","MAL18116083ARZ","Pamorelin 22.5 mg powder for suspension for injection.","Orient Europharma (M) Sdn Bhd"
"235","MAL16125024ACRZ","Zerbaxa 1.5g powder for solution for injection","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"236","MAL20162584HA","Marbocyl 10%W/V Solution For Injection","Gladron Chemicals Sdn Bhd"
"237","MAL19940644AEZ","20% GLUCOSE INJECTION JP IN 20ML PLASTIC AMPOULE","B.BRAUN MEDICAL INDUSTRIES SDN. BHD."
"238","MAL20031763ACZ","BONKY INJECTION","BIO-PHARMACEUTICALS SDN. BHD."
"239","MAL20020146X","HYAL INJECTION (PREFILLED SYRINGE 2.5ML)","THE ZYFAS MEDICAL CO.,"
"240","MAL20162590ACREZ","Hovid Neurovit Injection","HOVID BERHAD"
"241","MAL19871425ARZ","Engerix-B 20 Adult Dose Suspension for Injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"242","MAL19870419AZ","GLUCAGEN 1MG INJECTION","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"243","MAL19871613AZ","SEA SNAKE ANTIVENOM INJECTION","UNITED ITALIAN TRADING (M) SDN. BHD."
"244","MAL19890003AZ","HEPABIG INJECTION (1ML VIAL)","PROPHARM (M) SDN. BHD."
"245","MAL19880327ARZ","Engerix-B 10 Junior Dose Suspension for Injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"246","MAL19950175ARZ","INJECTION ALPHANINE SD 1000 IU","GRIFOLS MALAYSIA SDN. BHD."
"247","MAL19950316ARZ","ALPHANINE INJECTION SD 500 IU","GRIFOLS MALAYSIA SDN. BHD."
"248","MAL19970915ARZ","BOTOX (BOTULINUM TOXIN TYPE A) IM INJECTION","ABBVIE SDN BHD"
"249","MAL19972978ARZ","ALPHANATE 1000 IU INJECTION","GRIFOLS MALAYSIA SDN. BHD."
"250","MAL19972977ARZ","ALPHANATE 500 IU INJECTION","GRIFOLS MALAYSIA SDN. BHD."
"251","MAL19986446ARZ","ALPHANATE 250 IU INJECTION","GRIFOLS MALAYSIA SDN. BHD."
"252","MAL19986464AZ","Mixtard� 30 100 IU/ml Suspension for Injection","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"253","MAL19987352AZ","Insulatard� 100 IU/ml Suspension for Injection","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"254","MAL19986462AZ","Actrapid� 100 IU/ml Solution for Injection","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"255","MAL20000736AZ","SERO-TET INJECTION","PROPHARM (M) SDN. BHD."
"256","MAL19990224ACRZ","SIMULECT LYOPHILISATE FOR INJECTION 20MG PER VIAL","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"257","MAL20000731AZ","DYSPORT POWDER FOR INJECTION","EP PLUS GROUP SDN. BHD."
"258","MAL20021358AZ","METALYSE 10,000 UNITS INJECTION","BOEHRINGER INGELHEIM (MALAYSIA) SDN. BHD."
"259","MAL20012667AZ","EUVAX-B INJECTION 10MCG/0.5ML","Pharmaniaga Marketing Sdn Bhd"
"260","MAL20012668AZ","EUVAX-B INJECTION 20MCG/1.0ML","Pharmaniaga Marketing Sdn Bhd"
"261","MAL20032269ACRZ","PUREGON SOLUTION FOR INJECTION IN CARTRIDGES 600 IU","ORGANON MALAYSIA SDN. BHD."
"262","MAL20041197ARZ","BERIPLEX P/N 500 POWDER FOR SOLUTION FOR INJECTION","DKSH MALAYSIA SDN. BHD."
"263","MAL20034817ACZ","OCTANATE 100IU/ML INJECTION","Pharmaniaga Marketing Sdn Bhd"
"264","MAL20034814ACZ","OCTANATE 50IU/ML INJECTION","Pharmaniaga Marketing Sdn Bhd"
"265","MAL20033680AZ","BIOSTATE HUMAN COAGULATION FACTOR VIII, POWDER FOR INJECTION","PUSAT DARAH NEGARA"
"266","MAL20034597AZ","NovoRapid� 100 U/ml Solution for injection","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"267","MAL20034728ASZ","Rebif 22mcg/0.5ml solution for injection","MERCK SDN. BHD."
"268","MAL20034743ASZ","Rebif 44mcg/0.5ml solution for injection","MERCK SDN. BHD."
"269","MAL20051390AZ","FORTEO 250 UG SOLUTION FOR INJECTION","ZUELLIG PHARMA SDN. BHD."
"270","MAL20040739AZ","NOVOMIX� 30 FLEXPEN�  SUSPENSION FOR INJECTION","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"271","MAL20040991AZ","Aleviate Human Coagulation Factor VIII/VWF Complex, Powder for Injection","DKSH MALAYSIA SDN. BHD."
"272","MAL20051437ARZ","Haemate P Powder and solvent for solution for injection or infusion","DKSH MALAYSIA SDN. BHD."
"273","MAL20041216AZ","OVIDREL 250MCG/0.5ML SOLUTION FOR INJECTION","MERCK SDN. BHD."
"274","MAL20061478ARZ","AVAXIM 80U PEDIATRIC SUSPENSION FOR INJECTION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"275","MAL20061477AZ","IMMUNINE 120IU/ML Powder and solvent for solution for injection or infusion","Takeda Malaysia Sdn Bhd"
"276","MAL20061559AZ","IMMUNATE 50 IU/ML POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","Takeda Malaysia Sdn Bhd"
"277","MAL20061558AZ","IMMUNATE 100 IU/ML POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","Takeda Malaysia Sdn Bhd"
"278","MAL20061585ARZ","Influvac Suspension for Injection","ABBOTT LABORATORIES (M) SDN. BHD."
"279","MAL20061596ARZ","GARDASIL SUSPENSION FOR INJECTION","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"280","MAL20071726ARZ","CERVARIX SUSPENSION FOR INJECTION","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"281","MAL20071650ARZ","ACCENTRIX 10MG/ML SOLUTION FOR INJECTION","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"282","MAL20071679AZ","FABRAZYME 5MG INJECTION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"283","MAL20071680AZ","FABRAZYME 35MG INJECTION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"284","MAL20081749ARZ","MIRCERA SOLUTION FOR INJECTION IN PRE FILLED SYRINGE, 200MCG/0.3ML","ROCHE (MALAYSIA) SDN. BHD."
"285","MAL20081748ARZ","MIRCERA SOLUTION FOR INJECTION IN PRE FILLED SYRINGE, 150MCG/0.3ML","ROCHE (MALAYSIA) SDN. BHD."
"286","MAL20081746ARZ","MIRCERA SOLUTION FOR INJECTION IN PRE FILLED SYRINGE, 100MCG/0.3ML","ROCHE (MALAYSIA) SDN. BHD."
"287","MAL20081747ARZ","MIRCERA SOLUTION FOR INJECTION IN PRE FILLED SYRINGE, 75MCG/0.3ML","ROCHE (MALAYSIA) SDN. BHD."
"288","MAL20081745ARZ","MIRCERA SOLUTION FOR INJECTION IN PRE FILLED SYRINGE, 50MCG/0.3ML","ROCHE (MALAYSIA) SDN. BHD."
"289","MAL20081744AZ","Optivate POWDER FOR INJECTION","GERMAX SDN. BHD."
"290","MAL20071722ARZ","ADACEL SUSPENSION FOR INJECTION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"291","MAL20071720ARZ","ENBREL 25MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE","PFIZER (MALAYSIA) SDN. BHD."
"292","MAL20071721ARZ","ENBREL 50MG SOLUTION FOR INJECTION IN A PRE-FILLED SYRINGE","PFIZER (MALAYSIA) SDN. BHD."
"293","MAL20091873ACRZ","XOLAIR 150MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"294","MAL20081816ARZ","PRIORIX-TETRA POWDER AND DILUENT FOR SOLUTION FOR INJECTION","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"295","MAL20081788ARSZ","AVASTIN INJECTION 25MG/ML","ROCHE (MALAYSIA) SDN. BHD."
"296","MAL20081742AZ","LANTUS SOLOSTAR 100IU/ML SOLUTION FOR INJECTION IN A PRE-FILLED PEN","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"297","MAL20081762AZ","ADVATE 250IU, POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","Takeda Malaysia Sdn Bhd"
"298","MAL20081763AZ","ADVATE 500IU, POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","Takeda Malaysia Sdn Bhd"
"299","MAL20081764AZ","ADVATE 1000IU, POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","Takeda Malaysia Sdn Bhd"
"300","MAL20081765AZ","ADVATE 1500IU, POWDER AND SOLVANT FOR SOLUTION FOR INJECTION","Takeda Malaysia Sdn Bhd"
"301","MAL20081841AZ","GENOTROPIN� 12MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"302","MAL20081840AZ","GENOTROPIN� 5.3MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"303","MAL20081842AZ","APIDRA SOLOSTAR 100 UNITS/ML, SOLUTION FOR INJECTION IN A PRE-FILLED PEN","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"304","MAL20091920ACZ","BeneFIX , powder and solvent for solution for injection, 250 IU/Vial.","PFIZER (MALAYSIA) SDN. BHD."
"305","MAL20091921AZ","BeneFIX  powder and solvent for solution for injection 500 IU/VIAL.","PFIZER (MALAYSIA) SDN. BHD."
"306","MAL20091922AZ","BeneFIX, Powder and  Solvent for solution for Injection 1000 IU/Vial.","PFIZER (MALAYSIA) SDN. BHD."
"307","MAL20091923ACZ","BeneFIX, powder and solvent for solution for injection  2000 IU/Vial..","PFIZER (MALAYSIA) SDN. BHD."
"308","MAL20091989AZ","Xyntha 250 IU Powder and Solvent for Solution for Injection","PFIZER (MALAYSIA) SDN. BHD."
"309","MAL20091991AZ","Xyntha 1000 IU Powder and Solvent for Solution for Injection","PFIZER (MALAYSIA) SDN. BHD."
"310","MAL20091990AZ","Xyntha 500 IU Powder and Solvent for Solution for Injection","PFIZER (MALAYSIA) SDN. BHD."
"311","MAL20091992AZ","Xyntha 2000 IU Powder and Solvent for Solution for Injection","PFIZER (MALAYSIA) SDN. BHD."
"312","MAL20091886ARZ","MIRCERA SOLUTION FOR INJECTION IN PRE FILLED SYRINGE, 120mcg/0.3mL","ROCHE (MALAYSIA) SDN. BHD."
"313","MAL20102057AZ","NOVOSEVEN 2MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"314","MAL20102056AZ","NOVOSEVEN 1MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"315","MAL20102048AZ","GAMUNEX-C, IMMUNE GLOBULIN INJECTION (HUMAN), 10% CAPRYLATE/CHROMATOGRAPHY PURIFIED","GRIFOLS MALAYSIA SDN. BHD."
"316","MAL20091982AZ","Myozyme Powder for Solution for Injection","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"317","MAL20102081AZ","Pergoveris 150IU/75IU powder and solvent for solution for injection","MERCK SDN. BHD."
"318","MAL20102051AZ","HUMALOG MIX 25 KWIKPEN INJECTION 3ML (100 IU/ML)","ZUELLIG PHARMA SDN. BHD."
"319","MAL20102050AZ","HUMALOG MIX 50 KWIKPEN INJECTION 3ML ( 100 IU/ML)","ZUELLIG PHARMA SDN. BHD."
"320","MAL20102049AZ","HUMALOG  KWIKPEN INJECTION 3ML (100 IU/ML)","ZUELLIG PHARMA SDN. BHD."
"321","MAL20102067ACZ","SciTropin A 5mg/1.5ml  (15 IU) Cartridge Solution for Injection","DKSH MALAYSIA SDN. BHD."
"322","MAL20102068ACZ","SciTropin A 10mg/1.5ml (30 IU) Cartridge Solution for Injection","DKSH MALAYSIA SDN. BHD."
"323","MAL20102012ARSZ","Avastin Injection 25 mg/ml","ROCHE (MALAYSIA) SDN. BHD."
"324","MAL20102047AZ","PREVENAR 13 SUSPENSION FOR INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"325","MAL20102073AZ","VICTOZA 6MG/ML SOLUTION FOR INJECTION IN PRE-FILLED PEN","NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD."
"326","MAL20102066ARZ","MENVEO POWDER & SOLUTION FOR SOLUTION FOR INJECTION","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"327","MAL20102082ACRZ","Elonva (solution for injection 100mcg/0.5ml)","ORGANON MALAYSIA SDN. BHD."
"328","MAL20102083ACRZ","Elonva (solution for injection 150mcg/0.5ml)","ORGANON MALAYSIA SDN. BHD."
"329","MAL20102058ARZ","MENACTRA SOLUTION FOR INJECTION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"330","MAL19861664ACZ","DAUNOBLASTINA INJECTION 20MG/VIAL","PFIZER (MALAYSIA) SDN. BHD."
"331","MAL19870473AZ","SOLU-CORTEF INJECTION 100MG (2ML)","PFIZER (MALAYSIA) SDN. BHD."
"332","MAL19871671AZ","TRACRIUM INJECTION 25MG/2.5ML","Aspen Medical Products Malaysia Sdn Bhd"
"333","MAL19871019ACRZ","FORTUM INJECTION 1G/VIAL","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"334","MAL19871020ACRZ","FORTUM INJECTION 2G/VIAL","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"335","MAL19871017ACRZ","ZINACEF INJECTION 750MG","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"336","MAL19890565ARZ","MINIRIN INJECTION 4MCG/ML","Ferring Sdn. Bhd."
"337","MAL19872195ACRZ","ZINACEF INJECTION 1.5G","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"338","MAL19900237AZ","TRACRIUM INJECTION 50MG/5ML","Aspen Medical Products Malaysia Sdn Bhd"
"339","MAL19890204ACZ","TRANSAMIN S INJECTION 10%","FIRST PHARMACEUTICAL SDN. BHD."
"340","MAL19890647AZ","HOLOXAN INJECTION 1GM (30ML VIAL)","BAXTER HEALTHCARE (MALAYSIA) SDN. BHD."
"341","MAL19890361AZ","UROMITEXAN INJECTION 400MG (4ML AMP","BAXTER HEALTHCARE (MALAYSIA) SDN. BHD."
"342","MAL19920639ACRZ","LC Lignocaine HCl Injection BP 1% 5ml","DCH AURIGA (MALAYSIA) SDN. BHD."
"343","MAL19940411AZ","MIVACRON INJECTION 5ML","Aspen Medical Products Malaysia Sdn Bhd"
"344","MAL19950341ACZ","TRANDATE INJECTION 25MG/5ML AMP","Aspen Medical Products Malaysia Sdn Bhd"
"345","MAL19950379AZ","CLEXANE 4000 IU (40 mg) / 0.4 ML (PREFILLED SYRINGE FOR INJECTION)","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"346","MAL19950380AZ","CLEXANE 2000 IU (20 mg) / 0.2 ML (PREFILLED SYRINGE FOR INJECTION)","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"347","MAL19961011ARZ","DECAPEPTYL 0.1MG INJECTION","Ferring Sdn. Bhd."
"348","MAL19940628AZ","FRAXIPARINE INJECTION 0.4ML","Aspen Medical Products Malaysia Sdn Bhd"
"349","MAL19940629AZ","FRAXIPARINE INJECTION 0.6ML","Aspen Medical Products Malaysia Sdn Bhd"
"350","MAL19940630AZ","FRAXIPARINE INJECTION 0.8ML","Aspen Medical Products Malaysia Sdn Bhd"
"351","MAL19940631AZ","FRAXIPARINE INJECTION 1ML","Aspen Medical Products Malaysia Sdn Bhd"
"352","MAL19972954ACRZ","Zofran 4mg in 2ml Solution for Injection","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"353","MAL19972955ACRZ","Zofran 8mg in 4ml Solution for Injection","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"354","MAL19973597AZ","CLEXANE 6000 IU (60 mg) / 0.6 ML (PREFILLED SYRINGE FOR INJECTION)","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"355","MAL19970273ACRZ","HYCAMTIN INJECTION 4MG","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"356","MAL19984765AZ","NAROPIN 7.5MG/ML-20ML POLYAMP (BLISTER PACK) SOLUTION FOR INJECTION","Aspen Medical Products Malaysia Sdn Bhd"
"357","MAL19972095AZ","CAMPTO 100MG/5ML INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"358","MAL19985084AZ","NIMBEX INJECTION 2MG/ML","Aspen Medical Products Malaysia Sdn Bhd"
"359","MAL19970629ARZ","CAVERJECT STERILE POWDER INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"360","MAL19990548AZ","TAZOCIN EF INJECTION 4.5G","PFIZER (MALAYSIA) SDN. BHD."
"361","MAL20021353AZ","Cetrotide 0.25 mg powder and solvent for solution for injection","MERCK SDN. BHD."
"362","MAL20034576ACRZ","ORGALUTRAN 0.25MG/0.5ML (SOLUTION FOR INJECTION)","ORGANON MALAYSIA SDN. BHD."
"363","MAL20033343ACRZ","INVANZ  INJECTION","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"364","MAL20034657AZ","MITOXANTRONE BAXTER SOLUTION FOR INJECTION 20MG/10ML (2MG/ML)","BAXTER HEALTHCARE (MALAYSIA) SDN. BHD."
"365","MAL20040196ACRZ","ZEMPLAR INJECTION","ABBVIE SDN BHD"
"366","MAL20040555AZ","ZAVEDOS CS 10MG/10ML INJECTION VIALS","PFIZER (MALAYSIA) SDN. BHD."
"367","MAL20033926ARZ","DYNASTAT INJECTION 40MG","PFIZER (MALAYSIA) SDN. BHD."
"368","MAL20040193AZ","TRACTOCILE 7.5MG/ML,SOLUTION FOR INJECTION","Ferring Sdn. Bhd."
"369","MAL20034441AZ","ARIXTRA 2.5MG/0.5ML SOLUTION FOR INJECTION","Aspen Medical Products Malaysia Sdn Bhd"
"370","MAL20041171ACZ","PRIMACOR INJECTION 1MG/ML","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"371","MAL20032258ACZ","Diprivan 10mg/ml (1%) emulsion for injection or infusion.","Aspen Medical Products Malaysia Sdn Bhd"
"372","MAL20041086ARZ","GADOVIST 1.0 MMOL/ML SOLUTION FOR INJECTION","BAYER CO. (MALAYSIA) SDN. BHD."
"373","MAL05061512ACZ","Alkeran Injection 50mg","Aspen Medical Products Malaysia Sdn Bhd"
"374","MAL06091382ARZ","Menopur Powder for Injection and Solvent 75 IU","Ferring Sdn. Bhd."
"375","MAL20061572ACRZ","NEBIDO 1000MG SOLUTION FOR INJECTION","DKSH MALAYSIA SDN. BHD."
"376","MAL08010687ACZ","Iopamiro 300 Injection","DCH AURIGA (MALAYSIA) SDN. BHD."
"377","MAL08010688ACZ","Iopamiro 370 Injection","DCH AURIGA (MALAYSIA) SDN. BHD."
"378","MAL07091040ACZ","Iomeron 350 Injection","DCH AURIGA (MALAYSIA) SDN. BHD."
"379","MAL07091041ACZ","Iomeron 400 Injection","DCH AURIGA (MALAYSIA) SDN. BHD."
"380","MAL07081508AZ","ARIXTRA 12.5MG/ML SOLUTION FOR INJECTION","Aspen Medical Products Malaysia Sdn Bhd"
"381","MAL20071712AZ","ASADIN INJECTION 1.0MG/ML","PHARM-D SDN. BHD."
"382","MAL20071717ARZ","FASLODEX SOLUTION FOR INJECTION 250MG/5 ML","ASTRAZENECA SDN. BHD."
"383","MAL20081739ACRZ","ERAXIS 100MG FOR INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"384","MAL08061683ACZ","Multihance Injection Solution","DCH AURIGA (MALAYSIA) SDN. BHD."
"385","MAL08080464AZ","Campto 300mg/15ml Injection","PFIZER (MALAYSIA) SDN. BHD."
"386","MAL09011482ACZ","Cancidas Injection 50mg/vial","MERCK SHARP & DOHME (MALAYSIA) SDN. BHD."
"387","MAL20091970ACRZ","YONDELIS 1MG FOR INJECTION","ZUELLIG PHARMA SDN. BHD."
"388","MAL20101997ACRZ","VIDAZA POWDER FOR SUSPENSION FOR INJECTION 100 MG /VIAL","DKSH MALAYSIA SDN. BHD."
"389","MAL20102031AZ","INVEGA SUSTENNA 50 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION","JOHNSON & JOHNSON SDN. BHD."
"390","MAL20102032AZ","INVEGA SUSTENNA 75 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION","JOHNSON & JOHNSON SDN. BHD."
"391","MAL20102033AZ","INVEGA SUSTENNA 100 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION","JOHNSON & JOHNSON SDN. BHD."
"392","MAL20102034AZ","INVEGA SUSTENNA 150 MG PROLONGED RELEASE SUSPENSION FOR INTRAMUSCULAR INJECTION","JOHNSON & JOHNSON SDN. BHD."
"393","MAL12020014ACZ","Transamin  Injection 250mg/5ml","FIRST PHARMACEUTICAL SDN. BHD."
"394","MAL10120042ACZ","Ultiva Injection 5mg","Aspen Medical Products Malaysia Sdn Bhd"
"395","MAL12040010ACRZ","Hycamtin Injection 1mg","SANDOZ PRODUCTS MALAYSIA SDN. BHD."
"396","MAL19870712AZ","Oxytocin-Richter solution for injection 10 I.U / 1 ml","PAHANG PHARMACY SDN. BHD."
"397","MAL19880429AZ","COSPAN INJECTION 20MG/ML (1ML)","THE ZYFAS MEDICAL CO.,"
"398","MAL19860589AZ","MIRAMYCIN INJECTION 40MG/ML","ATLANTIC LABORATORIES (M) SDN. BHD."
"399","MAL19861176AZ","CHLORPYRIMINE INJECTION 10MG/ML","ATLANTIC LABORATORIES (M) SDN. BHD."
"400","MAL19861288AZ","DIAPINE INJECTION 10MG (2ML)","ATLANTIC LABORATORIES (M) SDN. BHD."
"401","MAL19870643AZ","DEXASONE INJECTION 5MG (1ML AMP)","ATLANTIC LABORATORIES (M) SDN. BHD."
"402","MAL19870205AZ","DIRINE INJECTION 20MG/2ML","ATLANTIC LABORATORIES (M) SDN. BHD."
"403","MAL19860908AZ","PENTOTEX INJECTION 0.5G (10ML)","PHARMAFORTE (MALAYSIA) SDN. BHD."
"404","MAL19872177AZ","METROGYL INJECTION 5MG/ML","UNIMED SDN. BHD."
"405","MAL19900232AZ","HEPABIG INJECTION 100IU (0.5ML VIAL )","PROPHARM (M) SDN. BHD."
"406","MAL19890622AZ","DECAN INJECTION 2MG","Y.S.P. INDUSTRIES (M) SDN. BHD."
"407","MAL19890638AZ","VOREN INJECTION","Y.S.P. INDUSTRIES (M) SDN. BHD."
"408","MAL19890670AZ","RASITOL INJECTION 20MG/2ML (AMP)","Y.S.P. INDUSTRIES (M) SDN. BHD."
"409","MAL19890671AZ","SHINCORT INJECTION 10MG","Y.S.P. INDUSTRIES (M) SDN. BHD."
"410","MAL19890672AZ","Shincort Injection 40mg/mL (1mL Amp)","Y.S.P. INDUSTRIES (M) SDN. BHD."
"411","MAL19920481AZ","GENTAMED INJECTION 80MG/2ML","KOMEDIC SDN BHD"
"412","MAL19920482AZ","MABRON INJECTION","KOMEDIC SDN BHD"
"413","MAL19930588AZ","ROSIDEN INJECTION 20MG/ML","THE ZYFAS MEDICAL CO.,"
"414","MAL19930485ARZ","DBL™ Dacarbazine for Injection 200mg","PFIZER (MALAYSIA) SDN. BHD."
"415","MAL19940258ARZ","DBL™ VINBLASTINE INJECTION","PFIZER (MALAYSIA) SDN. BHD."
"416","MAL19940257ARZ","DBL® Methotrexate Injection BP 1g/10ml","PFIZER (MALAYSIA) SDN. BHD."
"417","MAL19940370AZ","Shincort Injection 40mg/mL (5mL Vial)","Y.S.P. INDUSTRIES (M) SDN. BHD."
"418","MAL19940256ARZ","DBL® Vincristine Sulfate Injection 2mg/2ml","PFIZER (MALAYSIA) SDN. BHD."
"419","MAL19950352AZ","SELEMYCIN INJECTION 250MG/2ML","KOMEDIC SDN BHD"
"420","MAL19950200ARZ","DBL® Fluorouracil Injection BP 500mg/10ml","PFIZER (MALAYSIA) SDN. BHD."
"421","MAL19950266AZ","DEMERGIN INJECTION","PAHANG PHARMACY SDN. BHD."
"422","MAL19950510ARZ","DBL™ BLEOMYCIN SULFATE FOR INJECTION 15 units","PFIZER (MALAYSIA) SDN. BHD."
"423","MAL19940637AZ","BUFENCON INJECTION 1ML AMP","Y.S.P. INDUSTRIES (M) SDN. BHD."
"424","MAL19940638AZ","BUFENCON INJECTION 5ML VIAL","Y.S.P. INDUSTRIES (M) SDN. BHD."
"425","MAL19950513AZ","LINCOSA INJECTION 300MG/ML","HEALOL PHARMACEUTICALS SDN. BHD."
"426","MAL19950511AZ","BALTIC INJECTION 0.5MG/ML","HEALOL PHARMACEUTICALS SDN. BHD."
"427","MAL19990244ACZ","INNO.N STERILE VANCOMYCIN HCl INJECTION 500 mg/vial","THE ZYFAS MEDICAL CO.,"
"428","MAL19986419AZ","FENAC INJECTION 25MG/ML","HEALOL PHARMACEUTICALS SDN. BHD."
"429","MAL19986420AZ","PREDON INJECTION 25MG/ML","HEALOL PHARMACEUTICALS SDN. BHD."
"430","MAL19961890AZ","ZILISTEN INJECTION 1500MG","PAHANG PHARMACY SDN. BHD."
"431","MAL19961891AZ","ZILISTEN INJECTION 750MG","PAHANG PHARMACY SDN. BHD."
"432","MAL19962864AZ","ACUGESIC 100MG INJECTION (2ML AMP)","DUOPHARMA (M) SENDIRIAN BERHAD"
