detail_url,brand_full,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GLYTACTIN ,
        DRANK",,€,575.8,,,,0.0,0.08,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"HCU LOPHLEX LQ ,
        DRANK",,€,955.31,,,,0.0,0.25,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"HCU LOPHLEX LQ ,
        DRANK",,€,,,,,0.0,0.28,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"HIPP ,
        DRANK",,€,6.86,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"INFATRINI ,
        DRANK",,€,5.89,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"INFATRINI ,
        DRANK",,€,15.13,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"INFATRINI ,
        DRANK",,€,34.68,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"INFATRINI ,
        DRANK",,€,88.68,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"ISOSOURCE ,
        DRANK",,€,5.86,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"ISOSOURCE ,
        DRANK",,€,10.49,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"JEVITY ,
        DRANK",,€,6.06,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"JEVITY ,
        DRANK",,€,12.11,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"JEVITY PROMOTE ,
        DRANK",,€,11.68,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"KETOCAL ,
        DRANK",,€,264.79,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"KETOVIE PEPTIDE ,
        DRANK",,€,324.21,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"MSUD LOPHLEX LQ ,
        DRANK",,€,,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"MSUD LOPHLEX LQ ,
        DRANK",,€,,,,,0.0,0.3,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NEPRO ,
        DRANK",,€,6.71,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NOVASOURCE ,
        DRANK",,€,8.19,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NOVASOURCE ,
        DRANK",,€,12.51,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRIDRINK ,
        DRANK",,€,7.68,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRIDRINK ,
        DRANK",,€,13.04,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRIDRINK ,
        DRANK",,€,10.95,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRINI ,
        DRANK",,€,3.4,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRINI ,
        DRANK",,€,9.49,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRINI ,
        DRANK",,€,9.88,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRINI ,
        DRANK",,€,14.56,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRINIMAX ,
        DRANK",,€,9.56,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRISON ,
        DRANK",,€,9.01,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRISON ,
        DRANK",,€,15.18,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRISTARTERBOX NUTRIDRINK ,
        DRANK",,€,40.18,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"OSMOLITE ,
        DRANK",,€,5.76,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"OSMOLITE ,
        DRANK",,€,10.18,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PAEDIASURE ,
        DRANK",,€,3.42,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PAEDIASURE ,
        DRANK",,€,15.07,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PEPTAMEN ,
        DRANK",,€,12.84,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PKU ,
        DRANK",,€,599.16,,,,0.0,0.2,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PKU ,
        DRANK",,€,446.9,,,,0.0,0.11,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"REALDIET ,
        DRANK",,€,68.45,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"REALDIET ,
        DRANK",,€,73.77,,,,0.0,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"RENILON ,
        DRANK",,€,16.66,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"RESOURCE ,
        DRANK",,€,3.7,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"RESOURCE ,
        DRANK",,€,10.75,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"RESOURCE ,
        DRANK",,€,13.45,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,3.07,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,10.43,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,14.13,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,16.86,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,84.76,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,156.39,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SURVIMED ,
        DRANK",,€,134.9,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"TYR LOPHLEX LQ ,
        DRANK",,€,955.31,,,,0.0,0.25,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"VITAL ,
        DRANK",,€,5.86,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"VITAL ,
        DRANK",,€,29.65,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,10.79,,,,0.0,1.08,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,6.79,,,,0.0,0.45,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,53.41,,,,0.0,1.78,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,43.55,,,,0.0,1.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,7.54,,,,0.0,0.15,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,59.68,,,,0.0,0.99,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DAVITAMON ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,6.7,,,,0.0,0.67,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DAVITAMON JUNIOR ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,11.53,,,,0.0,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        KAUWTABLET",,€,4.46,,,,0.0,0.15,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        KAUWTABLET",,€,33.95,,,,0.0,0.57,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        KAUWTABLET",,€,8.41,,,,0.0,0.08,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        KAUWTABLET",,€,19.17,,,,0.0,0.16,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DAVITAMON JUNIOR ,
        KAUWTABLET",,€,10.0,,,,0.0,0.17,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DAVITAMON JUNIOR ,
        KAUWTABLET",,€,16.28,,,,0.0,0.14,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DEKAS ,
        KAUWTABLET",,€,54.45,,,,0.0,0.91,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DAVITAMON JUNIOR ,
        ORODISPERGEERBARE TABLET",,€,17.48,,,,0.0,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,3.43,,,,0.0,0.86,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,64.78,,,,0.0,12.96,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,20.17,,,,0.0,2.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,103.82,,,,0.0,10.38,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,188.0,,,,0.0,7.52,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,742.67,,,,0.0,24.76,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,1.69,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,97.25,,,,0.0,0.49,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,27.68,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,50.89,,,,0.0,0.17,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,38.06,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,13.09,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,373.82,,,,0.0,0.75,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,46.78,,,,0.0,0.09,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,15.11,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,33.75,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        POEDER VOOR ORAAL GEBRUIK",,€,36.83,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"ENSURE ,
        POEDER VOOR ORAAL GEBRUIK",,€,14.17,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"KETOCAL ,
        POEDER VOOR ORAAL GEBRUIK",,€,54.14,,,,0.0,0.18,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRIDRINK ,
        POEDER VOOR ORAAL GEBRUIK",,€,10.97,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRIDRINK ,
        POEDER VOOR ORAAL GEBRUIK",,€,22.91,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NUTRISON ,
        POEDER VOOR ORAAL GEBRUIK",,€,19.89,,,,0.0,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PKU ,
        POEDER VOOR ORAAL GEBRUIK",,€,910.98,,,,0.0,30.37,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PKU ,
        POEDER VOOR ORAAL GEBRUIK",,€,446.9,,,,0.0,0.44,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PKU ANAMIX ,
        POEDER VOOR ORAAL GEBRUIK",,€,383.27,,,,0.0,12.78,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"RESOURCE ,
        POEDER VOOR ORAAL GEBRUIK",,€,41.21,,,,0.0,0.03,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SINELYS ,
        POEDER VOOR ORAAL GEBRUIK",,€,298.66,,,,0.0,0.66,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"VITAFLO ,
        POEDER VOOR ORAAL GEBRUIK",,€,208.85,,,,0.0,6.96,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"VITAFLO ,
        POEDER VOOR ORAAL GEBRUIK",,€,42.98,,,,0.0,0.11,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"VITAFLO ,
        POEDER VOOR ORAAL GEBRUIK",,€,390.06,,,,0.0,0.24,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK , 40 G REEP",,€,261.6,,,,0.0,8.72,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"CENAMAN , 50 G REEP",,€,14.9,,,,0.0,3.73,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GLYTACTIN , 54 G REEP",,€,104.16,,,,0.0,14.88,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GLYTACTIN , 81 G REEP",,€,156.22,,,,0.0,22.32,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        SUSPENSIE VOOR ORAAL GEBRUIK",,€,11.37,,,,0.0,0.38,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,1.79,,,,0.0,0.36,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,9.77,,,,0.0,0.33,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,202.33,,,,0.0,5.78,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,11.31,,,,0.0,0.28,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,16.87,,,,0.0,0.3,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,8.01,,,,0.0,0.13,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,16.39,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,19.43,,,,0.0,0.32,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,18.43,,,,0.0,0.26,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,18.81,,,,0.0,0.25,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,24.15,,,,0.0,0.29,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,22.7,,,,0.0,0.25,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,12.61,,,,0.0,0.13,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,31.95,,,,0.0,0.27,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,30.35,,,,0.0,0.17,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,51.94,,,,0.0,0.29,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,19.47,,,,0.0,0.08,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,348.8,,,,0.0,0.58,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"BIO ,
        TABLET",,€,6.79,,,,0.0,0.11,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"DAGRAVIT TOTAAL 30 ,
        TABLET",,€,11.72,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SOLGAR VITAMINE K ,
        TABLET",,€,6.61,,,,0.0,0.07,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SUPRADYN ,
        TABLET",,€,10.25,,,,0.0,0.29,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SUPRADYN ,
        TABLET",,€,22.11,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"ZEROTVMI ,
        TABLET",,€,261.33,,,,0.0,7.47,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"ZEROVIL ,
        TABLET",,€,261.33,,,,0.0,7.47,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,19.09,,,,0.0,0.64,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,15.66,,,,0.0,0.26,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,31.07,,,,0.0,0.26,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRANK",,€,8.88,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"KETOVIE ,
        DRANK",,€,9.23,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,11.63,,,,0.0,1.16,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,19.43,,,,0.0,0.97,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,33.08,,,,0.0,1.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        TABLET",,€,18.0,,,,0.0,0.3,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,19.79,,,,0.0,0.66,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,21.22,,,,0.0,0.42,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,10.46,,,,0.0,0.17,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,18.77,,,,0.0,0.31,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,22.35,,,,0.0,0.37,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,20.36,,,,0.0,0.28,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,32.91,,,,0.0,0.37,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,36.68,,,,0.0,0.37,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,12.57,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,35.42,,,,0.0,0.3,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,41.99,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        CAPSULE",,€,73.19,,,,0.0,0.24,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"ELVITAAL ,
        CAPSULE",,€,20.84,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"NEW CARE ,
        CAPSULE",,€,13.97,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"PROVIFORM ,
        CAPSULE",,€,22.11,,,,0.0,0.37,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SOLGAR VITAMIN K-2 ,
        CAPSULE",,€,33.22,,,,0.0,0.66,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"SPRINGFIELD MENAQ7 ,
        CAPSULE",,€,27.2,,,,0.0,0.45,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRANK",,€,19.32,,,,0.0,0.19,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRANK",,€,16.08,,,,0.0,0.11,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,15.53,,,,0.0,1.55,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,24.68,,,,0.0,0.99,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/arnica,"GENERIEK ,
        DRUPPELS VOOR ORAAL GEBRUIK",,€,42.95,,,,0.0,1.43,verpakking,,
