award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,lot_total_line_raw,lot_total_line,HAS_AWARD,LOT_RESULT,AWARDED_SUPPLIER,AWARDED_UNIT_PRICE,AWARDED_AMOUNT,source_tender_url
2025-06-24,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==,3,22101502,Niveladoras,ARRIENDO DE MOTONIVELADORA (SEGÚN TTR ADJUNTO),200,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==
2025-06-24,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==,4,25101611,Camiones de transporte,ARRIENDO DE CAMION CON CAMA BAJA (SEGÚN TTR ADJUNTO) UNIDAD=VIAJE,25,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,1,25172503,Neumáticos para camiones pesados,"MEDIDA 295/80R22,5, DIRECCIONAL MIXTO",30,6.176.970,6176970.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,205899.0,6176970.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,2,25172503,Neumáticos para camiones pesados,"MEDIDA 295/80R22,5, TRACCIONAL FAENA",50,11.149.400,11149400.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,222988.0,11149400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,3,25172503,Neumáticos para camiones pesados,"MEDIDA 20,5R25 RADIAL - XTLA/XHA - L3",4,3.972.316,3972316.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,993079.0,3972316.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,4,25172503,Neumáticos para camiones pesados,"MEDIDA 315/80R22,5 DIRECCIONAL MIXTO.",4,828.480,828480.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,207120.0,828480.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,5,25172503,Neumáticos para camiones pesados,"MEDIDA 12R22,5 TRACCIONAL MIXTO",10,2.149.160,2149160.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,214916.0,2149160.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,6,25172503,Neumáticos para camiones pesados,"MEDIDA 11R22,5 DIRECCIONAL MIXTO",12,2.023.500,2023500.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,168625.0,2023500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,7,25172503,Neumáticos para camiones pesados,"MEDIDA 17,5R25 RADIAL - XTLA/XHA - L3",21,13.225.317,13225317.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,629777.0,13225317.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,8,25172503,Neumáticos para camiones pesados,"MEDIDA 17,5R25 RADIAL - R4/TL",4,2.519.108,2519108.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,629777.0,2519108.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,9,25172503,Neumáticos para camiones pesados,"MEDIDA 215/75R17,5 DIRECCIONAL MIXTO",2,209.332,209332.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,104666.0,209332.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,10,25172503,Neumáticos para camiones pesados,"MEDIDA 215/75R17,5 TRACCIONAL",4,331.844,331844.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,82961.0,331844.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,11,25172503,Neumáticos para camiones pesados,"MEDIDA 14,9R24 RADIAL - R1/TL",6,3.124.284,3124284.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,520714.0,3124284.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,12,25172503,Neumáticos para camiones pesados,"MEDIDA 18,4R38 RADIAL - R1/TL",4,2.552.268,2552268.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,638067.0,2552268.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,13,25172503,Neumáticos para camiones pesados,"MEDIDA 12,5/80R18 RADIAL - R4/TL",4,1.231.400,1231400.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,307850.0,1231400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,14,25172504,Neumáticos para camionetas o automóviles,MEDIDA 245/65R17 AT,5,733.715,733715.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,146743.0,733715.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,15,25172504,Neumáticos para camionetas o automóviles,MEDIDA 245/65R16 AT,5,473.540,473540.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,94708.0,473540.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=RJlAnC/Ti83PGGR/j2zNfg==,1,51181506,Insulina,100004348 INSUL DEGLU 100U/ML SOL.INY LAPIZ DES+AG,894845,11.543.500.500,11543500500.0,YES,Awarded,76.711.330-7 NOVO NORDISK FARMACEUTICA LIMITADA,12900.0,11543500500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=RJlAnC/Ti83PGGR/j2zNfg==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=AdBVmOZKziN3lRBARoZ4og==,4,25172503,Neumáticos para camiones pesados,LINEA 4 - NEUMÁTICOS DIRECCIONALES MIXTOS TIPO GOODYEAR ARMOR MAX MSA 295/80 R22.5 CON SERVICIOS INCLUIDOS PARA CAMIÓN FORD CARGO 1723 PPU: HKXY-91,2,822.584,822584.0,YES,Awarded,85.184.600-k CRUZ Y CIA LTDA,411292.0,822584.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=AdBVmOZKziN3lRBARoZ4og==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Ec5NA3JvLATuKLwpONyiKQ==,1,85121902,Farmacias,"Dulaglutida 1.5 mg/0,5 ml. Envase contiene 2 dispositivos inyectables prellenados. Vencimiento mayor a 18 meses. Certificación GMP planta productora. Canje al momento del vencimiento.",24,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Ec5NA3JvLATuKLwpONyiKQ==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Ec5NA3JvLATuKLwpONyiKQ==,2,51181813,Estradiol,17 B-Estradiol Micronizado 1 mg. Envase contiene 30 comprimidos. Vencimiento mayor a 18 meses. Certificación GMP planta productora. Canje al momento del vencimiento.,60,558.000,558000.0,YES,Awarded,91.637.000-8 LABORATORIOS RECALCINE SA,9300.0,558000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Ec5NA3JvLATuKLwpONyiKQ==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==,1,53102902,Prendas de deporte y buzos de hombre,"Buzos completos HOMBRE (Pantalón y Polerón), Según Bases Administrativas, punto N°1.1 ""Especificaciones Técnicas",38,1.140.000,1140000.0,YES,Awarded,15.012.861-7 ELIZABETH PAULINA VEGA VALDIVIA,30000.0,1140000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==,2,53102901,Prendas de deporte y buzos de mujer,"Buzos completos MUJER (Pantalón y Polerón), Según Bases Administrativas, punto N°1.1 ""Especificaciones Técnicas",45,1.350.000,1350000.0,YES,Awarded,15.012.861-7 ELIZABETH PAULINA VEGA VALDIVIA,30000.0,1350000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==,3,53102901,Prendas de deporte y buzos de mujer,"Poleras Manga mujer Según Bases Administrativas, punto N°1.1 ""Especificaciones Técnicas",90,1.080.000,1080000.0,YES,Awarded,15.012.861-7 ELIZABETH PAULINA VEGA VALDIVIA,12000.0,1080000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==,4,53102902,Prendas de deporte y buzos de hombre,"Poleras Manga Larga HOMBRE según Bases Administrativas, punto N°1.1 ""Especificaciones Técnicas",76,912.000,912000.0,YES,Awarded,15.012.861-7 ELIZABETH PAULINA VEGA VALDIVIA,12000.0,912000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==,5,14111601,"Papel, bolsas o cajas de regalo",BOLSAS TNT color Blanco con logo serigráfico de la Municipalidad (se adjunta imagen) tamaño 33x38x25 cms. deberá presentar un bosquejo para su evaluación Color verde VERDE PANTONE P 149-8 C CMYK 84% 19% 100% 5% RGB 24 138 55 #188A37,90,180.000,180000.0,YES,Awarded,15.012.861-7 ELIZABETH PAULINA VEGA VALDIVIA,2000.0,180000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xJU3k4W7o37/Op0nk+PGtA==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=3a1xMwMllyUARsuPN0tPdw==,1,77101701,Servicios de asesoría de ciencias medioambientales,Plan de Acción de Cambio Climático Comuna de Rio Hurtado,1,10.000.000,10000000.0,YES,Awarded,77.161.394-2 CONSULTORA MANUEL CONTRERAS LÓPEZ E.I.R.L.,10000000.0,10000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=3a1xMwMllyUARsuPN0tPdw==
2025-06-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=OOm74dzsyn952bj/2+a4fw==,1,51171622,Fosfato sódico,FOSFOSODA SOLUCION ORAL FRASCO 45 ML 100002291,93609,129.648.465,129648465.0,YES,Awarded,76.032.097-8 SYNTHON CHILE LIMITADA,1385.0,129648465.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=OOm74dzsyn952bj/2+a4fw==
2025-07-02,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=3OYteaK+Y+t+rbUnoVqvwA==,1,72102301,"Supervisión de instalación, ajuste o mantenimiento de calderas",SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE CALDERA Y BOMBAS DE ELEVACIÓN DE AGUA DEL SSMN”,1,1,1.0,YES,Awarded,76.927.504-5 HECTOR LOPEZ MONTET SPA,1.0,1.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=3OYteaK+Y+t+rbUnoVqvwA==
2025-06-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=lhD8VzMoCtO1QVepDQ5s2w==,1,51182415,Ácido zoledrónico,ACIDO IBANDRONICO 150 MG CM REC; 100003223,120707,482.828.000,482828000.0,YES,Awarded,81.323.800-4 GRUNENTHAL CHILENA LIMITADA,4000.0,482828000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=lhD8VzMoCtO1QVepDQ5s2w==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=j5nWCe3mSo+aaNHjDdMsMg==,1,45111614,Proyector de pantalla de cristal líquido,“PROYECTORES PARA LICEO BICENTENARIO JUAN SCHLEYER” FONDOS BICENTENARIO,1,2.603.825,2603825.0,YES,Awarded,96.678.350-8 TECHNOSYSTEMS CHILE SPA,2603825.0,2603825.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=j5nWCe3mSo+aaNHjDdMsMg==
2025-06-24,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Dm9Jr/SzGVwiGhH2t5uL7A==,1,86111604,Capacitación a empleados,,1,43.050.000,43050000.0,YES,Awarded,12.647.825-9 ERIC OMAR VALVERDE ORELLANA,43050000.0,43050000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Dm9Jr/SzGVwiGhH2t5uL7A==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=8PfYv/gxNhKJAkERGG4ORA==,1,43231505,Software de gestión de recursos humanos,Sistema informático para el control de la carrera funcionaria para los funcionarios de los establecimientos de salud de la comuna de San Pedro de Atacama.,1,5.280.000,5280000.0,YES,Awarded,76.549.735-3 INVESTIGACION DESARROLLO E INNOVACION EN TECNOLOGIAS DE LA INFORMACION,5280000.0,5280000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=8PfYv/gxNhKJAkERGG4ORA==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=6cbgsOxFB/fdeZ2z1UCFqQ==,1,72103003,Servicios de demolición,"DEMOLICION DE CONSTRUCCION DE AMPLIACION DE VIVIENDA EMPLAZADA EN 2DO PISO SIN PERMISO, PROPIEDAD UBICADA EN PANAMERICANA SUR N°0796, VILLA PUCARA, SAN BERNARDO. SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS.",1,5.710.020,5710020.0,YES,Awarded,78.073.147-8 CONSTRUCTORA DIRECTA SPA,5710020.0,5710020.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=6cbgsOxFB/fdeZ2z1UCFqQ==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=BlJbQajZkksGOyPP9WDqWg==,1,22101610,Distribuidoras de áridos,Adquisición Material granular canto Rodado Tamaño Máximo 2 ½”.,2500,40.000.000,40000000.0,YES,Awarded,77.765.742-9 ARIMAQ ANCUD SPA,16000.0,40000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=BlJbQajZkksGOyPP9WDqWg==
2025-06-23,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=JM1oo9eJTHf4pDy2QSwUZg==,1,46171610,Cámaras de seguridad,"instalación de 6 puntos de televigilancia, el cual consta de 2 cámaras fijas, 1 ptz y una bocina, mas la adecuación para dar soportes de estas nuevas cámaras de televigilancia en la sala de monitoreo existente",1,42.422.126,42422126.0,YES,Awarded,76.496.888-3 Tecnología Up Gps Chile Cristian Marcelo Moya Tapi,42422126.0,42422126.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=JM1oo9eJTHf4pDy2QSwUZg==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ZvuwkdbSsNSZ/kdxUyq01Q==,1,85121808,Laboratorios de rayos X,servicio de radiografía de tórax con informes radiológicos adultos y niños,200,2.300.000,2300000.0,YES,Awarded,79.961.440-5 CENTRO DE DIAGNOSTICO POR IMAGENES SPA,11500.0,2300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ZvuwkdbSsNSZ/kdxUyq01Q==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=cwDinPWimY/iA9ncj47/CA==,1,56121010,Expositores de libros,MOBILIARIO CRA COLEGIO VALLE DE NARAU,1,8.649.160,8649160.0,YES,Awarded,78.031.524-5 FORMA Y COLOR SPA,8649160.0,8649160.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=cwDinPWimY/iA9ncj47/CA==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=7RzYoUMlxssXUK5h0nb87g==,1,25172406,Depósitos de gasolina,"ADQUISICION DEPOSITO DE COMBUSTIBLE DE 1.000 LTS PARA ILUSTRE MUNICIPALIDAD DE TORRES DEL PAINE”, SE ADJUNTAN ESPECIFICACIONES TECNICAS",1,3.583.193,3583193.0,YES,Awarded,78.056.642-6 NATIVE SPA,3583193.0,3583193.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=7RzYoUMlxssXUK5h0nb87g==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=7RzYoUMlxssXUK5h0nb87g==,2,25172406,Depósitos de gasolina,"ADQUISICION DEPOSITO DE COMBUSTIBLE DE 500 LTS PARA ILUSTRE MUNICIPALIDAD DE TORRES DEL PAINE”, SE ADJUNTAN ESPECIFICACIONES TECNICAS",2,5.236.974,5236974.0,YES,Awarded,78.056.642-6 NATIVE SPA,2618487.0,5236974.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=7RzYoUMlxssXUK5h0nb87g==
2024-08-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=7N6M64SvE2nSE9KC+RReHA==,1,101101001,Licitación Pública de Obra,,1,191.958.008,191958008.0,YES,Awarded,76.351.478-1 CONSTRUCTORA A.R.V. LIMITADA,191958008.0,191958008.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=7N6M64SvE2nSE9KC+RReHA==
2025-07-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=RODI2fUYF2uA/pPQf5v1kg==,1,42182401,Audímetros o accesorios,AUDIÓMETRO SEGUN EETT,1,15.000.000,15000000.0,YES,Awarded,78.299.070-5 ECODATA SOCIEDAD POR ACCIONES,15000000.0,15000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=RODI2fUYF2uA/pPQf5v1kg==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oFeivJMGO0tBSYdsBvBVKg==,1,55111513,Textos vocacionales o educativos electrónicos,Licitación publica Adquisición de textos complementarios para escuelas de comuna de San Clemente,1,18.166.234,18166234.0,YES,Awarded,96.522.950-7 SM S.A.,18166234.0,18166234.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oFeivJMGO0tBSYdsBvBVKg==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,1,39101610,ampolletas de filamento,Diclorometano,12,0,0.0,NO,No Award,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,2,39101610,ampolletas de filamento,Acetato de Etilo,8,195.384,195384.0,YES,Awarded,76.800.750-0 COMERCIALIZADORA HEALTH EQUIPMENT SUPPLY SPA,24423.0,195384.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,3,39101610,ampolletas de filamento,Acetona,8,159.888,159888.0,YES,Awarded,76.800.750-0 COMERCIALIZADORA HEALTH EQUIPMENT SUPPLY SPA,19986.0,159888.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,4,39101610,ampolletas de filamento,Acetona,10,240.820,240820.0,YES,Awarded,76.800.750-0 COMERCIALIZADORA HEALTH EQUIPMENT SUPPLY SPA,24082.0,240820.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,5,39101610,ampolletas de filamento,GUANTE NITRILO,6,26.088,26088.0,YES,Awarded,76.800.750-0 COMERCIALIZADORA HEALTH EQUIPMENT SUPPLY SPA,4348.0,26088.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,6,39101610,ampolletas de filamento,GUANTE NITRILO PREMIUM 5.2 GRS TALLA M,6,26.088,26088.0,YES,Awarded,76.800.750-0 COMERCIALIZADORA HEALTH EQUIPMENT SUPPLY SPA,4348.0,26088.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2023-06-06,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==,7,39101610,ampolletas de filamento,TLC Silicagel,2,378.000,378000.0,YES,Awarded,80.621.200-8 MERCK S A,189000.0,378000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Rm6+yjLP8Q39TZZJR8V6pA==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=gyvPrWhA//5jc4lvOAMdjQ==,2,51181805,Levonorgestrel,"Etinilestradiol/Levonorgestrel 30/150 mcg (comprimidos x 28), SE ADJUNTA ESPECIFICACIONES TÉCNICAS, ANEXOSADMINISTRATIVOS Y TÉCNICOS",448000,16.128.000,16128000.0,YES,Awarded,76.830.090-9 FARMACEUTICA CARIBEAN SPA,36.0,16128000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=gyvPrWhA//5jc4lvOAMdjQ==
