award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2025-05-29,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=0WpclTJ+onNHVU+h4zYNoA==,1,43212110,Impresoras multifunción o multifuncionales,"ADQUISICIÓN EQUIPOS MULTIFUNCIONALES Y PLOTTER, INSUMOS Y SOFTWARE PARA LA UNIVERSIDAD ARTURO PRAT, LO CUAL SE DETALLA EN LAS BASES TECNICAS",1,76.121.841-7 INVERSIONES Y SERVICIOS DIGITALES SPA,"La Empresa tiene mas de 40 años de experiencia en el rubro. Manteniendo el servicio por toda la zona centro norte del país, abarcando arriendo en diferentes regiones y abriendo sucursal en la Serena. Cumple con la ISO9001. Está Autorizada y Certificada para comercializar productos de la Marca Kyocera, Epson y Toshiba, con un staff técnico en constante capacitación.",$ 106681162,106681162.0,1,1.0,106681162,106681162.0,Adjudicada,YES,106681162.0,106.681.162,106681162.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=0WpclTJ+onNHVU+h4zYNoA==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,1,60106207,Materiales de enseñanza de materiales,RESMA CARTA EQUALIT MULTIFUNCION 500 HOJAS 75GR BLANCO O SIMILAR,102,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Resma Papel Fotocopia Equalit Carta 500 Hojas,$ 4249,4249.0,102,102.0,433398,433398.0,Adjudicada,YES,4249.0,433.398,433398.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,2,60106207,Materiales de enseñanza de materiales,RESMA A4 500 HOJAS,4,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Resma Papel Fotocopia Chamex A4 500 Hojas,$ 4188,4188.0,4,4.0,16752,16752.0,Adjudicada,YES,4188.0,16.752,16752.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,10,60106207,Materiales de enseñanza de materiales,PACK 20 LAPICES GEL BOLIGRAFOS 0.5MM LAPICERO PLUMA LA TINTA COLOR NEGRO,30,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Bolígrafo Gel Uniball UM-100 Signo 0.5 mm Negro 20 UNIDADES,$ 12359,12359.0,30,30.0,370770,370770.0,Adjudicada,YES,12359.0,370.770,370770.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,15,60106207,Materiales de enseñanza de materiales,TONER ORIGINAL TN-1060 NEGRO,3,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner Brother TN-1060 Negro,$ 36518,36518.0,3,3.0,109554,109554.0,Adjudicada,YES,36518.0,109.554,109554.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,16,60106207,Materiales de enseñanza de materiales,TONER ORIGINAL HP-85A NEGRO,3,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner HP 85A Negro Original CE285A,$ 126953,126953.0,3,3.0,380859,380859.0,Adjudicada,YES,126953.0,380.859,380859.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,17,60106207,Materiales de enseñanza de materiales,TONER BROTHER TN-219XL MAGENTA ORIGINAL,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner Brother TN-219XL Magenta,$ 99450,99450.0,1,1.0,99450,99450.0,Adjudicada,YES,99450.0,99.450,99450.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,18,60106207,Materiales de enseñanza de materiales,TONER BROTHER TN-219XL NEGRO ORIGINAL,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner Brother TN-219XL Negro,$ 94075,94075.0,1,1.0,94075,94075.0,Adjudicada,YES,94075.0,94.075,94075.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,19,60106207,Materiales de enseñanza de materiales,TONER BROTHER TN-219XL CIAN ORIGINAL,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner Brother TN-219XL Cian,$ 99450,99450.0,1,1.0,99450,99450.0,Adjudicada,YES,99450.0,99.450,99450.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,20,60106207,Materiales de enseñanza de materiales,TONER BROTHER TN-219XL AMARILLO ORIGINAL,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner Brother TN-219XL Amarillo,$ 99450,99450.0,1,1.0,99450,99450.0,Adjudicada,YES,99450.0,99.450,99450.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,21,60106207,Materiales de enseñanza de materiales,TONER BROTHER TN-420 NEGRO ORIGINAL,2,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tóner Brother TN-420 Negro,$ 45172,45172.0,2,2.0,90344,90344.0,Adjudicada,YES,45172.0,90.344,90344.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,23,60106207,Materiales de enseñanza de materiales,SET DE GEOMETRÍA 4 PIEZAS 20 CM,10,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Set Geometría Neolite 4 Piezas Transparentes 20 cm,$ 874,874.0,10,10.0,8740,8740.0,Adjudicada,YES,874.0,8.740,8740.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,24,60106207,Materiales de enseñanza de materiales,PIZARRA BLANCA / CORCHO 25X30 CM BORDE DE MADERA,6,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Pizarra Corcho Arcovi 30x50 cm,$ 18863,18863.0,6,6.0,113178,113178.0,Adjudicada,YES,18863.0,113.178,113178.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,25,60106207,Materiales de enseñanza de materiales,DISPENSADOR CINTA ADHESIVA,6,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Dispensador Cinta Adhesiva Isofit Mediano,$ 2002,2002.0,6,6.0,12012,12012.0,Adjudicada,YES,2002.0,12.012,12012.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,28,60106207,Materiales de enseñanza de materiales,CINTAS DE ENMASCARAR 48 MM X 40 MT,10,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Cinta Masking Offione 48 mm x 40 m,$ 1674,1674.0,10,10.0,16740,16740.0,Adjudicada,YES,1674.0,16.740,16740.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,30,60106207,Materiales de enseñanza de materiales,PLUMONES DE PIZARRA NEGRO CAJA DE 12 UNIDADES,10,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Plumón Pizarra Offione Punta Redonda 2.8 mm Negro,$ 3588,3588.0,10,10.0,35880,35880.0,Adjudicada,YES,3588.0,35.880,35880.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,31,60106207,Materiales de enseñanza de materiales,PACK DE 5 DESTACADORES,2,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Destacador Torre Pastel Mini 6 Colores,$ 2567,2567.0,2,2.0,5134,5134.0,Adjudicada,YES,2567.0,5.134,5134.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,32,60106207,Materiales de enseñanza de materiales,TIJERAS MULTIUSO,5,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tijera Offione de Oficina 7.5,$ 1186,1186.0,5,5.0,5930,5930.0,Adjudicada,YES,1186.0,5.930,5930.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,33,60106207,Materiales de enseñanza de materiales,PILAS RECARGABLES AAA / 4 UNIDADES,10,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Pilas Recargables Energizer Aaa 4 PILAS,$ 7065,7065.0,10,10.0,70650,70650.0,Adjudicada,YES,7065.0,70.650,70650.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,34,60106207,Materiales de enseñanza de materiales,PILAS RECARGABLES AA / 2 UNIDADES,20,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Pilas Recargables Energizer Aa 2 Unidades,$ 4318,4318.0,20,20.0,86360,86360.0,Adjudicada,YES,4318.0,86.360,86360.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,36,60106207,Materiales de enseñanza de materiales,RESMA TAMAÑO OFICIO 500 HOJAS,35,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Resma Papel Fotocopia Prisa Oficio 500 Hojas,$ 4488,4488.0,35,35.0,157080,157080.0,Adjudicada,YES,4488.0,157.080,157080.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,37,60106207,Materiales de enseñanza de materiales,GUILLOTINA DE MESA CARTA U OFICIO,2,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Guillotina Isofit Metálica 24X30 cm,$ 32111,32111.0,2,2.0,64222,64222.0,Adjudicada,YES,32111.0,64.222,64222.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,38,60106207,Materiales de enseñanza de materiales,CAJA LÁPICES PASTA 50 UNIDADES NEGRO,2,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Lápiz Pasta Torini Punta Media Negro,$ 5893,5893.0,2,2.0,11786,11786.0,Adjudicada,YES,5893.0,11.786,11786.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,40,60106207,Materiales de enseñanza de materiales,CORRECTOR LIQUIDO PUNTA METALICA,10,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Corrector Líquido en Lápiz Torre Punta Metálica 7 ml,$ 454,454.0,10,10.0,4540,4540.0,Adjudicada,YES,454.0,4.540,4540.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,42,60106207,Materiales de enseñanza de materiales,PILOT V BOARD MASTER - CARTUCHO RECARGA PLUMÓN DE PIZARRA COLOR NARANJO O SIMILAR,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Cartucho de Tinta Pilot para Plumón de Pizarra Vboard Naranja,$ 999,999.0,1,1.0,999,999.0,Adjudicada,YES,999.0,999,999.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,43,60106207,Materiales de enseñanza de materiales,PILOT V BOARD MASTER - CARTUCHO RECARGA PLUMÓN DE PIZARRA COLOR AZUL O SIMILAR,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tinta para Cartucho Pilot Plumón Pizarra Vboard Azul,$ 999,999.0,1,1.0,999,999.0,Adjudicada,YES,999.0,999,999.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,44,60106207,Materiales de enseñanza de materiales,PILOT V BOARD MASTER - CARTUCHO RECARGA PLUMÓN DE PIZARRA COLOR VERDE O SIMILAR,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Cartucho de Tinta Pilot para Plumón de Pizarra Vboard Verde,$ 999,999.0,1,1.0,999,999.0,Adjudicada,YES,999.0,999,999.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,45,60106207,Materiales de enseñanza de materiales,PILOT V BOARD MASTER - CARTUCHO RECARGA PLUMÓN DE PIZARRA COLOR NEGRO O SIMILAR,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Tinta para Cartucho Pilot Plumón Pizarra Vboard Negro,$ 999,999.0,1,1.0,999,999.0,Adjudicada,YES,999.0,999,999.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,46,60106207,Materiales de enseñanza de materiales,"PILOT V BOARD MASTER - SET 5 PLUMONES DE PIZARRA RECARGABLES PUNTA M (ROJO, NARANJO, AZUL, VERDE Y NEGRO) O SIMILAR",1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,MARCADOR PERMANENTE RECARGABLE PUNTA REDONDA SCA ROJO - NEGRO - AZUL,$ 7715,7715.0,1,1.0,7715,7715.0,Adjudicada,YES,7715.0,7.715,7715.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,47,60106207,Materiales de enseñanza de materiales,PIZARRA MAGNÉTICA STALO CON MARCO DE ALUMINIO GRANDE DE 120 X 90 CM,1,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Pizarra Magnética Bisilque 0.90x1.20 m,$ 69434,69434.0,1,1.0,69434,69434.0,Adjudicada,YES,69434.0,69.434,69434.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2024-11-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==,48,60106207,Materiales de enseñanza de materiales,ARCHIVADOR OFICIO ANCHO BURDEO TORRE O SIMILAR,20,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,Archivador Oficio Prisa Ancho Burdeo,$ 1726,1726.0,20,20.0,34520,34520.0,Adjudicada,YES,1726.0,34.520,34520.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dltg5yiY/MenDxKiA1Gh0A==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oHJqY5Y8B63PCClRkViP4w==,1,72131702,Construcción de obras civiles,"Contratación de las obras para la Instalación de Luminarias Peatonales en aceras de Manzana Cívica de la comuna, según los requerimientos expresados en Especificaciones Técnicas",1,76.615.339-9 ELESERVI SPA,Valor Neto,$ 133723723,133723723.0,0,0.0,0,0.0,No Adjudicada,NO,,69.715.063,69715063.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oHJqY5Y8B63PCClRkViP4w==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oHJqY5Y8B63PCClRkViP4w==,1,72131702,Construcción de obras civiles,"Contratación de las obras para la Instalación de Luminarias Peatonales en aceras de Manzana Cívica de la comuna, según los requerimientos expresados en Especificaciones Técnicas",1,78.838.690-7 SOC DE INGENIERIA ELECTRICA MATAQUITO LIMITADA,MATAQUITO LTDA.,$ 141590000,141590000.0,0,0.0,0,0.0,No Adjudicada,NO,,69.715.063,69715063.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oHJqY5Y8B63PCClRkViP4w==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oHJqY5Y8B63PCClRkViP4w==,1,72131702,Construcción de obras civiles,"Contratación de las obras para la Instalación de Luminarias Peatonales en aceras de Manzana Cívica de la comuna, según los requerimientos expresados en Especificaciones Técnicas",1,76.724.775-3 MASELEC INGENIERIA Y CONSTRUCCION SPA,.,$ 135869419,135869419.0,0,0.0,0,0.0,No Adjudicada,NO,,69.715.063,69715063.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oHJqY5Y8B63PCClRkViP4w==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oHJqY5Y8B63PCClRkViP4w==,1,72131702,Construcción de obras civiles,"Contratación de las obras para la Instalación de Luminarias Peatonales en aceras de Manzana Cívica de la comuna, según los requerimientos expresados en Especificaciones Técnicas",1,77.327.630-7 IMPORTADORA Y EXPORTADORA CLEVER LIMITADA,Suministro e instalación luminarias LED y Farol Ornamental,$ 95903000,95903000.0,0,0.0,0,0.0,No Adjudicada,NO,,69.715.063,69715063.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oHJqY5Y8B63PCClRkViP4w==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oHJqY5Y8B63PCClRkViP4w==,1,72131702,Construcción de obras civiles,"Contratación de las obras para la Instalación de Luminarias Peatonales en aceras de Manzana Cívica de la comuna, según los requerimientos expresados en Especificaciones Técnicas",1,77.057.443-9 ABARLEC INGENIERIA Y CONSTRUCCION SPA,INSTALACION DE LUMINARIAS PEATONALES EN ACERAS DE LA MANZANA CIVICA,$ 69715063,69715063.0,1,1.0,69715063,69715063.0,Adjudicada,YES,69715063.0,69.715.063,69715063.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oHJqY5Y8B63PCClRkViP4w==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=oHJqY5Y8B63PCClRkViP4w==,1,72131702,Construcción de obras civiles,"Contratación de las obras para la Instalación de Luminarias Peatonales en aceras de Manzana Cívica de la comuna, según los requerimientos expresados en Especificaciones Técnicas",1,78.882.400-9 LUIS ESTAY VALENZUELA Y COMPANIA LIMITADA,Luis Estay Valenzuela y Compañía Limitada,$ 145473376,145473376.0,0,0.0,0,0.0,No Adjudicada,NO,,69.715.063,69715063.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=oHJqY5Y8B63PCClRkViP4w==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=bz5Pa+xhh6hSALNFbK2VVw==,1,25101611,Camiones de transporte,ADQUISICIÓN DE CAMIÓN 4X4 CON ESTANQUE PARA EL TRANSPORTE Y ABASTECIMIENTO DE COMBUSTIBLE DE AVIACIÓN JET A-1,1,76.077.627-0 COMERCIAL BEIBEN SPA,CAMION 4X4 CON ESTANQUE PARA EL TRANSPORTE Y ABASTECIMIENTO DE COMBUSTIBLE AVIACION JET A1,$ 132000000,132000000.0,1,1.0,132000000,132000000.0,Adjudicada,YES,132000000.0,132.000.000,132000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=bz5Pa+xhh6hSALNFbK2VVw==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=bz5Pa+xhh6hSALNFbK2VVw==,1,25101611,Camiones de transporte,ADQUISICIÓN DE CAMIÓN 4X4 CON ESTANQUE PARA EL TRANSPORTE Y ABASTECIMIENTO DE COMBUSTIBLE DE AVIACIÓN JET A-1,1,96.877.150-7 PENA SPOERER Y CIA S.A.,Chasis Marca Mercedes Benz Modelo Atego 1726 4x4 equipado con Estanque para combustible de Aviación de acuerdo a las EETT requeridas.,$ 176000000,176000000.0,0,0.0,0,0.0,No Adjudicada,NO,,132.000.000,132000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=bz5Pa+xhh6hSALNFbK2VVw==
2025-06-25,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=YVo3LAdRkAksehj7Ve+/HQ==,1,42181701,Unidades de electrocardiografía (ECG),"ELECTROCARDIOGRAMA, PANTALLA TOUCH DE 7 PULGADAS, IMPRESION TERMICA, DEBE INCLUIR 4 PINZAS Y ELECTRODOS, CON SUS RESPECTIVOS CABLES DE CONDUCCION, INCLUYE CAPACITACION Y MANTENCION SE ADJUNTA ARCHIVO CON TODAS LAS ESPECIFICACIONES DEL EQUIPO QUE SE REQUIE",1,77.741.502-6 IMPORTADORA Y COMERCIALIZADORA CHIVENSU SPA,"Electrocardiógrafo Sinohero SE608+ Wifi Flete, capacitación y rollos de papel termico incluídos",$ 2014600,2014600.0,1,1.0,2014600,2014600.0,Adjudicada,YES,2014600.0,2.014.600,2014600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=YVo3LAdRkAksehj7Ve+/HQ==
