COUNTRY,PROVINCE,SOURCE,Source Tender Id,Tender Title,Unique Lot ID,Lot Number,Sub Lot Number,Lot Title,Est Lot Value Local,Local Currency,Deadline Date,TENDERING AUTHORITY,Tendering Authority Type,Tender Procedure Type,CN Document Number,Original_Publication_Link_Notice,Ceiling Unit Price,MEAT,Price Evaluation ratio,Quality Evaluation ratio,Other Evaluation ratio,CAN Document Number,Award Date,Bidder,Lot_Award_Value_Local,Awarded Unit Price,Original_Publication_Link_Award
CHILE,,MERCADOPUBLICO,4469-22-L125,,52161535.0,33.0,,GRABADOR DE VOZ DIGITAL TX660 O SIMILAR,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.607.752-6 ENKARGA SPA,19398.0,9699.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,39121402.0,34.0,,ALARGADOR INTERRUPTOR ON OFF 2 USB 6 TOMA(S) 3 M NEGRO O SIMILAR,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.607.752-6 ENKARGA SPA,50748.0,12687.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,41112104.0,35.0,,MICRÓFONO DE CINTILLO INALÁMBRICO WM101HV2 -PROEL O SIMILAR,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,65224.0,32612.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,60101732.0,36.0,,PRESENTADOR INALÁMBRICO 2.4GHZ CON PUNTERO LASER NEGRO,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.609.870-1 CONSULTORA SERVICIOS E INVERSIONES QUANTICA SPA,21536.0,10768.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,52161512.0,37.0,,JBL PARLANTE BLUETOOTH JBL FLIP 6 AZUL,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.132.347-2 PRODYSER M&N SPA,56970.0,18990.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,52161514.0,38.0,,AUDIFONOS AIRPODS 4 O SIMILAR,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.607.752-6 ENKARGA SPA,1349592.0,168699.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,54111704.0,39.0,,BANDA SMARTBAND LHOTSE KIDS R01 BLUE,,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.607.752-6 ENKARGA SPA,973980.0,48699.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,,MERCADOPUBLICO,4469-22-L125,,43202005.0,40.0,,"PENDRIVE KINGSTON DATATRAVELER EXODIA M, 128GB,USB 3,2 GEN 1, NEGRO/ROJO. O SIMILAR",,CLP,04-04-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=IUd1/2Q/QflosKqFILMRLw==,,,,,,,2024-11-25,77.607.752-6 ENKARGA SPA,7791.0,7791.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=IUd1/2Q/QflosKqFILMRLw==
CHILE,Curarrehue,MERCADOPUBLICO,3938-12-B225,Licitación Privada Mejoramiento Sistemas Sanitarios Escuelas y Postas,83101501.0,1.0,,"Mejoramiento de Sistemas Sanitarios de Escuelas y Postas Rurales de la comuna de Curarrehue, según EETT.",,CLP,16-06-2025 15:05:00,ILUSTRE MUNICIPALIDAD DE CURARREHUE,,B2,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=mBaXHlT+fZmIMRfHMGyIfg==,,,,,100.0,,2025-07-02,76.521.947-7 constructora moenne-loccoz spa,59953230.0,59953230.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=mBaXHlT+fZmIMRfHMGyIfg==
CHILE,Yumbel,MERCADOPUBLICO,4074-27-LE25,Capacitación docentes LGG,86101802.0,1.0,,SE REQUIERE LA CONTRATACION DE UN SERVICIO DE CAPACITACIÓN EN GESTION DE CONVIVENCIA ESCOLAR Y RESOLUCIÓN PACÍFICA DE CONFLICTOS PARA 50 FUNCIONARIOS DOCENTES DEL LICEO GONZALO GUGLIELMI DE YUMBEL ESTACIÓN. CON CARGO A FONDOS DE SUBVENCIÓN ESCOLAR PREFERE,,CLP,30-06-2025 15:01:00,Ilustre Municipalidad de Yumbel - Depto. Educacion,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=THKsDrkafWl3ry9hAXMRyQ==,,,,,100.0,,2025-07-02,65.208.508-3 FUNDACIÓN ASISTENCIA TÉCNICA EDUCATIVA MEJOREDUC,5349000.0,5349000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=THKsDrkafWl3ry9hAXMRyQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51181517.0,1.0,,VILDAGLIPTINA 50 MG COMPRIDOS,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,77.596.940-7 LABORATORIO CHILE S A,14700000.0,98.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51181520.0,2.0,,EMPAGLIFLOZINA 10 MG COMPRIMIDO,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,132006600.0,660.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51181517.0,3.0,,METFORMINA 1000 MG COMPRIMIDO DE LIBERACION PROLONGADA,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,76.986.924-7 MDC HEALTH SPA,13500000.0,45.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51121802.0,4.0,,LOVASTATINA 20 MG CM,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,77.596.940-7 LABORATORIO CHILE S A,540400.0,25.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51121819.0,5.0,,EZETIMIBA 10 MG COMPRIMIDOS,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,14280000.0,1190.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,73101701.0,6.0,,LINAGLIPTINA 5 MG COMPRIMIDO RECUBIERTO,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,62100000.0,1150.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51121725.0,7.0,,BISOPROLOL FUMARATO 5 MG COMPRIMIDO,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,77.596.940-7 LABORATORIO CHILE S A,1360800.0,42.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,No hay información,MERCADOPUBLICO,2098-47-LQ25,CONVENIO MEDICAMENTOS CARDIOVASCULAR,51121743.0,8.0,,AMLODIPINO 10 MG COMPRIMIDOS,,CLP,28-04-2025 15:00:00,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==,,,,10.0,90.0,,,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,3696088.5,12.3,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rVDquR2vN/Ia0iCZQ/WOIQ==
CHILE,,MERCADOPUBLICO,1469-105-L125,,86111604.0,1.0,,SERVICIO DE MEDIA TRAINNING PARA FUNCIONARIOS,,CLP,11-06-2025 10:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=0xEw0mkB1sBcN6RY1Ihvqg==,,,,,,,2025-07-02,76.738.991-4 VITAL COMUNICACIONES SPA,6800000.0,6800000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=0xEw0mkB1sBcN6RY1Ihvqg==
CHILE,Coyhaique,MERCADOPUBLICO,553953-6-LE25,CONTRATACION DE PROVEEDORES ODONTOLOGICOS BIENESTAR XI,42151909.0,1.0,,"La Dirección Regional de Aysén de la Junta Nacional de Jardines Infantiles (JUNJI), llama a licitación para la contratación de servicios odontológicos en sucursales o locales ubicados en las comunas de Coyhaique, Aysén, Cisnes y Chile Chico, para la even",,CLP,19-05-2025 17:30:00,JUNTA NACIONAL DE JARDINES INFANTILES,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=uozHqIegk4NCHpsgDmvuUQ==,,,,,100.0,,2025-06-27,76.066.854-0 SOCIEDAD DE INVERSIONES Y PRESTACIONES PROFESIONALES ODONTOLOGIA SUR LIMITADA,1.0,1.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=uozHqIegk4NCHpsgDmvuUQ==
CHILE,Santiago,MERCADOPUBLICO,5251-84-CO25,SUITE DE PRODUCTIVIDAD O SOFTWARE DE OFICINA,43231512.0,1.0,,SUITE DE PRODUCTIVIDAD O SOFTWARE DE OFICINA,,USD,22-05-2025 20:00:00,UNIVERSIDAD TECNOLOGICA METROPOLITANA,,CO,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=1kJ4VxIfoz1uvtGra7AJGA==,,,,,100.0,,2025-06-27,76.232.892-5 NOVENTIQ INTERNATIONAL CHILE SPA,45734.0,45734.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=1kJ4VxIfoz1uvtGra7AJGA==
CHILE,Pudahuel,MERCADOPUBLICO,2279-54-LE25,SP 345 SERVICIO DE CAPACITACION CURSO DE CHOCOLATERIA,80141617.0,1.0,,Servicio de Capacitación Curso de Chocolatería Fina Gourmet según lo solicitado en bases técnicas,,CLP,04-06-2025 9:00:00,ILUSTRE MUNICIPALIDAD DE PUDAHUEL,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=lr812ZpxlJKjB2JLF/axDQ==,,,50.0,,50.0,,2025-06-26,77.514.584-6 TASOS OTEC LIMITADA,14980000.0,749000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=lr812ZpxlJKjB2JLF/axDQ==
CHILE,Porvenir,MERCADOPUBLICO,1233613-72-CO25,HABILITACIÓN DE ESPACIOS ESCUELA JUAN LADRILLEROS,30161702.0,1.0,,HABILITACIÓN DE ESPACIOS ESCUELA JUAN LADRILLERO,,CLP,23-06-2025 16:00:00,Servicio Local de Educación Pública Magallanes,,CO,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=VYfeBBHdA7t4dLfPzvMeQw==,,,,,100.0,,2025-06-30,76.926.041-2 CONSTRUCTORA LEÑADURA SPA,20168067.0,20168067.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=VYfeBBHdA7t4dLfPzvMeQw==
CHILE,Melipilla,MERCADOPUBLICO,1298354-10-L125,ADQU. JUEGO MODULAR DE PATIO PARA ESC. CARMEN BAJO,30221010.0,1.0,,"Adquisición de juego modular para Patio de Prebásica de la Escuela Carmen Bajo, de acuerdo a Bases Técnicas.",,CLP,22-05-2025 15:30:00,DIRECCION DE EDUCACION,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=UbcDToU7xCUqfvtSeY8t6g==,,,30.0,,70.0,,2025-06-11,77.818.438-9 HIJOS PLANELLA JUEGOS INFANTILES SPA,3600000.0,3600000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=UbcDToU7xCUqfvtSeY8t6g==
CHILE,Santiago Centro,MERCADOPUBLICO,621-373-LE25,ATRACURIO BESIL 50 MG5 ML SOL.INYAMFAM 1000020849,51152001.0,1.0,,ATRACURIO BESIL 50 MG/5 ML SOL.INYAM/FAM; 100002557,,CLP,02-05-2025 16:00:00,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Tb7EX7VwVJCVssVVV/kedg==,,,,,100.0,,2025-06-25,77.542.429-K CRISTALIA CHILE SPA,14533750.0,3850.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Tb7EX7VwVJCVssVVV/kedg==
CHILE,Yumbel,MERCADOPUBLICO,4074-26-LE25,ADQ PROGRAMA PEDAGOGICO ALUMNOS DE LICEO LASI,60106002.0,1.0,,ADQ PROGRAMA PEDAGOGICO PARA ALUMNOS LICEO LASI,,CLP,16-06-2025 15:05:00,Ilustre Municipalidad de Yumbel - Depto. Educacion,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=qhf6ih9xBOZbnrauk61Sng==,,,,,100.0,,2025-06-26,65.173.686-2 CORPORACIÓN LIDERAZGO Y CALIDAD EDUCACIONAL,20000000.0,20000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=qhf6ih9xBOZbnrauk61Sng==
CHILE,Ovalle,MERCADOPUBLICO,1004823-12-LE25,SERVICIOS DE INTERNET RED DE DATOS Y WIFI EN LA SEDE ILLAPEL DEL CENTRO DE FORMACIÓN TÉCNICA ESTATAL DE LA REGIÓN DE COQUIMBO,81112101.0,1.0,,"SERVICIOS DE INTERNET, RED DE DATOS Y WIFI EN LA SEDE ILLAPEL DEL CENTRO DE FORMACIÓN TÉCNICA ESTATAL DE LA REGIÓN DE COQUIMBO; SEGUN ESPECIFICACIONES TECNICAS INDICADAS EN BASES DE LICITACIÓN ADJUNTA.-",,CLP,06-06-2025 18:50:00,CENTRO DE FORMACION TECNICA DE LA REGION DE COQUIMBO,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=9Ev0Ns93wwpCGJAtVNTBDQ==,,,,,100.0,,2025-06-25,96.722.400-6 PACIFICO CABLE SPA,17151397.92,476427.72,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=9Ev0Ns93wwpCGJAtVNTBDQ==
CHILE,Santiago Centro,MERCADOPUBLICO,621-39-LR25,ENALAPRIL 10 MG CMCM REC 1000020627,51121715.0,1.0,,ENALAPRIL 10 MG CM/CM REC; 100000547,,CLP,18-02-2025 16:00:00,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=JQZhe5915VaI5qdn6mttcg==,,,,,100.0,,2025-05-15,91.871.000-0 LABORATORIOS SILESIA SA,1900512900.0,4.95,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=JQZhe5915VaI5qdn6mttcg==
CHILE,Puerto Montt,MERCADOPUBLICO,2324-63-LE25,LICITACION PÚBLICA N° 44 de 2025 “SERVICIO DE ARRIENDO DE MAQUINARIA PESADA CAMION TOLVA Y CAMION CON CAMA BAJA”.,20111601.0,1.0,,ARRIENDO DE RETROEXCAVADORA (SEGÚN TTR ADJUNTO),,CLP,27-05-2025 15:00:00,I MUNICIPALIDAD DE PUERTO MONTT,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==,,,,,100.0,,2025-06-24,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==
CHILE,Puerto Montt,MERCADOPUBLICO,2324-63-LE25,LICITACION PÚBLICA N° 44 de 2025 “SERVICIO DE ARRIENDO DE MAQUINARIA PESADA CAMION TOLVA Y CAMION CON CAMA BAJA”.,24101510.0,2.0,,ARRIENDO DE CAMION TOLVA (SEGÚN TTR ADJUNTO),,CLP,27-05-2025 15:00:00,I MUNICIPALIDAD DE PUERTO MONTT,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==,,,,,100.0,,2025-06-24,86.408.800-7 CONSTRUCTORA RECONDO S A,7200000.0,240000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==
CHILE,Puerto Montt,MERCADOPUBLICO,2324-63-LE25,LICITACION PÚBLICA N° 44 de 2025 “SERVICIO DE ARRIENDO DE MAQUINARIA PESADA CAMION TOLVA Y CAMION CON CAMA BAJA”.,22101502.0,3.0,,ARRIENDO DE MOTONIVELADORA (SEGÚN TTR ADJUNTO),,CLP,27-05-2025 15:00:00,I MUNICIPALIDAD DE PUERTO MONTT,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==,,,,,100.0,,2025-06-24,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==
CHILE,Puerto Montt,MERCADOPUBLICO,2324-63-LE25,LICITACION PÚBLICA N° 44 de 2025 “SERVICIO DE ARRIENDO DE MAQUINARIA PESADA CAMION TOLVA Y CAMION CON CAMA BAJA”.,25101611.0,4.0,,ARRIENDO DE CAMION CON CAMA BAJA (SEGÚN TTR ADJUNTO) UNIDAD=VIAJE,,CLP,27-05-2025 15:00:00,I MUNICIPALIDAD DE PUERTO MONTT,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==,,,,,100.0,,2025-06-24,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DXShLMy8Y8oSfYVQ3DLIEw==
CHILE,Rancagua,MERCADOPUBLICO,4590-14-LE25,Neumáticos para Vehículos y Maquinaria correspondiente al Parque de Maquinarias de la Provincia de Cachapoal,25172503.0,1.0,,"MEDIDA 295/80R22,5, DIRECCIONAL MIXTO",,CLP,22-05-2025 15:01:00,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,,,,,100.0,,2025-07-02,85.184.600-k CRUZ Y CIA LTDA,6176970.0,205899.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
CHILE,Rancagua,MERCADOPUBLICO,4590-14-LE25,Neumáticos para Vehículos y Maquinaria correspondiente al Parque de Maquinarias de la Provincia de Cachapoal,25172503.0,2.0,,"MEDIDA 295/80R22,5, TRACCIONAL FAENA",,CLP,22-05-2025 15:01:00,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,,,,,100.0,,2025-07-02,85.184.600-k CRUZ Y CIA LTDA,11149400.0,222988.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
CHILE,Rancagua,MERCADOPUBLICO,4590-14-LE25,Neumáticos para Vehículos y Maquinaria correspondiente al Parque de Maquinarias de la Provincia de Cachapoal,25172503.0,3.0,,"MEDIDA 20,5R25 RADIAL - XTLA/XHA - L3",,CLP,22-05-2025 15:01:00,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,,,,,100.0,,2025-07-02,85.184.600-k CRUZ Y CIA LTDA,3972316.0,993079.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
CHILE,Rancagua,MERCADOPUBLICO,4590-14-LE25,Neumáticos para Vehículos y Maquinaria correspondiente al Parque de Maquinarias de la Provincia de Cachapoal,25172503.0,4.0,,"MEDIDA 315/80R22,5 DIRECCIONAL MIXTO.",,CLP,22-05-2025 15:01:00,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,,,,,100.0,,2025-07-02,85.184.600-k CRUZ Y CIA LTDA,828480.0,207120.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
CHILE,Rancagua,MERCADOPUBLICO,4590-14-LE25,Neumáticos para Vehículos y Maquinaria correspondiente al Parque de Maquinarias de la Provincia de Cachapoal,25172503.0,5.0,,"MEDIDA 12R22,5 TRACCIONAL MIXTO",,CLP,22-05-2025 15:01:00,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,,,,,100.0,,2025-07-02,85.184.600-k CRUZ Y CIA LTDA,2149160.0,214916.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
CHILE,Rancagua,MERCADOPUBLICO,4590-14-LE25,Neumáticos para Vehículos y Maquinaria correspondiente al Parque de Maquinarias de la Provincia de Cachapoal,25172503.0,6.0,,"MEDIDA 11R22,5 DIRECCIONAL MIXTO",,CLP,22-05-2025 15:01:00,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==,,,,,100.0,,2025-07-02,85.184.600-k CRUZ Y CIA LTDA,2023500.0,168625.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=eBr7frmqPA/WCHCvc7P7LA==
