"#","Registration No / Notification No","Product Name","Holder"
"927","MAL20012891T","WU JIA SHEN CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"928","MAL20002186TC","HURIX'S QING HUO TAN CAPSULE","JIN BIN CORPORATION SDN. BHD."
"929","MAL20033391T","PA FU LIN CAPSULES","San Jiu Bio-Pharma Sdn. Bhd."
"930","MAL20012878T","Shine Misai Kucing Capsule","HERBAL SCIENCE SDN. BHD."
"931","MAL20012958T","Live-Free Noseclear Capsule","SYARIKAT WEN KEN DRUG SDN. BHD."
"932","MAL20002013TR","21ST CENTURY PSYLLIUM CLENZ 500MG CAPSULE","21ST CENTURY PRODUCTS SDN. BHD."
"933","MAL20001983T","Citrex� Grape Seed Capsule 50mg","DYNAPHARM HERBAL (M) SDN. BHD."
"934","MAL20012974TC","AMX HERBA 44 CAPSULE","VIHSDIA ENTERPRISE"
"935","MAL20012975TC","Paraherbs Vigrain Capsule","VIHSDIA ENTERPRISE"
"936","MAL20012977TC","LEBGUL CAPSULE","ATR GLOBAL SDN. BHD."
"937","MAL20020183T","DUZHONG CAPSULES","ANHONG TRADING SDN. BHD."
"938","MAL20013935TC","HURIX'S TIENCHI PLUS CAPSULE","J. B. M. H. SDN. BHD."
"939","MAL20002365TC","shine� HEMPEDU BUMI Capsule","Y.S.P. INDUSTRIES (M) SDN. BHD."
"940","MAL20002352TR","21st Century Bilberry Extract Capsule","21ST CENTURY PRODUCTS SDN. BHD."
"941","MAL20012832TC","LONG-HEH CORDYCEPS SINENSIS (420 PER CAPSULE)","CHINI ENTERPRISE (M) SDN. BHD."
"942","MAL20002648T","Live-Free Gimnecare Capsule","SYARIKAT WEN KEN DRUG SDN. BHD."
"943","MAL20012948T","Land Herbs Kacip Fatimah Plus Capsule","WAN YEEN TRADING SDN. BHD."
"944","MAL20012969TC","DAT'S KOO BON KIAN PIEN CAPSULE","TAT SEO HEALTH FACTORY PLT"
"945","MAL20002408TC","DAT'S HUAH TAM SHIAU KE CAPSULES","TAT SEO HEALTH FACTORY PLT"
"946","MAL20012847T","GAMAT CAPSULE 150MG","DYNAPHARM HERBAL (M) SDN. BHD."
"947","MAL20012886TC","HAI-O RAYA BRAND STRENGTHON CAPSULE","HAI-O ENTERPRISE BERHAD"
"948","MAL20013393TC","LIGAITONE CAPSULE","CONFORER MEDI-CARE  ENTERPRISE"
"949","MAL20013394TC","Conforer Global Menstralax Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"950","MAL20013706TC","Conforer Global Hart Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"951","MAL20013396TC","Conforer Global Pi Klenz Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"952","MAL20020646TC","R'SDONG CAPSULE","VIHSDIA ENTERPRISE"
"953","MAL20020288T","HIMALAYA MEN'S WELLNESS CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"954","MAL20012808T","SPIRULINA DZ CAPSULE","DS Pharma Herbs Sdn. Bhd."
"955","MAL20012848T","NONI CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"956","MAL20012769T","SPIRULINA CAPSULE","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"957","MAL20020212T","SL TOBONE CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"958","MAL20020565T","Basic Balance Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"959","MAL20014601T","PARASOTIN Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"960","MAL20014409TR","SPRING RETURNS 21 CAPSULE","HERBS PHARMA SDN BHD"
"961","MAL20014410TR","SPRING SU-DUCE CAPSULE","HERBS PHARMA SDN BHD"
"962","MAL20020186TR","RHODIOLA CAPSULE","HERBS PHARMA SDN BHD"
"963","MAL20014632T","HAI YANG BRAND TONGKAT ALI PLUS CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"964","MAL20020337T","Plantbio Thistle Plus Capsules 410 mg","PLANTBIO RESEARCH SDN. BHD."
"965","MAL20033746T","SP Plus Lady Mas Capsule","WAN YEEN TRADING SDN. BHD."
"966","MAL20002554T","Meiko Ling Zhi Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"967","MAL20020214T","Day & Life Zhong-Qi Tonic Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"968","MAL20020209T","PFW DigesD Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"969","MAL20020580T","Sheng Pin Tang Shu Tong Bao Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"970","MAL20014606T","TONNY MORE CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"971","MAL20021628T","URANOL Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"972","MAL20013911TE","YEEGARLIC CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"973","MAL20013912TE","YEEGANO CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"974","MAL20020450TC","Conforer Global Liva-B Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"975","MAL20014596TC","Conforer Global Flow Well Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"976","MAL20020668T","PFW AMERICAN GINSENG CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"977","MAL20020207T","DD American Ginseng 450mg Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"978","MAL20013221T","BONLIFE ORGANIC SPIRULINA 500MG CAPSULE","ORIENT LABORATORIES SDN. BHD."
"979","MAL20013830TR","EVENING PRIMROSE OIL 1300MG CAPSULES","NUTRINATURE HOLDING SDN. BHD."
"980","MAL20013832TR","EVENING PRIMROSE OIL 1000MG CAPSULES","NUTRINATURE HOLDING SDN. BHD."
"981","MAL20013831TR","EVENING PRIMROSE 500MG CAPSULES","NUTRINATURE HOLDING SDN. BHD."
"982","MAL20013333T","RED YEAST RICE CAPSULE","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"983","MAL20013197T","SPIRULINA 500 CAPSULE","YANLING NATURAL HYGIENE SDN. BHD."
"984","MAL20013654T","GN Cordyceps 500mg Capsule","GN NEUTRICEUTICALS SDN. BHD."
"985","MAL20014604T","TENSONOL Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"986","MAL20020549T","Starline Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"987","MAL20020303T","Beau Cleansing Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"988","MAL20013519T","BLACK SEED CAPSULE","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"989","MAL20013644T","SOLARAY CRANACTIN CRANBERRY AF EXTRACT CAPSULE","PATHLAB HEALTHCARE (MALAYSIA) SDN. BHD."
"990","MAL20014142T","Inspire Glycolax Capsules","HERBAL SCIENCE SDN. BHD."
"991","MAL20014144T","EMORRA EPISOR Capsule","HERBAL SCIENCE SDN. BHD."
"992","MAL20013960T","Inspire Byflos Capsules","HERBAL SCIENCE SDN. BHD."
"993","MAL20014141T","INSPIRE Rodiceps Capsules","HERBAL SCIENCE SDN. BHD."
"994","MAL20020746T","CellLabs Royal Ginkgo Gold Plus Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"995","MAL20020305T","DISPILES CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"996","MAL20020955T","Noble Garden Pearl Femining Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"997","MAL20020735T","DD Salvia Ginseng Plus Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"998","MAL20020213T","INTE-CLEANSE CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"999","MAL20021626T","WHP Wheatgrass 400mg Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1000","MAL20020210T","WHP Wheatgrass Capsule (500mg/Capsule)","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1001","MAL20021625T","WHP Barleygrass Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1002","MAL20014631T","HAI-O LONG JACK CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1003","MAL20014244T","HAI YANG COMPOUND DANSHEN CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1004","MAL20040914T","New Me E+Care Capsules","WAN YEEN TRADING SDN. BHD."
"1005","MAL20020568T","PFW SLP Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1006","MAL20020547T","HI INTELLI CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1007","MAL20020567T","OSEL RD-PROOF CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1008","MAL20020304T","DD Wild Ginseng 450mg Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1009","MAL20014602T","LI LONG Vigorin Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1010","MAL20020581T","COLO-CLEAN CAPSULE","YANLING NATURAL HYGIENE SDN. BHD."
"1011","MAL20021526TCR","BiO-LiFE Ginkgo Biloba 40mg capsule","MEGA LIFESCIENCES SDN. BHD."
"1012","MAL20020082TC","CNI WELL3 Gamat Gano Capsule","NU-SCIENCE R&D SDN. BHD."
"1013","MAL20021034T","ARJUNA CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1014","MAL20020285T","HIMALAYA GARLIC 250MG WELLNESS CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1015","MAL20020701T","Varicap Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1016","MAL20032042TC","Conforer Global An Cools Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1017","MAL20032059TC","Conforer Global Ski-Ful Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1018","MAL20021448TC","Conforer Global Fei Cleans-2 Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1019","MAL20021446TC","Conforer Global Fenax Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1020","MAL20021447TC","Conforer Global Ex Choles Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1021","MAL20020638TR","SUGAR DUCE CAPSULE","HERBS PHARMA SDN BHD"
"1022","MAL20020204T","UNISON HERBS LING ZHI CORDYCEPS CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1023","MAL20014605T","Dozerex Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1024","MAL20020208T","HerbaGrace Pearl Plus Capsule","STARFOOD NUTRACEUTICAL SDN. BHD."
"1025","MAL20032202T","BASIC MEN CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1026","MAL20020211T","HERB CHITONG CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1027","MAL20021630T","GC Herbs Guttalin Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1028","MAL20020302T","De-PH CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1029","MAL20014603T","Geumhong Korea Ginseng Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1030","MAL20020672T","ORIYEN Phyto-EASE Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"1031","MAL20033783T","WOMAN LOBATA CAPSULE","GREEN PLUS NATURAL PLANT PRODUCTS"
"1032","MAL20020605T","EURY GOAL TONGKAT ALI CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1033","MAL20020607T","K-HARD CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1034","MAL20020454T","Green Tea Extract Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1035","MAL20020301T","Viseee Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1036","MAL20020590T","Herbal Land Couffree Capsule","HERBAL LAND MANUFACTURING SDN BHD"
"1037","MAL20020335TC","KUBH Epimeplus Capsules","KIN BIO SDN. BHD."
"1038","MAL20033449T","HIMALAYA JOINT WELLNESS CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1039","MAL20021266TR","21st Century Milk Thistle 500mg Vegetable Capsule","21ST CENTURY PRODUCTS SDN. BHD."
"1040","MAL20020775T","XINNAOKANG SOFT CAPSULES 0.415G","ANHONG TRADING SDN. BHD."
"1041","MAL20020774T","HUOXIANG ZHENGQI SOFT CAPSULES 0.45G","ANHONG TRADING SDN. BHD."
"1042","MAL20031812TC","HURIX'S POVILIN CAPSULE","JIN BIN CORPORATION SDN. BHD."
"1043","MAL20020217T","PFW Morinda Adder Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1044","MAL20020218TC","PFW Margarita Plus Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1045","MAL20020300TC","Slplax Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1046","MAL20021284T","GKB Red Yeast Rice 450mg Capsule","GK BIO INTERNATIONAL SDN. BHD."
"1047","MAL20021480T","LONGIFOLIX CAPSULE 500 MG","ORIENT LABORATORIES SDN. BHD."
"1048","MAL20020325TC","Conforer Global Nos-Flow Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1049","MAL20020327TC","Conforer Global An Tonic Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1050","MAL20031879TC","Ben Cao Red Yeast Rice Capsule","ANHONG TRADING SDN. BHD."
"1051","MAL20032063TC","RED YEAST-RICE (MONASCUS PURPUREUS) 450MG CAPSULE","VITABLUE SDN BHD"
"1052","MAL20040939T","M-HERBS BAK FOONG CAPSULES","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"1053","MAL20021627T","WHP Tian Ma Jun Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1054","MAL20021442T","Conforer Global Bio-Queen Jelly Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1055","MAL20033997T","PFW Beau Hair Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1056","MAL20032199T","Meiko RD120 Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1057","MAL20032111T","REJU PUERARIA MIRIFICA CAPSULE","YANLING NATURAL HYGIENE SDN. BHD."
"1058","MAL20032539TC","Honesty Healthcare Gicon Capsule","CONFORER MEDI-CARE  ENTERPRISE"
"1059","MAL20021652TC","SMA FEMALING CAPSULE 300MG","VITABLUE SDN BHD"
"1060","MAL20021527T","THE FIVE ELEMENTS DIARRH-EASE CAPSULE","YANLING NATURAL HYGIENE SDN. BHD."
"1061","MAL20034099T","PROWELL CAPSULE","NATURE'S GRACE (M) SDN. BHD."
"1062","MAL20031870T","PFW Tong Chong Cao Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1063","MAL20032546T","GN AGARIMAX 500MG CAPSULE","GN NEUTRICEUTICALS SDN. BHD."
"1064","MAL20021441TCR","BLACKMORES CELERY 7000 CAPSULE","BLACKMORES (MALAYSIA) SDN. BHD."
"1065","MAL20021440TCR","BLACKMORES PROSEREN CAPSULE","BLACKMORES (MALAYSIA) SDN. BHD."
"1066","MAL20021595TC","HI-B CAPSULE","CONFORER MEDI-CARE  ENTERPRISE"
"1067","MAL20032346TC","RESPA CAP DUA PANDA (Capsule)","TJ-TYT PHARMACEUTICALS (M) SDN. BHD."
"1068","MAL20031826T","DOUBLE PANDA BRAND ALLDAY ECHINACEA PLUS CAPSULE","TJ-TYT PHARMACEUTICALS (M) SDN. BHD."
"1069","MAL20031823TC","DOUBLE PANDA BRAND FLUWAY & WELLNESS CAPSULE","TJ-TYT PHARMACEUTICALS (M) SDN. BHD."
"1070","MAL20034201T","QUO MA YI FEI SHUANG (CAPSULE)","SHIN LI TRADING"
"1071","MAL20033394TC","WONG SHOOK PHING HUO XUE BAO AN DAN Capsule","SYARIKAT UBAT CHING ANN SDN BHD"
"1072","MAL20033939T","WHP Royal Y-Tai Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1073","MAL20032586T","TRIO GOLD MARKETING KACIMAH 280MG CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1074","MAL20032585T","NAN ZHI BAO CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1075","MAL20032584T","YOULY CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1076","MAL20040296T","RY MORUS CAPSULE 500MG","ORIENT LABORATORIES SDN. BHD."
"1077","MAL20033603T","Royal Green Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1078","MAL20032007T","Inner Spice Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1079","MAL20033643T","LIV CARE CAPSULE","UNISON NUTRACEUTICALS SDN. BHD."
"1080","MAL20033642T","K.NEY CAPSULE","UNISON NUTRACEUTICALS SDN. BHD."
"1081","MAL20034504T","NASAL EZE CAPSULE","UNISON NUTRACEUTICALS SDN. BHD."
"1082","MAL20033904T","TENTEX ROYAL CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1083","MAL20033617T","HIMALAYA BOWEL WELLNESS CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1084","MAL20033404T","SHUDDHA GUGGUL CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1085","MAL20033644T","VITANETIC DEKLENIC CAPSULE","HERBAL SCIENCE SDN. BHD."
"1086","MAL20032305TC","LIPASCOR CAPSULES","Luye Pharma (Malaysia) Sdn. Bhd."
"1087","MAL20032325T","PU CAO YUAN QI Snow Lotus Plus Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1088","MAL20033883T","GNC WOMEN's EVENING PRIMROSE OIL 1300MG SOFTGEL CAPSULE","GNC LIVEWELL MALAYSIA SDN. BHD."
"1089","MAL20032548TE","TONGKAT ALI CAPSULE","SG GLOBAL BIOTECH SDN. BHD."
"1090","MAL20033715T","MEIKO�  MS120 Capsule","HERBAL SCIENCE SDN. BHD."
"1091","MAL20040930T","JSD Jamu Akuda Capsule","JSD HOLDINGS SDN BHD"
"1092","MAL20033572T","JSD Jamu K-Win Capsule","JSD HOLDINGS SDN BHD"
"1093","MAL20034849TC","GINGKO BILOBA CAPSULE","HEALTHY WAY (MALAYSIA) SDN. BHD."
"1094","MAL20032472T","Bonivita Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1095","MAL20034839T","SUNRIDER VEROS Capsule","SUNRIDER INTERNATIONAL (MALAYSIA) SDN. BHD."
"1096","MAL20033870T","Insinol Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1097","MAL20032579T","Seen Shei Phoenix Capsule","SG GLOBAL BIOTECH SDN. BHD."
"1098","MAL20033862T","MEI YUEN CAPSULE, MIAO HE BRAND","FAIR-FAIRLY ENTERPRISE"
"1099","MAL20033863T","FU YOON MEI HU CAPSULE, MIAO HE BRAND","FAIR-FAIRLY ENTERPRISE"
"1100","MAL20033864T","LAO REN FENG SHI WAN CAPSULE, MIAO HE BRAND","FAIR-FAIRLY ENTERPRISE"
"1101","MAL20032471T","RelifHeat Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1102","MAL20033866T","Day & Life Red Sky Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1103","MAL20032510TC","Vitalicia B-PROPOLIS+ Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1104","MAL20033402T","BRAHMI CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1105","MAL20033804T","JSD INDAH KELUARGA CAPSULE","JSD HOLDINGS SDN BHD"
"1106","MAL20034694TC","U-Pin Povy Capsule","U-PIN MEDIC TRADING SDN. BHD."
"1107","MAL20040001TC","Gentle Klean Capsules","Efomax Global Marketing"
"1108","MAL20033772TC","PING AN CAPSULE","WAN ONN LOONG MEDICAL HALL CO., SDN BHD"
"1109","MAL20034718TC","HUI SHENG CAPSULE","WAN ONN LOONG MEDICAL HALL CO., SDN BHD"
"1110","MAL20033868T","DisHeat Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1111","MAL20032323T","Recolivbe Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1112","MAL20034278T","PERTA-500 CAPSULES","SHANGHAI CHATLIN PHARMACEUTICAL COMPANY"
"1113","MAL20021226TE","SMA TONGKAT ALI CAPSULE","SHITEK MICRO ALGAE SDN. BHD."
"1114","MAL20032322T","PFW FEMMECARE CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1115","MAL20034114T","SG Brand Tongkat Ali 300mg Capsule","SG GLOBAL BIOTECH SDN. BHD."
"1116","MAL20033813TC","WELLRIX`S HOU TENG BAO CAPSULE","SMART WELLMIN SDN BHD"
"1117","MAL20033836TC","WELLRIX`S HONG HUA PLUS JING TONG BAO CAPSULE","SMART WELLMIN SDN BHD"
"1118","MAL20033869T","Livaid Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1119","MAL20032234T","GNC HERBAL PLUS MILK THISTLE  200MG CAPSULE","GNC LIVEWELL MALAYSIA SDN. BHD."
"1120","MAL20034279T","PERTA-250 CAPSULE","SHANGHAI CHATLIN PHARMACEUTICAL COMPANY"
"1121","MAL20033890T","GNC Earth Genixs Spirulina 500mg Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"1122","MAL20033859T","PSYLLIUM CAPSULE 500MG","ORIENT LABORATORIES SDN. BHD."
"1123","MAL20034199TC","Yang Sheng Huang Plus Capsule","U.E.S Health Farm Sdn Bhd"
"1124","MAL20034713T","BEE POLLEN CAPSULE 400MG","YI WANG HONEY GARDEN (M) SDN. BHD."
"1125","MAL20033786TC","EFOMAX EMUNE-GARD CAPSULE","Efomax Global Marketing"
"1126","MAL20034365TC","SJ ISP Capsule 500mg","J.D. ACADEMY"
"1127","MAL20032337TC","SJ Sowell Capsule 300mg","J.D. ACADEMY"
"1128","MAL20032317TC","SJ Nutri Kacip Lady Capsule 280mg","J.D. ACADEMY"
"1129","MAL20034388TC","SJ GSP Capsule 500mg","J.D. ACADEMY"
"1130","MAL20032336TC","SJ SS2 Capsule 500mg","J.D. ACADEMY"
"1131","MAL20034364TC","SJ LZP Capsule 300mg","J.D. ACADEMY"
"1132","MAL20032338TC","SJ MB Spirulina Capsule 300mg","J.D. ACADEMY"
"1133","MAL20040145TC","Ben Cao Panax Quinquefolium & Panax Notoginseng Plus Capsule","ANHONG TRADING SDN. BHD."
"1134","MAL20034136T","QINGGAN CAPSULE","KUNTUM JINGGA SDN. BHD."
"1135","MAL20034266T","GNC HERBAL PLUS TRIPLE GINSENG ROOT CAPSULE","GNC LIVEWELL MALAYSIA SDN. BHD."
"1136","MAL20034008T","ZI YIN BU SHEN CAPSULE","HERBS PHARMA SDN BHD"
"1137","MAL20033629T","Herbal Land TIN CHUAN WAN CAPSULE","HERBAL LAND MANUFACTURING SDN BHD"
"1138","MAL20033749T","Basic Women Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1139","MAL20034009T","VITATONE (VITARITE) FORTE CAPSULES","HERBS PHARMA SDN BHD"
"1140","MAL20033748T","Shine Bitter-G Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1141","MAL20033750TC","PFW Grape Seed Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"1142","MAL20034142TC","TIGER BRAND GASTROBIA `R`  CAPSULE","Leton Products (M) Sdn Bhd."
"1143","MAL20033897T","GREENPLUS CAPSULE 500 MG","ORIENT LABORATORIES SDN. BHD."
"1144","MAL20033898T","GREEN CAPSULE 450 MG","ORIENT LABORATORIES SDN. BHD."
"1145","MAL20033809T","DYNA QU RE HOU TONG CAPSULE","DYNAPHARM HERBAL (M) SDN. BHD."
"1146","MAL20041121T","VIM STOMACH CAPSULES","SHANGHAI CHATLIN PHARMACEUTICAL COMPANY"
"1147","MAL20040129T","KAPIKACHHU CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1148","MAL20040779T","HARIDRA CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1149","MAL20040302T","MANDUKAPARNI CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1150","MAL20040318T","MANJISHTHA CAPSULES","HIMALAYA WELLNESS MALAYSIA SDN. BHD."
"1151","MAL20040618T","M-Herbs Shu Zhi Tong Capsules","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"1152","MAL20040619T","M-Herbs Shu Ke Tong Capsules","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"1153","MAL20040084TC","Green Heron Z-Cho Red Yeast Rice Capsule","GREEN HERON (M) SDN. BHD."
"1154","MAL20040620T","M-Herbs Shu Feng Tong Capsule","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"1155","MAL20040715TC","HLD HU-XIN CAPSULE","HLD MEDICAL INDUSTRIES SDN BHD"
"1156","MAL20034669T","Tian Jian Soh Hup Yuen Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1157","MAL20040839T","M-Herbs Yue Jian Hong Capsule","MULTI HERBS PHARMACEUTICAL (M) SDN BHD"
"1158","MAL20034537T","BONLIFE GREEN TEA EXTRACT 300MG CAPSULE","ORIENT LABORATORIES SDN. BHD."
"1159","MAL20034155T","PHASE 2 (CAPSULE)","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"1160","MAL20034154T","AQUACAL SEAWEED (CAPSULE)","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"1161","MAL20040146T","GNC Herbal Plus Guarana 250mg Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"1162","MAL20040061TC","PROTRIM CAPSULE","SERI MH UMMI SDN BHD"
"1163","MAL20040086TC","Green Heron Psyllium Plus Capsule","GREEN HERON (M) SDN. BHD."
"1164","MAL20040248TC","TAI FONG NONG SUO QING XUE ZHI YANG CAPSULE","SMART WELLMIN SDN BHD"
"1165","MAL20040323TC","TAI FONG NONG SUO JING KE TONG CAPSULE","SMART WELLMIN SDN BHD"
"1166","MAL20040834TC","TAI FONG QING RE YI SHI BAO CAPSULE","SMART WELLMIN SDN BHD"
"1167","MAL20033792T","Kordel's Ginkgo Biloba 2500 Capsule","CAMBERT(M) SDN. BHD."
"1168","MAL20041008T","POJARI CAPSULE","HERBAL LAND MANUFACTURING SDN BHD"
"1169","MAL20041264TC","JUVITA CAPSULE","WEXLER CAREWELL LABORATORIES"
"1170","MAL20034169TCR","TIEN DI JH Seabuckthorn 500mg Capsule","DIVERSIFIED TEAM SDN. BHD."
"1171","MAL20040577T","PHYTOVIT Spirulina Platensis 450 mg Capsule","QD HERBS SDN. BHD."
"1172","MAL20034786T","BIO FE CAPSULE","ALWAYS GREEN PHARMA SDN. BHD."
"1173","MAL20040291T","SENNA SAGRADA PLUS CAPSULE 520 MG","ORIENT LABORATORIES SDN. BHD."
"1174","MAL20040588TR","21st Century NO MO BO Capsule","21ST CENTURY PRODUCTS SDN. BHD."
"1175","MAL20040696T","VITPRO RED YEAST RICE 500MG CAPSULE","ORIENT LABORATORIES SDN. BHD."
"1176","MAL20041281T","S 90 CAPSULE 325MG","ORIENT LABORATORIES SDN. BHD."
"1177","MAL20051426T","DIABERLINK CAPSULE","SHITEK MICRO ALGAE SDN. BHD."
"1178","MAL20040584T","LIVERIA CAPSULE","PRIME PHARMACEUTICAL SDN. BHD."
"1179","MAL04050531T","GNC Herbal Plus Saw Palmetto 160 mg Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"1180","MAL04070448T","Woman-K Capsule","DYNAPHARM HERBAL (M) SDN. BHD."
"1181","MAL04050534T","Citrex Ginger Plus Capsule","DYNAPHARM HERBAL (M) SDN. BHD."
"1182","MAL04050540T","GNC Herbal Plus Garcinia Cambogia 500 mg Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
