input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,120 mg comp.x 20,11966.0,2025-11-20,2026-01-07T22:00:27,Producto Reconocido,,Cobertura Monto Fijo,3931.9,8034.1,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8034.1, ""AF"": 3931.9}}"
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,120 mg comp.x 50,32552.0,2025-11-20,2026-01-07T22:00:27,Producto Reconocido,9387.32,Cobertura Monto Fijo,12268.38,20283.62,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9387.32}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20283.62, ""AF"": 12268.38}}"
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,60 mg comp.x 50,12959.0,2025-11-20,2026-01-07T22:00:28,Producto Reconocido,3665.34,Cobertura Monto Fijo,4791.49,8167.51,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3665.34}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8167.51, ""AF"": 4791.49}}"
Roemmers,ACALIX,Roemmers,ACALIX,diltiazem,Antianginoso,90 mg comp.x 50,14674.0,2025-11-20,2026-01-07T22:00:28,Producto Reconocido,5271.07,Cobertura Monto Fijo,4822.56,9851.44,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5271.07}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9851.44, ""AF"": 4822.56}}"
Roemmers,ACALIX AP,Roemmers,ACALIX AP,diltiazem,Antihipertensivo,120 mg cáps.x 30,30986.0,2025-11-20,2026-01-07T22:00:43,Producto Reconocido,8759.33,Cobertura Monto Fijo,11341.02,19644.98,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8759.33}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 19644.98, ""AF"": 11341.02}}"
Roemmers,ACALIX CRONOS,Roemmers,ACALIX CRONOS,diltiazem,Antianginoso,180 mg cáps.x 30,32394.0,2025-11-20,2026-01-07T22:00:57,Producto Reconocido,9989.71,Cobertura Monto Fijo,12279.33,20114.67,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9989.71}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20114.67, ""AF"": 12279.33}}"
Roemmers,ACALIX CRONOS,Roemmers,ACALIX CRONOS,diltiazem,Antianginoso,240 mg cáps.x 30,46862.0,2025-11-20,2026-01-07T22:00:57,Producto Reconocido,14592.9,Cobertura Monto Fijo,17330.62,29531.38,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 14592.9}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 29531.38, ""AF"": 17330.62}}"
Roemmers,ACALIX CRONOS,Roemmers,ACALIX CRONOS,diltiazem,Antianginoso,300 mg cáps.x 30,52535.0,2025-11-20,2026-01-07T22:00:58,Producto Reconocido,16364.4,Cobertura Monto Fijo,18744.97,33790.03,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 16364.4}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 33790.03, ""AF"": 18744.97}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,1 g IM f.a.x 1,22667.57,2025-12-12,2026-01-07T22:01:13,Producto Reconocido,9067.03,Cobertura Monto Fijo,15467.43,7200.14,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 9067.03}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7200.14, ""AF"": 15467.43}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,1 g IM f.a.x 3,99571.18,2025-12-12,2026-01-07T22:01:13,Producto Reconocido,,Cobertura Monto Fijo,67014.83,32556.35,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 32556.35, ""AF"": 67014.83}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,1 g IV f.a.x 1,16042.43,2025-12-12,2026-01-07T22:01:13,,6416.97,Cobertura Monto Fijo,8842.29,7200.14,,"{""PAMI"": {""AF"": 6416.97}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7200.14, ""AF"": 8842.29}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,2 g IV f.a.x 1,31565.55,2025-12-12,2026-01-07T22:01:14,,12626.22,Cobertura Monto Fijo,21240.14,10325.41,,"{""PAMI"": {""AF"": 12626.22}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 10325.41, ""AF"": 21240.14}}"
Siegfried,ACANTEX,Siegfried,ACANTEX,ceftriaxona,Antibiótico,500 mg IM f.a.x 1,11739.08,2025-12-12,2026-01-07T22:01:14,Producto Reconocido,3662.23,Cobertura Monto Fijo,8007.79,3731.29,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3662.23}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3731.29, ""AF"": 8007.79}}"
Olbia Pharma,ACCELON,Olbia Pharma,ACCELON,omega 3,Suplemento dietario,cáps.bl. x 30 (VL),14913.25,2025-02-05,2026-01-07T22:01:28,,,,,,,{}
Olbia Pharma,ACCELON,Olbia Pharma,ACCELON,omega 3,Suplemento dietario,cáps.bl. x 60 (VL),26317.5,2025-02-05,2026-01-07T22:01:28,,,,,,,{}
Olbia Pharma,ACCELON,Olbia Pharma,ACCELON,omega 3,Suplemento dietario,cáps.bl. x 90 (VL),40353.5,2025-02-05,2026-01-07T22:01:28,,,,,,,{}
Coloplast,ACCESORIOS PARA FISTULAS,Coloplast,ACCESORIOS PARA FISTULAS,accesorio,Accesorios,caja x 10 cód.14041 (VL),374537.98,2025-11-01,2026-01-07T22:01:43,,,,,,,{}
Roche Diabetes,ACCU-CHEK ACTIVE GLUCOSA,Roche Diabetes,ACCU-CHEK ACTIVE GLUCOSA,tiras reactivas,Control glucosa,tiras reactivas x 25,73521.0,2025-02-28,2026-01-07T22:01:57,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK ACTIVE GLUCOSA,Roche Diabetes,ACCU-CHEK ACTIVE GLUCOSA,tiras reactivas,Control glucosa,tiras reactivas x 50,132252.0,2025-02-28,2026-01-07T22:01:57,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK ACTIVE KIT,Roche Diabetes,ACCU-CHEK ACTIVE KIT,medidor de glucosa,Control glucosa,medidor x 1 (VL),113233.0,2025-02-28,2026-01-07T22:02:17,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK FASTCLIX,Roche Diabetes,ACCU-CHEK FASTCLIX,accesorio,Accesorios,lancetas x 102 (VL),46271.0,2025-02-28,2026-01-07T22:02:34,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK FASTCLIX,Roche Diabetes,ACCU-CHEK FASTCLIX,accesorio,Accesorios,lancetas x 24 (VL),12996.0,2025-02-28,2026-01-07T22:02:35,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK FASTCLIX KIT,Roche Diabetes,ACCU-CHEK FASTCLIX KIT,medidor de glucosa,Control glucosa,kit x 1 (VL),43436.0,2024-12-04,2026-01-07T22:17:26,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK FASTCLIX KIT NP,Roche Diabetes,ACCU-CHEK FASTCLIX KIT NP,medidor de glucosa,Control glucosa,kit x 1 (VL),46456.0,2025-02-28,2026-01-07T22:17:40,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK GUIDE,Roche Diabetes,ACCU-CHEK GUIDE,tiras reactivas,Control glucosa,tiras reactivas x 25,73521.0,2025-02-28,2026-01-07T22:17:55,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK GUIDE,Roche Diabetes,ACCU-CHEK GUIDE,tiras reactivas,Control glucosa,tiras reactivas x 50,132252.0,2025-02-28,2026-01-07T22:17:55,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK GUIDE CONTROL,Roche Diabetes,ACCU-CHEK GUIDE CONTROL,glucosa,Control glucosa,solución control x 1 (VL),22230.0,2025-02-28,2026-01-07T22:18:10,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK GUIDE KIT,Roche Diabetes,ACCU-CHEK GUIDE KIT,medidor de glucosa,Control glucosa,medidor glucosa x 1 (VL),63949.0,2025-02-28,2026-01-07T22:18:25,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK PERFORMA 25,Roche Diabetes,ACCU-CHEK PERFORMA 25,tiras reactivas,Control glucosa,tiras reactivas x 25,73521.0,2025-02-28,2026-01-08T11:25:11,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK PERFORMA 50,Roche Diabetes,ACCU-CHEK PERFORMA 50,tiras reactivas,Control glucosa,tiras reactivas x 50,132252.0,2025-02-28,2026-01-08T11:25:24,,0.0,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK PERFORMA CONTROL,Roche Diabetes,ACCU-CHEK PERFORMA CONTROL,glucosa,Control glucosa,solución control x 1 (VL),22230.0,2025-02-28,2026-01-08T11:25:37,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,accesorio,Accesorios,lancetas x 200 (VL),49280.0,2025-02-28,2026-01-08T11:25:51,,0.0,,,,,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,accesorio,Accesorios,lancetas x 25 (VL),8448.0,2025-02-28,2026-01-08T11:25:51,,0.0,,,,,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK SOFTCLIX PUNZADOR,Roche Diabetes,ACCU-CHEK SOFTCLIX PUNZADOR,accesorio,Dispositivos especiales,unid.x 1 (VL),26919.0,2025-02-28,2026-01-08T11:26:04,,,,,,,{}
Sanitas,ACEITE DE ALMENDRAS EWE,Sanitas,ACEITE DE ALMENDRAS EWE,aceite de almendras,Dermatocosméticos,fco.x 30 ml (VL),5130.0,2025-12-15,2026-01-08T11:26:18,,,,,,,{}
Sanitas,ACEITE DE ALMENDRAS EWE,Sanitas,ACEITE DE ALMENDRAS EWE,aceite de almendras,Dermatocosméticos,fco.x 50 ml (VL),6960.0,2025-12-15,2026-01-08T11:26:18,,,,,,,{}
Sanitas,ACEITE DE ALMENDRAS EWE CON GOTERO,Sanitas,ACEITE DE ALMENDRAS EWE CON GOTERO,aceite de almendras,Dermatocosméticos,fco. gotero x 30 ml (VL),15530.0,2025-12-15,2026-01-08T11:26:31,,,,,,,{}
Sanitas,ACEITE DE ARGAN EWE,Sanitas,ACEITE DE ARGAN EWE,aceite de argán+vit.e,Dermatocosméticos,env.x 50 ml (VL),18410.0,2025-12-15,2026-01-08T11:26:44,,,,,,,{}
Sidus,ACEITE DE CHIA CORMILLOT,Sidus,ACEITE DE CHIA CORMILLOT,aceite de chía,Suplemento dietario,cáps.bl.x 30 (VL),1183.86,2021-06-09,2026-01-08T11:26:57,,,,,,,{}
San Ceferino,ACEITE DE COCO NEUTRO,San Ceferino,ACEITE DE COCO NEUTRO,aceite de coco,Dermatológico,fco.x 360 ml (VL),15146.7,2025-11-18,2026-01-08T11:27:11,,,,,,,{}
San Ceferino,ACEITE DE COCO NEUTRO,San Ceferino,ACEITE DE COCO NEUTRO,aceite de coco,Dermatológico,fco.x 660 ml (VL),28121.2,2025-11-18,2026-01-08T11:27:11,,,,,,,{}
Sanitas,ACEITE DE JOJOBA EWE,Sanitas,ACEITE DE JOJOBA EWE,aceite de jojoba,Dermatocosméticos,fco.x 30 ml (VL),17400.0,2025-12-15,2026-01-08T11:27:24,,,,,,,{}
Innovapharma,ACEITE DE KRILL,Innovapharma,ACEITE DE KRILL,aceite de krill,Suplemento dietario,cáps.x 60 (VL),63700.0,2025-12-01,2026-01-08T11:27:37,,,,,,Importado,{}
Sanitas,ACEITE DE LAVANDA EWE,Sanitas,ACEITE DE LAVANDA EWE,producto cosmético,Dermatocosméticos,fco.x 8 ml (VL),17860.0,2025-12-15,2026-01-08T11:27:51,,,,,,,{}
AMN,ACEITE DE LORENZO,AMN,ACEITE DE LORENZO,aceite glicerol trioleato,Alimentos propós.médico específ.,env.x 500 ml,3535301.0,2025-12-01,2026-01-08T11:28:04,,,,,,Importado,{}
Provefarma,ACEITE DE OREGANO,Provefarma,ACEITE DE OREGANO,aceite de orégano+asoc,Suplemento dietario,env.x 30 ml (VL),19500.0,2025-10-14,2026-01-08T11:28:17,,,,,,,{}
Provefarma,ACEITE DE PESCADO 1000,Provefarma,ACEITE DE PESCADO 1000,aceite de pescado+asoc.,Suplemento dietario,cáps.blandas x 30 (VL),12650.0,2026-01-02,2026-01-08T11:28:31,,,,,,,{}
Provefarma,ACEITE DE PESCADO 1000,Provefarma,ACEITE DE PESCADO 1000,aceite de pescado+asoc.,Suplemento dietario,cáps.blandas x 60 (VL),23650.0,2026-01-02,2026-01-08T11:28:31,,,,,,,{}
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,aceite de pescado,Suplemento dietario,cáps.x 20 (VL),11980.0,2025-12-23,2026-01-08T11:28:44,,,,,,,{}
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,aceite de pescado,Suplemento dietario,cáps.x 30 (VL),15870.0,2025-12-23,2026-01-08T11:28:44,,,,,,,{}
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,aceite de pescado,Suplemento dietario,cáps.x 60 (VL),30020.0,2025-12-23,2026-01-08T11:28:44,,,,,,Importado,{}
Provefarma,ACEITE DE PESCADO OMEGANAT,Provefarma,ACEITE DE PESCADO OMEGANAT,aceite de pescado,Suplemento dietario,cáps. blandas x 60 (VL),39000.0,2025-12-01,2026-01-08T11:28:58,,,,,,,{}
Sanitas,ACEITE DE RICINO EWE,Sanitas,ACEITE DE RICINO EWE,"ricinoleico,ác.triglicérido",Laxante,fco.x 30 ml (VL),4920.0,2025-12-15,2026-01-08T11:29:11,,,,,,,{}
Sanitas,ACEITE DE RICINO EWE,Sanitas,ACEITE DE RICINO EWE,"ricinoleico,ác.triglicérido",Laxante,fco.x 50 ml (VL),6840.0,2025-12-15,2026-01-08T11:29:11,,,,,,,{}
Sanitas,ACEITE DE TEA TREE OIL EWE,Sanitas,ACEITE DE TEA TREE OIL EWE,aceite de tea tree,Dermatocosméticos,fco.x 20 ml (VL),21890.0,2025-12-15,2026-01-08T11:29:24,,,,,,,{}
Laboratorio Dicofar,ACEITE ESMERALDA MOONE,Laboratorio Dicofar,ACEITE ESMERALDA MOONE,"alcanfor+metilo,salicilato+asoc.",Antiinflam.Antirreumático,frasco x 70 ml (VL),11713.0,2025-09-09,2026-01-08T11:37:34,,,,,,,{}
Siegfried,ACEMUK BIOTIC,Siegfried,ACEMUK BIOTIC,amoxicilina+acetilcisteína,Antibiótico Mucolítico,500/200 mg sob.x 21,4811.77,2025-12-12,2026-01-08T11:37:34,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,200 mg tab.eferv.x 10 (VL),12578.16,2025-12-12,2026-01-08T11:37:35,Producto Reconocido,,Cobertura Monto Fijo,8191.33,4386.83,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4386.83, ""AF"": 8191.33}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,200mg tab.eferv.x10 (VL) (VL),12578.16,2025-12-12,2026-01-08T11:37:35,,,,,,,{}
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 10,14737.74,2025-12-12,2026-01-08T11:37:35,Producto Reconocido,8842.64,Cobertura Monto Fijo,9957.26,4780.48,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5895.1, ""AF"": 8842.64}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 9957.26}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 12,22243.18,2025-12-12,2026-01-08T11:37:35,Producto Reconocido,,Cobertura Monto Fijo,16316.95,5926.23,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5926.23, ""AF"": 16316.95}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 20,23952.1,2025-12-12,2026-01-08T11:37:36,Producto Reconocido,14371.26,Cobertura Monto Fijo,16122.95,7829.15,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 9580.84, ""AF"": 14371.26}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7829.15, ""AF"": 16122.95}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 5,11344.21,2025-12-12,2026-01-08T11:37:36,Producto Reconocido,6806.53,Cobertura Monto Fijo,7541.38,3802.83,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4537.68, ""AF"": 6806.53}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3802.83, ""AF"": 7541.38}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 60,63467.39,2025-12-12,2026-01-08T11:37:37,,38080.43,Cobertura Monto Fijo,42191.69,21275.7,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 25386.96, ""AF"": 38080.43}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 21275.7, ""AF"": 42191.69}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 90,28839.61,2025-12-12,2026-01-08T11:37:37,,17303.77,Cobertura Monto Fijo,19233.67,9605.94,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 11535.84, ""AF"": 17303.77}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9605.94, ""AF"": 19233.67}}"
Siegfried,ACEMUK BIOTIC DUO,Siegfried,ACEMUK BIOTIC DUO,amoxicilina+acetilcisteína,Antibiótico Mucolítico,comp.rec.x 14,16816.4,2025-12-12,2026-01-08T11:37:44,Producto Reconocido,8264.39,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8264.39}}"
Siegfried,ACEMUK DIA Y NOCHE,Siegfried,ACEMUK DIA Y NOCHE,acetilcisteína+paracet.+asoc.,Antigripal,comp.eferv.x 16,14091.28,2025-12-12,2026-01-08T11:37:45,Producto Reconocido,7045.64,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7045.64}}"
Siegfried,ACEMUK GRIP,Siegfried,ACEMUK GRIP,acetilcisteína+paracet.+asoc.,Antigripal,comp.eferv.x 10,8818.97,2025-12-12,2026-01-08T11:37:46,,,,,,,{}
Siegfried,ACEMUK JARABE,Siegfried,ACEMUK JARABE,acetilcisteína,Mucolítico,jbe.x 100 ml,12446.7,2025-12-12,2026-01-08T11:37:54,Producto Reconocido,,Cobertura Monto Fijo,8395.46,4051.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4051.24, ""AF"": 8395.46}}"
Siegfried,ACEMUK L,Siegfried,ACEMUK L,acetilcisteína+tirotricina+asoc.,Antibiótico Mucolítico,comp.x 20,11572.98,2025-12-12,2026-01-08T11:37:54,Producto Reconocido,5575.86,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5575.86}}"
Rospaw,ACENOCOUMAROL ROSPAW,Rospaw,ACENOCOUMAROL ROSPAW,acenocumarol,Anticoagulante,4 mg comp.x 20,25714.11,2025-12-29,2026-01-08T11:37:56,Producto Reconocido,2282.14,Cobertura Monto Fijo,7245.8,18468.31,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2282.14}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 18468.31, ""AF"": 7245.8}}"
Siegfried,ACERPES,Siegfried,ACERPES,aciclovir,Antiviral,400 mg comp.x 20,17278.02,2025-12-12,2026-01-08T11:38:04,Producto Reconocido,6334.06,Cobertura Monto Fijo,11554.97,5723.05,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6334.06}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5723.05, ""AF"": 11554.97}}"
Siegfried,ACERPES,Siegfried,ACERPES,aciclovir,Antiviral,5% cr.x 5 g (VL),7640.3,2025-12-12,2026-01-08T11:38:04,Producto Reconocido,,Cobertura Monto Fijo,5141.41,2498.89,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2498.89, ""AF"": 5141.41}}"
Siegfried,ACERPES,Siegfried,ACERPES,aciclovir,Antiviral,800 mg comp.x 20,31701.33,2025-12-12,2026-01-08T11:38:04,Producto Reconocido,11621.47,Cobertura Monto Fijo,21788.17,9913.16,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 11621.47}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9913.16, ""AF"": 21788.17}}"
Teva Argentina,ACETILCISTEINA TEVA,Teva Argentina,ACETILCISTEINA TEVA,acetilcisteína,Mucolítico,600 mg comp.eferv.x 10,12347.54,2024-07-11,2026-01-08T11:38:06,,7408.52,Cobertura Monto Fijo,7567.06,4780.48,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4939.02, ""AF"": 7408.52}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 7567.06}}"
Novoplos,ACETA,Novoplos,ACETA,acetazolamida,Antiglaucomatoso,250 mg comp.x 20,17620.0,2025-12-15,2026-01-08T11:38:06,Producto Reconocido,2645.95,Cobertura Monto Fijo,9668.0,7952.0,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2645.95}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7952.0, ""AF"": 9668.0}}"
Siegfried,ACI-TIP,Siegfried,ACI-TIP,"aluminio,hidr.+magn.hidr.+simet.",Antiácido,comp.mast.x 10,1236.08,2025-12-12,2026-01-08T11:38:14,Producto Reconocido,741.65,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 494.43, ""AF"": 741.65}}"
Siegfried,ACI-TIP,Siegfried,ACI-TIP,"aluminio,hidr.+magn.hidr.+simet.",Antiácido,comp.mast.x 50,5562.38,2025-12-12,2026-01-08T11:38:14,Producto Reconocido,3337.43,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 2224.95, ""AF"": 3337.43}}"
Siegfried,ACI-TIP,Siegfried,ACI-TIP,"aluminio,hidr.+magn.hidr.+simet.",Antiácido,susp.x 200 ml,14467.92,2025-12-12,2026-01-08T11:38:15,Producto Reconocido,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
IBC,ACICLOVIR PHARMAVIAL 500,IBC,ACICLOVIR PHARMAVIAL 500,aciclovir,Antiviral,500 mg f.a.x 100 E.H. (VL),4724747.76,2025-10-06,2026-01-08T11:38:15,,,,,,,{}
IBC,ACICLOVIR PHARMAVIAL 500,IBC,ACICLOVIR PHARMAVIAL 500,aciclovir,Antiviral,500 mg f.a.x 50 E.H. (VL),2357569.1,2025-04-28,2026-01-08T11:38:15,,,,,,,{}
Gemepe,ACICLOVIR GEMEPE,Gemepe,ACICLOVIR GEMEPE,aciclovir,Antiviral,500 mg f.a.x 50 x 20 ml,2728936.55,2025-10-06,2026-01-08T11:38:16,,,,,,,{}
Drawer,ACIDO AMINOCAPROICO DRAWER,Drawer,ACIDO AMINOCAPROICO DRAWER,"aminocaproico,ác.",Antifibrinolitico.Antihemorrag.,a.x 100 x 10 ml,3030838.72,2025-08-04,2026-01-08T11:38:24,,,,,,,{}
A.M. Farma Activ,ACIDO FOLICO,A.M. Farma Activ,ACIDO FOLICO,"fólico,ác.",Suplemento dietario,1 mg comp.x 30 (VL),14000.0,2026-01-02,2026-01-08T11:38:25,,,Cobertura Monto Fijo,11867.39,2132.61,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2132.61, ""AF"": 11867.39}}"
Richmond,ACIDO FOLICO RICHMOND,Richmond,ACIDO FOLICO RICHMOND,"fólico,ác.",Antianémico,1 mg comp.x 60,21940.43,2025-11-21,2026-01-08T11:38:26,,,Cobertura Monto Fijo,14777.88,7162.55,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7162.55, ""AF"": 14777.88}}"
Richmond,ACIDO FOLICO RICHMOND,Richmond,ACIDO FOLICO RICHMOND,"fólico,ác.",Antianémico,5 mg comp.x 60,27058.62,2025-11-21,2026-01-08T11:38:26,,,Cobertura Monto Fijo,17803.97,9254.65,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9254.65, ""AF"": 17803.97}}"
