PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
175993,ARGENTINA,Roemmers,URIFLUX,tamsulosin,,,,,,0.4 mg caps.x 30
195460,ARGENTINA,Laboratorios BernabA3,ANIMEX-ON,fluoxetine,,,,,,20 mg tablets x 30
295851,ARGENTINA,Bioprofarma BagA3,INARO,anagrelide,,,,,,0.5 mg caps.x 100
295852,ARGENTINA,Bioprofarma BagA3,INARO,anagrelide,,,,,,1 mg caps.x 100
330504,ARGENTINA,DomAnguez,5-ASA 1000,mesalazine,,,,,,1 g sachet x 30
330505,ARGENTINA,DomAnguez,5-ASA 2000,mesalazine,,,,,,2 g sachet x 30
330511,ARGENTINA,DomAnguez,5-ASA 400,mesalazine,,,,,,400 mg sup.x 10
330514,ARGENTINA,DomAnguez,5-ASA 400,mesalazine,,,,,,400 mg sup.x 30
330518,ARGENTINA,DomAnguez,5-ASA 400,mesalazine,,,,,,400 mg tablets x 30
330519,ARGENTINA,DomAnguez,5-ASA 500,mesalazine,,,,,,500 mg tablets x 30
330521,ARGENTINA,DomAnguez,5-ASA 800,mesalazine,,,,,,800 mg tablets x 30
330522,ARGENTINA,DomAnguez,5-ASA 400,mesalazine,,,,,,400 mg tablets x 60
330523,ARGENTINA,DomAnguez,5-ASA 500,mesalazine,,,,,,500 mg tablets x 60
330525,ARGENTINA,DomAnguez,5-ASA 800,mesalazine,,,,,,800 mg tablets x 60
331080,ARGENTINA,Laboratorios BernabA3,ROCIAMIN,rifaximin,,,,,,200 mg comp.rec.x 20
331081,ARGENTINA,Laboratorios BernabA3,ROCIAMIN,rifaximin,,,,,,400 mg comp.rec.x 30
331082,ARGENTINA,Laboratorios BernabA3,ROCIAMIN,rifaximin,,,,,,200 mg comp.rec.x 40
398120,ARGENTINA,Baliarda,LEVECOM SOLUCIAN,levetiracetam,,,,,,oral sol x 300 ml
409831,ARGENTINA,BagA3,SAIKEL 200,rufinamide,,,,,,200 mg comp.rec.x 30
468722,ARGENTINA,BagA3,SEROQUEL XR 400,quetiapine,,,,,,400 mg tablets x 30
468727,ARGENTINA,BagA3,SEROQUEL 200,quetiapine,,,,,,200 mg tablets x 30
531267,ARGENTINA,DomAnguez,QUINIDINA,quinidine sulfate,,,,,,grag.x 20
553776,ARGENTINA,Gador,Apr-28,levonorgestrel+ethinyl estradiol,,,,,,comp.x 28
568447,ARGENTINA,BagA3,PEN DI BEN 1200000,benzathine penicillin g,,,,,,1200000 IU inj.f.a.x 1
568448,ARGENTINA,BagA3,PEN DI BEN 2400000,benzathine penicillin g,,,,,,2400000 IU inj.f.a.x 1
575015,ARGENTINA,Synthon BagA3,POLIMUNOL,glatiramer acetate,,,,,,40 mg inj.x 12
585241,ARGENTINA,BagA3,DIUREX 12.5,hydrochlorothiazide,,,,,,12.5 mg tablets x 30
605701,ARGENTINA,BagA3,NEURYL FLASH 0.5,clonazepam,,,,,,Flash 0.5 mg tablets x 50
605703,ARGENTINA,BagA3,NEURYL 0.5,clonazepam,,,,,,0.5 mg tablets x 30
605705,ARGENTINA,BagA3,NEURYL 0.25,clonazepam,,,,,,0.25 mg tablets x 50
605706,ARGENTINA,BagA3,NEURYL 0.5,clonazepam,,,,,,0.5 mg tablets x 50
605709,ARGENTINA,BagA3,NEURYL 0.5,clonazepam,,,,,,0.5 mg tablets x 60
605715,ARGENTINA,Laboratorios BernabA3,PROCETOKEN XR,"fenofibric,ac.",,,,,,135 mg caps.x 30
605716,ARGENTINA,Laboratorios BernabA3,PROCETOKEN XR,"fenofibric,ac.",,,,,,45 mg caps.x 30
630141,ARGENTINA,Baliarda,URIFEX,solifenacin+tamsulosin,,,,,,6mg/0.4mg comp.lib.c.x30
643682,ARGENTINA,BagA3,SEPTILISIN DUO 1000,cephalexin,,,,,,1000 mg tablets x 14
684574,ARGENTINA,BagA3,CARVEDIL 12.5,carvedilol,,,,,,12.5 mg tablets x 28
684575,ARGENTINA,BagA3,CARVEDIL 12.5,carvedilol,,,,,,12.5 mg tablets x 56
684578,ARGENTINA,BagA3,CARVEDIL 3.125,carvedilol,,,,,,3.125 mg comp.x 28
684580,ARGENTINA,BagA3,CARVEDIL 6.25,carvedilol,,,,,,6.25 mg tablets x 28
684621,ARGENTINA,BagA3,NOVO KLOSIDOL E-3,diclofenac sodium + codeine,,,,,,comp.rec.x 36
743575,ARGENTINA,BagA3,DIUREX A 12.5,hydrochlorothiazide+amiloride,,,,,,12.5/1.25 mg tablets x 30
743579,ARGENTINA,BagA3,RELAXEDAN 4,pridinol mesylate,,,,,,4 mg comp.ran.x 15
964268,ARGENTINA,DomAnguez,PRUCACINET,prucalopride,,,,,,2 mg comp.rec.x 30
997799,ARGENTINA,Temis-LostalA3,XENETIX 300,iobitridol,,,,,,inj.sol.f.a.x 100 ml
997800,ARGENTINA,Temis-LostalA3,XENETIX 300,iobitridol,,,,,,inj.sol.f.a.x 50 ml
997801,ARGENTINA,Temis-LostalA3,XENETIX 300,iobitridol,,,,,,inj.sol.f.a.x 500 ml
1158203,ARGENTINA,Temis-LostalA3,VAPRESAN,enalapril,,,,,,10 mg tablets x 30
1158204,ARGENTINA,Temis-LostalA3,VAPRESAN,enalapril,,,,,,10 mg tablets x 60
1158205,ARGENTINA,Temis-LostalA3,VAPRESAN,enalapril,,,,,,20 mg tablets x 30
1158206,ARGENTINA,Temis-LostalA3,VAPRESAN,enalapril,,,,,,20 mg tablets x 60
1158207,ARGENTINA,Temis-LostalA3,VAPRESAN,enalapril,,,,,,5 mg tablets x 30
1158208,ARGENTINA,Temis-LostalA3,VAPRESAN,enalapril,,,,,,5 mg comp.x 60
1296349,ARGENTINA,BagA3,PRESIMAX 100,losartan,,,,,,100 mg comp.rec.x 30
1317804,ARGENTINA,Temis-LostalA3,NODIS FENO 10/200,rosuvastatin+fenofibrate,,,,,,comp.rec.x 30+caps.x 30
1317805,ARGENTINA,Temis-LostalA3,NODIS FENO 5/200,rosuvastatin+fenofibrate,,,,,,comp.rec.x 30+caps.x 30
1358572,ARGENTINA,BagA3,RACETAM 1000,levetiracetam,,,,,,1000 mg comp.rec.x 30
1358573,ARGENTINA,BagA3,RACETAM 500,levetiracetam,,,,,,500 mg comp.rec.x 30
1358574,ARGENTINA,BagA3,RACETAM 500,levetiracetam,,,,,,500 mg comp.rec.x 60
1358575,ARGENTINA,BagA3,RACETAM 1000,levetiracetam,,,,,,1000 mg comp.rec.x 60
1394885,ARGENTINA,BagA3,LUKAST COMPUESTO 10/5,montelukast+levocetirizine,,,,,,10/5 mg tablets x 30
1407756,ARGENTINA,Pierre Fabre MAdicament,PERCUTAFEINE,Cosmetic Product,,,,,,env.x 200 ml (VL)
1418273,ARGENTINA,BagA3,TOLVAR,tofacitinib,,,,,,5 mg comp.rec.x 60
1467958,ARGENTINA,BagA3,PRESIMAX D 100,losartan+hydrochlorothiazide,,,,,,100/25mg rec. tab.x 30
1483950,ARGENTINA,DomAnguez,5-ASA 4000,mesalazine,,,,,,4 g sachet x 30
1533659,ARGENTINA,BagA3,CARVEDIL 3.125,carvedilol,,,,,,3.125 mg comp.x 30
1533660,ARGENTINA,BagA3,CARVEDIL 3.125,carvedilol,,,,,,3.125 mg comp.x 60
1533661,ARGENTINA,BagA3,CARVEDIL 6.25,carvedilol,,,,,,6.25 mg tablets x 30
1533662,ARGENTINA,BagA3,CARVEDIL 6.25,carvedilol,,,,,,6.25 mg tablets x 60
1533664,ARGENTINA,BagA3,CARVEDIL 12.5,carvedilol,,,,,,12.5 mg tablets x 30
1533665,ARGENTINA,BagA3,CARVEDIL 12.5,carvedilol,,,,,,12.5 mg tablets x 60
1533694,ARGENTINA,BagA3,ROSUVAST 5,rosuvastatin,,,,,,5 mg tablets x 30
1533695,ARGENTINA,BagA3,ROSUVAST 5,rosuvastatin,,,,,,5 mg comp.x 60
1533696,ARGENTINA,BagA3,ROSUVAST 10,rosuvastatin,,,,,,10 mg tablets x 30
1533697,ARGENTINA,BagA3,ROSUVAST 10,rosuvastatin,,,,,,10 mg tablets x 60
1533698,ARGENTINA,BagA3,ROSUVAST 20,rosuvastatin,,,,,,20 mg tablets x 30
1533699,ARGENTINA,BagA3,ROSUVAST 20,rosuvastatin,,,,,,20 mg tablets x 60
1533700,ARGENTINA,BagA3,ROSUVAST 40,rosuvastatin,,,,,,40 mg tablets x 30
1533707,ARGENTINA,Tuteur,TRILEXA,elexacaftor+tezacaftor+ivacaftor,,,,,,comp.rec.x 90
1546769,ARGENTINA,Casasco,BRONCHO-VAXOM NIAOS,bacterial lysate,,,,,,caps.x 10
1546770,ARGENTINA,Casasco,BRONCHO-VAXOM NIAOS,bacterial lysate,,,,,,envelopes x 10
1546771,ARGENTINA,Casasco,BRONCHO-VAXOM NIAOS,bacterial lysate,,,,,,envelopes x 30
1546774,ARGENTINA,Casasco,BRONCHO-VAXOM NIAOS,bacterial lysate,,,,,,caps.x 30
1553887,ARGENTINA,BagA3,PULMOXI,selexipag,,,,,,200 mcg comp.x 60
1553888,ARGENTINA,BagA3,PULMOXI,selexipag,,,,,,800 mcg comp.x 60
1553889,ARGENTINA,BagA3,PIVALPEN,pimavanserin,,,,,,34 mg comp.rec.x 30
1554343,ARGENTINA,Temis-LostalA3,TOTAL MAGNESIANO SPORT,magnesium+assoc.,,,,,,comp.rec.x 30
1554349,ARGENTINA,Temis-LostalA3,TOTAL MAGNESIANO SPORT,magnesium+assoc.,,,,,,over x 30
1554527,ARGENTINA,GAminis FarmacAutica,RODICOX 60,etoricoxib,,,,,,60 mg comp.rec.x 14
1554610,ARGENTINA,AndrA3maco,VERRUTOPIC,"salicylic,ac.+lactic,ac.",,,,,,fco.x 15 ml+access.
1556616,ARGENTINA,Temis-LostalA3,TOTAL MAGNESIANO ENERGIZANTE,magnesium+assoc.,,,,,,comp.rec.x 30
1556617,ARGENTINA,Temis-LostalA3,TOTAL MAGNESIANO ENERGIZANTE,magnesium+assoc.,,,,,,comp.eferv.x 24
1556720,ARGENTINA,AndrA3maco,VERRUTOPIC PLUS,"salicylic,ac.+lactic,ac.",,,,,,fco.x 15 ml+access.
1557170,ARGENTINA,Temis-LostalA3,OMMUNAL NIAOS,bacterial lysate,,,,,,caps.x 10
1561347,ARGENTINA,BagA3,PERMICAPS 160,Serenoa repens,,,,,,160 mg caps. x 30
1566894,ARGENTINA,BagA3,SAIKEL SUSP,rufinamide,,,,,,4% oral suspension x 460 ml
1573121,ARGENTINA,Laboratorios BernabA3,QURA MUK,acetylcysteine,,,,,,600 mg comp.dispers.x 10
1573662,ARGENTINA,Bioprofarma BagA3,SINRESOR,zoledronic acid,,,,,,4 mg liof. f.a.x 1+solv.
1675438,ARGENTINA,Laboratorios BernabA3,VORST 36,tadalafil,,,,,,20 mg comp.rec.x 1
1725174,ARGENTINA,DomAnguez,FOSFO-DOM,disodium phosphate + monosodium phosphate.,,,,,,env.x 45 ml
1844150,ARGENTINA,Bioprofarma BagA3,RAGNEROL,caspofungin,,,,,,50 mg f.a. x 1
1844151,ARGENTINA,Bioprofarma BagA3,RAGNEROL,caspofungin,,,,,,70 mg f.a. x 1
1912881,ARGENTINA,Bayer Consumer,BEPANTHOL UNGAENTO,dexpanthenol,,,,,,knob x 30 g
1912882,ARGENTINA,Bayer Consumer,BEPANTHOL UNGAENTO,dexpanthenol,,,,,,knob x 100 g
1957415,ARGENTINA,BagA3,RACETAM SOL,levetiracetam,,,,,,oral sol x 300 ml
1963406,ARGENTINA,GAminis FarmacAutica,RODICOX 90,etoricoxib,,,,,,90 mg tablets x 10
1996982,ARGENTINA,DomAnguez,5-ASA 1000,mesalazine,,,,,,1 g sup.x 30
2062988,ARGENTINA,Austral,DICLOLAM GEL TAPICO AL 1%,diclofenac sodium,,,,,,knob x 50 g
2115491,ARGENTINA,Temis-LostalA3,PIXATEMIS 5,apixaban,,,,,,5 mg comp.x 60
2129660,ARGENTINA,BagA3,CARDIOPIL 2.5,bisoprolol,,,,,,2.5 mg rec. tablets x 30
2159180,ARGENTINA,Bioprofarma BagA3,PAKNIRA,apalutamide,,,,,,60 mg comp.rec.x 120
2190181,ARGENTINA,NewPGA,VICK VITAPYRENA FORTE,paracetamol+phenylephrine,,,,,,honey/lemon sob.x 1 x 5 g (VL)
2190186,ARGENTINA,NewPGA,VICK VITAPYRENA FORTE,paracetamol+phenylephrine,,,,,,honey/lemon sob.x 5 x 5 g (VL)
2190187,ARGENTINA,NewPGA,VICK VITAPYRENA FORTE,paracetamol+phenylephrine,,,,,,honey/lemon sob.x 50 x 5g (VL)
2190521,ARGENTINA,Sanitas,SANIPRAZOL,esomeprazole,,,,,,20 mg comp.x 14 (VL)
2191456,ARGENTINA,Adium,ULTRAGESIC CB,tramadol,,,,,,50 mg capsules x 10
2193843,ARGENTINA,AstraZeneca,TRUQAP,capivasertib,,,,,,200 mg tablets x 64
2193844,ARGENTINA,AstraZeneca,TRUQAP,capivasertib,,,,,,160 mg tablets x 64
2213004,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,100 mg tablets x 60
2213005,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,200 mg tablets x 60
2213007,ARGENTINA,Ariston,QUEPAX,quetiapine,,,,,,25 mg tablets x 60
2213547,ARGENTINA,Provefarma,HASTA MAAANA,melatonin,,,,,,3 mg comp.x 30 (VL)
2221188,ARGENTINA,Elea,BRONQUISEDAN NIAOS,ambroxol,,,,,,Jbe.x 120 ml (VL)
2222074,ARGENTINA,BagA3,TRIFAMOX 500,amoxicillin,,,,,,500 mg tablets x 21
2222591,ARGENTINA,AndrA3maco,SALAC,clobetasol,,,,,,cr.x 20 g
2222592,ARGENTINA,AndrA3maco,SALAC,clobetasol,,,,,,loc.x 40 ml
2222593,ARGENTINA,AndrA3maco,SALAC,clobetasol,,,,,,ung.x 20 g
2222661,ARGENTINA,Megalabs Argentina,TRICOFIN,metronidazole,,,,,,500 mg ov.x 8
2223248,ARGENTINA,AndrA3maco,SALAC,clobetasol,,,,,,cr.x 30 g
2223323,ARGENTINA,AndrA3maco,SALAC,clobetasol,,,,,,esp.x 60 g
2223325,ARGENTINA,AndrA3maco,SALAC,clobetasol,,,,,,shampoo x 140 ml
2230000,ARGENTINA,Baliarda,GINCLIN,clindamycin+ketoconazole,,,,,,v.x 7
2230073,ARGENTINA,Laboratorio Millet,IBUMEJORAL NIAOS 4%,ibuprofen,,,,,,oral susp.x 90 ml (VL)
2230129,ARGENTINA,Laboratorio Millet,MEJORAL PARA NIAOS,paracetamol,,,,,,80 mg comp.mast.x 20 (VL)
2231690,ARGENTINA,BagA3,PANTOMICINA 400,erythromycin,,,,,,E.S.400 mg susp.x 60 ml
2231690,ARGENTINA,BagA3,PANTOMICINA 400,erythromycin,,,,,,E.S.400 mg susp.x 60 ml
2231734,ARGENTINA,BagA3,PRESIMAX A 50,"amlodipine+losartan,potassium",,,,,,50/5 mg rec. tab. x 30
2231744,ARGENTINA,BagA3,PRESIMAX D 50,losartan+hydrochlorothiazide,,,,,,50/12.5 mg rec. tab. x 30
2231761,ARGENTINA,BagA3,PRESIMAX A 100,"amlodipine+losartan,potassium",,,,,,100/5 mg rec. tab. x 30
2231932,ARGENTINA,GAminis FarmacAutica,RODICOX 90,etoricoxib,,,,,,90 mg comp.rec.x 14
2231935,ARGENTINA,GAminis FarmacAutica,RODICOX 90,etoricoxib,,,,,,90 mg comp.rec.x 15
2231936,ARGENTINA,GAminis FarmacAutica,RODICOX 90,etoricoxib,,,,,,90 mg comp.rec.x 28
2231937,ARGENTINA,GAminis FarmacAutica,RODICOX 90,etoricoxib,,,,,,90 mg comp.rec.x 30
2232211,ARGENTINA,Genomma Lab.,TREG,omeprazole,,,,,,20 mg caps.x 30 (VL)
2232216,ARGENTINA,Biosintex,TRIBIOCORT,betamethasone+gentamic.+miconazole,,,,,,cr.x 20 g
2232230,ARGENTINA,Tuteur,TRILEXA PEDIATRICO,elexacaftor+tezacaftor+ivacaftor,,,,,,comp.rec.x 90
2232248,ARGENTINA,Craveri,TROXEVEN FORTE,troxerutin+escin,,,,,,500 mg tablets x 20
2232252,ARGENTINA,Craveri,TROXEVEN FORTE,troxerutin+escin,,,,,,500 mg tablets x 40
2232259,ARGENTINA,Montpellier,ULTRABIOTIC DUO,amoxicillin+clavulanic acid,,,,,,comp.x 14
2232261,ARGENTINA,Geminis Farmaceutica,UNILEVO 500,levofloxacin,,,,,,500 mg comp.rec.x 14
2232271,ARGENTINA,Temis-LostalA3,VAPRESAN DIUR,enalapril+hydrochlorothiazide,,,,,,comp.x 30
2232425,ARGENTINA,Biol,VAGILEN,metronidazole+assoc.,,,,,,v.x 12
2232426,ARGENTINA,Biol,VAGILEN,metronidazole+assoc.,,,,,,v.x 500 (E.H.)
2232443,ARGENTINA,Panalab,TRIDERMAL,ketoconazole+hydrocort.+gentamic.,,,,,,cr.x 30 g
2232446,ARGENTINA,BagA3,TRIFAMOX DUO 875,amoxicillin,,,,,,875 mg tablets x 14
2233192,ARGENTINA,Bago,TRIFAMOX DUO SUSP,amoxicillin,,,,,,susp.x 90 ml
2236330,ARGENTINA,BagA3,GLIOTENZIDE 10/25,enalapril+hydrochlorothiazide,,,,,,10 mg tablets x 30
2236428,ARGENTINA,Omicron,KINDERVAL MAX EMULSIAN,benzocaine+permethrin+benzyl benzoate,,,,,,emulsions x 100 g
2236430,ARGENTINA,Omicron,KINDERVAL MAX LOCIAN,benzocaine+permethrin+benzyl benzoate,,,,,,spray lotion x 60ml (VL)
2236865,ARGENTINA,BagA3,TRIFAMOX 500,amoxicillin,,,,,,500 mg tablets x 16
2236869,ARGENTINA,LKM,URSOFALK,ursodeoxycholic acid,,,,,,500 mg comp.rec.x 50
2237195,ARGENTINA,Savant Consumer,FABOGESIC NIAOS 4%,ibuprofen,,,,,,suspension with syringe x 100 ml
2237217,ARGENTINA,Laboratorio Millet,MEJORAL PARA NIAOS JUNIOR,paracetamol,,,,,,160 mg comp.mast.x 10 (VL)
2237239,ARGENTINA,GAminis FarmacAutica,RODINAC B12,diclofenac+vit.b12+betamethasone,,,,,,comp.x 20
2237240,ARGENTINA,GAminis FarmacAutica,RODINAC B12,diclofenac+vit.b12+betamethasone,,,,,,comp.x 30
2237759,ARGENTINA,Laboratorio Millet,MEJORAL PARA NIAOS GOTAS,paracetamol,,,,,,gts.x 20 ml (VL)
2238930,ARGENTINA,Filaxis FarmacAutica,PACLITAXEL GP PHARM,paclitaxel,,,,,,150 mg f.a.x 1
2238934,ARGENTINA,Filaxis FarmacAutica,PACLITAXEL GP PHARM,paclitaxel,,,,,,30 mg f.a.x 1
2238938,ARGENTINA,Filaxis FarmacAutica,PACLITAXEL GP PHARM,paclitaxel,,,,,,300 mg f.a.x 1
2239034,ARGENTINA,BagA3,PLENACOR 25,atenolol,,,,,,25 mg tablets x 30
2239037,ARGENTINA,BagA3,PLENACOR 50,atenolol,,,,,,50 mg tablets x 30
2240904,ARGENTINA,BagA3,PLENACOR 100,atenolol,,,,,,100 mg tablets x 30
2240906,ARGENTINA,BagA3,PLENACOR 100,atenolol,,,,,,100 mg tablets x 60
2240908,ARGENTINA,BagA3,PLENACOR 25,atenolol,,,,,,25 mg tablets x 60
2240909,ARGENTINA,BagA3,PLENACOR 50,atenolol,,,,,,50 mg tablets x 60
2241285,ARGENTINA,GAminis FarmacAutica,RODINAC B12,diclofenac+vit.b12+betamethasone,,,,,,comp.x 15
2241333,ARGENTINA,Temis-LostalA3,OMMUNAL NIAOS,bacterial lysate,,,,,,envelopes x 30
2244388,ARGENTINA,Elea,USUALIX,tetrahydrozoline,,,,,,drops x 10 ml (VL)
2246716,ARGENTINA,Laboratorios BernabA3,DARINAX 7.5,darifenacin,,,,,,7.5mg comp.lib.prol.x 30
2247541,ARGENTINA,Savant Consumer,FABOGESIC NIAOS 2%,ibuprofen,,,,,,susp. x 100 ml (VL)
2247644,ARGENTINA,Laboratorio Millet,IBUMEJORAL NIAOS 2%,ibuprofen,,,,,,oral susp.x 90 ml (VL)
2247834,ARGENTINA,Laboratorio Millet,MEJORAL PARA NIAOS JUNIOR,paracetamol,,,,,,160 mg comp.mast.x 20 (VL)
2251355,ARGENTINA,B. Braun,CLORURO DE POTASIO B. BRAUN EN SF 0.9%,potassium chloride,,,,,,1.5mg/ml x 1 x 500 ml
2251356,ARGENTINA,B. Braun,CLORURO DE POTASIO B. BRAUN EN SF 0.9%,potassium chloride,,,,,,3mg/ml x 1 x 500 ml
2251475,ARGENTINA,Genomma Lab.,LOMECAN OVULOS,clotrimazole,,,,,,v.x 3 (VL)
2251511,ARGENTINA,GAminis FarmacAutica,RODICOX 60,etoricoxib,,,,,,60 mg comp.rec.x 28
2251538,ARGENTINA,Laboratorios Bernab,ROSUBER,rosuvastatin,,,,,,10 mg tablets x 30
2251541,ARGENTINA,Laboratorios Bernab,ROSUBER,rosuvastatin,,,,,,20 mg tablets x 30
2251544,ARGENTINA,Laboratorios Bernab,ROSUBER,rosuvastatin,,,,,,40 mg tablets x 30
2251582,ARGENTINA,Laboratorios Bernab,ROSUBER,rosuvastatin,,,,,,5 mg tablets x 30
2251597,ARGENTINA,Omicron,VOLFORTE 50,diclofenac sodium,,,,,,comp.rec.x 10
2251598,ARGENTINA,Omicron,VOLFORTE 50,diclofenac sodium,,,,,,comp.rec.x 30
2251641,ARGENTINA,Lazar,COLPOFILIN MAX,metronidazole+miconazole,,,,,,v.vag.x 7
2252912,ARGENTINA,Bausch & Lomb Arg.,HYALCROM,disodiumcromoglycate+asoc.,,,,,,sol.oft.x 5 ml
2254485,ARGENTINA,Elea,EVACARE OVULO,clotrimazole,,,,,,v.x 1 (VL)
2254519,ARGENTINA,Genomma Lab.,LOMECAN OVULOS,clotrimazole,,,,,,v.x 1 (VL)
2254545,ARGENTINA,Lazar,FANGAN DUO,clindamycin+ketoconazole,,,,,,400/100 mg v.x 7
2254546,ARGENTINA,Lazar,FANGAN PLUS,miconazole+metronidazole+assoc.,,,,,,v.x 12
2256928,ARGENTINA,Ariston,URSOMAX,ursodeoxycholic acid,,,,,,300 mg comp.rec.x 60
2256939,ARGENTINA,Laboratorios BernabA3,VORST 36,tadalafil,,,,,,20 mg comp.rec.x 10
2256944,ARGENTINA,Laboratorios BernabA3,VORST 36,tadalafil,,,,,,20 mg comp.rec.x 2
2256945,ARGENTINA,Laboratorios BernabA3,VORST 36,tadalafil,,,,,,20 mg comp.rec.x 4
2257177,ARGENTINA,Laboratorios BernabA3,PAPASINE,tetracycline+naproxen,,,,,,comp.x 16
2257179,ARGENTINA,Laboratorios BernabA3,PAPASINE,tetracycline+naproxen,,,,,,comp.x 8
2257191,ARGENTINA,Bago,ULCOZOL P 20,pantoprazole,,,,,,20 mg comp.rec.x15 (VL)
2257539,ARGENTINA,Bago,TRIFAMOX 250,amoxicillin,,,,,,250 mg jbe.x 120 ml
2257707,ARGENTINA,Laboratorio Valar,TRU COMPUESTO,mebendazole+tinidazole,,,,,,susp.x 30 ml
2257806,ARGENTINA,Schafer,VANCOMICINA ENTEROCAPS SCHAFER,vancomycin,,,,,,250 mg caps.x 10
2257807,ARGENTINA,Schafer,VANCOMICINA ENTEROCAPS SCHAFER,vancomycin,,,,,,250 mg caps.x 12
2257837,ARGENTINA,Genomma Lab.,TAFIROL,paracetamol,,,,,,comp.x 100 (VL)
2257956,ARGENTINA,Genomma Lab.,TAFIROL MIGRA,paracetamol+assoc.,,,,,,blister pack x 5 (VL)
2258031,ARGENTINA,B. Braun,NUTRIFLEX OMEGA ESPECIAL,amino acids+assoc.,,,,,,bag x 1875 ml
2258035,ARGENTINA,B. Braun,NUTRIFLEX LIPID PERI,amino acids+assoc.,,,,,,bag x 1875 ml
2258036,ARGENTINA,B. Braun,NUTRIFLEX LIPID PERI,amino acids+assoc.,,,,,,bag x 1250 ml
2258208,ARGENTINA,Fecofar,FENOGYNOL,miconazole+metronidazole+assoc.,,,,,,v.x 12
2258320,ARGENTINA,Siegfried,GRINSIL RESPIRATORIO DUO,amoxicillin+ambroxol,,,,,,875/60 mg tablets x 14
2258337,ARGENTINA,Siegfried,SOLAQUIN FORTE,hydroquinone+assoc.,,,,,,cr.x 15 g
2258366,ARGENTINA,Genomma Lab.,SLEEPY,diphenhydramine,,,,,,comp.x 10 (VL)
2258374,ARGENTINA,Laboratorios BernabA3,VORST 36,tadalafil,,,,,,5 mg comp.rec.x 30
