PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
,ARGENTINA,Convatec,BARRERA NATURA CONVEX PRECOR 35 MM ARO 45 MM,accessory,2025-10-03,150765.00,IMPORTED,,,Box x 10 code 413184 (VL)
,ARGENTINA,Convatec,BARRERA NATURA RIGIDA RECORT ARO 45 MM 2 PZ,accessory,2025-10-03,162826.20,IMPORTED,,,Box x 10 code 413155 (VL)
,ARGENTINA,Convatec,BARRERA NATURA FLEXIBLE RECORT. ARO 38,accessory,2025-10-02,140409.83,IMPORTED,,,Box x 10 code 125263 (VL)
,ARGENTINA,Lafarmen,BETACAROTENO + E + B2,beta-carotene+assoc.,2026-01-12,8800.00,,,,comp.x 30 (VL)
,ARGENTINA,Infinity Pharma,BI1 HPHC FRESA,proteins+assoc.,2025-12-22,14319.21,IMPORTED,,,200 ml x 1 (VL)
,ARGENTINA,Infinity Pharma,BI1 PLUS VAINILLA,proteins+assoc.,2025-12-22,12926.51,IMPORTED,,,200 ml x 1 (VL)
,ARGENTINA,Infinity Pharma,BI1 VIA FIBRA STANDARD,fibers+proteins+assoc.,2025-12-22,151335.21,IMPORTED,,,500 ml x 1 (VL)
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-55,accessory,2025-10-06,427685.95,IMPORTED,,,Box x 30 code 423668 (VL)
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-25 MM,accessory,2025-10-06,199582.50,IMPORTED,,,Box x 10 code 423723 (VL)
,ARGENTINA,Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 45,accessory,2025-10-03,178537.50,IMPORTED,,,Box x 10 code 401928 (VL)
,ARGENTINA,Convatec,BOLSA NATURA DREN OPACA ARO 57 - 2 PIEZAS,accessory,2025-10-02,275701.58,IMPORTED,,,Box x 10 code 416420 (VL)
,ARGENTINA,Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 57 2 PZ,accessory,2025-10-03,154732.50,IMPORTED,,,Box x 10 code 401545 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-76 MM,accessory,2025-11-01,394569.58,,,,box x 30 code 15570 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO 1P ABIER. OPAC. 10-100 MM,accessory,2025-11-01,760603.88,,,,box x 30 code 18378 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. OPA. 10-50 MM,accessory,2025-11-01,208400.06,,,,soft box x 10 code 16306 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO KIDS 2P ABIE. TRS. 0-35 MM,accessory,2025-11-01,108336.20,,,,box x 10 code 18725 (VL)
,ARGENTINA,Nutricia-Bago,ESPESAN +,modified corn starch,2025-12-01,61648.00,PAMI-only,,0.00,can x 300 g
,ARGENTINA,Savant Consumer,FABOGESIC NINOS 4%,ibuprofen,2026-01-01,11999.00,IOMA,3178.49,8820.51,suspension with syringe x 100 ml
,ARGENTINA,Lazar,FANGAN PLUS,miconazole+metronidazole+assoc.,2025-12-30,25803.84,,,,?v.x 12
,ARGENTINA,Excelentia,FARMACOLOR BANO DE CREMA,Cosmetic Product,2024-07-29,9800.00,,,,env.x 200 ml (VL)
,ARGENTINA,Elea,FEEN A MINT EXPENDEDOR,sodium picosulfate,2026-01-06,93533.00,,,,mint bubble gum exp.x 20 x6 (VL)
,ARGENTINA,Fecofar,FENOGYNOL,miconazole+metronidazole+assoc.,2025-12-29,25665.73,PAMI-only,,15399.44,?v.x 12
,ARGENTINA,Gemepe,FENTANILO GEMEPE,fentanyl,2025-06-27,282381.99,,,,0.05 mg/ml a.x 25 x 5 ml
,ARGENTINA,Nestle Health Science,FIBER MAIS,prebiotic fiber,2025-08-06,66099.00,IMPORTED,,,powder can x 260 g (VL)
,ARGENTINA,Calihepat,FIBRA FUNCIONAL CALIHEPAT+,inulin,2025-10-08,16411.00,,,,bottle x 114 g (VL)
,ARGENTINA,Fresenius Kabi,"FILTRO 1,2 AEF 2",medical product,2025-12-02,80432.37,IMPORTED,,,1 filter with individual packaging (VL)
,ARGENTINA,Fresenius Kabi,FILTRO BIO-P 05 PLUS BBSS PF/POOL 2-6 PLAQU.,medical product,2025-12-02,224780.98,IMPORTED,,,1 filter with individual packaging (VL)
,ARGENTINA,Fresenius Kabi,FILTRO BIO-P 10 PLUS BBBS PF/POOL 7-12 PLAQ.,medical product,2025-12-02,231224.15,IMPORTED,,,1 filter with individual packaging (VL)
,ARGENTINA,Fresenius Kabi,FILTRO BIO-R 01 PED-PF ROJOS PEDIATRICOS,medical product,2025-12-02,239181.53,IMPORTED,,,1 filter with individual packaging (VL)
,ARGENTINA,Fresenius Kabi,FILTRO BIO-R 01 PLUS BBS PF/1 UNID ROJOS,medical product,2025-12-02,176192.12,IMPORTED,,,1 filter with individual packaging (VL)
,ARGENTINA,Laboratorio ENA,FISH OIL,fish oil,2025-10-01,35000.00,,,,caps.x 60 (VL)
,ARGENTINA,Coloplast,FISTULA SET MAXI 208-297 MM,accessory,2025-11-01,1842910.22,,,,box x 3 code 14070 (VL)
,ARGENTINA,Coloplast,FISTULA SET MIDI 156-228 MM,accessory,2025-11-01,1693394.38,,,,box x 3 code 14060 (VL)
,ARGENTINA,Convatec,FLEXI SEAL BOLSAS REPUESTOS FSM,accessory,2025-10-06,409207.95,IMPORTED,,,Box x 10 code 411108 (VL)
,ARGENTINA,Convatec,FLEXIDRESS BOTA DE UNNA 10 X 914 CM,accessory,2025-10-02,60702.75,IMPORTED,,,1 unit code 650941 (VL)
,ARGENTINA,Laboratorio Millet,FLEXIUM,collagen type II+assoc.,2025-09-15,50281.07,,,,caps.x 30 (VL)
,ARGENTINA,Laboratorios Bernabo,FLUORDENT B,sodium fluoride,2025-12-22,8562.58,IOMA,1134.07,7428.51,toothpaste x 60 g (VL)
,ARGENTINA,Laboratorios Bernabo,FLUORDENT CLASSIC NINOS,accessory,2025-12-22,4545.05,,,,Toothbrush x 1 (VL)
,ARGENTINA,Laboratorios Bernabo,FLUORDENT,sodium fluoride,2025-12-22,13548.48,IOMA,3988.95,9559.53,comp.x 30
,ARGENTINA,Laboratorios Bernabo,FLUORDENT,sodium fluoride,2025-12-22,13548.52,IOMA,3988.95,9559.57,gts.x 30 ml
,ARGENTINA,Laboratorios Bernabo,FLUORDENT KIDS ENJUAGUE BUCAL,"sodium, fluoride+assoc.",2025-11-10,10855.93,,,,env. x 250 ml (VL)
,ARGENTINA,Laboratorios Bernabo,FLUORDENT SEMANAL,sodium fluoride,2025-12-22,12145.90,IOMA,1821.02,10324.88,colut.x 50 ml (VL)
,ARGENTINA,Laboratorios Bernabo,FLUORDENT TRIPLE ACCION,"sodium, fluoride+assoc.",2025-11-20,13009.75,,,,fco.x 250 ml (VL)
,ARGENTINA,Laboratorios Bernabo,FLUORDENT TRIPLE ACCION,"sodium, fluoride+assoc.",2025-11-20,18585.35,,,,fco.x 500 ml (VL)
,ARGENTINA,Convatec,FOAM LITE 10X10 CM ESPUMA CON SILICONA,accessory,2025-10-09,180957.68,IMPORTED,,,Box x 10 code 421559 (VL)
,ARGENTINA,Convatec,FOAM LITE 5.5X12 CM ESPUMA CON SILICONA,accessory,2025-10-09,142155.53,IMPORTED,,,Box x 10 code 421563 (VL)
,ARGENTINA,Fada Pharma,FOSFITONE,succinylcholine,2025-10-06,707398.49,,,,500 mg f.a.x 25
,ARGENTINA,Dominguez,FOSFO-DOM,disodium phosphate + monosodium phosphate.,2025-12-30,27337.45,IOMA,7276.27,20061.18,env.x 45 ml
,ARGENTINA,Cassara,FOTOSOL PLANO 50+,"zinc,ox.+ti.ox.+iron,ox.-mineral filters",2025-12-15,21330.00,,,,prot. sol. cr.x 30 g (VL)
,ARGENTINA,Cassara,FOTOSOL ULTRA 50+,tinosorb+assoc.,2025-12-15,17590.00,,,,cr.x 50 g (VL)
,ARGENTINA,Cassara,FOTOSOL ULTRA 50+ SPRAY,homomenthyl salicylate+asoc.,2025-12-15,28830.00,,,,continuous spray x 150 ml (VL)
,ARGENTINA,Biol,FRONT 2,clindamycin+ketoconazole,2025-12-22,21173.03,PAMI-only,,8788.26,?v.x 7
,ARGENTINA,Hemoderivados,GAMMASUB UNC,human immunoglobulin,2026-01-06,1032154.35,,,,inj.x 10 ml
,ARGENTINA,Hemoderivados,GAMMASUB UNC,human immunoglobulin,2026-01-06,2064308.70,,,,inj.x 20 ml
,ARGENTINA,Hemoderivados,GAMMASUB UNC,human immunoglobulin,2026-01-06,309646.81,,,,inj.x 3 ml
,ARGENTINA,Laboratorio Millet,GASTROBALANCE,probiotics+assoc.,2026-01-07,26270.10,,,,comp.x 15 (VL)
,ARGENTINA,Laboratorio Millet,GASTROBALANCE,probiotics+assoc.,2026-01-07,24209.70,,,,sachet x 15 (VL)
,ARGENTINA,Celnova Argentina,GEMCINOVA 1000,gemcitabine,2025-12-23,850254.18,,,,1000 mg f.a.x 1
,ARGENTINA,Geminis Farmaceutica,GEMI COMPLEX,miconazole+metronidazole+assoc.,2025-10-21,23645.81,,,,?v.x 12
,ARGENTINA,Geminis Farmaceutica,GEMI COMPLEX,miconazole+metronidazole+assoc.,2025-10-21,12475.93,,,,ov.x 6
,ARGENTINA,Innovapharma,GENACOL FORMULA AVANZADA,hydrolyzed collagen,2024-08-23,17500.00,,,,caps.x 60 (VL)
,ARGENTINA,Innovapharma,GENACOL FORMULA ORIGINAL,hydrolyzed collagen,2024-04-05,10000.00,,,,caps.x 45 (VL)
,ARGENTINA,Innovapharma,GENACOL FORMULA ORIGINAL,hydrolyzed collagen,2024-08-23,22000.00,,,,caps.x 90 (VL)
,ARGENTINA,Craveri,GENOLAXANTE,phenolphthalein+assoc.,2025-12-15,15500.11,PAMI-only,,4312.12,grag.x 30
,ARGENTINA,Craveri,GENOLAXANTE,phenolphthalein+assoc.,2025-12-15,22803.37,PAMI-only,,6299.22,grag.x 50
,ARGENTINA,Pharmatrix,GENTIANELLA,centella asiatica+assoc.,2026-01-02,35516.28,,,,cr.gel x 200 g (VL)
,ARGENTINA,Provefarma,GEOMAGNESIUM,magnesium bisglycinate,2025-10-23,16500.00,,,,comp.x 60 (VL)
,ARGENTINA,Baliarda,GINCLIN,clindamycin+ketoconazole,2025-12-17,21888.32,PAMI-only,,9441.60,?v.x 7
,ARGENTINA,Biosintex,GINEZOLEX INTIMO,arginine,2026-01-01,5791.00,,,,approx. x 25 g (VL)
,ARGENTINA,Donato Zurlo,GINKGO + COLINA INCAICO,ginkgo biloba+assoc.,2025-12-01,21000.00,,,,caps.x 30 (VL)
,ARGENTINA,Garden House Argentina,GINKGO BILOBA 80 GARDEN HOUSE,ginkgo biloba,2025-12-23,7790.00,,,,comp.x 30 (VL)
,ARGENTINA,Bago,GLIOSARTAN PLUS 40/12.5,telmisartan+hydrochlorothiazide,2025-12-27,82519.84,IOMA,44327.67,38192.17,40/12.5 mg tablets x 28
,ARGENTINA,Bago,GLIOSARTAN PLUS 80/12.5,telmisartan+hydrochlorothiazide,2025-12-27,115443.28,IOMA,61925.13,53518.15,80/12.5 mg tablets x 28
,ARGENTINA,Bago,GLIOTEN 2.5,enalapril,2025-12-27,8297.84,IOMA,3979.98,4317.86,2.5 mg tablets x 60
,ARGENTINA,Bago,GLIOTENZIDE 10/25,enalapril+hydrochlorothiazide,2025-12-27,19005.47,IOMA,8486.94,10518.53,10 mg tablets x 30
,ARGENTINA,Bago,GLUCEMIX MET 50/1000,vildagliptin+metformin,2025-12-27,81336.69,PAMI-only,,0.00,50/1000 mg rec. tab.x 30
,ARGENTINA,Bago,GLUCEMIX MET 50/1000,vildagliptin+metformin,2025-12-27,145478.05,PAMI-only,,0.00,50/1000 mg rec. tab.x 60
,ARGENTINA,Bago,GLUCEMIX MET 50/500,vildagliptin+metformin,2025-12-27,60408.58,PAMI-only,,0.00,50/500 mg rec. tab. x 30
,ARGENTINA,Bago,GLUCEMIX MET 50/500,vildagliptin+metformin,2025-12-27,116417.36,PAMI-only,,0.00,50/500 mg rec. tab.x 60
,ARGENTINA,Bago,GLUCEMIX MET 50/850,vildagliptin+metformin,2025-12-27,66171.16,PAMI-only,,0.00,50/850 mg rec. tab. x 30
,ARGENTINA,Bago,GLUCEMIX MET 50/850,vildagliptin+metformin,2025-12-27,140087.31,PAMI-only,,0.00,50/850 mg rec. tab. x 60
,ARGENTINA,Abbott Nutricion,GLUCERNA LIQUIDO,proteins+fats+carbohydrates+assoc.,2026-01-07,15754.70,IOMA,6913.68,8841.02,vanilla env.x 237 ml (VL)
,ARGENTINA,Abbott Nutricion,GLUCERNA POLVO,proteins+fats+carbohydrates+assoc.,2026-01-07,156360.57,IMPORTED,,,vanilla can x 850 g (VL)
,ARGENTINA,Donnax Group,GLUCONAVII GDH,glucose meter,2025-03-01,131954.00,IMPORTED,,,glucose meter x 1 (VL)
,ARGENTINA,Donnax Group,GLUCONAVII GDH,glucose meter,2025-03-01,20967.00,IMPORTED,,,control solution x 1 (VL)
,ARGENTINA,Laboratorio WPN,GLUTAMINA,glucosamine,2026-01-02,38000.00,,,,flavorless jar x300g (VL)
,ARGENTINA,Pharmamerican S.R.L.,GLUTAMINE 150,glutamine,2025-12-01,24993.00,,,,pvo. x 150 g (VL)
,ARGENTINA,Nipro Medical Corporation,GOCHEK2,glucose meter,2024-08-01,105000.00,IMPORTED,,,test strips x 50
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,7975.00,IMPORTED,,,anti-cel.cell.NF mphx200 (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,14500.00,IMPORTED,,,anti-cel.cell.NF mphx400 (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,14500.00,IMPORTED,,,cr.arnica NF mph x 400ml (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,17600.00,,,,criolip.3D gel x 200 ml (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,13700.00,,,,detox cr.x 400 ml (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,9900.00,,,,ed.ver.freshbreezex400ml (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,14500.00,IMPORTED,,,skin sens.NF mph x 400 g (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,14500.00,IMPORTED,,,reaf.tonifyer NF mphx400 (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,7650.00,IMPORTED,,,reaf.tonifyer NFmph x200 (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,7650.00,IMPORTED,,,ultranutr.NF mph x 200ml (VL)
,ARGENTINA,Genomma Lab.,GOICOECHEA,Cosmetic Product,2026-01-08,14500.00,IMPORTED,,,ultranutr.NF mph x 400 g (VL)
,ARGENTINA,Framingham Pharma,GOODSKIN EXTREME COLLAGEN BY FRAMSUI LAB,colg.hidr.+vit.c+?c.hialur.,2026-01-05,114900.00,IMPORTED,,,drinkable stick x 15 (VL)
,ARGENTINA,Lafedar,GRANULAX,sodium picosulfate,2025-12-16,6650.91,,,,orange pvo.efferv.x 40 g (VL)
,ARGENTINA,Pharma Alioth,GRAVITON PROTEIN PISTACHO,proteins,2025-12-18,2986.07,,,,over x 1 (VL)
,ARGENTINA,Pharma Alioth,GRAVITON PROTEIN PISTACHO,proteins,2025-12-18,51885.60,,,,over x 20 (VL)
,ARGENTINA,Siegfried,GRINSIL RESPIRATORIO DUO,amoxicillin+ambroxol,2025-12-12,16505.00,PAMI-only,,7863.45,875/60 ??mg tablets x 14
,ARGENTINA,Savant Consumer,GRIPABEN PLUS,paracetamol+pseudoephedrine+assoc.,2025-12-03,8500.00,,,,comp.rec.x 20
,ARGENTINA,Savant Consumer,GRIPABEN T DESCONGESTIVO VL,paracetamol+phenylephrine,2025-12-03,13184.00,,,,honey/lemon sob.x 5 x 5 g (VL)
,ARGENTINA,Savant Consumer,GRIPABEN T DESCONGESTIVO VL,paracetamol+phenylephrine,2025-12-03,130867.70,,,,honey/lemon sob.x 50 x 5g (VL)
,ARGENTINA,Provefarma,HASTA MANANA,melatonin,2025-10-23,9400.00,,,,3 mg comp.x 30 (VL)
,ARGENTINA,Garden House Argentina,HEPACUR,"tioctic,ac.",2025-12-23,7430.00,,,,comp.x 20
,ARGENTINA,Laboratorio Millet,HEXA DEFITAL REPELENTE DE PIOJOS,ethylbutyl acetylamino propionate,2024-01-09,5567.10,,,,sol.spray x 120 ml (VL)
,ARGENTINA,Laboratorio Millet,HEXA DEFITAL N.F.,decamethrin+piperonylbutoxide,2026-01-07,14748.12,,,,loc.x 120 ml (VL)
,ARGENTINA,Laboratorio Millet,HEXA DEFITAL N.F.,decamethrin+piperonylbutoxide,2026-01-07,15249.29,,,,shampoo x 120 ml (VL)
,ARGENTINA,Drawer,HIDROCORTISONA DRAWER,hydrocortisone,2025-08-04,2695420.55,,,,100 mg inj.f.a.x 100
,ARGENTINA,Lagos,HIDROFRUT,alpha hydroxy acids,2025-09-19,46604.00,,,,cr.x 50 g (VL)
,ARGENTINA,Lagos,HIDROLAC,lactic acid + urea,2025-09-19,38158.00,,,,emuls.x 130 ml (VL)
,ARGENTINA,Lagos,HIDROLAC,lactic acid + urea,2025-09-19,38158.00,,,,loc.limp.x 155 ml (VL)
,ARGENTINA,Lagos,HIDROLAC,lactic acid + urea,2025-09-19,38158.00,,,,nutritional tonic loc. x 155 ml (VL)
,ARGENTINA,Lagos,HIDROPLUS CL,collagen,2025-09-19,38158.00,,,,cr.x 60 g (VL)
,ARGENTINA,Lagos,HIDROPLUS,urea,2025-09-19,38158.00,,,,hydrated emulsions x 130 ml (VL)
,ARGENTINA,Lagos,HIDROSKIN,lanolin alcohols+assoc.,2025-09-19,38158.00,,,,cr.limp.x 130 ml (VL)
,ARGENTINA,Drawer,HIOSCINA COMPUESTA DRAWER,"hyoscine, n-butylbr.+dipyrone",2025-08-04,736737.52,,,,inj.a.x 100 x 5 ml
,ARGENTINA,Andromaco,HIPOGLOS,"vit.a+benzethonium,cl.+assoc.",2026-01-02,30157.92,PAMI-only,,18094.75,pda.x 100 g (VL)
,ARGENTINA,Andromaco,HIPOGLOS,"vit.a+benzethonium,cl.+assoc.",2026-01-02,15462.45,PAMI-only,,9277.47,pda.x 50 g (VL)
,ARGENTINA,Andromaco,HIPOGLOS POMADA VL,"zinc, oxide+assoc.",2026-01-02,10075.38,,,,pda.x 30 g (VL)
,ARGENTINA,Andromaco,HIPOGLOS Q,silver sulfadiazine+assoc.,2026-01-02,76850.62,,,,dermal cr. x 350 g
,ARGENTINA,Laboratorio Millet,IBUMEJORAL NINOS 4%,ibuprofen,2025-12-03,10976.23,IOMA,1421.14,9555.09,oral susp.x 90 ml (VL)
,ARGENTINA,Laboratorio Valar,IDULEA,idoxuridine,2024-06-06,6900.79,PAMI-only,,3450.39,ung.derm.x 10 g
,ARGENTINA,Filaxis Farmaceutica,IFOSFAMIDA GP PHARM,ifosfamide,2025-12-30,79950.00,,,,1 g inj.pvo.liof.x 1
,ARGENTINA,Fecofar,IGLODINE FLEX,diclofenac+pridinol,2025-12-29,7916.07,PAMI-only,,4749.64,comp.x 15
,ARGENTINA,Fecofar,IGLODINE FLEX,diclofenac+pridinol,2025-12-29,13210.63,PAMI-only,,7926.38,comp.x 30
,ARGENTINA,Drawer,IMIPENEM DRAWER,imipenem+cilastatin,2025-08-04,8087034.36,,,,500 mg f.a.x 50
,ARGENTINA,Northia,IMIPECIL,imipenem+cilastatin,2025-06-27,2656466.57,,,,500 mg IV f.a.x 25
,ARGENTINA,Nestle Health Science,IMPACT PEPTIDE 1.5,proteins+fats+carbohydrates+assoc.,2026-01-01,42999.00,IMPORTED,,,without liquid flavor x 1000ml (VL)
,ARGENTINA,Bioprofarma Bago,INARO,anagrelide,2025-10-08,297446.70,,,,0.5 mg caps.x 100
,ARGENTINA,Bioprofarma Bago,INARO,anagrelide,2025-10-08,396660.09,,,,1 mg caps.x 100
,ARGENTINA,Elea,INFILTREX,vit.c+colg.type II not denatur.+asoc.,2026-01-06,37067.85,,,,pvo.p/rec.x 300g 20% ??off (VL)
,ARGENTINA,E. J. Gezzi,INMUNOGRIP PLUS,paracetamol+phenylephrine+assoc.,2025-12-26,5499.90,,,,comp.rec.x 10 (VL)
,ARGENTINA,Intencional,INTENCIONAL CREMA DE ORDENE,aloe vera+assoc.,2025-10-27,9800.00,,,,cream x 250 ml (VL)
,ARGENTINA,Siegfried,ISIS NAT,estetrol+drospirenone,2025-12-22,35350.36,,,,comp.rec.x 28
,ARGENTINA,Siegfried,ISIS NAT,estetrol+drospirenone,2025-12-22,56560.58,,,,comp.rec.x 56
,ARGENTINA,Siegfried,ISIS NAT,estetrol+drospirenone,2025-12-22,74235.76,,,,comp.rec.x 84
,ARGENTINA,Nestle Health Science,ISOSOURCE 1.5,proteins+fats+carbohydrates+assoc.,2026-01-01,21999.00,IOMA,28408.01,0.00,vanilla bag x 1000 ml (VL)
,ARGENTINA,Sanofi Health Argentina S.A.,ISTIVAC,influenza virus antigens,2026-01-02,67700.00,IMPORTED,,,jga.prell.x 1 x 0.5 ml
,ARGENTINA,Convatec,KALTOSTAT APOSITO DE ALGINATO 10X20 CM,accessory,2025-10-09,247869.56,IMPORTED,,,Box x 10 code 168214 (VL)
,ARGENTINA,Convatec,KALTOSTAT APOSITO DE ALGINATO 15X25 CM,accessory,2025-10-09,376761.74,IMPORTED,,,Box x 10 code 168215 (VL)
,ARGENTINA,Convatec,KALTOSTAT APOSITO DE ALGINATO 7.5X12 CM,accessory,2025-10-09,135164.79,IMPORTED,,,Box x 10 code 168212 (VL)
,ARGENTINA,Neo-Dermos,KETOGENO,ketoconazole+assoc.,2026-01-08,20973.00,,,,shampoo gel bottle x 100 g (VL)
,ARGENTINA,Lafedar,KETONAZOL LAFEDAR,ketoconazole,2025-12-16,8509.16,IOMA,2509.85,5999.31,pvo.x 50 g
,ARGENTINA,Tuteur,KFLO,proteins+vitamins+minerals,2025-11-03,2252642.93,IMPORTED,,,bot.x 24 x 250 ml (VL)
,ARGENTINA,Omicron,KINDERVAL MAX EMULSION,benzocaine+permethrin+benzyl benzoate,2026-01-06,15900.00,,,,emulsions x 100 g
,ARGENTINA,Omicron,KINDERVAL MAX LOCION,benzocaine+permethrin+benzyl benzoate,2026-01-06,13300.00,,,,spray lotion x 60ml (VL)
,ARGENTINA,Laboratorio Millet,KIT VARISEDAN GEL&BODY,hedera helix+assoc.,2024-09-23,37459.00,,,,fco. x 2 x 400 ml (VL)
,ARGENTINA,Monserrat,KRITEL ENEMA,sodium phosphate,2025-12-27,14500.00,IOMA,4559.60,9940.40,sol.x 135 ml
,ARGENTINA,Theo Manuf. BV,L-MESITRAN ACTIVE APOSITO HIDROACTIVO,accessory,2025-12-23,27217.74,IMPORTED,,,box x 5 units. code 511.05 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN BORDER APOSITO 10X10 CM,accessory,2025-12-23,214228.08,IMPORTED,,,box x 10 units. code 512.10 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN FOAM APOSITO 10X10 CM,accessory,2025-12-23,141323.16,IMPORTED,,,box x 10 units. code 712.10 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN OINTMENT UNGUENTO PARA HERIDAS,accessory,2025-12-23,35858.59,IMPORTED,,,tube x 20 g code 104.01 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN OINTMENT UNGUENTO PARA HERIDAS,accessory,2025-12-23,64735.97,IMPORTED,,,tube x 50 g code 105.01 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN HYDRO APOSITO 10X10 CM,accessory,2025-12-23,198590.04,IMPORTED,,,box x 10 units. code 412.10 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN TULLE APOSITO 10X10 CM,accessory,2025-12-23,98924.76,IMPORTED,,,box x 10 units. code 312.10 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN SOFT GEL-GEL PARA HERIDAS,accessory,2025-12-23,188760.00,IMPORTED,,,pot x 250 g code.207.01 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN SOFT GEL-GEL PARA HERIDAS,accessory,2025-12-23,28920.94,IMPORTED,,,tube x 15 g code 203.01 (VL)
,ARGENTINA,Theo Manuf. BV,L-MESITRAN SOFT GEL-GEL PARA HERIDAS,accessory,2025-12-23,55026.44,IMPORTED,,,tube x 50 g code 205.01 (VL)
,ARGENTINA,Sant Gall,LA COMPANIA DEL BUEN ALIENTO,chlorine dioxide+zinc,2022-01-18,367.64,,,,500ml package with measuring cup (VL)
,ARGENTINA,Labsa,LABSA OTIC,ciprofloxacin+hydrocortisone,2022-02-01,352.30,,,,otic sol x 10 ml
,ARGENTINA,Labsa,LABSA OTIC L,ciproflox.+hydrocort.+lidocaine,2025-09-03,6070.65,,,,gts.otics x 10 ml
,ARGENTINA,Labsa,LABSACALM LOCION ROSADA,calamine+diphenhydramine,2025-09-03,8242.00,,,,Topical loc x 120 ml (VL)
,ARGENTINA,Megalabs Argentina,LACTIBON,lactic acid + assoc.,2026-01-06,26311.98,,,,?v.x 7
,ARGENTINA,Megalabs Argentina,LACTIBON BY BIOLUBE,hyaluronic acid + assoc.,2026-01-06,29212.50,IMPORTED,,,intimate deodorant x 35 g (VL)
,ARGENTINA,Megalabs Argentina,LACTIBON BY BIOLUBE,hyaluronic acid + assoc.,2026-01-06,24087.50,IMPORTED,,,intimate cleansing loc. 155 g (VL)
,ARGENTINA,Megalabs Argentina,LACTIBON BY BIOLUBE,hyaluronic acid + assoc.,2026-01-06,35362.50,IMPORTED,,,intimate hydrating serum x 32 g (VL)
,ARGENTINA,Pharma Alioth,LACTYFLOR,probiotics+assoc.,2025-12-18,18164.16,,,,caps.x 15 (VL)
,ARGENTINA,VSA Alta Complejidad,LANCETAS RIGHTEST,accessory,2025-02-04,24208.00,IMPORTED,,,lancets x 50 (VL)
,ARGENTINA,Roemmers,LANZOPRAL,lansoprazole,2025-12-16,28888.00,IOMA,17374.20,11513.80,caps. rec. x 30 (VL)
,ARGENTINA,Lazar,LAZAR CORT,betamethasone,2025-12-30,8464.31,IOMA,2523.87,5940.44,cr.x 20 g
,ARGENTINA,Lazar,LAZAR CORT COMPLEX,betamethasone+gentamic.+miconazole,2025-12-30,13104.30,IOMA,4305.24,8799.06,cr.x 20 g
,ARGENTINA,Abbott Diabetes,LECTOR FREESTYLE LIBRE,glucose meter,2026-01-01,141207.88,IMPORTED,,,reader x 1 (VL)
,ARGENTINA,Abbott Diabetes,LECTOR FREESTYLE LIBRE 2,glucose meter,2026-01-01,131981.59,IMPORTED,,,reader x 1 (VL)
,ARGENTINA,Fecofar,LEMIL,bismuth subsalicylate+assoc.,2025-12-29,17562.59,,,,pvo.x 80 g (VL)
,ARGENTINA,Omicron,LER OID,sulfathiazole+assoc.,2025-04-08,11897.09,,,,sol.x 10 ml
,ARGENTINA,Laboratorio Millet,LEVADURA VIRGEN NUTRILEVA MANZANA,brewer's yeast,2026-01-07,10739.27,,,,env.x 200 g (VL)
,ARGENTINA,Laboratorio Millet,LEVADURA VIRGEN NUTRILEVA QUESO,brewer's yeast,2026-01-07,10739.27,,,,env.x 200 g (VL)
