PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,243,GERPYRIN 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,376.17/100 ML INJECTION
,244,GLENPAR 650 MG TABLET 10,Scheduled,2.04,TABLET,22.35/10 TABLET
,245,GUFIMOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,463.00/100 ML INFUSION
,246,HOSPIMOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,284.06/100 ML INFUSION
,247,HOSPIMOL 500 MG INJECTION 50 ML,Non-Scheduled,Not Applicable,INJECTION,239.05/50 ML INJECTION
,248,HOSPIMOL FLEXIBAG 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,440.00/100 ML INFUSION
,249,HOSPIMOL UB 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,284.05/100 ML INJECTION
,250,IFIMOL 10 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,373.47/100 ML INJECTION
,251,IFIMOL 4C TABLET 10,Non-Scheduled,Not Applicable,TABLET,58.00/10 TABLET
,252,INFEMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,253,INFEMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,37.13/10 TABLET
,254,INSTAFLEX P 1000 MG TABLET 12,Non-Scheduled,Not Applicable,TABLET,45.00/12 TABLET
,255,INSTAFLEX P TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,62.81/15 TABLET SR
,256,IVIFEN IV 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,360.00/100 ML INFUSION
,257,JAGCIN 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,40.32/60 ML SYRUP
,258,JAGCIN 500 MG TABLET 10,Scheduled,0.92,TABLET,6.00/10 TABLET
,259,JOJO 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,21.50/60 ML SUSPENSION
,260,JOYMOL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,261,JOYMOL DS 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.84/60 ML SYRUP
,262,KABIMOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,725.00/100 ML INFUSION
,263,KABIMOL 500 MG INFUSION 50 ML,Non-Scheduled,Not Applicable,INFUSION,261.00/50 ML INFUSION
,264,KABIPARA 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,493.50/100 ML INJECTION
,265,KALDOL 650 MG TABLET 10,Scheduled,2.04,TABLET,21.00/10 TABLET
,266,KALDOL DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.19/60 ML SUSPENSION
,267,KALDOL MF PLUS SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,56.25/60 ML SUSPENSION
,268,KELVIN 500 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,32.94/60 ML SYRUP
,269,KELVIN 500 MG TABLET 10,Scheduled,0.92,TABLET,9.50/10 TABLET
,270,KELVIN 650 MG TABLET 10,Scheduled,2.04,TABLET,21.00/10 TABLET
,271,KIDMOL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,21.38/60 ML SUSPENSION
,272,KIDMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,40.63/60 ML SUSPENSION
,273,KOOLPARA 500 MG TABLET 10,Scheduled,0.92,TABLET,11.20/10 TABLET
,274,KOOLPARA 650 MG TABLET 10,Scheduled,2.04,TABLET,22.35/10 TABLET
,275,KWIK PARA 650 MG TABLET 15,Scheduled,2.04,TABLET,29.53/15 TABLET
,276,KWIK TABLET 10,Non-Scheduled,Not Applicable,TABLET,50.00/10 TABLET
,277,LANOL 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,371.90/100 ML INJECTION
,278,LANOL ER 650 MG TABLET ER 10,Non-Scheduled,Not Applicable,TABLET ER,21.30/10 TABLET ER
,279,LARKIN 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,24.00/60 ML SUSPENSION
,280,LARKIN 500 MG TABLET 10,Scheduled,0.92,TABLET,9.96/10 TABLET
,281,LEEMOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,27.00/15 ML DROPS
,282,LEEMOL 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,25.00/60 ML SYRUP
,283,LEEMOL 500 MG TABLET 1000,Scheduled,0.92,TABLET,412.50/1000 TABLET
,284,LEEMOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.02/15 TABLET
,285,LEEMOL 650 MG TABLET 15,Scheduled,2.04,TABLET,31.50/15 TABLET
,286,LEEMOL P DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,29.00/15 ML DROPS
,287,LEMOL TABLET 10,Non-Scheduled,Not Applicable,TABLET,4.90/10 TABLET
,288,LINCIPARA 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,657.00/100 ML INFUSION
,289,LOTEMP 250 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,71.50/15 ML DROPS
,290,LOTEMP 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.50/60 ML SUSPENSION
,291,LOTEMP 650 MG TABLET 10,Scheduled,2.04,TABLET,10.00/10 TABLET
,292,LUPIPARA 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,36.18/100 ML INJECTION
,293,LUPIPARA 500 MG TABLET 15,Scheduled,0.92,TABLET,9.70/15 TABLET
,294,LUPIPARA 650 MG TABLET 10,Scheduled,2.04,TABLET,15.45/10 TABLET
,295,LUPIPARA ROUND 500 MG TABLET 1000,Scheduled,0.92,TABLET,300.00/1000 TABLET
,296,MACFAST 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,408.75/100 ML INFUSION
,297,MACFAST 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.70/60 ML SYRUP
,298,MACFAST 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.83/60 ML SYRUP
,299,MACFAST 500 MG TABLET 10,Scheduled,0.92,TABLET,9.57/10 TABLET
,300,MACFAST 650 MG TABLET 10,Scheduled,2.04,TABLET,21.41/10 TABLET
,301,MAGSPEED TABLET 10,Non-Scheduled,Not Applicable,TABLET,233.43/10 TABLET
,302,MAIPARA 1000 MG INJECTION 1,Non-Scheduled,Not Applicable,INJECTION,433.00/1 INJECTION
,303,MAIPARA TABLET 10,Non-Scheduled,Not Applicable,TABLET,36.10/10 TABLET
,304,MALIDENS 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,709.82/100 ML INFUSION
,305,MALIDENS 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,21.05/60 ML SUSPENSION
,306,MALIDENS 500 MG TABLET 10,Scheduled,0.92,TABLET,9.41/10 TABLET
,307,MALIDENS 650 MG TABLET 10,Scheduled,2.04,TABLET,21.06/10 TABLET
,308,MALIDENS DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,44.35/60 ML SUSPENSION
,309,MECIPAR 650 MG TABLET 15,Scheduled,2.04,TABLET,30.24/15 TABLET
,310,MECIPAR DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,311,MEDIMOL 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.94/60 ML SYRUP
,312,MEDIMOL 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,34.08/15 ML DROPS
,313,MEDIMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.66/10 TABLET
,314,MEDIMOL F 650 MG TABLET 10,Scheduled,2.04,TABLET,21.42/10 TABLET
,315,MEDIMOL KID 125 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,15.94/10 TABLET
,316,MEDIMOL KID 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,17.81/10 TABLET
,317,MEDIMOL (MEDICO) SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.94/60 ML SYRUP
,318,MEDIMOL PLUS SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,30.00/60 ML SYRUP
,319,MEDOMOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,31.97/15 ML DROPS
,320,MEDOMOL 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,38.39/60 ML SUSPENSION
,321,MEDOMOL 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.39/2 ML INJECTION
,322,MEDOMOL 300 MG TABLET DT 15,Non-Scheduled,Not Applicable,TABLET DT,34.50/15 TABLET DT
,323,MEDOMOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.25/15 TABLET
,324,MEDOMOL 650 MG TABLET 15,Scheduled,2.04,TABLET,31.92/15 TABLET
,325,MEDOMOL DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.80/60 ML SUSPENSION
,326,MEGAMOL SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,45.00/60 ML SUSPENSION
,327,MEPROCIN 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.80/60 ML SYRUP
,328,MEPROCIN 500 MG TABLET 10,Scheduled,0.92,TABLET,21.17/10 TABLET
,329,MERIMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.97/10 TABLET
,330,MERIMOL 650 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,20.50/10 TABLET DT
,331,METACIN 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,39.06/60 ML SYRUP
,332,METACIN 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,50.00/15 ML DROPS
,333,METACIN 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.33/2 ML INJECTION
,334,METACIN 170 MG SUPPOSITORY 5,Scheduled,8.09,SUPPOSITORY,44.52/5 SUPPOSITORY
,335,METACIN 250 MG SUPPOSITORY 5,Non-Scheduled,Not Applicable,SUPPOSITORY,74.73/5 SUPPOSITORY
,336,METACIN 500 MG TABLET 15,Scheduled,0.92,TABLET,14.49/15 TABLET
,337,METACIN 80 MG SUPPOSITORY 5,Scheduled,6.78,SUPPOSITORY,37.30/5 SUPPOSITORY
,338,METACIN SURSA 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.84/60 ML SYRUP
,339,METAPLUS 650 MG TABLET 10,Scheduled,2.04,TABLET,20.61/10 TABLET
,340,MOLACE GB 10 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,272.31/100 ML INJECTION
,341,MOL IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,242.00/100 ML INJECTION
,342,MOL PLUS 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,413.75/100 ML INJECTION
,343,MOLTROY 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,262.96/100 ML INFUSION
,344,MOONGESIC 500 MG TABLET 10,Scheduled,0.92,TABLET,7.50/10 TABLET
,345,MOONGESIC 650 MG TABLET 10,Scheduled,2.04,TABLET,12.50/10 TABLET
,346,MYPAR 125 MG LIQUID 60 ML,Non-Scheduled,Not Applicable,ORAL LIQUID,10.93/60 ML ORAL LIQUID
,347,MYPAR 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,6.77/2 ML INJECTION
,348,MYPAR 500 MG TABLET 1000,Scheduled,0.92,TABLET,209.91/1000 TABLET
,349,MYPAR 500 MG TABLET 500,Scheduled,0.92,TABLET,250.00/500 TABLET
,350,MYPOL 125 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.00/15 ML DROPS
,351,MYPOL 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,44.35/60 ML SYRUP
,352,MYPOL 650 MG TABLET 10,Scheduled,2.04,TABLET,33.60/10 TABLET
,353,MYPOL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.06/15 TABLET
,354,MYPOL D 300 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,20.00/10 TABLET
,355,MYPOL DS SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,42.21/60 ML SUSPENSION
,356,NEOMOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,538.00/100 ML INFUSION
,357,NEOMOL 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.47/2 ML INJECTION
,358,NEOMOL 170 MG SUPPOSITORY 5,Scheduled,8.09,SUPPOSITORY,42.30/5 SUPPOSITORY
,359,NEOMOL 250 MG SUPPOSITORY 5,Non-Scheduled,Not Applicable,SUPPOSITORY,111.55/5 SUPPOSITORY
,360,NEOMOL 80 MG SUPPOSITORY 5,Scheduled,6.78,SUPPOSITORY,34.95/5 SUPPOSITORY
,361,NEOMOL IVG 500 MG INJECTION 50 ML,Non-Scheduled,Not Applicable,INJECTION,114.55/50 ML INJECTION
,362,NEXPAR 250 MG SYRUP 120 ML,Non-Scheduled,Not Applicable,SYRUP,65.63/120 ML SYRUP
,363,NEXPAR LA 1000 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,105.00/15 TABLET
,364,NICETAMOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,39.94/15 ML DROPS
,365,NICETAMOL 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,42.60/60 ML SUSPENSION
,366,NICETAMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,38.00/60 ML SUSPENSION
,367,NICETAMOL JUNIOR 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,21.38/60 ML SUSPENSION
,368,NICETAMOL JUNIOR 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.60/60 ML SUSPENSION
,369,NIMPREX 650 MG TABLET 15,Scheduled,2.04,TABLET,31.64/15 TABLET
,370,NOHYPE 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,35.00/60 ML SUSPENSION
,371,NOHYPE 650 MG TABLET 10,Scheduled,2.04,TABLET,18.00/10 TABLET
,372,NOSACRON NP SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,83.20/60 ML SUSPENSION
,373,NUMOL 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,37.50/60 ML SUSPENSION
,374,NUMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,18.75/10 TABLET
,375,OPTIMOL 650 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,41.55/60 ML SYRUP
,376,OROMOL 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,59.06/15 ML DROPS
,377,OROMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,9.66/10 TABLET
,378,OROMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,21.42/10 TABLET
,379,OROMOL A 150 MG SUSPENSION 100 ML,Non-Scheduled,Not Applicable,SUSPENSION,59.85/100 ML SUSPENSION
,380,OROMOL A 150 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,42.84/60 ML SUSPENSION
,381,OROMOL PEAD 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,25.86/15 ML DROPS
,382,ORVOMOL 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,231.60/100 ML INFUSION
,383,P 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,28.19/15 ML DROPS
,384,P 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.06/60 ML SUSPENSION
,385,P 125 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,28.19/15 ML DROPS
,386,P 125 MG TABLET DT 10,Non-Scheduled,Not Applicable,TABLET DT,13.31/10 TABLET DT
,387,P 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,388,P 250 MG SYRUP 30 ML,Non-Scheduled,Not Applicable,SYRUP,42.84/30 ML SYRUP
,389,P 250 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,17.90/10 TABLET
,390,P 500 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,44.73/60 ML SUSPENSION
,391,P 500 MG TABLET 15,Scheduled,0.92,TABLET,14.49/15 TABLET
,392,P 650 MG TABLET 10,Scheduled,2.04,TABLET,21.42/10 TABLET
,393,P 750 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,35.00/10 TABLET
,394,PA 120 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,35.62/60 ML SYRUP
,395,PA-12 1000 MG TABLET 12,Non-Scheduled,Not Applicable,TABLET,73.50/12 TABLET
,396,PA 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,35.62/60 ML SUSPENSION
,397,PA 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.80/60 ML SUSPENSION
,398,PA 500 MG TABLET 10,Scheduled,0.92,TABLET,8.75/10 TABLET
,399,PA 650 MG TABLET 10,Scheduled,2.04,TABLET,21.28/10 TABLET
,400,PA 650 MG TABLET 15,Scheduled,2.04,TABLET,33.00/15 TABLET
,401,PA ACTIVE 650 MG TABLET 15,Scheduled,2.04,TABLET,56.25/15 TABLET
,402,PAARMOL 650 MG TABLET 10,Scheduled,2.04,TABLET,18.65/10 TABLET
,403,PACIMOL 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,217.03/100 ML INJECTION
,404,PACIMOL 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,33.98/15 ML DROPS
,405,PACIMOL 100 MG DROPS 30 ML,Non-Scheduled,Not Applicable,DROPS,33.98/30 ML DROPS
,406,PACIMOL 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,39.06/60 ML SUSPENSION
,407,PACIMOL 500 MG TABLET 1000,Scheduled,0.92,TABLET,528.60/1000 TABLET
,408,PACIMOL 500 MG TABLET 15,Scheduled,0.92,TABLET,14.49/15 TABLET
,409,PACIMOL 650 MG TABLET 15,Scheduled,2.04,TABLET,32.12/15 TABLET
,410,PACIMOL DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,411,PACTIV 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,366.81/100 ML INFUSION
,412,PAIN RELIEF 50 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,110.00/10 TABLET
,413,PAINTROL 650 MG TABLET 10,Scheduled,2.04,TABLET,31.66/10 TABLET
,414,PAMOL 500 MG TABLET 10,Scheduled,0.92,TABLET,297.66/10 TABLET
,415,PA PEADIATRIC 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,28.68/15 ML DROPS
,416,PARA 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,21.00/60 ML SYRUP
,417,PARABIG 650 MG SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,42.19/60 ML SUSPENSION
,418,PARABIG 650 MG TABLET 10,Scheduled,2.04,TABLET,20.10/10 TABLET
,419,PARABOOST 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,30.94/15 ML DROPS
,420,PARABOOST 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,38.79/60 ML SUSPENSION
,421,PARABOOST 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.84/60 ML SUSPENSION
,422,PARABOOST 500 MG TABLET 10,Scheduled,0.92,TABLET,9.57/10 TABLET
,423,PARABOOST 650 MG TABLET 10,Scheduled,2.04,TABLET,20.60/10 TABLET
,424,PARABOOST IV 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,363.00/100 ML INFUSION
,425,PARACAD 150 MG INJECTION 2 ML,Scheduled,4.04,INJECTION,8.48/2 ML INJECTION
,426,PARACAD 650 MG TABLET 10,Scheduled,2.04,TABLET,21.00/10 TABLET
,427,PARACETAMOL (ABBOTT) 650 MG TABLET 10,Scheduled,2.04,TABLET,20.49/10 TABLET
,428,PARACETAMOL(ALKEM) 500 MG TABLET 1000,Scheduled,0.92,TABLET,405.00/1000 TABLET
,429,PARACETAMOL (BLUE CROSS) 500 MG TABLET 10,Scheduled,0.92,TABLET,9.95/10 TABLET
,430,PARACETAMOL (CADILA) 500 MG TABLET 10,Scheduled,0.92,TABLET,10.00/10 TABLET
,431,PARACETAMOL (CADILA) 500 MG TABLET 1000,Scheduled,0.92,TABLET,187.50/1000 TABLET
,432,PARACETAMOL (CIPLA) 500 MG TABLET 10,Scheduled,0.92,TABLET,3.75/10 TABLET
,433,PARACETAMOL (GENO) 500 MG TABLET 100,Scheduled,0.92,TABLET,22.50/100 TABLET
,434,PARACETAMOL (IDPL) 500 MG TABLET 10,Scheduled,0.92,TABLET,5.00/10 TABLET
,435,PARACETAMOL(JAG) 500 MG TABLET 10,Scheduled,0.92,TABLET,10.00/10 TABLET
,436,PARACETAMOL LOOSE(FRANKLIN)LAB) 500 MG TABLET 1000,Scheduled,0.92,TABLET,387.50/1000 TABLET
,437,PARACETAMOL (TORQUE) 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,83.15/60 ML SUSPENSION
,438,PARACETAMOL(ZYD) 500 MG TABLET 1000,Scheduled,0.92,TABLET,225.00/1000 TABLET
,439,PARACIB IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,450.00/100 ML INJECTION
,440,PARACIN 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,441,PARACIN 650 MG TABLET 10,Scheduled,2.04,TABLET,20.96/10 TABLET
,442,PARACIN PAEDIATRIC 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,10.55/15 ML DROPS
,443,PARACIN PED 125 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,10.04/15 ML DROPS
,444,PARACIN PLUS (STA) SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,34.25/60 ML SYRUP
,445,PARACIN(STP) 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,42.89/60 ML SYRUP
,446,PARACIN(STP) 500 MG TABLET 10,Scheduled,0.92,TABLET,9.57/10 TABLET
,447,PARACIN(TRQ) 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,9.89/15 ML DROPS
,448,PARACIP 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,636.64/100 ML INFUSION
,449,PARACIP 100 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,32.13/10 TABLET
,450,PARACIP 125 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,23.93/60 ML SYRUP
,451,PARACIP 150 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,37.50/15 ML DROPS
,452,PARACIP 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,453,PARACIP 500 MG CAPLET 100,Non-Scheduled,Not Applicable,CAPLET,14.17/100 CAPLET
,454,PARACIP 500 MG TABLET 10,Scheduled,0.92,TABLET,9.65/10 TABLET
,455,PARACIP 650 MG TABLET 10,Scheduled,2.04,TABLET,21.10/10 TABLET
,456,PARACIP 650 MG TABLET 15,Scheduled,2.04,TABLET,32.12/15 TABLET
,457,PARACOLD 500 MG TABLET 10,Scheduled,0.92,TABLET,49.45/10 TABLET
,458,PARADAY 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,62.67/10 TABLET
,459,PARADAY 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,460,PARADER 500 MG TABLET 10,Scheduled,0.92,TABLET,9.66/10 TABLET
,461,PARADER 650 MG TABLET 10,Scheduled,2.04,TABLET,9.80/10 TABLET
,462,PARADER DS 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,22.50/60 ML SUSPENSION
,463,PARAFAB 650 MG TABLET 15,Scheduled,2.04,TABLET,33.60/15 TABLET
,464,PARAFAB DS SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,42.21/60 ML SUSPENSION
,465,PARAFAST IV 1000 MG INJECTION 100 ML,Non-Scheduled,Not Applicable,INJECTION,510.22/100 ML INJECTION
,466,PARAFUSE 10 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,220.00/100 ML INFUSION
,467,PARAGEE 125 MG SUSPENSION 60 ML,Scheduled,0.38,SUSPENSION,15.00/60 ML SUSPENSION
,468,PARAGEE 650 MG TABLET 10,Scheduled,2.04,TABLET,9.37/10 TABLET
,469,PARAGLASS 1000 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,717.83/100 ML INFUSION
,470,PARAGREAT 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.21/60 ML SUSPENSION
,471,PARAGREAT 650 MG TABLET 15,Scheduled,2.04,TABLET,33.60/15 TABLET
,472,PARAGREAT XR 1000 MG TABLET 6,Non-Scheduled,Not Applicable,TABLET,20.40/6 TABLET
,473,PARAKIND 250 MG SYRUP 60 ML,Non-Scheduled,Not Applicable,SYRUP,33.52/60 ML SYRUP
,474,PARAKIND 500 MG TABLET 10,Scheduled,0.92,TABLET,14.26/10 TABLET
,475,PARAKIND 650 MG TABLET 15,Scheduled,2.04,TABLET,31.41/15 TABLET
,476,PARALDIM 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,33.60/60 ML SUSPENSION
,477,PARALDIM 500 MG TABLET 10,Scheduled,0.92,TABLET,14.72/10 TABLET
,478,PARALUC INJECTION 1 ML,Non-Scheduled,Not Applicable,INJECTION,15.35/1 ML INJECTION
,479,PARALUC SUSPENSION 60 ML,Non-Scheduled,Not Applicable,SUSPENSION,46.78/60 ML SUSPENSION
,480,PARALUP 500 MG TABLET 15,Scheduled,0.92,TABLET,14.20/15 TABLET
,481,PARALUP 650 MG TABLET 10,Scheduled,2.04,TABLET,17.95/10 TABLET
,482,PARALUP 650 MG TABLET 15,Scheduled,2.04,TABLET,29.16/15 TABLET
,483,PARALUP TABLET 10,Non-Scheduled,Not Applicable,TABLET,69.90/10 TABLET
,484,PARAMET 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,33.99/15 ML DROPS
,485,PARAMET 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,42.83/60 ML SUSPENSION
,486,PARAMET PLUS 650 MG TABLET 15,Scheduled,2.04,TABLET,32.13/15 TABLET
,487,PARAMOL (CONCEPT) 650 MG TABLET 10,Scheduled,2.04,TABLET,4.98/10 TABLET
,488,PARAPRIME 10 MG INFUSION 100 ML,Non-Scheduled,Not Applicable,INFUSION,420.75/100 ML INFUSION
,489,PARAROSE 250 MG SUSPENSION 60 ML,Scheduled,0.68,SUSPENSION,32.00/60 ML SUSPENSION
,490,PARASAFE 1000 MG TABLET 10,Non-Scheduled,Not Applicable,TABLET,56.25/10 TABLET
,491,PARASAFE 100 MG DROPS 15 ML,Non-Scheduled,Not Applicable,DROPS,24.30/15 ML DROPS
,492,PARASAFE 120 MG SUSPENSION 60 ML,Scheduled,0.62,SUSPENSION,45.02/60 ML SUSPENSION
