PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description,rule_label
,ARGENTINA,Bagó,ANAFLEX,paracetamol,19-09-2025,4346.45,,,,500 mg comp.x 20 (VL),No-scheme
,ARGENTINA,Bagó,ANAFLEX PLUS RAPIDA ACCION,diclofenac sodium+paracetamol,27-12-2025,7993.79,,,,caps.bl.x 16 (VL),No-scheme
,ARGENTINA,Bagó,ANAFLEX PLUS RAPIDA ACCION,diclofenac sodium+paracetamol,27-12-2025,4147.65,,,,caps.bl.x 8 (VL),No-scheme
,ARGENTINA,Biosidus S.A.U.,ANAFRANIL,clomipramine,15-12-2025,28856.39,,,,grag.x 30,No-scheme
,ARGENTINA,Biosidus S.A.U.,ANAFRANIL 75 DIVITABS,clomipramine,15-12-2025,61044.83,,,,75 mg comp.rec.x 20,No-scheme
,ARGENTINA,Rontag,ANALERG,levocetirizine,01-01-2026,8779.17,,,,5 mg comp.rec.x 10,No-scheme
,ARGENTINA,Rontag,ANALERG,levocetirizine,01-01-2026,22182.25,,,,5 mg comp.rec.x 30,No-scheme
,ARGENTINA,Lafedar,ANALGINA,dipyrone,16-12-2025,10193.15,,,,jbe.x 120 ml,No-scheme
,ARGENTINA,Gray,ANALMORPH,morphine hydrochloride,25-07-2025,1632109.95,,,,10 mg a.x 100 x 1 ml,No-scheme
,ARGENTINA,Aspen,ANASKEBIR,anastrozole,11-04-2025,338500.17,,,,1 mg comp.rec.x 28,No-scheme
,ARGENTINA,Bioprofarma Bagó,ANASTRADEX,anastrozole,08-10-2025,305578.13,,,,1 mg comp.x 28,No-scheme
,ARGENTINA,Eczane,ANASTROZOL ECZANE,anastrozole,02-01-2026,249397.81,,,,1 mg comp.rec.x 28,No-scheme
,ARGENTINA,Eczane,ANASTROZOL ECZANE,anastrozole,02-01-2026,289933.38,,,,1 mg comp.rec.x 30,No-scheme
,ARGENTINA,Glenmark,ANASTROZOL GLENMARK,anastrozole,17-11-2025,311474.92,,,,1 mg comp.rec.x 30,No-scheme
,ARGENTINA,Filaxis Farmacéutica,ANASTROZOL GP PHARM,anastrozole,30-12-2025,322875.00,,,,1 mg comp.rec.x 28,No-scheme
,ARGENTINA,Kemex,ANASTROZOL KEMEX,anastrozole,03-12-2025,338464.50,,,,1 mg comp.rec.x 30,No-scheme
,ARGENTINA,Microsules Arg.,ANASTROZOL MICROSULES,anastrozole,01-01-2026,250968.85,,,,1 mg comp.rec.x 28,No-scheme
,ARGENTINA,Techsphere,ANASTROZOL TECHSPERE,anastrozole,04-07-2025,176084.00,,,,1 mg comp.rec.x 28,No-scheme
,ARGENTINA,Varifarma,ANASTROZOL VARIFARMA,anastrozole,26-12-2025,226153.77,,,,1 mg comp.x 30,No-scheme
,ARGENTINA,Baliarda,ANDERTIL,teneligliptin,17-12-2025,65792.59,,,,20 mg comp.rec.x 30,No-scheme
,ARGENTINA,PGN,ANDINO GOTAS,medicinal herbs,15-09-2025,6214.49,,,,gtas.nro.1 al 30 x 45 ml (VL),No-scheme
,ARGENTINA,Casasco,ANDRIN,terazosin,18-12-2025,34848.35,,,,10 mg tablets x 30,No-scheme
,ARGENTINA,Casasco,ANDRIN,terazosin,18-12-2025,21955.69,,,,2 mg tablets x 30,No-scheme
,ARGENTINA,Casasco,ANDRIN,terazosin,18-12-2025,28373.42,,,,5 mg tablets x 30,No-scheme
,ARGENTINA,Andrómaco,ANDRIODERMA,"vit.a+benzethonium,cl.+assoc.",02-01-2026,7192.51,,,,pda.x 25 g,No-scheme
,ARGENTINA,Beta,ANDROLONE,testosterone,15-12-2025,59088.77,,,,gel knob x 15 g + app.,No-scheme
,ARGENTINA,Beta,ANDROLONE,testosterone,15-12-2025,91477.94,,,,gel sachet x 30 x 5 g,No-scheme
,ARGENTINA,Fortbenton,ANDROPEL,finasteride,19-12-2025,23728.95,,,,1 mg comp.rec.x 30,No-scheme
,ARGENTINA,Bioprofarma Bagó,ANDROSTAT,cyproterone,22-07-2025,176177.57,,,,50 mg tablets x 50,No-scheme
,ARGENTINA,Gador,ANEBOL,anastrozole,29-12-2025,218690.53,,,,comp.x 28,No-scheme
,ARGENTINA,Gador,ANELKA,quetiapine,29-12-2025,81823.13,,,,100 mg comp.rec.x 30,No-scheme
,ARGENTINA,Gador,ANELKA,quetiapine,29-12-2025,99616.37,,,,200 mg comp.rec.x 30,No-scheme
,ARGENTINA,Gador,ANELKA,quetiapine,29-12-2025,48106.13,,,,25 mg comp.rec.x 30,No-scheme
,ARGENTINA,Gador,ANELKA,quetiapine,29-12-2025,128567.85,,,,300 mg comp.rec.x 30,No-scheme
,ARGENTINA,Elea,ANEMIDOX,"vit. b,complex+assoc.",17-12-2025,34914.66,,,,a.x 3 x 2 ml,No-scheme
,ARGENTINA,Elea,ANEMIDOX,"vit. b,complex+assoc.",17-12-2025,69048.64,,,,a.x 6 x 2 ml,No-scheme
,ARGENTINA,Elea,ANEMIDOX FERRUM,iron+vit.b12+folic acid+assoc.,17-12-2025,36959.21,,,,caps.x 30,No-scheme
,ARGENTINA,Elea,ANEMIDOX FERRUM,iron+vit.b12+folic acid+assoc.,17-12-2025,74412.52,,,,caps.x 60,No-scheme
,ARGENTINA,Elea,ANEMIDOX ULTRA,iron+vit.b12+folic acid+assoc.,17-12-2025,40576.20,,,,caps.x 30,No-scheme
,ARGENTINA,Elea,ANEMIDOX ULTRA,iron+vit.b12+folic acid+assoc.,17-12-2025,78783.89,,,,caps.x 60,No-scheme
,ARGENTINA,Alcon,ANESTALCON,proparacaine,01-01-2026,16223.00,,,,fco.x 15 ml,No-scheme
,ARGENTINA,Klonal,ANESTEX,fentanyl,30-04-2024,379535.50,,,,inj.a. x100 x 5 ml,No-scheme
,ARGENTINA,Microsules Arg.,ANEXA,amlodipine,29-12-2025,30284.86,,,,10 mg tablets x 30,No-scheme
,ARGENTINA,Microsules Arg.,ANEXA,amlodipine,29-12-2025,16008.40,,,,5 mg tablets x 30,No-scheme
,ARGENTINA,Trb-Pharma,ANFOLIC,folic acid,01-12-2025,7199.99,,,,5 mg comp.x 10,No-scheme
,ARGENTINA,Trb-Pharma,ANFOLIC,folic acid,01-12-2025,14999.99,,,,5 mg tablets x 30,No-scheme
,ARGENTINA,Varifarma,ANFONAX,liposomal amphotericin b,26-12-2025,424114.58,,,,50mgLiof.lip.fax1Fil/Dis,No-scheme
,ARGENTINA,Gemabiotech,ANFOTAR LIPOSOMAL,liposomal amphotericin b,10-11-2025,405134.06,,,,50mgLiof.lip.fax1Fil/Dis,No-scheme
,ARGENTINA,Fada Pharma,ANFOTERICINA B FADA,amphotericin B,06-10-2025,310552.56,,,,50 mg inj.f.a.liof.x 5,No-scheme
,ARGENTINA,Northia,ANFOTERICINA B NORTHIA,amphotericin B,06-10-2025,310552.56,,,,50 mg inj. IV f.a.x 5,No-scheme
,ARGENTINA,Richet,ANFOTERICINA RICHET,amphotericin B,20-12-2025,73439.35,,,,50 mg inj.f.a.x 1,No-scheme
,ARGENTINA,Fucus,ANGINETAS,hexylresorcinol+assoc.,22-12-2025,10841.60,,,,grag.x 20 (VL),No-scheme
,ARGENTINA,Fucus,ANGINETAS,hexylresorcinol+assoc.,22-12-2025,12761.93,,,,grag.x 30 (VL),No-scheme
,ARGENTINA,Fucus,ANGINETAS CARAMELOS,hexylresorcinol+assoc.,22-12-2025,5783.94,,,,caram.x 9 (VL),No-scheme
,ARGENTINA,Megalabs Argentina,ANGINOTRAT,gentamicin+benzocaine+assoc.,01-12-2025,9759.77,,,,comp.x 10,No-scheme
,ARGENTINA,Megalabs Argentina,ANGINOTRAT,gentamicin+benzocaine+assoc.,01-12-2025,15328.33,,,,comp.x 20,No-scheme
,ARGENTINA,Fabra,ANGIOFILINA,amlodipine,17-12-2025,29587.00,,,,10 mg tablets x 30,No-scheme
,ARGENTINA,Fabra,ANGIOFILINA,amlodipine,17-12-2025,15644.00,,,,5 mg tablets x 30,No-scheme
,ARGENTINA,Bagó,ANGIOVEZ,macitentan,27-12-2025,6483312.58,,,,10 mg comp.rec.x 30,No-scheme
,ARGENTINA,Jayor,ANIDUSTATERA,anidulafungin,03-12-2025,612626.97,IMPORTED,,,100mg pvo.liof.p/inf.end,Imported-fallback
,ARGENTINA,Megalabs Argentina,ANILAR,sertraline,01-12-2025,51185.02,,,,100 mg comp.rec.x 30,No-scheme
,ARGENTINA,Megalabs Argentina,ANILAR,sertraline,01-12-2025,30339.57,,,,50 mg comp.rec.x 30,No-scheme
,ARGENTINA,GlaxoSmithKline Biopharma,ANORO ELLIPTA,umeclidinium+vilanterol,29-12-2025,150749.80,IMPORTED,,,55/22 mcg pvo.inh.x30ds.,Imported-fallback
,ARGENTINA,Craveri,ANSIELIX DIGEST,alprazolam+domperidone+assoc.,15-12-2025,18215.79,,,,comp.x 30,No-scheme
,ARGENTINA,Biosintex,ANTIBIOCORT,neomycin+naphazoline+assoc.,27-03-2019,304.00,,,,gts.oft.x 10 ml,No-scheme
,ARGENTINA,Craveri,ANTIBLOC 25,carvedilol,15-12-2025,21043.22,,,,25 mg tablets x 30,No-scheme
,ARGENTINA,Denver Farma,ANTIHEMORROIDAL DENVER FARMA,lidocaine+assoc.,01-09-2025,8600.87,,,,rectal cr. x 20 g,No-scheme
,ARGENTINA,E. J. Gezzi,ANTIHEMORROIDAL GEZZI PLUS,"zinc, oxide+assoc.",17-09-2025,7499.90,,,,pda.x 12 g (VL),No-scheme
,ARGENTINA,E. J. Gezzi,ANTIHEMORROIDAL GEZZI PLUS,"zinc, oxide+assoc.",17-09-2025,8499.90,,,,pda.x 34 g (VL),No-scheme
,ARGENTINA,Max Vision,ANTILERG,ketotifen,03-12-2025,23850.00,,,,eye drops x 10 ml,No-scheme
,ARGENTINA,Casasco,ANTIMICON,fluconazole,20-11-2025,16975.96,,,,150 mg tablets x 2,No-scheme
,ARGENTINA,Casasco,ANTIMICON,fluconazole,20-11-2025,31136.16,,,,150 mg tablets x 4,No-scheme
,ARGENTINA,Casasco,ANTIMICON,fluconazole,20-11-2025,52267.80,,,,150 mg tablets x 8,No-scheme
,ARGENTINA,Laboratorio Merlino,ANTIMICOTICO LAURIA PIEL,terbinafine,29-09-2025,9990.00,,,,cr.x 20 g (VL),No-scheme
,ARGENTINA,Laboratorio Merlino,ANTIMICOTICO LAURIA PIEL,terbinafine,07-11-2025,12190.00,,,,spray x 60 ml (VL),No-scheme
,ARGENTINA,Lafarmen,ANTIOXIDANTE LAFARMEN,vit.c+vit.e+beta-carotene+asoc.,23-11-2023,2200.00,,,,blister pack x 30 (VL),No-scheme
,ARGENTINA,Richmond,ANTIPLAQ,clopidogrel,26-12-2025,63319.16,,,,75 mg tablets x 30,No-scheme
,ARGENTINA,Fecofar,ANTIPRESOL,losartan,29-12-2025,24517.12,,,,100 mg tablets x 30,No-scheme
,ARGENTINA,Fecofar,ANTIPRESOL,losartan,29-12-2025,20003.30,,,,50 mg tablets x 30,No-scheme
,ARGENTINA,Fecofar,ANTIPRESOL A,"amlodipine+losartan,potassium",29-12-2025,23252.15,,,,5/50 mg tablets x 30,No-scheme
,ARGENTINA,Fecofar,ANTIPRESOL A 100,"amlodipine+losartan,potassium",29-12-2025,25804.79,,,,5/100 mg comp.rec.x 30,No-scheme
,ARGENTINA,Fecofar,ANTIPRESOL D,losartan+hydrochlorothiazide,29-12-2025,26062.82,,,,100/25 mg tablets x 30,No-scheme
,ARGENTINA,Fecofar,ANTIPRESOL D,losartan+hydrochlorothiazide,29-12-2025,23475.66,,,,50/12.5 mg tablets x 30,No-scheme
,ARGENTINA,Lazar,ANTITROM,rivaroxaban,30-12-2025,94361.10,,,,10 mg x 30 tablets,No-scheme
,ARGENTINA,Lazar,ANTITROM,rivaroxaban,30-12-2025,91791.85,,,,15 mg x 30 tablets,No-scheme
,ARGENTINA,Lazar,ANTITROM,rivaroxaban,30-12-2025,95564.37,,,,20 mg x 30 tablets,No-scheme
,ARGENTINA,Hemoderivados,ANTITROMBINA III UNC,antithrombin III,02-09-2025,798947.00,,,,f.a.liof.+solv.x 10 ml,No-scheme
,ARGENTINA,Labsa,ANTITUSIVO FORTE LABSA,ambroxol,10-07-2025,11292.25,,,,oral suspension x 120 ml (VL),No-scheme
,ARGENTINA,Labsa,ANTITUSIVO L LABSA,loratadine+ambroxol,06-05-2025,9157.40,,,,oral sol x 60 ml,No-scheme
,ARGENTINA,Labsa,ANTITUSIVO LABSA,ambroxol,10-07-2025,10484.40,,,,sol.x 120 ml (VL),No-scheme
,ARGENTINA,Bioprofarma Bagó,ANTIXAN,edaravone,08-10-2025,8561562.16,,,,30 mg a.x 10 x 20 ml,No-scheme
,ARGENTINA,Tuteur,ANTORIL,gemcitabine,01-01-2026,1225992.84,,,,1 g f.a.x 1,No-scheme
,ARGENTINA,Tuteur,ANTORIL,gemcitabine,01-01-2026,236235.83,,,,200 mg f.a.x 1,No-scheme
,ARGENTINA,Siegfried,ANUAR,levofloxacin,12-12-2025,16369.69,,,,500 mg comp.rec.x 7,No-scheme
,ARGENTINA,Siegfried,ANUAR,levofloxacin,12-12-2025,18102.72,,,,750 mg comp.rec.x 5,No-scheme
,ARGENTINA,Siegfried,ANUBIS,levonorgestrel+ethinyl estradiol,12-12-2025,9495.17,,,,comp.rec.x 91 (84-7),No-scheme
,ARGENTINA,Elea,ANUSOL DUO,hydrocortisone+assoc.,18-11-2025,18753.91,,,,cr.x 10 g,No-scheme
,ARGENTINA,Elea,ANUSOL DUO S,hydrocortisone+assoc.,18-11-2025,19126.25,,,,sup.x 12,No-scheme
,ARGENTINA,Alcon,AOSEPT PLUS CON HYDRAGLYDE,hydrogen peroxide,01-12-2025,31751.00,IMPORTED,,,sol.x 360 ml (VL),Imported-fallback
,ARGENTINA,Eczane,APARZO,loratadine,02-01-2026,4532.68,,,,10 mg comp.x 10 (VL),No-scheme
,ARGENTINA,Eczane,APARZO,loratadine,02-01-2026,9017.49,,,,10 mg comp.x 20 (VL),No-scheme
,ARGENTINA,Eczane,APARZO,loratadine,02-01-2026,162367.35,,,,10 mg comp.x 500 (VL),No-scheme
,ARGENTINA,Laboratorio Millet,APASMO,camilofina+dipyrone,03-12-2025,11451.54,,,,gts.x 20 ml,No-scheme
,ARGENTINA,Laboratorio Millet,APASMO COMPUESTO,propinox+dipyrone,03-12-2025,13887.57,,,,comp.rec.x 20,No-scheme
,ARGENTINA,Adium,APATRIX 30,dexlansoprazole,18-12-2025,37919.73,,,,caps. x 30,No-scheme
,ARGENTINA,Adium,APATRIX 60,dexlansoprazole,18-12-2025,53946.24,,,,caps. x 30,No-scheme
,ARGENTINA,Rospaw,APECUR,aripiprazole,29-12-2025,28248.20,,,,10 mg tablets x 30,No-scheme
,ARGENTINA,Rospaw,APECUR,aripiprazole,29-12-2025,39776.60,,,,15 mg tablets x 30,No-scheme
,ARGENTINA,Rospaw,APECUR,aripiprazole,29-12-2025,25014.01,,,,20 mg tablets x 15,No-scheme
,ARGENTINA,Rospaw,APECUR,aripiprazole,29-12-2025,24047.30,,,,5 mg tablets x 30,No-scheme
,ARGENTINA,Fresenius Kabi,APHERESIS KIT SN 2 PLT X6R8882,medical product,02-12-2025,1214436.82,,,,box x 8 (VL),No-scheme
,ARGENTINA,Nolter,APITENA,apixaban,18-12-2025,122577.48,,,,2.5 mg tablets x 60,No-scheme
,ARGENTINA,Nolter,APITENA,apixaban,18-12-2025,122577.48,,,,5 mg comp.x 60,No-scheme
,ARGENTINA,Siegfried,APLACASSE,lorazepam,12-12-2025,8336.34,,,,1 mg comp.x 50,No-scheme
,ARGENTINA,Siegfried,APLACASSE,lorazepam,12-12-2025,10510.33,,,,2.5 mg tablets x 50,No-scheme
,ARGENTINA,Fortbenton,APOCALIPSIS,hyaluronic acid + collagen + resveratrol + assoc.,17-02-2022,2822.12,,,,caps.x 32 (VL),No-scheme
,ARGENTINA,E. J. Gezzi,APOFARM,acyclovir,04-09-2025,6499.90,,,,cr.x 5 g (VL),No-scheme
,ARGENTINA,Celnova Argentina,APOKINON,apomorphine,23-12-2025,1026651.40,IMPORTED,,,5mg/ml a. x 10 x 10 ml,Imported-fallback
,ARGENTINA,Celnova Argentina,APOKINON STYLO,apomorphine,23-12-2025,223680.89,IMPORTED,,,30mg/3ml lap.prell.x 1,Imported-fallback
,ARGENTINA,Fresenius Kabi,APPLIX PUMP SET VARIOLINE ENFIT UNIVERSAL,medical product,02-12-2025,35246.80,IMPORTED,,,set x 1 (VL),Imported-fallback
,ARGENTINA,Elea,APREMAX,apremilast,17-02-2024,503283.19,,,,30 mg tablets x 56,No-scheme
,ARGENTINA,Elea,APREMAX,apremilast,17-02-2024,170482.39,,,,starter kit,No-scheme
,ARGENTINA,Francelab,APRENTICE,rosuvastatin,28-11-2025,35192.76,,,,20 mg tablets per 30 tablets,No-scheme
,ARGENTINA,Francelab,APRENTICE,rosuvastatin,28-11-2025,43186.42,,,,40 mg comp.trirran.x 20,No-scheme
,ARGENTINA,Gador,APRIL,levonorgestrel+ethinyl estradiol,29-12-2025,6914.82,,,,comp.x 21,No-scheme
,ARGENTINA,Gador,Apr-28,levonorgestrel+ethinyl estradiol,29-12-2025,7422.61,,,,comp.x 28,No-scheme
,ARGENTINA,B-Life,APROTEN BIZCOCHOS,carbohydrates+assoc.,29-09-2025,68953.15,IMPORTED,,,cocoa box x 200 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN BIZCOCHOS,carbohydrates+assoc.,29-09-2025,68953.15,IMPORTED,,,"chocolate chips, 200g box",Imported-fallback
,ARGENTINA,B-Life,APROTEN BIZCOCHOS,carbohydrates+assoc.,29-09-2025,68953.15,IMPORTED,,,classics box x 200 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN ARROZ,carbohydrates+assoc.,16-07-2025,64432.20,IMPORTED,,,env.x 500 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN FETAS TOSTADAS,carbohydrates+assoc.,16-07-2025,66428.85,IMPORTED,,,box x 250 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN FUSILE,carbohydrates+assoc.,29-09-2025,62708.49,IMPORTED,,,env.x 500 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN GRISSINI,carbohydrates+assoc.,29-09-2025,68953.15,IMPORTED,,,env.x 150 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN HARINA,carbohydrates+assoc.,29-09-2025,96410.69,IMPORTED,,,env.x 500 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN OBLEAS,carbohydrates+assoc.,29-09-2025,83107.11,IMPORTED,,,chocolate box x 175 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN OBLEAS,carbohydrates+assoc.,29-09-2025,83107.11,IMPORTED,,,vanilla box x 175 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN PAN BIZCOCHADO,carbohydrates+assoc.,29-09-2025,75792.32,IMPORTED,,,env.x 280 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN PENNE,carbohydrates+assoc.,29-09-2025,62708.49,IMPORTED,,,env.x 500 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN RIGATINI,carbohydrates+assoc.,29-09-2025,62708.49,IMPORTED,,,env.x 500 g,Imported-fallback
,ARGENTINA,B-Life,APROTEN SPAGUETTI,carbohydrates+assoc.,29-09-2025,62708.49,IMPORTED,,,env.x 500 g,Imported-fallback
,ARGENTINA,Sanofi-Aventis,APROVASC,irbesartan+amlodipine,14-12-2023,44255.12,,,,150/5mg rec. tab.x 28,No-scheme
,ARGENTINA,Sanofi-Aventis,APROVASC,irbesartan+amlodipine,14-12-2023,44255.12,,,,300/10mg tablets x 28,No-scheme
,ARGENTINA,Sanofi-Aventis,APROVASC,irbesartan+amlodipine,14-12-2023,44255.12,,,,300/5mg rec. tab.x 28,No-scheme
,ARGENTINA,Sanofi-Aventis,APROVEL 150,irbesartan,01-04-2024,65627.88,,,,150 mg tablets x 28,No-scheme
,ARGENTINA,Sanofi-Aventis,APROVEL 300,irbesartan,01-04-2024,86276.73,,,,300 mg tablets x 28,No-scheme
,ARGENTINA,Megalabs Argentina,APSICO,olanzapine,01-12-2025,191060.51,,,,10 mg tablets x 28,No-scheme
,ARGENTINA,Megalabs Argentina,APSICO,olanzapine,01-12-2025,69570.73,,,,2.5 mg tablets x 28,No-scheme
,ARGENTINA,Megalabs Argentina,APSICO,olanzapine,01-12-2025,96652.65,,,,5 mg comp.rec.x 28,No-scheme
,ARGENTINA,Convatec,AQUACEL AG FOAM NO ADHESIVO 10X10 CM,accessory,07-10-2025,497246.78,IMPORTED,,,Box x 10 code 420642 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL AG SURGICAL 9X10 APOSITO ESTERIL,accessory,09-10-2025,1380531.30,IMPORTED,,,Box x 10 code 412009 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL AG SURGICAL 9X15 APOSITO ESTERIL,accessory,09-10-2025,1518560.63,IMPORTED,,,Box x 10 code 412010 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL AG SURGICAL 9X25 APOSITO ESTERIL,accessory,09-10-2025,1533914.85,IMPORTED,,,Box x 10 code 412011 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL AG SURGICAL 9X5 APOSITO ESTERIL,accessory,09-10-2025,1856075.85,IMPORTED,,,Box x 10 code 412012 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL EXTRA 10X10 CM DOBLE HIDROFIBRA,accessory,09-10-2025,530851.50,IMPORTED,,,Box x 10 code 420672 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL EXTRA 15X15 CM DOBLE HIDROFIBRA,accessory,09-10-2025,309544.35,IMPORTED,,,Box x 5 code 420673 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL FOAM ADHESIVO 10X10 CM,accessory,07-10-2025,413175.45,IMPORTED,,,Box x 10 code 420680 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL FOAM NO ADHESIVO 10X10 CM,accessory,07-10-2025,342483.78,IMPORTED,,,Box x 10 code 420633 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL FOAM NO ADHESIVO 15X15 CM,accessory,07-10-2025,273987.02,IMPORTED,,,Box x 5 code 420635 (VL),Imported-fallback
,ARGENTINA,Convatec,AQUACEL FOAM PRO 10X10 CM 5 CAPAS,accessory,07-10-2025,144766.14,IMPORTED,,,Box x 10 code 422357 (VL),Imported-fallback
,ARGENTINA,Laboratorios Farmacoop,AQUALANE,Vaseline+assoc.,10-11-2025,6955.00,,,,cr.x 100 g (VL),No-scheme
,ARGENTINA,Megalabs Argentina,AQUATOP,Cosmetic Product,01-12-2025,66521.52,,,,cr.x 250 g (VL),No-scheme
,ARGENTINA,Abbvie,AQUIPTA,atogepant,24-12-2025,710240.35,IMPORTED,,,10 mg tablets x 28,Imported-fallback
,ARGENTINA,Abbvie,AQUIPTA,atogepant,24-12-2025,710240.35,IMPORTED,,,60 mg tablets x 28,Imported-fallback
,ARGENTINA,Elea,ARAMIX,escitalopram,17-12-2025,39449.28,,,,10 mg comp.rec.x 30,No-scheme
,ARGENTINA,Elea,ARAMIX,escitalopram,17-12-2025,70851.78,,,,20 mg comp.rec.x 30,No-scheme
,ARGENTINA,Provefarma,ARANDANO AZUL,blueberry+assoc.,22-09-2025,17800.00,,,,comp.x 60 (VL),No-scheme
,ARGENTINA,Lafarmen,ARANDANO LAFARMEN,"blueberry, ext.",14-12-2023,5000.00,,,,comp.x 30 (VL),No-scheme
,ARGENTINA,Provefarma,ARANDANO ROJO URO,cranberry+assoc.,04-08-2025,10647.00,,,,comp.x 30 (VL),No-scheme
,ARGENTINA,Pharmamerican S.R.L.,ARANDANO URY VITAMIN WAY,cranberry+assoc.,01-03-2023,9639.00,,,,blister x 15 x 10 caps. each (VL),No-scheme
,ARGENTINA,Pharmamerican S.R.L.,ARANDANO URY VITAMIN WAY,cranberry+assoc.,12-12-2025,11044.00,,,,caps.x 30 (VL),No-scheme
,ARGENTINA,Pharmamerican S.R.L.,ARANDANO URY VITAMIN WAY,cranberry+assoc.,12-12-2025,20699.00,,,,caps.x 60 (VL),No-scheme
,ARGENTINA,Innovapharma,ARANDANOS,"blueberry, ext.+assoc.",01-12-2025,21400.00,,,,caps.x 60 (VL),No-scheme
,ARGENTINA,Sidus,ARANDANOS CORMILLOT,"blueberry, ext.+assoc.",09-06-2021,1786.14,,,,comp.rec.mast.x 30 (VL),No-scheme
,ARGENTINA,Ariston,ARAPENTIN,gabapentin,03-12-2025,19611.70,,,,100 mg caps.x 30,No-scheme
,ARGENTINA,Ariston,ARAPENTIN,gabapentin,03-12-2025,32648.07,,,,300 mg caps. x 30,No-scheme
,ARGENTINA,Ariston,ARAPENTIN,gabapentin,03-12-2025,44773.42,,,,600 mg tablets x 30,No-scheme
,ARGENTINA,Lafedar,ARATOPIC,"fusidic,ac.",16-12-2025,13664.67,,,,cr.x 15 g,No-scheme
,ARGENTINA,E. J. Gezzi,ARCELIGASOL,garcinia cambogia+assoc.,20-05-2022,1599.90,,,,soft capsules x 30 (VL),No-scheme
,ARGENTINA,E. J. Gezzi,ARCELIGASOL,garcinia cambogia+assoc.,20-05-2022,2799.90,,,,soft capsules x 60 (VL),No-scheme
,ARGENTINA,E. J. Gezzi,ARCELIGASOL REDUCTORA,vegetable extracts,26-12-2025,24999.90,,,,gts.x 120 ml (VL),No-scheme
,ARGENTINA,Organon Arg.,ARCOXIA,etoricoxib,01-01-2026,33745.52,IMPORTED,,,120 mg comp.rec.x 7,Imported-fallback
,ARGENTINA,Organon Arg.,ARCOXIA,etoricoxib,01-01-2026,68357.74,IMPORTED,,,60 mg comp.rec.x 28,Imported-fallback
,ARGENTINA,Organon Arg.,ARCOXIA,etoricoxib,01-01-2026,55968.26,IMPORTED,,,90 mg comp.rec.x 14,Imported-fallback
,ARGENTINA,Organon Arg.,ARCOXIA,etoricoxib,01-01-2026,84684.41,IMPORTED,,,90 mg comp.rec.x 28,Imported-fallback
,ARGENTINA,Northia,ARECAMIN,cephalothin,06-10-2025,1914826.85,,,,1000 mg f.a.x 100,No-scheme
,ARGENTINA,Teva Argentina,ARENDAL,alendronate,01-12-2025,22536.78,,,,70 mg tablets x 4,No-scheme
,ARGENTINA,GlaxoSmithKline Biopharma,AREXVY,syncytial virus antigen resp.,29-12-2025,336500.99,IMPORTED,,,fco.a.liof.x1+disolv.x1,Imported-fallback
,ARGENTINA,Siegfried,ARGEFLOX,ciprofloxacin,12-12-2025,16506.82,,,,500 mg tablets x 10,No-scheme
,ARGENTINA,Siegfried,ARGEFLOX,ciprofloxacin,12-12-2025,29967.47,,,,500 mg tablets x 20,No-scheme
,ARGENTINA,Provefarma,ARGININA,arginine,22-09-2025,15551.00,,,,comp.x 60 (VL),No-scheme
,ARGENTINA,Eurolab,ARGININA NUTRICEUTIC,arginine,16-12-2025,11950.00,,,,caps.x 32 (VL),No-scheme
,ARGENTINA,Sempre Giovane,ARGIRELINE,argireline,01-05-2025,56000.00,,,,cr.x 30 g (VL),No-scheme
,ARGENTINA,Biol,ARGOCIAN,hexoprenaline,22-12-2025,20473.84,,,,25 mcg/5 ml inj.a.x 5,No-scheme
,ARGENTINA,Jayor,ARIA,test strips,04-09-2025,125128.91,IMPORTED,,,strips reactive.p/glucosax50,Imported-fallback
,ARGENTINA,Ariston,ARIFLENAC FORTE,diclofenac potassium+paracetamol,01-10-2025,6344.54,,,,comp.rec.x 10,No-scheme
,ARGENTINA,Ariston,ARIGASTRIL 30,dexlansoprazole,01-08-2025,19036.63,,,,caps.x 15,No-scheme
,ARGENTINA,Ariston,ARIGASTRIL 30,dexlansoprazole,01-08-2025,35918.04,,,,caps.x 30,No-scheme
