PHARMA SAHI DAAM,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,254,WINIXIA 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,20.00/10 TABLET SR
,255,X-MET 1000 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,64.89/15 TABLET SR
,256,X-MET 250 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,27.18/15 TABLET
,257,X-MET 500 MG TABLET 15,Scheduled,2.06,TABLET,29.84/15 TABLET
,258,X-MET 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,31.80/15 TABLET SR
,259,X-MET 850 MG TABLET 15,Non-Scheduled,Not Applicable,TABLET,57.00/15 TABLET
,260,XTERN 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,30.94/10 TABLET SR
,261,ZOFORM 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,30.41/10 TABLET SR
,262,ZOFORM 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,15.26/10 TABLET SR
,263,ZOMET 500 MG TABLET 10,Scheduled,2.06,TABLET,9.53/10 TABLET
,264,ZOMET 500 MG TABLET SR 15,Non-Scheduled,Not Applicable,TABLET SR,32.34/15 TABLET SR
,265,ZOMET TH 1000 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,33.87/10 TABLET SR
,266,ZYROMET 500 MG TABLET SR 10,Non-Scheduled,Not Applicable,TABLET SR,22.31/10 TABLET SR
