"#","Registration No / Notification No","Product Name","Holder"
"2046","MAL15100011TC","H2 Nutrition Lignosus Rhinocerus 420mg Capsule","HOE HONG NUTRITION SDN BHD"
"2047","MAL15080013TC","SDM Herba Wanita Sihat Capsule","Seri Dewi Malam Sdn Bhd"
"2048","MAL15120003TC","EL-DORADO MY DEER VELVET 360MG CAPSULE","D Paradise Valley Sdn. Bhd."
"2049","MAL16020004T","NW MusMentha Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2050","MAL16020017TC","Alliforce 300mg Capsule","INQPHARM GROUP SDN. BHD."
"2051","MAL15040059T","Nova Royal Jelly Vegetable Capsule","NOVA LABORATORIES SDN. BHD."
"2052","MAL16020005T","NW MorinSativa Capsule 450mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2053","MAL16060026TC","HB"" Well Capsule","Metro Signature Sdn Bhd"
"2054","MAL15100012TC","NK Natto Plus Capsule","Bio Technology Enterprise"
"2055","MAL15070020T","NW Gymnema Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2056","MAL16060027TC","TAC CORDYCEPS MILITARIS 400mg capsule","TAC HEALTH FORMULAS SDN BHD"
"2057","MAL15070041T","NW AfriCissus Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2058","MAL15070021T","NW GloryMen Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2059","MAL15080017T","NW Garci-Roselle Plus Capsule 450mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2060","MAL16010014TC","ON AMLA 500MGCAPSULE","Pro Health Medics Sdn. Bhd."
"2061","MAL15080018TC","Hurix's 600 Fluaway Capsule Improved","JIN BIN CORPORATION SDN. BHD."
"2062","MAL15070042TC","THE PrimAGE FemmeGuard Vegetable Capsule","CAMBERT(M) SDN. BHD."
"2063","MAL15070022T","NW Garlic Complex Capsule 600mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2064","MAL15080019T","NW GinFera Nigra Capsule 620mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2065","MAL15060016TC","Eternal Natoz Capsule","Eternal Wellness Sdn Bhd"
"2066","MAL15090016T","NW Valerian Biloba Plus Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2067","MAL15080020T","YesHealth Yes Garlic & Black Seed Complex Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2068","MAL15090023T","NW An-Cycle Capsule 550mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2069","MAL15100013TC","KHANG SHEN HERBS TONGKAT ALI 350mg CAPSULE","KHANG SHEN HERBS SDN BHD"
"2070","MAL15070024T","NW Roselle Olea Capsule 500mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2071","MAL16040003TC","HB"" Yu Capsule","Metro Signature Sdn Bhd"
"2072","MAL15070025T","VITAHERB Purslane Herb Extract 60mg Capsule","WINWA MEDICAL SDN. BHD."
"2073","MAL15100014T","YesHealth Yes Joint & Muscular Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2074","MAL15090018T","NW Pynax Men Capsule 450mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2075","MAL15080021T","NW Boswellice Capsule 510mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2076","MAL16020022T","NW Acti-H Capsule 340mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2077","MAL15070044T","NW Women Ginger Plus Capsule 450mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2078","MAL15050025TC","REJU TRITODUCE CAPSULE","Itp Academy Malaysia (mm2h) Sdn Bhd"
"2079","MAL16010018T","NW Ginberry 650mg Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2080","MAL15080022T","NW MamorDisiTiva Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2081","MAL15070045TC","HERBITEC NODEN CAPSULE","HERBITEC (M) SDN BHD"
"2082","MAL16010019T","NW Vaccicus-Olera Capsule 500mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2083","MAL16010020T","NW Hippo CurVera 650mg Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2084","MAL16020023T","NW Ziziphus Plus Capsule 460mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2085","MAL15100015T","NW FoeNera Capsule 400mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2086","MAL16010021T","NW CinnaTrigo Dica Capsule 500mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2087","MAL16030005T","NU MEDS ORTHOWITS CAPSULE 200MG","Biotropics Malaysia Berhad"
"2088","MAL20152467TCE","SEABUCK NUTRACEUTIQ ESSENCE CAPSULE","Sne Marketing Sdn. Bhd."
"2089","MAL15080024T","NW Mangostana Capsule 500mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2090","MAL15090024T","NW Pofera Sativa Capsule 500mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2091","MAL16020006T","Yi Wang Marigold Complex capsule","YI WANG HONEY GARDEN (M) SDN. BHD."
"2092","MAL16010055TC","VISICLEAR CAPSULE","MB NUTRACEUTICALS SDN BHD"
"2093","MAL16010025T","NW PomegRice-Olive Capsule 500mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2094","MAL16020008TC","Kenrixs Qing Re Hou Tong Bao Capsule","Kenrixs Enterprise"
"2095","MAL16010026T","E-MOMENTS CAPSULE 500MG","EXTRA EXCEL (MALAYSIA) SDN. BHD."
"2096","MAL15100024T","NW Carica 300mg Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2097","MAL15080026T","VITAHERB Willow Bark Extract Plus Capsule","WINWA MEDICAL SDN. BHD."
"2098","MAL16040030TC","PROLIVNATURAL SYNACINN CAPSULE","proliv life sciences sdn bhd"
"2099","MAL16040007TC","Herbs of Gold Black Ginger + Green Tea Capsule","VITAHEALTH BIOTECH SDN BHD"
"2100","MAL15120028TC","KHANG SHEN HERBS KACIP FATIMAH 300MG CAPSULE","KHANG SHEN HERBS SDN BHD"
"2101","MAL16010028T","NW Oryza MediGold Capsule 410mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2102","MAL16030011T","Tribumax Capsule","DOT GREEN LIFESCIENCES SDN. BHD."
"2103","MAL15100018T","YesHealth Yes Hawthorn Berry Plus Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2104","MAL16010057TC","SDM Apricot KC 500mg Capsule","Seri Dewi Malam Sdn Bhd"
"2105","MAL15120018T","STAY-D CAPSULE 500MG","EXTRA EXCEL (MALAYSIA) SDN. BHD."
"2106","MAL16020018TC","MB Vigore Capsule","MB NUTRACEUTICALS SDN BHD"
"2107","MAL16040026TC","B'BEAU PWITEZ PEARL 500MG CAPSULE","VIHSDIA ENTERPRISE"
"2108","MAL16010058TC","DESAKU VIRGIN COCONUT OIL PLUS BLACK SEED OIL 820mg SOFTGEL CAPSULE","Desaku Trading"
"2109","MAL15120021T","SHAN SUI Sabah Snake Plant 500mg Capsule","Shenlu Biotech Sdn Bhd"
"2110","MAL16010059TC","Ramedicare Organic Spirulina Blue Green Algae 500mg Capsule","Ramedicare Sdn Bhd"
"2111","MAL20152510TE","Three Legs Euryway Capsule","SYARIKAT WEN KEN DRUG SDN. BHD."
"2112","MAL16030012TC","SWISSMED TOTALMAN CAPSULE 400MG","NATURAL HERBS LIFESCIENCES"
"2113","MAL16040015TC","SWISSMED TWC TOTAL WOMAN CAPSULE","NATURAL HERBS LIFESCIENCES"
"2114","MAL16020010TC","PENAWAR LAGENDA ELPER ENOLITE CAPSULE","Lagenda Organic Biotech Sdn Bhd"
"2115","MAL16030013TC","Witacor capsule","MB NUTRACEUTICALS SDN BHD"
"2116","MAL16020019TC","Alivita capsule","MB NUTRACEUTICALS SDN BHD"
"2117","MAL16040032T","BIO-DB Capsule","BIO NICE INDUSTRY SDN BHD"
"2118","MAL16030014T","Bio Nice Magony 500mg Capsule","BIO NICE INDUSTRY SDN BHD"
"2119","MAL16030027T","NUSASA Propolis 100mg Softgel Capsule","D-WAY SDN. BHD."
"2120","MAL16040033T","NUSASA Ginkgo Biloba 150mg Softgel Capsule","D-WAY SDN. BHD."
"2121","MAL16010034T","NHF Ginseng Plus Extract 400mg capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"2122","MAL16010035T","NHF Milk Thistle Plus 400mg Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"2123","MAL16030028T","NHF Prostaco 400mg capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"2124","MAL16030029TC","Hurix's Phlegm & Cough Herbs Capsule","JIN BIN CORPORATION SDN. BHD."
"2125","MAL16030015TC","Hurix's Menstrual Pain Capsule","JIN BIN CORPORATION SDN. BHD."
"2126","MAL16010037TC","Juliet eve Capsule","SATIN SKINZ SDN BHD"
"2127","MAL16050003T","NW Graviosteen Capsule 650mg","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2128","MAL16020012T","BIOTROPICS MEN'S FORMULA CAPSULE","Biotropics Malaysia Berhad"
"2129","MAL15120030TC","AkuaRiz GAMACAP (Sea Cucumber Extract) 67mg Capsule","Coral Waves Sdn. Bhd."
"2130","MAL16030017TC","BERKAT HERBA NUSANTARA STF 400MG BOVINE CAPSULE","BERKAT HERBA NUSANTARA"
"2131","MAL16030018TC","Syuna Senna 400mg Capsule","SYUNA ENTERPRISE"
"2132","MAL16030033T","Assence Sea Buckthorn Oil 500mg Softgel Capsule","LONNIX (M) SDN. BHD."
"2133","MAL16040018T","Bio Nice Qing Quan Bao Capsule","BIO NICE INDUSTRY SDN BHD"
"2134","MAL16040036T","GNC HERBAL PLUS� Grape Seed Extract 300MG Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2135","MAL16040037T","GNC HERBAL PLUS� Grape Seed Extract 500MG Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2136","MAL16040038TC","Vitamode Ashwagandha 300mg Capsule","Vitamode  Sdn.bhd"
"2137","MAL16030020TC","CURMITOX capsule","MB NUTRACEUTICALS SDN BHD"
"2138","MAL16030035TC","LAC® Activated HGF™ Hair Formula Capsule","LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD."
"2139","MAL16050021TC","DMA YEAST EXTRACT 100MG CAPSULE","DM AESTHETICS SDN BHD"
"2140","MAL16050022TC","DEFENSA  capsule","MB NUTRACEUTICALS SDN BHD"
"2141","MAL16050006TC","BioLina Tongkat Ali Extract 450mg Capsule","Biolina Corporation Sdn. Bhd."
"2142","MAL16060034TC","DMA MILLET PLUS 480MG EXTRACT CAPSULE","DM AESTHETICS SDN BHD"
"2143","MAL16030040TC","PYF KACIP FATIMAH 100MG CAPSULE","MEDICASIA (M) SDN BHD"
"2144","MAL16040021T","Inovital Kacip Fatimah 480mg Capsule","FRANCAZURE SDN BHD"
"2145","MAL16040022T","Inovital Tongkat Ali 480mg Capsule","FRANCAZURE SDN BHD"
"2146","MAL16040040TC","Belleza Capsule","IMEKS PHARMA SDN. BHD."
"2147","MAL16060013TC","Listra HABBASAUDA 500mg Capsules","BINA MUTIARA GLOBAL SDN BHD"
"2148","MAL16030041T","NW Chamomile 400mg Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2149","MAL16030042TC","BIOGROW SMOFLO CAPSULE","Legosan (Malaysia) Sdn Bhd"
"2150","MAL16040042T","NW GinTomentosa 550mg Capsule","NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)"
"2151","MAL16050007T","LJACK MISAI KUCING 100MG CAPSULE","LJACK (M) SDN BHD"
"2152","MAL16060035TC","BIOHERBS TONGKAT ALI 50MG CAPSULE","PREMIUM PRODUCTS SDN. BHD."
"2153","MAL16030053T","VITAHERB Chamomile Flower Extract 375mg Capsule","WINWA MEDICAL SDN. BHD."
"2154","MAL20152533TCE","EJS Tongkat Ali 40mg Capsule","EJS AGROTECH RESOURCES"
"2155","MAL16060038TC","BONEE CARE capsule","MB NUTRACEUTICALS SDN BHD"
"2156","MAL16050029T","PHM Caloleast Capsule","Esprit Care Sdn. Bhd."
"2157","MAL16060018TC","Afdhal MTE Pomegranate Extract 500mg Capsules","Minda Tulus Enterprise"
"2158","MAL16060039TC","Miracaps Apricot Seed 350mg capsule","MIRACLE WELLCARE SDN. BHD."
"2159","MAL16050032TC","BIO-TURMERIC PLUS  400MG CAPSULE","Power X Enterprise"
"2160","MAL16040046TC","BIO-CINNAMON PLUS  400MG CAPSULE","Power X Enterprise"
"2161","MAL16060021TC","D""LADY 400MG CAPSULE","Power X Enterprise"
"2162","MAL16050033T","SHENLU Natto Plus Capsule","Shenlu Biotech Sdn Bhd"
"2163","MAL16060022TC","Biotech 17 Apricot Seed 300mg Capsule","B17 Biotech Sdn. Bhd."
"2164","MAL16060041T","SHENLU Hu Yan Bao Capsule","Shenlu Biotech Sdn Bhd"
"2165","MAL16050009TC","BSM Turmeric Complex Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"2166","MAL16060023TC","FRONTIER INTERNATIONAL CoccaC Capsule","FRONTIER INTERNATIONAL (M) SDN BHD"
"2167","MAL16050039TC","FRONTIER INTERNATIONAL Red Yeast Rice 500mg Capsule","FRONTIER INTERNATIONAL (M) SDN BHD"
"2168","MAL16050037TC","Tigerus Cordyceps Sinensis Fruiting Body 300mg Capsule","Ligno Biotech Sdn. Bhd."
"2169","MAL20162561TE","PHYTO EURYCOMA LONGIFOLIA EXTRACT 50MG CAPSULE","Phytobiotech Sdn. Bhd."
"2170","MAL20162554TE","PHYTO LABISIA PUMILA EXTRACT 50MG CAPSULE","Phytobiotech Sdn. Bhd."
"2171","MAL16060024TC","FLO-TRU capsule","MB NUTRACEUTICALS SDN BHD"
"2172","MAL16060047TC","iHC PAPALEAF 500MG Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"2173","MAL05121174XR","NEUROGAIN PB VEGICAP CAPSULE 500MG","MEDERIS SDN. BHD."
"2174","MAL19950121XC","ERYBION CAPSULE","ZONTRON PHARMACEUTICALS SDN. BHD."
"2175","MAL19913338X","PEDIVITE FORTE CAPSULE","UNIMED SDN. BHD."
"2176","MAL19913041XR","FERROVIT CAPSULE","MEGA LIFESCIENCES SDN. BHD."
"2177","MAL19920972X","NATURAL VITAMIN E CAPSULE 200 IU","MEGA LIFESCIENCES SDN. BHD."
"2178","MAL19913049X","PRENATAL CAPSULE","MEGA LIFESCIENCES SDN. BHD."
"2179","MAL19920385XC","BLACKMORES BETACAROTENE SOFTGEL CAPSULE","BLACKMORES (MALAYSIA) SDN. BHD."
"2180","MAL19920567XCR","CUPLATON 100MG CAPSULE","ORION PHARMA (MY) SDN. BHD."
"2181","MAL19962903X","NATURALLE FISH OIL (30%) 1,000MG SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2182","MAL19988462X","NEUROMETHYN CAPSULE 500MCG","THE ZYFAS MEDICAL CO.,"
"2183","MAL19962901X","NATURALLE COD LIVER OIL 275MG SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2184","MAL19962908X","NATURALLE EVENING PRIMROSE OIL 1000MG SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2185","MAL19970618X","NATURALLE EVENING PRIMROSE OIL PLUS OMEGA 3 FISH OIL SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2186","MAL19970625X","NATURALLE BETA CAROTENE 6MG SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2187","MAL19972175XR","21st Century B-COMPLEX WITH LIPOTROPICS,WHEAT GERM & LECITHIN CAPSULE","21ST CENTURY PRODUCTS SDN. BHD."
"2188","MAL19971361XR","GTF CHROMIUM CAPSULE","21ST CENTURY PRODUCTS SDN. BHD."
"2189","MAL19972203XC","HOVID OMEGA-3 SOFT GELATIN CAPSULE","Hovid Pharmacy Sdn. Bhd."
"2190","MAL19971866XC","HOVID VITAMIN E 200 SOFT GELATIN CAPSULE","Hovid Pharmacy Sdn. Bhd."
"2191","MAL19972204XC","HOVID COD LIVER OIL SOFT GELATIN CAPSULE","Hovid Pharmacy Sdn. Bhd."
"2192","MAL19971867XC","HOVID VITAMIN E 400 SOFT GELATIN CAPSULE","Hovid Pharmacy Sdn. Bhd."
"2193","MAL19972898XC","HOVID EVENING PRIMROSE OIL + VITAMIN E SOFT GELATIN CAPSULE","Hovid Pharmacy Sdn. Bhd."
"2194","MAL19984113XR","HOMTAMIN GINSENG SOFT CAPSULE","ZIWELL MEDICAL SDN. BHD."
"2195","MAL19984096X","SOLARAY LECITHIN CAPSULE","PATHLAB HEALTHCARE (MALAYSIA) SDN. BHD."
"2196","MAL19985998X","SOLARAY ZINC PLUS CAPSULE","PATHLAB HEALTHCARE (MALAYSIA) SDN. BHD."
"2197","MAL19984099X","SOLARAY CALCIUM CITRATE PLUS CAPSULE","PATHLAB HEALTHCARE (MALAYSIA) SDN. BHD."
"2198","MAL19973032X","SOLARAY CALCIUM,MAGNESIUM & ZINC CAPSULE","PATHLAB HEALTHCARE (MALAYSIA) SDN. BHD."
"2199","MAL19973034X","SOLARAY SUPA BIO-C CAPSULE 1000MG","PATHLAB HEALTHCARE (MALAYSIA) SDN. BHD."
"2200","MAL19973756XR","SELENIUM 200MCG CAPSULE","21ST CENTURY PRODUCTS SDN. BHD."
"2201","MAL19973781XC","HOVID ALLVITE SOFT GELATIN CAPSULE","Hovid Pharmacy Sdn. Bhd."
"2202","MAL19984458X","CHAMPS DHA 100MG SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2203","MAL19992170XCR","PHARMATON CAPSULES WITH SELENIUM","DKSH MALAYSIA SDN. BHD."
"2204","MAL19992407XZ","MEDON 500 CAPSULE","WINWA MEDICAL SDN. BHD."
"2205","MAL19987402XC","ENERGEE CAPSULE","MEDIPHARM INDUSTRIES SDN. BHD."
"2206","MAL19991439X","HEPAVITE CAPSULE","Y.S.P. INDUSTRIES (M) SDN. BHD."
"2207","MAL20031764X","BONKY SOFT CAPSULE","BIO-PHARMACEUTICALS SDN. BHD."
"2208","MAL19991173XCR","BLACKMORES EVENING PRIMROSE OIL + FISH OIL CAPSULE","BLACKMORES (MALAYSIA) SDN. BHD."
"2209","MAL19990318XCR","BLACKMORES EVENING PRIMROSE OIL 1000MG CAPSULE","BLACKMORES (MALAYSIA) SDN. BHD."
"2210","MAL20001310X","BiO-LiFE Ginsomin Softgel Capsules","MEGA LIFESCIENCES SDN. BHD."
"2211","MAL20013759XC","KORDEL`S E 400 IU CAPSULES","CAMBERT(M) SDN. BHD."
"2212","MAL20000420X","SGVG CHITOSAN 350MG CAPSULE","WHITE HERON PHARMACEUTICAL SDN. BHD."
"2213","MAL20001098XZ","HOCYGARD CAPSULE","PAHANG PHARMACY SDN. BHD."
"2214","MAL20001976X","Rainbow Health Carnitine Plus Capsule","HERBAL SCIENCE SDN. BHD."
"2215","MAL20001974X","Rainbow Health Garcinia Plus Capsule","HERBAL SCIENCE SDN. BHD."
"2216","MAL20002297XR","21st Century Co Enzyme Q10 60mg Capsule","21ST CENTURY PRODUCTS SDN. BHD."
"2217","MAL20013182X","Shine Multivitamin and Mineral Capsule","Y.S.P. INDUSTRIES (M) SDN. BHD."
"2218","MAL20012820XR","21ST CENTURY FABULOSS 5 CAPSULE","21ST CENTURY PRODUCTS SDN. BHD."
"2219","MAL20014046X","future™ AMINO COMPLEX CAPSULE","HERBAL SCIENCE SDN. BHD."
"2220","MAL20013189X","Ujuwon GARCINIA COMPLEX Capsule","HERBAL SCIENCE SDN. BHD."
"2221","MAL20013829XR","COD LIVER OIL CAPSULES","NUTRINATURE HOLDING SDN. BHD."
"2222","MAL20013203XCR","NATRIÉO TRI-E TOCOTRIENOLS (50MG) SOFTGEL CAPSULE","SD GUTHRIE INTERNATIONAL NUTRITION SDN. BHD."
"2223","MAL20013839X","LIVOLIN CAPSULES","MEGA LIFESCIENCES SDN. BHD."
"2224","MAL20013603X","GENOLIFE VIVAMAX CAPSULE","HERBAL SCIENCE SDN. BHD."
"2225","MAL20013498X","NATURALLE TOCO-E 50MG SOFTGEL CAPSULE","DUOPHARMA MANUFACTURING (BANGI) SDN. BHD."
"2226","MAL20013841X","BiO-LiFE MaxX Fish Oil 1000mg Soft Capsule","MEGA LIFESCIENCES SDN. BHD."
"2227","MAL20013840X","PRIM E CAPSULE","MEGA LIFESCIENCES SDN. BHD."
"2228","MAL20013977X","ALPHA LIPOIC ACID CAPSULE","HERBAL SCIENCE SDN. BHD."
"2229","MAL20031970XCR","SEVEN SEAS PULSE HIGH STRENGTH TRIOMEGA CONCENTRATED FISH OIL CAPSULE","PROCTER & GAMBLE (MALAYSIA ) SDN.BHD."
"2230","MAL20014474XR","Q-GEL COENZYME Q-10 30MG CAPSULE","PAHANG PHARMACY SDN. BHD."
"2231","MAL20034308X","GNC CoQ-10 50MG Capsules","GNC LIVEWELL MALAYSIA SDN. BHD."
"2232","MAL20033982X","GNC-FISH BODY OILS 1000MG SOFTGEL CAPSULE","GNC LIVEWELL MALAYSIA SDN. BHD."
"2233","MAL20032462X","SHINE ENERB CAPSULE","Y.S.P. INDUSTRIES (M) SDN. BHD."
"2234","MAL20040637X","GNC beta-Carotene 6MG SOFTGEL CAPSULE","GNC LIVEWELL MALAYSIA SDN. BHD."
"2235","MAL20061540XR","NEOMATE OMEGA-3 FISH OIL 1200MG CAPSULES","NUTRINATURE HOLDING SDN. BHD."
"2236","MAL20061539XR","EUROBIO-OMEGA 3 1000MG CAPSULES","NUTRINATURE HOLDING SDN. BHD."
"2237","MAL20061538XR","OMEGA 3-1000 MG FISH OIL CAPSULE","ENZYME -TECH MANUFACTURE SDN BHD"
"2238","MAL06051342X","SEVEN SEAS COD LIVER OIL GOLD CAPSULES","HOVID BERHAD"
"2239","MAL04091686X","Dyna Chlorophyll Capsule","DYNAPHARM (M) SDN. BHD."
"2240","MAL05023180X","GNC COQ-10 30MG VEGETABLE CAPSULE","GNC LIVEWELL MALAYSIA SDN. BHD."
"2241","MAL05041935X","GNC CoQ-10 100 mg hardshell capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2242","MAL05041942X","GNC CO-Q10 50mg Softgel Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2243","MAL05041943X","GNC DHA EPA Softgel Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2244","MAL04125494X","GNC Lecithin 1200 Plus softgel Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2245","MAL04125495X","GNC Lecithin 1200mg Softgel Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2246","MAL05023396X","Nutra-Life L-Carnitine Capsule","CAMBERT(M) SDN. BHD."
"2247","MAL04103311XCR","Blackmores CoQ10 50 mg Capsule","BLACKMORES (MALAYSIA) SDN. BHD."
"2248","MAL06021203XC","BIOGROW Borage Plus Softgel Capsule","UNISON NUTRACEUTICALS SDN. BHD."
"2249","MAL20040927X","KORDEL`S ALPHA-LIPOIC ACID 100 MG CAPSULE","CAMBERT(M) SDN. BHD."
"2250","MAL04091699X","Live-well� E-BALANCE� 200 Capsule","PAHANG PHARMACY SDN. BHD."
"2251","MAL04091700X","Live-well� E-BALANCE� 400 Capsule","PAHANG PHARMACY SDN. BHD."
"2252","MAL05041957XC","ZEMAX SX Capsule","MEGA LIFESCIENCES SDN. BHD."
"2253","MAL05072106X","Live-well™ HOCYGARD™ PLUS Capsule","PAHANG PHARMACY SDN. BHD."
"2254","MAL05072107XR","BiO-LiFE Evening Primrose Oil 1000mg Plus Vitamin E Soft Capsule","MEGA LIFESCIENCES SDN. BHD."
"2255","MAL05051089X","Live-well� J-FLEX Capsule","PAHANG PHARMACY SDN. BHD."
"2256","MAL05061520X","Live-well � OSTEFLAME Capsule","PAHANG PHARMACY SDN. BHD."
"2257","MAL05051091X","LIVIPIDS Capsule","PAHANG PHARMACY SDN. BHD."
"2258","MAL05051092X","LIVIPIDS FORTE Capsule","PAHANG PHARMACY SDN. BHD."
"2259","MAL05051093X","Live-well � LIVAGARD� Capsule","PAHANG PHARMACY SDN. BHD."
"2260","MAL05092252X","Live-well™ TOCOSPAN™ E 300 +30 Capsule","PAHANG PHARMACY SDN. BHD."
"2261","MAL05101686X","Live-well� ACTIVSOD� PLUS Capsule","PAHANG PHARMACY SDN. BHD."
"2262","MAL05090119X","Live-well™ L-Carnitine Fumarate 500mg Capsule","PAHANG PHARMACY SDN. BHD."
"2263","MAL05092253XC","Livolin Forte Capsule","MEGA LIFESCIENCES SDN. BHD."
"2264","MAL06011723X","GNC Basic Antioxidant Softgel Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2265","MAL05092255X","Live-well™ MEMOSENTIAL™ Capsule","PAHANG PHARMACY SDN. BHD."
"2266","MAL06011732X","GNC Natural E 400 with Natural Beta-Carotene Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2267","MAL05072057X","GNC CoQ-10 300MG Capsules","GNC LIVEWELL MALAYSIA SDN. BHD."
"2268","MAL06021212X","MegaLive Cardi-Q Capsule","HERBAL SCIENCE SDN. BHD."
"2269","MAL06041422XR","Elastin Collagen Capsule","21ST CENTURY PRODUCTS SDN. BHD."
"2270","MAL06021213X","GNC Coral Calcium Plus Capsule","GNC LIVEWELL MALAYSIA SDN. BHD."
"2271","MAL05061541XCR","BiO-LiFE acnacare Softgel Capsule","MEGA LIFESCIENCES SDN. BHD."
"2272","MAL05101694XCR","Blackmores Bio E250 Capsule","BLACKMORES (MALAYSIA) SDN. BHD."
"2273","MAL07010894XC","Gold Life®  BioFlex Chondroitin Sulphate Capsule 400mg","MEDIPHARM INDUSTRIES SDN. BHD."
