WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Customized_Column_1,Pharmacy_Purchase_Price,Effective_Start_Date
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 2000 IU/5 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 5 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 5 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,74590.92,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 2000 IU/5 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен или бромобутилен гумен затворувач, која содржи 5 ml стерилна вода за инјекции и 1 BAXJECT III систем","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl or bromobutyl rubber stopper, containing 5 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,74590.92,17.03.2025
R06AX27,AERIUS филм-обложена таблета 5 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,354.59,14.12.2011
R06AX27,AERIUS филм-обложена таблета 5 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,221.9,15.03.2018
R06AX27,AERIUS филм-обложена таблета 5 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,175.59,17.03.2025
R06AX27,"AERIUS перорален раствор 0,5 mg/1 ml стаклено шише х 60 ml",AERIUS oral solution 0.5 mg/1 ml glass bottle x 60 ml,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,148.84,24.07.2014
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,106.84,22.10.2015
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 60 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 60 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,176.55,14.12.2011
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 60 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 60 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,173.76,15.10.2016
R06AX27,"AERIUS перорален раствор 0,5 mg/1 ml стаклено шише х 60 ml",AERIUS oral solution 0.5 mg/1 ml glass bottle x 60 ml,desloratadine,Organon Heist bv,Organon Heist bv,Rp,,
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 120 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 120 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,365.7,14.12.2011
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 120 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 120 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,350.0,05.10.2012
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,245.43,14.12.2011
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,245.1,05.10.2012
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,197.07,17.10.2014
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,113.32,16.03.2015
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,Organon Heist bv,Organon Heist bv,Rp,,
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,"NOVARTIS PHARMA STEIN AG, SANDOZ S.R.L.","NOVARTIS PHARMA STEIN AG, SANDOZ S.R.L.",Rp,73423.44,17.03.2025
L01XE10,AFINITOR таблета 5 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 5 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,146310.02,15.03.2016
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,247304.97,01.04.2015
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,196291.23,15.03.2016
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,170930.64,15.03.2019
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,151353.64,15.03.2021
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,92525.31,23.03.2023
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,79629.14,15.03.2024
B01AC17,"AGGRASTAT концентрат за раствор за инфузија 0,25 mg/1 ml 1 стаклена вијала х 50 ml/кутија",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,H,12234.48,14.12.2011
B01AC17,"AGGRASTAT концентрат за раствор за инфузија 0,25 mg/1 ml 1 стаклена вијала х 50 ml/кутија",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,H,12020.0,05.10.2012
B01AC17,"AGGRASTAT концентрат за раствор за инфузија 0,25 mg/1 ml 1 стаклена вијала х 50 ml/кутија",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,H,9649.73,15.10.2013
B02BD04,AIMAFIX прашок и вехикулум за раствор за инфузија 500 IE 1 вијала х 500 IE + 1 вијала х 10 ml вехикулум + сет за инфузија/кутија,AIMAFIX powder and vehicle for solution for infusion 500 IU 1 vial x 500 IU + 1 vial x 10 ml vehicle + infusion set/box,coagulation factor IX,KEDRION Bolognana S.p.A,KEDRION Bolognana S.p.A,H,10372.0,01.04.2015
B02BD04,AIMAFIX прашок и вехикулум за раствор за инфузија 500 IE 1 вијала х 500 IE + 1 вијала х 10 ml вехикулум + сет за инфузија/кутија,AIMAFIX powder and vehicle for solution for infusion 500 IU 1 vial x 500 IU + 1 vial x 10 ml vehicle + infusion set/box,coagulation factor IX,Kedrion S.p.A,Kedrion S.p.A,H,,
N02,"AJOVY раствор за инјектирање 225 mg 1 претходно наполнет шприц х 1,5 ml раствор/кутија",AJOVY solution for injection 225 mg 1 pre-filled syringe x 1.5 ml solution/box,fremanezumab,"Merckle GmbH, TEVA Pharmaceuticals Europe B.V.","Merkle GmbH, TEVA Pharmaceuticals Europe B.V.",Rp,,
N02,"AJOVY раствор за инјектирање 225 mg 1 претходно наполнето пенкало х 1,5 ml раствор/кутија",AJOVY solution for injection 225 mg 1 pre-filled pen x 1.5 ml solution/box,fremanezumab,"TEVA Pharmaceuticals Europe B.V., Merckle GmbH","TEVA Pharmaceuticals Europe B.V., Merkle GmbH",Rp,,
N02,"AJOVY раствор за инјектирање 225 mg 1 претходно наполнето пенкало х 1,5 ml раствор/кутија",AJOVY solution for injection 225 mg 1 pre-filled pen x 1.5 ml solution/box,fremanezumab,"Merckle GmbH, TEVA Pharmaceuticals Europe B.V.","Merkle GmbH, TEVA Pharmaceuticals Europe B.V.",Rp,26839.17,01.07.2021
P02CA03,ALBENDAZOL ALKALOID филм-обложена таблета 200 mg 60 таблети во темна стаклена тегличка/кутија,ALBENDAZOLE ALKALOID film-coated tablet 200 mg 60 tablets in a dark glass bottle/box,albendazole,АЛКАЛОИД АД,ALKALOID AD,Rp,1071.0,14.12.2011
P02CA03,ALBENDAZOL ALKALOID филм-обложена таблета 200 mg 6 таблети во темен стаклен контејнер/кутија,ALBENDAZOLE ALKALOID film-coated tablet 200 mg 6 tablets in a dark glass container/box,albendazole,АЛКАЛОИД АД,ALKALOID AD,Rp,113.4,14.12.2011
B05AA01,ALBUNORM 20% раствор за инфузија 200 g/L 1 стаклено шише х 100 ml/кутија,ALBUNORM 20% solution for infusion 200 g/L 1 glass bottle x 100 ml/box,human albumin,"OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H., OCTAPHARMA AB , OCTAPHARMA SAS , OCTAPHARMA Pharmazeutika Produktionsges m.b.H","OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H., OCTAPHARMA AB , OCTAPHARMA SAS , OCTAPHARMA Pharmazeutika Produktionsges m.b.H",H,,
B05AA01,ALBUNORM 20% раствор за инфузија 200 g/L 1 стаклено шише х 50 ml/кутија,ALBUNORM 20% solution for infusion 200 g/L 1 glass bottle x 50 ml/box,human albumin,"OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H., OCTAPHARMA AB , OCTAPHARMA SAS , OCTAPHARMA Pharmazeutika Produktionsges m.b.H","OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H., OCTAPHARMA AB , OCTAPHARMA SAS , OCTAPHARMA Pharmazeutika Produktionsges m.b.H",H,1810.0,01.04.2015
B05AA01,ALBUNORM 25% раствор за инфузија 250 g/L 1 стаклено шише х 100 ml/кутија,ALBUNORM 25% solution for infusion 250 g/L 1 glass bottle x 100 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
B05AA01,ALBUNORM 25% раствор за инфузија 250 g/L 1 стаклено шише х 50 ml/кутија,ALBUNORM 25% solution for infusion 250 g/L 1 glass bottle x 50 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
B05AA01,ALBUNORM 5% раствор за инфузија 50 g/L 1 стаклено шише х 500 ml/кутија,ALBUNORM 5% solution for infusion 50 g/L 1 glass bottle x 500 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
B05AA01,ALBUNORM 5% раствор за инфузија 50 g/L 1 стаклено шише х 250 ml/кутија,ALBUNORM 5% solution for infusion 50 g/L 1 glass bottle x 250 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,2198.27,28.07.2022
B05AA01,ALBUNORM 5% раствор за инфузија 50 g/L 1 стаклено шише х 100 ml/кутија,ALBUNORM 5% solution for infusion 50 g/L 1 glass bottle x 100 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
L01XE36,"ALECENSA капсула, тврда 150 mg мултипакување: 224 (4 пакувања х 56) тврди капсули","ALECENSA capsule, hard 150 mg multipack: 224 (4 packs x 56) hard capsules",alectinib,"F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.","F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.",Rp,245587.67,11.12.2018
L01ED03,"ALECENSA капсула, тврда 150 mg мултипакување: 224 (4 пакувања х 56) тврди капсули","ALECENSA capsule, hard 150 mg multipack: 224 (4 packs x 56) hard capsules",alectinib,"F.Hoffmann-La Roche Ltd., F.Hoffmann-La Roche Ltd.(Grenzacherstrasse 124)","F.Hoffmann-La Roche Ltd., F.Hoffmann-La Roche Ltd. (Grenzacherstrasse 124)",Rp,,
L01ED03,"ALECENSA капсула, тврда 150 mg мултипакување: 224 (4 пакувања х 56) тврди капсули","ALECENSA capsule, hard 150 mg multipack: 224 (4 packs x 56) hard capsules",alectinib,"F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.","F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.",Rp,245587.67,11.12.2018
L01BA04,ALIMTA прашок за концентрат за раствор за инфузија 500 mg 1 вијала х 500 mg/кутија,ALIMTA powder for concentrate for solution for infusion 500 mg 1 vial x 500 mg/box,pemetrexed,Lilly France S.A.,Lilly France S.A.,H,47879.68,14.12.2011
L01BA04,ALIMTA прашок за концентрат за раствор за инфузија 500 mg 1 вијала х 500 mg/кутија,ALIMTA powder for concentrate for solution for infusion 500 mg 1 vial x 500 mg/box,pemetrexed,Lilly France S.A.,Lilly France S.A.,H,45598.68,05.10.2012
R06AX26,ALLEGRA филм-обложена таблета 120 mg 10 филм-обложени таблети (блистер 1 x 10)/кутија,ALLEGRA film-coated tablet 120 mg 10 film-coated tablets (blister 1 x 10)/box,fexofenadine,SANOFI WINTHROP INDUSTRIE,SANOFI WINTHROP INDUSTRIE,BRp,,
R01AC03,"ALLERGODIL спреј за нос, раствор 0,1% стаклено шише со фиксирана спреј пумпа х 10 ml/кутија","ALLERGODIL nasal spray, solution 0.1% glass bottle with fixed spray pump x 10 ml/box",azelastine hydrochloride,MADAUS GmbH,MADAUS GmbH,BRp,,
B02BX02,ALMETEX раствор за инјектирање 10 mg/2 ml 30 стаклени ампули х 2 ml/кутија,ALMETEX solution for injection 10 mg/2 ml 30 glass ampoules x 2 ml/box,carbazochrome,АЛКАЛОИД АД,ALKALOID AD,H,246.75,14.12.2011
B02BX02,ALMETEX таблета 25 mg 20 таблети во стаклен контејнер/кутија,ALMETEX tablet 25 mg 20 tablets in a glass container/box,carbazochrome,АЛКАЛОИД АД,ALKALOID AD,Rp,100.8,14.12.2011
B02BX02,ALMETEX таблета 25 mg 20 таблети (блистер 2 х 10)/кутија,ALMETEX tablet 25 mg 20 tablets (blister 2 x 10)/box,carbazochrome,АЛКАЛОИД АД,ALKALOID AD,Rp,,
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 3000 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 3000 IE 1 vial of powder, 5 ml of solvent in a pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,160319.43,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 1000 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 1000 IE 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,53632.38,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 2000 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 2000 IE 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,107091.47,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 500 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 500 IU 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,26902.67,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 250 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 250 IU 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,13537.97,06.12.2024
L01ED04,ALUNBRIG филм-обложена таблета 90 mg 28 таблети (блистер 4 х 7)/кутија,ALUNBRIG film-coated tablet 90 mg 28 tablets (blister 4 x 7)/box,brigatinib,"Takeda Ireland Limited, Takeda Austria GmbH","Takeda Ireland Limited, Takeda Austria GmbH",Rp,,
L01ED04,ALUNBRIG филм-обложена таблета 180 mg 28 таблети (блистер 4 х 7)/кутија,ALUNBRIG film-coated tablet 180 mg 28 tablets (blister 4 x 7)/box,brigatinib,"Takeda Ireland Limited, Takeda Austria GmbH","Takeda Ireland Limited, Takeda Austria GmbH",Rp,,
L01ED04,ALUNBRIG филм-обложена таблета 30 mg 28 таблети (блистер 4 х 7)/кутија,ALUNBRIG film-coated tablet 30 mg 28 tablets (blister 4 x 7)/box,brigatinib,"Takeda Ireland Limited, Takeda Austria GmbH","Takeda Ireland Limited, Takeda Austria GmbH",Rp,,
J05AR10,ALUVIA филм-обложена таблета 200 mg/50 mg 120 филм-обложени таблети во HDPE шише/кутија,ALUVIA film-coated tablet 200 mg/50 mg 120 film-coated tablets in HDPE bottle/box,"lopinavir, ritonavir",ABBVIE Deutschland GmbH&Co.KG,ABBVIE Deutschland GmbH&Co.KG,Rp,24987.89,14.12.2011
J05AR10,ALUVIA филм-обложена таблета 200 mg/50 mg 120 филм-обложени таблети во HDPE шише/кутија,ALUVIA film-coated tablet 200 mg/50 mg 120 film-coated tablets in HDPE bottle/box,"lopinavir, ritonavir",ABBVIE Deutschland GmbH&Co.KG,ABBVIE Deutschland GmbH&Co.KG,Rp,19869.94,05.10.2012
J05AR10,ALUVIA филм-обложена таблета 200 mg/50 mg 120 филм-обложени таблети во HDPE шише/кутија,ALUVIA film-coated tablet 200 mg/50 mg 120 film-coated tablets in HDPE bottle/box,"lopinavir, ritonavir",ABBVIE Deutschland GmbH&Co.KG,ABBVIE Deutschland GmbH&Co.KG,Rp,18877.3,17.03.2025
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 54 mg прашок + 1 наполнет инјекциски шприц х 1,2 ml растворувач +1 игла /кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 54 mg powder + 1 pre-filled syringe x 1.2 ml solvent + 1 needle /box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,,
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 54 mg прашок + 1 наполнет инјекциски шприц х 1,2 ml растворувач +1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 54 mg powder + 1 pre-filled syringe x 1.2 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,13133.47,10.03.2022
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,25873.65,10.03.2022
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,25781.59,15.03.2024
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,25719.77,17.03.2025
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,,
R03BA08,ALVESCO инхалациски раствор под притисок 80 mcg Al контејнер под притисок х 60 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 80 mcg Al pressurized container x 60 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,,
R03BA08,ALVESCO инхалациски раствор под притисок 160 mg Al контејнер под притисок х 120 дози/кутија,ALVESCO pressurized inhalation solution 160 mg Al pressurized container x 120 doses/box,ciclesonid,Covis Pharma Europe B.V,Covis Pharma Europe B.V,Rp,1750.2,29.09.2023
R03BA08,ALVESCO инхалациски раствор под притисок 160 mcg Al контејнер под притисок х 60 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 160 mcg Al pressurized container x 60 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,955.68,15.03.2016
R03BA08,ALVESCO инхалациски раствор под притисок 80 mcg Al контејнер под притисок х 120 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 80 mcg Al pressurized container x 120 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,1666.67,15.03.2016
R03BA08,ALVESCO инхалациски раствор под притисок 160 mcg Al контејнер под притисок х 120 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 160 mcg Al pressurized container x 120 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,2989.81,15.03.2016
R03BA08,ALVESCO инхалациски раствор под притисок 160 mcg Al контејнер под притисок х 120 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 160 mcg Al pressurized container x 120 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,1750.2,29.09.2023
