PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
,ARGENTINA,Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,cosmetic product,2026-01-09,8597.00,,,,cr bath x 115 g
,ARGENTINA,Biferdil,BIFERDIL LINEA STYLING,cosmetic product,2026-01-09,9493.00,,,,hairspray 150ml
,ARGENTINA,Biferdil,BIFERDIL LINEA STYLING,cosmetic product,2026-01-09,12893.00,,,,hairspray x440ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TE VERDE,cosmetic product,2026-01-09,11062.00,,,,balm x 400 ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TERMO ACTIVA,cosmetic product,2026-01-09,7161.00,,,,with hyaluronic acid x 100ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TERMO ACTIVA,cosmetic product,2026-01-09,12737.00,,,,with hyaluronic acid x 250ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TERMO ACTIVA,cosmetic product,2026-01-09,10102.00,,,,atomized thermal protector x 250ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,cosmetic product,2026-01-09,8351.00,,,,nettle/quinine balsam x 295ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,cosmetic product,2026-01-09,6602.00,,,,6 x 10 ml each
,ARGENTINA,Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,cosmetic product,2026-01-09,19539.00,,,,loc.p/caida x 90 ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TRAT.C/COLOR,cosmetic product,2026-01-09,8975.00,,,,cab.c/color bathroom x 115 g
,ARGENTINA,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,cosmetic product,2026-01-09,8764.00,,,,balm.1 hyaluronic acid x 295ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,cosmetic product,2026-01-09,8764.00,,,,balm.2 arg oil x 295ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,cosmetic product,2026-01-09,8764.00,,,,balm.3 avocado oil x295ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,cosmetic product,2026-01-09,8764.00,,,,balm.4 coconut oil x 295ml
,ARGENTINA,Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,cosmetic product,2026-01-09,8764.00,,,,ch.1 hyaluronic acid x 295ml
,ARGENTINA,Biferdil,BIFERDIL LINEA ULTRA-BRILLO,cosmetic product,2026-01-09,8562.00,,,,ultra-bright 115g
,ARGENTINA,Biferdil,BIFERDIL LINEA YERBA MATE,cosmetic product,2026-01-09,6972.00,,,,balm x 200 ml
,ARGENTINA,Finadiet,BIFORT-M,sildenafil,2025-10-09,2893.54,PAMI-only,,1446.77,50 mg comp.mast.x 30
,ARGENTINA,Finadiet,BIFORT-M,sildenafil,2025-08-22,5611.27,PAMI-only,,2805.64,50 mg comp.mast.x 60
,ARGENTINA,Finadiet,BIFORT-M,sildenafil,2025-07-21,4668.09,,,,fruit.50 mg comp.mast.x 2
,ARGENTINA,Finadiet,BIFORT-M,sildenafil,2025-07-21,38968.41,PAMI-only,,14315.50,fruit.50 mg comp.mast.x20
,ARGENTINA,Gador,BILETAN,thioctic acid,2026-01-23,11837.07,IOMA,9541.93,2295.14,25 mg tablets x 40
,ARGENTINA,Gador,BILETAN ENZIMATICO,"thioctic,ac.+pancreatin+asoc.",2026-01-23,12126.00,PAMI-only,,3882.76,comp.rec.x 20
,ARGENTINA,Gador,BILETAN ENZIMATICO,"thioctic,ac.+pancreatin+asoc.",2026-01-23,18581.93,PAMI-only,,5781.58,comp.rec.x 30
,ARGENTINA,Gador,BILETAN ENZIMATICO,"thioctic,ac.+pancreatin+asoc.",2026-01-23,23575.20,PAMI-only,,7199.17,comp.rec.x 40
,ARGENTINA,Gador,BILETAN ENZIMATICO,"thioctic,ac.+pancreatin+asoc.",2026-01-23,35163.36,PAMI-only,,10632.40,comp.rec.x 60
,ARGENTINA,Gador,BILETAN FORTE,thioctic acid,2026-01-23,14552.74,IOMA,11922.61,2630.13,50 mg comp.revest.x 20
,ARGENTINA,Gador,BILETAN FORTE,thioctic acid,2026-01-23,22922.03,IOMA,20470.68,2451.35,50 mg comp.revest.x 30
,ARGENTINA,Gador,BILETAN FORTE,thioctic acid,2026-01-23,28025.08,IOMA,9541.93,18483.15,50 mg comp.revest.x 40
,ARGENTINA,Gador,BILETAN FORTE,thioctic acid,2026-01-23,44141.47,IOMA,30710.29,13431.18,50 mg comp.revest.x 60
,ARGENTINA,Gador,BILETAN FORTE,thioctic acid,2026-01-23,14093.32,IOMA,7045.98,7047.34,inj.a.x 5 x 2 ml
,ARGENTINA,Gador,BILETAN FORTE 200,thioctic acid,2026-01-23,40274.04,IOMA,11922.61,28351.43,comp.rec.x 20
,ARGENTINA,Richmond,BILIP 10,rosuvastatin,2025-12-26,27658.23,IOMA,11261.49,16396.74,10 mg tablets x 30
,ARGENTINA,Richmond,BILIP 20,rosuvastatin,2025-12-26,45524.36,IOMA,19726.44,25797.92,20 mg tablets x 30
,ARGENTINA,Varifarma,BINAP,ibrutinib,2026-01-21,21078709.98,,,,140 mg capsules x 120
,ARGENTINA,Varifarma,BINAP,ibrutinib,2026-01-21,15313118.19,,,,140 mg capsules x 90
,ARGENTINA,Novoplos,BIO EYES LAGRIMAS,with dextran+hydroxypropylmethyl,2026-01-19,14280.00,IOMA,3708.00,10572.00,sol.oft.x 10 ml
,ARGENTINA,Duncan,BIO TARBUN,norfloxacin,2026-01-08,22181.01,IOMA,7586.86,14594.15,400 mg comp.rec.x 20
,ARGENTINA,Cassara,BIOCASS PROTEC,lactobacillus rhamnosus+vit.b6,2026-01-19,13660.00,,,,10 caps. (VL)
,ARGENTINA,Cassara,BIOCASS PROTEC,lactobacillus rhamnosus+vit.b6,2026-01-19,38020.00,,,,30 caps (VL)
,ARGENTINA,Biosidus S.A.U.,BIOCLAVID 500/125,"amoxicillin+clavulanate,ac.",2025-05-28,21926.39,IOMA,9366.24,12560.15,comp.rec.x 16
,ARGENTINA,Biosidus S.A.U.,BIOCLAVID 875/125,"amoxicillin+clavulanate,ac.",2025-06-30,27545.99,IOMA,8007.28,19538.71,comp.rec.x 14
,ARGENTINA,Bioderma,BIODERMA PIGMENTBIO DAILY CARE SPF50+,"salicylic,ac.+asoc.",2025-10-03,117031.18,IMPORTED,,,cr. x 40 ml (VL)
,ARGENTINA,Duncan,BLAMY,betamethasone+gentamic.+miconazole,2026-01-08,11102.31,IOMA,4305.24,6797.07,cr.x 20 g
,ARGENTINA,Craveri,BLAST,miconazole+metronidazole+assoc.,2026-01-22,18903.47,,,,vaginal eggs x 6
,ARGENTINA,Trb-Pharma,BLASTOP,folic acid + vitamin B,2025-12-01,20950.99,PAMI-only,,9123.30,comp.rec.x 30
,ARGENTINA,Trb-Pharma,BLASTOP PREVENT,"folico, evil.+asoc.",2025-12-01,21340.00,PAMI-only,,9687.57,comp.rec.x30 + comp.x30
,ARGENTINA,Nutrivate,BLEMIL ARROZ HIDROLIZADO,extensive hydrolysis formula for infants,2025-12-16,279000.00,IMPORTED,,,can x 400 g
,ARGENTINA,Casasco,BLOKIUM CORT,diclofenac potassium + betamethasone,2026-01-22,21569.89,PAMI-only,,12941.93,comp.x 15
,ARGENTINA,Casasco,BLOKIUM CORT,diclofenac potassium + betamethasone,2026-01-22,40594.90,PAMI-only,,24356.94,inj.a.x 5
,ARGENTINA,Casasco,BLOKIUM PROTECT,diclofenac sodium + omeprazole,2026-01-22,16455.40,PAMI-only,,9873.24,chapters x 10
,ARGENTINA,Casasco,BLOKIUM PROTECT,diclofenac sodium + omeprazole,2026-01-22,46212.55,PAMI-only,,27727.53,30 caps
,ARGENTINA,Laboratorio Millet,BLUEKING,"blueberry, ext.+assoc.",2026-01-07,84467.37,,,,comp.mast. blister 6 x 10 (VL)
,ARGENTINA,Laboratorio Millet,BLUEKING,"blueberry, ext.+assoc.",2026-01-07,48265.05,,,,comp.mast.fco.x 30 (VL)
,ARGENTINA,Laboratorio Millet,BLUEKING,"blueberry, ext.+assoc.",2026-01-07,29615.23,,,,comp.mast.x 300 (VL)
,ARGENTINA,Natufarma,BODY FORT HAIR,vitamins + amino acids + minerals,2025-11-01,15390.00,,,,comp.x 30 (VL)
,ARGENTINA,Convatec,BOLSA ACTIVELIFE DREN. TRSP. 19-64 MM,accessory,2025-10-02,68241.00,IMPORTED,,,"Box of 10, code 125371 (VL)"
,ARGENTINA,Convatec,BOLSA ACTIVELIFE DREN. TRSP. 19-64 MM,accessory,2025-10-02,176910.83,IMPORTED,,,"Box of 30, code 400394 (VL)"
,ARGENTINA,Hollister,BOLSA CERRADA NEW IMAGE 44 MM,accessory,2025-12-01,155443.86,IMPORTED,,,box x30uni.code.18372-30 (VL)
,ARGENTINA,Hollister,BOLSA CERRADA NEW IMAGE 70 MM,accessory,2025-12-01,155443.86,IMPORTED,,,box x30uni.code.18374-30 (VL)
,ARGENTINA,Hollister,BOLSA CERRADA RECORT. PREMIER,accessory,2025-12-01,214935.93,IMPORTED,,,box x30 units. code 82402 (VL)
,ARGENTINA,Hollister,BOLSA CERRADA RECORT. PREMIER,accessory,2025-12-01,222580.71,IMPORTED,,,box x30 units. code 82300 (VL)
,ARGENTINA,Hollister,BOLSA CERRADA RECORT. PREMIER,accessory,2025-12-01,214935.93,IMPORTED,,,box x30 units. code 82302 (VL)
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. CVX PREMIER,accessory,2025-12-01,92946.15,IMPORTED,,,"box x5 units, code 89111 (VL)"
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. CVX PREMIER,accessory,2025-12-01,86747.02,IMPORTED,,,"box x5 units, code 89811 (VL)"
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. PREMIER,accessory,2025-12-01,113266.89,IMPORTED,,,box x10 units. code 88300 (VL)
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. PREMIER,accessory,2025-12-01,103531.23,IMPORTED,,,box x10 units. code 88302 (VL)
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. PREMIER,accessory,2025-12-01,113266.89,IMPORTED,,,box x10 units. code 88400 (VL)
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. PREMIER,accessory,2025-12-01,103531.23,IMPORTED,,,box x10 units. code 88402 (VL)
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. SOFT CVX PREMIER,accessory,2025-12-01,92946.15,IMPORTED,,,"box x5 units, code 89511 (VL)"
,ARGENTINA,Hollister,BOLSA DRENABLE RECORT. SOFT CVX PREMIER,accessory,2025-12-01,92946.15,IMPORTED,,,"box x5 units, code 89611 (VL)"
,ARGENTINA,Coloplast,BOLSA EASIFLEX 2P PED. ABIER. OPAC. 27 MM,accessory,2025-11-01,306742.12,,,,box x 30 code 14692 (VL)
,ARGENTINA,Coloplast,BOLSA EASIFLEX 2P PED. ABIER. TRSP. 27 MM,accessory,2025-11-01,306742.12,,,,box x 30 code 14682 (VL)
,ARGENTINA,Convatec,BOLSA ESTEEM+ CERRADA OPACA 20-70 MM,accessory,2025-10-02,140122.18,IMPORTED,,,"Box of 30, code 416701 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEM+ CERRADA TRSP. 20-70 MM,accessory,2025-10-02,140122.18,IMPORTED,,,"Box of 30, code 416700 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEM+ DREN. C-FILTRO OPACA 19-64MM,accessory,2025-10-02,125857.04,IMPORTED,,,"Box of 10, code 416975 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEM+ DREN S-FILTRO TRSP. 19-100 MM,accessory,2025-10-03,277725.00,IMPORTED,,,"Box of 10, code 416908 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEM+ MOLDEABLE DREN. OPACA 30-40 MM,accessory,2025-10-06,211071.00,IMPORTED,,,"Box of 10, code 413522 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEM+ DREN. C-FILTRO TRSP. 19-64 MM,accessory,2025-10-02,125857.04,IMPORTED,,,"Box of 10, code 416976 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5 LRG DREN 10-55 MM CVX,accessory,2025-10-13,199586.78,IMPORTED,,,"Box of 10, code 423642 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEM+CONVEX FLEX DREN OPACA 20-57MM,accessory,2025-10-06,190440.00,IMPORTED,,,"Box of 10, code 422159 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5 LRG DREN TRSP 10-55 MM,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423651 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-35,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423670 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-45,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423669 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-55,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423668 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM DREN CVX SUAVE 10-25,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423609 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM DREN CVX SUAVE 10-35,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423608 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 3.5MM DREN CVX SUAVE 10-45,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423607 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7 MM DREN CVX SUAVE 10-55,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423624 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-25 MM,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423675 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-35 MM,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423674 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-45 MM,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423673 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-55 MM,accessory,2025-10-06,427685.95,IMPORTED,,,"Box of 30, code 423672 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM DREN CVX SUAVE 10-25 MM,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423627 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM DREN CVX SUAVE 10-35 MM,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423626 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM DREN CVX SUAVE 10-45 MM,accessory,2025-10-06,185330.58,IMPORTED,,,"Box of 10, code 423625 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-25 MM,accessory,2025-10-06,199582.50,IMPORTED,,,"Box of 10, code 423723 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-35 MM,accessory,2025-10-06,199582.50,IMPORTED,,,"Box of 10, code 423722 (VL)"
,ARGENTINA,Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-45 MM,accessory,2025-10-06,199582.50,IMPORTED,,,"Box of 10, code 423721 (VL)"
,ARGENTINA,Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 32,accessory,2025-10-03,178537.50,IMPORTED,,,"Box of 10, code 401927 (VL)"
,ARGENTINA,Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 45,accessory,2025-10-03,178537.50,IMPORTED,,,"Box of 10, code 401928 (VL)"
,ARGENTINA,Convatec,BOLSA LITTLE ONES PEDIATRICA DREN. 8-50 MM,accessory,2025-10-02,124744.15,IMPORTED,,,"Box of 15, code 20922 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA CERRADA OPACA ARO 38 - 2 PZ,accessory,2025-10-02,208849.20,IMPORTED,,,"Box of 30, code 416403 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA CERRADA OPACA ARO 45 - 2 PZ,accessory,2025-10-02,208849.20,IMPORTED,,,"Box of 30, code 416406 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA CERRADA OPACA ARO 57 - 2 PZ,accessory,2025-10-02,208849.20,IMPORTED,,,"Box of 30, code 416409 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA CERRADA OPACA ARO 70 - 2 PZ,accessory,2025-10-02,208849.20,IMPORTED,,,"Box of 30, code 416412 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN OPACA ARO 38 - 2 PIEZAS,accessory,2025-10-02,275701.58,IMPORTED,,,"Box of 10, code 416415 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN OPACA ARO 45 - 2 PIEZAS,accessory,2025-10-02,275701.58,IMPORTED,,,"Box of 10, code 416417 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN OPACA ARO 57 - 2 PIEZAS,accessory,2025-10-02,275701.58,IMPORTED,,,"Box of 10, code 416420 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN OPACA ARO 70 - 2 PIEZAS,accessory,2025-10-06,275701.58,IMPORTED,,,"Box of 10, code 416423 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN TRSP. ARO 100 - 2 PIEZAS,accessory,2025-10-06,542833.35,IMPORTED,,,"Box of 10, code 401515 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN TRSP. ARO 38 - 2 PIEZAS,accessory,2025-10-06,275701.58,IMPORTED,,,"Box of 10, code 416414 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN TRSP. ARO 45 - 2 PIEZAS,accessory,2025-10-06,275701.58,IMPORTED,,,"Box of 10, code 416416 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN TRSP. ARO 57 - 2 PIEZAS,accessory,2025-10-06,275701.58,IMPORTED,,,"Box of 10, code 416419 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA DREN TRSP. ARO 70 - 2 PIEZAS,accessory,2025-10-06,275701.58,IMPORTED,,,"Box of 10, code 416422 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 38 2 PZ,accessory,2025-10-03,154732.50,IMPORTED,,,"Box of 10, code 401543 (VL)"
,ARGENTINA,Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 57 2 PZ,accessory,2025-10-03,154732.50,IMPORTED,,,"Box of 10, code 401545 (VL)"
,ARGENTINA,Convatec,BOLSA NEONATAL LITTLE ONES 0-23 MM,accessory,2025-10-02,367588.88,IMPORTED,,,"Box of 10, code 411633 (VL)"
,ARGENTINA,Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-66 MM,accessory,2025-11-01,394569.58,,,,box x 30 code 15550 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-76 MM,accessory,2025-11-01,394569.58,,,,box x 30 code 15580 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-66 MM,accessory,2025-11-01,394569.58,,,,box x 30 code 15541 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-76 MM,accessory,2025-11-01,394569.58,,,,box x 30 code 15570 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P CERR. OPAC. MAXI 10-76 MM,accessory,2025-11-01,250840.07,,,,box x 30 code 15480 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P CERR. OPAC. MIDI 10-66 MM,accessory,2025-11-01,250840.07,,,,box x 30 code 15450 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA 1P CERR. TRSP. MAXI 10-76 MM,accessory,2025-11-01,250840.07,,,,box x 30 code 15470 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA CONVEX 1P ABIE. OPAC. 15-43 MM,accessory,2025-11-01,211566.86,,,,box x 10 code 15509 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA CONVEX 1P ABIE. TRSP. 10-43 MM,accessory,2025-11-01,211566.86,,,,box x 10 code 15206 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA CONVEX 1P CERR. OPAC. 15-43 MM,accessory,2025-11-01,162376.40,,,,box x 10 code 15408 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA CONVEX 1P CERR. TRSP. 15-43 MM,accessory,2025-11-01,162376.40,,,,box x 10 code 15406 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO 1P ABIER. OPAC. 10-100 MM,accessory,2025-11-01,760603.88,,,,box x 30 code 18378 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO BABY 2P ABIER. TRSP. NEO,accessory,2025-11-01,209164.36,,,,box x 10 code 18700 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. OPA. 10-43 MM,accessory,2025-11-01,271541.51,,,,deep box x 10 code 16436 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. OPA. 10-43 MM,accessory,2025-11-01,271541.51,,,,deep box x 10 code 16456 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. OPA. 10-43 MM,accessory,2025-11-01,271541.51,,,,light box x10 code 16426 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. OPA. 10-50 MM,accessory,2025-11-01,271541.51,,,,soft box x 10 code 16406 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 10-43 MM,accessory,2025-11-01,271541.51,,,,deep box x 10 code 16455 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 10-43 MM,accessory,2025-11-01,271541.51,,,,light box x10 code 16435 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 10-50 MM,accessory,2025-11-01,271541.51,,,,soft box x 10 code 16415 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 15-33 MM,accessory,2025-11-01,271541.51,,,,deep box x 10 code 16446 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. OPA. 10-43 MM,accessory,2025-11-01,208400.06,,,,deep box x 10 code 16352 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. OPA. 10-43 MM,accessory,2025-11-01,208400.06,,,,light box x10 code 16332 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. OPA. 10-50 MM,accessory,2025-11-01,208400.06,,,,soft box x 10 code 16306 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. TRS. 10-43 MM,accessory,2025-11-01,208400.06,,,,deep box x 10 code 16355 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. TRS. 10-43 MM,accessory,2025-11-01,208400.06,,,,light box x10 code 16335 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P CERR. TRS. 10-50 MM,accessory,2025-11-01,208400.06,,,,soft box x 10 code 16315 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P URO OPAC. 10-43 MM,accessory,2025-11-01,318468.66,,,,deep box x 10 code 16867 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P URO OPAC. 10-43 MM,accessory,2025-11-01,318468.66,,,,light box x10 code 16837 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO CVX 1P URO OPAC. 10-50 MM,accessory,2025-11-01,318468.66,,,,soft box x 10 code 16810 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO KIDS 1P ABIE. TRS. 0-35 MM,accessory,2025-11-01,168672.55,,,,box x 10 code 18711 (VL)
,ARGENTINA,Coloplast,BOLSA SENSURA MIO KIDS 1P URO TRSP. 0-35 MM,accessory,2025-11-01,273523.54,,,,box x 10 code 18712 (VL)
,ARGENTINA,Convatec,BOLSA URO ACTIVELIFE 19-50 MM,accessory,2025-10-02,133579.77,IMPORTED,,,"Box of 10, code 64927 (VL)"
,ARGENTINA,Hollister,BOLSA UROST. NEW IMAGE 44 MM,accessory,2025-12-01,101865.06,IMPORTED,,,box x10 units. code 18422 (VL)
,ARGENTINA,Laboratorio WPN,BOOTY UP CREATINA,creatine+assoc.,2026-01-02,42000.00,,,,acai fruit pot x 300 g (VL)
,ARGENTINA,Pfizer,BRAFTOVI,encorafenib,2025-12-23,2716306.37,IMPORTED,,,50 mg capsules x 28
,ARGENTINA,Pfizer,BRAFTOVI,encorafenib,2025-12-23,6112108.40,IMPORTED,,,75 mg capsules x 42
,ARGENTINA,Trb-Pharma,BREXELL PLUS,"Ibandronic, ac.",2025-12-01,32219.01,IOMA,18625.68,13593.33,150 mg comp.rec.x 1
,ARGENTINA,Trb-Pharma,BREXELL PLUS,"Ibandronic, ac.",2025-12-01,51409.01,IOMA,29433.71,21975.30,150 mg comp.rec.x 2
,ARGENTINA,Ariston,BRIBIEN 100,brivaracetam,2026-01-05,241902.57,,,,100 mg comp.rec.x 28
,ARGENTINA,Ariston,BRIBIEN 50,brivaracetam,2026-01-05,160036.13,,,,50 mg comp.rec.x 28
,ARGENTINA,Eczane,BRIKATIB,ibrutinib,2026-01-02,18111772.81,,,,140 mg capsules x 120
,ARGENTINA,Eczane,BRIKATIB,ibrutinib,2026-01-02,13119164.29,,,,140 mg capsules x 90
,ARGENTINA,Casasco,BRIMEPIL 180,evil bempedoico.,2026-01-22,61960.03,,,,180 mg tablets x 30
,ARGENTINA,Casasco,BRIMEPIL EZ 180/10,Bempedoco ac.+Ezetimibe,2026-01-22,92947.95,,,,180/10 mg tablets x 30
,ARGENTINA,Elea,BROCABE,ibrutinib,2026-01-10,21642672.61,,,,120 caps
,ARGENTINA,Elea,BROCABE,ibrutinib,2026-01-10,16243265.66,,,,chapters x 90
,ARGENTINA,E. J. Gezzi,BROMHEXINA GEZZI,bromhexine,2025-08-27,9799.90,IOMA,2240.18,7559.72,Jbe.x 120 ml (VL)
,ARGENTINA,E. J. Gezzi,BROMHEXINA GEZZI PEDIATRICA,bromhexine,2025-03-31,9999.90,IOMA,2240.18,7759.72,Jbe.x 120 ml (VL)
,ARGENTINA,Neo-Dermos,BROMHISTOP,"aluminum,hydrochloride+assoc.",2026-01-08,19303.00,,,,roll-on x 60 ml (VL)
,ARGENTINA,Neo-Dermos,BROMHISTOP SPRAY,"aluminum,hydrochloride+assoc.",2026-01-08,19303.00,,,,spray x 50 ml (VL)
,ARGENTINA,Roemmers,BRONAX CB,meloxicam,2026-01-20,12020.00,IOMA,3714.80,8305.20,15 mg capsules x 10
,ARGENTINA,Roemmers,BRONAX CB,meloxicam,2026-01-20,33596.00,IOMA,10291.35,23304.65,15 mg blister capsules x 30
,ARGENTINA,Casasco,BRONCHO-VAXOM ADULTOS,bacterial lysate,2026-01-22,69318.86,PAMI-only,,41591.32,chapters x 10
