input_company,input_product_name,timestamp,records_found
Biferdil,BIFERDIL LINEA HIPOALERGENICA,2026-01-02T20:19:48,1
Biferdil,BIFERDIL LINEA JENGIBRE,2026-01-02T20:19:58,2
Biferdil,BIFERDIL LINEA JOJOBA,2026-01-02T20:20:09,10
Biferdil,BIFERDIL LINEA LAVADO RAPIDO SIN AGUA,2026-01-02T20:20:24,1
Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,2026-01-02T20:20:28,4
Biferdil,BIFERDIL LINEA MATIZADORES,2026-01-02T20:20:39,7
Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,2026-01-02T20:20:49,5
Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,2026-01-02T20:20:59,1
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,2026-01-02T20:21:08,10
Biferdil,BIFERDIL LINEA ORGANICO,2026-01-02T20:21:28,4
Biferdil,BIFERDIL LINEA OMEGA 3 Y 6,2026-01-02T20:21:29,2
Biferdil,BIFERDIL LINEA ORO Y CAVIAR,2026-01-02T20:21:41,3
Biferdil,BIFERDIL LINEA P+T,2026-01-02T20:21:49,1
Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,2026-01-02T20:21:58,3
Biferdil,BIFERDIL LINEA PREMIUM,2026-01-02T20:22:08,2
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,2026-01-02T20:22:18,7
Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,2026-01-02T20:22:34,4
Biferdil,BIFERDIL LINEA REFLEJOS,2026-01-02T20:22:38,6
Biferdil,BIFERDIL LINEA SANITIZANTE,2026-01-02T20:22:48,1
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,2026-01-02T20:22:58,7
Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,2026-01-02T20:23:11,4
Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,2026-01-02T20:23:23,1
Biferdil,BIFERDIL LINEA STYLING,2026-01-02T20:23:32,15
Biferdil,BIFERDIL LINEA TE VERDE,2026-01-02T20:23:47,2
Biferdil,BIFERDIL LINEA TERMO ACTIVA,2026-01-02T20:23:50,3
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,2026-01-02T20:23:58,7
Biferdil,BIFERDIL LINEA TONIF.CON ORTIGA Y QUININA,2026-01-02T20:24:08,1
Biferdil,BIFERDIL LINEA TRAT.C/BIOXIDIL,2026-01-02T20:24:18,1
Biferdil,BIFERDIL LINEA TRAT.C/COLOR,2026-01-02T20:24:29,1
Biferdil,BIFERDIL LINEA TRATAMIENTO CAPILAR,2026-01-02T20:24:39,8
Biferdil,BIFERDIL LINEA TRATAMIENTO SACHET BOX,2026-01-02T20:24:49,2
Biferdil,BIFERDIL LINEA ULTRA-BRILLO,2026-01-02T20:25:04,1
Biferdil,BIFERDIL LINEA YERBA MATE,2026-01-02T20:25:12,2
Biferdil,BIFERDIL MANZANA VERDE,2026-01-02T20:25:24,2
Biferdil,BIFERDIL MOUSSE,2026-01-02T20:25:31,1
Biferdil,BIFERDIL OXIDANTES PARA TINTURAS,2026-01-02T20:25:39,9
Biferdil,BIFERDIL P+T CON OCTOPIROX,2026-01-02T20:25:48,1
Biferdil,BIFERDIL P+T CON SEPICONTROL,2026-01-02T20:25:58,1
Biferdil,BIFERDIL TRAT. 1007 POTENCIALIZ.CAIDA SEVERA,2026-01-02T20:26:08,1
Biferdil,BIFERDIL TRATAMIENTO IONIZANTE,2026-01-02T20:26:19,1
Nutricia-Bagó,BIFIDOSA,2026-01-02T20:26:31,1
Finadiet,BIFORT,2026-01-02T20:26:38,10
Finadiet,BIFORT-M,2026-01-02T20:26:50,1
Casasco,BIGETRIC,2026-01-02T20:26:58,2
Roemmers,BIGLUCEM AP,2026-01-02T20:27:09,9
Gador,BIKTARVY,2026-01-02T20:27:18,1
Bagó,BIL 13,2026-01-02T20:27:28,3
Bagó,BIL 13 ENZIMATICO,2026-01-02T20:27:38,1
Rontag,BILANZ,2026-01-02T20:27:49,2
Teva Argentina,BILECO,2026-01-02T20:27:58,1
Gador,BILETAN,2026-01-02T20:28:12,1
Gador,BILETAN ENZIMATICO,2026-01-02T20:28:18,4
Gador,BILETAN FORTE,2026-01-02T20:28:28,5
Gador,BILETAN FORTE 200,2026-01-02T20:28:40,1
Savant Generic,BILIODIM,2026-01-02T20:28:52,1
Richmond,BILIP 10,2026-01-02T20:28:59,1
Richmond,BILIP 20,2026-01-02T20:29:17,1
Richmond,BILIP 40,2026-01-02T20:29:19,1
Varifarma,BINAP,2026-01-02T20:29:29,2
IMA,BINITIF,2026-01-02T20:29:41,1
Provefarma,BIO CAFEINA,2026-01-02T20:29:49,1
Provefarma,BIO CREATINA 300,2026-01-02T20:30:00,1
Provefarma,BIO CREATINA TRAINING,2026-01-02T20:30:09,1
Provefarma,BIO ENERGY,2026-01-02T20:30:20,1
Novoplos,BIO EYES LAGRIMAS,2026-01-02T20:30:28,1
Provefarma,BIO GLUTAMINA ZMA,2026-01-02T20:30:47,1
Provefarma,BIO MASA,2026-01-02T20:30:50,1
Provefarma,BIO PROTEINAS,2026-01-02T20:30:59,1
Duncan,BIO TARBUN,2026-01-02T20:31:09,1
Provefarma,BIO VITA MIN,2026-01-02T20:31:21,1
Cassará,BIOCASS PROTEC,2026-01-02T20:31:29,2
Biosidus S.A.U.,BIOCLAVID 500/125,2026-01-02T20:31:37,1
Biosidus S.A.U.,BIOCLAVID 875/125,2026-01-02T20:31:49,1
Biosintex,BIOCORT,2026-01-02T20:31:59,1
Bioderma,BIODERMA ATODERM CREME ULTRA,2026-01-02T20:32:09,2
Bioderma,BIODERMA ATODERM INT GEL MOUSSANT,2026-01-02T20:32:18,2
Bioderma,BIODERMA ATODERM INTENSIVE BAUME,2026-01-02T20:32:28,2
Bioderma,BIODERMA ATODERM PP BAUME,2026-01-02T20:32:38,1
Bioderma,BIODERMA CICABIO,2026-01-02T20:32:49,1
Bioderma,BIODERMA CICABIO CREMA,2026-01-02T20:32:59,1
Bioderma,BIODERMA CICABIO FPS50+,2026-01-02T20:33:12,1
Bioderma,BIODERMA HIDRABIO H2O,2026-01-02T20:33:19,1
Bioderma,BIODERMA HYDRABIO HYALU+,2026-01-02T20:33:31,1
Bioderma,BIODERMA PHOTODERM AQUAFLUIDE,2026-01-02T20:33:43,3
Bioderma,BIODERMA PHOTODERM AR SPF50+,2026-01-02T20:33:48,1
Bioderma,BIODERMA PHOTODERM CREME,2026-01-02T20:33:59,2
Bioderma,BIODERMA PHOTODERM NUDE T MNRL,2026-01-02T20:34:10,3
Bioderma,BIODERMA PHOTODERM XDEFENSE ULTRAFLUID,2026-01-02T20:34:22,3
Bioderma,BIODERMA PIGMENTBIO C-CONCENTRATE,2026-01-02T20:34:29,1
Bioderma,BIODERMA PIGMENTBIO DAILY CARE SPF50+,2026-01-02T20:34:39,1
Bioderma,BIODERMA PIGMENTBIO H20,2026-01-02T20:34:53,1
Bioderma,BIODERMA PIGMENTBIO NIGHT RENEWER,2026-01-02T20:35:00,1
Bioderma,BIODERMA PIGMENTBIO SENSITIVE AREAS,2026-01-02T20:35:09,1
Bioderma,BIODERMA SEBIUM GEL GOMMANT,2026-01-02T20:35:20,1
Bioderma,BIODERMA SEBIUM GEL MOUSSANT,2026-01-02T20:35:28,2
Bioderma,BIODERMA SEBIUM GLOBAL,2026-01-02T20:35:40,1
Bioderma,BIODERMA SEBIUM GLOBAL COVER,2026-01-02T20:35:49,1
Bioderma,BIODERMA SEBIUM H2O,2026-01-02T20:35:59,3
Bioderma,BIODERMA SEBIUM H2O EDICION ESP.,2026-01-02T20:36:09,1
Bioderma,BIODERMA SEBIUM HYDRA,2026-01-02T20:36:27,1
Bioderma,BIODERMA SEBIUM KERATO+,2026-01-02T20:36:29,1
Bioderma,BIODERMA SEBIUM MAT CONTROL,2026-01-02T20:36:38,1
Bioderma,BIODERMA SEBIUM PORE REFINER,2026-01-02T20:36:48,1
Bioderma,BIODERMA SEBIUM SERUM,2026-01-02T20:37:00,1
Bioderma,BIODERMA SENSIBIO AR,2026-01-02T20:37:09,1
Bioderma,BIODERMA SENSIBIO AR BB CREAM,2026-01-02T20:37:24,1
Bioderma,BIODERMA SENSIBIO AR+ CREAM,2026-01-02T20:37:31,1
Bioderma,BIODERMA SENSIBIO CONTORNO DE OJOS,2026-01-02T20:37:39,1
Bioderma,BIODERMA SENSIBIO DEFENSIVE SERUM,2026-01-02T20:37:52,1
Bioderma,BIODERMA SENSIBIO DS+,2026-01-02T20:37:59,1
Bioderma,BIODERMA SENSIBIO FORTE,2026-01-02T20:38:08,1
Bioderma,BIODERMA SENSIBIO GEL MOUSSANT,2026-01-02T20:38:19,2
Bioderma,BIODERMA SENSIBIO H2O,2026-01-02T20:38:29,4
Laboratorio Millet,BIODROP,2026-01-02T20:38:38,1
Biotenk,BIOFEM,2026-01-02T20:38:48,1
Biosidus S.A.U.,BIOFERON,2026-01-02T20:39:00,3
Lafedar,BIOFTAL,2026-01-02T20:39:12,1
Ethical Nutrition,BIOGAIA,2026-01-02T20:39:19,2
Ethical Nutrition,BIOGAIA C/VIT D,2026-01-02T20:39:29,1
Abbott EPD,BIOGAIA GTI,2026-01-02T20:39:39,1
Abbott EPD,BIOGAIA PRODT,2026-01-02T20:39:51,1
Abbott EPD,BIOGAIA PROTECTIS + VIT D,2026-01-02T20:40:01,1
Elea,BIOGRIP PLUS,2026-01-02T20:40:19,2
Elea,BIOGRIP FORTE,2026-01-02T20:40:21,1
Elea,BIOGRIP TE DESCONGESTIVO,2026-01-02T20:40:28,3
Varifarma,BIOINSUGEN N,2026-01-02T20:40:46,1
Varifarma,BIOINSUGEN R,2026-01-02T20:40:48,1
Biol,BIOL PREO,2026-01-02T20:40:59,1
Labsa,BIOLABSA 1000,2026-01-02T20:41:09,1
Labsa,BIOLABSA 250,2026-01-02T20:41:22,1
Labsa,BIOLABSA 500,2026-01-02T20:41:28,2
Labsa,BIOLABSA BRONQUIAL,2026-01-02T20:41:38,2
Labsa,BIOLABSA DUO,2026-01-02T20:41:49,2
Labsa,BIOLABSA PLUS,2026-01-02T20:41:58,1
Biotenk,BIOLUTAM,2026-01-02T20:42:10,1
Baliarda,BIOMAG,2026-01-02T20:42:19,1
Biosidus S.A.U.,BIOMONAR,2026-01-02T20:42:28,1
Bioprofarma Bagó,BIOPONIB,2026-01-02T20:42:40,3
Fortbenton,BIOQUERATIN,2026-01-02T20:42:49,1
Craveri,BIORGAN,2026-01-02T20:43:06,2
Craveri,BIORGAN AP,2026-01-02T20:43:17,1
Craveri,BIORGAN B,2026-01-02T20:43:18,1
Craveri,BIORGAN S,2026-01-02T20:43:29,2
Novoplos,BIOSOL GEL,2026-01-02T20:43:38,1
Novoplos,BIOSOL GOTAS,2026-01-02T20:43:48,1
Novoplos,BIOSOL LC,2026-01-02T20:43:58,1
Siegfried,BIOTAER AN,2026-01-02T20:44:09,1
Siegfried,BIOTAER NF,2026-01-02T20:44:18,2
Northia,BIOTERAL,2026-01-02T20:44:28,1
Trb-Pharma,BIOTIC PHARMA,2026-01-02T20:44:39,1
Megalabs Argentina,BIOTIN-A,2026-01-02T20:44:48,1
Bausch & Lomb Arg.,BIOTRUE,2026-01-02T20:45:00,4
Elea,BIOVAC HB,2026-01-02T20:45:09,2
Biosintex Retail,BIOXILINA,2026-01-02T20:45:22,2
Biosintex Retail,BIOXILINA DUO,2026-01-02T20:45:31,2
Biosintex Retail,BIOXILINA PLUS,2026-01-02T20:45:39,1
Biosintex Retail,BIOXILINA PLUS DUO,2026-01-02T20:45:48,2
Bioprofarma Bagó,BIOZANIB,2026-01-02T20:46:01,2
Lando,BIOZINC,2026-01-02T20:46:11,1
Cassará,BIOZINC D,2026-01-02T20:46:18,2
Lando,BIOZINC FORTE,2026-01-02T20:46:28,1
Rospaw,BIPERIDENO ROSPAW,2026-01-02T20:46:39,2
Vannier,BIPERIDENO VANNIER,2026-01-02T20:46:49,2
Lepetit,BIPROSOL 10 MG,2026-01-02T20:46:59,1
Lepetit,BIPROSOL 5 MG,2026-01-02T20:47:08,1
Everex,BIRAT,2026-01-02T20:47:19,1
Pharmamerican S.R.L.,BISGLICINATO DE MAGNESIO VW,2026-01-02T20:47:28,1
Soubeiran Chobet,BISMUTO CHOBET CON PECTINA,2026-01-02T20:47:38,1
Fecofar,BISOFEC 10,2026-01-02T20:47:49,1
Fecofar,BISOFEC 2.5,2026-01-02T20:47:58,1
Fecofar,BISOFEC 5,2026-01-02T20:48:08,1
Fecofar,BISOFEC D,2026-01-02T20:48:19,1
Opella Healthcare Arg.,BISOLHELIX,2026-01-02T20:48:29,1
Opella Healthcare Arg.,BISOLVON,2026-01-02T20:48:41,2
Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,2026-01-02T20:48:50,2
Opella Healthcare Arg.,BISOLVON COMPOSITUM NF,2026-01-02T20:48:59,1
Gador,BISOPIL,2026-01-02T20:49:09,3
Teva Argentina,BISOPROLOL TEVA,2026-01-02T20:49:19,2
ISA,BISTRONFOR,2026-01-02T20:49:29,1
Aspen,BITAKEBIR,2026-01-02T20:49:39,1
Schafer,BITE AWAY,2026-01-02T20:49:49,1
Cetus,BITECAIN A.A.,2026-01-02T20:49:59,1
Tuteur,BITERA,2026-01-02T20:50:10,1
Vannier-Grunenthal,BIVALIS,2026-01-02T20:50:18,3
B-Life,BIZCOCHO FRUTA,2026-01-02T20:50:29,1
Microsules Arg.,BIZILLIA PLUS EXPRESS,2026-01-02T20:50:41,4
Microsules Arg.,BIZILLIA PLUS PREMIUM,2026-01-02T20:50:49,4
Microsules Arg.,BIZILLIA PLUS SOLUCION SALINA,2026-01-02T20:50:58,1
Provefarma,BLACKMACA,2026-01-02T20:51:09,1
Microsules Arg.,BLACKXELL,2026-01-02T20:51:19,1
Megalabs Argentina,BLACOR,2026-01-02T20:51:30,1
Duncan,BLAMY,2026-01-02T20:51:39,1
Craveri,BLAST,2026-01-02T20:51:48,1
Biosidus S.A.U.,BLASTOFERON 22MCG,2026-01-02T20:52:01,1
Biosidus S.A.U.,BLASTOFERON 44MCG,2026-01-02T20:52:12,1
Trb-Pharma,BLASTOP,2026-01-02T20:52:18,1
Trb-Pharma,BLASTOP PREVENT,2026-01-02T20:52:28,1
Baliarda,BLAVIN,2026-01-02T20:52:38,6
Lab Internacional Argentino,BLEFASKIN,2026-01-02T20:52:49,1
Nutrivate,BLEMIL ARROZ HIDROLIZADO,2026-01-02T20:52:58,1
Nutrivate,BLEMIL PLUS ELEMENTAL,2026-01-02T20:53:08,1
Bausch & Lomb Arg.,BESIVANCE,2026-01-03T11:47:31,1
Aspen Pharma,ALDOMET,2026-01-03T11:47:32,2
B-Life,APROTEN TAGLIATELLE,2026-01-03T11:47:36,1
Fecofar,ALERGITRAT L,2026-01-03T11:47:39,2
Convatec,AQUACEL FOAM PRO SACRAL 20X16.9 CM 5 CAPAS,2026-01-03T11:47:46,1
Lafedar,BLOCAMINE,2026-01-03T11:48:10,2
Casasco,BLOKIUM,2026-01-03T11:48:27,9
Casasco,BLOKIUM B12,2026-01-03T11:48:27,4
Sidus,BLUEKING,2026-01-03T11:48:35,1
Casasco,BLOKIUM B12 IM,2026-01-03T11:48:39,2
Casasco,BLOKIUM CORT,2026-01-03T11:48:48,2
Casasco,BLOKIUM COX,2026-01-03T11:49:01,4
Casasco,BLOKIUM COX GESIC,2026-01-03T11:49:08,2
Casasco,BLOKIUM FLEX,2026-01-03T11:49:19,4
Klonal,CEFTAZIDIMA,2026-01-03T11:49:21,1
Casasco,BLOKIUM GEL,2026-01-03T11:49:27,1
Casasco,BLOKIUM GESIC,2026-01-03T11:49:37,2
Casasco,BLOKIUM GESIC FORTE,2026-01-03T11:49:46,2
Casasco,BLOKIUM P,2026-01-03T11:49:57,2
Casasco,BLOKIUM PROTECT,2026-01-03T11:50:08,2
Casasco,BLOKIUM SPRAY,2026-01-03T11:50:20,1
Veinfar,CEFTAZIDIMA,2026-01-03T11:50:21,1
Grimberg,BLOOMING,2026-01-03T11:50:28,2
Grimberg,BLOOMING MAFALDA,2026-01-03T11:50:38,1
Trb-Pharma,BLUE-VIT B12,2026-01-03T11:50:47,1
Fresenius Kabi,BMK KIT RECOLECCION DE MEDULA OSEA X6R2107,2026-01-03T11:50:57,1
Varifarma,BOCIPAL,2026-01-03T11:51:08,1
Kemex,BODABINA,2026-01-03T11:51:19,1
Lafarmen,CITRATO DE MAGNESIO,2026-01-03T11:51:22,3
Kemex,BODACLER 100 MG,2026-01-03T11:51:28,1
Natufarma,BODY FORT HAIR,2026-01-03T11:51:38,1
Natufarma,BODY FORT SKIN HAIR & NAILS,2026-01-03T11:51:47,1
Finadiet,BOFINTAN,2026-01-03T11:52:05,2
Convatec,BOLSA ACTIVELIFE DREN. TRSP. 19-64 MM,2026-01-03T11:52:08,1
Hollister,BOLSA CERRADA NEW IMAGE 44 MM,2026-01-03T11:52:20,1
Pharmamerican S.R.L.,CITRATO DE MAGNESIO,2026-01-03T11:52:21,3
Hollister,BOLSA CERRADA NEW IMAGE 57 MM,2026-01-03T11:52:28,1
Hollister,BOLSA CERRADA NEW IMAGE 70 MM,2026-01-03T11:52:37,1
Hollister,BOLSA CERRADA RECORT. PREMIER,2026-01-03T11:52:47,1
Hollister,BOLSA DRENABLE NEO NATAL POUCHKINS,2026-01-03T11:52:58,1
Hollister,BOLSA DRENABLE NEW IMAGE 102 MM,2026-01-03T11:53:09,1
Hollister,BOLSA DRENABLE NEW IMAGE 44 MM,2026-01-03T11:53:16,2
Cassará,CLAMOXOL DUO,2026-01-03T11:53:21,3
Hollister,BOLSA DRENABLE NEW IMAGE 57 MM,2026-01-03T11:53:28,2
Hollister,BOLSA DRENABLE NEW IMAGE 70 MM,2026-01-03T11:53:36,2
Hollister,BOLSA DRENABLE RECORT. CVX PREMIER,2026-01-03T11:53:49,1
Hollister,BOLSA DRENABLE RECORT. PREMIER,2026-01-03T11:53:58,1
Hollister,BOLSA DRENABLE RECORT. SOFT CVX PREMIER,2026-01-03T11:54:09,1
Coloplast,BOLSA EASIFLEX 2P PED. ABIER. OPAC. 27 MM,2026-01-03T11:54:19,1
Medisol,CLAMOXOL DUO,2026-01-03T11:54:21,1
Coloplast,BOLSA EASIFLEX 2P PED. ABIER. TRSP. 27 MM,2026-01-03T11:54:27,1
Convatec,BOLSA ESTEEM+ CERRADA TRSP. 20-70 MM,2026-01-03T11:54:47,1
Convatec,BOLSA ESTEEM+ CERRADA OPACA 20-70 MM,2026-01-03T11:54:49,1
Convatec,BOLSA ESTEEM+ DREN S-FILTRO TRSP. 19-100 MM,2026-01-03T11:54:58,1
Convatec,BOLSA ESTEEM+ DREN. C-FILTRO OPACA 19-64MM,2026-01-03T11:55:15,1
Convatec,BOLSA ESTEEM+ DREN. C-FILTRO TRSP. 19-64 MM,2026-01-03T11:55:18,1
Laboratorio ENA,COLAGENO SPORT,2026-01-03T11:55:22,1
Convatec,BOLSA ESTEEM+ MOLDEABLE DREN. OPACA 30-40 MM,2026-01-03T11:55:32,1
Convatec,BOLSA ESTEEM+CONVEX FLEX DREN OPACA 20-57MM,2026-01-03T11:55:43,1
Convatec,BOLSA ESTEEMBODY 3.5 LRG DREN 10-55 MM CVX,2026-01-03T11:55:48,1
Convatec,BOLSA ESTEEMBODY 3.5 LRG DREN TRSP 10-55 MM,2026-01-03T11:55:59,1
Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-35,2026-01-03T11:56:09,1
Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-45,2026-01-03T11:56:19,1
Pharmamerican S.R.L.,COLAGENO SPORT,2026-01-03T11:56:21,1
Convatec,BOLSA ESTEEMBODY 3.5MM CERR CVX SUAVE 10-55,2026-01-03T11:56:27,1
Convatec,BOLSA ESTEEMBODY 3.5MM DREN CVX SUAVE 10-25,2026-01-03T11:56:41,1
Convatec,BOLSA ESTEEMBODY 3.5MM DREN CVX SUAVE 10-35,2026-01-03T11:56:46,1
Convatec,BOLSA ESTEEMBODY 3.5MM DREN CVX SUAVE 10-45,2026-01-03T11:56:58,1
Convatec,BOLSA ESTEEMBODY 7 MM DREN CVX SUAVE 10-55,2026-01-03T11:57:08,1
Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-25 MM,2026-01-03T11:57:20,1
PGN,CREATINA,2026-01-03T11:57:22,1
Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-35 MM,2026-01-03T11:57:28,1
Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-45 MM,2026-01-03T11:57:39,1
Convatec,BOLSA ESTEEMBODY 7MM CERR CVX SUAVE 10-55 MM,2026-01-03T11:57:47,1
Convatec,BOLSA ESTEEMBODY 7MM DREN CVX SUAVE 10-25 MM,2026-01-03T11:57:59,1
Teingro,CREATINA,2026-01-03T11:58:21,1
Convatec,BOLSA ESTEEMBODY 7MM DREN CVX SUAVE 10-35 MM,2026-01-03T11:58:22,1
Convatec,BOLSA ESTEEMBODY 7MM DREN CVX SUAVE 10-45 MM,2026-01-03T11:58:37,1
Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-35 MM,2026-01-03T11:58:40,1
Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-25 MM,2026-01-03T11:58:46,1
Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-45 MM,2026-01-03T11:58:58,1
Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 32,2026-01-03T11:59:17,1
Laboratorio ENA,CREATINA MICRONIZADA,2026-01-03T11:59:18,5
Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 45,2026-01-03T11:59:28,1
Convatec,BOLSA NATURA CERRADA OPACA ARO 38 - 2 PZ,2026-01-03T11:59:47,1
Convatec,BOLSA LITTLE ONES PEDIATRICA DREN. 8-50 MM,2026-01-03T11:59:54,1
Convatec,BOLSA NATURA CERRADA OPACA ARO 45 - 2 PZ,2026-01-03T11:59:57,1
Lafarmen,CREATINA MICRONIZADA,2026-01-03T12:00:18,2
Convatec,BOLSA NATURA CERRADA OPACA ARO 57 - 2 PZ,2026-01-03T12:00:19,1
Convatec,BOLSA NATURA CERRADA OPACA ARO 70 - 2 PZ,2026-01-03T12:00:19,1
Convatec,BOLSA NATURA DREN OPACA ARO 38 - 2 PIEZAS,2026-01-03T12:00:28,1
Convatec,BOLSA NATURA DREN OPACA ARO 45 - 2 PIEZAS,2026-01-03T12:00:47,1
Convatec,BOLSA NATURA DREN OPACA ARO 57 - 2 PIEZAS,2026-01-03T12:00:48,1
Cassará,DELTACORT,2026-01-03T12:01:17,1
Convatec,BOLSA NATURA DREN OPACA ARO 70 - 2 PIEZAS,2026-01-03T12:01:18,1
Convatec,BOLSA NATURA DREN TRSP. ARO 100 - 2 PIEZAS,2026-01-03T12:01:32,1
Convatec,BOLSA NATURA DREN TRSP. ARO 38 - 2 PIEZAS,2026-01-03T12:01:38,1
Convatec,BOLSA NATURA DREN TRSP. ARO 45 - 2 PIEZAS,2026-01-03T12:01:47,1
Convatec,BOLSA NATURA DREN TRSP. ARO 57 - 2 PIEZAS,2026-01-03T12:01:57,1
Convatec,BOLSA NATURA DREN TRSP. ARO 70 - 2 PIEZAS,2026-01-03T12:02:08,1
Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 38 2 PZ,2026-01-03T12:02:18,1
Medisol,DELTACORT,2026-01-03T12:02:19,1
Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 57 2 PZ,2026-01-03T12:02:27,1
Convatec,BOLSA NEONATAL LITTLE ONES 0-23 MM,2026-01-03T12:02:44,1
Hollister,BOLSA NEONATAL POUCHKINS,2026-01-03T12:02:48,1
Hollister,BOLSA PEDIATRICA POUCHKINS,2026-01-03T12:02:58,1
Laboratorio Millet,DUOMAX,2026-01-03T12:03:19,3
Hollister,BOLSA PEDIATRICA POUCHKINS 32 MM,2026-01-03T12:03:19,1
Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-66 MM,2026-01-03T12:03:22,1
Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-76 MM,2026-01-03T12:03:36,1
Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-66 MM,2026-01-03T12:03:37,1
Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-76 MM,2026-01-03T12:03:48,1
Coloplast,BOLSA SENSURA 1P CERR. OPAC. MAXI 10-76 MM,2026-01-03T12:04:17,1
Sidus,DUOMAX,2026-01-03T12:04:18,1
Coloplast,BOLSA SENSURA 1P CERR. OPAC. MIDI 10-66 MM,2026-01-03T12:04:28,1
Coloplast,BOLSA SENSURA 1P CERR. TRSP. MAXI 10-76 MM,2026-01-03T12:04:39,1
Coloplast,BOLSA SENSURA CONVEX 1P ABIE. OPAC. 15-43 MM,2026-01-03T12:04:49,1
Coloplast,BOLSA SENSURA CONVEX 1P ABIE. TRSP. 10-43 MM,2026-01-03T12:04:58,1
Coloplast,BOLSA SENSURA CONVEX 1P CERR. OPAC. 15-43 MM,2026-01-03T12:05:06,1
Coloplast,BOLSA SENSURA CONVEX 1P CERR. TRSP. 15-43 MM,2026-01-03T12:05:17,1
Lab Internacional Argentino,ENOXANORTH,2026-01-03T12:05:18,3
Coloplast,BOLSA SENSURA MIO BABY 2P ABIER. TRSP. NEO,2026-01-03T12:05:37,1
Coloplast,BOLSA SENSURA MIO 1P ABIER. OPAC. 10-100 MM,2026-01-03T12:05:41,1
Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. OPA. 10-43 MM,2026-01-03T12:05:48,1
Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. OPA. 10-50 MM,2026-01-03T12:05:58,1
Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 10-43 MM,2026-01-03T12:06:08,1
Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 10-50 MM,2026-01-03T12:06:18,1
Northia,ENOXANORTH,2026-01-03T12:06:18,4
Coloplast,BOLSA SENSURA MIO CVX 1P ABIE. TRS. 15-33 MM,2026-01-03T12:06:29,1
Coloplast,BOLSA SENSURA MIO CVX 1P CERR. OPA. 10-43 MM,2026-01-03T12:06:39,1
Coloplast,BOLSA SENSURA MIO CVX 1P CERR. OPA. 10-50 MM,2026-01-03T12:06:48,1
Coloplast,BOLSA SENSURA MIO CVX 1P CERR. TRS. 10-50 MM,2026-01-03T12:07:07,1
Coloplast,BOLSA SENSURA MIO CVX 1P CERR. TRS. 10-43 MM,2026-01-03T12:07:13,1
Cassará,EPOGEN,2026-01-03T12:07:18,2
Coloplast,BOLSA SENSURA MIO CVX 1P URO OPAC. 10-43 MM,2026-01-03T12:07:20,1
Coloplast,BOLSA SENSURA MIO CVX 1P URO OPAC. 10-50 MM,2026-01-03T12:07:28,1
Coloplast,BOLSA SENSURA MIO KIDS 1P ABIE. TRS. 0-35 MM,2026-01-03T12:07:37,1
Coloplast,BOLSA SENSURA MIO KIDS 2P ABIE. TRS. 0-35 MM,2026-01-03T12:07:58,1
Coloplast,BOLSA SENSURA MIO KIDS 1P URO TRSP. 0-35 MM,2026-01-03T12:08:03,1
Hollister,BOLSA URINARIA DE PIERNA 540 ML ESTERIL,2026-01-03T12:08:19,1
Varifarma,EPOGEN,2026-01-03T12:08:37,2
Hollister,BOLSA URINARIA DE PIERNA 900 ML ESTERIL,2026-01-03T12:08:37,1
Convatec,BOLSA URO ACTIVELIFE 19-50 MM,2026-01-03T12:08:38,1
Hollister,BOLSA UROST. NEW IMAGE 44 MM,2026-01-03T12:08:49,1
