PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
304960,ARGENTINA,Ariston,ADROMUX,"ibandronic acid,ac.",,,,,,150 mg tablets x 3
305060,ARGENTINA,Elea,FEMOREL,"ibandronic acid,ac.",,,,,,150 mg comp.x 1
305061,ARGENTINA,Elea,FEMOREL,"ibandronic acid,ac.",,,,,,150 mg tablets x 3
305097,ARGENTINA,Adium,IDENA,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 1
305098,ARGENTINA,Adium,IDENA,"ibandronic acid,ac.",,,,,,150 mg comp.rec.x 2
305099,ARGENTINA,Montpellier,IM 75 MONTPELLIER,indomethacin,,,,,,caps.x 24
305100,ARGENTINA,Montpellier,IM 75 MONTPELLIER,indomethacin,,,,,,caps.x 50
305133,ARGENTINA,Roemmers,MEDOCOR AP,isosorbide mononitrate,,,,,,caps.x 30
306998,ARGENTINA,Aspen Pharma,NEURONTIN,gabapentin,,,,,,300 mg caps. x 30
307048,ARGENTINA,Aspen Pharma,NEURONTIN,gabapentin,,,,,,300 mg caps.x 60
307050,ARGENTINA,Aspen Pharma,NEURONTIN,gabapentin,,,,,,400 mg caps.x 60
307052,ARGENTINA,Aspen Pharma,NEURONTIN,gabapentin,,,,,,100 mg caps.x 90
314913,ARGENTINA,Roemmers,RACORVAL,valsartan,,,,,,320 mg comp.rec.x 30
314978,ARGENTINA,Microsules Arg.,SEMANAR,valsartan,,,,,,80 mg comp.rec.x 28
326340,ARGENTINA,Roemmers,ROVARTAL EZ,rosuvastatin+ezetimibe,,,,,,5 mg caps. x 30
330108,ARGENTINA,Max Vision,FENAC,bromfenac,,,,,,sterile sol.oft. x 5 ml
338269,ARGENTINA,Fada Pharma,BENSULF,sodium thiopental,,,,,,1 g f.a.x 25
342300,ARGENTINA,Tuteur,GORFETAN,dextromethorphan+assoc.,,,,,,caps.x 60
349914,ARGENTINA,Finadiet,TENCILAN,dipotassium clorazepate,,,,,,10 mg tablets x 50
349915,ARGENTINA,Finadiet,TENCILAN,dipotassium clorazepate,,,,,,5 mg comp.x 50
350874,ARGENTINA,Pfizer,VYNDAQEL,tafamidis meglumine,,,,,,20 mg caps.bl.x 30
351259,ARGENTINA,Aspen Pharma,ZELDOX,ziprasidone,,,,,,20 mg caps.x 30
351267,ARGENTINA,Aspen Pharma,ZELDOX,ziprasidone,,,,,,40 mg caps.x 30
351280,ARGENTINA,Aspen Pharma,ZELDOX,ziprasidone,,,,,,60 mg caps.x 30
351292,ARGENTINA,Aspen Pharma,ZELDOX,ziprasidone,,,,,,80 mg caps.x 30
357778,ARGENTINA,Elea,CRISPLUS,orlistat,,,,,,120 mg caps.x 30
357956,ARGENTINA,Biotenk,LIPOSOL,orlistat,,,,,,120 mg caps.x 30
357988,ARGENTINA,Casasco,OLEOFIN,orlistat,,,,,,60 mg caps.x 30
357989,ARGENTINA,Casasco,OLEOFIN,orlistat,,,,,,120 mg caps.x 60
358044,ARGENTINA,Sidus,GATIFLAX,gatifloxacin,,,,,,ophthalmic sol x 5 ml
358143,ARGENTINA,Elea,CRISPLUS,orlistat,,,,,,60 mg caps.x 30
358144,ARGENTINA,Elea,CRISPLUS,orlistat,,,,,,120 mg caps.x 60
358145,ARGENTINA,Elea,CRISPLUS,orlistat,,,,,,60 mg caps.x 60
358185,ARGENTINA,Biotenk,LIPOSOL,orlistat,,,,,,60 mg caps.x 60
358449,ARGENTINA,Casasco,OLEOFIN,orlistat,,,,,,120 mg caps.x 30
358761,ARGENTINA,Dominguez,ACIFOL B12,folic acid + vitamin B12,,,,,,comp.x 30
358762,ARGENTINA,Dominguez,ACIFOL B12,folic acid + vitamin B12,,,,,,comp.x 60
359040,ARGENTINA,Ariston,AROTRAN,tranexamic acid,,,,,,500 mg a.x 5 x 5 ml
359041,ARGENTINA,Ariston,AROTRAN,tranexamic acid,,,,,,500 mg tablets x 10
359042,ARGENTINA,Ariston,AROTRAN,tranexamic acid,,,,,,500 mg tablets x 30
359106,ARGENTINA,CSL Behring,BERIPLEX P/N,coagulation factors,,,,,,500 IU f.a.x 1+eq.transf
359145,ARGENTINA,Trb-Pharma,BLASTOP,folic acid + vitamin B12,,,,,,comp.rec.x 30
359522,ARGENTINA,Elea,EGESTAN FOLICO,folic acid,,,,,,1 mg comp.x 30
359523,ARGENTINA,Elea,EGESTAN FOLICO,folic acid,,,,,,5 mg tablets x 30
359524,ARGENTINA,Elea,EGESTAN FOLICO,folic acid,,,,,,1 mg comp.x 60
359525,ARGENTINA,Elea,EGESTAN FOLICO,folic acid,,,,,,5 mg comp.x 60
359641,ARGENTINA,Vannier,ACIDO FOLICO VANNIER,folic acid,,,,,,1 mg comp.x 30
359642,ARGENTINA,Vannier,ACIDO FOLICO VANNIER,folic acid,,,,,,10 mg tablets x 30
359643,ARGENTINA,Vannier,ACIDO FOLICO VANNIER,folic acid,,,,,,5 mg tablets x 30
359959,ARGENTINA,Richmond,FOLAPORT,folic acid + assoc.,,,,,,250/0.5 mg tablets x 60
360097,ARGENTINA,Richmond,ACIDO FOLICO RICHMOND,folic acid,,,,,,1 mg comp.x 60
360099,ARGENTINA,Richmond,ACIDO FOLICO RICHMOND,folic acid,,,,,,5 mg comp.x 60
360684,ARGENTINA,Siegfried,IPSILON,aminocaproic acid,,,,,,2 g inj.a.x 10
361732,ARGENTINA,Rivero,TRANEXAL 1000,tranexamic acid,,,,,,1000 mg IV a. x 10 ml
365425,ARGENTINA,Coloplast,BIATAIN ALGINATE,calcium alginate,,,,,,after 10x10 cm x 1 unit (VL)
365426,ARGENTINA,Coloplast,BIATAIN ALGINATE,calcium alginate,,,,,,after 15x15 cm x 1 unit (VL)
365427,ARGENTINA,Coloplast,BIATAIN ALGINATE,calcium alginate,,,,,,after 5x5 cm x 1 unit (VL)
371736,ARGENTINA,B. Braun,CLORURO DE SODIO 0.9% BP,soluc.parent/fisiol/glucos/others,,,,,,a.plast.x 10 ml
371759,ARGENTINA,B. Braun,CLORURO DE SODIO 0.9% BP,soluc.parent/fisiol/glucos/others,,,,,,a.plast.x 5 ml
377032,ARGENTINA,Adium,APATRIX 30,dexlansoprazole,,,,,,caps. x 30
377033,ARGENTINA,Adium,APATRIX 60,dexlansoprazole,,,,,,caps. x 30
377091,ARGENTINA,Roemmers,DEXOPRAL 60,dexlansoprazole,,,,,,caps. x 15
377092,ARGENTINA,Roemmers,DEXOPRAL 30,dexlansoprazole,,,,,,caps. x 30
377093,ARGENTINA,Roemmers,DEXOPRAL 60,dexlansoprazole,,,,,,caps. x 30
377097,ARGENTINA,Abbott EPD,DUSPATALIN,mebeverine,,,,,,200 mg caps. x 20
377212,ARGENTINA,Roemmers,LANZOPRAL,lansoprazole,,,,,,caps.x 15 (VL)
377213,ARGENTINA,Roemmers,LANZOPRAL,lansoprazole,,,,,,caps.x 30 (VL)
377214,ARGENTINA,Roemmers,LANZOPRAL MD,lansoprazole,,,,,,caps.x 30
377260,ARGENTINA,Boehringer Ingelheim,OFEV,nintedanib,,,,,,100 mg caps.x 60
377261,ARGENTINA,Boehringer Ingelheim,OFEV,nintedanib,,,,,,150 mg caps.x 60
377279,ARGENTINA,Gador,POMALID,pomalidomide,,,,,,4 mg caps.x 21
377355,ARGENTINA,Boehringer Ingelheim,VARGATEF,nintedanib,,,,,,100 mg caps.x 120
377357,ARGENTINA,Boehringer Ingelheim,VARGATEF,nintedanib,,,,,,150 mg caps.x 60
382074,ARGENTINA,Craveri,ALVERIN,alverine+simethicone,,,,,,60/300 mg caps.x 20
382075,ARGENTINA,Craveri,ALVERIN,alverine+simethicone,,,,,,60/300 mg caps.x 30
382076,ARGENTINA,Craveri,ALVERIN,alverine+simethicone,,,,,,60/300 mg caps.x 60
382155,ARGENTINA,MSD Argentina SRL,PROGLICEM,diazoxide,,,,,,100 mg x 5 caps. x 20
382165,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,150 mg caps.x 15
382166,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,225 mg caps.x 15
382167,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,75 mg caps.x 15
382168,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,37.5 mg caps.x 28
382169,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,150 mg caps.x 30
382170,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,225 mg caps.x 30
382171,ARGENTINA,Roemmers,SESAREN XR,venlafaxine,,,,,,75 mg caps.x 30
382176,ARGENTINA,Casasco,SUNVEX LP,venlafaxine,,,,,,150 mg caps.x 28
382177,ARGENTINA,Casasco,SUNVEX LP,venlafaxine,,,,,,37.5 mg caps.x 28
382178,ARGENTINA,Casasco,SUNVEX LP,venlafaxine,,,,,,75 mg caps.x 28
395547,ARGENTINA,Medisol,SALICORT,"betamethasone+salicylic,ac.",,,,,,ointment derm.x 30 g
395759,ARGENTINA,Bayer Consumer,ACTRON,ibuprofen,,,,,,softgel caps x 10 (VL)
395761,ARGENTINA,Bayer Consumer,ACTRON,ibuprofen,,,,,,softgel caps x 20 (VL)
395865,ARGENTINA,Lazar,ALZEPRAL,esomeprazole,,,,,,20 mg caps.x 28 (VL)
395866,ARGENTINA,Lazar,ALZEPRAL,esomeprazole,,,,,,40 mg caps.x 28 (VL)
396303,ARGENTINA,Abbott EPD,DEPAKENE,valproic acid,,,,,,caps.x 50
396903,ARGENTINA,Siegfried,ESOGASTROSEDOL,esomeprazole,,,,,,20 mg caps.x 30 (VL)
396904,ARGENTINA,Siegfried,ESOGASTROSEDOL 40,esomeprazole,,,,,,40 mg caps.x 30 (VL)
396915,ARGENTINA,Eurofarma,ESOMAX,esomeprazole,,,,,,20 mg caps.x 14 (VL)
396916,ARGENTINA,Eurofarma,ESOMAX,esomeprazole,,,,,,40 mg caps.x 14 (VL)
396917,ARGENTINA,Eurofarma,ESOMAX,esomeprazole,,,,,,20 mg caps.x 28 (VL)
396918,ARGENTINA,Eurofarma,ESOMAX,esomeprazole,,,,,,40 mg caps.x 28 (VL)
396929,ARGENTINA,Laboratorio Millet,ESOMEPRA 20 MG,esomeprazole,,,,,,20 mg caps.x 28 (VL)
399991,ARGENTINA,Janssen-Cilag,TOPAMAC SPRINKLE,topiramate,,,,,,15 mg caps.disp.x 60
399992,ARGENTINA,Janssen-Cilag,TOPAMAC SPRINKLE,topiramate,,,,,,25 mg caps.disp.x 60
405606,ARGENTINA,Dominguez,ACIFOL FE,"iron+vit.b12+folic,ac.",,,,,,comp.x 30
405607,ARGENTINA,Dominguez,ACIFOL FE,"iron+vit.b12+folic,ac.",,,,,,comp.x 60
405613,ARGENTINA,Temis-Lostalo,FLORATIL,Saccharomyces boulardii,,,,,,200 mg caps.x 10 (VL)
405615,ARGENTINA,Temis-Lostalo,FLORATIL 250,Saccharomyces boulardii,,,,,,250 mg caps.x 12
405616,ARGENTINA,Temis-Lostalo,FLORATIL 250,Saccharomyces boulardii,,,,,,250 mg caps.x 50
405628,ARGENTINA,Max Vision,LUMICLAR,"inosine, disodium monophosphate",,,,,,eye drops x 10 ml
409728,ARGENTINA,Roemmers,MOTRAX MD,linaclotide,,,,,,145 mcg caps.x 10
409729,ARGENTINA,Roemmers,MOTRAX,linaclotide,,,,,,290 mcg caps.x 10
409730,ARGENTINA,Roemmers,MOTRAX MD,linaclotide,,,,,,145 mcg caps.x 30
409731,ARGENTINA,Roemmers,MOTRAX,linaclotide,,,,,,290 mcg caps.x 30
409882,ARGENTINA,Siegfried,UDCA,ursodeoxycholic acid,,,,,,250 mg caps.x 30
409883,ARGENTINA,Siegfried,UDCA 300,ursodeoxycholic acid,,,,,,300 mg caps. x 30
409884,ARGENTINA,Siegfried,UDCA,ursodeoxycholic acid,,,,,,250 mg caps.x 60
409885,ARGENTINA,Siegfried,UDCA 300,ursodeoxycholic acid,,,,,,300 mg caps.x 60
420941,ARGENTINA,Trb-Pharma,MAXIOSTENIL,hyaluronic acid,,,,,,20 mg jga.prell.x 2 ml
421293,ARGENTINA,Bago,HYALONE,hyaluronic acid,,,,,,jga.prell. 60mg/4ml x 1
421402,ARGENTINA,Trb-Pharma,MAXIOSTENIL PLUS,hyaluronic acid,,,,,,40 mg jga.prell.x 2 ml
421415,ARGENTINA,Gador,OMECAP 90,Omega-3 acid ethyl esters at 90%,,,,,,soft capsules x 30
421680,ARGENTINA,MSD Argentina SRL,EMEND,aprepitant,,,,,,tripack caps.x 1+caps.x2
425728,ARGENTINA,Elea,FLENOMID XR,flecainide,,,,,,100 mg caps.lib.prol.x30
425729,ARGENTINA,Elea,FLENOMID XR,flecainide,,,,,,200 mg caps.lib.prol.x30
426332,ARGENTINA,Ariston,TONIBRAL XR,memantine,,,,,,14 mg caps.x 30
426333,ARGENTINA,Ariston,TONIBRAL XR,memantine,,,,,,28 mg caps.x 30
434865,ARGENTINA,Roche,ALECENSA,alectinib,,,,,,150 mg caps.x 224
454813,ARGENTINA,Ariston,ARAPENTIN,gabapentin,,,,,,100 mg caps.x 30
454814,ARGENTINA,Ariston,ARAPENTIN,gabapentin,,,,,,300 mg caps. x 30
455185,ARGENTINA,Lepetit,AXILEP,gabapentin,,,,,,100 mg caps.x 30
455186,ARGENTINA,Lepetit,AXILEP,gabapentin,,,,,,300 mg caps. x 30
455188,ARGENTINA,Lepetit,AXILEP,gabapentin,,,,,,300 mg caps.x 60
455194,ARGENTINA,Teva Argentina,AXUAL,pregabalin,,,,,,150 mg caps.x 30
455195,ARGENTINA,Teva Argentina,AXUAL,pregabalin,,,,,,25 mg caps.x 30
455196,ARGENTINA,Teva Argentina,AXUAL,pregabalin,,,,,,300 mg caps. x 30
455197,ARGENTINA,Teva Argentina,AXUAL,pregabalin,,,,,,50 mg caps.x 30
455198,ARGENTINA,Teva Argentina,AXUAL,pregabalin,,,,,,75 mg caps.x 30
455199,ARGENTINA,Teva Argentina,AXUAL,pregabalin,,,,,,75 mg caps.x 60
455855,ARGENTINA,Finadiet,CALMADOR CB,tramadol,,,,,,50 mg caps.x 10
455856,ARGENTINA,Finadiet,CALMADOR CB,tramadol,,,,,,50 mg caps.x 20
455857,ARGENTINA,Finadiet,CALMADOR CB,tramadol,,,,,,50 mg caps.x 30
456384,ARGENTINA,Craveri,CLASICA,pregabalin,,,,,,150 mg caps.x 28
456385,ARGENTINA,Craveri,CLASICA,pregabalin,,,,,,25 mg caps.x 28
456387,ARGENTINA,Craveri,CLASICA,pregabalin,,,,,,75 mg caps.x 28
456822,ARGENTINA,Savant Generic,DOLGENAL,pregabalin,,,,,,150 mg caps.x 30
456824,ARGENTINA,Savant Generic,DOLGENAL,pregabalin,,,,,,75 mg caps.x 30
456825,ARGENTINA,Geminis Farmaceutica,DOLONEUTIN,pregabalin,,,,,,75 mg caps.x 15
456826,ARGENTINA,Geminis Farmaceutica,DOLONEUTIN,pregabalin,,,,,,150 mg caps.x 30
456827,ARGENTINA,Geminis Farmaceutica,DOLONEUTIN,pregabalin,,,,,,25 mg caps.x 30
456828,ARGENTINA,Geminis Farmaceutica,DOLONEUTIN,pregabalin,,,,,,300 mg caps. x 30
456829,ARGENTINA,Geminis Farmaceutica,DOLONEUTIN,pregabalin,,,,,,50 mg caps.x 30
456830,ARGENTINA,Geminis Farmaceutica,DOLONEUTIN,pregabalin,,,,,,75 mg caps.x 30
457817,ARGENTINA,Gador,ELAFAX LP,venlafaxine,,,,,,37.5 mg caps.x 14
457818,ARGENTINA,Gador,ELAFAX LP,venlafaxine,,,,,,150 mg caps.x 28
457820,ARGENTINA,Gador,ELAFAX LP,venlafaxine,,,,,,75 mg caps.x 28
459674,ARGENTINA,Denver Farma,GAVANEURAL,pregabalin,,,,,,150 mg caps.x 30
459676,ARGENTINA,Denver Farma,GAVANEURAL,pregabalin,,,,,,75 mg caps.x 30
459678,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,150 mg caps.x 28
459679,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,25 mg caps.x 28
459680,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,300 mg caps.x 28
459681,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,50 mg caps.x 28
459682,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,75 mg caps.x 28
459683,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,150 mg caps.x 30
459684,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,25 mg caps.x 30
459685,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,300 mg caps. x 30
459686,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,50 mg caps.x 30
459687,ARGENTINA,Gador,GAVIN,pregabalin,,,,,,75 mg caps.x 30
460936,ARGENTINA,Baliarda,LINPREL 150,pregabalin,,,,,,150 mg caps.x 28
460937,ARGENTINA,Baliarda,LINPREL 25,pregabalin,,,,,,25 mg caps.x 28
460938,ARGENTINA,Baliarda,LINPREL 300,pregabalin,,,,,,300 mg caps.x 28
460939,ARGENTINA,Baliarda,LINPREL 50,pregabalin,,,,,,50 mg caps.x 28
460940,ARGENTINA,Baliarda,LINPREL 75,pregabalin,,,,,,75 mg caps.x 28
461057,ARGENTINA,Montpellier,LUNEL,pregabalin,,,,,,150 mg caps.x 30
461059,ARGENTINA,Montpellier,LUNEL,pregabalin,,,,,,75 mg caps.x 30
461303,ARGENTINA,Montpellier,MAXIBRAL XR,venlafaxine,,,,,,150 mg caps.x 30
461304,ARGENTINA,Montpellier,MAXIBRAL XR,venlafaxine,,,,,,37.5 mg caps.x 30
461305,ARGENTINA,Montpellier,MAXIBRAL XR,venlafaxine,,,,,,75 mg caps.x 30
461352,ARGENTINA,Laboratorio Millet,MELATOL,melatonin,,,,,,3 mg caps.x 30 (VL)
461353,ARGENTINA,Laboratorio Millet,MELATOL,melatonin,,,,,,3 mg caps.x 60 (VL)
463027,ARGENTINA,Casasco,NEURISTAN,pregabalin,,,,,,150 mg caps.x 30
463028,ARGENTINA,Casasco,NEURISTAN,pregabalin,,,,,,25 mg caps.x 30
463029,ARGENTINA,Casasco,NEURISTAN,pregabalin,,,,,,50 mg caps.x 30
463030,ARGENTINA,Casasco,NEURISTAN,pregabalin,,,,,,75 mg caps.x 30
463163,ARGENTINA,Teva Argentina,NITIDEX,duloxetine,,,,,,30 mg caps.x 28
465358,ARGENTINA,Siegfried,PGB,pregabalin,,,,,,150 mg caps.x 30
465359,ARGENTINA,Siegfried,PGB,pregabalin,,,,,,75 mg caps.x 30
465419,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,50 mg caps.x 15
465420,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,75 mg caps.x 15
465421,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,150 mg caps.x 30
465422,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,25 mg caps.x 30
465423,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,300 mg caps. x 30
465424,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,50 mg caps.x 30
465425,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,75 mg caps.x 30
465426,ARGENTINA,Roemmers,PLENICA,pregabalin,,,,,,75 mg caps.x 60
465841,ARGENTINA,Megalabs Argentina,PREBANAL,pregabalin,,,,,,150 mg caps.x 28
465843,ARGENTINA,Megalabs Argentina,PREBANAL,pregabalin,,,,,,75 mg caps.x 28
465845,ARGENTINA,Adium,PREBICTAL,pregabalin,,,,,,100 mg caps.x 28
465846,ARGENTINA,Adium,PREBICTAL,pregabalin,,,,,,150 mg caps.x 28
465847,ARGENTINA,Adium,PREBICTAL,pregabalin,,,,,,25 mg caps.x 28
465848,ARGENTINA,Adium,PREBICTAL,pregabalin,,,,,,50 mg caps.x 28
465849,ARGENTINA,Adium,PREBICTAL,pregabalin,,,,,,75 mg caps.x 28
465851,ARGENTINA,Ariston,PREBIEN,pregabalin,,,,,,150 mg caps.x 28
465852,ARGENTINA,Ariston,PREBIEN,pregabalin,,,,,,75 mg caps.x 28
466373,ARGENTINA,Vannier,PREGABALINA VANNIER 150 MG,pregabalin,,,,,,150 mg caps.x 28
466376,ARGENTINA,Vannier,PREGABALINA VANNIER 75 MG,pregabalin,,,,,,75 mg caps.x 28
466446,ARGENTINA,Elea,PRINCIPIA,pregabalin,,,,,,150 mg caps.x 30
466447,ARGENTINA,Elea,PRINCIPIA,pregabalin,,,,,,25 mg caps.x 30
466448,ARGENTINA,Elea,PRINCIPIA,pregabalin,,,,,,300 mg caps. x 30
466449,ARGENTINA,Elea,PRINCIPIA,pregabalin,,,,,,75 mg caps.x 30
466451,ARGENTINA,Elea,PRINCIPIA,pregabalin,,,,,,75 mg caps.x 60
468651,ARGENTINA,Rontag,SAROMET FULLTIME,diazepam,,,,,,caps.x 20
469586,ARGENTINA,Biogen,TECFIDERA,dimethyl fumarate,,,,,,120 mg caps.x 14
470224,ARGENTINA,Vannier-Grunenthal,TRAMAL,tramadol,,,,,,50 mg caps.x 10
470226,ARGENTINA,Vannier-Grunenthal,TRAMAL,tramadol,,,,,,50 mg caps.x 20
471332,ARGENTINA,Baliarda,VENLIFAX XR 37.5,venlafaxine,,,,,,37.5mg caps.lib.prol.x14
471333,ARGENTINA,Baliarda,VENLIFAX XR 150,venlafaxine,,,,,,150 mg caps.lib.prol.x28
471334,ARGENTINA,Baliarda,VENLIFAX XR 75,venlafaxine,,,,,,75 mg caps.lib.prol.x 28
477164,ARGENTINA,Poen,FOTOPTIC,sodium fluorescein+asoc.,,,,,,colir.x 5 ml
477213,ARGENTINA,Biosidus S.A.U.,HHT PEN,somatotropin,,,,,,60IU/20mg liquid carton x1
508001,ARGENTINA,Adium,ESGRINIL,pirfenidone,,,,,,267 mg caps.x 270
508004,ARGENTINA,LKM,OXITINOL,pirfenidone,,,,,,267 mg caps.x 270
508021,ARGENTINA,Biosidus S.A.U.,TACROLIMUS SANDOZ,tacrolimus,,,,,,0.75 mg caps.x 100
508022,ARGENTINA,Biosidus S.A.U.,TACROLIMUS SANDOZ,tacrolimus,,,,,,2 mg caps.x 100
531219,ARGENTINA,Ariston,AUDECOL,ursodeoxycholic acid,,,,,,150 mg tablets x 20
531220,ARGENTINA,Ariston,AUDECOL,ursodeoxycholic acid,,,,,,300 mg tablets x 20
531221,ARGENTINA,Ariston,AUDECOL,ursodeoxycholic acid,,,,,,300 mg tablets x 50
531222,ARGENTINA,Aspen,LEDRON,zoledronic acid,,,,,,4 mg lyophilized vial x 1+solv.
531230,ARGENTINA,Synthon Bago,CATIRA,dimethyl fumarate,,,,,,120 mg caps.x 14
531231,ARGENTINA,Synthon Bago,CATIRA,dimethyl fumarate,,,,,,240 mg caps.x 60
531251,ARGENTINA,Casasco,DILCORAN,valsartan,,,,,,320 mg comp.rec.x 28
531265,ARGENTINA,Dominguez,IBEPRAL 30,dexlansoprazole,,,,,,caps.x 30
531266,ARGENTINA,Dominguez,IBEPRAL 60,dexlansoprazole,,,,,,caps.x 30
531276,ARGENTINA,Eczane,URDECOLE,ursodeoxycholic acid,,,,,,300 mg tablets x 30
531277,ARGENTINA,Eczane,URDECOLE,ursodeoxycholic acid,,,,,,500 mg tablets x 30
531278,ARGENTINA,Eczane,URDECOLE,ursodeoxycholic acid,,,,,,300 mg tablets x 50
531283,ARGENTINA,Elea,SIMPLA,zoledronic acid,,,,,,5 mg f.a.x 100 ml
531286,ARGENTINA,Eurofarma,URZAC FORTE,ursodeoxycholic acid,,,,,,500 mg tablets x 30
531287,ARGENTINA,Eurofarma,URZAC,ursodeoxycholic acid,,,,,,150 mg tablets x 20
531288,ARGENTINA,Eurofarma,URZAC,ursodeoxycholic acid,,,,,,300 mg tablets x 30
531289,ARGENTINA,Eurofarma,URZAC,ursodeoxycholic acid,,,,,,300 mg tablets x 50
531296,ARGENTINA,Fada Pharma,FADA PAMIDRONATO,disodium pamidronate,,,,,,90 mg f.a.x 1+1 diluy.
531299,ARGENTINA,Fada Pharma,FADA ZOLEDRONICO,zoledronic acid,,,,,,4 mg inj.liof.x 1+solv.
531301,ARGENTINA,Gador,AMINOMUX,disodium pamidronate,,,,,,30 mg inj.liof.f.a.x 1
531302,ARGENTINA,Gador,AMINOMUX,disodium pamidronate,,,,,,90 mg inj.liof.f.a.x 1
531304,ARGENTINA,Gador,DIMEFUL 120,dimethyl fumarate,,,,,,120 mg caps.x 14
531305,ARGENTINA,Gador,DIMEFUL 240,dimethyl fumarate,,,,,,240 mg caps.x 60
531307,ARGENTINA,Gador,POMALID,pomalidomide,,,,,,1 mg caps.x 21
531308,ARGENTINA,Gador,POMALID,pomalidomide,,,,,,2 mg caps.x 21
531309,ARGENTINA,Gador,POMALID,pomalidomide,,,,,,3 mg caps.x 21
531317,ARGENTINA,Pharmanove,URSODIOL,ursodeoxycholic acid,,,,,,150 mg tablets x 20
531375,ARGENTINA,Richet,ACIDO ZOLEDRONICO RICHET,zoledronic acid,,,,,,5mg/100ml f.a.x 1
531376,ARGENTINA,Richet,ACIDO ZOLEDRONICO RICHET,zoledronic acid,,,,,,4mg/5ml liof.f.a.x1+solv
531385,ARGENTINA,Scott-Cassara,LIDOCAINA,lidocaine + adrenaline,,,,,,1% s/epi.f.a.x 20 ml
531386,ARGENTINA,Scott-Cassara,LIDOCAINA,lidocaine + adrenaline,,,,,,2% s/epi.f.a.x 20 ml
531387,ARGENTINA,Scott-Cassara,LIDOCAINA,lidocaine + adrenaline,,,,,,2% s/epi.a.x 5 ml
531388,ARGENTINA,Scott-Cassara,LIDOCAINA,lidocaine + adrenaline,,,,,,1% s/epi.a.x 5 ml
531405,ARGENTINA,Tuteur,ALAMUR,zoledronic acid,,,,,,4mg/5ml fco.a.x 1
531409,ARGENTINA,Tuteur,TILMURATO,dimethyl fumarate,,,,,,120 mg caps.x 14
531410,ARGENTINA,Tuteur,TILMURATO,dimethyl fumarate,,,,,,240 mg caps.x 60
531413,ARGENTINA,Varifarma,LIVOMEDROX,medroxyprogesterone,,,,,,500 mg caps. x 20
552458,ARGENTINA,Laboratorio Valar,ZOLETECH,zoledronic acid,,,,,,4 mg liof. f.a.x 1+solv.
552459,ARGENTINA,Varifarma,VARIDRONICO 4 MG,zoledronic acid,,,,,,4 mg liof. f.a.x 1+solv.
552460,ARGENTINA,Eriochem,ERIOPHOS,zoledronic acid,,,,,,4 mg f.a.concent.x 1
552461,ARGENTINA,PharmaDorf,DROLZEN,zoledronic acid,,,,,,5 mg f.a.x 100 ml
553724,ARGENTINA,Beta,DOXATEN,dutasteride,,,,,,0.5 mg caps.x 30
553784,ARGENTINA,Temis-Lostalo,UROCONT DUO,dutasteride+tamsulosin,,,,,,0.5/0.4 mg caps.x 30
553787,ARGENTINA,Richmond,VELTAMIR,oseltamivir,,,,,,caps.x 10
553808,ARGENTINA,Baliarda,ILDUSARTAN,"amlodipine+losartan,potassium",,,,,,5/100 mg caps.x 30
553809,ARGENTINA,Baliarda,ILDUSARTAN,"amlodipine+losartan,potassium",,,,,,5/50 mg caps.x 30
553907,ARGENTINA,Novoplos,BIOSOL GOTAS,hyaluronic acid,,,,,,sterile sol.oft. x 10 ml
553908,ARGENTINA,Novoplos,BIOSOL LC,hyaluronic acid,,,,,,gts.oft.sterile x 7.5 ml
553909,ARGENTINA,Bausch & Lomb Arg.,HYALOMB,hyaluronic acid,,,,,,sol.oft.x 10 ml
553939,ARGENTINA,Elea,FEMOREL I.V.,"ibandronic acid,ac.",,,,,,jga.prell.x 1
553942,ARGENTINA,Panalab,LAQUIFUN,amorolfine,,,,,,nail lacquer x 4 ml (VL)
553944,ARGENTINA,Galderma,LOCERYL LACA,amorolfine,,,,,,nail lacquer x 5 ml (VL)
