Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
BARRERA LITTLE ONES PEDIATRICA RECORT 32 MM,Convatec,https://www.alfabeta.net/precio/barrera-little-ones-pediatrica-recort-32-mm.html,selenium,yes,no,1,0
BARRERA LITTLE ONES PEDIATRICA RECORT 45 MM,Convatec,https://www.alfabeta.net/precio/barrera-little-ones-pediatrica-recort-45-mm.html,selenium,yes,no,1,0
BARRERA MOLDEABLE PL NATURA 13-22 MM ARO 45,Convatec,https://www.alfabeta.net/precio/barrera-moldeable-pl-natura-13-22-mm-aro-45.html,selenium,yes,no,1,0
BARRERA MOLDEABLE PL NATURA 22-33 MM ARO 45,Convatec,https://www.alfabeta.net/precio/barrera-moldeable-pl-natura-22-33-mm-aro-45.html,selenium,yes,no,1,0
BARRERA MOLDEABLE PL NATURA 33-45 MM ARO 57,Convatec,https://www.alfabeta.net/precio/barrera-moldeable-pl-natura-33-45-mm-aro-57.html,selenium,yes,no,1,0
BARRERA MOLDEABLE PL NATURA 45-56 MM ARO 70,Convatec,https://www.alfabeta.net/precio/barrera-moldeable-pl-natura-45-56-mm-aro-70.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX MOLDEABLE 13-22 ARO 45,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-moldeable-13-22-aro-45.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX MOLDEABLE 22-33 ARO 46,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-moldeable-22-33-aro-46.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX MOLDEABLE 33-45 ARO 57,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-moldeable-33-45-aro-57.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX PRECOR 22 MM ARO 45 MM,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-precor-22-mm-aro-45-mm.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX PRECOR 25 MM ARO 45 MM,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-precor-25-mm-aro-45-mm.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX PRECOR 28 MM ARO 45 MM,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-precor-28-mm-aro-45-mm.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX PRECOR 32 MM ARO 45 MM,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-precor-32-mm-aro-45-mm.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX PRECOR 35 MM ARO 45 MM,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-precor-35-mm-aro-45-mm.html,selenium,yes,no,1,0
BARRERA NATURA CONVEX PRECOR 38 MM ARO 57 MM,Convatec,https://www.alfabeta.net/precio/barrera-natura-convex-precor-38-mm-aro-57-mm.html,selenium,yes,no,2,0
BARRERA NATURA FLEXIBLE RECORT ARO 45,Convatec,https://www.alfabeta.net/precio/barrera-natura-flexible-recort-aro-45.html,selenium,yes,no,1,0
BARRERA NATURA FLEXIBLE RECORT ARO 57,Convatec,https://www.alfabeta.net/precio/barrera-natura-flexible-recort-aro-57.html,selenium,yes,no,1,0
BARRERA NATURA FLEXIBLE RECORT. ARO 38,Convatec,https://www.alfabeta.net/precio/barrera-natura-flexible-recort-aro-38.html,selenium,yes,no,1,0
BARRERA NATURA FLEXIBLE RECORT. ARO 70,Convatec,https://www.alfabeta.net/precio/barrera-natura-flexible-recort-aro-70.html,selenium,yes,no,1,0
BARRERA NATURA RIGIDA RECORT ARO 100 MM 2 PZ,Convatec,https://www.alfabeta.net/precio/barrera-natura-rigida-recort-aro-100-mm-2-pz.html,selenium,yes,no,1,0
BARRERA NATURA RIGIDA RECORT ARO 38 MM 2 PZ,Convatec,https://www.alfabeta.net/precio/barrera-natura-rigida-recort-aro-38-mm-2-pz.html,selenium,yes,no,1,0
BARRERA NATURA RIGIDA RECORT ARO 45 MM 2 PZ,Convatec,https://www.alfabeta.net/precio/barrera-natura-rigida-recort-aro-45-mm-2-pz.html,selenium,yes,no,1,0
BARRERA NATURA RIGIDA RECORT ARO 57 MM 2 PZ,Convatec,https://www.alfabeta.net/precio/barrera-natura-rigida-recort-aro-57-mm-2-pz.html,selenium,yes,no,1,0
BARRERA NATURA RIGIDA RECORT ARO 70 MM 2 PZ,Convatec,https://www.alfabeta.net/precio/barrera-natura-rigida-recort-aro-70-mm-2-pz.html,selenium,yes,no,1,0
BARRERA NEW IMAGE CONVEXA 44 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-convexa-44-mm.html,selenium,yes,no,1,0
BARRERA NEW IMAGE CONVEXA 57 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-convexa-57-mm.html,selenium,yes,no,1,0
BARRERA NEW IMAGE CONVEXA 70 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-convexa-70-mm.html,selenium,yes,no,1,0
BARRERA NEW IMAGE PLANA 102 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-plana-102-mm.html,selenium,yes,no,1,0
BARRERA NEW IMAGE PLANA 44 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-plana-44-mm.html,selenium,yes,no,1,0
BARRERA NEW IMAGE PLANA 57 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-plana-57-mm.html,selenium,yes,no,1,0
BARRERA NEW IMAGE PLANA 70 MM,Hollister,https://www.alfabeta.net/precio/barrera-new-image-plana-70-mm.html,selenium,yes,no,1,0
BARRERA PEDIAT. POUCHKINS 32 MM,Hollister,https://www.alfabeta.net/precio/barrera-pediat-pouchkins-32-mm.html,selenium,yes,no,1,0
BASALOG,Varifarma,https://www.alfabeta.net/precio/basalog.html,selenium,yes,no,1,0
BASEBEL,Fortbenton,https://www.alfabeta.net/precio/basebel.html,selenium,yes,no,1,0
BAVENCIO,Merck Serono,https://www.alfabeta.net/precio/bavencio.html,selenium,yes,no,1,0
BAYASPIRINA,Bayer Consumer,https://www.alfabeta.net/precio/bayaspirina.html,selenium,yes,no,1,0
BAYASPIRINA C CALIENTE,Bayer Consumer,https://www.alfabeta.net/precio/bayaspirina-c-caliente.html,selenium,yes,no,1,0
BAYASPIRINA C LIMON 240 MG VIT.C,Bayer Consumer,https://www.alfabeta.net/precio/bayaspirina-c-limon-240-mg-vitc.html,selenium,yes,no,2,0
BAYASPIRINA FORTE,Bayer Consumer,https://www.alfabeta.net/precio/bayaspirina-forte.html,selenium,yes,no,1,0
BAZAM,Lafedar,https://www.alfabeta.net/precio/bazam.html,selenium,yes,no,2,0
BCAA 2:1:1,Laboratorio ENA,https://www.alfabeta.net/precio/bcaa-211.html,selenium,yes,no,1,0
BCAA 2:1:1,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/bcaa-211.html,selenium,yes,no,1,0
BCG CULTIVO AJV,Teva Argentina,https://www.alfabeta.net/precio/bcg-cultivo-ajv.html,selenium,yes,no,1,0
BE+WOMAN COLLAGEN,Novarum Pharma,https://www.alfabeta.net/precio/bewoman-collagen.html,selenium,yes,no,1,0
BE+WOMAN SKIN YOUNG COLLAGEN,Novarum Pharma,https://www.alfabeta.net/precio/bewoman-skin-young-collagen.html,selenium,yes,no,1,0
BEAPLEN 10,Temis-Lostaló,https://www.alfabeta.net/precio/beaplen-10.html,selenium,yes,no,1,0
BEAPLEN 20,Temis-Lostaló,https://www.alfabeta.net/precio/beaplen-20.html,selenium,yes,no,1,0
BEAUTY FIT,Pharma Alioth,https://www.alfabeta.net/precio/beauty-fit.html,selenium,yes,no,2,0
BECEBUEN,Monserrat,https://www.alfabeta.net/precio/becebuen.html,selenium,yes,no,1,0
BECEBUEN COMPUESTO,Monserrat,https://www.alfabeta.net/precio/becebuen-compuesto.html,selenium,yes,no,1,0
BECEDE 0.5,Vannier,https://www.alfabeta.net/precio/becede-05.html,selenium,yes,no,1,0
BECEDE 1,Vannier,https://www.alfabeta.net/precio/becede-1.html,selenium,yes,no,1,0
BECEDE 2,Vannier,https://www.alfabeta.net/precio/becede-2.html,selenium,yes,no,2,0
BECOZYM,Bayer Consumer,https://www.alfabeta.net/precio/becozym.html,selenium,yes,no,1,0
BECOZYM NF,Bayer Consumer,https://www.alfabeta.net/precio/becozym-nf.html,selenium,yes,no,1,0
BEFOL,Biotenk,https://www.alfabeta.net/precio/befol.html,selenium,yes,no,3,0
BEFOL AP RETARD,Biotenk,https://www.alfabeta.net/precio/befol-ap-retard.html,selenium,yes,no,1,0
BEFOL B12 FORTE,Biotenk,https://www.alfabeta.net/precio/befol-b12-forte.html,selenium,yes,no,2,0
BEFOL FLEX,Biotenk,https://www.alfabeta.net/precio/befol-flex.html,selenium,yes,no,2,0
BEFOL PLUS,Biotenk,https://www.alfabeta.net/precio/befol-plus.html,selenium,yes,no,2,0
BEFOL VL,Biotenk,https://www.alfabeta.net/precio/befol-vl.html,selenium,yes,no,1,0
BEGAN 12,Géminis Farmacéutica,https://www.alfabeta.net/precio/began-12.html,selenium,yes,no,3,0
BEKEMV,Amgen,https://www.alfabeta.net/precio/bekemv.html,selenium,yes,no,1,0
BELBARMICINA INL,Química Luar,https://www.alfabeta.net/precio/belbarmicina-inl.html,selenium,yes,no,2,0
BELEG,Savant Generic,https://www.alfabeta.net/precio/beleg.html,selenium,yes,no,2,0
BELEODAQ,Pint Pharma,https://www.alfabeta.net/precio/beleodaq.html,selenium,yes,no,1,0
BELLASHAKE,Lando,https://www.alfabeta.net/precio/bellashake.html,selenium,yes,no,1,0
BELMALEN,Cetus,https://www.alfabeta.net/precio/belmalen.html,selenium,yes,no,1,0
BELMALEN PLUS,Cetus,https://www.alfabeta.net/precio/belmalen-plus.html,selenium,yes,no,1,0
BELOZOK,AstraZeneca,https://www.alfabeta.net/precio/belozok.html,selenium,yes,no,3,0
BEMICIN,Northia,https://www.alfabeta.net/precio/bemicin.html,selenium,yes,no,1,0
BEMPENAL,Adium,https://www.alfabeta.net/precio/bempenal.html,selenium,yes,no,2,0
BEMPEZET,Adium,https://www.alfabeta.net/precio/bempezet.html,selenium,yes,no,2,0
BEMPLAS,Casasco,https://www.alfabeta.net/precio/bemplas.html,selenium,yes,no,2,0
BEMUX,Richmond,https://www.alfabeta.net/precio/bemux.html,selenium,yes,no,2,0
BENADRYL,Elea,https://www.alfabeta.net/precio/benadryl.html,selenium,yes,no,3,0
BENADRYL 24,Elea,https://www.alfabeta.net/precio/benadryl-24.html,selenium,yes,no,1,0
BENADRYL 24 FLASH,Elea,https://www.alfabeta.net/precio/benadryl-24-flash.html,selenium,yes,no,1,0
BENADRYL ANTITUSIVO,Elea,https://www.alfabeta.net/precio/benadryl-antitusivo.html,selenium,yes,no,1,0
BENADRYL DM COMPUESTO,Elea,https://www.alfabeta.net/precio/benadryl-dm-compuesto.html,selenium,yes,no,1,0
BENAPROST,Bagó,https://www.alfabeta.net/precio/benaprost.html,selenium,yes,no,1,0
BENDAM,LKM,https://www.alfabeta.net/precio/bendam.html,selenium,yes,no,2,0
BENDAVAR,Varifarma,https://www.alfabeta.net/precio/bendavar.html,selenium,yes,no,2,0
BENDEL,Kemex,https://www.alfabeta.net/precio/bendel.html,selenium,yes,no,1,0
BENEFIX,Pfizer,https://www.alfabeta.net/precio/benefix.html,selenium,yes,no,2,0
BENELTA FLEX,Framingham Pharma,https://www.alfabeta.net/precio/benelta-flex.html,selenium,yes,no,1,0
BENGUE DESINFLAMANTE,Genomma Lab.,https://www.alfabeta.net/precio/bengue-desinflamante.html,selenium,yes,no,2,0
BENGUE SIN OLOR,Genomma Lab.,https://www.alfabeta.net/precio/bengue-sin-olor.html,selenium,yes,no,2,0
BENGUE SIN OLOR 12 HS,Genomma Lab.,https://www.alfabeta.net/precio/bengue-sin-olor-12-hs.html,selenium,yes,no,1,0
BENGUE ULTRA,Genomma Lab.,https://www.alfabeta.net/precio/bengue-ultra.html,selenium,yes,no,2,0
BENISAN,Fabra,https://www.alfabeta.net/precio/benisan.html,selenium,yes,no,1,0
BENJOR,Elea,https://www.alfabeta.net/precio/benjor.html,selenium,yes,no,1,0
BENLIPID,Gador,https://www.alfabeta.net/precio/benlipid.html,selenium,yes,no,2,0
BENLYSTA,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/benlysta.html,selenium,yes,no,3,0
BENSULF,Fada Pharma,https://www.alfabeta.net/precio/bensulf.html,selenium,yes,no,1,0
BENZIHEX AC,Galderma,https://www.alfabeta.net/precio/benzihex-ac.html,selenium,yes,no,1,0
BENZIMIR,Bioprofarma Bagó,https://www.alfabeta.net/precio/benzimir.html,selenium,yes,no,2,0
BEPANTHEN BABY,Bayer Consumer,https://www.alfabeta.net/precio/bepanthen-baby.html,selenium,yes,no,2,0
BEPANTHOL REGENERADORA CREA TUF 30G AR,Bayer Consumer,https://www.alfabeta.net/precio/bepanthol-regeneradora-crea-tuf-30g-ar.html,selenium,yes,no,1,0
BEPANTHOL UNGÜENTO,Bayer Consumer,https://www.alfabeta.net/precio/bepanthol-unguento.html,selenium,yes,no,2,0
BERIATE P,CSL Behring,https://www.alfabeta.net/precio/beriate-p.html,selenium,yes,no,2,0
BERINERT P,CSL Behring,https://www.alfabeta.net/precio/berinert-p.html,selenium,yes,no,1,0
BERINERT SC 2000,CSL Behring,https://www.alfabeta.net/precio/berinert-sc-2000.html,selenium,yes,no,1,0
BERIPLAST P COMBI SET,CSL Behring,https://www.alfabeta.net/precio/beriplast-p-combi-set.html,selenium,yes,no,2,0
BERIPLEX P/N,CSL Behring,https://www.alfabeta.net/precio/beriplex-pn.html,selenium,yes,no,1,0
BERLEX,Duncan,https://www.alfabeta.net/precio/berlex.html,selenium,yes,no,1,0
BERLOFEN,Elea,https://www.alfabeta.net/precio/berlofen.html,selenium,yes,no,1,0
BERNAFOLIC 1,Laboratorios Bernabó,https://www.alfabeta.net/precio/bernafolic-1.html,selenium,yes,no,2,0
BERNAFOLIC 5,Laboratorios Bernabó,https://www.alfabeta.net/precio/bernafolic-5.html,selenium,yes,no,2,0
BEROCCA PERFORMANCE,Bayer Consumer,https://www.alfabeta.net/precio/berocca-performance.html,selenium,yes,no,3,0
BEROCCA PLUS,Bayer Consumer,https://www.alfabeta.net/precio/berocca-plus.html,selenium,yes,no,3,0
BERODUAL HFA,Boehringer Ingelheim,https://www.alfabeta.net/precio/berodual-hfa.html,selenium,yes,no,1,0
BEROTEC HFA,Boehringer Ingelheim,https://www.alfabeta.net/precio/berotec-hfa.html,selenium,yes,no,1,0
BERTEL 40 MG,Elea,https://www.alfabeta.net/precio/bertel-40-mg.html,selenium,yes,no,1,0
BERTEL 80 MG,Elea,https://www.alfabeta.net/precio/bertel-80-mg.html,selenium,yes,no,1,0
BERTEL D 40/12.5 MG,Elea,https://www.alfabeta.net/precio/bertel-d-40125-mg.html,selenium,yes,no,1,0
BERTEL D 80/12.5 MG,Elea,https://www.alfabeta.net/precio/bertel-d-80125-mg.html,selenium,yes,no,1,0
BESPONSA,Pfizer,https://www.alfabeta.net/precio/besponsa.html,selenium,yes,no,1,0
BESTROL,Cetus,https://www.alfabeta.net/precio/bestrol.html,selenium,yes,no,6,0
BESUBIAL,Biosintex Retail,https://www.alfabeta.net/precio/besubial.html,selenium,yes,no,1,0
BETA ALANINE,Laboratorio ENA,https://www.alfabeta.net/precio/beta-alanine.html,selenium,yes,no,1,0
BETA-CAROTENO VITAL,A.M. Farma Activ,https://www.alfabeta.net/precio/beta-caroteno-vital.html,selenium,yes,no,2,0
BETABRONZE LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/betabronze-lafarmen.html,selenium,yes,no,1,0
BETACAROTENO,Provefarma,https://www.alfabeta.net/precio/betacaroteno.html,selenium,yes,no,1,0
BETACAROTENO + E + B2,Lafarmen,https://www.alfabeta.net/precio/betacaroteno--e--b2.html,selenium,yes,no,2,0
BETACAROTENO LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/betacaroteno-lafarmen.html,selenium,yes,no,2,0
BETACAROTENO NATULIV,Laboratorio ENA,https://www.alfabeta.net/precio/betacaroteno-natuliv.html,selenium,yes,no,1,0
BETACORT,Medisol,https://www.alfabeta.net/precio/betacort.html,selenium,yes,no,2,0
BETACORT CASSARA,Cassará,https://www.alfabeta.net/precio/betacort-cassara.html,selenium,yes,no,1,0
BETACORT CASSARA,Medisol,https://www.alfabeta.net/precio/betacort-cassara.html,selenium,yes,no,1,0
BETACORT INY CASSARA + JERINGA,Cassará,https://www.alfabeta.net/precio/betacort-iny-cassara--jeringa.html,selenium,yes,no,1,0
BETACORT PLUS,Medisol,https://www.alfabeta.net/precio/betacort-plus.html,selenium,yes,no,1,0
BETACORT PLUS CASSARA,Cassará,https://www.alfabeta.net/precio/betacort-plus-cassara.html,selenium,yes,no,1,0
BETAFERON,Bayer (PH),https://www.alfabeta.net/precio/betaferon.html,selenium,yes,no,1,0
BETAHISTINA RICHET,Richet,https://www.alfabeta.net/precio/betahistina-richet.html,selenium,yes,no,5,0
BETAMAT,Lafedar,https://www.alfabeta.net/precio/betamat.html,selenium,yes,no,4,0
BETAMAT RETARD,Lafedar,https://www.alfabeta.net/precio/betamat-retard.html,selenium,yes,no,1,0
BETASALIC,Andrómaco,https://www.alfabeta.net/precio/betasalic.html,selenium,yes,no,2,0
BETASERC,Abbott EPD,https://www.alfabeta.net/precio/betaserc.html,selenium,yes,no,3,0
BETASONE 12 HORAS,Klonal,https://www.alfabeta.net/precio/betasone-12-horas.html,selenium,yes,no,1,0
BETASONE G,Klonal,https://www.alfabeta.net/precio/betasone-g.html,selenium,yes,no,3,0
BETASONE G RETARD,Klonal,https://www.alfabeta.net/precio/betasone-g-retard.html,selenium,yes,no,1,0
BETASONE-G COMPUESTO,Klonal,https://www.alfabeta.net/precio/betasone-g-compuesto.html,selenium,yes,no,1,0
BETASONE-G FL,Klonal,https://www.alfabeta.net/precio/betasone-g-fl.html,selenium,yes,no,1,0
BETAVALMAX,Valmax,https://www.alfabeta.net/precio/betavalmax.html,selenium,yes,no,2,0
BETINA,Eurofarma,https://www.alfabeta.net/precio/betina.html,selenium,yes,no,2,0
BETNOVATE,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/betnovate.html,selenium,yes,no,2,0
BETNOVATE CAPILAR,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/betnovate-capilar.html,selenium,yes,no,1,0
BETNOVATE N,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/betnovate-n.html,selenium,yes,no,2,0
BETRIOL,Andrómaco,https://www.alfabeta.net/precio/betriol.html,selenium,yes,no,1,0
BETRIOL B,Andrómaco,https://www.alfabeta.net/precio/betriol-b.html,selenium,yes,no,1,0
BEVAX,Elea,https://www.alfabeta.net/precio/bevax.html,selenium,yes,no,2,0
BEXABAN,Gador,https://www.alfabeta.net/precio/bexaban.html,selenium,yes,no,3,0
BEXSERO,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/bexsero.html,selenium,yes,no,1,0
BEYFORTUS,Sanofi Health Argentina S.A.,https://www.alfabeta.net/precio/beyfortus.html,selenium,yes,no,2,0
BEZACUR,Siegfried,https://www.alfabeta.net/precio/bezacur.html,selenium,yes,no,1,0
BEZALIP RETARD,Teva Argentina,https://www.alfabeta.net/precio/bezalip-retard.html,selenium,yes,no,1,0
BI1 ALISENOC VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-alisenoc-vainilla.html,selenium,yes,no,1,0
BI1 DIACARE HPHC VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-diacare-hphc-vainilla.html,selenium,yes,no,1,0
BI1 DIACARE VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-diacare-vainilla.html,selenium,yes,no,1,0
BI1 ESPESANTE,Infinity Pharma,https://www.alfabeta.net/precio/bi1-espesante.html,selenium,yes,no,1,0
BI1 GLUTAMIN,Infinity Pharma,https://www.alfabeta.net/precio/bi1-glutamin.html,selenium,yes,no,1,0
BI1 HP FIBRA CAPUCCINO,Infinity Pharma,https://www.alfabeta.net/precio/bi1-hp-fibra-capuccino.html,selenium,yes,no,1,0
BI1 HP FIBRA VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-hp-fibra-vainilla.html,selenium,yes,no,1,0
BI1 HPHC FRESA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-hphc-fresa.html,selenium,yes,no,1,0
BI1 HPHC VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-hphc-vainilla.html,selenium,yes,no,1,0
BI1 PEPTIDIC VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-peptidic-vainilla.html,selenium,yes,no,1,0
BI1 PLUS FRESA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-plus-fresa.html,selenium,yes,no,1,0
BI1 PLUS VAINILLA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-plus-vainilla.html,selenium,yes,no,1,0
BI1 PROTEIN,Infinity Pharma,https://www.alfabeta.net/precio/bi1-protein.html,selenium,yes,no,1,0
BI1 VIA DIACARE,Infinity Pharma,https://www.alfabeta.net/precio/bi1-via-diacare.html,selenium,yes,no,1,0
BI1 VIA DIACARE HPHC,Infinity Pharma,https://www.alfabeta.net/precio/bi1-via-diacare-hphc.html,selenium,yes,no,1,0
BI1 VIA FIBRA STANDARD,Infinity Pharma,https://www.alfabeta.net/precio/bi1-via-fibra-standard.html,selenium,yes,no,1,0
BI1 VIA HPHC FIBRA,Infinity Pharma,https://www.alfabeta.net/precio/bi1-via-hphc-fibra.html,selenium,yes,no,1,0
BI1 VIA PROCARE,Infinity Pharma,https://www.alfabeta.net/precio/bi1-via-procare.html,selenium,yes,no,1,0
BIALKO,Bioprofarma Bagó,https://www.alfabeta.net/precio/bialko.html,selenium,yes,no,2,0
BIANCA,Sempre Giovane,https://www.alfabeta.net/precio/bianca.html,selenium,yes,no,1,0
BIASCOR,Biol,https://www.alfabeta.net/precio/biascor.html,selenium,yes,no,3,0
BIATAIN ADHESIVO,Coloplast,https://www.alfabeta.net/precio/biatain-adhesivo.html,selenium,yes,no,2,0
BIATAIN AG ADHESIVO,Coloplast,https://www.alfabeta.net/precio/biatain-ag-adhesivo.html,selenium,yes,no,2,0
BIATAIN AG NO ADHESIVO,Coloplast,https://www.alfabeta.net/precio/biatain-ag-no-adhesivo.html,selenium,yes,no,2,0
BIATAIN ALGINATE,Coloplast,https://www.alfabeta.net/precio/biatain-alginate.html,selenium,yes,no,4,0
BIATAIN ALGINATE AG,Coloplast,https://www.alfabeta.net/precio/biatain-alginate-ag.html,selenium,yes,no,3,0
BIATAIN IBU,Coloplast,https://www.alfabeta.net/precio/biatain-ibu.html,selenium,yes,no,2,0
BIATAIN NO ADHESIVO,Coloplast,https://www.alfabeta.net/precio/biatain-no-adhesivo.html,selenium,yes,no,2,0
BIATAIN SILICONE,Coloplast,https://www.alfabeta.net/precio/biatain-silicone.html,selenium,yes,no,5,0
BIATAIN SILICONE MULTIFORMA,Coloplast,https://www.alfabeta.net/precio/biatain-silicone-multiforma.html,selenium,yes,no,1,0
BIATAIN SILICONE SACRO,Coloplast,https://www.alfabeta.net/precio/biatain-silicone-sacro.html,selenium,yes,no,2,0
BIATAIN SILICONE TALON,Coloplast,https://www.alfabeta.net/precio/biatain-silicone-talon.html,selenium,yes,no,1,0
BIATRIX 100,Baliarda,https://www.alfabeta.net/precio/biatrix-100.html,selenium,yes,no,2,0
BIATRIX 200,Baliarda,https://www.alfabeta.net/precio/biatrix-200.html,selenium,yes,no,2,0
BIATRIX 25,Baliarda,https://www.alfabeta.net/precio/biatrix-25.html,selenium,yes,no,2,0
BIATRIX 300,Baliarda,https://www.alfabeta.net/precio/biatrix-300.html,selenium,yes,no,1,0
BIATRIX XR 200,Baliarda,https://www.alfabeta.net/precio/biatrix-xr-200.html,selenium,yes,no,1,0
BIATRIX XR 300,Baliarda,https://www.alfabeta.net/precio/biatrix-xr-300.html,selenium,yes,no,1,0
BIATRIX XR 400,Baliarda,https://www.alfabeta.net/precio/biatrix-xr-400.html,selenium,yes,no,1,0
BIATRIX XR 50,Baliarda,https://www.alfabeta.net/precio/biatrix-xr-50.html,selenium,yes,no,1,0
BICALUTAMIDA IMA,IMA,https://www.alfabeta.net/precio/bicalutamida-ima.html,selenium,yes,no,1,0
BICALUTAMIDA KEMEX,Kemex,https://www.alfabeta.net/precio/bicalutamida-kemex.html,selenium,yes,no,1,0
BICALUTAMIDA TECHSPHERE,Techsphere,https://www.alfabeta.net/precio/bicalutamida-techsphere.html,selenium,yes,no,1,0
BICARBONATO DE SODIO EWE,Sanitas,https://www.alfabeta.net/precio/bicarbonato-de-sodio-ewe.html,selenium,yes,no,3,0
BICARBONATO DE SODIO MOLAR GEMEPE,Gemepe,https://www.alfabeta.net/precio/bicarbonato-de-sodio-molar-gemepe.html,selenium,yes,no,1,0
BICARDIL,Baliarda,https://www.alfabeta.net/precio/bicardil.html,selenium,yes,no,6,0
BICARDIL A,Baliarda,https://www.alfabeta.net/precio/bicardil-a.html,selenium,yes,no,1,0
BICROMIL,Cetus,https://www.alfabeta.net/precio/bicromil.html,selenium,yes,no,1,0
BIDECAR,Baliarda,https://www.alfabeta.net/precio/bidecar.html,selenium,yes,no,18,0
BIDECAR CR,Baliarda,https://www.alfabeta.net/precio/bidecar-cr.html,selenium,yes,no,4,0
BIDECAR D,Baliarda,https://www.alfabeta.net/precio/bidecar-d.html,selenium,yes,no,1,0
BIDEON,Fecofar,https://www.alfabeta.net/precio/bideon.html,selenium,yes,no,1,0
BIDEON BIOTIC,Fecofar,https://www.alfabeta.net/precio/bideon-biotic.html,selenium,yes,no,1,0
BIDEON BIOTIC PLUS,Fecofar,https://www.alfabeta.net/precio/bideon-biotic-plus.html,selenium,yes,no,1,0
BIDEON FREE,Fecofar,https://www.alfabeta.net/precio/bideon-free.html,selenium,yes,no,1,0
BIDEON LAGRIMAS,Fecofar,https://www.alfabeta.net/precio/bideon-lagrimas.html,selenium,yes,no,1,0
BIDROSTAT,Bioprofarma Bagó,https://www.alfabeta.net/precio/bidrostat.html,selenium,yes,no,1,0
BIFERDIL BIO COLOR COLORACIÓN 0% AMONÍACO,Biferdil,https://www.alfabeta.net/precio/biferdil-bio-color-coloracion-0-amoniaco.html,selenium,yes,no,1,0
BIFERDIL BIO COLOR EXPRESS 10 MINUTOS,Biferdil,https://www.alfabeta.net/precio/biferdil-bio-color-express-10-minutos.html,selenium,yes,no,1,0
BIFERDIL COLORACIÓN TONO SOBRE TONO KIT,Biferdil,https://www.alfabeta.net/precio/biferdil-coloracion-tono-sobre-tono-kit.html,selenium,yes,no,1,0
BIFERDIL CREMAS PARA PEINAR,Biferdil,https://www.alfabeta.net/precio/biferdil-cremas-para-peinar.html,selenium,yes,no,2,0
BIFERDIL LINEA 100% VEGANO,Biferdil,https://www.alfabeta.net/precio/biferdil-linea-100-vegano.html,selenium,yes,no,4,0
BIFERDIL LINEA 1007 P/FRAGILES,Biferdil,https://www.alfabeta.net/precio/biferdil-linea-1007-pfragiles.html,selenium,yes,no,4,0
BIFERDIL LINEA ADITIVOS PARA LA COLORACION,Biferdil,https://www.alfabeta.net/precio/biferdil-linea-aditivos-para-la-coloracion.html,selenium,yes,no,3,0
BIFERDIL LINEA ALGAS,Biferdil,https://www.alfabeta.net/precio/biferdil-linea-algas.html,selenium,yes,no,6,0
BIFERDIL LINEA ALISADOS,Biferdil,https://www.alfabeta.net/precio/biferdil-linea-alisados.html,selenium,yes,no,7,0
BIFERDIL LINEA ALOE VERA,Biferdil,https://www.alfabeta.net/precio/biferdil-linea-aloe-vera.html,selenium,yes,no,4,0
