prefix,title,active_substance,manufacturer,document_type,price_text,reimbursement,url,url_with_id,packs_scraped,error
a,"metoprololtartraat tablet 12,5mg ceb",METOPROLOL,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 17,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METOPROLOLTARTRAAT+TABLET+12%2C5MG+CEB,https://www.medicijnkosten.nl/medicijn?artikel=METOPROLOLTARTRAAT+TABLET+12%2C5MG+CEB&id=8d04cf4f7c08e100e59b7010109353d0,no,
a,"lutrelef injectievloeistof 0,1mg/ml ampul 1ml",GONADORELINE,FERRING BV,Geneesmiddel,"€ 17,68 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LUTRELEF+INJECTIEVLOEISTOF+0%2C1MG%2FML+AMPUL+1ML,https://www.medicijnkosten.nl/medicijn?artikel=LUTRELEF+INJECTIEVLOEISTOF+0%2C1MG%2FML+AMPUL+1ML&id=a4eebab999155efa92cc947feed4a369,no,
a,esomeprazol sandoz capsule msr 20mg,ESOMEPRAZOL,SANDOZ BV,Geneesmiddel,"€ 17,73 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+SANDOZ+CAPSULE+MSR+20MG,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+SANDOZ+CAPSULE+MSR+20MG&id=7e098566d3fea9528af28ce337d0d5d7,no,
a,"metoprololtartraat tablet 12,5mg dmb",METOPROLOL,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 17,76 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METOPROLOLTARTRAAT+TABLET+12%2C5MG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=METOPROLOLTARTRAAT+TABLET+12%2C5MG+DMB&id=84b1460e98f302753f9e9c01a755448c,no,
a,sitagliptine/metformine teva tabl fo 50/850mg,SITAGLIPTINE/METFORMINE,PHARMACHEMIE BV,Geneesmiddel,"€ 17,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE%2FMETFORMINE+TEVA+TABL+FO+50%2F850MG,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE%2FMETFORMINE+TEVA+TABL+FO+50%2F850MG&id=9d88f8b5510a7285caa8320bc1b0119d,no,
a,rabeprazolnatrium krka tablet msr 10mg,RABEPRAZOL,KRKA Netherlands B.V.,Geneesmiddel,"€ 17,83 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=RABEPRAZOLNATRIUM+KRKA+TABLET+MSR+10MG,https://www.medicijnkosten.nl/medicijn?artikel=RABEPRAZOLNATRIUM+KRKA+TABLET+MSR+10MG&id=fb687385e82e1d9e48f25201d1763f2b,no,
a,"ganfort oogdruppels minim 0,4ml",TIMOLOL/BIMATOPROST,STEPHAR BV,Geneesmiddel,"€ 17,85 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=GANFORT+OOGDRUPPELS+MINIM+0%2C4ML,https://www.medicijnkosten.nl/medicijn?artikel=GANFORT+OOGDRUPPELS+MINIM+0%2C4ML&id=31a8cce6880849b31215b70d43c5c57e,no,
a,trimethoprim drank 10mg/ml ace,TRIMETHOPRIM,ACE Apotheek,Geneesmiddel,"€ 17,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+DRANK+10MG%2FML+ACE,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+DRANK+10MG%2FML+ACE&id=a3f5cf52ae2d287e5818a0384abc9565,no,
a,januvia tablet filmomhuld 100mg,SITAGLIPTINE,BMODESTO B.V.,Geneesmiddel,"€ 17,93 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=JANUVIA+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=JANUVIA+TABLET+FILMOMHULD+100MG&id=4398bb8b4a58f360cfc395478003f050,no,
a,xelevia tablet filmomhuld 100mg,SITAGLIPTINE,BMODESTO B.V.,Geneesmiddel,"€ 17,93 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=XELEVIA+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=XELEVIA+TABLET+FILMOMHULD+100MG&id=74335e39b5dee0620ba27df68e31c685,no,
a,ristaben tablet filmomhuld 100mg,SITAGLIPTINE,BMODESTO B.V.,Geneesmiddel,"€ 17,93 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=RISTABEN+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=RISTABEN+TABLET+FILMOMHULD+100MG&id=75e5b43fcbf832e813e7aa2889a3dd3e,no,
a,locasalen zalf,FLUMETASON/SALICYLZUUR,AMDIPHARM LIMITED,Geneesmiddel,"€ 17,94 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LOCASALEN+ZALF,https://www.medicijnkosten.nl/medicijn?artikel=LOCASALEN+ZALF&id=748258b8ead51d5176b92a8150f0cab9,no,
a,sitagliptine sandoz tablet filmomhuld 100mg,SITAGLIPTINE,SANDOZ BV,Geneesmiddel,"€ 17,94 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+SANDOZ+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+SANDOZ+TABLET+FILMOMHULD+100MG&id=4e616798fedd2722af0bbb77405d7f8d,no,
a,sitagliptine amarox tablet filmomhuld 100mg,SITAGLIPTINE,ALL-GEN PHARMACEUTICALS AND GENERICS,Geneesmiddel,"€ 17,94 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+AMAROX+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+AMAROX+TABLET+FILMOMHULD+100MG&id=b86337448fd7e9cca8330067e9497128,no,
a,ultracortenol oogzalf 5mg/g tube 5g,PREDNISOLON,AGEPHA PHARMA S.R.O.,Geneesmiddel,"€ 17,98 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ULTRACORTENOL+OOGZALF+5MG%2FG+TUBE+5G,https://www.medicijnkosten.nl/medicijn?artikel=ULTRACORTENOL+OOGZALF+5MG%2FG+TUBE+5G&id=81965c03040776237630ce7f2a13bd67,no,
a,canesten gyno 1 100mg/g vaginaalcr in applicat 5g,CLOTRIMAZOL,BAYER B.V. HEALTHCARE DIV. CONSUMER CARE,Geneesmiddel,"€ 17,99 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CANESTEN+GYNO+1+100MG%2FG+VAGINAALCR+IN+APPLICAT+5G,https://www.medicijnkosten.nl/medicijn?artikel=CANESTEN+GYNO+1+100MG%2FG+VAGINAALCR+IN+APPLICAT+5G&id=9b704bca107cd3efeb0c8632052d8ba2,no,
a,cosopt multidose conserveermiddelvrij flacon 10ml,TIMOLOL/DORZOLAMIDE,Santen Netherlands,Geneesmiddel,"€ 18,00 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=COSOPT+MULTIDOSE+CONSERVEERMIDDELVRIJ+FLACON+10ML,https://www.medicijnkosten.nl/medicijn?artikel=COSOPT+MULTIDOSE+CONSERVEERMIDDELVRIJ+FLACON+10ML&id=346a16731b09ad47b920290d10fd0db1,no,
a,dualkopt oogdruppels flacon 10ml,TIMOLOL/DORZOLAMIDE,Thea Pharma B.V.,Geneesmiddel,"€ 18,00 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DUALKOPT+OOGDRUPPELS+FLACON+10ML,https://www.medicijnkosten.nl/medicijn?artikel=DUALKOPT+OOGDRUPPELS+FLACON+10ML&id=f367719e7c5f42b713fe64388e4b4067,no,
a,esomeprazol sun capsule msr 20mg,ESOMEPRAZOL,SUN PHARMACEUTICAL INDUSTRIES EUROPE BV,Geneesmiddel,"€ 18,01 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+SUN+CAPSULE+MSR+20MG,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+SUN+CAPSULE+MSR+20MG&id=8ad58f4b6fc03bf06a88454ba8e054b2,no,
a,esomeprazol pch capsule msr 20mg,ESOMEPRAZOL,PHARMACHEMIE BV,Geneesmiddel,"€ 18,02 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+PCH+CAPSULE+MSR+20MG,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+PCH+CAPSULE+MSR+20MG&id=552878cd10409a29bb7dd770b939af2d,no,
a,edetaat oogdruppels 2% flacon 5ml a+,EDETINEZUUR,A+ APOTHEEK,Geneesmiddel,"€ 18,04 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=EDETAAT+OOGDRUPPELS+2%25+FLACON+5ML+A%2B,https://www.medicijnkosten.nl/medicijn?artikel=EDETAAT+OOGDRUPPELS+2%25+FLACON+5ML+A%2B&id=9cb6eca4178e5f1c4290cef3b602f3db,no,
a,valproinezuur zetpil 500mg ceb,VALPROINEZUUR,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 18,08 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VALPROINEZUUR+ZETPIL+500MG+CEB,https://www.medicijnkosten.nl/medicijn?artikel=VALPROINEZUUR+ZETPIL+500MG+CEB&id=bc82047423f293cdd3c7e44993d744ce,no,
a,fungizone poeder ad perfusionem flacon 50mg,AMFOTERICINE B,EUROCEPT INTERNATIONAL BV,Geneesmiddel,"€ 18,09 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FUNGIZONE+POEDER+AD+PERFUSIONEM+FLACON+50MG,https://www.medicijnkosten.nl/medicijn?artikel=FUNGIZONE+POEDER+AD+PERFUSIONEM+FLACON+50MG&id=21364227592910cc3069e82fe86a3218,no,
a,methadon hcl drank 5mg/ml ceb,METHADON,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 18,12 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METHADON+HCL+DRANK+5MG%2FML+CEB,https://www.medicijnkosten.nl/medicijn?artikel=METHADON+HCL+DRANK+5MG%2FML+CEB&id=59a9ca8b1ee713914ec000ef1e440ab8,no,
a,cytarabine hospira injvlst 20mg/ml fl 5ml oncotain,CYTARABINE,PFIZER BV,Geneesmiddel,"€ 18,14 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CYTARABINE+HOSPIRA+INJVLST+20MG%2FML+FL+5ML+ONCOTAIN,https://www.medicijnkosten.nl/medicijn?artikel=CYTARABINE+HOSPIRA+INJVLST+20MG%2FML+FL+5ML+ONCOTAIN&id=3e18bc96d13ebce24d3822aef4beecfc,no,
a,"hydrochloorthiazide tablet 6,25mg dmb",HYDROCHLOORTHIAZIDE,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 18,16 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCHLOORTHIAZIDE+TABLET+6%2C25MG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCHLOORTHIAZIDE+TABLET+6%2C25MG+DMB&id=ec6784b41e6275c751e6b57b49dd65a7,no,
a,clindamycine/benzoylperoxid erc gel 10/50mg/g,CLINDAMYCINE/BENZOYLPEROXIDE,STEPHAR BV,Geneesmiddel,"€ 18,16 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCINE%2FBENZOYLPEROXID+ERC+GEL+10%2F50MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCINE%2FBENZOYLPEROXID+ERC+GEL+10%2F50MG%2FG&id=742c006f8162cd2c9a9a650b79a27a05,no,
a,clindamycin/benzoylperoxide bmodesto gel 10/50mg/g,CLINDAMYCINE/BENZOYLPEROXIDE,BMODESTO B.V.,Geneesmiddel,"€ 18,17 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCIN%2FBENZOYLPEROXIDE+BMODESTO+GEL+10%2F50MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCIN%2FBENZOYLPEROXIDE+BMODESTO+GEL+10%2F50MG%2FG&id=63e94059bf0f535451677b9b65ed7bd3,no,
a,duac acne gel,CLINDAMYCINE/BENZOYLPEROXIDE,GLAXOSMITHKLINE B.V.,Geneesmiddel,"€ 18,17 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DUAC+ACNE+GEL,https://www.medicijnkosten.nl/medicijn?artikel=DUAC+ACNE+GEL&id=67700315eee5f1d09e133819587812ce,no,
a,pipamperon tablet 10mg ceb,PIPAMPERON,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 18,28 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PIPAMPERON+TABLET+10MG+CEB,https://www.medicijnkosten.nl/medicijn?artikel=PIPAMPERON+TABLET+10MG+CEB&id=5a7c5804e8b452c04b1816f871f56f90,no,
a,furosemide drank 2mg/ml a15,FUROSEMIDE,APOTHEEK A15,Geneesmiddel,"€ 18,29 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+DRANK+2MG%2FML+A15,https://www.medicijnkosten.nl/medicijn?artikel=FUROSEMIDE+DRANK+2MG%2FML+A15&id=ce30821f1207edd24698852c03e9654c,no,
a,metoclopramide zetpil 10mg nsz,METOCLOPRAMIDE,NIJ SMELLINGHE ZIEKENHUISAPOTHEEK,Geneesmiddel,"€ 18,31 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METOCLOPRAMIDE+ZETPIL+10MG+NSZ,https://www.medicijnkosten.nl/medicijn?artikel=METOCLOPRAMIDE+ZETPIL+10MG+NSZ&id=a5dc275765be0fcb2ef24fd6b01ff165,no,
a,ivermectin substipharm tablet 3mg,IVERMECTINE,Substipharm SAS,Geneesmiddel,"€ 18,31 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=IVERMECTIN+SUBSTIPHARM+TABLET+3MG,https://www.medicijnkosten.nl/medicijn?artikel=IVERMECTIN+SUBSTIPHARM+TABLET+3MG&id=a721c94d1ca87636cd15d901bc5f211c,no,
a,dexamethason drank 1mg/ml ceb,DEXAMETHASON,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 18,33 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DEXAMETHASON+DRANK+1MG%2FML+CEB,https://www.medicijnkosten.nl/medicijn?artikel=DEXAMETHASON+DRANK+1MG%2FML+CEB&id=53ca9f778823464ec8d92df13514ba03,no,
a,ivermectine glenmark tablet 3mg,IVERMECTINE,Glenmark Pharmaceuticals B.V.,Geneesmiddel,"€ 18,34 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=IVERMECTINE+GLENMARK+TABLET+3MG,https://www.medicijnkosten.nl/medicijn?artikel=IVERMECTINE+GLENMARK+TABLET+3MG&id=0b2eb2c81b630c92f1234c0147728963,no,
a,stromectol tablet 3mg,IVERMECTINE,BROCACEF EXTRAMURAAL,Geneesmiddel,"€ 18,36 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=STROMECTOL+TABLET+3MG,https://www.medicijnkosten.nl/medicijn?artikel=STROMECTOL+TABLET+3MG&id=0492cac10c435fcae4c1b2ae54806f92,no,
a,calcipotriol sandoz zalf 50mcg/g,CALCIPOTRIOL,SANDOZ BV,Geneesmiddel,"€ 18,44 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CALCIPOTRIOL+SANDOZ+ZALF+50MCG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=CALCIPOTRIOL+SANDOZ+ZALF+50MCG%2FG&id=2693271ae2efca702f54e1aa72cb39ba,no,
a,clindamycine double-e pharma capsule 300mg,CLINDAMYCINE,PROLEPHA RESEARCH BV,Geneesmiddel,"€ 18,48 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCINE+DOUBLE-E+PHARMA+CAPSULE+300MG,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCINE+DOUBLE-E+PHARMA+CAPSULE+300MG&id=993002f84a11ffafe1b1cdebcb4790ef,no,
a,diltiazemhydrochloride vaselinecreme 2% fp,DILTIAZEM,Forinchem Pharma B.V.,Geneesmiddel,"€ 18,52 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DILTIAZEMHYDROCHLORIDE+VASELINECREME+2%25+FP,https://www.medicijnkosten.nl/medicijn?artikel=DILTIAZEMHYDROCHLORIDE+VASELINECREME+2%25+FP&id=a2fb2b3022b5d3401e3c28a93d6f669a,no,
a,"elymbus ooggel 0,1mg/g tube 0,3g",BIMATOPROST,Thea Pharma B.V.,Geneesmiddel,"€ 18,53 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ELYMBUS+OOGGEL+0%2C1MG%2FG+TUBE+0%2C3G,https://www.medicijnkosten.nl/medicijn?artikel=ELYMBUS+OOGGEL+0%2C1MG%2FG+TUBE+0%2C3G&id=800519b68c441684511c9163e938a4d1,no,
a,trimethoprim suspensie 10mg/ml svm,TRIMETHOPRIM,SAVEMAAK C.V.,Geneesmiddel,"€ 18,56 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+SUSPENSIE+10MG%2FML+SVM,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+SUSPENSIE+10MG%2FML+SVM&id=8fb057f0855a0d22be822d437223d470,no,
a,methadon hcl drank 5mg/ml dmb,METHADON,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 18,56 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=METHADON+HCL+DRANK+5MG%2FML+DMB,https://www.medicijnkosten.nl/medicijn?artikel=METHADON+HCL+DRANK+5MG%2FML+DMB&id=ee76295a7596f23d4f9897eaa62dc12c,no,
a,"pilocarpine hcl tablet 2,5mg ace",PILOCARPINE,ACE Apotheek,Geneesmiddel,"€ 18,58 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PILOCARPINE+HCL+TABLET+2%2C5MG+ACE,https://www.medicijnkosten.nl/medicijn?artikel=PILOCARPINE+HCL+TABLET+2%2C5MG+ACE&id=92987c58f51ceeac2a707cbb138bcb4a,no,
a,aluminiumacetotartraat oplossing 12% fna mr,ALUMINIUMACETOTARTRAAT,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 18,61 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ALUMINIUMACETOTARTRAAT+OPLOSSING+12%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=ALUMINIUMACETOTARTRAAT+OPLOSSING+12%25+FNA+MR&id=fb21075585de4a0a6de41554e72ff513,no,
a,litio carbonato l.f.m. tablet 300mg,LITHIUMCARBONAAT,BROCACEF EXTRAMURAAL,Geneesmiddel,"€ 18,64 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LITIO+CARBONATO+L.F.M.+TABLET+300MG,https://www.medicijnkosten.nl/medicijn?artikel=LITIO+CARBONATO+L.F.M.+TABLET+300MG&id=06b09abb7deef38025cbe4f841a9252c,no,
a,"pilocarpine hcl tablet 2,5mg ceb",PILOCARPINE,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 18,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PILOCARPINE+HCL+TABLET+2%2C5MG+CEB,https://www.medicijnkosten.nl/medicijn?artikel=PILOCARPINE+HCL+TABLET+2%2C5MG+CEB&id=ea8835e90a7139484bdf976ee396969e,no,
a,"pilocarpine hcl tablet 2,5mg dmb",PILOCARPINE,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 18,72 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PILOCARPINE+HCL+TABLET+2%2C5MG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=PILOCARPINE+HCL+TABLET+2%2C5MG+DMB&id=7a99960b9c1d1813740095c8eeff8f85,no,
a,valproinezuur zetpil 500mg ace,VALPROINEZUUR,ACE Apotheek,Geneesmiddel,"€ 18,76 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VALPROINEZUUR+ZETPIL+500MG+ACE,https://www.medicijnkosten.nl/medicijn?artikel=VALPROINEZUUR+ZETPIL+500MG+ACE&id=ec15f1998b4e637a8c1087ed79ed29c6,no,
a,trimethoprim drank 10mg/ml ceb,TRIMETHOPRIM,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 18,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+DRANK+10MG%2FML+CEB,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+DRANK+10MG%2FML+CEB&id=6f9aa2500c187ac15b683b729f5b3f36,no,
a,sulfadiazine suspensie 100mg/ml fna mr,SULFADIAZINE,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 18,80 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SULFADIAZINE+SUSPENSIE+100MG%2FML+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=SULFADIAZINE+SUSPENSIE+100MG%2FML+FNA+MR&id=b7d7548fa6b87dcce9c7d7026e6d210b,no,
a,dexamethason drank 1mg/ml dmb,DEXAMETHASON,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 18,81 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DEXAMETHASON+DRANK+1MG%2FML+DMB,https://www.medicijnkosten.nl/medicijn?artikel=DEXAMETHASON+DRANK+1MG%2FML+DMB&id=f7e2854d76f134b0a936197774153977,no,
a,esomeprazol mylan capsule msr 20mg,ESOMEPRAZOL,MYLAN B.V.,Geneesmiddel,"€ 18,92 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+MYLAN+CAPSULE+MSR+20MG,https://www.medicijnkosten.nl/medicijn?artikel=ESOMEPRAZOL+MYLAN+CAPSULE+MSR+20MG&id=5e0ac555091fc3995b5d0034ab35f498,no,
a,amlodipine/valsartan teva tablet filmomh 5/160mg,AMLODIPINE/VALSARTAN,PHARMACHEMIE BV,Geneesmiddel,"€ 18,92 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=AMLODIPINE%2FVALSARTAN+TEVA+TABLET+FILMOMH+5%2F160MG,https://www.medicijnkosten.nl/medicijn?artikel=AMLODIPINE%2FVALSARTAN+TEVA+TABLET+FILMOMH+5%2F160MG&id=e899236713a1486aaa97204d33c96bb7,no,
a,lithium carbonicum slovakofarma tablet 300mg,LITHIUMCARBONAAT,Phardis B.V.,Geneesmiddel,"€ 19,07 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUM+CARBONICUM+SLOVAKOFARMA+TABLET+300MG,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUM+CARBONICUM+SLOVAKOFARMA+TABLET+300MG&id=4699fdb8998a41752cd7a4fc8b882557,no,
a,olmesartanmedoxomil/amlod/hct tev t f 40/5/25mg,OLMESARTAN/AMLODIPINE/HYDROCHLOORTHIAZIDE,PHARMACHEMIE BV,Geneesmiddel,"€ 19,07 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=OLMESARTANMEDOXOMIL%2FAMLOD%2FHCT+TEV+T+F+40%2F5%2F25MG,https://www.medicijnkosten.nl/medicijn?artikel=OLMESARTANMEDOXOMIL%2FAMLOD%2FHCT+TEV+T+F+40%2F5%2F25MG&id=cae966e0df7d0f9d3550035e1057d716,no,
a,prednisolon capsule 30mg fna mr,PREDNISOLON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 19,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PREDNISOLON+CAPSULE+30MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=PREDNISOLON+CAPSULE+30MG+FNA+MR&id=156f8895f85ddad7dbd29aadc08b7388,no,
a,alkeran tablet filmomhuld 2mg,MELFALAN,Aspen Pharma Ireland Ltd Netherlands Branch,Geneesmiddel,"€ 19,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ALKERAN+TABLET+FILMOMHULD+2MG,https://www.medicijnkosten.nl/medicijn?artikel=ALKERAN+TABLET+FILMOMHULD+2MG&id=77024b6ee7245683d06c0165695710fa,no,
a,triamcinolon/salicylzuur oplossing fna mr,TRIAMCINOLONACETONIDE/SALICYLZUUR,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 19,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLON%2FSALICYLZUUR+OPLOSSING+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLON%2FSALICYLZUUR+OPLOSSING+FNA+MR&id=e90b10bffa5ba829d0742ba9f20e955d,no,
a,trimethoprim suspensie 10mg/ml dmb,TRIMETHOPRIM,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 19,14 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+SUSPENSIE+10MG%2FML+DMB,https://www.medicijnkosten.nl/medicijn?artikel=TRIMETHOPRIM+SUSPENSIE+10MG%2FML+DMB&id=06dca93b2b3368c954a2e83e64c35ee3,no,
a,heparine infvlst 500ie/ml flacon 50ml cze,HEPARINE,ZIEKENHUISAPOTHEEK CATHARINA,Geneesmiddel,"€ 19,14 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HEPARINE+INFVLST+500IE%2FML+FLACON+50ML+CZE,https://www.medicijnkosten.nl/medicijn?artikel=HEPARINE+INFVLST+500IE%2FML+FLACON+50ML+CZE&id=200d308354e97f84960fd867b95d2a30,no,
a,primojel capsulevulmengsel fna mr,PRIMOJEL CAPSULEVULMENGSEL FNA,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 19,21 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PRIMOJEL+CAPSULEVULMENGSEL+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=PRIMOJEL+CAPSULEVULMENGSEL+FNA+MR&id=f18ff3ccb35fc0ff26b1bd24da62003b,no,
a,sitagliptine aurobindo tablet filmomhuld 100mg,SITAGLIPTINE,AUROBINDO PHARMA BV,Geneesmiddel,"€ 19,23 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+AUROBINDO+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+AUROBINDO+TABLET+FILMOMHULD+100MG&id=0ee09f761afa4eae67f262f359ac0d9f,no,
a,sitagliptine teva tablet filmomhuld 100mg,SITAGLIPTINE,PHARMACHEMIE BV,Geneesmiddel,"€ 19,23 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+TEVA+TABLET+FILMOMHULD+100MG,https://www.medicijnkosten.nl/medicijn?artikel=SITAGLIPTINE+TEVA+TABLET+FILMOMHULD+100MG&id=9e0c33753433e491d7537c859176826c,no,
