Product,Company,Source,URL,IsDuplicate
SOLENIL +60 FACIAL,Fortbenton,selenium,https://www.alfabeta.net/precio/solenil-60-facial.html,FALSE
SOLFIDIN FLASH,Rontag,api,https://www.alfabeta.net/precio/solfidin-flash.html,FALSE
SOLIFENACINA TEVA,Teva Argentina,api,https://www.alfabeta.net/precio/solifenacina-teva.html,FALSE
SOLIQUA 10-40,Sanofi-Aventis,selenium,https://www.alfabeta.net/precio/soliqua-10-40.html,FALSE
SOLIQUA 30-60,Sanofi-Aventis,selenium,https://www.alfabeta.net/precio/soliqua-30-60.html,FALSE
SOLUC. CIPROFLOXACINA JAYOR,Jayor,selenium,https://www.alfabeta.net/precio/soluc-ciprofloxacina-jayor.html,FALSE
SOLUC. CLORURO DE SODIO 0.9%,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-cloruro-de-sodio-09.html,FALSE
SOLUC. DE DEXTROSA 10% RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-de-dextrosa-10-rigecin.html,FALSE
SOLUC. DE DEXTROSA 25% RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-de-dextrosa-25-rigecin.html,FALSE
SOLUC. DE DEXTROSA 5% RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-de-dextrosa-5-rigecin.html,FALSE
SOLUC. DE DEXTROSA 50% RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-de-dextrosa-50-rigecin.html,FALSE
SOLUC. DE MANITOL AL 15% RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-de-manitol-al-15-rigecin.html,FALSE
SOLUC. DEXTROSA 10% EN AGUA,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-10-en-agua.html,FALSE
SOLUC. DEXTROSA 10% JAYOR BOLSA SIMPLE,Jayor,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-10-jayor-bolsa-simple.html,FALSE
SOLUC. DEXTROSA 25% EN AGUA,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-25-en-agua.html,FALSE
SOLUC. DEXTROSA 5% EN AGUA,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-5-en-agua.html,FALSE
SOLUC. DEXTROSA 5% EN SOL. FISIOL.,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-5-en-sol-fisiol.html,FALSE
SOLUC. DEXTROSA 5% EN SOLUC. FISIOL. RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-5-en-soluc-fisiol-rigecin.html,FALSE
SOLUC. DEXTROSA 5% JAYOR BOLSA SIMPLE,Jayor,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-5-jayor-bolsa-simple.html,FALSE
SOLUC. DEXTROSA 50% EN AGUA,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-dextrosa-50-en-agua.html,FALSE
SOLUC. ELECTROLITICA BALANCEADA RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-electrolitica-balanceada-rigecin.html,FALSE
SOLUC. FISIOLOGICA CELTYC,Celtyc,selenium,https://www.alfabeta.net/precio/soluc-fisiologica-celtyc.html,FALSE
SOLUC. FISIOLOGICA GEMEPE,Gemepe,selenium,https://www.alfabeta.net/precio/soluc-fisiologica-gemepe.html,FALSE
SOLUC. FISIOLOGICA ISOTONICA RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-fisiologica-isotonica-rigecin.html,FALSE
SOLUC. FISIOLOGICA JAYOR BOLSA SIMPLE,Jayor,selenium,https://www.alfabeta.net/precio/soluc-fisiologica-jayor-bolsa-simple.html,FALSE
SOLUC. GLICINA 1.5% EN AGUA,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-glicina-15-en-agua.html,FALSE
SOLUC. GLICINA BAXTER,Aponor,selenium,https://www.alfabeta.net/precio/soluc-glicina-baxter.html,FALSE
SOLUC. GLUCOSALINA BOLSA SIMPLE,Jayor,selenium,https://www.alfabeta.net/precio/soluc-glucosalina-bolsa-simple.html,FALSE
SOLUC. HIPERSALINA TECHSPERE 7%,Biosintex Tr. Esp.,selenium,https://www.alfabeta.net/precio/soluc-hipersalina-techspere-7.html,FALSE
SOLUC. MANITOL 15% EN AGUA,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-manitol-15-en-agua.html,FALSE
SOLUC. METRONIDAZOL JAYOR,Jayor,selenium,https://www.alfabeta.net/precio/soluc-metronidazol-jayor.html,FALSE
SOLUC. MOLAR CLORURO DE POTASIO,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-molar-cloruro-de-potasio.html,FALSE
SOLUC. MOLAR UPL,Ultra Pharma,selenium,https://www.alfabeta.net/precio/soluc-molar-upl.html,FALSE
SOLUC. RINGER LACTATO,Laboratorios Tecsolpar,selenium,https://www.alfabeta.net/precio/soluc-ringer-lactato.html,FALSE
SOLUC. RINGER LACTATO BOLSA SIMPLE,Jayor,selenium,https://www.alfabeta.net/precio/soluc-ringer-lactato-bolsa-simple.html,FALSE
SOLUC. RINGER LACTATO RIGECIN,Rigecin,selenium,https://www.alfabeta.net/precio/soluc-ringer-lactato-rigecin.html,FALSE
SOLUC.CLORURADA HIPERTONICA,Duncan,selenium,https://www.alfabeta.net/precio/solucclorurada-hipertonica.html,FALSE
SOLUC.CLORURADA HIPERTONICA FADA,Fada Pharma,selenium,https://www.alfabeta.net/precio/solucclorurada-hipertonica-fada.html,FALSE
SOLUC.DEXTROSA AL 5% SIST.CERRADO EP,B. Braun,selenium,https://www.alfabeta.net/precio/solucdextrosa-al-5-sistcerrado-ep.html,FALSE
SOLUC.FISIOL.CLORURO DE SODIO BINA PHARMA,Bina Pharma S.A.,selenium,https://www.alfabeta.net/precio/solucfisiolcloruro-de-sodio-bina-pharma.html,FALSE
SOLUC.FISIOLOGICA,Northia,selenium,https://www.alfabeta.net/precio/solucfisiologica.html,FALSE
SOLUC.FISIOLOGICA 0.9% SIST.CERRADO EP,B. Braun,selenium,https://www.alfabeta.net/precio/solucfisiologica-09-sistcerrado-ep.html,FALSE
SOLUC.FISIOLOGICA DRAWER,Drawer,selenium,https://www.alfabeta.net/precio/solucfisiologica-drawer.html,FALSE
SOLUC.FISIOLOGICA KLONAL,Klonal,selenium,https://www.alfabeta.net/precio/solucfisiologica-klonal.html,FALSE
SOLUC.FISIOLOGICA VEINFAR,Veinfar,selenium,https://www.alfabeta.net/precio/solucfisiologica-veinfar.html,FALSE
SOLUC.P/CARDIOPLEGIA RIVERO,Rivero,selenium,https://www.alfabeta.net/precio/solucpcardioplegia-rivero.html,FALSE
SOLUC.PARENT. MAXFUSOR PLUS,Rivero,selenium,https://www.alfabeta.net/precio/solucparent-maxfusor-plus.html,FALSE
SOLUC.PARENT.PARENTGLASS,Rivero,selenium,https://www.alfabeta.net/precio/solucparentparentglass.html,FALSE
SOLUC.PARENT.SOLUFLEX,Rivero,selenium,https://www.alfabeta.net/precio/solucparentsoluflex.html,FALSE
SOLUC.RINGER CON LACTATO SIST.CERRADO EP,B. Braun,selenium,https://www.alfabeta.net/precio/solucringer-con-lactato-sistcerrado-ep.html,FALSE
SOMACTIVE LF,Gemabiotech,api,https://www.alfabeta.net/precio/somactive-lf.html,FALSE
SONDAS GENTLECATH 08 FEM 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-08-fem-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH 08 MASC 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-08-masc-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH 10 FEM 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-10-fem-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH 10 MASC 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-10-masc-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH 12 FEM 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-12-fem-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH 12 MASC 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-12-masc-100-hidrofilicas.html,TRUE
SONDAS GENTLECATH 14 FEM 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-14-fem-100-hidrofilicas.html,TRUE
SONDAS GENTLECATH 14 MASC 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-14-masc-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH 16 MASC 100% HIDROFILICAS,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-16-masc-100-hidrofilicas.html,FALSE
SONDAS GENTLECATH GLIDE TIEMANN 12 100% HIDR,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-glide-tiemann-12-100-hidr.html,FALSE
SONDAS GENTLECATH GLIDE TIEMANN 14 100% HIDR,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-glide-tiemann-14-100-hidr.html,FALSE
SONDAS GENTLECATH GLIDE TIEMANN 16 100% HIDR,Convatec,selenium,https://www.alfabeta.net/precio/sondas-gentlecath-glide-tiemann-16-100-hidr.html,FALSE
SPIRULINA + B1,Lafarmen,selenium,https://www.alfabeta.net/precio/spirulina--b1.html,FALSE
SPIRULINA A.M.,A.M. Farma Activ,selenium,https://www.alfabeta.net/precio/spirulina-am.html,FALSE
SPRAY CORPORAL CALMA MAGNESIO + LAVANDA,Dr. Madaus,selenium,https://www.alfabeta.net/precio/spray-corporal-calma-magnesio--lavanda.html,FALSE
SPRAY QUITA AD. ADAPT PARA OSTOMIA,Hollister,selenium,https://www.alfabeta.net/precio/spray-quita-ad-adapt-para-ostomia.html,FALSE
STOMACINE,Trb-Pharma,api,https://www.alfabeta.net/precio/stomacine.html,FALSE
SUBLIMAZE S/CONSERVADOR,Janssen-Cilag,selenium,https://www.alfabeta.net/precio/sublimaze-sconservador.html,FALSE
SUCCINILCOLINA PHARMAVIAL,IBC,api,https://www.alfabeta.net/precio/succinilcolina-pharmavial.html,FALSE
SUCROX I.V. COMPLEX,Biocontrol,selenium,https://www.alfabeta.net/precio/sucrox-iv-complex.html,FALSE
SUERO ANTIOFIDICO POLIVALENTE LIOF.BIOL,Biol,selenium,https://www.alfabeta.net/precio/suero-antiofidico-polivalente-liofbiol.html,FALSE
SULFATO DE MAGNESIO 25% CELTYC,Celtyc,selenium,https://www.alfabeta.net/precio/sulfato-de-magnesio-25-celtyc.html,FALSE
SULOCTEN D,Microsules Arg.,api,https://www.alfabeta.net/precio/sulocten-d.html,FALSE
SUPER EGG'S PROTEIN,Teingro,selenium,https://www.alfabeta.net/precio/super-eggs-protein.html,FALSE
SUPER-O,Biotenk,selenium,https://www.alfabeta.net/precio/super-o.html,FALSE
SUPER-O 36,Biotenk,selenium,https://www.alfabeta.net/precio/super-o-36.html,FALSE
SUPERMINOX 2%,Finadiet,selenium,https://www.alfabeta.net/precio/superminox-2.html,FALSE
SUPERMINOX 5%,Finadiet,selenium,https://www.alfabeta.net/precio/superminox-5.html,FALSE
SUPLEFORT NIÑOS,PGN,selenium,https://www.alfabeta.net/precio/suplefort-ninos.html,FALSE
SUPRADYN KIDS,Bayer Consumer,api,https://www.alfabeta.net/precio/supradyn-kids.html,FALSE
SUPRADYN PRONATAL,Bayer Consumer,api,https://www.alfabeta.net/precio/supradyn-pronatal.html,FALSE
SUPRALER M,Panalab,api,https://www.alfabeta.net/precio/supraler-m.html,FALSE
SURVANTA,Abbvie,api,https://www.alfabeta.net/precio/survanta.html,FALSE
SUSTENTA DB NEUTRO DHA,Nutentar,api,https://www.alfabeta.net/precio/sustenta-db-neutro-dha.html,FALSE
SUTENT 12.5,Pfizer,selenium,https://www.alfabeta.net/precio/sutent-125.html,FALSE
SUTRICO TAR,Megalabs Argentina,api,https://www.alfabeta.net/precio/sutrico-tar.html,FALSE
SVELTY 0% LACTOSE FREE,Nestle,selenium,https://www.alfabeta.net/precio/svelty-0-lactose-free.html,FALSE
SVELTY ORGÁNICA,Nestle,selenium,https://www.alfabeta.net/precio/svelty-organica.html,FALSE
SYMBICORT-FORTE TURBUHALER,AstraZeneca,selenium,https://www.alfabeta.net/precio/symbicort-forte-turbuhaler.html,FALSE
SYSTANE COMPLETE SP,Alcon,api,https://www.alfabeta.net/precio/systane-complete-sp.html,FALSE
T+D+H DORF,PharmaDorf,selenium,https://www.alfabeta.net/precio/tdh-dorf.html,FALSE
TABCIN 1 G,Bayer Consumer,api,https://www.alfabeta.net/precio/tabcin-1-g.html,FALSE
TABE,Laboratorios Bernabó,selenium,https://www.alfabeta.net/precio/tabe.html,FALSE
TABTIL,Craveri,api,https://www.alfabeta.net/precio/tabtil.html,FALSE
TACRO-TIC,Oxapharma,selenium,https://www.alfabeta.net/precio/tacro-tic.html,FALSE
TAFIROL,Genomma Lab.,api,https://www.alfabeta.net/precio/tafirol.html,FALSE
TAFIROL MAX,Genomma Lab.,api,https://www.alfabeta.net/precio/tafirol-max.html,FALSE
TAKHZYRO,Takeda Argentina S.A.,api,https://www.alfabeta.net/precio/takhzyro.html,FALSE
TALNIDOL 50,Bagó,api,https://www.alfabeta.net/precio/talnidol-50.html,FALSE
TALNIF,Bagó,api,https://www.alfabeta.net/precio/talnif.html,FALSE
TALOSIN,Aspen,api,https://www.alfabeta.net/precio/talosin.html,FALSE
TAMOXIFENO MICROSULES,Microsules Arg.,api,https://www.alfabeta.net/precio/tamoxifeno-microsules.html,FALSE
TAMSULOSINA RICHET,Richet,api,https://www.alfabeta.net/precio/tamsulosina-richet.html,FALSE
TANESA,Rossmore Pharma,api,https://www.alfabeta.net/precio/tanesa.html,FALSE
TANSILOPROST,Finadiet,api,https://www.alfabeta.net/precio/tansiloprost.html,FALSE
TANVIMIL E,Megalabs Argentina,api,https://www.alfabeta.net/precio/tanvimil-e.html,FALSE
TANVIMIL EBA,Megalabs Argentina,api,https://www.alfabeta.net/precio/tanvimil-eba.html,FALSE
TANVIMIL FOLICO,Megalabs Argentina,api,https://www.alfabeta.net/precio/tanvimil-folico.html,FALSE
TANVIMIL ISOFLAVONAS DUO,Megalabs Argentina,api,https://www.alfabeta.net/precio/tanvimil-isoflavonas-duo.html,FALSE
TARGEL PLUS,Lagos,api,https://www.alfabeta.net/precio/targel-plus.html,FALSE
TAURAL F 10,Roemmers,api,https://www.alfabeta.net/precio/taural-f-10.html,FALSE
TE NATURAL,San Ceferino,selenium,https://www.alfabeta.net/precio/te-natural.html,FALSE
TECTA,Adium,api,https://www.alfabeta.net/precio/tecta.html,FALSE
TELMISARTAN RICHET,Richet,api,https://www.alfabeta.net/precio/telmisartan-richet.html,FALSE
TELOMERINA NAD+,Framingham Pharma,selenium,https://www.alfabeta.net/precio/telomerina-nad.html,FALSE
TELPRES PLUS,Siegfried,api,https://www.alfabeta.net/precio/telpres-plus.html,FALSE
TEMASTE,Bioprofarma Bagó,api,https://www.alfabeta.net/precio/temaste.html,FALSE
TEMAX,Sidus,selenium,https://www.alfabeta.net/precio/temax.html,FALSE
TEMISARTAN DIUR 100/25,Temis-Lostaló,selenium,https://www.alfabeta.net/precio/temisartan-diur-10025.html,FALSE
TEMISARTAN DIUR 50/12.5,Temis-Lostaló,selenium,https://www.alfabeta.net/precio/temisartan-diur-50125.html,FALSE
TEMOXAN 250,Eczane,api,https://www.alfabeta.net/precio/temoxan-250.html,FALSE
TENARON FLEX,Siegfried,api,https://www.alfabeta.net/precio/tenaron-flex.html,FALSE
TENOMID,Richmond,api,https://www.alfabeta.net/precio/tenomid.html,FALSE
TEPENAC,Techsphere,api,https://www.alfabeta.net/precio/tepenac.html,FALSE
TERAZOSINA VANNIER,Vannier,api,https://www.alfabeta.net/precio/terazosina-vannier.html,FALSE
TERBI-DERM,Oxapharma,selenium,https://www.alfabeta.net/precio/terbi-derm.html,FALSE
TERBINAFINA (COMO CLORHIDRATO) RICHET,Richet,selenium,https://www.alfabeta.net/precio/terbinafina-como-clorhidrato-richet.html,FALSE
TEREKOL PULSO,Panalab,api,https://www.alfabeta.net/precio/terekol-pulso.html,FALSE
TERFANIB,Tuteur,api,https://www.alfabeta.net/precio/terfanib.html,FALSE
TERMOKIDS 4%,E. J. Gezzi,selenium,https://www.alfabeta.net/precio/termokids-4.html,FALSE
TERMOKIDS 4% FRUTILLA CEREZA,E. J. Gezzi,selenium,https://www.alfabeta.net/precio/termokids-4-frutilla-cereza.html,FALSE
TESTOVIRON DEPOT,Bayer (PH),api,https://www.alfabeta.net/precio/testoviron-depot.html,FALSE
TETABULIN S/D,Gobbi,selenium,https://www.alfabeta.net/precio/tetabulin-sd.html,FALSE
TETRABENZ,Lafedar,api,https://www.alfabeta.net/precio/tetrabenz.html,FALSE
TETRALGIN,Siegfried,api,https://www.alfabeta.net/precio/tetralgin.html,FALSE
TETRALGIN APC,Siegfried,api,https://www.alfabeta.net/precio/tetralgin-apc.html,FALSE
TEZSPIRE,AstraZeneca,api,https://www.alfabeta.net/precio/tezspire.html,FALSE
THICK & EASY,Fresenius Kabi,selenium,https://www.alfabeta.net/precio/thick--easy.html,FALSE
TIAL,Pharmalep S.A.,selenium,https://www.alfabeta.net/precio/tial.html,FALSE
TIAMINA 300,Austral,api,https://www.alfabeta.net/precio/tiamina-300.html,FALSE
TIARIX,Casasco,api,https://www.alfabeta.net/precio/tiarix.html,FALSE
TINTURA DE FRUTOS DE ARÁNDANOS,A.M. Farma Activ,selenium,https://www.alfabeta.net/precio/tintura-de-frutos-de-arandanos.html,FALSE
TIRIZ,Eurofarma,selenium,https://www.alfabeta.net/precio/tiriz.html,FALSE
TISANA ADELGAZANTE SAINT GOTTARD,Pharmamerican S.R.L.,api,https://www.alfabeta.net/precio/tisana-adelgazante-saint-gottard.html,FALSE
TISANA DIURETICO SAINT GOTTARD,Pharmamerican S.R.L.,api,https://www.alfabeta.net/precio/tisana-diuretico-saint-gottard.html,FALSE
TISANA PRESION SAINT GOTTARD,Pharmamerican S.R.L.,api,https://www.alfabeta.net/precio/tisana-presion-saint-gottard.html,FALSE
TIVICAY,GlaxoSmithKline Biopharma,api,https://www.alfabeta.net/precio/tivicay.html,FALSE
TOALLITAS DERMOPROT. ADAPT,Hollister,selenium,https://www.alfabeta.net/precio/toallitas-dermoprot-adapt.html,FALSE
TOALLITAS REMOV. DE AD. ADAPT,Hollister,selenium,https://www.alfabeta.net/precio/toallitas-remov-de-ad-adapt.html,FALSE
TOBLAPTIN,Gador,api,https://www.alfabeta.net/precio/toblaptin.html,FALSE
TOBRATLAS DEXA,Lab Internacional Argentino,api,https://www.alfabeta.net/precio/tobratlas-dexa.html,FALSE
TOGREL,Roemmers,api,https://www.alfabeta.net/precio/togrel.html,FALSE
TOLF,Poen,api,https://www.alfabeta.net/precio/tolf.html,FALSE
TONIBRAL,Ariston,api,https://www.alfabeta.net/precio/tonibral.html,FALSE
TOPICTAL,Adium,api,https://www.alfabeta.net/precio/topictal.html,FALSE
TOSCALMIN TE,Omicron,api,https://www.alfabeta.net/precio/toscalmin-te.html,FALSE
TOSTOP NIÑOS,Savant Consumer,selenium,https://www.alfabeta.net/precio/tostop-ninos.html,FALSE
TOTAL MAGNESIANO VITAMINA C,Temis-Lostaló,api,https://www.alfabeta.net/precio/total-magnesiano-vitamina-c.html,FALSE
TOTAL MAGNESIANO+50,Temis-Lostaló,selenium,https://www.alfabeta.net/precio/total-magnesiano50.html,FALSE
TP COLGATE MAX WHITE LÁMINAS BLANQUEADORAS,Colgate,selenium,https://www.alfabeta.net/precio/tp-colgate-max-white-laminas-blanqueadoras.html,FALSE
TRACTOLAX,Eurofarma,api,https://www.alfabeta.net/precio/tractolax.html,FALSE
TRALI,Rontag,selenium,https://www.alfabeta.net/precio/trali.html,FALSE
TRAMA KLOSIDOL 100,Bagó,api,https://www.alfabeta.net/precio/trama-klosidol-100.html,FALSE
TRAMACET,Janssen-Cilag,api,https://www.alfabeta.net/precio/tramacet.html,FALSE
TRANQUINAL 0.5,Bagó,selenium,https://www.alfabeta.net/precio/tranquinal-05.html,FALSE
TREMFYA,Janssen-Cilag,api,https://www.alfabeta.net/precio/tremfya.html,FALSE
TREONATO DE MAGNESIO 1000,Provefarma,api,https://www.alfabeta.net/precio/treonato-de-magnesio-1000.html,FALSE
TRI-LUMA,Galderma,selenium,https://www.alfabeta.net/precio/tri-luma.html,FALSE
TRI-ZEVUVIR,Richmond,selenium,https://www.alfabeta.net/precio/tri-zevuvir.html,FALSE
TRICOLOCION 2%,Siegfried,selenium,https://www.alfabeta.net/precio/tricolocion-2.html,FALSE
TRICUR,Lafedar,selenium,https://www.alfabeta.net/precio/tricur.html,FALSE
TRIFACILINA 1000,Bagó,api,https://www.alfabeta.net/precio/trifacilina-1000.html,FALSE
TRIFAMOX 250/500 JBE,Bagó,selenium,https://www.alfabeta.net/precio/trifamox-250500-jbe.html,FALSE
TRIFAMOX BRONQUIAL DUO 875/60,Bagó,selenium,https://www.alfabeta.net/precio/trifamox-bronquial-duo-87560.html,FALSE
TRIFAMOX IBL DUO 200/50,Bagó,selenium,https://www.alfabeta.net/precio/trifamox-ibl-duo-20050.html,FALSE
TRIFAMOX IBL DUO 875/125,Bagó,selenium,https://www.alfabeta.net/precio/trifamox-ibl-duo-875125.html,FALSE
TRIP +45,Siegfried,selenium,https://www.alfabeta.net/precio/trip-45.html,FALSE
TRIPLE MAGNESIO +50 VW,Pharmamerican S.R.L.,selenium,https://www.alfabeta.net/precio/triple-magnesio-50-vw.html,FALSE
TRIPLEX,Microsules Arg.,selenium,https://www.alfabeta.net/precio/triplex.html,FALSE
TRIXNE 4%,Pharmatrix,selenium,https://www.alfabeta.net/precio/trixne-4.html,FALSE
TRIXNE 4% GEL,Pharmatrix,selenium,https://www.alfabeta.net/precio/trixne-4-gel.html,FALSE
TRYPTALGIN,Craveri,api,https://www.alfabeta.net/precio/tryptalgin.html,FALSE
TUBARINE GEL,Ariston,api,https://www.alfabeta.net/precio/tubarine-gel.html,FALSE
TUKOL BUC MIEL & LIMÓN,Genomma Lab.,selenium,https://www.alfabeta.net/precio/tukol-buc-miel--limon.html,FALSE
TUMULAN,Lazar,api,https://www.alfabeta.net/precio/tumulan.html,FALSE
TWINRIX,GlaxoSmithKline Biopharma,api,https://www.alfabeta.net/precio/twinrix.html,FALSE
TYGACIL,Pfizer,api,https://www.alfabeta.net/precio/tygacil.html,FALSE
TYGARONA,IMA,api,https://www.alfabeta.net/precio/tygarona.html,FALSE
TYKERB,Novartis,api,https://www.alfabeta.net/precio/tykerb.html,FALSE
TYSABRI SC,Biogen,api,https://www.alfabeta.net/precio/tysabri-sc.html,FALSE
UCD ANAMIX INFANT (SABOR NEUTRO),AMN,selenium,https://www.alfabeta.net/precio/ucd-anamix-infant-sabor-neutro.html,FALSE
UCD ANAMIX JUNIOR (SABOR NEUTRO),AMN,selenium,https://www.alfabeta.net/precio/ucd-anamix-junior-sabor-neutro.html,FALSE
ULTIBRO BREEZHALER,Novartis,api,https://www.alfabeta.net/precio/ultibro-breezhaler.html,FALSE
ULTRAFLEX HMB/3000,Trb-Pharma,selenium,https://www.alfabeta.net/precio/ultraflex-hmb3000.html,FALSE
UMAN ALBUMIN,Biofactor,api,https://www.alfabeta.net/precio/uman-albumin.html,FALSE
UMMA,Biotenk,selenium,https://www.alfabeta.net/precio/umma.html,FALSE
UNESIA,Genomma Lab.,api,https://www.alfabeta.net/precio/unesia.html,FALSE
UNESIA FORT.UÑAS,Genomma Lab.,selenium,https://www.alfabeta.net/precio/unesia-fortunas.html,FALSE
UNESIA LAKESIA AMOROLFINA LACA,Genomma Lab.,api,https://www.alfabeta.net/precio/unesia-lakesia-amorolfina-laca.html,FALSE
UNIFLOX 750,Adium,api,https://www.alfabeta.net/precio/uniflox-750.html,FALSE
UP FOR MEN VITAMIN WAY,Pharmamerican S.R.L.,api,https://www.alfabeta.net/precio/up-for-men-vitamin-way.html,FALSE
UP FOR WOMAN VITAMIN WAY,Pharmamerican S.R.L.,api,https://www.alfabeta.net/precio/up-for-woman-vitamin-way.html,FALSE
URALOS PLUS,Casasco,api,https://www.alfabeta.net/precio/uralos-plus.html,FALSE
URC MED A FORMULA,B-Life,api,https://www.alfabeta.net/precio/urc-med-a-formula.html,FALSE
UROPROST-Q,Ariston,selenium,https://www.alfabeta.net/precio/uroprost-q.html,FALSE
UROSEPTAL,Bagó,api,https://www.alfabeta.net/precio/uroseptal.html,FALSE
URTIKALMA,Fecofar,api,https://www.alfabeta.net/precio/urtikalma.html,FALSE
UZE ACTIVE-LINEA DR.UZE,Biosintex Retail,selenium,https://www.alfabeta.net/precio/uze-active-linea-druze.html,FALSE
UÑA LIBRE DE HONGOS,Excelentia,selenium,https://www.alfabeta.net/precio/una-libre-de-hongos.html,FALSE
UÑA LIBRE SERUM FORTIFICADOR,Formulab,selenium,https://www.alfabeta.net/precio/una-libre-serum-fortificador.html,FALSE
VACUNA INACT.CONTRA POLIOMIELITIS CEPA SABIN,Richmond,selenium,https://www.alfabeta.net/precio/vacuna-inactcontra-poliomielitis-cepa-sabin.html,FALSE
VAGISAN COMPUESTO,Sidus,api,https://www.alfabeta.net/precio/vagisan-compuesto.html,FALSE
VALCAS,Casasco,api,https://www.alfabeta.net/precio/valcas.html,FALSE
VALCATIL PIEL,Panalab,api,https://www.alfabeta.net/precio/valcatil-piel.html,FALSE
VALERIANA+B1 GARDEN HOUSE,Garden House Argentina,selenium,https://www.alfabeta.net/precio/valerianab1-garden-house.html,FALSE
VALIXA,Biopas Argentina,api,https://www.alfabeta.net/precio/valixa.html,FALSE
VALMAFILO,Valmax,api,https://www.alfabeta.net/precio/valmafilo.html,FALSE
VALTREX,GlaxoSmithKline Biopharma,api,https://www.alfabeta.net/precio/valtrex.html,FALSE
VALUCNE E 4%,Valuge,selenium,https://www.alfabeta.net/precio/valucne-e-4.html,FALSE
VALUCNE PB 10%,Valuge,selenium,https://www.alfabeta.net/precio/valucne-pb-10.html,FALSE
VALUCNE PB 5%,Valuge,selenium,https://www.alfabeta.net/precio/valucne-pb-5.html,FALSE
VANCOMICINA CELTYC 500,Celtyc,api,https://www.alfabeta.net/precio/vancomicina-celtyc-500.html,FALSE
VANCOMICINA ENTEROCAPS SCHAFER,Schafer,api,https://www.alfabeta.net/precio/vancomicina-enterocaps-schafer.html,FALSE
VANCOMICINA NORTHIA,Northia,api,https://www.alfabeta.net/precio/vancomicina-northia.html,FALSE
VANCOMICINA RICHET,Richet,api,https://www.alfabeta.net/precio/vancomicina-richet.html,FALSE
VANSAME,Valuge,api,https://www.alfabeta.net/precio/vansame.html,FALSE
VANSAME SOLAR COLOR 50+,Valuge,selenium,https://www.alfabeta.net/precio/vansame-solar-color-50.html,FALSE
VANSAME SOLAR EMULSION FLUIDA FPS50+,Valuge,selenium,https://www.alfabeta.net/precio/vansame-solar-emulsion-fluida-fps50.html,FALSE
VANSAME SOLAR EMULSION FLUIDA FPS50+ COLOR,Valuge,selenium,https://www.alfabeta.net/precio/vansame-solar-emulsion-fluida-fps50-color.html,FALSE
VANSAME SOLAR FACIAL 50+,Valuge,selenium,https://www.alfabeta.net/precio/vansame-solar-facial-50.html,FALSE
VANSAME SOLAR FPS50+,Valuge,selenium,https://www.alfabeta.net/precio/vansame-solar-fps50.html,FALSE
VARINON,Savant Generic,api,https://www.alfabeta.net/precio/varinon.html,FALSE
