prefix,source_url,scrape_url,product_group,generic_name,formulation,strength_size,company_name,available_outside_pharmacy,notes,unit_price_vat,pack_price_vat,reimbursement_status,reimbursement_message,ppp_vat,vat_rate,currency,ppp_ex_vat,local_pack_code,local_pack_description,local_pack_url,local_pack_id
a,https://www.medicijnkosten.nl/medicijn?artikel=DIPROSONE+CREME+0%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=DIPROSONE+CREME+0%2C5MG%2FG&id=0c59430eec85d27fc4015e4720a1e671,"DIPROSONE CREME 0,5MG/G",betamethason,creme,"0,5mg/g",brocacef extramuraal,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.; Dit geneesmiddel wordt geïmporteerd uit Spanje.,,"€ 3,01",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar.,"€ 3,01",0.09,EUR,2.761467889908,129638//006650,"DIPROSONE CREME 0,5MG/G",https://www.medicijnkosten.nl/medicijn?artikel=DIPROSONE+CREME+0%2C5MG%2FG&id=0c59430eec85d27fc4015e4720a1e671,0c59430eec85d27fc4015e4720a1e671
a,https://www.medicijnkosten.nl/medicijn?artikel=ERGOCOFFEINE+ZETPIL+FNA+1%2F100MG+MR,https://www.medicijnkosten.nl/medicijn?artikel=ERGOCOFFEINE+ZETPIL+FNA+1%2F100MG+MR&id=848582f5a21b238460fb030d4239c196,ERGOCOFFEINE ZETPIL FNA 1/100MG MR,ergotamine/coffeine,zetpil,1/100mg,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,30","€ 3,01",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,01",0.09,EUR,2.761467889908,,ERGOCOFFEINE ZETPIL FNA 1/100MG MR,https://www.medicijnkosten.nl/medicijn?artikel=ERGOCOFFEINE+ZETPIL+FNA+1%2F100MG+MR&id=848582f5a21b238460fb030d4239c196,848582f5a21b238460fb030d4239c196
a,https://www.medicijnkosten.nl/medicijn?artikel=DITRANOL+CREME+0%2C2%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=DITRANOL+CREME+0%2C2%25+FNA+MR&id=06d032e4721113b727050e4ffba48dae,"DITRANOL CREME 0,2% FNA MR",ditranol,creme,2mg/g,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 3,08",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,08",0.09,EUR,2.825688073394,,"DITRANOL CREME 0,2% FNA MR",https://www.medicijnkosten.nl/medicijn?artikel=DITRANOL+CREME+0%2C2%25+FNA+MR&id=06d032e4721113b727050e4ffba48dae,06d032e4721113b727050e4ffba48dae
a,https://www.medicijnkosten.nl/medicijn?artikel=ETHINYLESTRADIOL%2FLEVONORGES+XIR+TB+OMH+0%2C03%2F0%2C15MG,https://www.medicijnkosten.nl/medicijn?artikel=ETHINYLESTRADIOL%2FLEVONORGES+XIR+TB+OMH+0%2C03%2F0%2C15MG&id=57e7e40c2304895db390acbde1e9cd67,"ETHINYLESTRADIOL/LEVONORGES XIR TB OMH 0,03/0,15MG",ethinylestradiol/levonorgestrel,tabletten en capsules,30/150ug,xiromed,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,05","€ 3,05",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,05",0.09,EUR,2.798165137615,102777,"ETHINYLESTRADIOL/LEVONORGES XIR TB OMH 0,03/0,15MG",https://www.medicijnkosten.nl/medicijn?artikel=ETHINYLESTRADIOL%2FLEVONORGES+XIR+TB+OMH+0%2C03%2F0%2C15MG&id=57e7e40c2304895db390acbde1e9cd67,57e7e40c2304895db390acbde1e9cd67
a,https://www.medicijnkosten.nl/medicijn?artikel=DERMOVATE+HYDROFIELE+CREME+0%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=DERMOVATE+HYDROFIELE+CREME+0%2C5MG%2FG&id=1b955ab800d2efbb782385aba2bbe165,"DERMOVATE HYDROFIELE CREME 0,5MG/G",clobetasol,creme,"0,5mg/g",brocacef extramuraal,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.; Dit geneesmiddel wordt geïmporteerd uit Spanje.,,"€ 3,11",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,11",0.09,EUR,2.853211009174,030644//006932,"DERMOVATE HYDROFIELE CREME 0,5MG/G",https://www.medicijnkosten.nl/medicijn?artikel=DERMOVATE+HYDROFIELE+CREME+0%2C5MG%2FG&id=1b955ab800d2efbb782385aba2bbe165,1b955ab800d2efbb782385aba2bbe165
a,https://www.medicijnkosten.nl/medicijn?artikel=BISOPROLOLFUMARAAT+1A+PHARMA+TABLET+FILMOMH+1%2C25MG,https://www.medicijnkosten.nl/medicijn?artikel=BISOPROLOLFUMARAAT+1A+PHARMA+TABLET+FILMOMH+1%2C25MG&id=d7f60018b626e4388d9915f634db6a3c,"BISOPROLOLFUMARAAT 1A PHARMA TABLET FILMOMH 1,25MG",bisoprolol,tabletten en capsules,"1,25mg",sandoz b.v. groothandel,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,10","€ 3,11",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,11",0.09,EUR,2.853211009174,027389,"BISOPROLOLFUMARAAT 1A PHARMA TABLET FILMOMH 1,25MG",https://www.medicijnkosten.nl/medicijn?artikel=BISOPROLOLFUMARAAT+1A+PHARMA+TABLET+FILMOMH+1%2C25MG&id=d7f60018b626e4388d9915f634db6a3c,d7f60018b626e4388d9915f634db6a3c
a,https://www.medicijnkosten.nl/medicijn?artikel=MAGNESIUMGLUCONAAT+DRANK+45MG%2FML+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=MAGNESIUMGLUCONAAT+DRANK+45MG%2FML+FNA+MR&id=227adf80790ddf0cd2c18c5a6d0fa683,MAGNESIUMGLUCONAAT DRANK 45MG/ML FNA MR,magnesiumgluconaat,drank,45mg/ml,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,03","€ 3,12",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,12",0.09,EUR,2.862385321101,,MAGNESIUMGLUCONAAT DRANK 45MG/ML FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=MAGNESIUMGLUCONAAT+DRANK+45MG%2FML+FNA+MR&id=227adf80790ddf0cd2c18c5a6d0fa683,227adf80790ddf0cd2c18c5a6d0fa683
a,https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASOLPROPIONAAT+TEVA+CREME+0%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASOLPROPIONAAT+TEVA+CREME+0%2C5MG%2FG&id=a3d4aabb217b04b553ed86f3cf62109e,"CLOBETASOLPROPIONAAT TEVA CREME 0,5MG/G",clobetasol,creme,"0,5mg/g",pharmachemie bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 3,12",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,12",0.09,EUR,2.862385321101,114753,"CLOBETASOLPROPIONAAT TEVA CREME 0,5MG/G",https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASOLPROPIONAAT+TEVA+CREME+0%2C5MG%2FG&id=a3d4aabb217b04b553ed86f3cf62109e,a3d4aabb217b04b553ed86f3cf62109e
a,https://www.medicijnkosten.nl/medicijn?artikel=ECZORIA+CREME+0%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=ECZORIA+CREME+0%2C5MG%2FG&id=9ba209425edf09ff9291e4a386e2021b,"ECZORIA CREME 0,5MG/G",clobetasol,creme,"0,5mg/g",xiromed,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 3,12",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,12",0.09,EUR,2.862385321101,117522,"ECZORIA CREME 0,5MG/G",https://www.medicijnkosten.nl/medicijn?artikel=ECZORIA+CREME+0%2C5MG%2FG&id=9ba209425edf09ff9291e4a386e2021b,9ba209425edf09ff9291e4a386e2021b
a,https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASOLPROPIONAAT+EU-PHARMA+CREME+0%2C5MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASOLPROPIONAAT+EU-PHARMA+CREME+0%2C5MG%2FG&id=ac29afd73a44b481f88bcf8987d08fd4,"CLOBETASOLPROPIONAAT EU-PHARMA CREME 0,5MG/G",clobetasol,creme,"0,5mg/g",eu-pharma bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.; Dit geneesmiddel wordt geïmporteerd uit Spanje.,,"€ 3,12",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,12",0.09,EUR,2.862385321101,132453//006932,"CLOBETASOLPROPIONAAT EU-PHARMA CREME 0,5MG/G",https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASOLPROPIONAAT+EU-PHARMA+CREME+0%2C5MG%2FG&id=ac29afd73a44b481f88bcf8987d08fd4,ac29afd73a44b481f88bcf8987d08fd4
a,https://www.medicijnkosten.nl/medicijn?artikel=CHLOORAMFENICOL+POS+OOGZALF+10MG%2FG+TUBE+5G,https://www.medicijnkosten.nl/medicijn?artikel=CHLOORAMFENICOL+POS+OOGZALF+10MG%2FG+TUBE+5G&id=f2c4f38ee5b8f5673fd026cbf0bc75ea,CHLOORAMFENICOL POS OOGZALF 10MG/G TUBE 5G,chlooramfenicol,oogzalf,10mg/g,ursapharm benelux bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 3,12",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,12",0.09,EUR,2.862385321101,017418,CHLOORAMFENICOL POS OOGZALF 10MG/G TUBE 5G,https://www.medicijnkosten.nl/medicijn?artikel=CHLOORAMFENICOL+POS+OOGZALF+10MG%2FG+TUBE+5G&id=f2c4f38ee5b8f5673fd026cbf0bc75ea,f2c4f38ee5b8f5673fd026cbf0bc75ea
a,https://www.medicijnkosten.nl/medicijn?artikel=LORAZEPAM+PROLEPHA+TABLET+1MG,https://www.medicijnkosten.nl/medicijn?artikel=LORAZEPAM+PROLEPHA+TABLET+1MG&id=00a164d20dc168e8c9ab678debfc7b6b,LORAZEPAM PROLEPHA TABLET 1MG,lorazepam,tabletten en capsules,1mg,prolepha research bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,16",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,16",0.09,EUR,2.899082568807,119556,LORAZEPAM PROLEPHA TABLET 1MG,https://www.medicijnkosten.nl/medicijn?artikel=LORAZEPAM+PROLEPHA+TABLET+1MG&id=00a164d20dc168e8c9ab678debfc7b6b,00a164d20dc168e8c9ab678debfc7b6b
a,https://www.medicijnkosten.nl/medicijn?artikel=LORAZEPAM+AURO+TABLET+1MG,https://www.medicijnkosten.nl/medicijn?artikel=LORAZEPAM+AURO+TABLET+1MG&id=0b80b85a2c025de8f2626632f8c7898b,LORAZEPAM AURO TABLET 1MG,lorazepam,tabletten en capsules,1mg,aurobindo pharma bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,16",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,16",0.09,EUR,2.899082568807,132238,LORAZEPAM AURO TABLET 1MG,https://www.medicijnkosten.nl/medicijn?artikel=LORAZEPAM+AURO+TABLET+1MG&id=0b80b85a2c025de8f2626632f8c7898b,0b80b85a2c025de8f2626632f8c7898b
a,https://www.medicijnkosten.nl/medicijn?artikel=LIVSANE+HOOIKOORTSTABLET+CETIRIZ+DIHCL+TAB+FO+10MG,https://www.medicijnkosten.nl/medicijn?artikel=LIVSANE+HOOIKOORTSTABLET+CETIRIZ+DIHCL+TAB+FO+10MG&id=c7fe4e686460f6a79a9e635e7d38de31,LIVSANE HOOIKOORTSTABLET CETIRIZ DIHCL TAB FO 10MG,cetirizine,tabletten en capsules,10mg,brocacef bv (supplies),Ja,,"€ 0,46","€ 3,19",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,19",0.09,EUR,2.926605504587,124832=111430,LIVSANE HOOIKOORTSTABLET CETIRIZ DIHCL TAB FO 10MG,https://www.medicijnkosten.nl/medicijn?artikel=LIVSANE+HOOIKOORTSTABLET+CETIRIZ+DIHCL+TAB+FO+10MG&id=c7fe4e686460f6a79a9e635e7d38de31,c7fe4e686460f6a79a9e635e7d38de31
a,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+I+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+I+FNA+MR&id=b0194465dc5a674becb062da80c8f2eb,LANETTECREME I FNA MR,lanette i creme,creme,,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 3,19",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,19",0.09,EUR,2.926605504587,,LANETTECREME I FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+I+FNA+MR&id=b0194465dc5a674becb062da80c8f2eb,b0194465dc5a674becb062da80c8f2eb
a,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+TEVA+TABLET+MSR+40MG,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+TEVA+TABLET+MSR+40MG&id=d6ab61282c3d9b8c06595690dc5cb2db,PANTOPRAZOL TEVA TABLET MSR 40MG,pantoprazol,tabletten en capsules,40mg,pharmachemie bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,06","€ 3,19",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,19",0.09,EUR,2.926605504587,104920,PANTOPRAZOL TEVA TABLET MSR 40MG,https://www.medicijnkosten.nl/medicijn?artikel=PANTOPRAZOL+TEVA+TABLET+MSR+40MG&id=d6ab61282c3d9b8c06595690dc5cb2db,d6ab61282c3d9b8c06595690dc5cb2db
a,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+CF+CAPSULE+10MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+CF+CAPSULE+10MG&id=242a5a4f7c6ef547642af81c02889ccd,TEMAZEPAM CF CAPSULE 10MG,temazepam,tabletten en capsules,10mg,centrafarm bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,19",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,19",0.09,EUR,2.926605504587,056756,TEMAZEPAM CF CAPSULE 10MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+CF+CAPSULE+10MG&id=242a5a4f7c6ef547642af81c02889ccd,242a5a4f7c6ef547642af81c02889ccd
a,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+AURO+TABLET+10MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+AURO+TABLET+10MG&id=436ee6712bf0d4ca1c289c58e2365164,TEMAZEPAM AURO TABLET 10MG,temazepam,tabletten en capsules,10mg,aurobindo pharma bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,19",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,19",0.09,EUR,2.926605504587,014354,TEMAZEPAM AURO TABLET 10MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMAZEPAM+AURO+TABLET+10MG&id=436ee6712bf0d4ca1c289c58e2365164,436ee6712bf0d4ca1c289c58e2365164
a,https://www.medicijnkosten.nl/medicijn?artikel=MICONAZOL+OORDRUPPELS+2%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=MICONAZOL+OORDRUPPELS+2%25+FNA+MR&id=f5c7331c4ffc50240ade979189e1620f,MICONAZOL OORDRUPPELS 2% FNA MR,miconazol,oordruppels,20mg/g,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 3,23",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,23",0.09,EUR,2.963302752294,,MICONAZOL OORDRUPPELS 2% FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=MICONAZOL+OORDRUPPELS+2%25+FNA+MR&id=f5c7331c4ffc50240ade979189e1620f,f5c7331c4ffc50240ade979189e1620f
a,https://www.medicijnkosten.nl/medicijn?artikel=SOLU+CORTEF+INJPDR+100MG+%2B+2ML+SOLV+IN+ACT+O+VIAL,https://www.medicijnkosten.nl/medicijn?artikel=SOLU+CORTEF+INJPDR+100MG+%2B+2ML+SOLV+IN+ACT+O+VIAL&id=0c15d51441b4b60d92d1dcd543560467,SOLU CORTEF INJPDR 100MG + 2ML SOLV IN ACT O VIAL,hydrocortison,poeder,100mg,pfizer bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,,"€ 3,24",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar.,"€ 3,24",0.09,EUR,2.97247706422,014871,SOLU CORTEF INJPDR 100MG + 2ML SOLV IN ACT O VIAL,https://www.medicijnkosten.nl/medicijn?artikel=SOLU+CORTEF+INJPDR+100MG+%2B+2ML+SOLV+IN+ACT+O+VIAL&id=0c15d51441b4b60d92d1dcd543560467,0c15d51441b4b60d92d1dcd543560467
a,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+VASELINE+10%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+VASELINE+10%25+FNA+MR&id=49c6e7e4f4aad7c5cda58e6442844eb1,LANETTECREME MET VASELINE 10% FNA MR,lanettecreme vaseline,creme,,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 3,27",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,27",0.09,EUR,3,,LANETTECREME MET VASELINE 10% FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+VASELINE+10%25+FNA+MR&id=49c6e7e4f4aad7c5cda58e6442844eb1,49c6e7e4f4aad7c5cda58e6442844eb1
a,https://www.medicijnkosten.nl/medicijn?artikel=BROMAZEPAM+SANDOZ+TABLET+6MG,https://www.medicijnkosten.nl/medicijn?artikel=BROMAZEPAM+SANDOZ+TABLET+6MG&id=67333757c90206948af58d8fa74f808c,BROMAZEPAM SANDOZ TABLET 6MG,bromazepam,tabletten en capsules,6mg,sandoz bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,27",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,27",0.09,EUR,3,012992,BROMAZEPAM SANDOZ TABLET 6MG,https://www.medicijnkosten.nl/medicijn?artikel=BROMAZEPAM+SANDOZ+TABLET+6MG&id=67333757c90206948af58d8fa74f808c,67333757c90206948af58d8fa74f808c
a,https://www.medicijnkosten.nl/medicijn?artikel=CETIRIZINE+DIHCL+TEVA+TABLET+FILMOMHULD+10MG,https://www.medicijnkosten.nl/medicijn?artikel=CETIRIZINE+DIHCL+TEVA+TABLET+FILMOMHULD+10MG&id=b328a41784623d4e758cd77a47b9d6a7,CETIRIZINE DIHCL TEVA TABLET FILMOMHULD 10MG,cetirizine,tabletten en capsules,10mg,pharmachemie bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,"€ 0,47","€ 3,29",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,29",0.09,EUR,3.018348623853,111430,CETIRIZINE DIHCL TEVA TABLET FILMOMHULD 10MG,https://www.medicijnkosten.nl/medicijn?artikel=CETIRIZINE+DIHCL+TEVA+TABLET+FILMOMHULD+10MG&id=b328a41784623d4e758cd77a47b9d6a7,b328a41784623d4e758cd77a47b9d6a7
a,https://www.medicijnkosten.nl/medicijn?artikel=DIARREEREMMER+LOPERAMIDE+HCL+SAM+CAPSULE+2MG,https://www.medicijnkosten.nl/medicijn?artikel=DIARREEREMMER+LOPERAMIDE+HCL+SAM+CAPSULE+2MG&id=d5742b07922e06e2f6ccf60ef9a5bea2,DIARREEREMMER LOPERAMIDE HCL SAM CAPSULE 2MG,loperamide,tabletten en capsules,2mg,nederlandse service apotheek beheer b.v.,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,"€ 0,17","€ 3,40",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,40",0.09,EUR,3.119266055046,035307,DIARREEREMMER LOPERAMIDE HCL SAM CAPSULE 2MG,https://www.medicijnkosten.nl/medicijn?artikel=DIARREEREMMER+LOPERAMIDE+HCL+SAM+CAPSULE+2MG&id=d5742b07922e06e2f6ccf60ef9a5bea2,d5742b07922e06e2f6ccf60ef9a5bea2
a,https://www.medicijnkosten.nl/medicijn?artikel=METFORMINE+HCL+1A+PHARMA+TABLET+FILMOMHULD++500MG,https://www.medicijnkosten.nl/medicijn?artikel=METFORMINE+HCL+1A+PHARMA+TABLET+FILMOMHULD++500MG&id=4a920a4571c46a0e720de8e8f4e1e820,METFORMINE HCL 1A PHARMA TABLET FILMOMHULD 500MG,metformine,tabletten en capsules,500mg,sandoz b.v. groothandel,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,04","€ 3,32",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,32",0.09,EUR,3.045871559633,100935,METFORMINE HCL 1A PHARMA TABLET FILMOMHULD 500MG,https://www.medicijnkosten.nl/medicijn?artikel=METFORMINE+HCL+1A+PHARMA+TABLET+FILMOMHULD++500MG&id=4a920a4571c46a0e720de8e8f4e1e820,4a920a4571c46a0e720de8e8f4e1e820
a,https://www.medicijnkosten.nl/medicijn?artikel=XPRAEP+STROOP+2MG%2FML,https://www.medicijnkosten.nl/medicijn?artikel=XPRAEP+STROOP+2MG%2FML&id=a8a8212af4f67da03174fb1ff485ee2f,XPRAEP STROOP 2MG/ML,sennosiden a+b,stroop,2mg/ml,stephar bv,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.; Dit geneesmiddel wordt geïmporteerd uit Griekenland.,"€ 0,04","€ 3,35",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,35",0.09,EUR,3.073394495413,123306//007207,XPRAEP STROOP 2MG/ML,https://www.medicijnkosten.nl/medicijn?artikel=XPRAEP+STROOP+2MG%2FML&id=a8a8212af4f67da03174fb1ff485ee2f,a8a8212af4f67da03174fb1ff485ee2f
a,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+VASELINE+20%25+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+VASELINE+20%25+FNA+MR&id=9c398e6d2bf8fd1cf56c196e2c264748,LANETTECREME MET VASELINE 20% FNA MR,lanettecreme vaseline,creme,,fna-voorschriften p/o knmp,Nee,Dit geneesmiddel is zonder recept verkrijgbaar.,,"€ 3,37",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,37",0.09,EUR,3.091743119266,,LANETTECREME MET VASELINE 20% FNA MR,https://www.medicijnkosten.nl/medicijn?artikel=LANETTECREME+MET+VASELINE+20%25+FNA+MR&id=9c398e6d2bf8fd1cf56c196e2c264748,9c398e6d2bf8fd1cf56c196e2c264748
a,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FINDAPAMIDE+TEVA+T+4%2F1%2C25MG,https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FINDAPAMIDE+TEVA+T+4%2F1%2C25MG&id=a7558d021e8ddc904d461095b6aa4361,"PERINDOPRIL TERT-BUTYL/INDAPAMIDE TEVA T 4/1,25MG",perindopril/indapamide,tabletten en capsules,"4/1,25mg",pharmachemie bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,38",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,38",0.09,EUR,3.100917431193,101971,"PERINDOPRIL TERT-BUTYL/INDAPAMIDE TEVA T 4/1,25MG",https://www.medicijnkosten.nl/medicijn?artikel=PERINDOPRIL+TERT-BUTYL%2FINDAPAMIDE+TEVA+T+4%2F1%2C25MG&id=a7558d021e8ddc904d461095b6aa4361,a7558d021e8ddc904d461095b6aa4361
a,https://www.medicijnkosten.nl/medicijn?artikel=ALPRAZOLAM+AUROBINDO+TABLET+0%2C5MG,https://www.medicijnkosten.nl/medicijn?artikel=ALPRAZOLAM+AUROBINDO+TABLET+0%2C5MG&id=a8dd1a02bf29d9ec61964736387348fd,"ALPRAZOLAM AUROBINDO TABLET 0,5MG",alprazolam,tabletten en capsules,"0,5mg",aurobindo pharma bv,Nee,Dit geneesmiddel is alleen op recept verkrijgbaar.,"€ 0,11","€ 3,37",Fully reimbursed,Dit middel wordt volledig vergoed door uw zorgverzekeraar. Aan de vergoeding van dit geneesmiddel zijn voorwaarden verbonden.,"€ 3,37",0.09,EUR,3.091743119266,117984,"ALPRAZOLAM AUROBINDO TABLET 0,5MG",https://www.medicijnkosten.nl/medicijn?artikel=ALPRAZOLAM+AUROBINDO+TABLET+0%2C5MG&id=a8dd1a02bf29d9ec61964736387348fd,a8dd1a02bf29d9ec61964736387348fd
