PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description,rule_label
,ARGENTINA,PharmaDorf,DIENOPIL 28,dienogest+ethinylestradiol,2026-01-06,56151.68,IOMA,,,comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lafedar,DIFENAC,diclofenac diethylamine,2025-12-16,9400.68,,,,1% gel x 50 g,No-scheme
,ARGENTINA,Lafedar,DIFENAC,diclofenac diethylamine,2025-12-16,10083.26,IOMA,2974.15,7109.11,1% sol.oft.x 10 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lafedar,DIFENAC,diclofenac diethylamine,2025-12-16,13717.79,IOMA,3037.09,10680.70,1% sol.oft.x 5 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lafedar,DIFENAC,diclofenac diethylamine,2025-12-16,4122.32,IOMA,2256.23,1866.09,50 mg comp.rec.x 15,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lafedar,DIFENAC,diclofenac diethylamine,2025-12-16,12793.78,IOMA,4884.43,7909.35,75 mg comp.rec.x 15,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lafedar,DIFENAC FORTE,diclofenac+vit.b12+betamethasone,2025-12-16,17695.89,PAMI-only,,10617.53,comp.rec.x 15,PAMI-only-AF-as-Copay
,ARGENTINA,Lafedar,DIFENAC RETARD,diclofenac sodium,2025-12-16,20864.70,IOMA,5468.02,15396.68,100 mg comp.rec.x 15,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Duncan,DIFENHIDRAMINA CLORH 250 MG/ 100ML,diphenhydramine,2025-01-15,114147.54,,,,jbe.x 50 x 120 ml,No-scheme
,ARGENTINA,Veinfar,DIFENHIDRAMINA,diphenhydramine,2025-08-11,317540.00,,,,10 mg a.x 100 x 1 ml,No-scheme
,ARGENTINA,Veinfar,DIFENHIDRAMINA,diphenhydramine,2025-08-11,878020.00,,,,10 mg f.a.x 100 x 10 ml,No-scheme
,ARGENTINA,Denver Farma,DIFENHIDRAMINA DENVER FARMA,diphenhydramine,2025-10-01,540000.00,,,,10 mg a.x 100 x 1 ml,No-scheme
,ARGENTINA,Denver Farma,DIFENHIDRAMINA DENVER FARMA,diphenhydramine,2025-12-01,10121.80,IOMA,3428.22,6693.58,50 mg tablets x 20,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Denver Farma,DIFENHIDRAMINA DENVER FARMA,diphenhydramine,2025-12-01,9051.06,IOMA,2818.13,6232.93,jbe.x 120 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Vannier,DIFENHIDRAMINA VANNIER,diphenhydramine,2026-01-01,9000.00,,,,jbe. x 100 ml,No-scheme
,ARGENTINA,Baliarda,DIFOGLIX,empagliflozin,2025-12-17,80272.07,,,,10 mg comp.rec.x 30,No-scheme
,ARGENTINA,Baliarda,DIFOGLIX,empagliflozin,2025-12-17,86258.29,,,,25 mg comp.rec.x 30,No-scheme
,ARGENTINA,Galderma,DIFFERIN,adapalene,2025-12-29,49777.23,IOMA,13242.65,36534.58,0.1% cr.x 30 g,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Galderma,DIFFERIN,adapalene,2025-12-29,49777.23,IOMA,13242.65,36534.58,0.1% gel x 30 g,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Galderma,DIFFERIN,adapalene,2025-12-29,61951.08,IOMA,8786.25,53164.83,0.3% gel x 30 g,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Framingham Pharma,DIGECAPS,digestive enzymes,2026-01-05,59250.00,,,,caps.x 30 (VL),No-scheme
,ARGENTINA,Baliarda,DIGENORFLAT,dehydrocholic acid + assoc.,2025-12-17,39188.49,,,,comp.rec.x 40,No-scheme
,ARGENTINA,Craveri,DIGESPLEN,metoclopramide+pancreatin+asoc.,2025-12-15,24819.35,PAMI-only,,7021.52,grag.x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Teingro,DIGESTEIN,amino acids,2025-10-20,13200.00,,,,grag.x 60 (VL),No-scheme
,ARGENTINA,Biosintex,DIGESTINA,artichoke+assoc.,2026-01-01,5010.00,,,,fco.dropper x 45 ml (VL),No-scheme
,ARGENTINA,Argenfarma,DIGESTOL,artichoke+assoc.,2022-09-27,960.00,,,,caps.x 20 (VL),No-scheme
,ARGENTINA,Biol,DIGOXINA BIOL,digoxin,2025-12-22,378582.88,,,,inj.a.x 100 x 1 ml,No-scheme
,ARGENTINA,Klonal,DIGOCARD-G,digoxin,2025-10-23,476517.20,,,,a.x 100 x 1 ml,No-scheme
,ARGENTINA,Lafedar,DIGOXINA LAFEDAR,digoxin,2025-12-16,25457.35,IOMA,13140.53,12316.82,0.25 mg tablets x 40,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lafedar,DIGOXINA LAFEDAR,digoxin,2025-12-16,16439.01,IOMA,8485.46,7953.55,75 mg gts.x 10 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,17347.00,IOMA,8844.72,8502.28,12.5 mg comp.ran.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,17867.41,IOMA,9097.50,8769.91,12.5 mg comp.ran.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,28335.77,IOMA,15142.54,13193.23,12.5 mg comp.ran.x 56,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,22088.93,IOMA,11217.77,10871.16,25 mg comp.ran.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,22088.57,IOMA,11235.45,10853.12,25 mg comp.ran.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,37170.12,IOMA,19121.41,18048.71,25 mg comp.ran.x 56,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,7610.53,IOMA,4203.90,3406.63,3.125 mg comp.ran.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,7608.54,IOMA,4162.87,3445.67,3.125 mg comp.ran.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,28628.05,IOMA,15352.21,13275.84,50 mg comp.ran.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,14446.71,IOMA,7334.32,7112.39,6.25 mg comp.ran.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,14448.15,IOMA,7226.66,7221.49,6.25 mg comp.ran.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,22345.05,IOMA,11193.12,11151.93,6.25 mg comp.ran.x 56,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND D,carvedilol+hydrochlorothiazide,2025-12-12,24900.99,IOMA,13421.02,11479.97,25/12.5 mg comp.ran.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,19077.93,IOMA,11025.00,8052.93,10 mg caps.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,32642.75,IOMA,17294.68,15348.07,20 mg caps.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,40535.61,IOMA,21792.30,18743.31,40 mg caps.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,48077.16,IOMA,26531.15,21546.01,80 mg caps.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,32576.56,IOMA,19522.43,13054.13,160 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,32974.23,IOMA,19910.50,13063.73,160 mg comp.rec.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,65557.73,PAMI-only,,24145.74,160 mg comp.rec.x 56,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,36915.86,IOMA,20545.67,16370.19,320 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,37070.43,IOMA,22119.60,14950.83,320 mg comp.rec.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,25988.11,IOMA,15319.82,10668.29,80 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,26803.99,IOMA,15899.37,10904.62,80 mg comp.rec.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,52883.96,PAMI-only,,18404.89,80 mg comp.rec.x 56,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,30934.73,IOMA,20166.53,10768.20,160/12.5 mg rec. tab.x28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,33142.84,IOMA,19095.45,14047.39,160/12.5 mg comp.rec.x30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,62877.72,,,,160/12.5 mg comp.rec.x56,No-scheme
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,40345.97,IOMA,24255.32,16090.65,160/25 mg comp.rec.x30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,45309.33,IOMA,25063.23,20246.10,320/12.5 mg comp.rec.x30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,45508.68,IOMA,30171.76,15336.92,320/25 mg comp.rec.x30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,27473.98,PAMI-only,,12863.22,80/12.5 mg rec. tab. x 28,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,55219.17,PAMI-only,,13436.32,80/12.5 mg rec. tab.x 56,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,29067.68,IOMA,17759.00,11308.68,80/12.5 mg rec. tab.x30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN PLUS D,valsartan+hydrochloroti.+amlodip.,2025-12-18,58782.66,PAMI-only,,23309.30,160/12.5/10 mg tablets x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN PLUS D,valsartan+hydrochloroti.+amlodip.,2025-08-21,56218.97,PAMI-only,,22164.80,160/12.5/5 mg tablets x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN PLUS D,valsartan+hydrochloroti.+amlodip.,2025-08-21,60771.00,PAMI-only,,24969.33,320/25/10 mg tablets x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,43602.64,IOMA,27433.91,16168.73,160/10 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,85990.75,IOMA,49729.86,36260.89,160/10 mg comp.rec.x 56,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,41557.72,IOMA,26023.39,15534.33,160/5 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,81798.04,IOMA,49729.86,32068.18,160/5 mg comp.rec.x 56,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2025-12-30,78104.52,,,,40mg jga.prell.x 2x0.4ml,No-scheme
,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2025-12-30,380373.65,,,,40mg jga.prell.x10x0.4ml,No-scheme
,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2025-12-30,555880.34,,,,60mg jga.prell.x10x0.6ml,No-scheme
,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2025-12-30,751248.48,,,,80mg jga.prell.x10x0.8ml,No-scheme
,ARGENTINA,Gador,DIMEFUL 240,dimethyl fumarate,2025-12-29,6637583.36,,,,240 mg caps.x 60,No-scheme
,ARGENTINA,Lepetit,DIMENA,sertraline,2025-12-29,46860.00,IOMA,26137.25,20722.75,100 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Lepetit,DIMENA,sertraline,2025-12-29,27510.00,IOMA,15034.24,12475.76,50 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bioprofarma Bagó,DIMERE,fulvestrant,2025-12-16,4443612.25,,,,250 mg a.x 2+kit admin.,No-scheme
,ARGENTINA,Adium,DIMETEC,dimethyl fumarate,2025-12-18,5820119.82,,,,240 mg caps.x 56,No-scheme
,ARGENTINA,Oxapharma,DIMSA,mupirocin,2025-11-11,17700.00,IOMA,4969.70,12730.30,cr.x 15 g,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Domínguez,DINADOM,desmopressin acetate,2025-12-30,69808.13,IOMA,35193.73,34614.40,0.1 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Domínguez,DINADOM,desmopressin acetate,2025-12-30,116228.33,IOMA,58634.48,57593.85,0.2 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Domínguez,DINADOM,desmopressin acetate,2025-12-30,165816.65,IOMA,82292.71,83523.94,10mcg/ds.sp.nasal x 5 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Eurofarma,DINARON,chorionic gonadotropin,2025-12-24,156883.76,IOMA,93290.67,63593.09,5000IU liof.f.a.x1+solv.,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Savant Generic,DINOGARED,abiraterone acetate,2024-07-08,4458857.48,,,,250 mg tablets x 120,No-scheme
,ARGENTINA,Gador,DIOCAM SL,clonazepam,2025-12-29,7169.34,IOMA,5625.84,1543.50,0.25 mg subcutaneous tabs x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,11770.10,IOMA,5625.84,6144.26,0.5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,15105.61,IOMA,9371.64,5733.97,0.5 mg tablets x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,17312.88,IOMA,9288.08,8024.80,0.5 mg tablets x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,12104.52,IOMA,6144.87,5959.65,1 mg comp.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,15120.70,IOMA,8525.86,6594.84,1 mg comp.x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,17274.77,IOMA,9227.76,8047.01,1 mg comp.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,12540.22,IOMA,6528.13,6012.09,2 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,16014.32,IOMA,8964.20,7050.12,2 mg comp.x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,DIOCAM,clonazepam,2025-12-29,17379.13,IOMA,9312.56,8066.57,2 mg comp.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Roemmers,DIONDEL,flecainide,2025-12-16,41798.00,IOMA,22319.39,19478.61,comp.x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Roemmers,DIONDEL,flecainide,2025-12-16,49073.00,,,,comp.x 60,No-scheme
,ARGENTINA,Craveri,DIOSMIN,diosmin+micronized hesperidin,2025-12-15,100559.44,IOMA,45583.78,54975.66,comp.rec.x 100,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Craveri,DIOSMIN,diosmin+micronized hesperidin,2025-12-15,36118.84,IOMA,20512.96,15605.88,comp.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Craveri,DIOSMIN,diosmin+micronized hesperidin,2025-12-15,66842.57,IOMA,32870.37,33972.20,comp.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Craveri,DIOSMIN,diosmin+micronized hesperidin,2025-12-15,59446.05,IOMA,26202.48,33243.57,over x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Craveri,DIOSMIN CREMA,diosmin,2025-12-15,24901.52,PAMI-only,,7020.27,knob x 30 g,PAMI-only-AF-as-Copay
,ARGENTINA,Craveri,DIOSMIN CREMA,diosmin,2025-12-15,49624.70,PAMI-only,,14406.47,knob x 90 g,PAMI-only-AF-as-Copay
,ARGENTINA,Craveri,DIOSMIN 1000,diosmin+micronized hesperidin,2025-12-15,53175.61,IOMA,20512.96,32662.65,comp.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Craveri,DIOSMIN 1000,diosmin+micronized hesperidin,2025-12-15,103166.60,IOMA,32870.37,70296.23,comp.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,18898.88,IOMA,9832.67,9066.21,160 mg comp.rec.x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,36835.53,IOMA,19522.43,17313.10,160 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,40654.11,IOMA,20545.67,20108.44,320 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,28799.68,IOMA,15319.82,13479.86,80 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,22349.84,IOMA,13164.91,9184.93,160/12.5 mg comp.rec.x14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,40591.44,IOMA,20166.53,20424.91,160/12.5 mg rec. tab.x28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,41145.71,IOMA,24236.39,16909.32,160/25 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,45723.67,IOMA,26881.03,18842.64,320/12.5 mg rec. tab.x28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,45723.67,IOMA,26932.99,18790.68,320/25 mg comp.rec.x 28,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,34456.01,PAMI-only,,17228.01,80/12.5 mg rec. tab. x 28,PAMI-only-AF-as-Copay
,ARGENTINA,Siegfried,DIOVAN IC,valsartan,2025-12-12,19714.26,IOMA,11612.45,8101.81,40 mg comp.rec.x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Montpellier,DIOXADOL,dipyrone,2025-12-19,7373.64,IOMA,2763.92,4609.72,comp.x 10,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Montpellier,DIOXADOL,dipyrone,2025-12-19,10664.73,IOMA,2953.55,7711.18,jbe.x 120 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Montpellier,DIOXADOL,dipyrone,2025-12-19,16852.43,IOMA,6076.46,10775.97,jbe.x 200 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Montpellier,DIOXADOL,dipyrone,2025-12-19,12840.68,PAMI-only,,7704.41,sun.x 30 ml,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX 50,diclofenac sodium,2025-12-27,7112.16,IOMA,2256.23,4855.93,50 mg soft capsules x 15,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX 50,diclofenac sodium,2025-12-27,13203.51,IOMA,4053.28,9150.23,50 mg soft capsules x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX 50,diclofenac sodium,2025-12-27,8534.59,IOMA,3117.46,5417.13,comp.x 20,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX 75,diclofenac sodium,2025-12-27,14861.75,IOMA,4884.43,9977.32,75 mg tablets x 15,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX 75,diclofenac sodium,2025-12-27,31303.62,IOMA,8612.49,22691.13,75 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX 75 CB,diclofenac sodium,2025-12-27,16513.06,IOMA,8099.93,8413.13,soft capsules x 15,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX 75 CB,diclofenac sodium,2025-12-27,34781.80,IOMA,8612.49,26169.31,soft capsules x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX B12,diclofenac+vit.b12+betamethasone,2025-12-27,32131.06,PAMI-only,,19278.64,comp.x 20,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX B12,diclofenac+vit.b12+betamethasone,2025-12-27,37473.55,IOMA,9218.16,28255.39,inj.a.x 3,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX B12,diclofenac+vit.b12+betamethasone,2025-12-27,65778.81,IOMA,14620.17,51158.64,inj.a.x 6,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX CB GESIC,diclofenac sodium+paracetamol,2025-12-27,17149.62,PAMI-only,,10289.77,soft capsules x 10,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX CB PLUS,diclofenac+pridinol,2025-12-27,20648.17,PAMI-only,,12388.90,soft capsules x 15,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX COMPLEX,"diclofenac+vit.b,complex",2025-08-19,19906.40,PAMI-only,,11943.84,comp.rec.x 15,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX GEL,diclofenac sodium,2025-08-19,19367.13,PAMI-only,,11620.28,gel x 50 g,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX GESIC,diclofenac potassium+paracetamol,2025-12-27,8955.80,PAMI-only,,5373.48,comp.x 10,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX GESIC,diclofenac potassium+paracetamol,2025-12-27,18740.64,PAMI-only,,11244.38,comp.x 20,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX INY,diclofenac sodium,2025-10-22,832332.21,,,,inj.a.x 200 x 3 ml,No-scheme
,ARGENTINA,Bagó,DIOXAFLEX INY,diclofenac sodium,2025-08-19,17147.90,IOMA,5585.91,11561.99,inj.a.x 5 x 3 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX MIGRA,diclofenac potassium,2025-02-15,12255.19,IOMA,1627.15,10628.04,50 mg tablets x 20,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bagó,DIOXAFLEX PARCHES,diclofenac sodium,2025-08-19,24454.49,IMPORTED,,,patches x 2,Imported-fallback
,ARGENTINA,Bagó,DIOXAFLEX PARCHES,diclofenac sodium,2025-08-19,58836.38,PAMI-only,,35301.83,patches x 5,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX PLUS,diclofenac+pridinol,2025-12-27,15319.69,PAMI-only,,9191.81,comp.x 15,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX PLUS,diclofenac+pridinol,2025-12-27,27636.80,PAMI-only,,16582.08,comp.x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX VL,diclofenac potassium,2025-12-27,3164.00,,,,25 mg comp.x 10 (VL),No-scheme
,ARGENTINA,Bagó,DIOXAFLEX VL,diclofenac potassium,2025-12-27,6030.00,,,,25 mg comp.x 20 (VL),No-scheme
,ARGENTINA,Bagó,DIOXAFLEX VL,diclofenac potassium,2025-12-27,5427.00,,,,25 mg soft caps x 16 (VL),No-scheme
,ARGENTINA,Bagó,DIOXAFLEX VL,diclofenac potassium,2025-12-27,2847.60,,,,25 mg soft caps x 8 (VL),No-scheme
,ARGENTINA,Bagó,DIOXAFLEX PROTECT,diclofenac sodium + omeprazole,2025-02-15,14765.67,PAMI-only,,8859.40,caps.x 10,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX PROTECT,diclofenac sodium + omeprazole,2025-02-15,41958.66,PAMI-only,,25175.20,caps.x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Bagó,DIOXAFLEX RAPID,diclofenac sodium,2025-08-19,35492.75,IOMA,12069.21,23423.54,50 mg gran.sob.x20,"IOMA-preferred (OS→Reimb, AF→Copay)"
