WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Customized_Column_1,Pharmacy_Purchase_Price,Effective_Start_Date
J01GB01,BRAMITOB инхалациски раствор за небулизатор 300 mg/4 ml 56 PE еднодозни садови х 4 ml + PET/Al/PE надворешно пакување/кутија,BRAMITOB inhalation solution for nebulizer 300 mg/4 ml 56 PE single-dose containers x 4 ml + PET/Al/PE outer packaging/box,tobramycin,"CHIESI FARMACEUTICI S.P.A., GENETICS S.p.A.","CHIESI PHARMACEUTICI S.P.A., GENETICS S.p.A.",Rp,99000.0,
R03BB05,BRETARIS GENUAIR прашок за инхалирање 375 mcg 1 инхалатор х 60 дози/кутија,BRETARIS GENUAIR inhalation powder 375 mcg 1 inhaler x 60 doses/box,aclidinium bromide,Industrias Farmaceuticas Almirall S.A.,Industrias Farmaceuticas Almirall S.A.,Rp,1626.53,
R03BB05,BRETARIS GENUAIR прашок за инхалирање 375 mcg 1 инхалатор х 30 дози/кутија,BRETARIS GENUAIR inhalation powder 375 mcg 1 inhaler x 30 doses/box,aclidinium bromide,Industrias Farmaceuticas Almirall S.A.,Industrias Farmaceuticas Almirall S.A.,Rp,,
R03BB05,BRETARIS GENUAIR прашок за инхалирање 375 mcg 3 инхалатори х 60 дози/кутија,BRETARIS GENUAIR inhalation powder 375 mcg 3 inhalers x 60 doses/box,aclidinium bromide,Industrias Farmaceuticas Almirall S.A.,Industrias Farmaceuticas Almirall S.A.,Rp,,
V03AB35,BRIDION раствор за инјектирање 100 mg/1 ml 10 вијали х 2 ml/кутија,BRIDION solution for injection 100 mg/1 ml 10 vials x 2 ml/box,sugammadex,N.V. ORGANON,N.V. ORGANON,H,42207.81,
V03AB35,BRIDION раствор за инјектирање 100 mg/1 ml 10 вијали х 5 ml/кутија,BRIDION solution for injection 100 mg/1 ml 10 vials x 5 ml/box,sugammadex,N.V. ORGANON,N.V. ORGANON,H,105521.05,
B01AC24,BRILIQUE филм-обложена таблета 90 mg 56 таблети (блистер 4 х 14)/кутија,BRILIQUE film-coated tablet 90 mg 56 tablets (blister 4 x 14)/box,ticagrelor,"ASTRA ZENECA AB, ASTRAZENECA UK Ltd.","ASTRA ZENECA AB, ASTRA ZENECA UK Ltd.",Rp,3541.75,
R03AL05,BRIMICA GENUAIR прашок за инхалирање 12 mcg/340 mcg 1 инхалатор х 60 дози/кутија,BRIMICA GENUAIR inhalation powder 12 mcg/340 mcg 1 inhaler x 60 doses/box,"formoterol, aclidinium bromide",Industrias Farmaceuticas Almirall S.A.,Industrias Farmaceuticas Almirall S.A.,Rp,2296.91,
M01AE01,BRUFEN филм-обложена таблета 400 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,BRUFEN film-coated tablet 400 mg 30 film-coated tablets (blister 3 x 10)/box,ibuprofen,FAMAR A.V.E.,FAMAR A.V.E.,BRp,,
M01AE01,BRUFEN сируп 100 mg/5 ml 1 темно РЕ шише х 100 ml+1 LDPE шприц за дозирање/кутија,BRUFEN syrup 100 mg/5 ml 1 dark RE bottle x 100 ml+1 LDPE dosing syringe/box,ibuprofen,ABBVIE S.r.l.,ABBVIE S.r.l.,BRp,,
M01AE01,BRUFEN шумливи гранули 600 mg 30 ќесички х 600 mg/кутија,BRUFEN effervescent granules 600 mg 30 sachets x 600 mg/box,ibuprofen,ABBVIE S.r.l.,ABBVIE S.r.l.,Rp,236.5,
M01AE01,BRUFEN шумливи гранули 200 mg 20 ќесички х 200 mg/кутија,BRUFEN effervescent granules 200 mg 20 sachets x 200 mg/box,ibuprofen,ABBVIE S.r.l.,ABBVIE S.r.l.,BRp,,
M01AE01,BRUFEN RETARD таблета со продолжено ослободување 800 mg 30 таблети (блистер 3 х 10)/кутија,BRUFEN RETARD extended-release tablet 800 mg 30 tablets (blister 3 x 10)/box,ibuprofen,FAMAR A.V.E. Anthoussa Pant,FAMAR A.V.E. Anthoussa Pant,Rp,164.6,
A07EA06,"BUDENOFALK гастрорезистентна капсула, тврда 3 mg 100 капсули (блистер 10 x 10)/кутија","BUDENOFALK gastro-resistant capsule, hard 3 mg 100 capsules (blister 10 x 10)/box",budesonide,Dr. FALK PHARMA GmbH,Dr. FALK PHARMA GmbH,Rp,4990.0,
N07BC01,BUPRENORFIN ALKALOID сублингвална таблета 2 mg 28 таблети (блистер 4 х 7)/кутија,BUPRENORFIN ALKALOID sublingual tablet 2 mg 28 tablets (blister 4 x 7)/box,buprenorphine,АЛКАЛОИД АД,ALKALOID AD,Rp,1008.0,
N07BC01,BUPRENORFIN ALKALOID сублингвална таблета 2 mg 7 таблети (блистер 1 х 7)/кутија,BUPRENORFIN ALKALOID sublingual tablet 2 mg 7 tablets (blister 1 x 7)/box,buprenorphine,АЛКАЛОИД АД,ALKALOID AD,Rp,245.17,
N07BC01,BUPRENORFIN ALKALOID сублингвална таблета 8 mg 28 таблети (блистер 4 х 7)/кутија,BUPRENORFIN ALKALOID sublingual tablet 8 mg 28 tablets (blister 4 x 7)/box,buprenorphine,АЛКАЛОИД АД,ALKALOID AD,Rp,4158.0,
N07BC01,BUPRENORFIN ALKALOID сублингвална таблета 8 mg 7 таблети (блистер 1 х 7)/кутија,BUPRENORFIN ALKALOID sublingual tablet 8 mg 7 tablets (blister 1 x 7)/box,buprenorphine,АЛКАЛОИД АД,ALKALOID AD,Rp,970.0,
N07BC01,"BUPRENORFIN ALKALOID сублингвална таблета 0,4 mg 28 таблети (блистер 4 х 7)/кутија",BUPRENORFIN ALKALOID sublingual tablet 0.4 mg 28 tablets (blister 4 x 7)/box,buprenorphine,АЛКАЛОИД АД,ALKALOID AD,Rp,452.75,
N07BC01,"BUPRENORFIN ALKALOID сублингвална таблета 0,4 mg 7 таблети (блистер 1 х 7)/кутија",BUPRENORFIN ALKALOID sublingual tablet 0.4 mg 7 tablets (blister 1 x 7)/box,buprenorphine,АЛКАЛОИД АД,ALKALOID AD,Rp,152.25,
A03BB01,BUSCOPAN раствор за инјектирање 20 mg/1 ml 6 стаклени ампули х 1 ml/кутија,BUSCOPAN solution for injection 20 mg/1 ml 6 glass ampoules x 1 ml/box,hyoscine butylbromide,BOEHRINGER Ingelheim Espana S.A.,BOEHRINGER Ingelheim Espana S.A.,H,82.69,
A10BX04,BYETTA раствор за инјектирање 5 mcg/доза 1 наполнето инјекциско пенкало х 5 mcg (60 дози)/кутија,BYETTA solution for injection 5 mcg/dose 1 pre-filled pen x 5 mcg (60 doses)/box,exenatide,Lilly Pharma Fertigung und Distribution GmbH&Co.KG,Lilly Pharma Fertigung und Distribution GmbH&Co.KG,Rp,4243.01,
A10BX04,BYETTA раствор за инјектирање 10 mcg/доза 1 наполнето инјекциско пенкало х 10 mcg (60 дози)/кутија,BYETTA solution for injection 10 mcg/dose 1 pre-filled pen x 10 mcg (60 doses)/box,exenatide,Lilly Pharma Fertigung und Distribution GmbH&Co.KG,Lilly Pharma Fertigung und Distribution GmbH&Co.KG,Rp,4243.01,
C10BX03,CADUET филм-обложена таблета 10 mg/10 mg 30 таблети (блистер 3 х 10)/кутија,CADUET film-coated tablet 10 mg/10 mg 30 tablets (blister 3 x 10)/box,"amlodipine, atorvastatin",PFIZER Manufacturing Deutschland GmbH,PFIZER Manufacturing Deutschland GmbH,Rp,353.44,
C10BX03,CADUET филм-обложена таблета 5 mg/10 mg 30 таблети (блистер 3 х 10)/кутија,CADUET film-coated tablet 5 mg/10 mg 30 tablets (blister 3 x 10)/box,"amlodipine, atorvastatin",PFIZER Manufacturing Deutschland GmbH,PFIZER Manufacturing Deutschland GmbH,Rp,351.82,
L01EL02,CALQUENCE филм-обложена таблета 100 mg 60 таблети (блистер 6 х 10)/кутија,CALQUENCE film-coated tablet 100 mg 60 tablets (blister 6 x 10)/box,acalabrutinib,ASTRA ZENECA AB,ASTRA ZENECA AB,Rp,299130.87,
L01EL02,CALQUENCE филм-обложена таблета 100 mg 56 таблети (блистер 7 х 8)/кутија,CALQUENCE film-coated tablet 100 mg 56 tablets (blister 7 x 8)/box,acalabrutinib,ASTRA ZENECA AB,ASTRA ZENECA AB,Rp,,
L01EL02,CALQUENCE филм-обложена таблета 100 mg 60 таблети (блистер 6 х 10)/кутија,CALQUENCE film-coated tablet 100 mg 60 tablets (blister 6 x 10)/box,acalabrutinib,ASTRA ZENECA AB,ASTRA ZENECA AB,Rp,,
L01XX19,CAMPTO концентрат за раствор за инфузија 40 mg/2 ml 1 вијала х 2 ml/кутија,CAMPTO concentrate for solution for infusion 40 mg/2 ml 1 vial x 2 ml/box,irinotecan,PFIZER (Perth) Pty Limited,PFIZER (Perth) Pty Limited,H,2205.01,
L01XX19,CAMPTO концентрат за раствор за инфузија 100 mg/5 ml 1 вијала х 5 ml/кутија,CAMPTO concentrate for solution for infusion 100 mg/5 ml 1 vial x 5 ml/box,irinotecan,PFIZER (Perth) Pty Limited,PFIZER (Perth) Pty Limited,H,4397.61,
L01XX19,CAMPTO концентрат за раствор за инфузија 300 mg/15 ml 1 вијала х 15 ml/кутија,CAMPTO concentrate for solution for infusion 300 mg/15 ml 1 vial x 15 ml/box,irinotecan,PFIZER (Perth) Pty Limited,PFIZER (Perth) Pty Limited,H,16776.0,
J02AX04,CANCIDAS прашок за концентрат за раствор за инфузија 50 mg 1 стаклена вијала х 50 mg/кутија,CANCIDAS powder for concentrate for solution for infusion 50 mg 1 glass vial x 50 mg/box,caspofungin,"MERCK SHARP & DOHME B.V., Laboratories Marck Sharp&Dohme-Chibret","MERCK SHARP & DOHME B.V., Laboratories Marck Sharp&Dohme-Chibret",H,16100.0,
J02AX04,CANCIDAS прашок за концентрат за раствор за инфузија 70 mg 1 стаклена вијала х 70 mg/кутија,CANCIDAS powder for concentrate for solution for infusion 70 mg 1 glass vial x 70 mg/box,caspofungin,"MERCK SHARP & DOHME B.V., Laboratories Marck Sharp&Dohme-Chibret","MERCK SHARP & DOHME B.V., Laboratories Marck Sharp&Dohme-Chibret",H,20480.0,
D01AC01,CANESTEN крем 1 % Al туба х 20 g/кутија,CANESTEN cream 1% Al tube x 20 g/box,clotrimazole,"Kern Pharm S.L. -, GP Grenzach Produktions GmbH","Kern Pharm S.L. -, GP Grenzach Produktions GmbH",BRp,,
D01AC01,CANESTEN раствор за кожа 10 mg/1 ml PE шише со вградена капалка х 20 ml/кутија,CANESTEN skin solution 10 mg/1 ml PE bottle with built-in dropper x 20 ml/box,clotrimazole,"KVP Pharma + Veterinar Produkte GmbH, BAYER farmacevtska druzba d.o.o.","KVP Pharma + Veterinar Produkte GmbH, BAYER farmacevtska druzba d.o.o.",BRp,,
G01AF02,"CANESTEN 1 вагинална капсула, мека 500 mg 1 мека вагинална капсула 500 mg +1 апликатор за еднократна употреба/кутија",CANESTEN 1 soft vaginal capsule 500 mg 1 soft vaginal capsule 500 mg + 1 disposable applicator/box,clotrimazole,"GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o.","GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o.",BRp,,
G01AF02,CANESTEN 1 вагинална таблета 500 mg 1 вагинална таблета (блистер 1 x 1) + апликатор /кутија,CANESTEN 1 vaginal tablet 500 mg 1 vaginal tablet (blister 1 x 1) + applicator / box,clotrimazole,"GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o., BAYER PHARMA AG","GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o., BAYER PHARMA AG",BRp,,
G01AF02,CANESTEN 3 вагинална таблета 200 mg 3 таблети (блистер 1 х 3)/кутија,CANESTEN 3 vaginal tablet 200 mg 3 tablets (blister 1 x 3)/box,clotrimazole,"GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o.","GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o.",BRp,,
G01AF02,CANESTEN 3 вагинален крем 2 % Al туба х 20 g + 3 апликатори/кутија,CANESTEN 3 vaginal cream 2% Al tube x 20 g + 3 applicators/box,clotrimazole,"Kern Pharm S.L. -, GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o.","Kern Pharm S.L. -, GP Grenzach Produktions GmbH, BAYER farmacevtska druzba d.o.o.",BRp,,
L02BB03,CASODEX филм-обложена таблета 150 mg 28 таблети (блистер 2 х 14)/кутија,CASODEX филм-обложена таблета 150 mg 28 таблети (блистер 2 х 14)/кутија,bicalutamide,"Corden Pharma GmbH, Astra Zeneca UK Limited, Biofabri S.L.","Corden Pharma GmbH, Astra Zeneca UK Limited, Biofabri S.L.",Rp,5041.44,
L02BB03,CASODEX филм-обложена таблета 50 mg 28 таблети (блистер 2 х 14)/кутија,CASODEX филм-обложена таблета 50 mg 28 таблети (блистер 2 х 14)/кутија,bicalutamide,ASTRA ZENECA AB,ASTRA ZENECA AB,Rp,1777.2,
L01FF11,CEJEMLY концентрат за раствор за инфузија 600 mg 2 вијали х 600 mg/кутија,CEJEMLY концентрат за раствор за инфузија 600 mg 2 вијали х 600 mg/кутија,sugemalimab,Manufacturing Packaging Farmaca (MPF) B.V.,Manufacturing Packaging Farmaca (MPF) B.V.,H,318862.55,
M01AH01,"CELEBREX капсула, тврда 100 mg 10 капсули (блистер 1 х 10)/кутија","CELEBREX капсула, тврда 100 mg 10 капсули (блистер 1 х 10)/кутија",celecoxib,R-Pharm Germany GmbH,R-Pharm Germany GmbH,Rp,173.49,
M01AH01,"CELEBREX капсула, тврда 200 mg 10 капсули (блистер 1 х 10)/кутија","CELEBREX капсула, тврда 200 mg 10 капсули (блистер 1 х 10)/кутија",celecoxib,R-Pharm Germany GmbH,R-Pharm Germany GmbH,Rp,350.85,
L04AA06,CELLCEPT капсула 250 mg 100 капсули (блистер 10 x 10)/кутија,CELLCEPT капсула 250 mg 100 капсули (блистер 10 x 10)/кутија,mycophenolic acid,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,Rp,1924.05,
L04AA06,CELLCEPT таблета 500 mg 50 филм-обложени таблети (блистер 5 x 10)/кутија,CELLCEPT таблета 500 mg 50 филм-обложени таблети (блистер 5 x 10)/кутија,mycophenolic acid,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,Rp,1639.56,
A16AX10,"CERDELGA капсула, тврда 84 mg 56 капсули (блистер 4 х 14)/кутија","CERDELGA капсула, тврда 84 mg 56 капсули (блистер 4 х 14)/кутија",eliglustat,GENZYME Ireland Limited,GENZYME Ireland Limited,Rp,1016180.94,
A16AX10,"CERDELGA капсула, тврда 84,4 mg 56 капсули (блистер 4 х 14)/кутија","CERDELGA капсула, тврда 84,4 mg 56 капсули (блистер 4 х 14)/кутија",eliglustat,GENZYME Ireland Limited,GENZYME Ireland Limited,Rp,1016180.94,
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 200 E 1 вијала х 200 E/кутија,CEREZYME прашок за концентрат за раствор за инфузија 200 E 1 вијала х 200 E/кутија,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,47540.64,
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,imiglucerase,GENZYME Ireland Limited,GENZYME Ireland Limited,H,71612.87,
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 200 E 1 вијала х 200 E/кутија,CEREZYME powder for concentrate for solution for infusion 200 U 1 vial x 200 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,47728.05,24.01.2012
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 200 E 1 вијала х 200 E/кутија,CEREZYME powder for concentrate for solution for infusion 200 U 1 vial x 200 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,47540.64,15.10.2013
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,94400.31,24.01.2012
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,94400.11,15.10.2013
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,93524.66,17.10.2014
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,84558.16,22.10.2015
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,79000.0,15.03.2018
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,76058.94,15.03.2019
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,73342.1,15.03.2024
A16AB02,CEREZYME прашок за концентрат за раствор за инфузија 400 E 1 вијала х 400 Е/кутија,CEREZYME powder for concentrate for solution for infusion 400 U 1 vial x 400 U/box,imiglucerase,"GENZYME Ireland Limited , GENZYME Limited","GENZYME Ireland Limited , GENZYME Limited",H,71612.87,17.03.2025
L04AA18,"CERTICAN таблета 0,5 mg 60 таблети (блистер 6 х 10)/кутија",CERTICAN tablet 0.5 mg 60 tablets (blister 6 x 10)/box,everolimus,Novartis Pharma Stein A.G.,Novartis Pharma Stein A.G.,Rp,10045.88,15.03.2016
L04AA18,"CERTICAN дисперзибилна таблета 0,25 mg 60 таблети (блистер 6 х 10)/кутија",CERTICAN dispersible tablet 0.25 mg 60 tablets (blister 6 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,,
L04AA18,"CERTICAN таблета 0,25 mg 60 таблети (блистер 6 х 10)/кутија",CERTICAN tablet 0.25 mg 60 tablets (blister 6 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,5310.04,15.03.2016
J07BM02,"CERVARIX суспензија за инјектирање 0,5 ml/доза 1 наполнет инјекциски шприц х 0,5 ml + игла/кутија",CERVARIX suspension for injection 0.5 ml/dose 1 pre-filled syringe x 0.5 ml + needle/box,"human papillomavirus vaccine (types 16, 18)",GlaxoSmithKline Biologicals S.A.,GlaxoSmithKline Biologicals S.A.,H,5353.7,01.12.2000
J07BM02,"CERVARIX суспензија за инјектирање 0,5 ml/доза 1 наполнет инјекциски шприц х 0,5 ml + игла/кутија",CERVARIX suspension for injection 0.5 ml/dose 1 pre-filled syringe x 0.5 ml + needle/box,"human papillomavirus vaccine (types 16, 18)",GlaxoSmithKline Biologicals S.A.,GlaxoSmithKline Biologicals S.A.,H,4249.4,15.10.2013
J07BM02,"CERVARIX суспензија за инјектирање 0,5 ml/доза 1 наполнет инјекциски шприц х 0,5 ml + игла/кутија",CERVARIX suspension for injection 0.5 ml/dose 1 pre-filled syringe x 0.5 ml + needle/box,"human papillomavirus vaccine (types 16, 18)",GlaxoSmithKline Biologicals S.A.,GlaxoSmithKline Biologicals S.A.,H,4202.06,17.10.2014
J07BM02,"CERVARIX суспензија за инјектирање 0,5 ml/доза 1 наполнет инјекциски шприц х 0,5 ml + игла/кутија",CERVARIX suspension for injection 0.5 ml/dose 1 pre-filled syringe x 0.5 ml + needle/box,"human papillomavirus vaccine (types 16, 18)",GlaxoSmithKline Biologicals S.A.,GlaxoSmithKline Biologicals S.A.,H,3189.46,15.03.2018
H01CC02,"CETROTIDE прашок и вехикулум за раствор за инјектирање 0,25 mg 1 вијала со прашок + 1 наполнет инјекциски шприц х 1 ml вехикулум + 2 игли/кутија",CETROTIDE powder and vehicle for solution for injection 0.25 mg 1 vial of powder + 1 pre-filled syringe x 1 ml vehicle + 2 needles/box,cetrorelix,MERCK HEALTHCARE KGAA,MERCK HEALTHCARE KGAA,H,2572.98,14.12.2011
H01CC02,"CETROTIDE прашок и вехикулум за раствор за инјектирање 0,25 mg 1 вијала со прашок + 1 наполнет инјекциски шприц х 1 ml вехикулум + 2 игли/кутија",CETROTIDE powder and vehicle for solution for injection 0.25 mg 1 vial of powder + 1 pre-filled syringe x 1 ml vehicle + 2 needles/box,cetrorelix,MERCK HEALTHCARE KGAA,MERCK HEALTHCARE KGAA,H,2200.0,15.10.2013
H01CC02,"CETROTIDE прашок и вехикулум за раствор за инјектирање 0,25 mg 1 вијала со прашок + 1 наполнет инјекциски шприц х 1 ml вехикулум + 2 игли/кутија",CETROTIDE powder and vehicle for solution for injection 0.25 mg 1 vial of powder + 1 pre-filled syringe x 1 ml vehicle + 2 needles/box,cetrorelix,MERCK HEALTHCARE KGAA,MERCK HEALTHCARE KGAA,H,2178.41,14.03.2014
H01CC02,"CETROTIDE прашок и вехикулум за раствор за инјектирање 0,25 mg 1 вијала со прашок + 1 наполнет инјекциски шприц х 1 ml вехикулум + 2 игли/кутија",CETROTIDE powder and vehicle for solution for injection 0.25 mg 1 vial of powder + 1 pre-filled syringe x 1 ml vehicle + 2 needles/box,cetrorelix,MERCK HEALTHCARE KGAA,MERCK HEALTHCARE KGAA,H,2071.7,15.10.2016
N01BB10,CHIROCAINE раствор за инјектирање/концентрат за раствор за инфузија 5 mg/1 ml 10 ампули х 10 ml/кутија,CHIROCAINE solution for injection/concentrate for solution for infusion 5 mg/1 ml 10 ampoules x 10 ml/box,levobupivacaine,ABBVIE Inc,ABBVIE Inc,H,1464.27,14.12.2011
N01BB10,CHIROCAINE раствор за инјектирање/концентрат за раствор за инфузија 5 mg/1 ml 10 ампули х 10 ml/кутија,CHIROCAINE solution for injection/concentrate for solution for infusion 5 mg/1 ml 10 ampoules x 10 ml/box,levobupivacaine,ABBVIE Inc,ABBVIE Inc,H,1426.61,05.10.2012
N01BB10,CHIROCAINE раствор за инјектирање/концентрат за раствор за инфузија 5 mg/1 ml 10 ампули х 10 ml/кутија,CHIROCAINE solution for injection/concentrate for solution for infusion 5 mg/1 ml 10 ampoules x 10 ml/box,levobupivacaine,ABBVIE Inc,ABBVIE Inc,H,1340.56,15.10.2013
N01BB10,CHIROCAINE раствор за инјектирање/концентрат за раствор за инфузија 5 mg/1 ml 10 ампули х 10 ml/кутија,CHIROCAINE solution for injection/concentrate for solution for infusion 5 mg/1 ml 10 ampoules x 10 ml/box,levobupivacaine,ABBVIE Inc,ABBVIE Inc,H,1302.89,16.03.2015
G04BE08,CIALIS филм-обложена таблета 20 mg 4 филм-обложени таблети (блистер 2 х 2)/кутија,CIALIS film-coated tablet 20 mg 4 film-coated tablets (blister 2 x 2)/box,tadalafil,LILLY S.A.,LILLY S.A.,Rp,1817.6,14.12.2011
G04BE08,CIALIS филм-обложена таблета 20 mg 4 филм-обложени таблети (блистер 2 х 2)/кутија,CIALIS film-coated tablet 20 mg 4 film-coated tablets (blister 2 x 2)/box,tadalafil,LILLY S.A.,LILLY S.A.,Rp,1775.32,15.10.2013
G04BE08,CIALIS филм-обложена таблета 20 mg 4 филм-обложени таблети (блистер 2 х 2)/кутија,CIALIS film-coated tablet 20 mg 4 film-coated tablets (blister 2 x 2)/box,tadalafil,LILLY S.A.,LILLY S.A.,Rp,1750.48,15.03.2018
G04BE08,CIALIS филм-обложена таблета 10 mg 4 филм-обложени таблети (блистер 2 х 2)/кутија,CIALIS film-coated tablet 10 mg 4 film-coated tablets (blister 2 x 2)/box,tadalafil,LILLY S.A.,LILLY S.A.,Rp,1804.11,14.12.2011
G04BE08,CIALIS филм-обложена таблета 10 mg 4 филм-обложени таблети (блистер 2 х 2)/кутија,CIALIS film-coated tablet 10 mg 4 film-coated tablets (blister 2 x 2)/box,tadalafil,LILLY S.A.,LILLY S.A.,Rp,1678.49,15.03.2016
G04BE08,CIALIS филм-обложена таблета 10 mg 4 филм-обложени таблети (блистер 2 х 2)/кутија,CIALIS film-coated tablet 10 mg 4 film-coated tablets (blister 2 x 2)/box,tadalafil,LILLY S.A.,LILLY S.A.,Rp,1663.58,15.03.2018
D11AH08,CIBINQO филм-обложена таблета 100 mg 28 филм-обложени таблети (блистер 4 х 7)/блистер,CIBINQO film-coated tablet 100 mg 28 film-coated tablets (blister 4 x 7)/blister,abrocitinib,Pfizer Manufacturing Deutschland GmbH,Pfizer Manufacturing Deutschland GmbH,Rp,60907.03,17.03.2025
D11AH08,CIBINQO филм-обложена таблета 50 mg 28 филм-обложени таблети (блистер 4 х 7)/кутија,CIBINQO film-coated tablet 50 mg 28 film-coated tablets (blister 4 x 7)/box,abrocitinib,Pfizer Manufacturing Deutschland GmbH,Pfizer Manufacturing Deutschland GmbH,Rp,59574.52,17.03.2025
D11AH08,CIBINQO филм-обложена таблета 200 mg 28 филм-обложени таблети (блистер 4 х 7)/кутија,CIBINQO film-coated tablet 200 mg 28 film-coated tablets (blister 4 x 7)/box,abrocitinib,Pfizer Manufacturing Deutschland GmbH,Pfizer Manufacturing Deutschland GmbH,Rp,62721.75,17.03.2025
D11AH08,CIBINQO филм-обложена таблета 200 mg 28 филм-обложени таблети (блистер 4 х 7)/кутија,CIBINQO film-coated tablet 200 mg 28 film-coated tablets (blister 4 x 7)/box,abrocitinib,PFIZER Manufacturing Deutschland GmbH,PFIZER Manufacturing Deutschland GmbH,Rp,66379.37,26.10.2023
D11AH08,CIBINQO филм-обложена таблета 100 mg 28 филм-обложени таблети (блистер 4 х 7)/блистер,CIBINQO film-coated tablet 100 mg 28 film-coated tablets (blister 4 x 7)/blister,abrocitinib,PFIZER Manufacturing Deutschland GmbH,PFIZER Manufacturing Deutschland GmbH,Rp,63254.15,26.10.2023
D11AH08,CIBINQO филм-обложена таблета 50 mg 28 филм-обложени таблети (блистер 4 х 7)/кутија,CIBINQO film-coated tablet 50 mg 28 film-coated tablets (blister 4 x 7)/box,abrocitinib,PFIZER Manufacturing Deutschland GmbH,PFIZER Manufacturing Deutschland GmbH,Rp,62317.08,26.10.2023
S03AA07,"CILOXAN капки за око, раствор 3 mg/1 ml PP шише со вградена капалка х 5 ml/ кутија","CILOXAN eye drops, solution 3 mg/1 ml PP bottle with built-in dropper x 5 ml/ box",ciprofloxacin,S.A. ALCON Couvreur N.V.,S.A. ALCON Couvreur N.V.,Rp,141.38,14.12.2011
R03DX08,CINQAERO концентрат за раствор за инфузија 10 mg/ml 1 стаклена вијала х 10 ml концентрат/кутија,CINQAERO concentrate for solution for infusion 10 mg/ml 1 glass vial x 10 ml concentrate/box,reslizumab,"Merckle GmbH, UAB Teva Baltics","Merkle GmbH, UAB Teva Baltics",H,28585.91,03.05.2022
