PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description,rule_label
,ARGENTINA,Lafarmen,AMINOACIDO 2000 LAFARMEN,amino?cidos,11-09-2023,7000.00,,,,comp.x 240 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13600.00,,,,amino 2000 c?ps.x 120 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13900.00,,,,aminoflex c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13900.00,,,,aminolight c?ps.x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13900.00,,,,aminovital c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13400.00,,,,amino?c.esenc.c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,10900.00,,,,betacaroteno c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18300.00,,,,celulight c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13900.00,,,,circulatorio c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,10-07-2025,28700.00,,,,creatina c?ps.x 120 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,15800.00,,,,energiz.neurol.c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18700.00,,,,enteral 1600 env.x 400 g (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13900.00,,,,fuerza capilar c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,15800.00,,,,inmunol?gico c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18200.00,,,,mega-antioxid.c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,15800.00,,,,menofin c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18600.00,,,,nutritein env.x 400 g (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,15400.00,,,,omega 3 c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,10800.00,,,,quemagrasas c?ps.x 30 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18300.00,,,,quemagrasas c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18700.00,,,,sec.1 auricular c?ps.x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18700.00,,,,sec.13antivir?s.c?ps.x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18300.00,,,,sec.19 lipotr?p.c?ps.x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,13900.00,,,,sec.19 plus satiety x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18700.00,,,,sec.23psoriasis c?ps.x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18700.00,,,,sec.2alergiopat.c?ps.x60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,18700.00,,,,sec.8 rec.masc.c?ps.x 60 (VL),No-scheme
,ARGENTINA,Teingro,AMINOACIDOS TEINGRO,amino?cidos+asoc.,20-10-2025,15800.00,,,,vision plus c?ps.x 60 (VL),No-scheme
,ARGENTINA,PGN,AMINOACIDOS TOTALES,amino?cidos,15-09-2025,31022.91,,,,c?ps.x 100 (VL),No-scheme
,ARGENTINA,PGN,AMINOACIDOS TOTALES,amino?cidos,15-09-2025,11362.85,,,,c?ps.x 30 (VL),No-scheme
,ARGENTINA,A.M. Farma Activ,AMINOACIDOS VITAL A.M.,amino?cidos,02-01-2026,14000.00,,,,pvo.x 100 g (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",03-12-2025,38451.97,,,,GM cr.x 30 g (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",03-12-2025,38451.97,,,,d?a y noche x 30 g x 2 (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",03-12-2025,38451.97,,,,emulsions x 30 cc (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",03-12-2025,37249.97,,,,emuls.d?a x 30 cc (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",03-12-2025,37249.97,,,,night emulsions x 30 cc (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",03-12-2025,38451.97,,,,peeling knob x 30 g x 2 (VL),No-scheme
,ARGENTINA,Savant Consumer,AMINOCREM,"l?ctico,?c.+asoc.",15-04-2025,27094.86,,,,gel knob x 15 g (VL),No-scheme
,ARGENTINA,Dr. Madaus,AMINOCUP,cystine+assoc.,16-12-2025,13750.00,,,,comp. x 30 (VL),No-scheme
,ARGENTINA,Framingham Pharma,AMINOGLU GLUTAMINA PURA,glutamine,05-01-2026,46900.00,,,,doypack x 300 g (VL),No-scheme
,ARGENTINA,B-Life,AMINOMED,amino?cidos+asoc.,16-07-2025,336627.65,IMPORTED,,,can x 400 g,Imported-fallback
,ARGENTINA,Gador,AMINOMUX,pamidronato dis?dico,29-12-2025,19823.94,IOMA,9598.19,10225.75,30 mg inj.liof.f.a.x 1,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Gador,AMINOMUX,pamidronato dis?dico,29-12-2025,51464.34,IOMA,25039.11,26425.23,90 mg inj.liof.f.a.x 1,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,B. Braun,AMINOPLASMAL 10%,amino?cidos,15-11-2024,49063.10,IMPORTED,,,10% fco.x 500 ml,Imported-fallback
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA,L-cystine,06-01-2026,82642.89,,,,750mg effervescent tablets x30 tablets,No-scheme
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA,L-cystine,06-01-2026,70884.73,PAMI-only,,42530.84,comp.x 120,PAMI-only-AF-as-Copay
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA,L-cystine,06-01-2026,31268.49,PAMI-only,,18761.09,comp.x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA,L-cystine,06-01-2026,71021.94,PAMI-only,,42613.16,comp.x 90,PAMI-only-AF-as-Copay
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA,L-cystine,13-12-2023,13569.64,PAMI-only,,8141.78,over x 30,PAMI-only-AF-as-Copay
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA ADVANCED,cystine+biotin+iron+zinc,06-01-2026,39022.00,,,,comp. x 30 (VL),No-scheme
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA ADVANCED,cystine+biotin+iron+zinc,06-01-2026,70914.99,,,,comp. x 60 (VL),No-scheme
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA ADVANCED SHAMPOO,vit.+amino?cidos,06-01-2026,35535.41,,,,shampoo x 200 ml (VL),No-scheme
,ARGENTINA,Megalabs Argentina,AMINOTERAPIA CAPILAR,vit.+amino?cidos,06-01-2026,11411.44,,,,shampoo x 120 ml (VL),No-scheme
,ARGENTINA,Fresenius Kabi,AMINOVEN 10%,amino?cidos,02-12-2025,193091.47,IMPORTED,,,10% fco.x 500 ml,Imported-fallback
,ARGENTINA,Fresenius Kabi,AMINOVEN 10%,amino?cidos,02-12-2025,1930914.80,IMPORTED,,,10%fco.x 500ml x 10 u.,Imported-fallback
,ARGENTINA,Fresenius Kabi,AMINOVEN 10% INFANT,amino?cidos,02-12-2025,127489.04,IMPORTED,,,10% fco.x 250 ml,Imported-fallback
,ARGENTINA,Fresenius Kabi,AMINOVEN 10% INFANT,amino?cidos,02-12-2025,1274890.42,IMPORTED,,,10% fco.x 250 ml x10 u.,Imported-fallback
,ARGENTINA,Fresenius Kabi,AMINOVEN 15%,amino?cidos,02-12-2025,308906.64,IMPORTED,,,15% fco.x 500 ml,Imported-fallback
,ARGENTINA,Fresenius Kabi,AMINOVEN 15%,amino?cidos,02-12-2025,3089066.35,IMPORTED,,,15% fco.x 500 ml x 10 u.,Imported-fallback
,ARGENTINA,Fada Pharma,AMINOXIDIN SULBACTAM,ampicillin+sulbactam,06-10-2025,1475489.26,,,,inj.f.a.x 100 x 20 ml,No-scheme
,ARGENTINA,Klonal,AMIOCAR,amiodarone,30-10-2025,14754.24,IOMA,7652.17,7102.07,200 mg tablets x 20,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Veinfar,AMIODARONA LARJAN,amiodarone,11-08-2025,323810.00,,,,150 mg a.x 100 x 3 ml,No-scheme
,ARGENTINA,Northia,AMIODARONA NORTHIA,amiodarone,06-10-2025,91323.66,,,,150 mg a.x 25 x 3 ml,No-scheme
,ARGENTINA,Rospaw,AMIPTRIL,amitriptyline,29-12-2025,16847.46,IOMA,9231.38,7616.08,25 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMIPTRIL,amitriptyline,29-12-2025,29495.39,IOMA,17638.55,11856.84,75 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Bag?,AMITAX,riluzole,15-02-2025,1015925.27,,,,50 mg tablets x 60,No-scheme
,ARGENTINA,Vannier,AMITIE,levonorgestrel,01-01-2026,8300.00,IOMA,,,1.5 mg comp.x 1 (VL),"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Frasca,AMITRIPTILINA CEVALLOS,amitriptyline,06-02-2025,14196.00,IOMA,9231.38,4964.62,25 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Frasca,AMITRIPTILINA CEVALLOS,amitriptyline,06-02-2025,23462.40,IOMA,420.00,23042.40,25 mg tablets x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Frasca,AMITRIPTILINA CEVALLOS,amitriptyline,06-02-2025,25844.00,IOMA,17638.55,8205.45,75 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Qu?mica Luar,AMITRIPTILINA LUAR,amitriptyline,27-04-2015,65.59,IOMA,420.00,0.00,25 mg comp.rec.x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN,amoxicillin,22-12-2025,21940.88,IOMA,7445.21,14495.67,1 g comp.rec.x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN,amoxicillin,26-11-2025,8601.07,IOMA,2601.31,5999.76,500 mg tablets x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN,amoxicillin,22-12-2025,9581.32,IOMA,3032.85,6548.47,500 mg tablets x 21,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN,amoxicillin,22-12-2025,5297.00,IOMA,1525.68,3771.32,500 mg tablets x 8,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN,amoxicillin,22-12-2025,16308.94,IOMA,4730.62,11578.32,750 mg tablets x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN AC,amoxicilina+acetilciste?na,22-12-2025,19429.33,PAMI-only,,6866.48,comp.rec.x 14,PAMI-only-AF-as-Copay
,ARGENTINA,Laboratorios Bernab?,AMIXEN CLAVULANICO,"amoxicilina+clavul?nico,?c.",22-12-2025,29845.40,IOMA,9366.24,20479.16,500 mg comp.rec.x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN CLAVULANICO,"amoxicilina+clavul?nico,?c.",22-12-2025,15442.82,IOMA,4925.03,10517.79,500 mg comp.rec.x 8,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN CLAVULANICO 1 G,"amoxicilina+clavul?nico,?c.",22-12-2025,26744.01,IOMA,8007.28,18736.73,1 g comp.rec.x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN DUO,amoxicillin,22-12-2025,13346.32,IOMA,4048.20,9298.12,comp.rec.x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Laboratorios Bernab?,AMIXEN PLUS,amoxicillin+diclofenac,22-12-2025,24535.23,,,,comp.rec.x 16,No-scheme
,ARGENTINA,Laboratorios Bernab?,AMIXEN PLUS,amoxicillin+diclofenac,22-12-2025,15671.68,,,,comp.rec.x 8,No-scheme
,ARGENTINA,Aspen Pharma,AMLOC,amlodipine,01-01-2026,37485.28,IOMA,14447.06,23038.22,10 mg tab.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Aspen Pharma,AMLOC,amlodipine,01-01-2026,65210.50,IOMA,32578.39,32632.11,10 mg tab.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Aspen Pharma,AMLOC,amlodipine,25-01-2024,6561.14,IOMA,4592.80,1968.34,5 mg tab.x 20,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Aspen Pharma,AMLOC,amlodipine,01-01-2026,21158.05,IOMA,8124.75,13033.30,5 mg tab.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Aspen Pharma,AMLOC,amlodipine,01-01-2026,36810.82,IOMA,18062.91,18747.91,5 mg tab.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Aspen Pharma,AMLOC ODT,amlodipine,25-01-2024,16686.08,IOMA,14447.06,2239.02,10 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Aspen Pharma,AMLOC ODT,amlodipine,25-01-2024,8567.93,IOMA,8124.75,443.18,5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,G?minis Farmac?utica,AMLODICORD 10,amlodipine,19-12-2025,25579.95,IOMA,14447.06,11132.89,comp.ran.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,G?minis Farmac?utica,AMLODICORD 10,amlodipine,19-12-2025,50541.00,IOMA,32578.39,17962.61,comp.ran.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,G?minis Farmac?utica,AMLODICORD 5,amlodipine,19-12-2025,13898.67,IOMA,8124.75,5773.92,comp.ran.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,G?minis Farmac?utica,AMLODICORD 5,amlodipine,19-12-2025,27179.03,IOMA,18062.91,9116.12,comp.ran.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMLODIPINA RICHET,amlodipine,20-12-2025,50357.90,IOMA,32578.39,17779.51,10 mg comp.rec.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMLODIPINA RICHET,amlodipine,20-12-2025,20707.51,IOMA,14447.06,6260.45,10 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMLODIPINA RICHET,amlodipine,20-12-2025,27101.33,IOMA,18062.91,9038.42,5 mg comp.rec.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMLODIPINA RICHET,amlodipine,20-12-2025,12037.02,IOMA,8124.75,3912.27,5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Vannier,AMLODIPINA VANNIER,amlodipine,01-01-2026,24409.43,IOMA,14447.06,9962.37,10 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Vannier,AMLODIPINA VANNIER,amlodipine,01-01-2026,15488.55,IOMA,8124.75,7363.80,5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Eczane,AMLODISANE,amlodipine,02-01-2026,21199.24,IOMA,14447.06,6752.18,10 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Eczane,AMLODISANE,amlodipine,02-01-2026,298258.29,,,,10 mg comp.x 500(EH),No-scheme
,ARGENTINA,Eczane,AMLODISANE,amlodipine,02-01-2026,15828.63,IOMA,8124.75,7703.88,5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Eczane,AMLODISANE,amlodipine,02-01-2026,177734.22,,,,5 mg comp.x 500(EH),No-scheme
,ARGENTINA,Klonal,AMLOTENS,amlodipine,30-10-2025,17179.57,IOMA,14447.06,2732.51,10 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Klonal,AMLOTENS,amlodipine,30-10-2025,9115.18,IOMA,8124.75,990.43,5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,AMOCLAV SE,"amoxicilina+clavul?nico,?c.",18-12-2025,28724.71,,,,susp.x 140 ml,No-scheme
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,29-12-2025,11569.67,IOMA,6511.09,5058.58,10 mg tablets x 10,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,29-12-2025,24697.41,IOMA,14447.06,10250.35,10 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,29-12-2025,50330.76,IOMA,27821.70,22509.06,10 mg tablets x 50,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,30-10-2025,58162.91,IOMA,32578.39,25584.52,10 mg tablets x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,29-12-2025,8998.63,IOMA,5133.63,3865.00,5 mg comp.x 10,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,29-12-2025,15573.50,IOMA,8124.75,7448.75,5 mg tablets x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Rospaw,AMLOPAW,amlodipine,29-12-2025,32993.06,IOMA,18062.91,14930.15,5 mg comp.x 60,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,AMOCLAV DUO,"amoxicilina+clavul?nico,?c.",18-12-2025,27294.95,IOMA,8007.28,19287.67,1 g comp.rec.x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,AMOCLAV DUO,"amoxicilina+clavul?nico,?c.",18-12-2025,28777.77,IOMA,9432.77,19345.00,susp.x 140 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Casasco,AMOCLAV DUO,"amoxicilina+clavul?nico,?c.",18-12-2025,17743.80,IOMA,5380.20,12363.60,susp.x 70 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Omicron,AMODORMIN,diphenhydramine,06-01-2026,7100.00,IOMA,2174.86,4925.14,comp.x 10,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Omicron,AMODORMIN,diphenhydramine,08-04-2025,8513.28,IOMA,7473.31,1039.97,comp.x 30,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Omicron,AMODORMIN,diphenhydramine,08-04-2025,8928.02,IOMA,2818.13,6109.89,jbe.x 120 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Reckitt Benckiser,AMOPE LIJAS GIRATORIAS REFILL,accessory,01-10-2020,480.00,IMPORTED,,,spare part env.x 2 pcs. (VL),Imported-fallback
,ARGENTINA,Omicron,AMODORMIN VL,diphenhydramine,06-01-2026,7800.00,,,,comp.x 15 (VL),No-scheme
,ARGENTINA,Klonal,AMOX-G,amoxicillin,30-10-2025,15239.60,IOMA,7445.21,7794.39,1000 mg tablets x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Klonal,AMOX-G,amoxicillin,30-10-2025,7547.83,IOMA,3440.48,4107.35,250 mg oral suspension x 90 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Klonal,AMOX-G,amoxicillin,30-10-2025,7736.67,IOMA,3032.85,4703.82,500 mg tablets x 21,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Klonal,AMOX-G,amoxicillin,30-10-2025,9135.88,IOMA,3668.95,5466.93,500 mg oral suspension x 90 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Reckitt Benckiser,AMOPE EXFOLIADOR ELECTRONICO P/PIES,accessory,20-07-2020,1528.00,IMPORTED,,,m?quina x 1 (VL),Imported-fallback
,ARGENTINA,Klonal,AMOX-G DUO,amoxicillin,30-10-2025,10898.41,IOMA,4157.46,6740.95,750 mg/5 ml x 70 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Klonal,AMOX-G DUO,amoxicillin,30-10-2025,6818.76,IOMA,3419.28,3399.48,875 mg tablets x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI 250 MAR,amoxicillin,12-12-2025,8350.00,IOMA,2432.00,5918.00,250 mg ext. susp. x 105 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI 500 MAR,amoxicillin,12-12-2025,7500.00,IOMA,3032.85,4467.15,500 mg tablets x 21,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI 500 MAR,amoxicillin,12-12-2025,9625.00,IOMA,2820.00,6805.00,500 mg ext. susp. x 105 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI 500 MAR,amoxicillin,12-12-2025,12600.00,IOMA,3686.00,8914.00,500 mg ext. susp. x 150 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI DUO MAR,amoxicillin,12-12-2025,9325.00,IOMA,4048.20,5276.80,875 mg tablets x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI DUO MAR,amoxicillin,12-12-2025,13870.00,IOMA,4064.00,9806.00,susp. x 100 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI DUO MAR,amoxicillin,12-12-2025,10315.00,IOMA,4157.46,6157.54,susp. x 70 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI PLUS MAR,"amoxicilina+clavul?nico,?c.",12-12-2025,17790.00,IOMA,8007.28,9782.72,875/125 mg tablets x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI PLUS MAR,"amoxicilina+clavul?nico,?c.",12-12-2025,24000.00,IOMA,7050.00,16950.00,875/125 mg tablets x 20,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI PLUS MAR,"amoxicilina+clavul?nico,?c.",12-12-2025,19775.00,IOMA,9432.77,10342.23,susp.x 140 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Mar,AMOXI PLUS MAR,"amoxicilina+clavul?nico,?c.",12-12-2025,11400.00,IOMA,5380.20,6019.80,susp.x 70 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO 7:1 RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,15212.05,IOMA,5380.20,9831.85,400/57.5 mg susp. x 70 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO 7:1 RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,23931.96,IOMA,8007.28,15924.68,875/125 mg tablets x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,17231.26,IOMA,5509.30,11721.96,1000 mg tablets x 8,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,28925.36,IOMA,9366.24,19559.12,1000/125mg tablets x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO RICHET,"amoxicilina+clavul?nico,?c.",11-06-2025,11225.73,IOMA,4182.55,7043.18,250 mg pvo.p/susp.x 60ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,14573.31,IOMA,5351.35,9221.96,250 mg pvo.p/susp.x 90ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,26475.40,IOMA,9366.24,17109.16,500 mg tablets x 16,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,13907.95,IOMA,4925.03,8982.92,500 mg tablets x 8,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Richet,AMOXICILINA CLAVULANICO FORTE RICHET,"amoxicilina+clavul?nico,?c.",20-12-2025,25693.80,IOMA,9218.29,16475.51,500/125 mg susp. x 90 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Fecofar,AMOXICILINA FECOFAR DUO,amoxicillin,29-12-2025,11221.72,IOMA,4157.46,7064.26,750 mg jbe.x 70 ml,"IOMA-preferred (OS→Reimb, AF→Copay)"
,ARGENTINA,Fecofar,AMOXICILINA FECOFAR DUO,amoxicillin,29-12-2025,11847.49,IOMA,4048.20,7799.29,875 mg tablets x 14,"IOMA-preferred (OS→Reimb, AF→Copay)"
