WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Customized_Column_1,Pharmacy_Purchase_Price,Effective_Start_Date
B05AA01,ALBUNORM 20% раствор за инфузија 200 g/L 1 стаклено шише х 50 ml/кутија,ALBUNORM 20% solution for infusion 200 g/L 1 glass bottle x 50 ml/box,human albumin,"OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H., OCTAPHARMA AB , OCTAPHARMA SAS , OCTAPHARMA Pharmazeutika Produktionsges m.b.H","OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H., OCTAPHARMA AB , OCTAPHARMA SAS , OCTAPHARMA Pharmazeutika Produktionsges m.b.H",H,1810.0,01.04.2015
B05AA01,ALBUNORM 25% раствор за инфузија 250 g/L 1 стаклено шише х 100 ml/кутија,ALBUNORM 25% solution for infusion 250 g/L 1 glass bottle x 100 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
B05AA01,ALBUNORM 25% раствор за инфузија 250 g/L 1 стаклено шише х 50 ml/кутија,ALBUNORM 25% solution for infusion 250 g/L 1 glass bottle x 50 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
B05AA01,ALBUNORM 5% раствор за инфузија 50 g/L 1 стаклено шише х 500 ml/кутија,ALBUNORM 5% solution for infusion 50 g/L 1 glass bottle x 500 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
B05AA01,ALBUNORM 5% раствор за инфузија 50 g/L 1 стаклено шише х 250 ml/кутија,ALBUNORM 5% solution for infusion 50 g/L 1 glass bottle x 250 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,2198.27,28.07.2022
B05AA01,ALBUNORM 5% раствор за инфузија 50 g/L 1 стаклено шише х 100 ml/кутија,ALBUNORM 5% solution for infusion 50 g/L 1 glass bottle x 100 ml/box,human albumin,"OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.","OCTAPHARMA Pharmazeutika Produktionsges m.b.H, OCTAPHARMA SAS , OCTAPHARMA AB , OCTAPHARMA Produktionsgesellschaft Deutschland m.b.H.",H,,
L01XE36,"ALECENSA капсула, тврда 150 mg мултипакување: 224 (4 пакувања х 56) тврди капсули","ALECENSA capsule, hard 150 mg multipack: 224 (4 packs x 56) hard capsules",alectinib,"F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.","F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.",Rp,245587.67,11.12.2018
L01ED03,"ALECENSA капсула, тврда 150 mg мултипакување: 224 (4 пакувања х 56) тврди капсули","ALECENSA capsule, hard 150 mg multipack: 224 (4 packs x 56) hard capsules",alectinib,"F.Hoffmann-La Roche Ltd., F.Hoffmann-La Roche Ltd.(Grenzacherstrasse 124)","F.Hoffmann-La Roche Ltd., F.Hoffmann-La Roche Ltd. (Grenzacherstrasse 124)",Rp,,
L01ED03,"ALECENSA капсула, тврда 150 mg мултипакување: 224 (4 пакувања х 56) тврди капсули","ALECENSA capsule, hard 150 mg multipack: 224 (4 packs x 56) hard capsules",alectinib,"F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.","F. HOFFMANN-LA ROCHE Ltd, F.Hoffmann-La Roche Ltd.",Rp,245587.67,11.12.2018
L01BA04,ALIMTA прашок за концентрат за раствор за инфузија 500 mg 1 вијала х 500 mg/кутија,ALIMTA powder for concentrate for solution for infusion 500 mg 1 vial x 500 mg/box,pemetrexed,Lilly France S.A.,Lilly France S.A.,H,47879.68,14.12.2011
L01BA04,ALIMTA прашок за концентрат за раствор за инфузија 500 mg 1 вијала х 500 mg/кутија,ALIMTA powder for concentrate for solution for infusion 500 mg 1 vial x 500 mg/box,pemetrexed,Lilly France S.A.,Lilly France S.A.,H,45598.68,05.10.2012
R06AX26,ALLEGRA филм-обложена таблета 120 mg 10 филм-обложени таблети (блистер 1 x 10)/кутија,ALLEGRA film-coated tablet 120 mg 10 film-coated tablets (blister 1 x 10)/box,fexofenadine,SANOFI WINTHROP INDUSTRIE,SANOFI WINTHROP INDUSTRIE,BRp,,
R01AC03,"ALLERGODIL спреј за нос, раствор 0,1% стаклено шише со фиксирана спреј пумпа х 10 ml/кутија","ALLERGODIL nasal spray, solution 0.1% glass bottle with fixed spray pump x 10 ml/box",azelastine hydrochloride,MADAUS GmbH,MADAUS GmbH,BRp,,
B02BX02,ALMETEX раствор за инјектирање 10 mg/2 ml 30 стаклени ампули х 2 ml/кутија,ALMETEX solution for injection 10 mg/2 ml 30 glass ampoules x 2 ml/box,carbazochrome,АЛКАЛОИД АД,ALKALOID AD,H,246.75,14.12.2011
B02BX02,ALMETEX таблета 25 mg 20 таблети во стаклен контејнер/кутија,ALMETEX tablet 25 mg 20 tablets in a glass container/box,carbazochrome,АЛКАЛОИД АД,ALKALOID AD,Rp,100.8,14.12.2011
B02BX02,ALMETEX таблета 25 mg 20 таблети (блистер 2 х 10)/кутија,ALMETEX tablet 25 mg 20 tablets (blister 2 x 10)/box,carbazochrome,АЛКАЛОИД АД,ALKALOID AD,Rp,,
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 3000 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 3000 IE 1 vial of powder, 5 ml of solvent in a pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,160319.43,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 1000 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 1000 IE 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,53632.38,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 2000 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 2000 IE 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,107091.47,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 500 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 500 IU 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,26902.67,06.12.2024
B02BD04,"ALPROLIX прашок и растворувач за раствор за инјектирање 250 IE 1 вијала со прашок, 5 ml растворувач во претходно наполнет шприц, 1 клип, 1 адаптер за вијала, 1 комплет за инфузија, 2 тампони со алкохол, 2 фластери и 1 подлога за газа","ALPROLIX powder and solvent for solution for injection 250 IU 1 powder vial, 5 ml solvent in pre-filled syringe, 1 plunger, 1 vial adapter, 1 infusion set, 2 alcohol swabs, 2 plasters and 1 gauze pad",eftrenonacog alfa,Swedish Orphan Biovitrum AB,Swedish Orphan Biovitrum AB,H,13537.97,06.12.2024
L01ED04,ALUNBRIG филм-обложена таблета 90 mg 28 таблети (блистер 4 х 7)/кутија,ALUNBRIG film-coated tablet 90 mg 28 tablets (blister 4 x 7)/box,brigatinib,"Takeda Ireland Limited, Takeda Austria GmbH","Takeda Ireland Limited, Takeda Austria GmbH",Rp,,
L01ED04,ALUNBRIG филм-обложена таблета 180 mg 28 таблети (блистер 4 х 7)/кутија,ALUNBRIG film-coated tablet 180 mg 28 tablets (blister 4 x 7)/box,brigatinib,"Takeda Ireland Limited, Takeda Austria GmbH","Takeda Ireland Limited, Takeda Austria GmbH",Rp,,
L01ED04,ALUNBRIG филм-обложена таблета 30 mg 28 таблети (блистер 4 х 7)/кутија,ALUNBRIG film-coated tablet 30 mg 28 tablets (blister 4 x 7)/box,brigatinib,"Takeda Ireland Limited, Takeda Austria GmbH","Takeda Ireland Limited, Takeda Austria GmbH",Rp,,
J05AR10,ALUVIA филм-обложена таблета 200 mg/50 mg 120 филм-обложени таблети во HDPE шише/кутија,ALUVIA film-coated tablet 200 mg/50 mg 120 film-coated tablets in HDPE bottle/box,"lopinavir, ritonavir",ABBVIE Deutschland GmbH&Co.KG,ABBVIE Deutschland GmbH&Co.KG,Rp,24987.89,14.12.2011
J05AR10,ALUVIA филм-обложена таблета 200 mg/50 mg 120 филм-обложени таблети во HDPE шише/кутија,ALUVIA film-coated tablet 200 mg/50 mg 120 film-coated tablets in HDPE bottle/box,"lopinavir, ritonavir",ABBVIE Deutschland GmbH&Co.KG,ABBVIE Deutschland GmbH&Co.KG,Rp,19869.94,05.10.2012
J05AR10,ALUVIA филм-обложена таблета 200 mg/50 mg 120 филм-обложени таблети во HDPE шише/кутија,ALUVIA film-coated tablet 200 mg/50 mg 120 film-coated tablets in HDPE bottle/box,"lopinavir, ritonavir",ABBVIE Deutschland GmbH&Co.KG,ABBVIE Deutschland GmbH&Co.KG,Rp,18877.3,17.03.2025
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 54 mg прашок + 1 наполнет инјекциски шприц х 1,2 ml растворувач +1 игла /кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 54 mg powder + 1 pre-filled syringe x 1.2 ml solvent + 1 needle /box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,,
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 54 mg прашок + 1 наполнет инјекциски шприц х 1,2 ml растворувач +1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 54 mg powder + 1 pre-filled syringe x 1.2 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,13133.47,10.03.2022
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,25873.65,10.03.2022
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,25781.59,15.03.2024
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла +1 вијала со адаптер/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle + 1 vial with adapter/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,25719.77,17.03.2025
R07AA02,"ALVEOFACT прашок и растворувач за суспензија за ендотрахеопулмонална инстилација 45 mg/ml 1 вијала х 108 mg прашок + 1 наполнет инјекциски шприц х 2,4 ml растворувач + 1 игла/кутија",ALVEOFACT powder and solvent for suspension for endotracheopulmonary instillation 45 mg/ml 1 vial x 108 mg powder + 1 pre-filled syringe x 2.4 ml solvent + 1 needle/box,natural phospholipids,LYOMARK PHARMA GmbH,LYOMARK PHARMA GmbH,H,,
R03BA08,ALVESCO инхалациски раствор под притисок 80 mcg Al контејнер под притисок х 60 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 80 mcg Al pressurized container x 60 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,,
R03BA08,ALVESCO инхалациски раствор под притисок 160 mg Al контејнер под притисок х 120 дози/кутија,ALVESCO pressurized inhalation solution 160 mg Al pressurized container x 120 doses/box,ciclesonid,Covis Pharma Europe B.V,Covis Pharma Europe B.V,Rp,1750.2,29.09.2023
R03BA08,ALVESCO инхалациски раствор под притисок 160 mcg Al контејнер под притисок х 60 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 160 mcg Al pressurized container x 60 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,955.68,15.03.2016
R03BA08,ALVESCO инхалациски раствор под притисок 80 mcg Al контејнер под притисок х 120 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 80 mcg Al pressurized container x 120 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,1666.67,15.03.2016
R03BA08,ALVESCO инхалациски раствор под притисок 160 mcg Al контејнер под притисок х 120 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 160 mcg Al pressurized container x 120 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,2989.81,15.03.2016
R03BA08,ALVESCO инхалациски раствор под притисок 160 mcg Al контејнер под притисок х 120 дози со HDPE распрскувач/кутија,ALVESCO pressurized inhalation solution 160 mcg Al pressurized container x 120 doses with HDPE nebulizer/box,ciclesonid,TAKEDA GmbH,TAKEDA GmbH,Rp,1750.2,29.09.2023
A10BB12,AMARYL таблета 3 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 3 mg 30 tablets (blister 2 x 15)/box,glimepiride,SANOFI S.p.A -,SANOFI S.p.A -,Rp,151.0,14.12.2011
A10BB12,AMARYL таблета 3 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 3 mg 30 tablets (blister 2 x 15)/box,glimepiride,SANOFI S.p.A -,SANOFI S.p.A -,Rp,147.42,15.03.2018
A10BB12,AMARYL таблета 2 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 2 mg 30 tablets (blister 2 x 15)/box,glimepiride,Sanofi S.r.l.,Sanofi S.r.l.,Rp,100.0,15.03.2018
A10BB12,AMARYL таблета 4 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 4 mg 30 tablets (blister 2 x 15)/box,glimepiride,SANOFI-AVENTIS S.p.A.,SANOFI-AVENTIS S.p.A.,Rp,163.33,14.12.2011
A10BB12,AMARYL таблета 2 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 2 mg 30 tablets (blister 2 x 15)/box,glimepiride,SANOFI S.p.A -,SANOFI S.p.A -,Rp,110.0,14.12.2011
A10BB12,AMARYL таблета 2 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 2 mg 30 tablets (blister 2 x 15)/box,glimepiride,SANOFI S.p.A -,SANOFI S.p.A -,Rp,106.8,15.10.2013
A10BB12,AMARYL таблета 1 mg 30 таблети (блистер 2 х 15)/кутија,AMARYL tablet 1 mg 30 tablets (blister 2 x 15)/box,glimepiride,SANOFI-AVENTIS S.p.A.,SANOFI-AVENTIS S.p.A.,Rp,72.48,14.12.2011
B05BA10,AMINOPLASMAL B.BRAUN 10 % E раствор за инфузија 10 % 1 стакленo шишe х 500 ml,AMINOPLASMAL B.BRAUN 10% E solution for infusion 10% 1 glass bottle x 500 ml,"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,H,352.84,14.12.2011
B05BA10,AMINOPLASMAL B.BRAUN 10 % E раствор за инфузија 10 % 1 стакленo шишe х 500 ml,AMINOPLASMAL B.BRAUN 10% E solution for infusion 10% 1 glass bottle x 500 ml,"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,H,339.04,15.03.2018
B05BA10,AMINOPLASMAL B.BRAUN 10 % E раствор за инфузија 10 % 1 стакленo шишe х 500 ml,AMINOPLASMAL B.BRAUN 10% E solution for infusion 10% 1 glass bottle x 500 ml,"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,H,312.17,16.03.2020
B05BA10,AMINOPLASMAL B.BRAUN 5 % E раствор за инфузија 5 % 1 стакленo шишe х 500 ml,AMINOPLASMAL B.BRAUN 5% E solution for infusion 5% 1 glass bottle x 500 ml,"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,H,247.09,14.12.2011
B05BA01,AMINOPLASMAL HEPA-10 % раствор за инфузија 10% стакленo шишe х 500 ml,AMINOPLASMAL HEPA-10 % infusion solution 10% glass bottle x 500 ml,"solution for parenteral nutrition, amino acids",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,H,431.5,14.12.2011
B05BA01,AMINOPLASMAL HEPA-10 % раствор за инфузија 10% стакленo шишe х 500 ml,AMINOPLASMAL HEPA-10 % infusion solution 10% glass bottle x 500 ml,"solution for parenteral nutrition, amino acids",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,H,360.14,15.03.2018
B05BA01,AMINOVEN 10% раствор за инфузија 10% стаклено шише х 500 ml,AMINOVEN 10% infusion solution 10% glass bottle x 500 ml,"solution for parenteral nutrition, amino acids",FRESENIUS KABI Austria GmbH,FRESENIUS KABI Austria GmbH,H,381.16,14.12.2011
B05BA01,AMINOVEN 10% раствор за инфузија 10% стаклено шише х 500 ml,AMINOVEN 10% infusion solution 10% glass bottle x 500 ml,"solution for parenteral nutrition, amino acids",FRESENIUS KABI Austria GmbH,FRESENIUS KABI Austria GmbH,H,322.41,15.03.2019
B05BA01,AMINOVEN 5% раствор за инфузија 5% стаклено шише х 500 ml,AMINOVEN 5% infusion solution 5% glass bottle x 500 ml,"solution for parenteral nutrition, amino acids",FRESENIUS KABI Austria GmbH,FRESENIUS KABI Austria GmbH,H,297.81,14.12.2011
B05BA01,AMINOVEN INFANT 10% раствор за инфузија 10% стаклено шише х 100 ml,AMINOVEN INFANT 10% infusion solution 10% glass bottle x 100 ml,"solution for parenteral nutrition, amino acids",FRESENIUS KABI Austria GmbH,FRESENIUS KABI Austria GmbH,H,593.51,14.12.2011
B05BA01,AMINOVEN INFANT 10% раствор за инфузија 10% стаклено шише х 100 ml,AMINOVEN INFANT 10% infusion solution 10% glass bottle x 100 ml,"solution for parenteral nutrition, amino acids",FRESENIUS KABI Austria GmbH,FRESENIUS KABI Austria GmbH,H,557.95,16.03.2015
N02BB02,ANALGIN таблета 500 mg 10 таблети (блистер 1 x 10)/кутија,ANALGIN tablet 500 mg 10 tablets (blister 1 x 10)/box,metamizole sodium,АЛКАЛОИД АД,ALKALOID AD,BR*,,
N02BB02,ANALGIN раствор за инјектирање 1 g/2 ml 50 ампули х 2 ml/кутија,ANALGIN solution for injection 1 g/2 ml 50 ampoules x 2 ml/box,metamizole sodium,АЛКАЛОИД АД,ALKALOID AD,H,508.5,14.12.2011
N02BB02,"ANALGIN раствор за инјектирање 2,5 g/5 ml 50 ампули х 5 ml/кутија",ANALGIN solution for injection 2.5 g/5 ml 50 ampoules x 5 ml/box,metamizole sodium,АЛКАЛОИД АД,ALKALOID AD,H,971.8,14.12.2011
N02BB02,ANALGIN таблета 500 mg 500 таблети (блистер 50 x 10)/кутија,ANALGIN tablet 500 mg 500 tablets (blister 50 x 10)/box,metamizole sodium,АЛКАЛОИД АД,ALKALOID AD,BRp,,
G03HA01,ANDROCUR таблета 50 mg 50 таблети (блистер 5 х 10)/кутија,ANDROCUR tablet 50 mg 50 tablets (blister 5 x 10)/box,cyproterone,"BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.","BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.",Rp,1167.73,14.12.2011
G03HA01,ANDROCUR таблета 50 mg 50 таблети (блистер 5 х 10)/кутија,ANDROCUR tablet 50 mg 50 tablets (blister 5 x 10)/box,cyproterone,"BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.","BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.",Rp,1093.42,16.03.2020
G03HA01,ANDROCUR таблета 50 mg 50 таблети (блистер 5 х 10)/кутија,ANDROCUR tablet 50 mg 50 tablets (blister 5 x 10)/box,cyproterone,"BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.","BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.",Rp,1047.37,15.03.2021
G03HA01,ANDROCUR таблета 50 mg 50 таблети (блистер 5 х 10)/кутија,ANDROCUR tablet 50 mg 50 tablets (blister 5 x 10)/box,cyproterone,"BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.","BAYER Weimar GmbH & Co.KG., DELPHARM Lille S.A.S., BAYER PHARMA AG, BAYER farmacevtska druzba d.o.o.",Rp,1020.23,15.03.2022
G03HA01,ANDROCUR таблета 50 mg 50 таблети (блистер 5 х 10)/кутија,ANDROCUR tablet 50 mg 50 tablets (blister 5 x 10)/box,cyproterone,"BAYER farmacevtska druzba d.o.o., BAYER PHARMA AG, BAYER Weimar GmbH & Co.KG.","BAYER farmacevtska druzba d.o.o., BAYER PHARMA AG, BAYER Weimar GmbH & Co.KG.",Rp,,
V03AB25,"ANEXATE раствор за инјектирање 0,5 mg/5 ml 5 ампули х 5 ml/кутија",ANEXATE solution for injection 0.5 mg/5 ml 5 ampoules x 5 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,4773.0,14.12.2011
V03AB25,"ANEXATE раствор за инјектирање 0,5 mg/5 ml 5 ампули х 5 ml/кутија",ANEXATE solution for injection 0.5 mg/5 ml 5 ampoules x 5 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,4391.1,05.10.2012
V03AB25,"ANEXATE раствор за инјектирање 0,5 mg/5 ml 5 ампули х 5 ml/кутија",ANEXATE solution for injection 0.5 mg/5 ml 5 ampoules x 5 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,2453.0,15.10.2013
V03AB25,"ANEXATE раствор за инјектирање 0,5 mg/5 ml 5 ампули х 5 ml/кутија",ANEXATE solution for injection 0.5 mg/5 ml 5 ampoules x 5 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,2047.95,17.10.2014
V03AB25,"ANEXATE раствор за инјектирање 0,5 mg/5 ml 5 ампули х 5 ml/кутија",ANEXATE solution for injection 0.5 mg/5 ml 5 ampoules x 5 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,1968.08,16.03.2015
V03AB25,"ANEXATE раствор за инјектирање 0,5 mg/5 ml 5 ампули х 5 ml/кутија",ANEXATE solution for injection 0.5 mg/5 ml 5 ampoules x 5 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,1951.36,15.10.2016
V03AB25,ANEXATE раствор за инјектирање 1 mg/10 ml 5 ампули х 10 ml/кутија,ANEXATE solution for injection 1 mg/10 ml 5 ampoules x 10 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,6640.88,14.12.2011
V03AB25,ANEXATE раствор за инјектирање 1 mg/10 ml 5 ампули х 10 ml/кутија,ANEXATE solution for injection 1 mg/10 ml 5 ampoules x 10 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,6522.08,05.10.2012
V03AB25,ANEXATE раствор за инјектирање 1 mg/10 ml 5 ампули х 10 ml/кутија,ANEXATE solution for injection 1 mg/10 ml 5 ampoules x 10 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,5426.0,15.10.2013
V03AB25,ANEXATE раствор за инјектирање 1 mg/10 ml 5 ампули х 10 ml/кутија,ANEXATE solution for injection 1 mg/10 ml 5 ampoules x 10 ml/box,flumazenil,F. HOFFMANN-LA ROCHE Ltd,F. HOFFMANN-LA ROCHE Ltd,H,5001.18,17.10.2014
G03AA12,ANGELIQ филм-обложена таблета 2 mg/1 mg 28 филм-обложени таблети (блистер 1 х 28)/кутија,ANGELIQ film-coated tablet 2 mg/1 mg 28 film-coated tablets (blister 1 x 28)/box,"drospirenone, estradiol",BAYER PHARMA AG,BAYER PHARMA AG,Rp,630.59,17.10.2014
