input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Megalabs Argentina,BIOTIN-A,,,,,,,,2026-01-02T20:44:48,,,,,,,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,polyaminopropylbiguanide+assoc.,Contact lens products,fco. dropper x 10 ml (VL),17325.0,2025-11-03,2026-01-02T20:45:00,,,,,,Imported,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,polyaminopropylbiguanide+assoc.,Contact lens products,sol.multipurpose x60ml (VL),8410.0,2025-11-03,2026-01-02T20:45:00,,,,,,Imported,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,polyaminopropylbiguanide+assoc.,Contact lens products,multipurpose sol.x120ml (VL),12470.0,2025-11-03,2026-01-02T20:45:00,,,,,,Imported,{}
Bausch & Lomb Arg.,BIOTRUE,Bausch & Lomb Arg.,BIOTRUE,polyaminopropylbiguanide+assoc.,Contact lens products,multipurpose sol.x300ml (VL),19345.0,2025-11-03,2026-01-02T20:45:00,,,,,,Imported,{}
Elea,BIOVAC HB,Elea,BIOVAC HB,hepatitis B antigen,Hepatitis B vaccine,10 mcg f.a.x 0.5 ml,18658.89,2025-07-09,2026-01-02T20:45:09,,,Fixed Amount Coverage,,,Imported,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Elea,BIOVAC HB,Elea,BIOVAC HB,hepatitis B antigen,Hepatitis B vaccine,20 mcg f.a.x 1 ml,28941.98,2025-07-09,2026-01-02T20:45:09,,,Fixed Amount Coverage,,,Imported,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA,Biosintex Retail,BIOXILINA,amoxicillin,Antibiotic,500 mg tablets x 16,8044.0,2026-01-01,2026-01-02T20:45:22,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA,Biosintex Retail,BIOXILINA,amoxicillin,Antibiotic,500mg/5ml susp.x 90 ml,10493.0,2026-01-01,2026-01-02T20:45:22,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA DUO,Biosintex Retail,BIOXILINA DUO,amoxicillin,Antibiotic,750 mg/5 ml susp.x 70 ml,262.5,2019-03-29,2026-01-02T20:45:31,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA DUO,Biosintex Retail,BIOXILINA DUO,amoxicillin,Antibiotic,875 mg comp.rec.x 14,12925.0,2026-01-01,2026-01-02T20:45:31,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA PLUS,Biosintex Retail,BIOXILINA PLUS,amoxicillin+clavulanic acid,Antibiotic,500 mg comp.rec.x 16,388.0,2019-03-27,2026-01-02T20:45:39,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA PLUS DUO,Biosintex Retail,BIOXILINA PLUS DUO,amoxicillin+clavulanic acid,Antibiotic,1 g comp.rec.x 14,26621.0,2026-01-01,2026-01-02T20:45:48,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Biosintex Retail,BIOXILINA PLUS DUO,Biosintex Retail,BIOXILINA PLUS DUO,amoxicillin+clavulanic acid,Antibiotic,400 mg susp. x 70 ml,278.0,2019-03-27,2026-01-02T20:45:48,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Bioprofarma Bagó,BIOZANIB,Bioprofarma Bagó,BIOZANIB,cabozantinib,Protein kinase inhibitor,20 mg comp.rec.x 30,2698621.37,2025-10-08,2026-01-02T20:46:01,,,,,,,{}
Bioprofarma Bagó,BIOZANIB,Bioprofarma Bagó,BIOZANIB,cabozantinib,Protein kinase inhibitor,60 mg comp.rec.x 30,7809418.14,2025-10-08,2026-01-02T20:46:01,,,,,,,{}
Lando,BIOZINC,Lando,BIOZINC,zinc+l-leucine+l-valine,Dietary supplement,comp.x 60 (VL),18290.0,2025-12-15,2026-01-02T20:46:11,,,,,,,{}
Cassará,BIOZINC D,Cassará,BIOZINC D,vit.c+vit.d+zinc,Vitaminic,comp. p/dissolve x 10 (VL),6410.0,2025-12-15,2026-01-02T20:46:18,,,,,,,{}
Cassará,BIOZINC D,Cassará,BIOZINC D,vit.c+vit.d+zinc,Vitaminic,comp. p/dissolve x 30 (VL),15900.0,2025-12-15,2026-01-02T20:46:18,,,,,,,{}
Lando,BIOZINC FORTE,Lando,BIOZINC FORTE,vit.e+assoc.,Dietary supplement,caps.x 30 (VL),27350.0,2025-12-15,2026-01-02T20:46:28,,,,,,,{}
Rospaw,BIPERIDENO ROSPAW,Rospaw,BIPERIDENO ROSPAW,biperiden,Antiparkinsonian,2 mg tablets x 20,9272.36,2025-12-29,2026-01-02T20:46:39,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Rospaw,BIPERIDENO ROSPAW,Rospaw,BIPERIDENO ROSPAW,biperiden,Antiparkinsonian,2 mg comp.x 60,23686.34,2025-12-29,2026-01-02T20:46:39,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Vannier,BIPERIDENO VANNIER,Vannier,BIPERIDENO VANNIER,biperiden,Antiparkinsonian,2 mg tablets x 20,9123.55,2026-01-01,2026-01-02T20:46:49,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Vannier,BIPERIDENO VANNIER,Vannier,BIPERIDENO VANNIER,biperiden,Antiparkinsonian,2 mg comp.x 60,23477.94,2026-01-01,2026-01-02T20:46:49,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lepetit,BIPROSOL 10 MG,Lepetit,BIPROSOL 10 MG,bisoprolol,Beta blocker,10 mg tablets x 30,18840.0,2025-12-29,2026-01-02T20:46:59,,,Fixed Amount Coverage,,,Imported,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lepetit,BIPROSOL 5 MG,Lepetit,BIPROSOL 5 MG,bisoprolol,Beta blocker,5 mg tablets x 30,14800.0,2025-12-29,2026-01-02T20:47:08,,,Fixed Amount Coverage,,,Imported,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Everex,BIRAT,,,,,,,,2026-01-02T20:47:19,,,,,,,{}
Pharmamerican S.R.L.,BISGLICINATO DE MAGNESIO VW,Pharmamerican S.R.L.,BISGLICINATO DE MAGNESIO VW,magnesium bisglycinate+assoc.,Dietary supplement,caps.x 30 (VL),10648.0,2025-08-11,2026-01-02T20:47:28,,,,,,,{}
Soubeiran Chobet,BISMUTO CHOBET CON PECTINA,Soubeiran Chobet,BISMUTO CHOBET CON PECTINA,bismuth hydroxide + pectin,Antidiarrheal,comp.mast.x 20,9723.25,2025-12-08,2026-01-02T20:47:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Fecofar,BISOFEC 10,Fecofar,BISOFEC 10,bisoprolol,Beta blocker,10 mg tablets x 30,17068.42,2025-12-29,2026-01-02T20:47:49,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Fecofar,BISOFEC 2.5,,,,,,,,2026-01-02T20:47:58,,,,,,,{}
Fecofar,BISOFEC 5,Fecofar,BISOFEC 5,bisoprolol,Beta blocker,5 mg tablets x 30,13332.09,2025-12-29,2026-01-02T20:48:08,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Fecofar,BISOFEC D,Fecofar,BISOFEC D,bisoprolol+hydrochlorothiazide,Antihypertensive,comp.x 30,16700.24,2025-12-29,2026-01-02T20:48:19,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Opella Healthcare Arg.,BISOLHELIX,Opella Healthcare Arg.,BISOLHELIX,Hedera helix,Mucolytic Antitussive,jbe.x 150 ml (VL),9803.27,2024-01-31,2026-01-02T20:48:29,,,,,,,{}
Opella Healthcare Arg.,BISOLVON,Opella Healthcare Arg.,BISOLVON,bromhexine,Mucolytic Expectorant,ped.jbe.x 120 ml (VL),14994.65,2025-12-30,2026-01-02T20:48:41,,,Fixed Amount Coverage,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Opella Healthcare Arg.,BISOLVON,Opella Healthcare Arg.,BISOLVON,bromhexine,Mucolytic Expectorant,ped.jbe.x 125 ml (VL),14994.65,2025-12-30,2026-01-02T20:48:41,,,,,,Imported,{}
Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,bromhexine,Mucolytic Expectorant,ad.jbe.x 120 ml (VL),14703.5,2025-12-30,2026-01-02T20:48:50,,,Fixed Amount Coverage,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,Opella Healthcare Arg.,BISOLVON ADULTO JARABE NF,bromhexine,Mucolytic Expectorant,ad.jbe.x 125 ml (VL),14703.5,2025-12-30,2026-01-02T20:48:50,,,,,,Imported,{}
Opella Healthcare Arg.,BISOLVON COMPOSITUM NF,Opella Healthcare Arg.,BISOLVON COMPOSITUM NF,dextromethorphan+diphenhydramine,Antihistamine Cough Suppressant,sol.x 120 ml,1768.56,2022-03-31,2026-01-02T20:48:59,Recognized Product,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Gador,BISOPIL,Gador,BISOPIL,bisoprolol,Beta blocker,10 mg comp.rec.x 30,20435.75,2025-12-29,2026-01-02T20:49:09,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Gador,BISOPIL,Gador,BISOPIL,bisoprolol,Beta blocker,2.5 mg comp.rec.x 30,8667.53,2025-12-29,2026-01-02T20:49:09,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Gador,BISOPIL,Gador,BISOPIL,bisoprolol,Beta blocker,5 mg comp.rec.x 30,15988.85,2025-12-29,2026-01-02T20:49:09,,,Fixed Amount Coverage,,,,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Teva Argentina,BISOPROLOL TEVA,Teva Argentina,BISOPROLOL TEVA,bisoprolol,Beta blocker,10 mg tablets x 30,24371.58,2025-12-01,2026-01-02T20:49:19,,,Fixed Amount Coverage,,,Imported,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Teva Argentina,BISOPROLOL TEVA,Teva Argentina,BISOPROLOL TEVA,bisoprolol,Beta blocker,5 mg tablets x 30,18990.64,2025-12-01,2026-01-02T20:49:19,,,Fixed Amount Coverage,,,Imported,"{""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
ISA,BISTRONFOR,ISA,BISTRONFOR,acetylcysteine,Mucolytic,600 mg sachet x 10,11005.0,2025-11-10,2026-01-02T20:49:29,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Aspen,BITAKEBIR,Aspen,BITAKEBIR,bicalutamide,Antiandrogen,50 mg tablets x 28,284919.2,2025-04-11,2026-01-02T20:49:39,,,,,,,{}
Schafer,BITE AWAY,Schafer,BITE AWAY,accessory,Antipruritic,medical device x 1 (VL),80973.2,2024-06-01,2026-01-02T20:49:49,,,,,,Imported,{}
Cetus,BITECAIN A.A.,,,,,,,,2026-01-02T20:49:59,,,,,,,{}
Tuteur,BITERA,Tuteur,BITERA,abiraterone acetate,Antineoplastic,250 mg tablets x 120,9902956.28,2026-01-01,2026-01-02T20:50:10,,,,,,,{}
Vannier-Grunenthal,BIVALIS,Vannier-Grunenthal,BIVALIS,buprenorphine,Analgesic,20 mg patch x 4,134500.0,2026-01-01,2026-01-02T20:50:18,,,,,,Imported,"{""PAMI"": {}}"
Vannier-Grunenthal,BIVALIS,Vannier-Grunenthal,BIVALIS,buprenorphine,Analgesic,30 mg patch x 4,164700.0,2026-01-01,2026-01-02T20:50:18,,,,,,Imported,{}
Vannier-Grunenthal,BIVALIS,Vannier-Grunenthal,BIVALIS,buprenorphine,Analgesic,40 mg patch x 4,169433.0,2026-01-01,2026-01-02T20:50:18,,,,,,Imported,{}
B-Life,BIZCOCHO FRUTA,B-Life,BIZCOCHO FRUTA,carbohydrates+assoc.,Specific medically recommended foods.,x 200 g,68953.15,2025-10-07,2026-01-02T20:50:29,,,,,,Imported,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 120 ml (VL),299.0,2019-11-14,2026-01-02T20:50:41,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 240 ml (VL),425.0,2019-11-14,2026-01-02T20:50:41,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 360 ml (VL),499.0,2019-11-14,2026-01-02T20:50:41,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS EXPRESS,Microsules Arg.,BIZILLIA PLUS EXPRESS,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 60 ml (VL),150.0,2019-11-14,2026-01-02T20:50:41,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 120 ml (VL),370.0,2019-11-14,2026-01-02T20:50:49,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 240 ml (VL),529.0,2019-11-14,2026-01-02T20:50:49,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 360 ml (VL),579.0,2019-11-14,2026-01-02T20:50:49,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS PREMIUM,Microsules Arg.,BIZILLIA PLUS PREMIUM,polyaminopropylbiguanide+assoc.,Contact lens products,sol.x 60 ml (VL),195.0,2019-11-14,2026-01-02T20:50:49,,,,,,,{}
Microsules Arg.,BIZILLIA PLUS SOLUCION SALINA,Microsules Arg.,BIZILLIA PLUS SOLUCION SALINA,sodium chloride,Contact lens products,sol.x 500 ml (VL),320.0,2019-11-14,2026-01-02T20:50:58,,,,,,,{}
Provefarma,BLACKMACA,Provefarma,BLACKMACA,maca extract+asoc,Dietary supplement,comp. x 60 (VL),19500.0,2025-10-14,2026-01-02T20:51:09,,,,,,,{}
Microsules Arg.,BLACKXELL,Microsules Arg.,BLACKXELL,cabazitaxel,Antineoplastic,60 mg f.a.x 1,17113381.34,2026-01-01,2026-01-02T20:51:19,,,,,,,{}
Megalabs Argentina,BLACOR,Megalabs Argentina,BLACOR,betamethasone,Corticosteroid,cr.x 30 g,7295.44,2025-09-03,2026-01-02T20:51:30,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Duncan,BLAMY,Duncan,BLAMY,betamethasone+gentamic.+miconazole,Antibiotic Antiinfl.Antimicot.,cr.x 20 g,10185.61,2025-08-02,2026-01-02T20:51:39,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Craveri,BLAST,Craveri,BLAST,miconazole+metronidazole+assoc.,Antifungal Antibacterial,Vaginal ovules x 6,18532.82,2025-12-15,2026-01-02T20:51:48,Recognized Product,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Biosidus S.A.U.,BLASTOFERON 22MCG,Biosidus S.A.U.,BLASTOFERON 22MCG,interferon beta 1a,Immunomodulator,jga.prell.x 12 x 0.5 ml,8936417.95,2025-12-15,2026-01-02T20:52:01,,,,,,,{}
Biosidus S.A.U.,BLASTOFERON 44MCG,Biosidus S.A.U.,BLASTOFERON 44MCG,interferon beta 1a,Immunomodulator,jga.prell.x 12 x 0.5 ml,9133538.1,2025-12-15,2026-01-02T20:52:12,,,,,,,{}
Trb-Pharma,BLASTOP,Trb-Pharma,BLASTOP,folic acid + vitamin B12,Antianemic,comp.rec.x 30,20950.99,2025-12-01,2026-01-02T20:52:18,Recognized Product,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Trb-Pharma,BLASTOP PREVENT,Trb-Pharma,BLASTOP PREVENT,folic acid + assoc.,Antianemic Polyvitamin,comp.rec.x30 + comp.x30,21340.0,2025-12-01,2026-01-02T20:52:28,Recognized Product,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosin,Antiprostatic,10 mg tablets x 30,35657.25,2025-12-17,2026-01-02T20:52:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosin,Antiprostatic,10 mg tablets x 60,68507.81,2025-12-17,2026-01-02T20:52:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosin,Antiprostatic,2 mg tablets x 30,22427.43,2025-12-17,2026-01-02T20:52:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosin,Antiprostatic,2 mg comp.x 60,40894.62,2025-10-24,2026-01-02T20:52:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosin,Antiprostatic,5 mg tablets x 30,29033.79,2025-12-17,2026-01-02T20:52:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Baliarda,BLAVIN,Baliarda,BLAVIN,terazosin,Antiprostatic,5 mg comp.x 60,53887.17,2025-12-17,2026-01-02T20:52:38,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Lab Internacional Argentino,BLEFASKIN,Lab Internacional Argentino,BLEFASKIN,Cosmetic Product,Dermatocosmetics,eyelid gel x 25 g (VL),20145.34,2025-10-06,2026-01-02T20:52:49,,,,,,The published price does not include taxes or other,{}
Nutrivate,BLEMIL ARROZ HIDROLIZADO,Nutrivate,BLEMIL ARROZ HIDROLIZADO,extensive infant hydrolysis form,Hypoallergenic formula+CMPA treatment,can x 400 g,279000.0,2025-12-16,2026-01-02T20:52:58,,,,,,Imported,{}
Nutrivate,BLEMIL PLUS ELEMENTAL,Nutrivate,BLEMIL PLUS ELEMENTAL,proteins+fats+carbohydrates+assoc.,Specific medically recommended foods.,can x 400 g,358000.0,2025-12-16,2026-01-02T20:53:08,,,,,,Imported,{}
Bausch & Lomb Arg.,BESIVANCE,Bausch & Lomb Arg.,BESIVANCE,besifloxacin chloride.,Ophthalmic antibiotic,sterile suspension of 5 ml,6302.25,2023-06-16,2026-01-03T11:47:31,Recognized Product,,,,,Imported,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Aspen Pharma,ALDOMET,Aspen Pharma,ALDOMET,methyldopa,Antihypertensive,250 mg comp.rec.x 30,25632.17,2026-01-01,2026-01-03T11:47:32,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Aspen Pharma,ALDOMET,Aspen Pharma,ALDOMET,methyldopa,Antihypertensive,500 mg comp.rec.x 30,34108.93,2026-01-01,2026-01-03T11:47:32,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
B-Life,APROTEN TAGLIATELLE,B-Life,APROTEN TAGLIATELLE,carbohydrates+assoc.,Specific medically recommended foods.,box x 250 g,62708.49,2025-09-29,2026-01-03T11:47:36,,,,,,Imported,{}
Fecofar,ALERGITRAT L,Fecofar,ALERGITRAT L,loratadine,Anti-allergic,10 mg comp.x 10 (VL),5205.29,2025-12-29,2026-01-03T11:47:39,,,Fixed Amount Coverage,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Fecofar,ALERGITRAT L,Fecofar,ALERGITRAT L,loratadine,Anti-allergic,10 mg comp.x 30 (VL),13862.75,2025-12-29,2026-01-03T11:47:39,,,Fixed Amount Coverage,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Convatec,AQUACEL FOAM PRO SACRAL 20X16.9 CM 5 CAPAS,,,,,,,,2026-01-03T11:47:46,,,,,,,{}
Lafedar,BLOCAMINE,Lafedar,BLOCAMINE,labetalol,Antihypertensive,200 mg tablets x 20,16681.61,2025-12-16,2026-01-03T11:48:10,Recognized Product,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {}}"
Lafedar,BLOCAMINE,Lafedar,BLOCAMINE,labetalol,Antihypertensive,5 mg/ml a. x 10 x 4 ml,146061.29,2025-12-16,2026-01-03T11:48:10,,,,,,,{}
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,100mg comp.acc.prol.x 15,17647.88,2025-12-18,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,25 mg comp.x 10 (VL) (VL),3484.56,2025-11-20,2026-01-03T11:48:27,,,Fixed Amount Coverage,,,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,25mg comp.x 20 (VL) (VL),6783.9,2025-11-20,2026-01-03T11:48:27,,,,,,,{}
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,50 mg tablets x 15,7183.29,2025-12-18,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,50 mg tablets x 30,11109.86,2025-12-18,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,75 mg tablets x 15,16513.06,2025-08-21,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,75 mg tablets x 30,34781.8,2025-10-22,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,75 mg inj.a.x 3 x 3 ml,10713.84,2025-12-18,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
Casasco,BLOKIUM,Casasco,BLOKIUM,diclofenac sodium,Anti-inflammatory analgesic,75 mg inj.a.x 5 x 3 ml,17840.81,2025-12-18,2026-01-03T11:48:27,Recognized Product,,Fixed Amount Coverage,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo""}}"
