Generic Name,Currency,Ex Factory Wholesale Price,Unit Price,Region,Product Group,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
ÉNALAPRIL (MALÉATE D'),CAD,31.95,0.3195,NORTH AMERICA,Taro-Enalapril,Sun Pharma,Co. 10 mg,Co,100,10,MG,02352265
ÉNALAPRIL (MALÉATE D'),CAD,18.14,0.6479,NORTH AMERICA,Vasotec,Organon,Co. 10 mg,Co,28,10,MG,00670928
ÉNALAPRIL (MALÉATE D')/ HYDROCHLOROTHIAZIDE,CAD,100.66,1.0066,NORTH AMERICA,Enalapril,maleate/HCTZ AA Pharma,Co. 10 mg -25 mg,Co,100,10,MG,02352931
ÉNALAPRIL (MALÉATE D')/ HYDROCHLOROTHIAZIDE,CAD,29.67,1.0596,NORTH AMERICA,Vaseretic,Organon,Co. 10 mg -25 mg,Co,28,10,MG,00657298
FOSINOPRIL SODIQUE,CAD,21.77,0.2177,NORTH AMERICA,Apo-Fosinopril,Apotex,Co. 10 mg,Co,100,10,MG,02266008
FOSINOPRIL SODIQUE,CAD,21.77,0.2177,NORTH AMERICA,Fosinopril,Sanis,Co. 10 mg,Co,100,10,MG,02459388
FOSINOPRIL SODIQUE,CAD,21.77,0.2177,NORTH AMERICA,Fosinopril-10,Pro Doc,Co. 10 mg,Co,100,10,MG,02303000
FOSINOPRIL SODIQUE,CAD,21.77,0.2177,NORTH AMERICA,Jamp-Fosinopril,Jamp,Co. 10 mg,Co,100,10,MG,02331004
FOSINOPRIL SODIQUE,CAD,6.53,0.2177,NORTH AMERICA,Teva-Fosinopril,Teva Can,Co. 10 mg,Co,30,10,MG,02247802
FOSINOPRIL SODIQUE,CAD,21.77,0.2177,NORTH AMERICA,Teva-Fosinopril,Teva Can,Co. 10 mg,Co,100,10,MG,02247802
FOSINOPRIL SODIQUE,CAD,26.19,0.2619,NORTH AMERICA,Apo-Fosinopril,Apotex,Co. 20 mg,Co,100,20,MG,02266016
FOSINOPRIL SODIQUE,CAD,26.19,0.2619,NORTH AMERICA,Fosinopril,Sanis,Co. 20 mg,Co,100,20,MG,02459396
FOSINOPRIL SODIQUE,CAD,26.19,0.2619,NORTH AMERICA,Fosinopril-20,Pro Doc,Co. 20 mg,Co,100,20,MG,02303019
FOSINOPRIL SODIQUE,CAD,26.19,0.2619,NORTH AMERICA,Jamp-Fosinopril,Jamp,Co. 20 mg,Co,100,20,MG,02331012
FOSINOPRIL SODIQUE,CAD,7.86,0.2619,NORTH AMERICA,Teva-Fosinopril,Teva Can,Co. 20 mg,Co,30,20,MG,02247803
FOSINOPRIL SODIQUE,CAD,26.19,0.2619,NORTH AMERICA,Teva-Fosinopril,Teva Can,Co. 20 mg,Co,100,20,MG,02247803
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Apo-Lisinopril,Apotex,Co. 5 mg,Co,100,5,MG,02217481
LISINOPRIL,CAD,67.33,0.1347,NORTH AMERICA,Apo-Lisinopril,Apotex,Co. 5 mg,Co,500,5,MG,02217481
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Auro-Lisinopril,AuroPharma,Co. 5 mg,Co,100,5,MG,02394472
LISINOPRIL,CAD,67.33,0.1347,NORTH AMERICA,Auro-Lisinopril,AuroPharma,Co. 5 mg,Co,500,5,MG,02394472
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Jamp-Lisinopril,Jamp,Co. 5 mg,Co,100,5,MG,02361531
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Lisinopril,Sivem,Co. 5 mg,Co,100,5,MG,02386232
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Lisinopril,(TYPE Z) Sanis,Co. 5 mg,Co,100,5,MG,02525186
LISINOPRIL,CAD,4.04,0.1347,NORTH AMERICA,Novo-Lisinopril,(Type P) Novopharm,Co. 5 mg,Co,30,5,MG,02285061
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Novo-Lisinopril,(Type P) Novopharm,Co. 5 mg,Co,100,5,MG,02285061
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Pro-Lisinopril-5,Pro Doc,Co. 5 mg,Co,100,5,MG,02310961
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Ran-Lisinopril,Ranbaxy,Co. 5 mg,Co,100,5,MG,02294230
LISINOPRIL,CAD,67.33,0.1347,NORTH AMERICA,Ran-Lisinopril,Ranbaxy,Co. 5 mg,Co,500,5,MG,02294230
LISINOPRIL,CAD,4.04,0.1347,NORTH AMERICA,Sandoz Lisinopril,Sandoz,Co. 5 mg,Co,30,5,MG,02289199
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Sandoz Lisinopril,Sandoz,Co. 5 mg,Co,100,5,MG,02289199
LISINOPRIL,CAD,4.04,0.1347,NORTH AMERICA,Teva-Lisinopril,(Type Z) Teva Can,Co. 5 mg,Co,30,5,MG,02285118
LISINOPRIL,CAD,13.47,0.1347,NORTH AMERICA,Teva-Lisinopril,(Type Z) Teva Can,Co. 5 mg,Co,100,5,MG,02285118
LISINOPRIL,CAD,55.94,0.5594,NORTH AMERICA,Zestril,Atnahs,Co. 5 mg,Co,100,5,MG,02049333
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Apo-Lisinopril,Apotex,Co. 5 mg,Co,100,5,MG,02217503
LISINOPRIL,CAD,80.93,0.1619,NORTH AMERICA,Apo-Lisinopril,Apotex,Co. 5 mg,Co,500,5,MG,02217503
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Auro-Lisinopril,AuroPharma,Co. 5 mg,Co,100,5,MG,02394480
LISINOPRIL,CAD,80.93,0.1619,NORTH AMERICA,Auro-Lisinopril,AuroPharma,Co. 5 mg,Co,500,5,MG,02394480
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Jamp-Lisinopril,Jamp,Co. 5 mg,Co,100,5,MG,02361558
LISINOPRIL,CAD,80.93,0.1619,NORTH AMERICA,Jamp-Lisinopril,Jamp,Co. 5 mg,Co,500,5,MG,02361558
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Lisinopril,Sivem,Co. 5 mg,Co,100,5,MG,02386240
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Lisinopril,(TYPE Z) Sanis,Co. 5 mg,Co,100,5,MG,02525194
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Pro-Lisinopril-10,Pro Doc,Co. 5 mg,Co,100,5,MG,02310988
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Ran-Lisinopril,Ranbaxy,Co. 5 mg,Co,100,5,MG,02294249
LISINOPRIL,CAD,80.93,0.1619,NORTH AMERICA,Ran-Lisinopril,Ranbaxy,Co. 5 mg,Co,500,5,MG,02294249
LISINOPRIL,CAD,4.86,0.1619,NORTH AMERICA,Teva-Lisinopril,(Type Z) Teva Can,Co. 5 mg,Co,30,5,MG,02285126
LISINOPRIL,CAD,16.19,0.1619,NORTH AMERICA,Teva-Lisinopril,(Type Z) Teva Can,Co. 5 mg,Co,100,5,MG,02285126
LISINOPRIL,CAD,67.23,0.6723,NORTH AMERICA,Zestril,Atnahs,Co. 5 mg,Co,100,5,MG,02049376
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Apo-Lisinopril,Apotex,Co. 20 mg,Co,100,20,MG,02217511
LISINOPRIL,CAD,97.24,0.1945,NORTH AMERICA,Apo-Lisinopril,Apotex,Co. 20 mg,Co,500,20,MG,02217511
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Auro-Lisinopril,AuroPharma,Co. 20 mg,Co,100,20,MG,02394499
LISINOPRIL,CAD,97.24,0.1945,NORTH AMERICA,Auro-Lisinopril,AuroPharma,Co. 20 mg,Co,500,20,MG,02394499
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Jamp-Lisinopril,Jamp,Co. 20 mg,Co,100,20,MG,02361566
LISINOPRIL,CAD,97.24,0.1945,NORTH AMERICA,Jamp-Lisinopril,Jamp,Co. 20 mg,Co,500,20,MG,02361566
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Lisinopril,Sivem,Co. 20 mg,Co,100,20,MG,02386259
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Lisinopril,(TYPE Z) Sanis,Co. 20 mg,Co,100,20,MG,02525208
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Pro-Lisinopril-20,Pro Doc,Co. 20 mg,Co,100,20,MG,02310996
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Ran-Lisinopril,Ranbaxy,Co. 20 mg,Co,100,20,MG,02294257
LISINOPRIL,CAD,97.24,0.1945,NORTH AMERICA,Ran-Lisinopril,Ranbaxy,Co. 20 mg,Co,500,20,MG,02294257
LISINOPRIL,CAD,5.83,0.1945,NORTH AMERICA,Teva-Lisinopril,(Type Z) Teva Can,Co. 20 mg,Co,30,20,MG,02285134
LISINOPRIL,CAD,19.45,0.1945,NORTH AMERICA,Teva-Lisinopril,(Type Z) Teva Can,Co. 20 mg,Co,100,20,MG,02285134
LISINOPRIL,CAD,80.78,0.8078,NORTH AMERICA,Zestril,Atnahs,Co. 20 mg,Co,100,20,MG,02049384
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,6.25,0.2083,NORTH AMERICA,Lisinopril/HCTZ,(Type Z) Sanis,"Co. 10 mg -12,5 mg",Co,30,10,MG,02362945
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,20.83,0.2083,NORTH AMERICA,Lisinopril/HCTZ,(Type Z) Sanis,"Co. 10 mg -12,5 mg",Co,100,10,MG,02362945
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,6.25,0.2083,NORTH AMERICA,Novo-Lisinopril/HCTZ,(Type Novopharm,"Co. 10 mg -12,5 mg",Co,30,10,MG,02302136
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,20.83,0.2083,NORTH AMERICA,Novo-Lisinopril/HCTZ,(Type Novopharm,"Co. 10 mg -12,5 mg",Co,100,10,MG,02302136
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,6.25,0.2083,NORTH AMERICA,Sandoz Lisinopril,HCT Sandoz,"Co. 10 mg -12,5 mg",Co,30,10,MG,02302365
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,20.83,0.2083,NORTH AMERICA,Sandoz Lisinopril,HCT Sandoz,"Co. 10 mg -12,5 mg",Co,100,10,MG,02302365
LISINOPRIL/ HYDROCHLOROTHIAZIDE,CAD,20.83,0.2083,NORTH AMERICA,Teva-Lisinopril/HCTZ,(Type Teva Can,"Co. 10 mg -12,5 mg",Co,100,10,MG,02301768
Z),CAD,86.54,0.8654,NORTH AMERICA,Zestoretic,Atnahs,,,100,,,02103729
Z),CAD,12.5,0.8654,NORTH AMERICA,Zestoretic,Atnahs,,,20,,,02103729
Z),CAD,25.03,0.2503,NORTH AMERICA,Lisinopril/HCTZ,(Type Z) Sanis,,,100,,,02362953
Z),CAD,25.03,0.2503,NORTH AMERICA,Novo-Lisinopril/HCTZ,(Type Novopharm,,,100,,,02302144
P),CAD,7.51,0.2503,NORTH AMERICA,Sandoz Lisinopril,HCT Sandoz,,,30,,,02302373
P),CAD,25.03,0.2503,NORTH AMERICA,Sandoz Lisinopril,HCT Sandoz,,,100,,,02302373
P),CAD,7.51,0.2503,NORTH AMERICA,Teva-Lisinopril/HCTZ,(Type Teva Can,,,30,,,02301776
P),CAD,25.03,0.2503,NORTH AMERICA,Teva-Lisinopril/HCTZ,(Type Teva Can,,,100,,,02301776
P),CAD,104.0,1.04,NORTH AMERICA,Zestoretic,Atnahs,,,100,,,02045737
P),CAD,7.51,0.2503,NORTH AMERICA,Lisinopril/HCTZ,(Type Z) Sanis,,,30,,,02362961
P),CAD,25.03,0.2503,NORTH AMERICA,Lisinopril/HCTZ,(Type Z) Sanis,,,100,,,02362961
P),CAD,25.03,0.2503,NORTH AMERICA,Novo-Lisinopril/HCTZ,(Type Novopharm,,,100,,,02302152
P),CAD,7.51,0.2503,NORTH AMERICA,Sandoz Lisinopril,HCT Sandoz,,,30,,,02302381
P),CAD,25.03,0.2503,NORTH AMERICA,Sandoz Lisinopril,HCT Sandoz,,,100,,,02302381
P),CAD,7.51,0.2503,NORTH AMERICA,Teva-Lisinopril/HCTZ,(Type Teva Can,,,30,,,02301784
P),CAD,25.03,0.2503,NORTH AMERICA,Teva-Lisinopril/HCTZ,(Type Teva Can,,,100,,,02301784
P),CAD,104.0,1.04,NORTH AMERICA,Zestoretic,Atnahs,,,100,,,02045729
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,AG-Perindopril,Angita,Co. 2 mg,Co,100,2,MG,02481677
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,AG-Perindopril,Erbumine Angita,Co. 2 mg,Co,30,2,MG,02529491
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,AG-Perindopril,Erbumine Angita,Co. 2 mg,Co,100,2,MG,02529491
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Apo-Perindopril,Apotex,Co. 2 mg,Co,30,2,MG,02289261
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Apo-Perindopril,Apotex,Co. 2 mg,Co,100,2,MG,02289261
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Auro-Perindopril,AuroPharma,Co. 2 mg,Co,30,2,MG,02459817
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Auro-Perindopril,AuroPharma,Co. 2 mg,Co,100,2,MG,02459817
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Bio-Perindopril,Biomed,Co. 2 mg,Co,100,2,MG,02501309
PÉRINDOPRIL ERBUMINE,CAD,18.88,0.6293,NORTH AMERICA,Coversyl,Servier,Co. 2 mg,Co,30,2,MG,02123274
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Jamp Perindopril,Erbumine Jamp,Co. 2 mg,Co,30,2,MG,02527200
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Jamp Perindopril,Erbumine Jamp,Co. 2 mg,Co,100,2,MG,02527200
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Jamp-Perindopril,Jamp,Co. 2 mg,Co,100,2,MG,02477009
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Mar-Perindopril,Marcan,Co. 2 mg,Co,100,2,MG,02474824
PÉRINDOPRIL ERBUMINE,CAD,81.6,0.1632,NORTH AMERICA,Mar-Perindopril,Marcan,Co. 2 mg,Co,500,2,MG,02474824
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Mint-Perindopril,Mint,Co. 2 mg,Co,100,2,MG,02476762
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,M-Perindopril,Mantra Ph.,Co. 2 mg,Co,30,2,MG,02482924
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,M-Perindopril,Mantra Ph.,Co. 2 mg,Co,100,2,MG,02482924
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,NRA-Perindopril,Nora,Co. 2 mg,Co,30,2,MG,02489015
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,NRA-Perindopril,Nora,Co. 2 mg,Co,100,2,MG,02489015
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Perindopril,Erbumine Pro Doc,Co. 2 mg,Co,30,2,MG,02488949
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Perindopril,Erbumine Pro Doc,Co. 2 mg,Co,100,2,MG,02488949
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Perindopril,Erbumine Sanis,Co. 2 mg,Co,100,2,MG,02481634
PÉRINDOPRIL ERBUMINE,CAD,81.6,0.1632,NORTH AMERICA,Perindopril,Erbumine Sanis,Co. 2 mg,Co,500,2,MG,02481634
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Perindopril,Erbumine Sivem,Co. 2 mg,Co,30,2,MG,02479877
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Perindopril,Erbumine Sivem,Co. 2 mg,Co,100,2,MG,02479877
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,pms-Perindopril,Phmscience,Co. 2 mg,Co,30,2,MG,02470675
PÉRINDOPRIL ERBUMINE,CAD,81.6,0.1632,NORTH AMERICA,pms-Perindopril,Phmscience,Co. 2 mg,Co,500,2,MG,02470675
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Priva-Perindopril,Erbumine Nora,Co. 2 mg,Co,100,2,MG,02483238
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Riva-Perindopril,Riva,Co. 2 mg,Co,30,2,MG,02472015
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Riva-Perindopril,Riva,Co. 2 mg,Co,100,2,MG,02472015
PÉRINDOPRIL ERBUMINE,CAD,4.9,0.1632,NORTH AMERICA,Sandoz Perindopril,Sandoz,Co. 2 mg,Co,30,2,MG,02470225
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Sandoz Perindopril,Sandoz,Co. 2 mg,Co,100,2,MG,02470225
PÉRINDOPRIL ERBUMINE,CAD,16.32,0.1632,NORTH AMERICA,Teva-Perindopril,Teva Can,Co. 2 mg,Co,100,2,MG,02464985
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,AG-Perindopril,Angita,Co. 4 mg,Co,100,4,MG,02481685
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,AG-Perindopril,Erbumine Angita,Co. 4 mg,Co,30,4,MG,02529505
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,AG-Perindopril,Erbumine Angita,Co. 4 mg,Co,100,4,MG,02529505
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Apo-Perindopril,Apotex,Co. 4 mg,Co,30,4,MG,02289288
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Apo-Perindopril,Apotex,Co. 4 mg,Co,100,4,MG,02289288
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Auro-Perindopril,AuroPharma,Co. 4 mg,Co,30,4,MG,02459825
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Auro-Perindopril,AuroPharma,Co. 4 mg,Co,100,4,MG,02459825
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Bio-Perindopril,Biomed,Co. 4 mg,Co,100,4,MG,02501317
PÉRINDOPRIL ERBUMINE,CAD,23.6,0.7867,NORTH AMERICA,Coversyl,Servier,Co. 4 mg,Co,30,4,MG,02123282
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Jamp Perindopril,Erbumine Jamp,Co. 4 mg,Co,30,4,MG,02527219
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Jamp Perindopril,Erbumine Jamp,Co. 4 mg,Co,100,4,MG,02527219
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Jamp-Perindopril,Jamp,Co. 4 mg,Co,100,4,MG,02477017
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Mar-Perindopril,Marcan,Co. 4 mg,Co,100,4,MG,02474832
PÉRINDOPRIL ERBUMINE,CAD,102.1,0.2042,NORTH AMERICA,Mar-Perindopril,Marcan,Co. 4 mg,Co,500,4,MG,02474832
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Mint-Perindopril,Mint,Co. 4 mg,Co,100,4,MG,02476770
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,M-Perindopril,Mantra Ph.,Co. 4 mg,Co,30,4,MG,02482932
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,M-Perindopril,Mantra Ph.,Co. 4 mg,Co,100,4,MG,02482932
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,NRA-Perindopril,Nora,Co. 4 mg,Co,30,4,MG,02489023
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,NRA-Perindopril,Nora,Co. 4 mg,Co,100,4,MG,02489023
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Perindopril,Erbumine Pro Doc,Co. 4 mg,Co,30,4,MG,02488957
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Perindopril,Erbumine Pro Doc,Co. 4 mg,Co,100,4,MG,02488957
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Perindopril,Erbumine Sanis,Co. 4 mg,Co,100,4,MG,02481642
PÉRINDOPRIL ERBUMINE,CAD,102.1,0.2042,NORTH AMERICA,Perindopril,Erbumine Sanis,Co. 4 mg,Co,500,4,MG,02481642
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Perindopril,Erbumine Sivem,Co. 4 mg,Co,30,4,MG,02479885
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Perindopril,Erbumine Sivem,Co. 4 mg,Co,100,4,MG,02479885
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,pms-Perindopril,Phmscience,Co. 4 mg,Co,30,4,MG,02470683
PÉRINDOPRIL ERBUMINE,CAD,102.1,0.2042,NORTH AMERICA,pms-Perindopril,Phmscience,Co. 4 mg,Co,500,4,MG,02470683
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Priva-Perindopril,Erbumine Nora,Co. 4 mg,Co,100,4,MG,02483246
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Riva-Perindopril,Riva,Co. 4 mg,Co,30,4,MG,02472023
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Riva-Perindopril,Riva,Co. 4 mg,Co,100,4,MG,02472023
PÉRINDOPRIL ERBUMINE,CAD,6.13,0.2042,NORTH AMERICA,Sandoz Perindopril,Sandoz,Co. 4 mg,Co,30,4,MG,02470233
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Sandoz Perindopril,Sandoz,Co. 4 mg,Co,100,4,MG,02470233
PÉRINDOPRIL ERBUMINE,CAD,20.42,0.2042,NORTH AMERICA,Teva-Perindopril,Teva Can,Co. 4 mg,Co,100,4,MG,02464993
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,AG-Perindopril,Angita,Co. 8 mg,Co,100,8,MG,02481693
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,AG-Perindopril,Erbumine Angita,Co. 8 mg,Co,30,8,MG,02529513
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,AG-Perindopril,Erbumine Angita,Co. 8 mg,Co,100,8,MG,02529513
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,Apo-Perindopril,Apotex,Co. 8 mg,Co,30,8,MG,02289296
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Apo-Perindopril,Apotex,Co. 8 mg,Co,100,8,MG,02289296
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,Auro-Perindopril,AuroPharma,Co. 8 mg,Co,30,8,MG,02459833
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Auro-Perindopril,AuroPharma,Co. 8 mg,Co,100,8,MG,02459833
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Bio-Perindopril,Biomed,Co. 8 mg,Co,100,8,MG,02501325
PÉRINDOPRIL ERBUMINE,CAD,33.05,1.1017,NORTH AMERICA,Coversyl,Servier,Co. 8 mg,Co,30,8,MG,02246624
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,Jamp Perindopril,Erbumine Jamp,Co. 8 mg,Co,30,8,MG,02527227
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Jamp Perindopril,Erbumine Jamp,Co. 8 mg,Co,100,8,MG,02527227
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Jamp-Perindopril,Jamp,Co. 8 mg,Co,100,8,MG,02477025
PÉRINDOPRIL ERBUMINE,CAD,28.31,0.2831,NORTH AMERICA,Mar-Perindopril,Marcan,Co. 8 mg,Co,100,8,MG,02474840
PÉRINDOPRIL ERBUMINE,CAD,141.55,0.2831,NORTH AMERICA,Mar-Perindopril,Marcan,Co. 8 mg,Co,500,8,MG,02474840
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Mint-Perindopril,Mint,Co. 8 mg,Co,100,8,MG,02476789
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,M-Perindopril,Mantra Ph.,Co. 8 mg,Co,30,8,MG,02482940
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,M-Perindopril,Mantra Ph.,Co. 8 mg,Co,100,8,MG,02482940
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,NRA-Perindopril,Nora,Co. 8 mg,Co,30,8,MG,02489031
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,NRA-Perindopril,Nora,Co. 8 mg,Co,100,8,MG,02489031
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,Perindopril,Erbumine Pro Doc,Co. 8 mg,Co,30,8,MG,02488965
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Perindopril,Erbumine Pro Doc,Co. 8 mg,Co,100,8,MG,02488965
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Perindopril,Erbumine Sanis,Co. 8 mg,Co,100,8,MG,02481650
PÉRINDOPRIL ERBUMINE,CAD,141.5,0.283,NORTH AMERICA,Perindopril,Erbumine Sanis,Co. 8 mg,Co,500,8,MG,02481650
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,Perindopril,Erbumine Sivem,Co. 8 mg,Co,30,8,MG,02479893
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Perindopril,Erbumine Sivem,Co. 8 mg,Co,100,8,MG,02479893
PÉRINDOPRIL ERBUMINE,CAD,8.49,0.283,NORTH AMERICA,pms-Perindopril,Phmscience,Co. 8 mg,Co,30,8,MG,02470691
PÉRINDOPRIL ERBUMINE,CAD,141.5,0.283,NORTH AMERICA,pms-Perindopril,Phmscience,Co. 8 mg,Co,500,8,MG,02470691
PÉRINDOPRIL ERBUMINE,CAD,28.3,0.283,NORTH AMERICA,Priva-Perindopril,Erbumine Nora,Co. 8 mg,Co,100,8,MG,02483254
