WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Customized_Column_1,Pharmacy_Purchase_Price,Effective_Start_Date
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 0,5 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 0.5 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,734.98,15.03.2024
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 3 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,5596.72,11.09.2017
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 3 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,5451.66,15.03.2018
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 3 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,5180.49,15.03.2019
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 3 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,5122.77,16.03.2020
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 3 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,4712.85,23.03.2023
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 3 mg 30 капсули (блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,4533.04,15.03.2024
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 5 mg 30 капсули х(блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 5 mg 30 capsules x (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,9473.07,11.09.2017
L04AD02,"ADVAGRAF капсула со продолжено ослободување, тврда 5 mg 30 капсули х(блистер 3 х 10)/кутија","ADVAGRAF extended-release capsule, hard 5 mg 30 capsules x (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,Rp,8533.47,15.03.2019
D07AC14,ADVANTAN емулзија за кожа 1 mg/1 g Al туба х 20 g/кутија,ADVANTAN skin emulsion 1 mg/1 g Al tube x 20 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,Rp,241.14,14.12.2011
D07AC14,ADVANTAN емулзија за кожа 1 mg/1 g Al туба х 20 g/кутија,ADVANTAN skin emulsion 1 mg/1 g Al tube x 20 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,Rp,156.77,05.10.2012
D07AC14,ADVANTAN маст 1 mg/1 g Al туба х 15 g/кутија,ADVANTAN ointment 1 mg/1 g Al tube x 15 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,Rp,122.0,14.12.2011
D07AC14,ADVANTAN крем 1 mg/1 g Al туба х 15 g/кутија,ADVANTAN cream 1 mg/1 g Al tube x 15 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,Rp,122.0,14.12.2011
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 500 IU 1 вијала со 500 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 500 IU 1 vial of 500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,18475.14,10.03.2022
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 500 IU 1 вијала со 500 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 500 IU 1 vial of 500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,14944.89,17.03.2025
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 1500 IU 1 вијала со 1500 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 1500 IU 1 vial with 1500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,70619.63,10.03.2022
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 1500 IU 1 вијала со 1500 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 1500 IU 1 vial with 1500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,58404.74,17.03.2025
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 1000 IU 1 вијала со 1000 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 1000 IU 1 vial of 1000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,37005.12,17.03.2025
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 2000 IU 1 вијала со 2000 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 2000 IU 1 vial of 2000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,94159.3,10.03.2022
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 2000 IU 1 вијала со 2000 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 2000 IU 1 vial of 2000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,77774.31,17.03.2025
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 250 IU 1 вијала со 250 IU октoког алфа, 1 вијала со 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 250 IU 1 vial of 250 IU octocog alfa, 1 vial of 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,7803.11,17.03.2025
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 3000 IU 1 вијала со 3000 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 3000 IU 1 vial of 3000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,117260.16,17.03.2025
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 3000 IU 1 вијала со 3000 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 3000 IU 1 vial of 3000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,141239.25,10.03.2022
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 1000 IU 1 вијала со 1000 IU октоког алфа, 1 вијала х 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 1000 IU 1 vial of 1000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,40119.51,10.03.2022
B02BD02,"ADVATE прашок и вехикулум за раствор за инјектирање 250 IU 1 вијала со 250 IU октoког алфа, 1 вијала со 5 ml стерилна вода за инјекции (вехикулум) и 1 BAXJECT II помагало за реконституција/кутија","ADVATE powder and vehicle for solution for injection 250 IU 1 vial of 250 IU octocog alfa, 1 vial of 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,10075.75,10.03.2022
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 250 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 250 IU прашок. Тип I стаклена вијала затворена со хлоробутилен или бромобутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции и 1 BAXJECT III систем","ADYNOVI powder and solvent for solution for injection 250 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 250 IU powder. Type I glass vial closed with a chlorobutylene or bromobutylene rubber stopper, containing 2 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,11986.04,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 500 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 500 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 500 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 500 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,18004.5,20.12.2022
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 500 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 500 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 500 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 500 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,15582.62,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 1000 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 1000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 1000 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 1000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,40613.4,20.12.2022
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 1000 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 1000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 1000 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 1000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,36087.42,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 250 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 250 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 250 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 250 IU powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,16250.71,20.12.2022
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 250 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 250 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 250 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 250 IU powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,11986.04,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 500 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 500 IU прашок. Тип I стаклена вијала затворена со хлоробутилен или бромобутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции и 1 BAXJECT III систем","ADYNOVI powder and solvent for solution for injection 500 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 500 IU of powder. Type I glass vial closed with a chlorobutylene or bromobutylene rubber stopper, containing 2 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,15582.62,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 1000 IU/2 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 1000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен или бромобутилен гумен затворувач, која содржи 2 ml стерилна вода за инјекции и 1 BAXJECT III систем","ADYNOVI powder and solvent for solution for injection 1000 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 1000 IU of powder. Type I glass vial closed with a chlorobutylene or bromobutylene rubber stopper, containing 2 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,36087.42,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 2000 IU/5 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 5 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 5 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,80801.89,20.12.2022
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 2000 IU/5 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 5 ml стерилна вода за инјекции.","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 5 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,74590.92,17.03.2025
B02BD02,"ADYNOVI прашок и растворувач за раствор за инјектирање 2000 IU/5 ml Тип I стаклена вијала затворена со хлоробутилен гумен затворувач, која содржи 2000 IU прашок. Тип I стаклена вијала затворена со хлоробутилен или бромобутилен гумен затворувач, која содржи 5 ml стерилна вода за инјекции и 1 BAXJECT III систем","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl or bromobutyl rubber stopper, containing 5 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,H,74590.92,17.03.2025
R06AX27,AERIUS филм-обложена таблета 5 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,354.59,14.12.2011
R06AX27,AERIUS филм-обложена таблета 5 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,221.9,15.03.2018
R06AX27,AERIUS филм-обложена таблета 5 mg 30 филм-обложени таблети (блистер 3 х 10)/кутија,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,175.59,17.03.2025
R06AX27,"AERIUS перорален раствор 0,5 mg/1 ml стаклено шише х 60 ml",AERIUS oral solution 0.5 mg/1 ml glass bottle x 60 ml,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,148.84,24.07.2014
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,106.84,22.10.2015
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 60 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 60 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,176.55,14.12.2011
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 60 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 60 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,173.76,15.10.2016
R06AX27,"AERIUS перорален раствор 0,5 mg/1 ml стаклено шише х 60 ml",AERIUS oral solution 0.5 mg/1 ml glass bottle x 60 ml,desloratadine,Organon Heist bv,Organon Heist bv,Rp,,
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 120 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 120 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,365.7,14.12.2011
R06AX27,"AERIUS сируп 0,5 mg/1 ml 1 шише х 120 ml + лажиче за дозирање/кутија",AERIUS syrup 0.5 mg/1 ml 1 bottle x 120 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",Rp,350.0,05.10.2012
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,245.43,14.12.2011
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,245.1,05.10.2012
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,197.07,17.10.2014
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,Rp,113.32,16.03.2015
R06AX27,AERIUS филм-обложена таблета 5 mg 10 таблети (блистер 1 х 10)/кутија,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,Organon Heist bv,Organon Heist bv,Rp,,
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,"NOVARTIS PHARMA STEIN AG, SANDOZ S.R.L.","NOVARTIS PHARMA STEIN AG, SANDOZ S.R.L.",Rp,73423.44,17.03.2025
L01XE10,AFINITOR таблета 5 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 5 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,146310.02,15.03.2016
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,247304.97,01.04.2015
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,196291.23,15.03.2016
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,170930.64,15.03.2019
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,151353.64,15.03.2021
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,92525.31,23.03.2023
L01XE10,AFINITOR таблета 10 mg 30 таблети (блистер 3 х 10)/кутија,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,Rp,79629.14,15.03.2024
B01AC17,"AGGRASTAT концентрат за раствор за инфузија 0,25 mg/1 ml 1 стаклена вијала х 50 ml/кутија",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,H,12234.48,14.12.2011
B01AC17,"AGGRASTAT концентрат за раствор за инфузија 0,25 mg/1 ml 1 стаклена вијала х 50 ml/кутија",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,H,12020.0,05.10.2012
B01AC17,"AGGRASTAT концентрат за раствор за инфузија 0,25 mg/1 ml 1 стаклена вијала х 50 ml/кутија",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,H,9649.73,15.10.2013
B02BD04,AIMAFIX прашок и вехикулум за раствор за инфузија 500 IE 1 вијала х 500 IE + 1 вијала х 10 ml вехикулум + сет за инфузија/кутија,AIMAFIX powder and vehicle for solution for infusion 500 IU 1 vial x 500 IU + 1 vial x 10 ml vehicle + infusion set/box,coagulation factor IX,KEDRION Bolognana S.p.A,KEDRION Bolognana S.p.A,H,10372.0,01.04.2015
B02BD04,AIMAFIX прашок и вехикулум за раствор за инфузија 500 IE 1 вијала х 500 IE + 1 вијала х 10 ml вехикулум + сет за инфузија/кутија,AIMAFIX powder and vehicle for solution for infusion 500 IU 1 vial x 500 IU + 1 vial x 10 ml vehicle + infusion set/box,coagulation factor IX,Kedrion S.p.A,Kedrion S.p.A,H,,
N02,"AJOVY раствор за инјектирање 225 mg 1 претходно наполнет шприц х 1,5 ml раствор/кутија",AJOVY solution for injection 225 mg 1 pre-filled syringe x 1.5 ml solution/box,fremanezumab,"Merckle GmbH, TEVA Pharmaceuticals Europe B.V.","Merkle GmbH, TEVA Pharmaceuticals Europe B.V.",Rp,,
N02,"AJOVY раствор за инјектирање 225 mg 1 претходно наполнето пенкало х 1,5 ml раствор/кутија",AJOVY solution for injection 225 mg 1 pre-filled pen x 1.5 ml solution/box,fremanezumab,"TEVA Pharmaceuticals Europe B.V., Merckle GmbH","TEVA Pharmaceuticals Europe B.V., Merkle GmbH",Rp,,
N02,"AJOVY раствор за инјектирање 225 mg 1 претходно наполнето пенкало х 1,5 ml раствор/кутија",AJOVY solution for injection 225 mg 1 pre-filled pen x 1.5 ml solution/box,fremanezumab,"Merckle GmbH, TEVA Pharmaceuticals Europe B.V.","Merkle GmbH, TEVA Pharmaceuticals Europe B.V.",Rp,26839.17,01.07.2021
P02CA03,ALBENDAZOL ALKALOID филм-обложена таблета 200 mg 60 таблети во темна стаклена тегличка/кутија,ALBENDAZOLE ALKALOID film-coated tablet 200 mg 60 tablets in a dark glass bottle/box,albendazole,АЛКАЛОИД АД,ALKALOID AD,Rp,1071.0,14.12.2011
