PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
2244329,ARGENTINA,Denver Farma,DIFENHIDRAMINA DENVER FARMA,diphenhydramine,2025-10-01,540000.00,,,,10 mg a.x 100 x 1 ml
870181,ARGENTINA,Denver Farma,DIFENHIDRAMINA DENVER FARMA,diphenhydramine,2025-12-01,10121.80,IOMA,3428.22,6693.58,50 mg tablets x 20
870182,ARGENTINA,Denver Farma,DIFENHIDRAMINA DENVER FARMA,diphenhydramine,2025-12-01,9051.06,IOMA,2818.13,6232.93,jbe.x 120 ml
2244333,ARGENTINA,Vannier,DIFENHIDRAMINA VANNIER,diphenhydramine,2026-01-01,9000.00,,,,jbe. x 100 ml
1997001,ARGENTINA,Baliarda,DIFOGLIX,empagliflozin,2025-12-17,80272.07,,,,10 mg comp.rec.x 30
1997002,ARGENTINA,Baliarda,DIFOGLIX,empagliflozin,2025-12-17,86258.29,,,,25 mg comp.rec.x 30
411163,ARGENTINA,Galderma,DIFFERIN,adapalene,2025-12-29,49777.23,IOMA,13242.65,36534.58,0.1% cr.x 30 g
411184,ARGENTINA,Galderma,DIFFERIN,adapalene,2025-12-29,49777.23,IOMA,13242.65,36534.58,0.1% gel x 30 g
417835,ARGENTINA,Galderma,DIFFERIN,adapalene,2025-12-29,61951.08,IOMA,8786.25,53164.83,0.3% gel x 30 g
1908817,ARGENTINA,Baliarda,DIGENORFLAT,dehydrocholic acid + assoc.,2025-12-17,39188.49,,,,comp.rec.x 40
1554565,ARGENTINA,Craveri,DIGESPLEN,metoclopramide+pancreatin+asoc.,2025-12-15,24819.35,PAMI-only,,7021.52,grag.x 30
554451,ARGENTINA,Klonal,DIGOCARD-G,digoxin,2025-10-23,476517.20,,,,a.x 100 x 1 ml
554452,ARGENTINA,Biol,DIGOXINA BIOL,digoxin,2025-12-22,378582.88,,,,inj.a.x 100 x 1 ml
554453,ARGENTINA,Lafedar,DIGOXINA LAFEDAR,digoxin,2025-12-16,25457.35,IOMA,13140.53,12316.82,0.25 mg tablets x 40
554454,ARGENTINA,Lafedar,DIGOXINA LAFEDAR,digoxin,2025-12-16,16439.01,IOMA,8485.46,7953.55,75 mg gts.x 10 ml
2237736,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,17347.00,IOMA,8844.72,8502.28,12.5 mg comp.ran.x 28
2237737,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,17867.41,IOMA,9097.50,8769.91,12.5 mg comp.ran.x 30
2237754,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,28335.77,IOMA,15142.54,13193.23,12.5 mg comp.ran.x 56
2237738,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,22088.93,IOMA,11217.77,10871.16,25 mg comp.ran.x 28
2237739,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,22088.57,IOMA,11235.45,10853.12,25 mg comp.ran.x 30
2237740,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,37170.12,IOMA,19121.41,18048.71,25 mg comp.ran.x 56
2237741,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,7610.53,IOMA,4203.90,3406.63,3.125 mg comp.ran.x 28
2241764,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,7608.54,IOMA,4162.87,3445.67,3.125 mg comp.ran.x 30
2237755,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,28628.05,IOMA,15352.21,13275.84,50 mg comp.ran.x 28
2237744,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,14446.71,IOMA,7334.32,7112.39,6.25 mg comp.ran.x 28
2237746,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,14448.15,IOMA,7226.66,7221.49,6.25 mg comp.ran.x 30
2237756,ARGENTINA,Siegfried,DILATREND,carvedilol,2025-12-12,22345.05,IOMA,11193.12,11151.93,6.25 mg comp.ran.x 56
2246595,ARGENTINA,Siegfried,DILATREND D,carvedilol+hydrochlorothiazide,2025-12-12,24900.99,IOMA,13421.02,11479.97,25/12.5 mg comp.ran.x 28
2237757,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,19077.93,IOMA,11025.00,8052.93,10 mg caps.x 30
2237758,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,32642.75,IOMA,17294.68,15348.07,20 mg caps.x 30
2241765,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,40535.61,IOMA,21792.30,18743.31,40 mg caps.x 30
2241766,ARGENTINA,Siegfried,DILATREND AP,carvedilol,2025-12-12,48077.16,IOMA,26531.15,21546.01,80 mg caps.x 30
175562,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,32576.56,IOMA,19522.43,13054.13,160 mg comp.rec.x 28
1566700,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,32974.23,IOMA,19910.50,13063.73,160 mg comp.rec.x 30
567993,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,65557.73,PAMI-only,,24145.74,160 mg comp.rec.x 56
531251,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,36915.86,IOMA,20545.67,16370.19,320 mg comp.rec.x 28
1566699,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,37070.43,IOMA,22119.60,14950.83,320 mg comp.rec.x 30
175563,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,25988.11,IOMA,15319.82,10668.29,80 mg comp.rec.x 28
1566698,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,26803.99,IOMA,15899.37,10904.62,80 mg comp.rec.x 30
567995,ARGENTINA,Casasco,DILCORAN,valsartan,2025-12-18,52883.96,PAMI-only,,18404.89,80 mg comp.rec.x 56
175640,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,30934.73,IOMA,20166.53,10768.20,160/12.5 mg rec. tab.x28
2213545,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,33142.84,IOMA,19095.45,14047.39,160/12.5 mg comp.rec.x30
567988,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,62877.72,,,,160/12.5 mg comp.rec.x56
2213543,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,40345.97,IOMA,24255.32,16090.65,160/25 mg comp.rec.x30
2213542,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,45309.33,IOMA,25063.23,20246.10,320/12.5 mg comp.rec.x30
2213539,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,45508.68,IOMA,30171.76,15336.92,320/25 mg comp.rec.x30
175641,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,27473.98,PAMI-only,,12863.22,80/12.5 mg rec. tab. x 28
567989,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,55219.17,PAMI-only,,13436.32,80/12.5 mg rec. tab.x 56
2213538,ARGENTINA,Casasco,DILCORAN D,valsartan+hydrochlorothiazide,2025-12-18,29067.68,IOMA,17759.00,11308.68,80/12.5 mg rec. tab.x30
1608753,ARGENTINA,Casasco,DILCORAN PLUS D,valsartan+hydrochloroti.+amlodip.,2025-12-18,58782.66,PAMI-only,,23309.30,160/12.5/10 mg tablets x 30
1608752,ARGENTINA,Casasco,DILCORAN PLUS D,valsartan+hydrochloroti.+amlodip.,2025-08-21,56218.97,PAMI-only,,22164.80,160/12.5/5 mg tablets x 30
1608751,ARGENTINA,Casasco,DILCORAN PLUS D,valsartan+hydrochloroti.+amlodip.,2025-08-21,60771.00,PAMI-only,,24969.33,320/25/10 mg tablets x 30
175674,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,43602.64,IOMA,27433.91,16168.73,160/10 mg comp.rec.x 28
567983,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,85990.75,IOMA,49729.86,36260.89,160/10 mg comp.rec.x 56
175675,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,41557.72,IOMA,26023.39,15534.33,160/5 mg comp.rec.x 28
567984,ARGENTINA,Casasco,DILCORAN PLUS,valsartan+amlodipine,2025-12-18,81798.04,IOMA,49729.86,32068.18,160/5 mg comp.rec.x 56
359460,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2026-01-16,80291.45,,,,40mg jga.prell.x 2x0.4ml
359457,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2026-01-16,391024.11,,,,40mg jga.prell.x10x0.4ml
359458,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2026-01-16,571444.99,,,,60mg jga.prell.x10x0.6ml
359459,ARGENTINA,Lazar,DILUTOL,enoxaparin sodium,2026-01-16,772283.44,,,,80mg jga.prell.x10x0.8ml
531304,ARGENTINA,Gador,DIMEFUL 120,dimethyl fumarate,2025-12-29,1643590.46,,,,120 mg caps.x 14
531305,ARGENTINA,Gador,DIMEFUL 240,dimethyl fumarate,2025-12-29,6637583.36,,,,240 mg caps.x 60
208650,ARGENTINA,Lepetit,DIMENA,sertraline,2025-12-29,46860.00,IOMA,26137.25,20722.75,100 mg tablets x 30
194669,ARGENTINA,Lepetit,DIMENA,sertraline,2025-12-29,27510.00,IOMA,15034.24,12475.76,50 mg tablets x 30
1189533,ARGENTINA,Bioprofarma Bago,DIMERE,fulvestrant,2025-12-16,4443612.25,,,,250 mg a.x 2+kit admin.
1108111,ARGENTINA,Adium,DIMETEC,dimethyl fumarate,2025-12-18,5820119.82,,,,240 mg caps.x 56
743650,ARGENTINA,Oxapharma,DIMSA,mupirocin,2025-11-11,17700.00,IOMA,4969.70,12730.30,cr.x 15 g
477009,ARGENTINA,Dominguez,DINADOM,desmopressin acetate,2025-12-30,69808.13,IOMA,35193.73,34614.40,0.1 mg tablets x 30
477010,ARGENTINA,Dominguez,DINADOM,desmopressin acetate,2025-12-30,116228.33,IOMA,58634.48,57593.85,0.2 mg tablets x 30
477008,ARGENTINA,Dominguez,DINADOM,desmopressin acetate,2025-12-30,165816.65,IOMA,82292.71,83523.94,10mcg/ds.sp.nasal x 5 ml
269415,ARGENTINA,Eurofarma,DINARON,chorionic gonadotropin,2025-12-24,156883.76,IOMA,93290.67,63593.09,5000IU liof.f.a.x1+solv.
630238,ARGENTINA,Cetus,CETIRIZINA CETUS,cetirizine,2025-12-31,11132.95,IOMA,2803.70,8329.25,comp.x 10
1675450,ARGENTINA,Teva Argentina,CETIRIZINA TEVA,cetirizine,2022-12-02,674.30,IOMA,2803.70,0.00,10 mg tablets x 10
630235,ARGENTINA,Lazar,CETIZINE,cetirizine,2026-01-16,8807.63,IOMA,2803.70,6003.93,10 mg comp.rec.x 10
630236,ARGENTINA,Lazar,CETIZINE,cetirizine,2026-01-16,13650.53,IOMA,4066.05,9584.48,10 mg comp.rec.x 20
630237,ARGENTINA,Lazar,CETIZINE,cetirizine,2026-01-16,7381.95,IOMA,2516.01,4865.94,gts.x 10 ml
1912884,ARGENTINA,Lazar,CETIZINE L,levocetirizine,2026-01-16,9058.08,,,,5 mg comp.rec.x 10
1912885,ARGENTINA,Lazar,CETIZINE L,levocetirizine,2026-01-16,23400.05,,,,5 mg comp.rec.x 30
2213900,ARGENTINA,Lafedar,CETRILER,cetirizine,2025-12-16,6915.00,IOMA,2803.70,4111.30,comp.x 10
1673710,ARGENTINA,Lafedar,CETRILER,cetirizine,2025-12-16,8103.00,IOMA,2516.01,5586.99,gts.x 10 ml
1158132,ARGENTINA,Adium,CETRON,ondansetron,2025-12-18,85039.20,,,,8 mg comp.x 10
233069,ARGENTINA,Merck Serono,CETROTIDE,scepterrelix,2025-12-31,154347.69,IMPORTED,,,0.25 mg vial x 1
1675467,ARGENTINA,Sant Gall,CIPROFLOXACINA SANT GALL,ciprofloxacin,2025-08-13,14996.67,IOMA,4960.20,10036.47,500 mg tablets x 10
2251625,ARGENTINA,Ugal Farmaceutica,CIPROFLOXACINA UGAL,ciprofloxacin,2024-01-23,139937.11,,,,200 mg sachet x1 x100 ml
2244359,ARGENTINA,Ultra Pharma,CIPROFLOXACINA UPL,ciprofloxacin,2024-08-15,188181.00,,,,200mg x 100ml x 60 units.
2223412,ARGENTINA,Labsa,CIPROLABSA OFTAL,ciprofloxacin,2025-09-03,8039.81,IOMA,2966.85,5072.96,sol.oft.x 5 ml
2223048,ARGENTINA,Celnova Argentina,CIPRONOVA,cyproterone,2025-12-23,181416.32,,,,50 mg comp.rec.x 50
1573558,ARGENTINA,Techsphere,CIPROTERONA TECHSPERE,cyproterone,2025-07-04,153740.32,,,,50 mg tablets x 50
2210958,ARGENTINA,Beta,CLAROVIL,clarithromycin,2026-01-16,30843.24,IOMA,9491.34,21351.90,500 mg comp.rec.x 16
2210959,ARGENTINA,Beta,CLAROVIL,clarithromycin,2026-01-16,15986.61,IOMA,5661.46,10325.15,500 mg comp.rec.x 8
643737,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2025-12-30,12616.14,IOMA,4692.78,7923.36,120 mg comp.rec.x 7
1874888,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2025-12-30,16396.36,IOMA,5060.49,11335.87,60 mg comp.rec.x 14
1874889,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2026-01-09,30794.89,IOMA,11022.79,19772.10,60 mg comp.rec.x 28
643738,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2025-12-30,29722.66,IOMA,9650.96,20071.70,60 mg comp.rec.x 30
1874890,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2025-12-30,24598.05,IOMA,8039.06,16558.99,90 mg comp.rec.x 14
643739,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2025-12-30,24392.63,IOMA,7588.32,16804.31,90 mg comp.rec.x 15
1874891,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2026-01-09,39870.00,IOMA,12907.63,26962.37,90 mg comp.rec.x 28
643740,ARGENTINA,Finadiet,COX-QUIN,etoricoxib,2026-01-09,40393.87,IOMA,12232.84,28161.03,90 mg comp.rec.x 30
1675851,ARGENTINA,Beta,COXAL,etoricoxib,2026-01-16,14736.95,IOMA,4692.78,10044.17,120 mg tablets x 7
2210997,ARGENTINA,Beta,COXAL,etoricoxib,2026-01-16,33393.35,IOMA,11022.79,22370.56,60 mg tablets x 28
2210999,ARGENTINA,Beta,COXAL,etoricoxib,2026-01-16,25595.46,IOMA,8039.06,17556.40,90 mg tablets x 14
2211000,ARGENTINA,Beta,COXAL,etoricoxib,2026-01-16,41532.28,IOMA,12907.63,28624.65,90 mg tablets x 28
175478,ARGENTINA,Organon Arg.,COZAAREX,losartan,2026-01-01,64129.83,IOMA,14966.11,49163.72,100 mg tablets x 30
175479,ARGENTINA,Organon Arg.,COZAAREX,losartan,2026-01-01,48421.89,IOMA,12049.10,36372.79,50 mg tablets x 30
2254370,ARGENTINA,Pharmatrix,CP ACNE DUO PAK,clindamycin+benzoyl peroxide,2026-01-02,30748.70,PAMI-only,,13026.38,over x 30
792789,ARGENTINA,Pharmatrix,CP ACNE DUO MULTIDOSIS,clindamycin+benzoyl peroxide,2026-01-02,30748.70,PAMI-only,,13026.38,simultaneous dosing gel x 30g
175616,ARGENTINA,Organon Arg.,COZAAREX D,losartan+hydrochlorothiazide,2026-01-01,55932.74,IOMA,16456.90,39475.84,100/12.5 mg tablets x 30
175611,ARGENTINA,Organon Arg.,COZAAREX D,losartan+hydrochlorothiazide,2026-01-01,70203.10,IOMA,16159.21,54043.89,100/25 mg tablets x 30
175601,ARGENTINA,Organon Arg.,COZAAREX D,losartan+hydrochlorothiazide,2026-01-01,59462.03,IOMA,14406.08,45055.95,50/12.5 mg tablets x 30
1533672,ARGENTINA,Craveri,CRAFINE,trolamine,2025-12-15,15361.27,,,,knob x 46.5 g (VL)
2215907,ARGENTINA,Craveri,CRAFINE,trolamine,2025-12-15,28802.39,,,,knob x 93 g (VL)
1229503,ARGENTINA,Craveri,CRAVETOL,letrozole,2024-03-19,196980.60,,,,2.5 mg comp.rec.x 30
2244962,ARGENTINA,Casasco,CRADA,vit.d3,2025-12-18,11809.70,IOMA,6632.06,5177.64,soft capsules x 1
2246412,ARGENTINA,Casasco,CRADA,vit.d3,2025-12-18,17273.40,IOMA,9700.45,7572.95,soft capsules x 2
2254468,ARGENTINA,Casasco,CRADA,vit.d3,2025-12-18,25284.92,IOMA,15067.12,10217.80,soft capsules x 3
2254469,ARGENTINA,Casasco,CRADA,vit.d3,2025-12-18,32404.47,IOMA,13629.29,18775.18,soft capsules x 4
1553914,ARGENTINA,Casasco,CRADA,vit.d3,2025-12-18,9290.73,IOMA,5374.42,3916.31,oral sol x 2 ml
2150651,ARGENTINA,Craveri,CRAXABAN,apixaban,2025-11-19,115320.95,IOMA,118918.93,0.00,2.5 mg comp.rec.x 60
2150650,ARGENTINA,Craveri,CRAXABAN,apixaban,2025-11-19,115320.95,IOMA,118918.93,0.00,5 mg comp.rec.x 60
1874892,ARGENTINA,Laboratorio Millet,CURFLEX DUO,collagen type II+assoc.,2026-01-07,53393.79,,,,pot x 310 g (VL)
476962,ARGENTINA,LKM,DEXAMERAL 40,dexamethasone,2018-05-03,772.42,IOMA,7618.64,0.00,40 mg tablets x 14
2244126,ARGENTINA,Denver Farma,DEXAMETASONA DENVER FARMA,dexamethasone,2025-01-01,604800.00,,,,4 mg/ml f.a.x 100 x 2ml
2251295,ARGENTINA,Richet,DEXAMETASONA 21 FOSFATO RICHET,dexamethasone,2025-12-20,14485.46,IOMA,8110.30,6375.16,8mg/2ml inj.a.x 1 c/jga.
285884,ARGENTINA,PharmaDorf,DEXAMETASONA DORF,dexamethasone,2026-01-06,24398.91,IOMA,7009.65,17389.26,sol.oft.x 10 ml
2218937,ARGENTINA,Craveri,DIOSMIN 1000,diosmin+micronized hesperidin,2025-12-15,53175.61,IOMA,20512.96,32662.65,comp.x 30
2218939,ARGENTINA,Craveri,DIOSMIN 1000,diosmin+micronized hesperidin,2025-12-15,103166.60,IOMA,32870.37,70296.23,comp.x 60
1630841,ARGENTINA,Craveri,DIOSMIN CREMA,diosmin,2025-12-15,24901.52,PAMI-only,,7020.27,knob x 30 g
2211968,ARGENTINA,Craveri,DIOSMIN CREMA,diosmin,2025-12-15,49624.70,PAMI-only,,14406.47,knob x 90 g
175530,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,18898.88,IOMA,9832.67,9066.21,160 mg comp.rec.x 14
175531,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,36835.53,IOMA,19522.43,17313.10,160 mg comp.rec.x 28
175533,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,40654.11,IOMA,20545.67,20108.44,320 mg comp.rec.x 28
175535,ARGENTINA,Siegfried,DIOVAN,valsartan,2025-12-12,28799.68,IOMA,15319.82,13479.86,80 mg comp.rec.x 28
175621,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,22349.84,IOMA,13164.91,9184.93,160/12.5 mg comp.rec.x14
175622,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,40591.44,IOMA,20166.53,20424.91,160/12.5 mg rec. tab.x28
175623,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,41145.71,IOMA,24236.39,16909.32,160/25 mg comp.rec.x 28
175624,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,45723.67,IOMA,26881.03,18842.64,320/12.5 mg rec. tab.x28
175625,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,45723.67,IOMA,26932.99,18790.68,320/25 mg comp.rec.x 28
175626,ARGENTINA,Siegfried,DIOVAN D,valsartan+hydrochlorothiazide,2025-12-12,34456.01,PAMI-only,,17228.01,80/12.5 mg rec. tab. x 28
2243051,ARGENTINA,Bago,DIOXAFLEX 75,diclofenac sodium,2025-12-27,14861.75,IOMA,4884.43,9977.32,75 mg tablets x 15
2254478,ARGENTINA,Bago,DIOXAFLEX 75,diclofenac sodium,2025-12-27,31303.62,IOMA,8612.49,22691.13,75 mg tablets x 30
2223131,ARGENTINA,Bago,DIOXAFLEX CB GESIC,diclofenac sodium+paracetamol,2025-12-27,17149.62,PAMI-only,,10289.77,soft capsules x 10
2219034,ARGENTINA,Bago,DIOXAFLEX CB PLUS,diclofenac+pridinol,2025-12-27,20648.17,PAMI-only,,12388.90,soft capsules x 15
396761,ARGENTINA,Bago,DIOXAFLEX 75 CB,diclofenac sodium,2025-12-27,16513.06,IOMA,8099.93,8413.13,soft capsules x 15
396762,ARGENTINA,Bago,DIOXAFLEX 75 CB,diclofenac sodium,2025-12-27,34781.80,IOMA,8612.49,26169.31,soft capsules x 30
2257943,ARGENTINA,Bago,DIOXAFLEX COMPLEX,"diclofenac+vit.b,complex",2025-08-19,19906.40,PAMI-only,,11943.84,comp.rec.x 15
2244968,ARGENTINA,Bago,DIOXAFLEX GEL,diclofenac sodium,2025-08-19,19367.13,PAMI-only,,11620.28,gel x 50 g
2219035,ARGENTINA,Bago,DIOXAFLEX GESIC,diclofenac potassium+paracetamol,2025-12-27,8955.80,PAMI-only,,5373.48,comp.x 10
2223159,ARGENTINA,Bago,DIOXAFLEX GESIC,diclofenac potassium+paracetamol,2025-12-27,18740.64,PAMI-only,,11244.38,comp.x 20
1468119,ARGENTINA,Bago,DIOXAFLEX INY,diclofenac sodium,2025-10-22,832332.21,,,,inj.a.x 200 x 3 ml
2252043,ARGENTINA,Bago,DIOXAFLEX INY,diclofenac sodium,2025-08-19,17147.90,IOMA,5585.91,11561.99,inj.a.x 5 x 3 ml
2254193,ARGENTINA,Bago,DIOXAFLEX MIGRA,diclofenac potassium,2025-02-15,12255.19,IOMA,1627.15,10628.04,50 mg tablets x 20
1512354,ARGENTINA,Bago,DIOXAFLEX PARCHES,diclofenac sodium,2025-08-19,24454.49,IMPORTED,,,patches x 2
2221266,ARGENTINA,Bago,DIOXAFLEX PLUS,diclofenac+pridinol,2025-12-27,15319.69,PAMI-only,,9191.81,comp.x 15
2224275,ARGENTINA,Bago,DIOXAFLEX PLUS,diclofenac+pridinol,2025-12-27,27636.80,PAMI-only,,16582.08,comp.x 30
2243351,ARGENTINA,Bago,DIOXAFLEX RAPID,diclofenac sodium,2025-08-19,35492.75,IOMA,12069.21,23423.54,50 mg gran.sob.x20
2254194,ARGENTINA,Bago,DIOXAFLEX PROTECT,diclofenac sodium + omeprazole,2025-02-15,14765.67,PAMI-only,,8859.40,caps.x 10
2254195,ARGENTINA,Bago,DIOXAFLEX PROTECT,diclofenac sodium + omeprazole,2025-02-15,41958.66,PAMI-only,,25175.20,caps.x 30
1865859,ARGENTINA,Bago,DIOXAFLEX VL,diclofenac potassium,2025-12-27,3164.00,,,,25 mg comp.x 10 (VL)
1865860,ARGENTINA,Bago,DIOXAFLEX VL,diclofenac potassium,2025-12-27,6030.00,,,,25 mg comp.x 20 (VL)
1963377,ARGENTINA,Bago,DIOXAFLEX VL,diclofenac potassium,2025-12-27,5427.00,,,,25 mg soft caps x 16 (VL)
1963376,ARGENTINA,Bago,DIOXAFLEX VL,diclofenac potassium,2025-12-27,2847.60,,,,25 mg soft caps x 8 (VL)
1553909,ARGENTINA,Microsules Arg.,DIOXIS,acyclovir,2025-12-29,7340.64,IOMA,2498.89,4841.75,cr.x 5 g (VL)
1468120,ARGENTINA,Northia,DIPGIX,ketorolac,2025-06-27,104827.72,,,,30 mg inj.a.x 25 x 2 ml
2254403,ARGENTINA,Lazar,DIPEMINA,diosmin+micronized hesperidin,2026-01-16,49807.20,IOMA,20512.96,29294.24,1000 mg comp.rec.x 30
2252066,ARGENTINA,Lazar,DIPEMINA,diosmin+micronized hesperidin,2026-01-16,48933.46,IOMA,26202.48,22730.98,1000mg granules sachet x30
2252068,ARGENTINA,Lazar,DIPEMINA,diosmin+micronized hesperidin,2026-01-16,27680.40,IOMA,20512.96,7167.44,500 mg comp.rec.x 30
2252070,ARGENTINA,Lazar,DIPEMINA,diosmin+micronized hesperidin,2026-01-16,50097.55,IOMA,32870.37,17227.18,500 mg comp.rec.x 60
1927723,ARGENTINA,Lazar,DIPEMINA,diosmin+micronized hesperidin,2026-01-16,22770.00,,,,cr. x 30 g
1158168,ARGENTINA,Biosintex Retail,DIPIFEBRAL,dipyrone,2026-01-01,8882.00,IOMA,2881.23,6000.77,jbe.x 100 ml
1158169,ARGENTINA,Biosintex Retail,DIPIFEBRAL,dipyrone,2026-01-01,14513.00,IOMA,6076.46,8436.54,jbe.x 200 ml
1158172,ARGENTINA,Drawer,DIPIRONA DRAWER,dipyrone,2025-08-04,830306.25,,,,1 g a.x 100 x 2 ml
2247525,ARGENTINA,Klonal,DIPIRONA KLONAL,dipyrone,2025-10-23,537721.07,,,,1 g a.x 100 x 2 ml
2254480,ARGENTINA,Klonal,DIPIRONA KLONAL,dipyrone,2025-10-23,618379.20,,,,2 g a.x 100 x 4 ml
2243526,ARGENTINA,Klonal,DIPIRONA KLONAL,dipyrone,2025-03-21,9850.20,IOMA,6076.46,3773.74,jbe.x 100 ml
2243528,ARGENTINA,Veinfar,DIPIRONA LARJAN,dipyrone,2025-08-11,291140.00,,,,1 g a.x 100 x 2 ml
1900742,ARGENTINA,Veinfar,DIPIRONA LARJAN,dipyrone,2025-08-11,323820.00,,,,2.5 g a.x 100 x 5 ml
1370028,ARGENTINA,Aspen Pharma,DIPRIVAN,propofol,2023-12-07,30857.53,IMPORTED,,,1% a.x 5 x 20 ml
2221267,ARGENTINA,Organon Arg.,DIPROGENTA,betamethasone+gentamicin,2026-01-01,30165.15,PAMI-only,,18099.09,cr.x 20 g
2219048,ARGENTINA,Organon Arg.,DIPROSONE,betamethasone,2026-01-01,31537.56,IOMA,1786.09,29751.47,cr.x 15 g
2211019,ARGENTINA,Baliarda,DIPROVAL,"sodium, divalproex",2025-12-17,36940.15,PAMI-only,,6728.55,250mg comp.rec.gastr.x60
2211969,ARGENTINA,Baliarda,DIPROVAL,"sodium, divalproex",2025-10-24,33459.85,PAMI-only,,6364.94,500mg comp.rec.gastr.x30
2211970,ARGENTINA,Baliarda,DIPROVAL,"sodium, divalproex",2025-10-24,63924.01,PAMI-only,,12159.93,500mg comp.rec.gastr.x60
2223160,ARGENTINA,Biosintex,DIROLAC SL,ketorolac tromethamine,2026-01-01,9844.00,IOMA,3295.39,6548.61,10 mg comp.subl.x 10
175666,ARGENTINA,Baliarda,DISARVAL,valsartan+amlodipine,2025-12-17,48774.65,IOMA,27555.31,21219.34,160/10 mg rec. tab. x 30
2053052,ARGENTINA,Baliarda,DISARVAL,valsartan+amlodipine,2025-12-17,89936.83,,,,160/10 mg rec. tab. x 60
175667,ARGENTINA,Baliarda,DISARVAL,valsartan+amlodipine,2025-12-17,47415.68,IOMA,26450.62,20965.06,160/5 mg comp.rec.x 30
2053051,ARGENTINA,Baliarda,DISARVAL,valsartan+amlodipine,2025-12-17,86596.42,,,,160/5 mg rec. tab. x 60
175665,ARGENTINA,Baliarda,DISARVAL,valsartan+amlodipine,2025-12-17,62945.07,IOMA,36831.33,26113.74,320/10 mg rec. tab. x 30
175668,ARGENTINA,Baliarda,DISARVAL,valsartan+amlodipine,2025-12-17,61787.11,PAMI-only,,23343.88,320/5 mg rec. tab. x 30
175696,ARGENTINA,Baliarda,DISARVAL D,valsartan+hydrochloroti.+amlodip.,2025-12-17,59613.91,PAMI-only,,24987.15,160/12.5/10 mg tablets x 30
