#,Registration No / Notification No,Product Name,Holder
257,MAL20040100AZ,MENDICOF SYRUP,SUNWARD PHARMACEUTICAL SDN. BHD.
258,MAL20021421AZ,AXCEL LORATADINE SYRUP,KOTRA PHARMA (M) SDN. BHD.
259,MAL20051379AZ,DHASEDYL DM SYRUP,DCH AURIGA (MALAYSIA) SDN. BHD.
260,MAL20020811AZ,AXCEL PROMETHAZINE-5 SYRUP,KOTRA PHARMA (M) SDN. BHD.
261,MAL20021012AZ,LORADINE SYRUP 1MG/ML,Y.S.P. INDUSTRIES (M) SDN. BHD.
262,MAL20034603AZ,SUNADINE SYRUP 5MG/5ML,SUNWARD PHARMACEUTICAL SDN. BHD.
263,MAL20040221AZ,SUNIZINE SYRUP 5MG/5ML,SUNWARD PHARMACEUTICAL SDN. BHD.
264,MAL20040893AZ,AXCEL CETIRIZINE SYRUP 5MG/5ML,KOTRA PHARMA (M) SDN. BHD.
265,MAL20040212AZ,URTIRIZINE SYRUP 5MG/5ML,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
266,MAL06021205AZ,Dexfen Syrup,STERILINE SDN. BHD.
267,MAL05041880AZ,Aseptone Syrup 5mg/ml,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
268,MAL05092222AZ,Mucoease Plus Syrup,PHARMANIAGA MANUFACTURING BERHAD
269,MAL05101679ACZ,Pabron Cough & Sinus Syrup,HOE PHARMACEUTICALS SDN. BHD.
270,MAL05101680ACZ,Pabron Cough-D Syrup,HOE PHARMACEUTICALS SDN. BHD.
271,MAL08111761ACZ,Butexine Syrup,ZONTRON PHARMACEUTICALS SDN. BHD.
272,MAL06081197AZ,Predsone Syrup 3mg/5ml,PAHANG PHARMACY SDN. BHD.
273,MAL07031083AZ,Dynalexin Dry Syrup 125MG/5ML,DYNAPHARM (M) SDN. BHD.
274,MAL07031092AZ,Dynalexin Dry Syrup 250MG/5ML,DYNAPHARM (M) SDN. BHD.
275,MAL06071066AZ,Prozine 10 Syrup    10mg/5ml,SUNWARD PHARMACEUTICAL SDN. BHD.
276,MAL08042449AZ,Prome 5mg/5ml Syrup,Noripharma Sdn. Bhd.
277,MAL08042450AZ,Prome 10mg/5ml Syrup,Noripharma Sdn. Bhd.
278,MAL07031102AZ,Acticol Syrup,STERILINE SDN. BHD.
279,MAL07031103AZ,Acticol DM Syrup,STERILINE SDN. BHD.
280,MAL06111328AZ,CLOXACILLA POWDER FOR SYRUP 125 MG / 5 ML,INSPIRAPHARMA SDN. BHD.
281,MAL09020959AZ,Carbosol plus syrup,PRIME PHARMACEUTICAL SDN. BHD.
282,MAL07010953AZ,Mucorid-P Syrup,STERILINE SDN. BHD.
283,MAL07082854AZ,Unival Syrup 200mg/5ml,MEDIDATA SDN. BHD.
284,MAL07090910AZ,TOLBIN  EXPECTORANT SYRUP,MEDISPEC (M) SDN. BHD.
285,MAL07050044AZ,Allermine Syrup 4mg/5ml,WINWA MEDICAL SDN. BHD.
286,MAL06081185AZ,Alphadone Syrup 5mg/ml,ROYCE PHARMA MANUFACTURING SDN. BHD.
287,MAL06081186AZ,Alphadone Syrup 10mg/ml,ROYCE PHARMA MANUFACTURING SDN. BHD.
288,MAL07050906AZ,Avaphen Cough Syrup (Raspberry Flavour),AV MANUFACTURING SDN.BHD
289,MAL09032000AZ,Clamentin powder for syrup 31.25mg/ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
290,MAL08061561AZ,UNIHIST  SYRUP,MEDISPEC (M) SDN. BHD.
291,MAL09051539AZ,CETIHIS SYRUP 5MG/5ML,MEDISPEC (M) SDN. BHD.
292,MAL08010745AZ,Winadryl Expectorant Syrup,WINWA MEDICAL SDN. BHD.
293,MAL08042468AZ,Anprodryl Syrup,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
294,MAL09032004AZ,CP Cough Syrup,HOVID BERHAD
295,MAL08111799AZ,Cetiz syrup 0.1% w/v,AV MANUFACTURING SDN.BHD
296,MAL08042472AZ,Dexmin Syrup 2mg/5ml,STERILINE SDN. BHD.
297,MAL08031395AZ,SW METHADONE SYRUP 5MG/ML,SUNWARD PHARMACEUTICAL SDN. BHD.
298,MAL09100270AZ,ADECURE SYRUP 5MG/ML,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
299,MAL10063016AZ,AMITONE 1 mg/ 5 mL Syrup,MEDISPEC (M) SDN. BHD.
300,MAL10100134AZ,XILONE Syrup 5 mg / 5 ml,Pharco Health Sdn. Bhd
301,MAL20132279AZ,Salmodil-SF Expectorant Syrup,UNIMED SDN. BHD.
302,MAL20142417AEZ,CETIRIZINE SYRUP 5MG/5ML,HOVID BERHAD
303,MAL19911138XZ,PARMOL 120 SYRUP,HOVID BERHAD
304,MAL19962480XZ,MILI SYRUP 120MG/5ML,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
305,MAL19962481XZ,MILI SYRUP 250MG/5ML,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
306,MAL19912104X,AMCOSOL SYRUP 30MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
307,MAL19912112X,CARBOSOL SYRUP 125MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
308,MAL19912101XZ,Pritamol Syrup 250mg/5ml,PRIME PHARMACEUTICAL SDN. BHD.
309,MAL19912117XZ,PRIHEXINE SYRUP 4MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
310,MAL19912072X,GUAISIN SYRUP,PRIME PHARMACEUTICAL SDN. BHD.
311,MAL19930227X,Prime's Peppermint Syrup,PRIME PHARMACEUTICAL SDN. BHD.
312,MAL19912114X,PRIMECON SYRUP 50MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
313,MAL19910654XZ,DYNAMOL SYRUP 120MG/5ML,DYNAPHARM (M) SDN. BHD.
314,MAL19920097X,DYNA COUGH SYRUP,DYNAPHARM (M) SDN. BHD.
315,MAL19920833X,LYCOMINE SYRUP,SUNWARD PHARMACEUTICAL SDN. BHD.
316,MAL19920834X,MUCODIN SYRUP 250MG/5ML,SUNWARD PHARMACEUTICAL SDN. BHD.
317,MAL19910346XZ,AXINE SYRUP 4MG/5ML,ROYCE PHARMA MANUFACTURING SDN. BHD.
318,MAL19910342XZ,REDON SYRUP 250MG/5ML,ROYCE PHARMA MANUFACTURING SDN. BHD.
319,MAL19910340XZ,REDAMOL 120 SYRUP,ROYCE PHARMA MANUFACTURING SDN. BHD.
320,MAL19940190XCZ,PANAMOL SYRUP 120MG/5ML,TERAPUTICS SDN BHD
321,MAL19940191XCZ,PANAMOL SYRUP 250MG/5ML,ZONTRON PHARMACEUTICALS SDN. BHD.
322,MAL19940182XC,GUAICOM COUGH SYRUP 100MG/5ML,ZONTRON PHARMACEUTICALS SDN. BHD.
323,MAL19912822X,COLIN COUGH SYRUP,WINWA MEDICAL SDN. BHD.
324,MAL19912817XZ,WINPAMOL SYRUP 120MG/5ML,WINWA MEDICAL SDN. BHD.
325,MAL19912816XZ,WINCEMOL SYRUP 120MG/5ML,WINWA MEDICAL SDN. BHD.
326,MAL19912819XZ,WINMOTAN SYRUP PARACETAMOL 250MG/5ML,WINWA MEDICAL SDN. BHD.
327,MAL19912799X,LOAN YAN HO-CHOW SYRUP,WINWA MEDICAL SDN. BHD.
328,MAL19910914XC,RHINATHIOL 2% CHILDREN SYRUP,DKSH MALAYSIA SDN. BHD.
329,MAL19910983XC,RHINATHIOL 5% ADULT EXPECTORANT SYRUP,DKSH MALAYSIA SDN. BHD.
330,MAL19911911XZ,MALTOFER SYRUP,ZUELLIG PHARMA SDN. BHD.
331,MAL19911434XZ,AXCEL PARACETAMOL 120MG SYRUP (CHERRY),KOTRA PHARMA (M) SDN. BHD.
332,MAL19911419XZ,AXCEL BROMHEXINE (CHILDREN) SYRUP,KOTRA PHARMA (M) SDN. BHD.
333,MAL19912692XZ,Uphacol Bromhexine HCl Syrup 4mg/5ml,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
334,MAL19912693X,SCMC PLUS SYRUP 250MG/5ML,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
335,MAL19912686XZ,Uphamol 120 Infant Syrup 120mg/5ml (Orange),DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
336,MAL19911701X,AMXOL SYRUP 30MG/5ML,MEDISPEC (M) SDN. BHD.
337,MAL19921431XZ,DUPHALAC SYRUP,ABBOTT LABORATORIES (M) SDN. BHD.
338,MAL19990611X,REXOM WINACOL SYRUP FOR CHILDREN,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
339,MAL19991909X,REXOM WINACOL SYRUP FOR ADULT,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
340,MAL20001061X,MUCOCLEAR SYRUP,SUNWARD PHARMACEUTICAL SDN. BHD.
341,MAL20040247XZ,DHACTULOSE SYRUP,DCH AURIGA (MALAYSIA) SDN. BHD.
342,MAL20041179XZ,AXCEL PARACETAMOL 120 (BANANA) SYRUP,KOTRA PHARMA (M) SDN. BHD.
343,MAL06041435XC,Pabron Cough Syrup 250mg/5ml,HOE PHARMACEUTICALS SDN. BHD.
344,MAL06041436XC,Pabron Kids Cough Syrup 100mg/5ml,HOE PHARMACEUTICALS SDN. BHD.
345,MAL07081475XC,FLUIFORT�  Syrup  9g/100ml,EURODRUG LABORATORIES (M) SDN. BHD.
346,MAL07050195X,AMTUSS  (Syrup ),MEDISPEC (M) SDN. BHD.
347,MAL07091035XZ,Dysolvon Syrup (Raspberry),DYNAPHARM (M) SDN. BHD.
348,MAL07091084X,Beecolin Expectorant Syrup,WINWA MEDICAL SDN. BHD.
349,MAL07122841X,Homecare Guafensin Syrup 20mg/ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
350,MAL08111834XZ,Uphamol 120 Infant Syrup 120mg/5ml (Strawberry),DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
351,MAL10100040XC,EUROFER�-iron syrup,EURODRUG LABORATORIES (M) SDN. BHD.
352,MAL12050010X,MUCERA Syrup 15mg/5ml,"THE ZYFAS MEDICAL CO.,"
353,MAL16070004T,DXN LIGNOSUS PLUS SYRUP,DXN PHARMACEUTICAL SDN. BHD.
354,MAL16060049TC,Hurix�s Cold Fever Relief Syrup For Kids,JIN BIN CORPORATION SDN. BHD.
355,MAL11030093AZ,LEVOZIN Syrup 2.5mg/5ml (Levocetirizine Dihydrochloride Syrup),UNIMED SDN. BHD.
356,MAL11010031AZ,Zifi Dry Syrup 100 mg/5 ml,UNIMED SDN. BHD.
357,MAL17020004TC,LAGUNDEX LAGUNDI 300MG/5ML SYRUP - SWEET LEMON - ORANGE  FLAVOR,FARMACO HEALTHCARE SDN. BHD.
358,MAL17010019TC,Lagundex Lagundi Forte 600mg/5ml Syrup - Soothing Mint,FARMACO HEALTHCARE SDN. BHD.
359,MAL17020018TC,Takaho Peppermint Plus Syrup,WENG THYE HENG SDN. BHD.
360,MAL20172730T,Herbaton Yang Yin Zhi Ke Syrup,WINWA MEDICAL SDN. BHD.
361,MAL06021261XZ,Saferon Syrup,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
362,MAL20172699XCE,Leftose Syrup,UNISON NUTRACEUTICALS SDN. BHD.
363,MAL17040009TC,Leung Pui Kee Ke Shou Syrup,WENG THYE HENG SDN. BHD.
364,MAL17127012T,V-Lief Cough Syrup,Duopharma Marketing Sdn. Bhd.
365,MAL17097019N,APPETON MV LYSINE SYRUP,KOTRA PHARMA (M) SDN. BHD.
366,MAL06071081AZ,MUCOPROM SYRUP,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
367,MAL18036162T,FOLIO SYRUP,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
368,MAL17106085T,timo Brefwell Herbal Cough Syrup,BIOFACT LIFE SDN. BHD.
369,MAL18086053T,Herbion Cough Relief Syrup,Herbion Sdn. Bhd.
370,MAL19056030AZ,ANTIHIST JUNIOR SYRUP 2mg/5ml,Noripharma Sdn. Bhd.
371,MAL18036094T,Ferosum Syrup,UNIMED SDN. BHD.
372,MAL17116035T,VITAHERB Bromcof Herbal Syrup,WINWA MEDICAL SDN. BHD.
373,MAL18026042N,Appeton MV Hi-Q Taurine Syrup,KOTRA PHARMA (M) SDN. BHD.
374,MAL18056045TC,Hurix's 600 FluCough Syrup Improved,JIN BIN CORPORATION SDN. BHD.
375,MAL18046127XZ,Acetamol Syrup 120mg/5ml,Noripharma Sdn. Bhd.
376,MAL18026159T,VITAHERB COLD AND COUGH Kids SYRUP,WINWA MEDICAL SDN. BHD.
377,MAL18086041TC,Hurix's Gastro Aid Syrup,JIN BIN CORPORATION SDN. BHD.
378,MAL18066025TC,Hurix's My-Kids Appetizer Syrup (Apple Flavor),JIN BIN CORPORATION SDN. BHD.
379,MAL18026076NE,Nutravit Syrup,Hovid Pharmacy Sdn. Bhd.
380,MAL18036092NE,Appeton Multivitamin Lysine Syrup,KOTRA PHARMA (M) SDN. BHD.
381,MAL18056059T,IVYCO Syrup,WINWA MEDICAL SDN. BHD.
382,MAL18076083TC,Hurix's Gamat Plus Syrup with Ivy Leaf,JIN BIN CORPORATION SDN. BHD.
383,MAL18096083TC,Hurix's Bird's Nest Plus Syrup For Kids,JIN BIN CORPORATION SDN. BHD.
384,MAL18106117T,DYNA HERBAL TONIC SYRUP,Diamond Interest Sdn Bhd
385,MAL19096028AZ,DESTACURE (Desloratadine Syrup 2.5mg/5ml),HEALOL PHARMACEUTICALS SDN. BHD.
386,MAL18126048T,Jetrapex Syrup,UNIMED SDN. BHD.
387,MAL19016050TC,Hurix's 600 Fluaway Syrup,JIN BIN CORPORATION SDN. BHD.
388,MAL18126051T,Three Legs Pi Pa Plus Syrup,SYARIKAT WEN KEN DRUG SDN. BHD.
389,MAL18046051NE,Appeton Multivitamin Hi-Q Taurine Syrup,KOTRA PHARMA (M) SDN. BHD.
390,MAL18096019TC,Hurix's Kids Cough Syrup with Ivy Leaf Extract Plus (Mixed Berries Flavour),JIN BIN CORPORATION SDN. BHD.
391,MAL18116037TC,IVISPAN (Ivy Leaf 7mg/mL Cough Syrup),HEALOL PHARMACEUTICALS SDN. BHD.
392,MAL20046107AZ,Deslova (Desloratadine Syrup 2.5mg/ 5ml),Synergy Meditech (M) Sdn Bhd
393,MAL20026062AZ,REXOM UNIZET SYRUP,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
394,MAL19116065T,JOS-PAN Oral Cough Syrup,PERNIAGAAN NORMAHAS SDN. BHD.
395,MAL19086011X,IROFAS Syrup,Synercam (M) Sdn Bhd
396,MAL19046078T,EZE IVY SYRUP (Dried Ivy Leaf Extract 7mg/ml),Synergy Meditech (M) Sdn Bhd
397,MAL19046044TC,Tai Fong Cordyceps Chuanbei Pi Pa Luo Han Plus Syrup,SMART WELLMIN SDN BHD
398,MAL19046108TC,Tai Fong Pao Shen Cordyceps Plus Long Yen Lo Syrup,SMART WELLMIN SDN BHD
399,MAL19066032TC,Agash Syrup,AGATHIYAR TRADITIONAL TREATMENT TEACHING CENTRE SDN. BHD.
400,MAL19096088T,Himalaya Septilin Syrup,HIMALAYA WELLNESS MALAYSIA SDN. BHD.
401,MAL19076070T,VIRGO Kafnorm Cough & Throat Irritation Relief Syrup,UNITED HERBAL SDN BHD
402,MAL19106046T,Three Legs Herbal Cough Relief Syrup,SYARIKAT WEN KEN DRUG SDN. BHD.
403,MAL20126125ACZ,Medidyl Cough Syrup,World Medicare Supplies Sdn Bhd
404,MAL19106043TC,J.B. Cough Syrup (Peppermint Flavour),JIN BIN CORPORATION SDN. BHD.
405,MAL19036018XE,Neuflo Syrup 5mg/ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
406,MAL19106048T,Nabisar COUGH SYRUP,CAMBRIDGE BIOTEK SDN BHD
407,MAL20076042AZ,SALMODEX SYRUP,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
408,MAL19106053T,"LAGUN FACT'R SYRUP (Fever, Cough and Cold)",Vital & Living Pharmacy Sdn Bhd
409,MAL19126075TC,COUGH AM SYRUP,Synercam (M) Sdn Bhd
410,MAL20066126T,TUSEASE SYRUP,PHARMEX SDN BHD
411,MAL20036055T,Ivytus Syrup 35mg/5 ml,MEDISPEC (M) SDN. BHD.
412,MAL20056078TC,WINDOSE Syrup,PERNIAGAAN NORMAHAS SDN. BHD.
413,MAL21126003AZ,Actilor Syrup 2.5 mg/ 5 ml,MEDISPEC (M) SDN. BHD.
414,MAL19126048N,"VITASEN Dilyvita Vitamin A, D & C Syrup",WINWA MEDICAL SDN. BHD.
415,MAL20056062T,ALLERSOL SYRUP,PHARMEX SDN BHD
416,MAL20076177T,KIDEASE SYRUP,PHARMEX SDN BHD
417,MAL20036038T,Cofsil Herbal Cough Syrup,Farmasi R.S. Sdn Bhd
418,MAL20036035TC,TRAZIL COUGH SYRUP,NVS REGULATORY SERVICES SDN BHD
419,MAL20076138N,Appeton Lysinex Syrup,KOTRA PHARMA (M) SDN. BHD.
420,MAL20066042N,Appeton Hi-Q Syrup,KOTRA PHARMA (M) SDN. BHD.
421,MAL20076164T,Unimomet Syrup,UNIMED SDN. BHD.
422,MAL20126015AZ,CARIDINE SYRUP 0.5mg/ml,Duopharma Marketing Sdn. Bhd.
423,MAL20126017ACZ,Levocet syrup 0.5mg/ml,Asumed Biotech Sdn. Bhd.
424,MAL20096108T,Vasu Healthcare Vaural Syrup,UNIMED SDN. BHD.
425,MAL21026037ACZ,Medizine Syrup 5mg/5mL,World Medicare Supplies Sdn Bhd
426,MAL20066011X,CITREX COUGH SYRUP 100MG/5ML,INSPIRAPHARMA SDN. BHD.
427,MAL20076100TC,MegaLive Herbikof Cough & Cold Syrup,MegaLive BioSciences Sdn Bhd
428,MAL20106146T,VITAHERB Berrycol Syrup (Original Flavour),WINWA MEDICAL SDN. BHD.
429,MAL20076167TC,Kolief Cough Syrup,SBL HEALTHCARE SDN BHD
430,MAL20126100T,VITAHERB Elderberry Plus Syrup (Original Flavour),WINWA MEDICAL SDN. BHD.
431,MAL20116075T,EXCELAB RESPILIF SYRUP,EXCEL HERBAL INDUSTRIES SDN. BHD.
432,MAL21016100T,Pokenlin Brand Chien Kang Chiang Bird's Nest Plus Syrup,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
433,MAL21036012XC,HAEMO XL SYRUP (IRON (III) HYDROXIDE POLYMALTOSE COMPLEX),UNIMED SDN. BHD.
434,MAL21096110TC,STIMUNO Syrup (Orange Strawberry Flavor),DELFI MARKETING SDN.BHD.
435,MAL21036096TC,Hurix's Gamat Plus Syrup,JIN BIN CORPORATION SDN. BHD.
436,MAL21026070T,DXN Lighoney Syrup,DXN PHARMACEUTICAL SDN. BHD.
437,MAL20116135NC,Eldon Nutrition mamarine KIDS OMEGA-3 FISH OIL & LYSINE PLUS SYRUP,ELDON HEALTHCARE SDN. BHD.
438,MAL21046087TC,RICOPAN IVY LEAF EXTRACT SYRUP 35MG/5ML,Powerlife (M) Sdn. Bhd.
439,MAL21096107T,Homecare Hedelix Cough Syrup,Y.S.P. INDUSTRIES (M) SDN. BHD.
440,MAL21076085T,Memomet Syrup,PHARMEX SDN BHD
441,MAL21066128TC,Aetos Ivy Leaves Extract Syrup 35mg/5mL,ABIOTIDE SDN. BHD.
442,MAL21116031XZ,Actimol Syrup 120mg/5mL,INSPIRAPHARMA SDN. BHD.
443,MAL21076075T,apotec Tigrix Syrup,Bioalpha International Sdn. Bhd.
444,MAL21096099T,ROHINI RAYARI ROYAL LADY SYRUP,ELPAR HERBS SDN. BHD.
445,MAL22016115T,CLEVORA SYRUP,UNIMED SDN. BHD.
446,MAL22116013AZ,COLDNIL Dry Cough & Congestion Relief Syrup,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
447,MAL23046021AZ,Axcel Prednisolone 5mg/5ml Syrup,KOTRA PHARMA (M) SDN. BHD.
448,MAL22116073T,RE-PLAT SYRUP,Herbion Sdn. Bhd.
449,MAL23086011AZ,SINARDRYL SYRUP,DYNAPHARM MARKETING (M) SDN BHD
450,MAL22056076T,VITAHERB MELLOTHYME Syrup,WINWA MEDICAL SDN. BHD.
451,MAL22036117T,VITAHERB MELLOVY Syrup,WINWA MEDICAL SDN. BHD.
452,MAL22046113TC,LIONBALL YANGXUE DANGGUI SYRUP,NANG HIN MEDICAL SDN. BHD.
453,MAL22056065TC,MEDUS Cold & Fever Syrup,STELLAR BIO SDN BHD
454,MAL22056079TC,MEDUS G-lox Syrup,STELLAR BIO SDN BHD
455,MAL22046127TC,MEDUS Sore Throat Syrup,STELLAR BIO SDN BHD
456,MAL22056074TC,Novexiz VIROFIT Extra Syrup,AMIPRO SDN. BHD.
457,MAL23026021AZ,Curekuf  W Cough Syrup,SM PHARMACEUTICALS SDN. BHD.
458,MAL22096115TC,BLACK G Black Ginger Plus Essence Syrup,BLACK G SDN BHD
459,MAL22126197T,Entocid Syrup,Herbion Sdn. Bhd.
460,MAL22076134TC,MEDUS Cough Syrup with Honey,STELLAR BIO SDN BHD
461,MAL23016141TC,Hurix's Bird's Nest Ginseng Plus Essence (Syrup),J. B. M. H. SDN. BHD.
462,MAL23016166T,EM-CORF IVY LEAF EXTRACT SYRUP 650MG/100ML,CHER MANUFACTURING ENTERPRISE
463,MAL23066100T,ZANDU ZEFS COUGH SYRUP,UNIMED SDN. BHD.
464,MAL23056134T,Reslar SYRUP,PERNIAGAAN NORMAHAS SDN. BHD.
465,MAL23086023XCS,WOODS PEPPERMINT COUGH SYRUP,KALBE MALAYSIA SDN BHD
466,MAL23046180T,Eugica Ivy Syrup (DRIED IVY LEAF EXTRACT 38.47MG/5ML),MEGA LIFESCIENCES SDN. BHD.
467,MAL23086038NC,PN:Kids M-21 Multivitamin + Mineral with Lysine Plus Syrup,MOMENT GLOBAL SDN. BHD.
468,MAL24066020AZ,HOVID KETOTIFEN SYRUP 1MG / 5ML (SUGAR FREE),HOVID BERHAD
469,MAL23066099TC,Sin Chee Sang Tiger Milk Mushroom Cordyceps Plus Syrup,IT GOOD PHARMACY SDN. BHD.
470,MAL23076117TC,BioWell Cough & Cold Syrup,SSJ PHARMA SDN BHD
471,MAL24056088ACZ,AVICET SYRUP 0.1%W/V,Advance Pharma Sdn Bhd
472,MAL23056128TC,Hedervy Cough Syrup Original Flavour,YM CARE SUPPLIES (M) SDN. BHD.
473,MAL24076024ACZ,AVEXA Avenez Syrup 0.5mg/ml,Abio Marketing Sdn Bhd
474,MAL23086108TC,Tai Fong Gamat & Bo He Plus Herbal Syrup,SMART WELLMIN SDN BHD
475,MAL23106123TC,Hurix's CoRelief Syrup For Kids,JIN BIN CORPORATION SDN. BHD.
476,MAL23106106TC,EMCOF-SF  (Herbal Cough Syrup),BioCare Pharmaceutical (M) Sdn. Bhd.
477,MAL23086097TC,Hedervy  Cold & Cough Syrup,YM CARE SUPPLIES (M) SDN. BHD.
478,MAL24016160T,Three Legs Provylief Cough Syrup,SYARIKAT WEN KEN DRUG SDN. BHD.
479,MAL24016142T,RED-G BEJO HERBAL JAHE MERAH PLUS SYRUP,KALBE MALAYSIA SDN BHD
480,MAL23106136T,Three Legs Ivylief Syrup 17.5mg/2.5ml,SYARIKAT WEN KEN DRUG SDN. BHD.
481,MAL24016134TC,Hurix's Feminine Nourish Syrup,JIN BIN CORPORATION SDN. BHD.
482,MAL23126076TC,Hurix's FevRelief Syrup For Kids,JIN BIN CORPORATION SDN. BHD.
483,MAL23116061T,EU YAN SANG TIGERMILK MUSHROOM PLUS SYRUP,Bioalpha International Sdn. Bhd.
484,MAL23116083TC,Hedervy Cough Syrup Apple Flavour,YM CARE SUPPLIES (M) SDN. BHD.
485,MAL24036081NC,MEGA O Galacto-Oligosaccharides 5.5mg/10ml Syrup,BISWIN SDN. BHD.
486,MAL24016124TC,Hedervy Cough Syrup  Menthol Flavour,YM CARE SUPPLIES (M) SDN. BHD.
487,MAL24016166T,WAI YOEN HONG BA ZHEN TANG SYRUP,NUTRI-HOME PHARMACEUTICAL INDUSTRIES SDN. BHD.
488,MAL23126106T,VITAHERB Marshmallow 125mg/5ml Syrup (Original Flavour),WINWA MEDICAL SDN. BHD.
489,MAL24036129TC,Hurix's Felovid Herbs Syrup,JIN BIN CORPORATION SDN. BHD.
490,MAL24046073T,Eu Yan Sang Loquat Compound with Manuka Honey Syrup,NUTRI-HOME PHARMACEUTICAL INDUSTRIES SDN. BHD.
491,MAL24086038XC,Durio Cough Relief Syrup 20mg/ml,DURIO PPE SDN. BHD.
492,MAL24076073TC,J.B. WepoGuard Syrup,JIN BIN CORPORATION SDN. BHD.
493,MAL24016158TC,TERA HEALTHCARE TERALIV HERBAL COUGH SYRUP,TERA HEALTHCARE SDN. BHD.
494,MAL24056126TC,Unovus Gastrowell Syrup,MAPLEDEX PHARMA SDN. BHD.
495,MAL24056124TC,Jardin HERBAL COUGH SYRUP,THE LUXE PRODUCTION SDN BHD
496,MAL24056123TC,Hurix's ChillAway Syrup For Kids,JIN BIN CORPORATION SDN. BHD.
497,MAL24066117TC,PHARMORIX MUCOFF COUGH SYRUP,PHARMORIX (M) SDN. BHD.
498,MAL24086087T,E-Plus Ivy Leaf  35mg/5ml Syrup,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
499,MAL24066132T,PANKAJA KASTHURI BREATHE EAZY PLUS SYRUP,NATURE SECRET (M) SDN.BHD
500,MAL24076040TC,INNOMED Respactin Ivy Leaf 35mg/5ml Syrup (Passion Fruit Flavor),CITYMEDIC SDN BHD
501,MAL24036038XZ,Jardin Kids Paracetamol 120mg/5ml Syrup,Xorix Sdn Bhd
502,MAL24096168TC,Annona Herbal Syrup with Bird's Nest Plus,MOS NUTRACEUTICAL SDN. BHD.
503,MAL24106070T,Amylan Cough Syrup,MERK TZA SDN. BHD.
504,MAL24086085T,Coffnex Cough Syrup,MERK TZA SDN. BHD.
505,MAL24106067TC,Hurix's Gastro Guard Syrup,JIN BIN CORPORATION SDN. BHD.
506,MAL24096148TC,J.B. Diarrhoff Syrup,JIN BIN CORPORATION SDN. BHD.
507,MAL24066106TC,MedSy NTkof COUGH RELIEF SYRUP,BIO MERIT SCIENTIFIC SDN. BHD.
508,MAL24126115TC,"NCHK CORDYCEPS, FRITILLARIA & TIGER MILK MUSHROOM PLUS HERBAL SYRUP",NCHK MEDICINE ENTERPRISE SDN BHD
509,MAL24096152T,COFAYUR SYRUP,UNIMED SDN. BHD.
510,MAL24126114T,FEMORA SYRUP,UNIMED SDN. BHD.
511,MAL24076052TC,Unovus Respicalm+ Syrup,MAPLEDEX PHARMA SDN. BHD.
512,MAL25036116TC,Kordel's Ivi-Ease Cough Syrup,CAMBERT(M) SDN. BHD.
513,MAL24116140TC,Siang Ben Tang Cough Syrup,WAN YEEN TRADING SDN. BHD.
514,MAL25026120TC,Hurix's Zereall Syrup,JIN BIN CORPORATION SDN. BHD.
515,MAL24106051T,WHP Ivy Leaf Plus Syrup,WHITE HERON PHARMACEUTICAL SDN. BHD.
516,MAL24106052TC,MedSy SORE THROAT SYRUP,BIO MERIT SCIENTIFIC SDN. BHD.
517,MAL24116141TC,MedSy COLD & FEVER SYRUP,BIO MERIT SCIENTIFIC SDN. BHD.
518,MAL24106061TC,Unovus Dry Cough Syrup,MAPLEDEX PHARMA SDN. BHD.
519,MAL25016102T,CAMBERYN TIGER MILK MUSHROOM &LOQUAT PLUS SYRUP,LEN FA MEDICAL SUPPLIES (M) SDN BHD
520,MAL24116142T,CAMBERYN ENGLISH IVY LEAF & LOQUAT PLUS SYRUP,LEN FA MEDICAL SUPPLIES (M) SDN BHD
521,MAL25036127TC,IMMUX ELDERBERRY PLUS SYRUP,DSAB Holdings Sdn Bhd
