item_id,TN,INN,Manufacturer_Country,Release_Form,EAN,Registered_Price_RUB,Start_Date_Text
102802,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,86.04,30.08.2024 1278/20-24
102803,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,91.01,30.08.2024 1278/20-24
102804,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,96.97,30.08.2024 1278/20-24
102805,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,98.24,30.08.2024 1278/20-24
102806,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,44.27,30.08.2024 1278/20-24
102807,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,47.39,30.08.2024 1278/20-24
102808,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,39.59,30.08.2024 1278/20-24
102809,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 15 шт. - упаковки ячейковые контурные (7) - пачки картонные Штрихкод",,82.99,30.08.2024 1278/20-24
102810,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,88.36,30.08.2024 1278/20-24
102811,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные Штрихкод",,79.30,30.08.2024 1278/20-24
102812,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,95.35,30.08.2024 1278/20-24
102813,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,101.85,30.08.2024 1278/20-24
102814,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,86.04,30.08.2024 1278/20-24
102815,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 15 шт. - упаковки ячейковые контурные (7) - пачки картонные Штрихкод",,158.15,30.08.2024 1278/20-24
102816,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,168.70,30.08.2024 1278/20-24
102817,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные Штрихкод",,150.62,30.08.2024 1278/20-24
102818,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,91.01,30.08.2024 1278/20-24
102819,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,96.97,30.08.2024 1278/20-24
102820,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,98.24,30.08.2024 1278/20-24
102821,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 15 шт. - упаковки ячейковые контурные (7) - пачки картонные Штрихкод",,115.71,30.08.2024 1278/20-24
102822,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,123.44,30.08.2024 1278/20-24
102823,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные Штрихкод",,119.44,30.08.2024 1278/20-24
104466,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,93.15,08.10.2024 1459/1/20-24/ОС
104467,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,186.30,08.10.2024 1459/1/20-24/ОС
104468,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,93.15,08.10.2024 1459/1/20-24/ОС
104469,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,186.30,08.10.2024 1459/1/20-24/ОС
122262,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,93.15,01.09.2025 1367/20-25/ОС-подтв
122263,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,186.30,01.09.2025 1367/20-25/ОС-подтв
124348,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,48.90,20.10.2025 1663/25-25
124349,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные Штрихкод",,81.77,20.10.2025 1663/25-25
124351,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,101.08,20.10.2025 1663/25-25
124352,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,99.80,20.10.2025 1663/25-25
124353,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 15 шт. - упаковки ячейковые контурные (7) - пачки картонные Штрихкод",,162.77,20.10.2025 1663/25-25
124355,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,95.83,20.10.2025 1663/25-25
124356,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,45.64,20.10.2025 1663/25-25
124357,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,40.83,20.10.2025 1663/25-25
124358,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 15 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,104.80,20.10.2025 1663/25-25
124359,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 14 шт. - упаковки ячейковые контурные (4) - пачки картонные Штрихкод",,98.08,20.10.2025 1663/25-25
124360,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 10 шт. - упаковки ячейковые контурные (5) - пачки картонные Штрихкод",,88.54,20.10.2025 1663/25-25
124361,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,91.14,20.10.2025 1663/25-25
124362,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 15 шт. - упаковки ячейковые контурные (7) - пачки картонные Штрихкод",,119.16,20.10.2025 1663/25-25
124363,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 100 мкг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные Штрихкод",,122.98,20.10.2025 1663/25-25
124364,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 14 шт. - упаковки ячейковые контурные (8) - пачки картонные Штрихкод",,173.59,20.10.2025 1663/25-25
124365,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 50 мкг, 10 шт. - упаковки ячейковые контурные (10) - пачки картонные Штрихкод",,154.96,20.10.2025 1663/25-25
124366,L-тироксин Реневал,Левотироксин натрия,"Вл.Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное общество ""Производственная фармацевтическая компания Обновление"" (АО ""ПФК Обновление""), Россия (5408151534);","таблетки, 25 мкг, 15 шт. - упаковки ячейковые контурные (7) - пачки картонные Штрихкод",,85.57,20.10.2025 1663/25-25
76579,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (1) - пачка картонная Штрихкод",,268.47,02.03.2023 213/20-23
76580,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (2) - пачка картонная Штрихкод",,536.94,02.03.2023 213/20-23
76581,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (3) - пачка картонная Штрихкод",,805.41,02.03.2023 213/20-23
76582,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (4) - пачка картонная Штрихкод",,1073.89,02.03.2023 213/20-23
76583,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (5) - пачка картонная Штрихкод",,1342.36,02.03.2023 213/20-23
76584,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (6) - пачка картонная Штрихкод",,1610.83,02.03.2023 213/20-23
76585,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (7) - пачка картонная Штрихкод",,1879.30,02.03.2023 213/20-23
76586,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (8) - пачка картонная Штрихкод",,2147.78,02.03.2023 213/20-23
76587,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (9) - пачка картонная Штрихкод",,2416.25,02.03.2023 213/20-23
76588,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 10 шт. - контурная ячейковая упаковка (10) - пачка картонная Штрихкод",,2684.72,02.03.2023 213/20-23
76589,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (1) - пачка картонная Штрихкод",,402.70,02.03.2023 213/20-23
76590,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (2) - пачка картонная Штрихкод",,805.41,02.03.2023 213/20-23
76591,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (3) - пачка картонная Штрихкод",,1208.12,02.03.2023 213/20-23
76592,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (4) - пачка картонная Штрихкод",,1610.83,02.03.2023 213/20-23
76593,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (5) - пачка картонная Штрихкод",,2013.54,02.03.2023 213/20-23
76594,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (6) - пачка картонная Штрихкод",,2416.25,02.03.2023 213/20-23
76595,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (7) - пачка картонная Штрихкод",,2818.96,02.03.2023 213/20-23
76596,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (8) - пачка картонная Штрихкод",,3221.67,02.03.2023 213/20-23
76597,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (9) - пачка картонная Штрихкод",,3624.38,02.03.2023 213/20-23
76598,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 15 шт. - контурная ячейковая упаковка (10) - пачка картонная Штрихкод",,4027.09,02.03.2023 213/20-23
76599,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 20 шт. - контурная ячейковая упаковка (1) - пачка картонная Штрихкод",,536.94,02.03.2023 213/20-23
76600,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 20 шт. - контурная ячейковая упаковка (2) - пачка картонная Штрихкод",,1073.89,02.03.2023 213/20-23
76601,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 20 шт. - контурная ячейковая упаковка (3) - пачка картонная Штрихкод",,1610.83,02.03.2023 213/20-23
76602,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 20 шт. - контурная ячейковая упаковка (4) - пачка картонная Штрихкод",,2147.78,02.03.2023 213/20-23
76603,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 20 шт. - контурная ячейковая упаковка (5) - пачка картонная Штрихкод",,2684.72,02.03.2023 213/20-23
76604,АБАКАВИР,Абакавир,"Вл.Общество с ограниченной ответственностью ""ПРОМОМЕД РУС"" (ООО ""ПРОМОМЕД РУС""), Россия (7701379527); Вып.к.Перв.Уп.Втор.Уп.Пр.Акционерное Общество ""Биохимик"" (АО ""Биохимик""), Россия (1325030352);","таблетки покрытые пленочной оболочкой, 150 мг, 20 шт. - контурная ячейковая упаковка (6) - пачка картонная Штрихкод",,3221.67,02.03.2023 213/20-23
